ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,72328160-0c6d-44b9-8815-62aad5df8018,1857,,"[16.8, 46.5]",22934,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Letícia Santos de Oliveira,25560.0,Right Back,117,Brazil Women's,1203,['191ad57f-f395-4f24-8b6f-87fe9d29f0bc'],41,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:09:41.329,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,532c18bd-3ddd-4feb-b9f9-86a2ff97cfd4,1971,,"[92.7, 14.0]",22934,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Débora Cristiane de Oliveira,5044.0,Left Midfield,124,Jamaica Women's,1212,,1,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:14:01.348,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c7796cb3-2298-481d-93de-c10189aa67c0,1975,,"[22.2, 38.2]",22934,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deneisha Selena Blackwood,25557.0,Left Back,124,Jamaica Women's,1212,,5,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:14:05.941,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e48e3879-34a3-4948-8c15-b566628cf0b9,1990,,"[48.2, 58.6]",22934,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konya Plummer,25548.0,Left Center Back,124,Jamaica Women's,1212,['fdacfd68-4e6b-4c56-9f66-a8e39f793f53'],26,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:14:26.976,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1f141edf-3563-4afe-8edb-8b1ccd4fc036,2001,,"[12.4, 15.4]",22934,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tamires Cássia Dias de Britto,25559.0,Left Back,125,Jamaica Women's,1212,['805316f6-3768-4976-be5e-941efe86a38f'],3,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:15:03.564,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,83868a9a-9636-4a59-bf3b-6f35933caf1c,2047,,"[55.9, 33.1]",22934,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,130,Brazil Women's,1203,,2,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:17:02.244,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ba0a450f-2c6f-4766-9c1e-4c2eb42583f1,2069,,"[57.3, 21.8]",22934,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Deneisha Selena Blackwood,25557.0,Left Back,132,Jamaica Women's,1212,['23a831d2-372b-46a4-960d-c6e877b13feb'],38,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:19:38.041,Ball Recovery,
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,086b3de5-2e6e-4e5a-9145-7a3528ff8ada,2165,,"[63.3, 76.0]",22934,68,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andressa Alves da Silva,24368.0,Right Midfield,138,Jamaica Women's,1212,['310e5b72-e1d8-4ea9-a9e0-a05361615529'],22,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:23:22.793,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d44c0086-58f8-42d6-b18c-6d555c61c852,2175,,"[10.8, 29.4]",22934,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sydney Schneider,25550.0,Goalkeeper,139,Jamaica Women's,1212,['5b07aca0-b0cb-4a7c-bd2b-3eeffb3cb836'],43,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:23:43.479,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d4dda1a7-1ccc-49cb-8827-83ed3eceee37,2220,,"[64.0, 62.6]",22934,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jody Brown,25538.0,Right Wing,143,Jamaica Women's,1212,['e2d0a5ee-c4ce-43c7-91d3-a6668d38e985'],22,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:26:22.873,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4aa824b2-a0d1-4135-b334-837fe67bab5e,2245,,"[50.1, 66.3]",22934,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Konya Plummer,25548.0,Left Center Back,144,Brazil Women's,1203,['2a7e6539-25ba-4eb9-9294-0a82820ee947'],41,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:26:41.156,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,33c51783-ea44-4cf9-916e-11d8130eef94,2288,,"[16.5, 22.4]",22934,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Trudi Sudan Carter,25553.0,Left Wing,146,Brazil Women's,1203,,23,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:27:23.091,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,351944e2-31d0-4666-a8ec-f893a6449bcc,2297,,"[35.3, 74.1]",22934,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kathellen Sousa Feitoza,25556.0,Right Center Back,146,Brazil Women's,1203,['5a19d136-c368-48dd-a54e-b29a967a84b9'],36,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:27:36.576,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dab983b5-a2e5-4205-9cec-9f0198065a4c,2400,,"[70.4, 26.8]",22934,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geyse da Silva Ferreira,25543.0,Right Center Forward,153,Brazil Women's,1203,,31,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:31:31.804,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,33622faa-164c-4ec5-93b7-cbc68755ecad,2448,,"[100.0, 38.8]",22934,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,154,Brazil Women's,1203,,52,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:32:52.201,Ball Recovery,
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5ea2cec0-bba6-4371-afbc-11afb3547232,2453,,"[63.9, 43.2]",22934,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miraildes Maciel Mota,15291.0,Right Center Midfield,155,Jamaica Women's,1212,['afc63775-1fba-4a63-accf-a5f072c00e09'],40,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:40.418,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3a809bd0-b46d-47ab-9ebc-936d50b8b280,2454,,"[54.3, 40.7]",22934,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,155,Jamaica Women's,1212,,41,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:33:41.808,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,85db93a2-fd63-42b9-bd2e-438f3282ec97,2458,,"[50.6, 23.8]",22934,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tamires Cássia Dias de Britto,25559.0,Left Back,156,Brazil Women's,1203,['e8c23c27-8e8c-40e3-9eeb-485e57c79e31'],44,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:33:44.351,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e0d2b3d1-c9cd-47ca-b56c-931d10bc67d1,2476,,"[4.1, 36.5]",22934,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sydney Schneider,25550.0,Goalkeeper,156,Brazil Women's,1203,['cdb12c55-1698-45dc-91e8-0f258b96ca3d'],58,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:33:58.278,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,20ef37db-4b80-4502-a26d-cca087dccd65,2526,,"[54.6, 21.5]",22934,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Débora Cristiane de Oliveira,5044.0,Left Midfield,160,Jamaica Women's,1212,['03e6fd7c-1a20-4ec9-8558-e409d49fa66f'],46,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:35:46.341,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,21476b3a-32a5-48d7-a714-048d00275a32,2534,,"[22.6, 18.8]",22934,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tiffany Cameron,25535.0,Left Wing,160,Jamaica Women's,1212,,1,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:36:01.136,Ball Recovery,
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7171ea9d-f044-4ad6-a64f-82f828525d0f,2549,,"[104.3, 36.1]",22934,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marlo Carmen Sweatman,25551.0,Right Center Midfield,161,Jamaica Women's,1212,,28,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:37:28.229,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a6bdb70a-8d72-4de0-b6f5-524068c84a41,2551,,"[93.6, 31.0]",22934,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chinyelu Asher,25536.0,Center Defensive Midfield,161,Jamaica Women's,1212,['16818d07-cf4c-41b9-9dad-1eaf559bfc7b'],30,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:37:30.736,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,074ed53c-3582-4614-8827-2aeb472fb383,2587,,"[4.6, 37.3]",22934,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,164,Brazil Women's,1203,['6872e36a-b3bd-4e76-a42d-2b382139c9fb'],21,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:38:21.168,Ball Recovery,
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a940665f-f9b9-461a-878c-5b87bc669658,2629,,"[91.9, 26.6]",22934,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deneisha Selena Blackwood,25557.0,Left Back,165,Jamaica Women's,1212,,29,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:39:29.034,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,df0eb372-5194-4899-8c04-05c6fc36b8da,2630,,"[29.0, 52.6]",22934,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludmila da Silva,25542.0,Left Center Forward,166,Brazil Women's,1203,,29,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:39:29.321,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7a0e0131-24cb-4093-af4d-2f27e8e27ffe,2643,,"[2.3, 28.5]",22934,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bárbara Micheline do Monte Barbosa,25555.0,Goalkeeper,168,Brazil Women's,1203,['471ab32b-784f-4479-96bd-1bf214ffcc71'],52,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:39:52.954,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,52bed000-69e6-4acd-adb5-48e21fed2976,2726,,"[61.7, 27.9]",22934,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khadija Monifa Shaw,25554.0,Center Forward,171,Brazil Women's,1203,['8b8536fe-f221-4069-a43c-ad471ebd07c1'],41,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:41:41.900,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c7ebb522-0072-484f-8dd8-9648266a9c46,2736,,"[35.9, 29.7]",22934,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tamires Cássia Dias de Britto,25559.0,Left Back,171,Brazil Women's,1203,,47,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:41:47.782,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c807ac66-76e3-4d81-9d08-7a628dd9623e,2743,,"[7.9, 43.6]",22934,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sydney Schneider,25550.0,Goalkeeper,172,Jamaica Women's,1212,['0173ebd7-0b1d-4ec2-a375-c67ed20deaaf'],55,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:41:55.440,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f308d50f-6f7c-4532-b40b-88a75c374aaf,2758,,"[69.8, 64.4]",22934,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,175,Brazil Women's,1203,['aa750c61-0cc4-434b-90f8-6d7748ac9552'],53,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:42:53.439,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,19bd32f9-d485-4588-b5ef-7493d75355e9,2772,,"[15.7, 74.5]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jody Brown,25538.0,Right Wing,176,Jamaica Women's,1212,,9,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:43:09.660,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c60be8c4-5495-4c39-91d0-28b4648711fd,2778,,"[48.9, 65.3]",22934,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Bond-Flasza,25552.0,Right Back,176,Jamaica Women's,1212,['fb4e123e-1751-4b23-864b-9620f8baa665'],19,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:43:19.047,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1e223c12-781f-42a2-861b-8f706534618f,2812,,"[8.7, 71.2]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Konya Plummer,25548.0,Left Center Back,177,Brazil Women's,1203,['0e057d71-c8ff-462c-bd9a-3a207ac6c57e'],25,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:44:25.937,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,df946e83-c3d0-4f59-8368-2f9a51104744,2818,,"[112.6, 5.6]",22934,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Débora Cristiane de Oliveira,5044.0,Right Midfield,177,Brazil Women's,1203,['8ba1eb7f-5bdc-4a7a-bf5a-7e62b6939233'],29,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:44:29.306,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,81b62dd8-66d3-4e9c-b52e-5531a83f5d53,2835,,"[49.9, 60.0]",22934,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dominique Bond-Flasza,25552.0,Right Back,178,Jamaica Women's,1212,,26,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:45:26.219,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2cee90af-28b3-4293-b67b-71c626877172,2882,,"[99.5, 13.4]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Allyson Swaby,25545.0,Right Center Back,182,Jamaica Women's,1212,,21,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:21.536,Ball Recovery,
,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1e869e26-2cb3-4f08-b043-75589957c137,2898,,"[94.9, 28.7]",22934,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chinyelu Asher,25536.0,Center Defensive Midfield,183,Jamaica Women's,1212,,38,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:47:38.991,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fb097b0a-2f4b-4c6d-a9c9-a222b037f2a5,2927,,"[54.7, 23.1]",22934,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chinyelu Asher,25536.0,Center Defensive Midfield,185,Jamaica Women's,1212,['6d9a18f3-c518-48cd-b142-901c9ef5e7ff'],38,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:48:38.267,Ball Recovery,
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,a3ee25ef-6dda-49d5-ac02-a89393c24347,51,,"[93.9, 48.4]",22934,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,5,Brazil Women's,1203,['128df4ef-6da8-40a8-af3b-75558341409f'],41,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:01:41.953,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,9e1c9538-cf95-4842-a54b-cd6d83c86d15,203,,"[79.1, 25.4]",22934,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chantelle Swaby,25558.0,Left Center Midfield,15,Jamaica Women's,1212,['f8d44a82-67a8-44c5-909e-307d5b1a43c0'],54,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:05:54.476,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,0ef53c48-506b-416e-8cea-729f76f720ce,297,,"[103.1, 44.8]",22934,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Débora Cristiane de Oliveira,5044.0,Left Midfield,19,Brazil Women's,1203,['378a4546-a538-4273-9161-18c43708ce08'],44,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:07:44.795,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,40fc4023-0ad3-4d19-8761-967603f96a91,301,,"[103.0, 51.5]",22934,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Débora Cristiane de Oliveira,5044.0,Left Midfield,19,Brazil Women's,1203,['0fee1b47-6323-4a2c-ad84-bb1773539fa2'],46,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:07:46.476,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,025bb67e-0997-4262-b2ab-d3eaa94f1b19,361,,"[71.7, 52.7]",22934,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Beatriz Zaneratto João,25561.0,Right Center Forward,22,Brazil Women's,1203,['1548a8aa-f215-4f89-81ee-da26a96ab6c6'],20,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:09:20.553,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,b4cf22e4-2982-40a4-810e-b57471029c48,388,,"[49.1, 15.3]",22934,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chantelle Swaby,25558.0,Left Center Midfield,23,Jamaica Women's,1212,['b6d60ae5-a82c-40ed-ba27-d6c6f37ea293'],37,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:09:37.200,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,15edb24f-d50b-4b5d-bfc4-b8683baa2c56,487,,"[109.2, 11.8]",22934,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Khadija Monifa Shaw,25554.0,Center Forward,30,Jamaica Women's,1212,['47278f72-b19d-4d7e-9efc-4def7f81204c'],5,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:13:05.684,Dribble,True
,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,32608d79-577d-43e2-85f4-d947205a12fe,660,,"[105.6, 72.0]",22934,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheyna Matthews,25546.0,Right Wing,41,Jamaica Women's,1212,['c31fe600-09a2-477c-8ccd-4b9328e9091f'],1,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:19:01.147,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,a4713c86-bd3d-4f49-a6b6-4bcc99120c76,706,,"[97.2, 50.9]",22934,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Beatriz Zaneratto João,25561.0,Right Center Forward,45,Brazil Women's,1203,['9dafcd0c-83e9-4d42-9d85-937a4aaea8fd'],55,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:20:55.291,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,51d0c5db-e8c5-4550-9d3f-bee92514e59a,726,,"[66.0, 66.8]",22934,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheyna Matthews,25546.0,Right Wing,46,Jamaica Women's,1212,['95f0bbc2-59c3-4e82-8807-63c7e54454b1'],16,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:21:16.184,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,06e162ae-de50-4eed-882b-8b27541f6d6f,730,,"[65.0, 59.2]",22934,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheyna Matthews,25546.0,Right Wing,46,Jamaica Women's,1212,['66d90df5-bd16-47e2-bdc4-97af13c66bb9'],17,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:21:17.722,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,c410c8ff-1385-499f-be7d-f6d2781f3751,743,,"[106.1, 4.0]",22934,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Trudi Sudan Carter,25553.0,Left Wing,46,Jamaica Women's,1212,['31e9d511-a3cc-4ab4-b2ff-ce8004e694aa'],32,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:21:32.895,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,9ba51eb8-5ae9-4df6-b1f9-ae2e82fc13d4,1065,,"[25.0, 31.7]",22934,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Konya Plummer,25548.0,Left Center Back,64,Brazil Women's,1203,['1f108efe-a16c-4c71-ab4e-8067cd019f7c'],41,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:31:41.699,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,2834e37f-472c-487b-81d4-4dbf95577078,1069,,"[43.9, 24.5]",22934,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Konya Plummer,25548.0,Left Center Back,64,Brazil Women's,1203,"['1a713350-59e3-49ef-9db9-4ef8597eb631', '6a828a25-1594-470f-adf6-c2b44df3731f']",45,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:31:45.585,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,bf276929-55bf-47f3-90e5-d7f70692e2c8,1190,,"[56.7, 57.9]",22934,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Miraildes Maciel Mota,15291.0,Right Center Midfield,73,Brazil Women's,1203,['c61f7c6f-6bf9-4e3a-aab1-81574ace6765'],0,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:36:00.271,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,b1f3b640-1720-4cc0-b624-b33d2b3f7a1c,1222,,"[56.1, 21.2]",22934,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,75,Brazil Women's,1203,['d4573023-ef37-41f0-8a69-b1484b41a654'],24,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:36:24.500,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,c53f0201-9748-4597-882f-f6f5ef3282eb,1261,,"[49.5, 54.2]",22934,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Havana Solaun,4945.0,Center Defensive Midfield,77,Jamaica Women's,1212,"['37c6aa17-a16c-42a9-9c3c-fe7be1ae06ae', '7c2d2069-781d-48f0-8c01-83c2167e5aa5']",26,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:38:26.725,Dribble,True
,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,0dd2fa45-4cb6-4734-a5e9-2ffe3b453862,1279,,"[99.3, 41.9]",22934,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Khadija Monifa Shaw,25554.0,Center Forward,78,Jamaica Women's,1212,"['56a6c709-1202-4069-9a7d-4128ba2ce38a', 'e0ff6d2d-4e1f-4f16-8ce1-8fa462067b06']",7,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:39:07.912,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,a8db2cd2-ddd7-4c05-9981-89c5c45686a9,1287,,"[27.0, 37.8]",22934,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thaysa de Moraes Rosa Moreno,4980.0,Left Center Midfield,78,Jamaica Women's,1212,"['3855e012-f007-4d3b-b2ca-d3b53b7905b8', 'af37675d-9531-4c4a-963d-e7d107a0e69d']",11,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:39:11.440,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,484ebec2-d966-41ad-99b5-4b56dbe0e5db,1539,,"[63.4, 4.1]",22934,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Deneisha Selena Blackwood,25557.0,Left Back,96,Jamaica Women's,1212,['9be671fd-3002-4cc9-ae5e-2ceb0b7d3169'],11,,,,,,,,,,,,,,,,,Jamaica Women's,1212,00:00:11.819,Dribble,True
,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,43318746-6e62-4b4c-a8d0-608bae3177cf,1545,,"[70.8, 74.9]",22934,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiane Rozeira de Souza Silva,15293.0,Left Center Forward,97,Brazil Women's,1203,['607c1109-101e-4ccb-afb5-54c1ede2d3a3'],27,,,,,,,,,,,,,,,,,Brazil Women's,1203,00:00:27.286,Dribble,True
