50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6785e1-038f-4be9-9ffa-1777c8213493,2838,,,"[26.0, 54.8]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,167,Spain Women's,863,['b477b716-2622-4f64-80f1-a067b5ec8b8f'],15,,,,,,,,,,,,,,,,United States Women's,1214,00:47:15.659,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d13a15f-a029-4cfa-988e-a2710c8eae58,2840,,,"[31.9, 69.9]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobin Powell Heath,5013.0,Right Wing,167,Spain Women's,863,['79d40b57-a8e9-409b-9375-dd3ea919fdd6'],18,,,,,,,,,,,,,,,,United States Women's,1214,00:47:18.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15c7c1c9-aeec-4ad7-8663-d9f0fa3e8937,2842,,,"[84.8, 22.1]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Right Center Midfield,168,Spain Women's,863,['f067638d-efff-47cf-9fd4-8711ff02b538'],23,,,,,,,,,,,,,,,,Spain Women's,863,00:47:23.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f729850-2dd6-4966-8dfa-50d7800ca7a5,2845,,,"[76.1, 38.4]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patricia Guijarro Gutiérrez,15287.0,Left Center Midfield,168,Spain Women's,863,['78aeed71-1f04-499f-989b-0c3c7ff96e72'],26,,,,,,,,,,,,,,,,Spain Women's,863,00:47:26.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ebbf86-709e-490a-b7c0-1dc9fde22a0d,2851,,,"[38.5, 6.5]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,169,United States Women's,1214,['94aa8c10-ebe5-4a84-a20a-058de0224ac4'],36,,,,,,,,,,,,,,,,United States Women's,1214,00:47:36.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3f4e13-e543-47f5-869a-fe9871ad19cf,2854,,,"[37.7, 20.7]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,169,United States Women's,1214,['e9967bad-d089-4d12-a8c1-130dc84ca751'],38,,,,,,,,,,,,,,,,United States Women's,1214,00:47:38.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7997289e-d3d2-4717-992e-0796eceda60d,2857,,,"[47.4, 7.3]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,169,United States Women's,1214,['37cd9a59-bc56-4c96-abb4-ed0a55c1c02b'],42,,,,,,,,,,,,,,,,United States Women's,1214,00:47:42.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b46276-5747-451a-b3a2-743ce94a856b,2866,,,"[74.8, 64.3]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahikari García Pérez,25510.0,Right Center Forward,170,Spain Women's,863,['935ba348-e5a8-4e15-bfa4-0721659275c8'],52,,,,,,,,,,,,,,,,Spain Women's,863,00:47:52.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40726a9d-1af1-49ef-bac7-91e7c4a16cd4,2869,,,"[85.4, 63.7]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucía García Córdoba,25513.0,Right Midfield,170,Spain Women's,863,['8cc5bb7a-3e85-4025-90f0-84f171a234aa'],55,,,,,,,,,,,,,,,,Spain Women's,863,00:47:55.624,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c800ec4-f764-4fac-a89c-05c731cccf97,2873,,,"[108.5, 43.9]",69161,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,170,Spain Women's,863,['e27198ce-4002-4266-993d-03f06d97adee'],59,,,,,,,,,,,,,,,,Spain Women's,863,00:47:59.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60e7db1-5894-4f81-8fd5-d2a5e0f56d24,2878,,,"[18.8, 24.7]",69161,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,171,United States Women's,1214,['78652711-d2ef-4d9c-9ca7-4b9652e7cf1d'],1,,,,,,,,,,,,,,,,United States Women's,1214,00:48:01.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d1e3cc-d4e2-4634-af6b-c725b89a7669,2882,,,"[47.8, 3.7]",69161,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Anna Rapinoe,8298.0,Left Wing,171,United States Women's,1214,['289c9157-e3e6-4507-a6fd-2621a6b9c19d'],5,,,,,,,,,,,,,,,,United States Women's,1214,00:48:05.979,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98ca1d13-6d24-433d-b6f0-5cdaf3b211b0,2889,,,"[96.8, 8.6]",69161,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Anna Rapinoe,8298.0,Left Wing,172,United States Women's,1214,['005d19bc-1fae-4827-8c11-a4765bd3a66c'],47,,,,,,,,,,,,,,,,United States Women's,1214,00:48:47.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05df3e4-4a91-45ad-a75b-5d00d37af22f,2892,,,"[92.7, 18.6]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,173,United States Women's,1214,['0ebea548-dfda-4540-8212-514a228fc923'],2,,,,,,,,,,,,,,,,United States Women's,1214,00:49:02.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c5a7ecc-380e-4c44-b6f1-1ad42cd7a4e5,2895,,,"[105.7, 2.9]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,173,United States Women's,1214,['c9e518c1-0bdc-46f0-b140-33cacdc3bc77'],5,,,,,,,,,,,,,,,,United States Women's,1214,00:49:05.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65488a33-be35-4af7-901c-930980121c59,2899,,,"[99.1, 4.4]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,173,United States Women's,1214,['e401598d-6ec7-401d-9d53-039b126c3a1e'],9,,,,,,,,,,,,,,,,United States Women's,1214,00:49:09.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcce8433-ae5f-45bc-a16a-4990bd1e40b4,2903,,,"[81.7, 20.7]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,173,United States Women's,1214,['3e140744-bf83-4e2e-83d6-4930a8a11d6a'],12,,,,,,,,,,,,,,,,United States Women's,1214,00:49:12.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e918984-b86e-4d1d-9a79-e43f66a3e2d8,2907,,,"[91.7, 17.1]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha June Mewis,5087.0,Left Center Midfield,173,United States Women's,1214,['7aeba2d1-2d73-4319-acdd-ea71d460eb99'],15,,,,,,,,,,,,,,,,United States Women's,1214,00:49:15.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc8b81b-48e5-4092-867e-0afd260e645b,2910,,,"[96.6, 4.1]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,173,United States Women's,1214,['d30eab22-beef-46c8-824a-c2debec3d482'],17,,,,,,,,,,,,,,,,United States Women's,1214,00:49:17.204,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057339f8-7271-41b9-9e85-c15ccddb55e4,2918,,,"[49.0, 76.2]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucía García Córdoba,25513.0,Right Midfield,173,United States Women's,1214,['baa35a8b-ec19-488f-a1e2-584f65ddd69e'],22,,,,,,,,,,,,,,,,Spain Women's,863,00:49:22.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f00ac28f-3dca-4419-b077-fa5eb335f39d,2922,,,"[67.9, 13.0]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,173,United States Women's,1214,['d4b12f37-7492-4a2d-9a20-52d12ccfeb07'],25,,,,,,,,,,,,,,,,United States Women's,1214,00:49:25.616,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811c466e-39ae-4e89-a2d2-75ac854cfa0c,2926,,,"[88.1, 23.7]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carli Anne Hollins,5097.0,Center Forward,173,United States Women's,1214,['e0bfc36f-e2b4-4818-934d-6b754b94ab24'],28,,,,,,,,,,,,,,,,United States Women's,1214,00:49:28.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506a8919-2492-4e68-8e5c-7817587031b7,2932,,,"[69.4, 2.9]",69161,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,173,United States Women's,1214,['3e465b14-d29d-4f42-8268-dff9b23a23fd'],36,,,,,,,,,,,,,,,,United States Women's,1214,00:49:36.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2ac629a-3fab-4de2-89cf-b4e5b163f379,2938,,,"[70.1, 6.7]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,174,United States Women's,1214,['a769c9a6-e8b1-45d7-8593-c72ec42d5547'],9,,,,,,,,,,,,,,,,United States Women's,1214,00:50:09.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aa12e32-9d9d-4090-b361-af22204f6526,2942,,,"[68.6, 8.4]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Left Center Midfield,174,United States Women's,1214,"['04201e88-94d9-4b41-8c40-a3d51d655cb3', '68de2283-dd0f-453f-9f46-6be117dae9b8']",13,,,,,,,,,,,,,,,,United States Women's,1214,00:50:13.148,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4484549d-3695-413c-aaee-3280ed43000c,2945,,,"[34.3, 30.0]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Elizabeth Sauerbrunn,5030.0,Left Center Back,174,United States Women's,1214,['de7f9e37-d93a-4e7d-88cb-986f22b2d4e6'],20,,,,,,,,,,,,,,,,United States Women's,1214,00:50:20.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92569f83-dafc-4af6-9755-c10ec12f03b0,2948,,,"[16.5, 34.3]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alyssa Michele Naeher,5100.0,Goalkeeper,174,United States Women's,1214,['0b6c8961-7170-45c3-bb41-ab572cadf48a'],22,,,,,,,,,,,,,,,,United States Women's,1214,00:50:22.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96f4a1c1-131d-4b35-ba5e-40ca3138b998,2951,,,"[64.1, 9.7]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Anna Rapinoe,8298.0,Left Wing,174,United States Women's,1214,['795da90a-b5d4-4301-b0d8-6fc6a7e55e0d'],25,,,,,,,,,,,,,,,,United States Women's,1214,00:50:25.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c577823b-b01c-4fc0-82f8-8c51d1e70bf5,2955,,,"[51.8, 5.2]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,174,United States Women's,1214,['d7ef18dd-142f-4c8d-98d0-2cd38edd0fe2'],27,,,,,,,,,,,,,,,,United States Women's,1214,00:50:27.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbf32c0-829c-42bb-af50-8dfc8783f91d,2958,,,"[53.3, 4.8]",69161,95,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Anna Rapinoe,8298.0,Left Wing,174,United States Women's,1214,['90cf144c-60b0-42f2-824c-0573cd665cf5'],31,,,,,,,,,,,,,,,,United States Women's,1214,00:50:31.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c819b83e-ab6f-4d9e-ad32-72b0cf4d74b6,2965,,,"[46.0, 67.1]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Right Center Midfield,175,Spain Women's,863,['a594f25d-aca3-4674-a527-e92e0ac1c8a2'],20,,,,,,,,,,,,,,,,Spain Women's,863,00:51:20.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094197e9-e9b8-452c-91eb-2ff3027e26ca,2967,,,"[32.2, 46.7]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,175,Spain Women's,863,['5a2be925-c485-4163-a406-6472c5fad8c1'],24,,,,,,,,,,,,,,,,Spain Women's,863,00:51:24.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9491c0b-6be4-4dc7-b2ac-281b53d4a149,2970,,,"[45.1, 72.3]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,175,Spain Women's,863,['d0dc6dc3-9e1a-43cf-b6c8-b24f974d5b35'],30,,,,,,,,,,,,,,,,Spain Women's,863,00:51:30.597,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09424bd9-9a47-4e80-b598-43d43c1b2ac0,2973,,,"[97.7, 41.6]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Hermoso Fuentes,10151.0,Left Center Forward,175,Spain Women's,863,['9a327718-078a-4b21-b07b-ee57625c6fc3'],36,,,,,,,,,,,,,,,,Spain Women's,863,00:51:36.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c53a2e97-3c3b-4a23-a20a-9f442c75ec3d,2978,,,"[60.4, 69.2]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marta Corredera Rueda,10200.0,Right Back,175,Spain Women's,863,['e4c74fd3-ab8c-4300-8cf4-b727baba8056'],41,,,,,,,,,,,,,,,,Spain Women's,863,00:51:41.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4824eba-8f22-4c79-a2dc-dc4ccf064679,2981,,,"[64.9, 41.6]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Francesca Caldentey Oliver,10161.0,Right Center Midfield,175,Spain Women's,863,['cb85ef37-46f6-4244-9528-6b6899c8d91d'],42,,,,,,,,,,,,,,,,Spain Women's,863,00:51:42.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a75fe930-8218-455d-82ad-3aa18ff394f3,2984,,,"[75.7, 13.8]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leila Ouahabi El Ouahabi,10163.0,Left Back,175,Spain Women's,863,['168e69a5-0b41-4e08-9174-0dc8c1f60a0c'],48,,,,,,,,,,,,,,,,Spain Women's,863,00:51:48.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d59182d3-8529-4586-b8a5-d002df8918a5,2987,,,"[56.8, 35.0]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,175,Spain Women's,863,['18446f93-fcb4-4dd3-8042-d0c8c5c82d99'],49,,,,,,,,,,,,,,,,Spain Women's,863,00:51:49.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017e44a-2cca-494e-a89b-8fc9c5f38841,2990,,,"[66.3, 14.9]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leila Ouahabi El Ouahabi,10163.0,Left Back,175,Spain Women's,863,['5a65919d-d67a-4171-9b0e-8411d527477d'],54,,,,,,,,,,,,,,,,Spain Women's,863,00:51:54.607,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143f244b-0f08-400f-b920-d8d61d2ccf05,2993,,,"[106.2, 38.0]",69161,96,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nahikari García Pérez,25510.0,Right Center Forward,175,Spain Women's,863,['36ee172f-1c35-46f4-bc36-249741b8169a'],58,,,,,,,,,,,,,,,,Spain Women's,863,00:51:58.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffd01cb-90d4-4534-94d0-0e831290a461,3002,,,"[25.3, 18.3]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Left Wing,176,United States Women's,1214,['ef664de9-4af0-4743-8d92-06a590ac0568'],3,,,,,,,,,,,,,,,,United States Women's,1214,00:52:03.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c06b157-e8a5-4549-ac02-41789b2d1310,3006,,,"[45.1, 14.3]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,176,United States Women's,1214,['9f5270c1-986a-4938-aad9-25adb8036b7f'],11,,,,,,,,,,,,,,,,United States Women's,1214,00:52:11.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909f80ad-b205-4dcb-a3cd-b4a544b365e1,3009,,,"[62.2, 14.5]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,176,United States Women's,1214,['76ff62e1-e1bf-410e-aead-b08f7cf1a542'],14,,,,,,,,,,,,,,,,United States Women's,1214,00:52:14.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70bfcf4a-5970-4109-ace1-0066c5217726,3013,,,"[106.9, 65.0]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobin Powell Heath,5013.0,Right Wing,176,United States Women's,1214,['6882a2ad-b6e8-489c-ad96-98d7d5c87d24'],21,,,,,,,,,,,,,,,,United States Women's,1214,00:52:21.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f853f771-119d-42f6-877c-5b0026f1648f,3018,,,"[112.9, 73.3]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobin Powell Heath,5013.0,Right Wing,177,United States Women's,1214,['6e64ac5a-6e71-426d-aacc-4b428d45ce7e'],45,,,,,,,,,,,,,,,,United States Women's,1214,00:52:45.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d55d4af8-1d71-4132-b252-1f344eaf3e89,3022,,,"[109.3, 69.9]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,177,United States Women's,1214,['d7534320-9239-4d33-b658-9604490459b3'],46,,,,,,,,,,,,,,,,United States Women's,1214,00:52:46.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac23f299-1e1d-489c-9f6b-0e82c109fff1,3032,,,"[105.7, 74.9]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,177,United States Women's,1214,['6c369544-e213-41ef-9ff7-d2881a99886c'],55,,,,,,,,,,,,,,,,United States Women's,1214,00:52:55.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed048ea-6597-47b8-84fd-c38b977d54db,3035,,,"[110.4, 66.3]",69161,97,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobin Powell Heath,5013.0,Right Wing,177,United States Women's,1214,['105879d3-d3c2-4525-9706-2d2b828ca9ef'],56,,,,,,,,,,,,,,,,United States Women's,1214,00:52:56.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77309e58-63cd-40a1-b3b7-504acb77c006,3043,,,"[110.4, 75.6]",69161,98,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Right Center Midfield,177,United States Women's,1214,['53726e4f-e51e-4aa0-89ef-8c83315c0a79'],0,,,,,,,,,,,,,,,,United States Women's,1214,00:53:00.615,Ball Receipt*,
,,,"[34.7, 46.7]",,,,,,,,,,,0.12,,,,,,,,,,,,,,,,dfabf6fd-d6ef-4f0f-8ba2-0745bec1f47d,7,,,"[36.1, 46.3]",69161,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Irene Paredes Hernandez,10165.0,Right Center Back,2,Spain Women's,863,"['987e5289-2f2a-4a71-a4d4-fbb9d7c67804', 'e837ab24-d88f-4255-af36-ce0a5796d0f1']",2,,,,,,,,,,,,,,,,Spain Women's,863,00:00:02.539,Carry,
,,,"[75.9, 21.7]",,,,,,,,,,,1.991049,,,,,,,,,,,,,,,,710e83f1-7fc8-4420-87cd-e2753ecc7a9c,19,,,"[82.6, 26.4]",69161,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Hermoso Fuentes,10151.0,Center Forward,5,Spain Women's,863,"['1191046b-8889-4958-8820-454e8c3c692d', '9851884f-38ad-4b92-a3fd-3a9da995a093', 'c413cdbe-5fb2-4fe9-b5d5-ef720974f8db', 'f64d02c1-124c-4d25-8871-3f5abfd56d27']",31,,,,,,,,,,,,,,,,Spain Women's,863,00:00:31.580,Carry,True
,,,"[82.0, 2.5]",,,,,,,,,,,1.291737,,,,,,,,,,,,,,,,1378b580-b596-41b9-a132-788db06d8ed4,23,,,"[82.0, 2.5]",69161,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Wing,5,Spain Women's,863,"['1d4adf4b-d288-465e-accf-29edc6527bff', '90b61053-2648-42c9-addc-ed5bd674931a']",34,,,,,,,,,,,,,,,,Spain Women's,863,00:00:34.607,Carry,
,,,"[48.5, 21.4]",,,,,,,,,,,4.7145,,,,,,,,,,,,,,,,873380bb-a9d3-4dfa-af33-fa67f97acb4f,26,,,"[45.0, 21.0]",69161,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,5,Spain Women's,863,"['1e67a0f4-af3c-44f8-a946-c0b492b240e6', 'aa7478c0-5a73-40e6-9157-ac10720ed2c7']",39,,,,,,,,,,,,,,,,Spain Women's,863,00:00:39.215,Carry,
,,,"[114.4, 19.7]",,,,,,,,,,,0.904162,,,,,,,,,,,,,,,,5108ef37-1964-427e-98c9-f6e7ba8e06c1,29,,,"[114.0, 17.3]",69161,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Wing,5,Spain Women's,863,"['93a8c92a-6707-4d85-a939-bc18c64bfab8', 'd0814ee0-724b-4988-bdf2-18c12acde941']",48,,,,,,,,,,,,,,,,Spain Women's,863,00:00:48.321,Carry,
,,,"[38.3, 50.6]",,,,,,,,,,,1.4446,,,,,,,,,,,,,,,,3149b06a-c704-42db-8826-14ff313da715,41,,,"[39.0, 51.9]",69161,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,5,Spain Women's,863,"['2596166a-6f08-444c-9ea1-f345f5f8529b', '4a5ce1cd-726c-4fb0-8fc1-8a17a45c8b9c', '8554be86-b587-4d44-be3d-526be04eab09', 'ff67e45a-87fc-4d83-a50b-51b72d9dd57a']",56,,,,,,,,,,,,,,,,United States Women's,1214,00:00:56.295,Carry,True
,,,"[35.6, 74.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,,,,d50b1757-f57d-43a4-af4b-b19cf9d61a63,52,,,"[37.8, 71.7]",69161,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucía García Córdoba,25513.0,Right Wing,6,United States Women's,1214,"['37d59964-d593-4d86-af99-9b0e68855d7b', 'a11d4158-1a7b-4fc4-8bae-db802fbbd731', 'd81c9397-c5a6-4fec-b882-53303e1d5454']",31,,,,,,,,,,,,,,,,Spain Women's,863,00:01:31.144,Carry,True
,,,"[47.7, 42.8]",,,,,,,,,,,1.987024,,,,,,,,,,,,,,,,87bd9089-b968-4a32-ab44-33d93f41b4d6,56,,,"[37.2, 38.8]",69161,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abby Dahlkemper,5081.0,Right Center Back,6,United States Women's,1214,"['4f94eee7-2cb6-4bb7-84ee-44818a70fa62', '603eafac-faf9-417b-ba4c-7eb4c13aa32b']",38,,,,,,,,,,,,,,,,United States Women's,1214,00:01:38.200,Carry,
,,,"[94.7, 18.2]",,,,,,,,,,,0.5716,,,,,,,,,,,,,,,,83425f24-1b0c-4779-8f5e-cc09e2460453,59,,,"[96.0, 17.7]",69161,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Megan Anna Rapinoe,8298.0,Left Wing,6,United States Women's,1214,"['90c31a22-b51e-4580-9a9a-7b9bbc858e47', '958268c9-32f9-443d-b806-69d567c90cc1']",42,,,,,,,,,,,,,,,,United States Women's,1214,00:01:42.804,Carry,
