50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9a66d7f-531e-4f20-b70e-acdfbc220fe5,1433,,,"[29.5, 15.5]",22933,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,96,Australia Women's,1205,['1f1e11ed-c41b-44c0-945a-a9a659a5fa07'],19,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:19.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a5eadd-485c-4f51-b52a-83191fc1993c,1436,,,"[8.9, 39.6]",22933,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,96,Australia Women's,1205,['75b7b560-bfda-47ae-a5cc-065ec440027f'],22,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:22.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864f48a2-59b2-4723-9614-bdaacacf1d21,1439,,,"[13.8, 8.6]",22933,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,96,Australia Women's,1205,['c9f89a6f-995a-4ad8-8c0d-22d154d82d4f'],26,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:26.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93b87bdd-847f-4e18-94ee-7592b6322214,1443,,,"[55.7, 2.3]",22933,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Logarzo,25547.0,Left Midfield,96,Australia Women's,1205,['efa2b6ab-68b2-44f1-b884-2916c07e98ee'],31,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:31.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a763353-23a4-4b3b-ab39-0e1041a8a153,1457,,,"[40.7, 28.4]",22933,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elena Linari,10208.0,Left Center Back,99,Italy Women's,855,['f5f78028-289a-4fda-b437-bedc3f83acc7'],28,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:28.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44d92119-0ae9-4f2c-873b-e694f50baf5f,1459,,,"[63.2, 27.9]",22933,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valentina Cernoia,10398.0,Left Center Midfield,99,Italy Women's,855,['ec5f7a33-e5ed-4504-885e-78429b4667cc'],30,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:30.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14c4312-e0d3-492f-8e4e-472afb9617f7,1462,,,"[98.8, 31.1]",22933,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ilaria Mauro,10359.0,Right Center Forward,99,Italy Women's,855,['8aa00e08-cce6-4ea7-bc0d-466b79349507'],34,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:34.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10f0eff1-d829-4887-b81a-f4b776947ba1,1471,,,"[33.6, 4.5]",22933,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stephanie-Elise Catley,5000.0,Left Back,101,Australia Women's,1205,['69fb9541-db0f-408a-b9e3-a5211582b4da'],56,,,,,,,,,,,,,,,,,Australia Women's,1205,00:44:56.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16edd87b-0bbc-442a-b37c-0db56815e55b,1474,,,"[24.5, 18.5]",22933,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alanna Stephanie Kennedy,5078.0,Left Center Back,101,Australia Women's,1205,['8e09cd33-ceaa-4184-ac2b-193b4c0dd2a6'],59,,,,,,,,,,,,,,,,,Australia Women's,1205,00:44:59.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df261f22-a5d2-47ac-b5b9-fb1c556abb01,1477,,,"[37.6, 16.9]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emily Louise van Egmond,5076.0,Center Defensive Midfield,101,Australia Women's,1205,['4a88362a-23d6-4ff9-b2bb-d4d452f6c1d2'],2,,,,,,,,,,,,,,,,,Australia Women's,1205,00:45:02.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19e779e-40b5-4451-9d51-62ce99a5ed9d,1480,,,"[22.9, 22.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alanna Stephanie Kennedy,5078.0,Left Center Back,101,Australia Women's,1205,['19f60eae-e878-4107-bb09-1213f6027643'],4,,,,,,,,,,,,,,,,,Australia Women's,1205,00:45:04.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41693e0d-386d-478d-8ae8-7598013e8387,1483,,,"[75.9, 27.0]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samantha May Kerr,4961.0,Center Forward,101,Australia Women's,1205,['f96c0091-30f5-41b6-89fb-ab8c782d9f64'],9,,,,,,,,,,,,,,,,,Australia Women's,1205,00:45:09.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035d35f-980e-4153-bdc6-26928d9d4d1e,1486,,,"[65.4, 34.7]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caitlin Jade Foord,11338.0,Right Center Midfield,101,Australia Women's,1205,['780957f9-b172-424f-bb31-4cdef4326912'],11,,,,,,,,,,,,,,,,,Australia Women's,1205,00:45:11.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa043a7-0d8d-457f-ab6e-72a4f140bb44,1490,,,"[112.9, 64.0]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hayley Emma Raso,6818.0,Right Midfield,101,Australia Women's,1205,['b79fd7ff-3e07-496a-8f39-469fba7c3a36'],17,,,,,,,,,,,,,,,,,Australia Women's,1205,00:45:17.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff6ea3f-e251-44fa-bf3f-2c468aa5d3ac,1497,,,"[19.3, 30.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Elena Linari,10208.0,Left Center Back,102,Italy Women's,855,['a0ae12ba-0fe2-43ff-978d-610d861eb135'],32,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:32.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26f97169-a97c-4fc3-bb89-80864207f2f8,1500,,,"[26.8, 76.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Valentina Bergamaschi,25544.0,Right Back,102,Italy Women's,855,['54c467e9-0891-4549-bf3e-e86f702ea112'],38,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:38.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192469f4-461b-4839-85a5-9f4f121ffb7f,1503,,,"[51.2, 79.0]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aurora Galli,10225.0,Right Center Midfield,102,Italy Women's,855,['97243012-4ff2-4c79-88ac-aa73a8a41d4a'],41,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:41.094,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2b7b72-7d4d-43a9-ae08-e6b549d6749c,1506,,,"[55.8, 68.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cristiana Girelli,10203.0,Center Attacking Midfield,102,Italy Women's,855,['5e4b6816-bff8-4cd5-9986-a48a19ce3d58'],43,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:43.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64605306-070e-41fd-a4da-7c92e73cee6d,1511,,,"[64.1, 78.5]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valentina Bergamaschi,25544.0,Right Back,103,Italy Women's,855,['a81ec845-7ed7-4d51-bbc2-f87122e1179e'],8,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:08.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7a2ac74-e324-444b-806e-617e41d55785,1514,,,"[48.2, 75.6]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuela Giugliano,10228.0,Center Defensive Midfield,103,Italy Women's,855,['36b2f8f6-9b12-44ba-8fcd-15a2a6aa3dd8'],10,,,,,,,,,,,,,,,,,Italy Women's,855,00:46:10.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f67cd71-f4e7-453a-ae01-62debad4f776,1520,,,"[65.4, 39.0]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Midfield,104,Australia Women's,1205,['45b2bfe8-11db-4b54-a9f5-5978929b20ac'],14,,,,,,,,,,,,,,,,,Australia Women's,1205,00:46:14.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af16ca2f-bd30-4187-9423-bb7641656ea6,1524,,,"[98.3, 21.3]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Right Center Midfield,104,Australia Women's,1205,['00b6bb79-2695-4c5e-90a8-fd5bd13b5ce8'],19,,,,,,,,,,,,,,,,,Australia Women's,1205,00:46:19.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c38eddb-52fe-42ab-a8c6-4d57cb355edc,1532,,,"[109.9, 38.5]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Chloe Logarzo,25547.0,Left Midfield,104,Australia Women's,1205,['b21e493b-ac4f-48d3-a3c1-cacaacc8b640'],30,,,,,,,,,,,,,,,,,Australia Women's,1205,00:46:30.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2dfc325-011a-48d2-9025-da8c67ca6f15,1544,,,"[32.8, 46.6]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sara Gama,10366.0,Right Center Back,106,Italy Women's,855,['ecb96ac1-e153-4600-af5e-a85d8aef75f9'],2,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:02.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de97c42-a7f8-4dfc-b195-c87aa2254a67,1547,,,"[50.8, 33.3]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Valentina Cernoia,10398.0,Left Center Midfield,106,Italy Women's,855,['86fb46e0-9c21-4462-a331-c836baf2fd96'],5,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:05.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a9f1ff-298f-4895-b167-f122cbbd626f,1550,,,"[34.3, 17.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Elena Linari,10208.0,Left Center Back,106,Italy Women's,855,['60a9b184-c923-464a-b5d7-a96442360d18'],7,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:07.904,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946c4e1e-1634-43b8-9019-0879a8edaf3f,1553,,,"[54.4, 2.9]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alia Guagni,10213.0,Right Back,106,Italy Women's,855,['8ae189e5-8302-4a9a-9adf-42ffbb6415ab'],10,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:10.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1bc3d31-e1e2-41e5-895b-6a550ab34af5,1556,,,"[85.8, 12.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiana Girelli,10203.0,Right Attacking Midfield,107,Italy Women's,855,['20ed14f1-3ba2-41d7-b255-6f6a8daa8874'],25,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:25.873,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c91b8769-4403-4c28-9c8d-a3d871574fd4,1559,,,"[86.9, 25.3]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ilaria Mauro,10359.0,Center Forward,107,Italy Women's,855,['92fc547c-0d06-48b7-babb-7242c17ea7ab'],26,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:26.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e1351f-d030-4ad8-a611-ca32aeeb207f,1561,,,"[23.0, 56.8]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alanna Stephanie Kennedy,5078.0,Left Center Back,107,Italy Women's,855,['195176b2-4040-43ce-a113-95e97ede00f8'],28,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:28.177,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7006f1f-94e3-4579-a470-adfeb744354e,1564,,,"[51.3, 74.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hayley Emma Raso,6818.0,Right Midfield,107,Italy Women's,855,['0efebd0a-2f4b-4fd3-bcd0-7e9322e6a74d'],31,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:31.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e5297d-985a-4ede-9c9f-ae3f1f57584e,1567,,,"[67.0, 10.0]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentina Cernoia,10398.0,Left Center Midfield,107,Italy Women's,855,"['971a8a9b-c1ea-430d-a645-b2f9eb6baf75', 'fdfbfd8e-dc4f-478f-a893-d02774460b21']",32,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:32.732,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ef880b-e705-44e5-b87e-5ae053b91e2c,1570,,,"[66.9, 5.6]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisa Bartoli,10371.0,Left Back,107,Italy Women's,855,['726c0a2f-7b16-48e7-8b68-4667c390c3e8'],33,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:33.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749e95bf-69bf-4a02-837d-606637f28e67,1573,,,"[79.5, 5.4]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barbara Bonansea,10211.0,Left Attacking Midfield,107,Italy Women's,855,['bd34a250-0e10-4c71-99ca-7222d750cbab'],35,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:35.381,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb16192-eecc-4a9e-9b28-5f9ac1aaac19,1576,,,"[94.8, 13.7]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ilaria Mauro,10359.0,Center Forward,107,Italy Women's,855,['948f9acb-98c3-49c6-acbb-e59ff02dc5de'],37,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:37.686,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cd777da-e46a-4c95-a1a8-15c439ba4ff3,1587,,,"[111.4, 29.6]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ilaria Mauro,10359.0,Center Forward,107,Italy Women's,855,['a2d9ca78-1e99-4c79-a535-be60e88f7def'],47,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:47.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b34181f7-5ef1-4df4-b5f1-ba61a4aebbf2,1590,,,"[23.5, 48.9]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tameka Yallop,25549.0,Left Center Midfield,108,Australia Women's,1205,['840d0dc8-e078-4201-831d-82df2243c1fc'],50,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:50.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83badc3c-8cf6-4e16-9c3b-6ac0eaddf498,1593,,,"[32.9, 32.1]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Logarzo,25547.0,Left Midfield,108,Australia Women's,1205,['55176bc3-3626-455c-802b-92a6f185135a'],52,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:52.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd68f316-e048-4b22-acb3-34ea8e878069,1597,,,"[34.3, 22.7]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie-Elise Catley,5000.0,Left Back,108,Australia Women's,1205,"['2df8b05a-a641-4d18-b3f7-d7ca06ebe6fa', '8e1f3665-9302-45c0-a1b0-cd62aa26a07c']",54,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:54.442,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fbceaf-3011-4aa7-addb-750a01a79b46,1600,,,"[58.9, 33.7]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caitlin Jade Foord,11338.0,Right Center Midfield,108,Australia Women's,1205,['1a421dde-bf35-402d-91b8-7ab0a177cbd3'],57,,,,,,,,,,,,,,,,,Australia Women's,1205,00:00:57.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77638cf6-bf65-4d75-b4c8-2944cf042ccf,1603,,,"[47.1, 53.1]",22933,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alia Guagni,10213.0,Right Back,109,Italy Women's,855,['1cce46bb-bfe8-4185-8786-494e69c48362'],58,,,,,,,,,,,,,,,,,Italy Women's,855,00:00:58.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c626d2e-7b33-496f-a410-aa3befd3b38c,1609,,,"[51.4, 49.1]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alia Guagni,10213.0,Right Back,111,Italy Women's,855,['8448ebef-958e-40fa-ac8f-c4936dc2edaa'],31,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:31.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8164428c-12ed-4607-b64d-20e62f6cd7a7,1611,,,"[37.9, 51.8]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Gama,10366.0,Right Center Back,111,Italy Women's,855,['fe7e8bdb-388b-46bc-a247-eda879e781a1'],34,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:34.340,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d387ed8-7817-4f11-9136-d72edde45cb7,1615,,,"[70.1, 32.3]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiana Girelli,10203.0,Right Attacking Midfield,111,Italy Women's,855,['e00e4fbd-01a4-4f4d-ab54-c9935ca1a158'],37,,,,,,,,,,,,,,,,,Italy Women's,855,00:01:37.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02abef00-8653-43e5-8e70-56598e0b6e81,1619,,,"[74.5, 50.5]",22933,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Midfield,111,Italy Women's,855,['bd49f310-c6af-4b8e-9141-aa0c81b1a309'],39,,,,,,,,,,,,,,,,,Australia Women's,1205,00:01:39.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6faeebd6-1636-4b48-814a-cb2e4af4503c,1629,,,"[64.2, 67.9]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alia Guagni,10213.0,Right Back,112,Italy Women's,855,['37d0c2aa-59b4-49a3-b527-6eec450c028e'],11,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:11.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964535b9-8cb3-4472-b656-ae94de690024,1632,,,"[46.5, 29.0]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elena Linari,10208.0,Left Center Back,112,Italy Women's,855,['61cd2c73-0364-4f2a-a262-3cdbc65d3247'],16,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:16.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ba0754-7a09-4c0e-9c8b-01e2ff5b0363,1635,,,"[67.2, 30.6]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valentina Cernoia,10398.0,Left Center Midfield,112,Italy Women's,855,['09981469-2f90-4813-b0e1-7cd70cbbe91b'],17,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:17.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c0a497-d8dd-49e2-a452-31587de372df,1638,,,"[46.7, 19.8]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elena Linari,10208.0,Left Center Back,112,Italy Women's,855,['19a38cc2-5777-492a-826d-d6e3ad08ad6b'],20,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:20.574,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd44e8f9-5881-4253-a076-236a15085644,1641,,,"[76.6, 23.6]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ilaria Mauro,10359.0,Center Forward,112,Italy Women's,855,['94970fe4-e0c4-40c6-84bd-f477bc834a6d'],22,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:22.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a115fc12-f5cd-4cb7-8b8c-2cd3a1e7686d,1643,,,"[55.9, 77.9]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Emma Raso,6818.0,Right Midfield,112,Italy Women's,855,['8a4e7efa-41b9-42b6-a051-20e4dacaf72f'],24,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:24.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09823271-82a6-46d3-8750-c791f494e9b4,1645,,,"[63.8, 9.1]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentina Cernoia,10398.0,Left Center Midfield,113,Italy Women's,855,['160af85d-06d0-4932-8779-18b6d6dddc7b'],28,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:28.630,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39f95e6e-e53d-4a0d-9f74-8acc417cbc33,1649,,,"[83.7, 12.5]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ilaria Mauro,10359.0,Center Forward,113,Italy Women's,855,['c14c658e-adc3-41d3-a4ff-dbf356c02906'],34,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:34.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617e02d3-f905-4978-bc77-ffb882f4e2ad,1654,,,"[21.0, 39.7]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alanna Stephanie Kennedy,5078.0,Left Center Back,114,Australia Women's,1205,"['278fbc4e-0039-4bc9-8829-8d17924267e6', 'cbd29272-d994-46ae-adab-5e5da3303309']",38,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:38.197,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c747d9-e224-4135-aec8-d058f835af81,1658,,,"[5.6, 37.8]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,114,Australia Women's,1205,"['356cc932-a246-4273-912a-cc7ac8f5dce1', 'c3d8dd30-6f94-4a82-8661-0b9a89d6757a']",40,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:40.981,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890209b-1e19-402f-be04-6badcd7a3ea6,1661,,,"[51.4, 66.6]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Right Midfield,114,Australia Women's,1205,['c3222d46-89d3-422f-a723-f7df4666570a'],45,,,,,,,,,,,,,,,,,Australia Women's,1205,00:02:45.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3aca8d3a-e662-4345-9dca-fad585a49b10,1664,,,"[95.3, 4.8]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ilaria Mauro,10359.0,Center Forward,115,Italy Women's,855,"['07331ca4-90e7-487b-89f1-eaa1a7637eab', 'bd76a521-6b84-432b-a4ab-0385474501ab']",50,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:50.677,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063bc15-c795-4a82-b168-6ef1ee757ed2,1667,,,"[90.5, 4.8]",22933,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barbara Bonansea,10211.0,Left Attacking Midfield,115,Italy Women's,855,['1df6ac28-f08e-4a81-9d9f-60174f69dbf6'],52,,,,,,,,,,,,,,,,,Italy Women's,855,00:02:52.244,Ball Receipt*,
