ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[30.8, 66.8]",,,,,,,,,,,1.327392,,,,,,,,,,,,,,31769f22-b207-46c0-97cc-85673196d86b,2469,,"[29.7, 71.1]",22961,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Smith,10196.0,Right Back,110,Scotland Women's,866,"['15cbc213-2df5-474d-bed3-27a80d186123', '877c2ad0-9817-4acb-969a-38493aa83433', 'c138cbd7-8663-499d-9dd0-fc7216542d7d']",54,,,,,,,,,,,,,,,,,Scotland Women's,866,00:13:54.706,Carry,True
,,,,,"[26.5, 58.0]",,,,,,,,,,,1.0665,,,,,,,,,,,,,,25d8cb22-3666-4925-813f-3c48e73cc6c4,2473,,"[35.9, 55.1]",22961,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,110,Scotland Women's,866,"['0d281c9b-c74f-4177-ad6a-c170418f0485', 'bcfefb85-884e-4fe3-b04d-7a4bc3cac2ed', 'bd8ed1e9-d2eb-4e38-bfb6-d8328d0c4a39']",57,,,,,,,,,,,,,,,,,Scotland Women's,866,00:13:57.059,Carry,True
,,,,,"[20.6, 39.3]",,,,,,,,,,,0.602168,,,,,,,,,,,,,,13da3711-be90-4ec7-b99f-0076cc0d93c1,2477,,"[18.7, 37.2]",22961,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,110,Scotland Women's,866,"['4ce0847b-d4ec-433d-ab2b-153399c16c3a', '96bf171e-bb83-4907-8efd-eeff08469192', 'c6fa9eb7-dc68-4646-af83-e9a489f58ca4']",59,,,,,,,,,,,,,,,,,Scotland Women's,866,00:13:59.374,Carry,True
,,,,,"[36.2, 51.8]",,,,,,,,,,,4.1545,,,,,,,,,,,,,,008089ee-9156-4d7a-8e75-a57e80df9b48,2480,,"[35.9, 49.7]",22961,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Defensive Midfield,110,Scotland Women's,866,"['efee447a-009a-4ee0-bde2-b6a6e0ff1e02', 'fc29cfc5-ee71-4b52-84c4-74bfee316ed5']",1,,,,,,,,,,,,,,,,,Scotland Women's,866,00:14:01.075,Carry,
,,,,,"[63.0, 76.8]",,,,,,,,,,,2.396137,,,,,,,,,,,,,,b784cfac-b42e-4730-ab17-afbd8c6a30f4,2483,,"[56.7, 62.0]",22961,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,110,Scotland Women's,866,"['0e726242-b1c8-4119-9a30-78d2b0d9d7d1', '386252c1-b463-4f82-8b08-916c8dfc9469', 'a368f328-311b-43a9-8ab0-280bcf9832ed']",6,,,,,,,,,,,,,,,,,Scotland Women's,866,00:14:06.182,Carry,True
,,,,,"[54.3, 3.9]",,,,,,,,,,,0.791825,,,,,,,,,,,,,,4bf1e354-f43b-45a7-9ed0-84f7f8e587f8,2487,,"[57.1, 3.3]",22961,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,111,Japan Women's,1210,"['317fb6d5-d881-4c88-99c0-6f3f8ae128ac', 'a91ad01b-6b6a-4cbf-8147-6b8c20b061ce', 'c354e258-d2a1-4784-b060-09525cf8100a']",8,,,,,,,,,,,,,,,,,Japan Women's,1210,00:14:08.578,Carry,True
,,,,,"[62.9, 11.4]",,,,,,,,,,,3.632264,,,,,,,,,,,,,,cf2a6056-8bfe-4293-80ab-bc31cb6024cf,2493,,"[58.3, 18.7]",22961,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hina Sugita,25635.0,Left Defensive Midfield,112,Japan Women's,1210,"['472db9f5-b3d7-4b28-a88f-fe1d507b7135', '8774cb84-a829-4e76-9abe-872ae02f4daa', 'c7c61337-88e5-423b-a370-6501795aa231']",52,,,,,,,,,,,,,,,,,Japan Women's,1210,00:14:52.210,Carry,True
,,,,,"[78.7, 3.1]",,,,,,,,,,,1.5298,,,,,,,,,,,,,,54749fdc-2c9f-4a2b-bc43-025fc99000d0,2501,,"[75.4, 4.4]",22961,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jun Endo,25608.0,Left Midfield,112,Japan Women's,1210,"['5e910040-9ab2-4da2-b3ce-b949d620d24f', 'ef7c962f-5891-43a4-8fb3-f9c911bf8ef6', 'f91bb613-124a-433f-a039-46aaa0366cdc']",57,,,,,,,,,,,,,,,,,Japan Women's,1210,00:14:57.844,Carry,True
,,,,,"[63.9, 15.6]",,,,,,,,,,,1.930224,,,,,,,,,,,,,,d4f73fe3-ab04-4e36-b168-30c9d865e2df,2505,,"[61.9, 11.6]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aya Sameshima,25636.0,Left Back,112,Japan Women's,1210,"['5e5eb0b6-056c-4772-9a51-c628c9434f78', 'be8ec9f4-a403-4cd1-b2c6-3c3eeb3ce82d']",0,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:00.751,Carry,
,,,,,"[85.5, 15.9]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,29f3510b-fc27-45d2-92a4-2c6a8d42fd2f,2508,,"[85.5, 15.9]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mana Iwabuchi,25610.0,Left Center Forward,112,Japan Women's,1210,"['5161738a-3868-44fa-96d1-65ace087b7d3', 'daf92d8b-2cce-4c48-b4b6-87c9099070b4']",3,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:03.442,Carry,
,,,,,"[91.2, 3.0]",,,,,,,,,,,0.0757,,,,,,,,,,,,,,8ca4cb38-75e0-4648-8acb-5d2c2e4c67a5,2511,,"[91.6, 3.6]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jun Endo,25608.0,Left Midfield,112,Japan Women's,1210,"['22cca63d-f436-47db-b784-5b1ed7bcae63', '33278468-ee0b-4958-94d7-0eb6332de80e']",4,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:04.863,Carry,
,,,,,"[17.4, 44.9]",,,,,,,,,,,0.039991,,,,,,,,,,,,,,28e88643-87f2-4c06-a5f8-0038fa63552b,2516,,"[17.4, 44.9]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,113,Scotland Women's,866,"['4df43a8e-8045-4dfb-bbec-0321dddadded', '95f02abb-a718-4eb5-b26d-14d1836a2516']",9,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:09.394,Carry,
,,,,,"[28.3, 54.3]",,,,,,,,,,,1.0744,,,,,,,,,,,,,,b95265e4-c2b3-4ffb-9030-85740540af73,2520,,"[27.2, 54.2]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Right Defensive Midfield,113,Scotland Women's,866,"['17dd40a6-b5f3-4f06-b197-3a3b54fe443b', 'da239db3-d10d-46de-a8b7-6c8d90e7e644', 'f787aebb-ff3a-402a-bae2-e78400b9b902']",10,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:10.271,Carry,True
,,,,,"[26.9, 66.8]",,,,,,,,,,,1.4152,,,,,,,,,,,,,,b4da9a79-fb79-47ab-83e6-1e24bf543feb,2523,,"[25.4, 65.7]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Corsie,4984.0,Right Center Back,113,Scotland Women's,866,"['c419b52b-b477-4617-8158-203c546d9942', 'f8ffe039-1150-4b39-a767-cbdbe41ab348']",12,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:12.085,Carry,
,,,,,"[45.0, 58.2]",,,,,,,,,,,1.788553,,,,,,,,,,,,,,46265b95-96a8-4bfe-a5fe-d90dc6838c0f,2528,,"[40.0, 55.2]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,113,Scotland Women's,866,"['60aa3bf5-dd0c-4f85-bbfb-cd3898303414', '8d158015-f8b8-4afa-baef-e23abe4a80be', 'f807e1f1-35d1-426f-8466-c4d2b1c84911']",15,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:15.608,Carry,True
,,,,,"[48.5, 77.1]",,,,,,,,,,,0.773754,,,,,,,,,,,,,,61df5ee4-6d8f-42e6-bde4-e1dfa5bef896,2533,,"[47.3, 71.9]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Midfield,113,Scotland Women's,866,"['2689dd00-d029-4782-9791-d0b0306e6837', '84e1565e-be83-4e6e-ba14-13e0a2cd0ad6', '9c682fff-3804-4555-a13f-4061fce75c12']",18,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:18.910,Carry,True
,,,,,"[32.8, 67.3]",,,,,,,,,,,1.9655,,,,,,,,,,,,,,57b5e67c-6ba6-42ba-8e2e-9d05fab232cd,2536,,"[34.2, 75.4]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Smith,10196.0,Right Back,113,Scotland Women's,866,"['1ae4f442-ca31-42b6-a413-f78a2985d38e', '4fd3f99b-c68c-4f43-9888-da6de66374d5', '90858cac-d951-4bb0-9221-261e80603042']",20,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:20.829,Carry,True
,,,,,"[31.7, 34.3]",,,,,,,,,,,1.904891,,,,,,,,,,,,,,d13f2102-7d86-4d34-bf14-61e675e72380,2540,,"[27.8, 35.6]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,113,Scotland Women's,866,"['97fe8ae2-57ee-49fd-b989-8fa80d2ea6ad', 'fd57c42a-0092-496e-9b5e-0065252d2d8f']",24,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:24.214,Carry,
,,,,,"[38.6, 6.5]",,,,,,,,,,,1.480351,,,,,,,,,,,,,,c7d87046-e2d1-4ea1-8967-dcb2d985b994,2543,,"[38.6, 7.9]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Lauder,10194.0,Left Back,113,Scotland Women's,866,"['0f6d96f6-bb48-4afe-8e7a-12a941cec38b', '6ec1170f-8a87-4141-896d-ace28d5dae55']",27,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:27.053,Carry,
,,,,,"[33.6, 23.5]",,,,,,,,,,,3.359424,,,,,,,,,,,,,,73967eb2-f1a5-426c-be66-0ed186e3defb,2546,,"[32.5, 15.7]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,113,Scotland Women's,866,"['9534a394-ff0c-4616-8c7a-9983039d069b', 'c178c345-6164-485c-899c-a235b7f60c55']",29,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:29.832,Carry,
,,,,,"[49.8, 73.0]",,,,,,,,,,,2.959681,,,,,,,,,,,,,,075247e8-e968-44e5-9683-0f499ac0944b,2549,,"[34.0, 51.4]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Corsie,4984.0,Right Center Back,113,Scotland Women's,866,"['7e4ae3fd-ebe2-4f91-b8bf-77f284975591', 'e685d0a0-7fd2-4a1e-bf2b-b128aafa47f3']",35,,,,,,,,,,,,,,,,,Scotland Women's,866,00:15:35.363,Carry,
,,,,,"[60.8, 21.8]",,,,,,,,,,,2.851845,,,,,,,,,,,,,,6fc39457-b527-4d55-aca7-fcbcf7a186d6,2554,,"[62.2, 18.5]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,114,Japan Women's,1210,"['33e8b27c-6756-419e-9ba0-e8e2fc9e6ebe', '9c9cebce-1736-4e1b-a673-f4a7a27771ac', 'f424004d-b1fb-4f59-8071-1c3eea005a0c']",40,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:40.658,Carry,True
,,,,,"[54.5, 14.1]",,,,,,,,,,,1.0799,,,,,,,,,,,,,,c7d7a5ea-89fe-42cf-8ce4-8e69729a94b7,2558,,"[55.1, 14.8]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aya Sameshima,25636.0,Left Back,114,Japan Women's,1210,"['482d8ff9-f81c-4e40-8e73-33f3d3ca3887', 'aa4ed7d7-0231-42be-b5e5-010623a6819b']",44,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:44.846,Carry,
,,,,,"[65.3, 19.8]",,,,,,,,,,,1.224293,,,,,,,,,,,,,,4ad7ce60-cbfd-4b68-bf21-1e1758aafdc8,2561,,"[64.2, 21.0]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,114,Japan Women's,1210,"['8de96f61-1b3e-436a-875e-7c0f0fb98da9', '9125afa3-5ded-42bd-91e8-c2bb9266a045', 'a15e14bd-9a0b-4170-889d-3c14c0adefe5']",47,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:47.095,Carry,True
,,,,,"[77.0, 25.9]",,,,,,,,,,,1.1394,,,,,,,,,,,,,,23a7b2f5-a775-4587-8c2d-586b854a5c19,2565,,"[79.3, 27.0]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuika Sugasawa,25637.0,Right Center Forward,114,Japan Women's,1210,"['09964980-5fe8-4ca6-883e-e8aae40c74c1', '56b0ac31-6eb4-4102-9e5a-013667614256', 'b619a3fd-03d6-4f12-8100-69b11d49051a']",49,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:49.413,Carry,True
,,,,,"[74.4, 15.9]",,,,,,,,,,,0.5928,,,,,,,,,,,,,,79348f8c-a08c-4234-8da7-4c39bbbcbf3b,2569,,"[74.2, 16.8]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,114,Japan Women's,1210,"['6d46417c-f0ee-4c86-b5c1-6076a704b4f0', 'b0edf2bd-dd2a-408c-a9e4-f68890063496']",51,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:51.651,Carry,
,,,,,"[52.0, 28.9]",,,,,,,,,,,1.709829,,,,,,,,,,,,,,947d8876-bbcf-4668-87b3-479d481229c8,2572,,"[48.4, 24.4]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nana Ichise,25766.0,Left Center Back,114,Japan Women's,1210,"['786a0734-866b-4e25-b281-d5fca6d36825', '857a36f7-33f0-4295-ba9f-95b620f30cff']",54,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:54.348,Carry,
,,,,,"[48.0, 58.2]",,,,,,,,,,,1.282146,,,,,,,,,,,,,,5455ae8f-085d-46eb-aede-291eefaee8b2,2575,,"[42.6, 57.1]",22961,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,114,Japan Women's,1210,"['165f5bc6-26fa-40e9-8ff7-70a195a6a460', '2731db00-f19d-4bd7-bbe2-1391e14af058']",57,,,,,,,,,,,,,,,,,Japan Women's,1210,00:15:57.829,Carry,
,,,,,"[64.0, 73.6]",,,,,,,,,,,0.7609,,,,,,,,,,,,,,9bb5b056-9645-4215-87cb-ab57a2b0109e,2578,,"[63.4, 73.6]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,114,Japan Women's,1210,"['38cd6e56-4301-435c-9524-fa803d9b0c36', 'beaff4ea-f650-4da5-8831-cce0a9294b96', 'c7a54cc4-8e60-4b40-88c9-ecada153b755']",0,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:00.595,Carry,True
,,,,,"[57.7, 75.3]",,,,,,,,,,,1.1269,,,,,,,,,,,,,,3ca71e1c-4f5c-4707-a743-c02e57667498,2584,,"[62.2, 75.5]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Risa Shimizu,25624.0,Right Back,114,Japan Women's,1210,"['5040030c-a8c7-48c0-b032-44e0645b3974', '5e9e8839-7c1d-426b-871a-f1cb27de6672', '9153f638-049e-4afd-8d6e-ba005f643e58']",3,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:03.584,Carry,True
,,,,,"[39.7, 74.8]",,,,,,,,,,,1.5742,,,,,,,,,,,,,,0bd8f9c9-fc94-4b71-b94f-21dae5a1ce88,2588,,"[39.7, 74.8]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Right Center Back,114,Japan Women's,1210,"['0de452ef-133b-4d0c-976b-5243cf2587a3', '577877e0-7b41-42d2-a288-e703cf28358d']",6,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:06.236,Carry,
,,,,,"[36.9, 35.5]",,,,,,,,,,,2.048,,,,,,,,,,,,,,87e9ead2-bf85-4251-99a0-074806360c11,2591,,"[34.9, 36.7]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nana Ichise,25766.0,Left Center Back,114,Japan Women's,1210,"['6a04e630-ab13-4f11-a061-2e1c955da5c0', 'e341520e-3b0c-4cfa-a486-b8c866c43fb6']",9,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:09.413,Carry,
,,,,,"[49.8, 19.8]",,,,,,,,,,,2.4899,,,,,,,,,,,,,,80552770-9e44-4ff4-bfe8-901b0c785ed9,2594,,"[46.0, 14.7]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,114,Japan Women's,1210,"['48d3f2f7-010b-42f4-abd5-b254cb14c30f', '8209434d-ae68-4bc6-a0b0-32c948633612', 'bc75a579-8c22-4bb3-b5a7-c3d9cd1e38e2']",13,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:13.439,Carry,True
,,,,,"[64.5, 27.8]",,,,,,,,,,,0.9327,,,,,,,,,,,,,,0dcb5ced-da6d-4f09-90c4-c5ab294ab7a2,2598,,"[62.0, 27.8]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hina Sugita,25635.0,Left Defensive Midfield,114,Japan Women's,1210,"['6c875d62-d111-43af-a434-f8994a168c25', 'b3ecbdde-f168-4998-a388-220ff30787d1']",16,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:16.851,Carry,
,,,,,"[76.7, 3.9]",,,,,,,,,,,1.962484,,,,,,,,,,,,,,8c57bad8-79e4-4395-b993-3cd2749bdb49,2601,,"[70.7, 5.9]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aya Sameshima,25636.0,Left Back,114,Japan Women's,1210,"['3eb5d42b-b255-44fb-8f06-892819d1b6a8', '83aaed0f-0b0f-4e29-9c18-783bd46c103f']",19,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:19.358,Carry,
,,,,,"[76.1, 16.5]",,,,,,,,,,,1.269772,,,,,,,,,,,,,,a562dac4-7091-4542-9bab-fb3c0f50dd28,2604,,"[74.2, 19.8]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hina Sugita,25635.0,Left Defensive Midfield,114,Japan Women's,1210,"['79729670-935e-47de-aab1-7aed6a285e5c', '92a55f4a-bcdd-4a49-a841-8f72a89f4a1e', 'ccb59e03-ede8-43a5-85e1-50b8dc757158']",22,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:22.450,Carry,True
,,,,,"[63.4, 19.9]",,,,,,,,,,,1.2881,,,,,,,,,,,,,,d4087c99-ab56-4f7d-a10d-566a0c5fe7ca,2610,,"[62.8, 19.5]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,114,Japan Women's,1210,"['01534566-298e-40ac-b6fb-084ebacf4179', '34a3675a-7c0e-4a9c-b25d-e9d1df66a4db']",25,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:25.840,Carry,
,,,,,"[71.6, 36.7]",,,,,,,,,,,0.0762,,,,,,,,,,,,,,90be2cd6-6e2d-4445-a2b7-3da03917fc4c,2613,,"[73.6, 36.7]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,114,Japan Women's,1210,"['9787ebcb-e5e3-4259-a45b-f952236be8d5', 'e52628c7-635b-4984-a880-809b6a524b4d']",28,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:28.193,Carry,
,,,,,"[64.6, 28.4]",,,,,,,,,,,0.865075,,,,,,,,,,,,,,9471060f-26e5-47ec-8d9f-7530dd594585,2616,,"[64.6, 28.4]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,114,Japan Women's,1210,"['1ff1327d-d23b-4f6f-a56f-01375e535383', '67c70676-4d84-4ab8-92ad-29e7feb39751']",29,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:29.630,Carry,
,,,,,"[73.0, 44.5]",,,,,,,,,,,1.93944,,,,,,,,,,,,,,e4152fe8-bc52-45d2-af99-650c02dcf9e9,2619,,"[72.8, 44.0]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emi Nakajima,25621.0,Right Midfield,114,Japan Women's,1210,"['7023aeda-2a64-446e-8a3c-71385c7456d8', 'b0942baa-b37b-44bf-ba4f-f5984c2e4902']",31,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:31.229,Carry,
,,,,,"[15.5, 5.6]",,,,,,,,,,,0.112999,,,,,,,,,,,,,,447276b4-5359-4399-bfb2-ce40c2530c96,2624,,"[11.8, 5.9]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Right Defensive Midfield,115,Scotland Women's,866,"['77c17091-9d19-4ba2-976b-e09c4b370931', 'bc3011ca-6364-435f-870f-3dbe8a4b8af4']",57,,,,,,,,,,,,,,,,,Scotland Women's,866,00:16:57.228,Carry,
,,,,,"[116.9, 73.6]",,,,,,,,,,,1.644766,,,,,,,,,,,,,,cf206bdc-4594-4496-b72d-0651cca56ae4,2628,,"[108.6, 76.7]",22961,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Narumi Miura,25613.0,Right Defensive Midfield,116,Japan Women's,1210,"['5625aa34-4b7b-4b1a-ba05-037f816b187b', 'a9433a43-8682-470f-9524-bbfd1d1ab7d6', 'dab43a6a-6fe5-46b6-94ff-ab5a30ee73fb']",58,,,,,,,,,,,,,,,,,Japan Women's,1210,00:16:58.041,Carry,True
,,,,,"[98.7, 72.7]",,,,,,,,,,,1.347358,,,,,,,,,,,,,,a36f358f-bd5f-4ec0-a72d-c3afa5cebbcf,2635,,"[104.1, 73.6]",22961,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emi Nakajima,25621.0,Right Midfield,117,Japan Women's,1210,"['6e3ba678-0ff9-4da7-8845-971815643116', '771e9855-597b-497b-9e0e-a6adf6b02772']",23,,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:23.163,Carry,
,,,,,"[80.7, 13.0]",,,,,,,,,,,1.215704,,,,,,,,,,,,,,b2694012-8249-4a91-8088-6543acfc851b,2641,,"[80.7, 14.4]",22961,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aya Sameshima,25636.0,Left Back,117,Japan Women's,1210,"['39e031c3-5bfa-4027-9b82-4690b42d81ec', 'ab6da20d-d278-413e-88a6-ad444407737e']",32,,,,,,,,,,,,,,,,,Japan Women's,1210,00:17:32.777,Carry,
,,,,,"[8.6, 30.1]",,,,,,,,,,,2.0235,,,,,,,,,,,,,,d7fdb9ec-1821-4b3f-8c62-da764659be92,2645,,"[3.6, 37.8]",22961,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lee Alexander,25570.0,Goalkeeper,118,Scotland Women's,866,"['66b8ffe3-67a9-43c7-a2c6-7d89663ad144', 'd30c2491-16c8-4c30-b4e6-bfb279e7102f']",36,,,,,,,,,,,,,,,,,Scotland Women's,866,00:17:36.103,Carry,
,,,,,"[96.0, 21.0]",,,,,,,,,,,9.794171,,,,,,,,,,,,,,719339b3-2b41-4cc3-ba54-1a052fc3ef6b,2648,,"[52.2, 13.9]",22961,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Claire Emslie,4646.0,Left Midfield,118,Scotland Women's,866,"['01921655-c753-4dcf-a944-43ed11d0ed6a', '90ded685-cfb3-4a0a-b4fe-d14c3f43c7c3']",42,,,,,,,,,,,,,,,,,Scotland Women's,866,00:17:42.460,Carry,
,,,,,"[100.5, 9.9]",,,,,,,,,,,3.507095,,,,,,,,,,,,,,8bb4272a-4472-49e2-8085-c850e2182679,2651,,"[100.0, 11.9]",22961,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Caroline Weir,10188.0,Left Defensive Midfield,118,Scotland Women's,866,"['129a31fa-3e62-4d48-b3e5-8ba0dce563a0', '4c6f7b60-2224-4d19-b5c3-b3b05dcba75c']",53,,,,,,,,,,,,,,,,,Scotland Women's,866,00:17:53.869,Carry,
,,,,,"[107.4, 5.6]",,,,,,,,,,,1.826431,,,,,,,,,,,,,,4ac19385-07e4-47bb-a06c-a245acc234f5,2654,,"[107.0, 4.2]",22961,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Claire Emslie,4646.0,Left Midfield,118,Scotland Women's,866,"['6f0394ac-ea6e-4451-aeaa-6d6a4b7e2978', '9487eff4-75cf-4379-af51-665c8b979ba1', 'c447d7c7-00ee-4065-b7dd-07faa541f94e']",58,,,,,,,,,,,,,,,,,Scotland Women's,866,00:17:58.063,Carry,True
,,,,,"[97.6, 5.9]",,,,,,,,,,,2.505744,,,,,,,,,,,,,,0323bfe9-6267-44ef-ae05-9d7a66149cb7,2663,,"[97.6, 5.9]",22961,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Defensive Midfield,119,Scotland Women's,866,"['b0bf2494-5eeb-4bfe-8c8c-b14d2a872e74', 'c6adc73b-370a-4b94-88ff-c5b67f421805']",17,,,,,,,,,,,,,,,,,Scotland Women's,866,00:18:17.582,Carry,
