ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af253b2a-2a99-4f39-bd02-02be408bbe0c,2656,,,"[51.2, 75.2]",69199,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,125,Norway Women's,852,['82aa66d3-860d-4a93-9853-a782e3025dc7'],4,,,,,,,,,,,,,,,,,,Norway Women's,852,00:23:04.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d86d9e7-266c-42c1-b632-e1fe465f8585,2659,,,"[43.4, 63.0]",69199,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vilde Bøe Risa,25466.0,Right Defensive Midfield,125,Norway Women's,852,['88ae3f4e-26cc-4cf6-a6d2-530ca474653d'],7,,,,,,,,,,,,,,,,,,Norway Women's,852,00:23:07.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0bd42d-5c14-491a-8cf0-fe1c621f121f,2664,,,"[105.1, 44.0]",69199,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isabell Herlovsen,13479.0,Left Center Forward,125,Norway Women's,852,"['17bdd92e-d513-453b-bb4b-2328b20bfe6e', 'c02459cc-ea3a-418e-92a3-d3384f480b2a']",12,,,,,,,,,,,,,,,,,,Norway Women's,852,00:23:12.847,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f62868f-ec39-43f2-857f-e14b0b96231f,2676,,,"[45.0, 77.0]",69199,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,126,England Women's,865,['6d60d4a2-8970-4049-b40e-5734c8676947'],24,,,,,,,,,,,,,,,,,,England Women's,865,00:23:24.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66612939-6916-42fe-af79-129edea88dad,2681,,,"[50.4, 62.3]",69199,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,126,England Women's,865,"['dcbfafdc-53df-4d2b-aeaa-2532c3b24772', 'f3b56677-f6b9-4266-8bcc-68e189e6f9ca']",25,,,,,,,,,,,,,,,,,,England Women's,865,00:23:25.845,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42491d2e-b6b8-41ea-8d4f-a85c1a23ca84,2690,,,"[93.4, 9.9]",69199,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Midfield,126,England Women's,865,['8076b981-9252-4642-9009-0a9dafde44a0'],31,,,,,,,,,,,,,,,,,,England Women's,865,00:23:31.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18bc6da5-7b52-42ff-ad6c-2c9eee8afa65,2696,,,"[39.5, 70.2]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,127,Norway Women's,852,['fc665eed-f756-44e4-802d-82a1b6a162f4'],5,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:05.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ec4d88-4a79-4885-8407-f5ef65055618,2699,,,"[53.7, 76.2]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ingrid Moe Wold,10382.0,Right Back,127,Norway Women's,852,['04cfba86-36a0-41b5-be14-c25c3e4e03f7'],6,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:06.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494c15e-e313-4425-a43c-82a93d1a860c,2706,,,"[79.8, 15.7]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,128,England Women's,865,['98f778aa-3912-430f-b49d-0935c7ac6ba9'],21,,,,,,,,,,,,,,,,,,England Women's,865,00:24:21.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99f7a77a-72e0-4da2-9879-2fd9cb4e1fa3,2710,,,"[105.9, 6.5]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Midfield,128,England Women's,865,"['1ba83f4b-9f1a-4ea9-8eee-71577db0f80e', '3262a845-95e2-46be-9d43-12a9e07cb29f']",26,,,,,,,,,,,,,,,,,,England Women's,865,00:24:26.617,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7719158d-e5b9-44ce-b5f2-c5370603ec6e,2713,,,"[104.5, 19.6]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Center Forward,128,England Women's,865,['40569b87-35c8-4360-9f0b-90be73b500fb'],29,,,,,,,,,,,,,,,,,,England Women's,865,00:24:29.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8afa2108-6932-4ce5-9c69-c112d0b8ff78,2718,,,"[8.3, 69.1]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,129,Norway Women's,852,['847ee63c-457c-4309-93e8-a8e5d7c7fd30'],32,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:32.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf4bbc1-8a1b-4fae-a77e-ab951a529494,2720,,,"[15.9, 67.1]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,129,Norway Women's,852,['bbaac551-e3a6-4d74-80dc-93e082ee5bc9'],33,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:33.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43777b95-8062-425a-8f69-7b5adde4c529,2724,,,"[24.8, 62.3]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,129,Norway Women's,852,"['2a06acca-7a67-4c5e-8faf-ac7862c28525', '94433b78-e4bc-4855-8695-cbe1a7fad18c']",36,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:36.110,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa849a4c-b2a7-4b6b-b6fa-813085e0723f,2727,,,"[42.0, 49.1]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,129,Norway Women's,852,['ee95e5f4-e869-496b-a824-cadd7f30bab6'],38,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:38.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b39308-bd82-4644-b3b5-dffbef4851dc,2730,,,"[23.9, 37.2]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Back,129,Norway Women's,852,['0d5f1319-efa5-45ee-97b7-863b9d7049ad'],40,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:40.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e08e4a35-4a05-4fcc-a0dc-026fec534e29,2733,,,"[54.9, 6.2]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,129,Norway Women's,852,['a4f9f351-7808-4342-9bd9-4b814cd7d1dd'],45,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:45.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c76d91-eab2-4b2f-8ab1-abf4f1e5f452,2736,,,"[66.0, 30.9]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,129,Norway Women's,852,['0f91c24f-cf47-44bf-a485-6cc9f89f460f'],51,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:51.026,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42387d5c-79f2-405c-8579-8acb987ae220,2740,,,"[94.7, 33.5]",69199,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa-Marie Utland,10387.0,Right Center Forward,129,Norway Women's,852,['de4804f3-adda-4c64-a7c5-8040e77f23d7'],54,,,,,,,,,,,,,,,,,,Norway Women's,852,00:24:54.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6a0a021-eb9c-4313-963b-12f5cf21c3da,2745,,,"[41.4, 48.9]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,129,Norway Women's,852,['ff794db3-370c-4d60-86b2-8d2c81626d1f'],3,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:03.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9c546d-4915-4e6b-ab57-2968fc76783e,2748,,,"[57.7, 50.5]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,129,Norway Women's,852,['89b0a373-e96c-4483-8ae0-6a562edced97'],6,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:06.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c017b93-7a5c-46f4-8263-d887628924e8,2751,,,"[50.3, 64.4]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,129,Norway Women's,852,['055ec2cd-c26f-4c93-bcb6-d3db021586eb'],9,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:09.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb176e7-9447-42bd-8f65-1ed9bf2630c1,2755,,,"[74.8, 75.5]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,129,Norway Women's,852,['9ff02002-aead-49d3-a084-4176e529c0d0'],13,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:13.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f95b82a-134e-43f3-b0c1-8a717c684f4e,2759,,,"[110.6, 72.4]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa-Marie Utland,10387.0,Right Center Forward,129,Norway Women's,852,"['afb3bd8e-28fb-4962-b283-1be9780997fa', 'cf6aa538-7157-4c9a-a015-17094c00a894']",18,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:18.062,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626fc51d-ed8a-44b1-85ae-36a4b39e1de9,2762,,,"[87.0, 75.3]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,129,Norway Women's,852,['89e157a2-9535-485a-bd87-eb56222d387d'],25,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:25.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1214e71-74dd-4eee-aef4-24f6d0760916,2766,,,"[78.7, 75.9]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,129,Norway Women's,852,['b1edb853-082c-4c3d-81c6-3d67842f854f'],36,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:36.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917b1c81-12e7-469d-8c7c-15438a3ca62c,2770,,,"[101.4, 40.0]",69199,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isabell Herlovsen,13479.0,Left Center Forward,129,Norway Women's,852,['091892e7-1dc1-4696-aecb-4bd6efbe885e'],42,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:42.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85985cd8-cb9d-474f-9e04-f8f26ff14ddd,2777,,,"[40.1, 26.3]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Left Center Back,129,Norway Women's,852,['78f4186f-13d3-4e15-88bc-60abf8ebf7cf'],12,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:12.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12cd5181-2d9d-4a82-956d-5c222b785132,2780,,,"[73.7, 21.6]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,129,Norway Women's,852,['dc2aa8e8-6768-4f93-9a9e-8a119020da23'],15,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:15.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953ef0ca-66b2-469f-bbc4-dda4563e1cc4,2783,,,"[73.0, 76.1]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Graham Hansen,10386.0,Right Midfield,129,Norway Women's,852,['d2c71ba4-71f2-4719-9fb9-eb9421f60405'],19,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:19.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e645c9af-2bee-4cf1-a4da-74ab7d1c19d3,2787,,,"[54.8, 3.9]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Left Midfield,130,England Women's,865,['4e548d04-1cae-4a11-b586-7e41e9896953'],37,,,,,,,,,,,,,,,,,,England Women's,865,00:26:37.640,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bbfc797-872d-41e8-9af3-2af77adc262c,2789,,,"[66.6, 9.4]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,130,England Women's,865,['6cdc62d5-84e6-4d78-b7fd-bcd67f54e8cd'],38,,,,,,,,,,,,,,,,,,England Women's,865,00:26:38.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75aa75bf-cbf6-4d14-bd35-14d316169115,2791,,,"[69.6, 67.6]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,131,Norway Women's,852,['c73e859c-14d6-433b-a452-86eebd7137b1'],40,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:40.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e1aef80-3edb-4337-99e7-8bc326f4f3bc,2796,,,"[83.2, 61.7]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,131,Norway Women's,852,"['4e37ff48-c772-41c7-9762-37fa7a6e5f39', '63634c54-0194-47da-a8b5-9d39169145e2']",42,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:42.866,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1b9f05-339b-40b0-be0c-59bb1a1248d6,2803,,,"[104.4, 63.3]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isabell Herlovsen,13479.0,Left Center Forward,131,Norway Women's,852,['6e0f3005-be88-45b0-acbf-57bcdddd4d1f'],47,,,,,,,,,,,,,,,,,,Norway Women's,852,00:26:47.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27547833-131c-4887-aede-794109fa3a26,2806,,,"[22.8, 25.2]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,132,England Women's,865,['74aacb31-6833-45a8-a5c9-16e2a8905798'],49,,,,,,,,,,,,,,,,,,England Women's,865,00:26:49.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d80323-3825-420b-be98-662b610d9f85,2810,,,"[21.5, 47.4]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,132,England Women's,865,['06184620-13fd-4158-af93-8cc60e548d7b'],53,,,,,,,,,,,,,,,,,,England Women's,865,00:26:53.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d2b5fe1-bdfb-4907-88eb-859f7fe06ef2,2814,,,"[18.1, 44.3]",69199,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,132,England Women's,865,"['5e2aba97-d6b3-4150-9cf6-03b2678b9972', 'f48863ca-a66e-4d43-b1d8-6bfa7bce7a9c']",57,,,,,,,,,,,,,,,,,,England Women's,865,00:26:57.716,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323a24ff-0a80-450a-a77b-cb2630f738bf,2817,,,"[36.9, 74.5]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,132,England Women's,865,['8ee1de8b-13be-4ba3-9e03-9ba0e490567c'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:27:00.564,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214c9aa-cc62-40c1-86df-622b2eccc16d,2821,,,"[51.0, 56.9]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,132,England Women's,865,['69ce78f5-a5f5-42bf-b5ba-ade45f14d8ba'],5,,,,,,,,,,,,,,,,,,England Women's,865,00:27:05.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ca5bfc-487a-4ec8-8d18-2ab7a773d5ca,2825,,,"[49.4, 29.6]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Center Back,133,Norway Women's,852,['e2c9f815-198e-4069-abf9-6a2fd673ee68'],7,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:07.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebea0289-1dd3-4361-a439-f18e5934207a,2829,,,"[65.7, 20.5]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,133,Norway Women's,852,"['57d13919-eec3-4611-bb14-9890818b6560', '82c81c18-0b3d-4118-beaa-6352b1142ff3']",16,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:16.974,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65f946e0-fff4-4ed0-8ae3-d223fec206b2,2832,,,"[79.5, 7.3]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,133,Norway Women's,852,['2ad5f20e-2fa7-4e27-94a6-cc19e04511ad'],18,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:18.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b34e950-9984-4d95-b10c-f738825da0a3,2836,,,"[71.1, 9.0]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vilde Bøe Risa,25466.0,Right Defensive Midfield,133,Norway Women's,852,"['414b63d2-7d8f-4d83-8859-dd5e3b5defb3', '83830e44-4089-4844-91cb-648abb4bcb25']",24,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:24.085,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab92153b-1bd9-4f54-8de7-b80e67b33e92,2839,,,"[85.3, 4.0]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,133,Norway Women's,852,['455bc183-8963-4276-b059-c5729f790054'],25,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:25.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e36a9fe8-dd3b-4bfd-98c7-5d5711e32f9c,2842,,,"[83.2, 16.5]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,133,Norway Women's,852,['67e3908c-2db2-477a-abce-75cb49b8ca9c'],28,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:28.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf221370-09b9-44f3-b259-a30f2e47cc87,2844,,,"[105.7, 3.7]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Minde,10393.0,Left Back,133,Norway Women's,852,['00a72d44-e11d-4740-806a-9fe118ea85d4'],31,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:31.208,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4657b3c4-7e7f-4a95-bedf-791f855beafc,2847,,,"[113.5, 34.1]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa-Marie Utland,10387.0,Right Center Forward,133,Norway Women's,852,['7aa20208-3e15-4996-9227-3858cfa7aee8'],33,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:33.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e10762a7-3328-4c02-8952-26fd44215996,2851,,,"[97.7, 44.5]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Graham Hansen,10386.0,Right Midfield,133,Norway Women's,852,['98c07e0e-5795-41e0-9b82-f958288e3f87'],36,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:36.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c26f2c-8c62-4bd2-82b0-b1ffe2e17ea5,2855,,,"[91.6, 55.4]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Back,133,Norway Women's,852,"['7e830fce-657d-45d6-953a-04789b49e38e', 'e39148d8-00d7-44e8-ad1c-d64b75deec70']",39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:39.395,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9524ceff-2c68-447d-bb8f-e40da8a85e26,2858,,,"[95.2, 41.2]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Midfield,133,Norway Women's,852,['34bbf054-bab7-4f24-8169-f42861a35595'],41,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:41.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd07c1a-6fac-4308-9d05-346f082066dc,2860,,,"[91.3, 46.2]",69199,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,133,Norway Women's,852,['a77cf9ea-2115-4c3a-8401-bbf531ed753a'],43,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:43.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c4cc2a5-56fb-49e6-bea1-dfe7f211f6b0,2870,,,"[51.6, 56.2]",69199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jill Scott,10172.0,Right Center Midfield,134,England Women's,865,['f8fb28b2-cb47-4e99-a15e-05e4a161a7c1'],0,,,,,,,,,,,,,,,,,,England Women's,865,00:29:00.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf5f13e5-7561-4d49-b791-4fd032a71493,2873,,,"[42.0, 63.3]",69199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Bronze,10178.0,Right Back,134,England Women's,865,['1d9968f8-caf5-4e54-b9c8-93c0f3fb6996'],2,,,,,,,,,,,,,,,,,,England Women's,865,00:29:02.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f96d4ec5-59b1-4339-90df-f13b9b32a12b,2880,,,"[84.6, 74.8]",69199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,135,England Women's,865,"['2c0be8ff-7f37-4747-8110-eabf6507a4c8', 'c991aa1e-69d6-401d-afcf-670b562fed8e']",28,,,,,,,,,,,,,,,,,,England Women's,865,00:29:28.600,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4f67b5-68cc-4fdc-9c9d-9694212f9200,2887,,,"[26.1, 14.4]",69199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maria Thorisdottir,4636.0,Left Center Back,135,England Women's,865,"['00ea4b12-5b1e-445e-bcb1-6be2594be225', 'd27f272c-7842-467d-b857-1b378f9b96cb']",31,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:31.662,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65af9dbd-ce46-48b3-a8e6-b51edee40622,2889,,,"[62.0, 8.2]",69199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isabell Herlovsen,13479.0,Left Center Forward,135,England Women's,865,['3b0b0ceb-b43f-4376-9784-3ab873e4d96f'],34,,,,,,,,,,,,,,,,,,Norway Women's,852,00:29:34.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95961b0d-852b-4389-bada-893b7a61bbd6,2891,,,"[70.9, 69.3]",69199,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,135,England Women's,865,['9e3ffd7d-81b5-472e-9958-5d235fba9945'],35,,,,,,,,,,,,,,,,,,England Women's,865,00:29:35.060,Ball Receipt*,
