bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,e7cb494e-95d2-4188-8785-da710fcdc15e,1451,,"[62.3, 26.4]",22980,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Charlotte Bilbault,25727.0,Left Center Midfield,85,Nigeria Women's,1213,"['280300d8-bbef-43bd-8703-4df74f132867', 'ce4b20a2-1ea8-4ccb-b5cb-756cfc487290']",54,,,,,,,,,,,,,,,,France Women's,861,00:40:54.345,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,557dfc54-22f5-4305-952c-463c0c673562,1481,,"[29.3, 32.3]",22980,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Griedge Mbock Bathy Nka,10271.0,Right Center Back,88,Nigeria Women's,1213,"['05561a53-fc9f-4929-b07c-165c7db24d6d', 'f9cf5453-9531-4581-b5c2-d7232b2f1a48']",58,,,,,,,,,,,,,,,,France Women's,861,00:41:58.328,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,5594eba4-cea0-4409-b8d9-83c9d6656acc,1521,,"[12.6, 58.4]",22980,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chidinma Nkeruka Okeke,25462.0,Right Back,91,France Women's,861,,23,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:44:23.361,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,2a6db405-6264-4222-be72-d89ed1a91c2f,1543,,"[38.1, 60.9]",22980,46,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eve Perisset,10418.0,Right Back,92,Nigeria Women's,1213,['f31b58d1-811c-4985-9cbd-4e2830621250'],23,,,,,,,,,,,,,,,,France Women's,861,00:46:23.537,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,dc0a3afd-ad2d-4581-8a35-3318cb38af4a,1555,,"[4.7, 42.5]",22980,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wendie Renard,10125.0,Left Center Back,94,Nigeria Women's,1213,"['4198f744-819c-4ec2-96a3-40a1d193d141', '94bae25f-de2f-441a-b9e9-34a1c5c21a86']",11,,,,,,,,,,,,,,,,France Women's,861,00:47:11.127,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,6e6f5e19-a2ec-4d32-bcbb-78a03c9e8094,1556,,"[16.0, 30.5]",22980,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Viviane Asseyi,25834.0,Left Midfield,94,Nigeria Women's,1213,,13,,,,,,,,,,,,,,,,France Women's,861,00:47:13.619,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,e55c144a-9809-4d73-9977-99f7b79ca3b8,1628,,"[9.7, 36.5]",22980,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onome Ebi,25465.0,Right Center Back,99,France Women's,861,['99872724-eee9-4e56-90d2-6d69c7714398'],49,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:01:49.306,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,78dfadcb-3325-4925-87e1-4c8c8768013f,1679,,"[36.9, 52.5]",22980,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Griedge Mbock Bathy Nka,10271.0,Right Center Back,103,Nigeria Women's,1213,['93ea0f79-7f2b-4a46-a787-22cc301bc702'],13,,,,,,,,,,,,,,,,France Women's,861,00:03:13.581,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,61604656-3831-4d66-b926-3d8028da6b90,1739,,"[9.2, 34.4]",22980,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Osinachi Marvis Ohale,25470.0,Left Center Back,106,France Women's,861,,15,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:04:15.032,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,905f2588-95a2-4b19-ab92-3bb521033941,1787,,"[31.9, 69.2]",22980,50,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chidinma Nkeruka Okeke,25462.0,Right Back,110,France Women's,861,['4e215ba7-0902-495d-bf05-d777b0b94f81'],33,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:05:33.118,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,81bcd066-7d33-4da8-b7bb-3c737e23509b,1829,,"[11.6, 26.8]",22980,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ngozi Ebere,25468.0,Left Back,112,Nigeria Women's,1213,,49,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:06:49.203,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,3f6f3d2a-395d-4f7d-a809-7c3e0be43ff0,1942,,"[7.8, 35.2]",22980,55,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Osinachi Marvis Ohale,25470.0,Left Center Back,118,France Women's,861,['b9a1f231-4901-47aa-93f6-4ff83d83a9a7'],15,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:10:15.789,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,0c3f0517-ef1d-43de-837a-d0f869945720,1994,,"[19.5, 31.8]",22980,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ngozi Sonia Okobi,25471.0,Left Center Midfield,122,France Women's,861,,14,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:12:14.586,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,f5660c2e-94b0-4234-ba1a-1904e8af8e28,2092,,"[21.4, 57.9]",22980,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,127,France Women's,861,['159833fc-f6c0-4c04-9708-bdefb13de826'],52,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:14:52.672,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,af2aad0b-8203-452a-81ed-0ed7d08451cc,2137,,"[13.9, 32.7]",22980,60,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halimatu Ibrahim Ayinde,25469.0,Right Center Midfield,127,France Women's,861,['414ae733-2095-4608-8b3f-4469c6e8703f'],34,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:15:34.325,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,31ea4937-0521-43dc-802d-e2aed2f4d26b,2224,,"[2.9, 26.6]",22980,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ngozi Ebere,25468.0,Left Back,131,France Women's,861,['cf964914-96e3-4820-af17-3e251afcc299'],46,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:17:46.102,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,3f91331b-85e0-4bf5-b5e4-b6157ccf0da4,2267,,"[15.3, 39.2]",22980,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Asisat Lamina Oshoala,24881.0,Center Forward,134,France Women's,861,"['324d7485-e64d-4dda-a7e0-a88d1460128b', 'ae3f1f4f-b1c0-4eea-9a28-c243c494d29b']",7,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:19:07.730,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,e1998808-8f71-434e-b149-8c459f1793f9,2304,,"[57.7, 28.5]",22980,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Amandine Henry,10123.0,Right Center Midfield,138,Nigeria Women's,1213,"['634e2c82-7369-484e-8e27-60cb91b017f7', 'd9b38c26-9804-4965-9130-0e6d3dccc49f']",4,,,,,,,,,,,,,,,,France Women's,861,00:21:04.118,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,530723bb-fb33-47de-8821-0decb322398d,2383,,"[20.7, 30.2]",22980,66,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,140,Nigeria Women's,1213,['a0c9fc1c-73cf-4fa4-b752-9ca9e3483c57'],59,,,,,,,,,,,,,,,,France Women's,861,00:21:59.641,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,b7549851-0428-4288-98a4-f8a2ab17a56d,2386,,"[22.6, 7.9]",22980,67,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,141,Nigeria Women's,1213,['427d976b-5f4f-417a-b207-d5bf57abe8a8'],25,,,,,,,,,,,,,,,,France Women's,861,00:22:25.890,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,273dec49-32e4-4777-8432-bcf896e3d72e,2389,,"[7.7, 19.3]",22980,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amandine Henry,10123.0,Right Center Midfield,142,Nigeria Women's,1213,['4ecfa85a-8f71-4172-846f-57fc5b906c35'],49,,,,,,,,,,,,,,,,France Women's,861,00:22:49.783,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,3088a035-b5e1-4062-9c06-6fe803e46138,2462,,"[14.9, 51.6]",22980,69,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chidinma Nkeruka Okeke,25462.0,Right Back,143,France Women's,861,['0aa0ac66-b381-4b77-ab12-ffa8b2d4446c'],0,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:24:00.982,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,a433be5b-6dde-4314-8042-67f46d0b70e8,2586,,"[24.7, 17.8]",22980,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amel Majri,15249.0,Left Back,150,Nigeria Women's,1213,"['1bbabb9d-3a60-4234-8c7c-ebca6033ea86', '558495e6-4863-478f-8382-1f111e99cea5']",33,,,,,,,,,,,,,,,,France Women's,861,00:35:33.865,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,4f3149a4-4b82-44d7-a5d7-00c3fcb409eb,2615,,"[9.7, 42.5]",22980,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onome Ebi,25465.0,Right Center Back,151,France Women's,861,['b289e93d-334a-44f4-a3ab-2f145f9533c3'],5,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:36:05.099,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,6d307e13-0880-4e05-bdd8-6b632bffef90,2622,,"[36.0, 67.0]",22980,81,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eve Perisset,10418.0,Right Back,153,Nigeria Women's,1213,['9f83ae6b-9fd6-4287-a9a4-b2107a032447'],28,,,,,,,,,,,,,,,,France Women's,861,00:36:28.564,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,2172ba9b-f923-4eca-80c9-1ed836dd86fc,2655,,"[10.7, 68.4]",22980,82,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onome Ebi,25465.0,Right Center Back,155,France Women's,861,['0c59af9d-222d-453a-b23f-61200ba4001a'],14,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:37:14.637,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,fab86e25-f9a7-472a-9b45-74f68a67a7c5,2729,,"[8.8, 53.5]",22980,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onome Ebi,25465.0,Right Center Back,158,France Women's,861,['2763e51e-7e68-44b8-ae75-a629f6207c78'],19,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:40:19.018,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,51c081d5-0391-410d-8a41-4b2620ff967c,2736,,"[45.1, 29.6]",22980,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wendie Renard,10125.0,Left Center Back,159,Nigeria Women's,1213,['19f29039-4f76-4b99-9a42-60e3edf70327'],45,,,,,,,,,,,,,,,,France Women's,861,00:40:45.129,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,1d2aeda3-3b26-4c34-8f0d-c9147cf5dd8d,2798,,"[4.0, 37.6]",22980,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Onome Ebi,25465.0,Right Center Back,161,France Women's,861,,48,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:41:48.442,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,40d11ea9-b4cc-49d0-9580-db4109ddafae,2924,,"[20.9, 20.8]",22980,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wendie Renard,10125.0,Left Center Back,171,Nigeria Women's,1213,"['1ddd6971-baad-427e-85b1-b9b7225a79e2', '5f4a88d4-eb32-4d9b-8237-5144523a4952']",39,,,,,,,,,,,,,,,,France Women's,861,00:47:39.202,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,5b07454c-2ab1-479a-9858-cb4fa3267f87,3023,,"[5.6, 51.9]",22980,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Onome Ebi,25465.0,Right Center Back,175,France Women's,861,,51,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:49:51.903,Clearance,True
,,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,,458121da-458d-4a0f-8ccc-c6ec1d533f49,3062,,"[58.1, 62.1]",22980,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Onome Ebi,25465.0,Right Center Back,179,Nigeria Women's,1213,['cca5a48f-5e96-4c55-9534-701618c4e163'],12,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:51:12.879,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,18d05ea7-2306-4448-b458-b96ffa4c8348,3077,,"[9.4, 37.9]",22980,97,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wendie Renard,10125.0,Left Center Back,180,Nigeria Women's,1213,['1ec4c816-32ef-463e-8e11-e3521bf1a551'],21,,,,,,,,,,,,,,,,France Women's,861,00:52:21.735,Clearance,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1aaa0570-36e3-4faa-b99d-61d937ad912b,54,,"[113.0, 66.0]",22980,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Right Center Forward,4,France Women's,861,['0dae2f4f-b6c1-47f8-829b-95a483474da6'],54,,,,,,,,,,,,,,,,France Women's,861,00:00:54.538,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,247ceea6-baf5-4611-8b3d-062e31722fc9,89,,"[27.9, 5.4]",22980,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ugochi Desire Oparanozie,25472.0,Left Wing,7,Nigeria Women's,1213,['035987a2-3244-4c26-93a5-5e1ede30dcae'],35,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:01:35.710,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3db35acf-e6b3-470e-988a-d2db71702945,283,,"[85.1, 69.0]",22980,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,12,France Women's,861,['0cfe5a99-a38d-4af0-8438-132da731f168'],38,,,,,,,,,,,,,,,,France Women's,861,00:05:38.587,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e4b664bf-edd4-49ee-a392-63b6365323a5,350,,"[62.7, 33.7]",22980,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlotte Bilbault,25727.0,Left Center Midfield,15,Nigeria Women's,1213,['a4d31f1c-db3b-40f4-ae97-ef7b92bb554d'],1,,,,,,,,,,,,,,,,France Women's,861,00:07:01.751,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,065e4392-a703-496d-8a59-b00ee2abde1e,443,,"[84.6, 12.8]",22980,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valérie Gauvin,25442.0,Right Center Forward,23,France Women's,861,"['9add3ffa-9e5c-4aff-9b59-8937a55711dd', '9decde0f-a653-4b3c-8f6d-2caad0fe0e5a']",10,,,,,,,,,,,,,,,,France Women's,861,00:10:10.851,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cca769b9-c338-42c4-9b5e-a77ec81a8ac4,478,,"[40.8, 36.9]",22980,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asisat Lamina Oshoala,24881.0,Center Forward,24,Nigeria Women's,1213,['f56b0523-25a3-4886-b80b-488232e1a299'],33,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:10:33.686,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1b7ce8cd-a4fc-42f9-b019-7a19305ef9c2,554,,"[98.5, 63.4]",22980,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valérie Gauvin,25442.0,Right Center Forward,29,France Women's,861,['a0bebb75-a41c-48bd-ae72-01ef7d644a17'],34,,,,,,,,,,,,,,,,France Women's,861,00:12:34.815,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2d44d9f-8ed4-4535-8aaa-f1ad80fb9b3e,618,,"[41.5, 6.3]",22980,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ugochi Desire Oparanozie,25472.0,Left Wing,36,Nigeria Women's,1213,['3a87dbad-b3c0-41a7-b8fb-3afa3a1040de'],50,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:14:50.958,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,501ed968-8469-416e-8c7e-e39c9b3254a3,670,,"[81.2, 12.1]",22980,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amandine Henry,10123.0,Right Center Midfield,42,France Women's,861,['f25fd2af-c7d6-408f-b0f9-be5c0e4d43a8'],17,,,,,,,,,,,,,,,,France Women's,861,00:17:17.469,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c13708c-b0e2-454a-b390-de4ab94f3efd,761,,"[104.4, 22.7]",22980,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asisat Lamina Oshoala,24881.0,Center Forward,44,France Women's,861,['f396e544-64b4-444d-8959-0e89c4e302a8'],5,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:19:05.194,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f8e1f1f0-c96c-4999-a246-56ecd0ce19cd,834,,"[82.3, 20.6]",22980,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,50,France Women's,861,['0ad737a7-2770-4c07-aa5a-a0459362e73a'],37,,,,,,,,,,,,,,,,France Women's,861,00:22:37.247,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4dcc31c-32d2-4c6e-a0bd-6eac11edfbd9,1028,,"[26.6, 74.7]",22980,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eve Perisset,10418.0,Right Back,61,Nigeria Women's,1213,['f140aa82-15e7-4bf3-a1d0-938b48c0498f'],42,,,,,,,,,,,,,,,,France Women's,861,00:28:42.957,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,991ca32b-b6f0-495a-a159-679340da4721,1032,,"[88.2, 2.3]",22980,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Asisat Lamina Oshoala,24881.0,Center Forward,61,Nigeria Women's,1213,['772f8ecf-320f-4887-9846-53d7295e5d22'],46,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:28:46.254,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d481ee6-17df-44a1-bf20-cd5a0cd98005,1074,,"[65.1, 44.5]",22980,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaëtane Thiney,10113.0,Left Center Forward,64,France Women's,861,['0db2918e-04d0-4383-a05c-0451925daeff'],7,,,,,,,,,,,,,,,,France Women's,861,00:30:07.253,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e1bdade-bac8-4042-825f-ca94c56327bc,1132,,"[86.3, 9.3]",22980,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viviane Asseyi,25834.0,Left Midfield,67,France Women's,861,['30c97181-b544-45a7-bf92-1de7dd0e1668'],28,,,,,,,,,,,,,,,,France Women's,861,00:31:28.898,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c0a6ae9-e7c5-4d19-853c-cbd7bcfb9614,1150,,"[83.3, 55.8]",22980,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Right Center Forward,67,France Women's,861,['d8269755-baa5-4714-80ae-7cc30156a4a1'],43,,,,,,,,,,,,,,,,France Women's,861,00:31:43.944,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08576b87-b65a-4313-999b-0bcd9bb0e2a6,1673,,"[87.7, 62.1]",22980,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtane Thiney,10113.0,Left Center Forward,102,France Women's,861,['2481368f-a4c1-4d02-8e25-93eba478ef58'],56,,,,,,,,,,,,,,,,France Women's,861,00:02:56.387,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f5fed08-b60c-4bad-84d3-f5e827e8ad8e,1702,,"[110.4, 13.8]",22980,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Viviane Asseyi,25834.0,Left Midfield,105,France Women's,861,['4ec53db5-935b-4092-9a5a-d50aa6bcdb14'],39,,,,,,,,,,,,,,,,France Women's,861,00:03:39.423,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,36e002c9-85bb-4089-9e65-47a7e97ccc35,1962,,"[38.8, 66.8]",22980,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtane Thiney,10113.0,Left Center Forward,121,Nigeria Women's,1213,['6e4bd689-afb4-46d0-89e7-3364a54aba98'],53,,,,,,,,,,,,,,,,France Women's,861,00:11:53.955,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,293b5753-0dc8-4617-b912-3613cca36842,2057,,"[70.3, 4.8]",22980,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viviane Asseyi,25834.0,Left Midfield,126,France Women's,861,['defcb5ed-3950-45a7-ab04-459d8d513ebe'],9,,,,,,,,,,,,,,,,France Women's,861,00:14:09.121,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5945b7b-45c1-4079-86d2-9fc37a3ce244,2181,,"[38.2, 76.4]",22980,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chidinma Nkeruka Okeke,25462.0,Right Back,128,France Women's,861,['a23a9480-8df5-4e28-a987-d44868fd95d8'],22,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:16:22.997,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ef4e399f-33b7-4cf3-8e79-af3dff3dc1f4,2308,,"[69.5, 39.4]",22980,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtane Thiney,10113.0,Right Center Forward,138,Nigeria Women's,1213,['49ef241e-0a92-4e6e-aa27-9502f33fc3e9'],6,,,,,,,,,,,,,,,,France Women's,861,00:21:06.751,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8206c215-e4f2-4550-8565-34746b988790,2429,,"[115.7, 73.1]",22980,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Viviane Asseyi,25834.0,Right Midfield,143,France Women's,861,['7d9d387c-25a7-4eb8-ba78-f58d40f64ea8'],44,,,,,,,,,,,,,,,,France Women's,861,00:23:44.299,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c716f3d-3ff4-449d-96be-7a7faa8cd1d1,2446,,"[99.3, 56.3]",22980,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kadidiatou Diani,10137.0,Left Center Forward,143,France Women's,861,['3cb1ca7a-ca76-40bc-88b1-7b50ff1720f6'],55,,,,,,,,,,,,,,,,France Women's,861,00:23:55.921,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4bf1925-afce-474d-926d-0ea7304b9b81,2451,,"[18.1, 28.5]",22980,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ngozi Ebere,25468.0,Left Back,143,France Women's,861,['3e16a5fd-e3b2-47a3-a4e1-a2c7d620b942'],57,,,,,,,,,,,,,,,,Nigeria Women's,1213,00:23:57.340,Dispossessed,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0301d70a-e0d2-444f-9c14-ac5dcc141e12,2592,,"[105.8, 26.0]",22980,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kadidiatou Diani,10137.0,Left Center Forward,150,Nigeria Women's,1213,['6f801b59-1c32-4a50-b397-fc88f97a9417'],45,,,,,,,,,,,,,,,,France Women's,861,00:35:45.960,Dispossessed,True
