ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e7abc8-9765-47f1-9fdf-ee5ae26c2c4e,1433,,,"[65.3, 22.8]",22921,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wendie Renard,10125.0,Left Center Back,77,France Women's,861,['55174743-a169-4aa1-a038-5e8cf6cc468b'],56,,,,,,,,,,,,,,,,,France Women's,861,00:41:56.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,102ed444-acbd-449d-ab33-eb2e07d7002f,1436,,,"[86.2, 2.9]",22921,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,77,France Women's,861,['20407870-8492-46fc-8e86-70eb2f6a4772'],59,,,,,,,,,,,,,,,,,France Women's,861,00:41:59.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc63f702-c1fd-469a-bc4d-189cb241daa1,1439,,,"[83.8, 7.7]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,77,France Women's,861,['1f783ea6-d15a-4641-be90-07144d78202d'],0,,,,,,,,,,,,,,,,,France Women's,861,00:42:00.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,18801c7b-c135-4cc8-922a-b808b361b2bc,1443,,,"[78.1, 10.7]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elise Bussaglia,10114.0,Left Defensive Midfield,77,France Women's,861,['918037d5-34b3-4180-bdb9-95a2b083907c'],3,,,,,,,,,,,,,,,,,France Women's,861,00:42:03.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d02c3653-741f-4557-bca2-29a0bd4989e9,1446,,,"[98.0, 2.6]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amel Majri,15249.0,Left Back,77,France Women's,861,['5ec9c252-ccd7-4eaf-8a9e-25b56790e580'],6,,,,,,,,,,,,,,,,,France Women's,861,00:42:06.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,05c19862-dc66-402a-b312-8a8b1aa0dc20,1451,,,"[102.5, 21.6]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kadidiatou Diani,10137.0,Right Center Forward,77,France Women's,861,"['fbc897f9-c078-4f87-b3be-272bc0131702', 'fcb9f805-b506-47bf-93bd-89df32d3f70e']",10,,,,,,,,,,,,,,,,,France Women's,861,00:42:10.104,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,52b678a0-aac0-4317-99ee-1e06cbd47b59,1454,,,"[88.9, 23.5]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elise Bussaglia,10114.0,Left Defensive Midfield,77,France Women's,861,['49a55226-5461-40a3-aced-4430424b9ff6'],13,,,,,,,,,,,,,,,,,France Women's,861,00:42:13.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1896a8c3-8cb4-4f1c-b708-23aea454f221,1457,,,"[111.3, 66.6]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,77,France Women's,861,['4ca5dd96-b413-417f-bad3-8c0aece18339'],16,,,,,,,,,,,,,,,,,France Women's,861,00:42:16.975,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d40d7105-421c-4804-aabf-483b621c625c,1463,,,"[48.3, 3.7]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Geum-Min Lee,25453.0,Left Midfield,78,Korea Republic Women's,1211,['0dac8277-2589-4b0a-b525-908bef6acd1d'],51,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:42:51.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,53656302-2b58-4ddc-b1fe-48acfda086b8,1465,,,"[83.8, 68.5]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gaëtane Thiney,10113.0,Left Center Forward,79,France Women's,861,['c0566739-c0f8-44ec-9e42-33437de0322c'],53,,,,,,,,,,,,,,,,,France Women's,861,00:42:53.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,69e60f5d-fba0-43e2-8330-1f62b078af36,1469,,,"[94.6, 64.6]",22921,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kadidiatou Diani,10137.0,Right Center Forward,79,France Women's,861,['406bce31-3dab-4716-bb9e-4c18b7570a5d'],54,,,,,,,,,,,,,,,,,France Women's,861,00:42:54.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7238aee0-6597-4a5f-95cb-4573d0731591,1474,,,"[29.6, 11.6]",22921,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,So-Hyun Cho,22798.0,Left Defensive Midfield,80,Korea Republic Women's,1211,['686c4b0c-ab21-46da-aabc-3c24a766367a'],11,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:43:11.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0cfcda7-0f40-4bff-acba-ba9c11635884,1482,,,"[94.8, 44.3]",22921,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eugénie Le Sommer,10121.0,Left Midfield,81,France Women's,861,['3fe3dcbc-c882-48f9-b17a-685a855d1e97'],19,,,,,,,,,,,,,,,,,France Women's,861,00:43:19.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ba8fbd7-d521-4c0b-bf06-bec1faed7306,1485,,,"[88.3, 47.8]",22921,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,81,France Women's,861,['fc3c8fe0-387a-4801-bc8f-942dfea961d9'],20,,,,,,,,,,,,,,,,,France Women's,861,00:43:20.822,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,776aea9a-073e-41ce-8ad7-7cfdf9f6ad63,1489,,,"[62.6, 74.5]",22921,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yu-Mi Kang,25452.0,Right Midfield,82,Korea Republic Women's,1211,['a99a44c5-fad3-45da-b8a7-39d975cae9c2'],58,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:43:58.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,65087ae4-73c1-4fa9-9393-dd10f089a86f,1493,,,"[66.6, 7.9]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,83,France Women's,861,['d7619b30-1afc-4a9c-b31c-60e67066bdc6'],1,,,,,,,,,,,,,,,,,France Women's,861,00:44:01.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,37216729-745f-4f4f-a5c6-f238a6b8330a,1497,,,"[56.2, 4.9]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,83,France Women's,861,"['5e2fc2eb-42f9-4515-b382-de38d4ae1006', '5f5fd045-d74b-4154-8ee7-b9e3f4258156']",3,,,,,,,,,,,,,,,,,France Women's,861,00:44:03.218,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,b165da35-939c-49bb-9a8d-e673f9397986,1500,,,"[42.0, 8.7]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,83,France Women's,861,['46f8a410-1011-438b-b7e3-21580aa4f469'],4,,,,,,,,,,,,,,,,,France Women's,861,00:44:04.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,00cf68bd-b8c1-4403-a122-8ebbbebd75c1,1503,,,"[42.7, 48.8]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,83,France Women's,861,['b55c45b8-f3f8-410d-9f08-751ca3185088'],8,,,,,,,,,,,,,,,,,France Women's,861,00:44:08.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f60847-252d-44ea-a6e4-87ce32baa105,1506,,,"[51.1, 28.5]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,83,France Women's,861,['97b5db7b-4a61-4570-adaf-eaff744ba892'],11,,,,,,,,,,,,,,,,,France Women's,861,00:44:11.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,06927655-aeee-48bf-92f8-227a35c8e485,1508,,,"[43.0, 26.1]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wendie Renard,10125.0,Left Center Back,83,France Women's,861,['e5667ddb-2fea-4244-afe5-6fecd98fe03c'],12,,,,,,,,,,,,,,,,,France Women's,861,00:44:12.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1bfd9b-bc1a-4355-be2c-17ce6cb9be69,1511,,,"[49.1, 54.3]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Griedge Mbock Bathy Nka,10271.0,Right Center Back,83,France Women's,861,['373c82f3-ca92-4694-af28-2ea7364c47f9'],16,,,,,,,,,,,,,,,,,France Women's,861,00:44:16.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c7d7c30-10f0-4e27-8b18-b3cca7fb8b56,1514,,,"[63.0, 35.6]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elise Bussaglia,10114.0,Left Defensive Midfield,83,France Women's,861,['71216640-2277-4e72-84c4-412596c13b18'],20,,,,,,,,,,,,,,,,,France Women's,861,00:44:20.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,71ea01cf-bbd7-457f-a981-c8545cf85c5f,1517,,,"[100.8, 72.2]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,83,France Women's,861,['5dd3d25a-ef4f-4839-895b-2655dd6467cf'],25,,,,,,,,,,,,,,,,,France Women's,861,00:44:25.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,616e2bb9-a2cf-489d-9040-059ae1073c9d,1523,,,"[92.2, 74.4]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,84,France Women's,861,"['1402e7c6-c96c-44bb-ad6b-aaae95aab1af', '260c4d62-56d8-420c-a06a-c2cf1580491d']",32,,,,,,,,,,,,,,,,,France Women's,861,00:44:32.647,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,db1c7616-1a0f-4887-a764-cb5df8af1e3d,1527,,,"[102.7, 69.1]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,84,France Women's,861,"['567af7e3-925c-497c-921f-b52132ac0fe3', '88e6bc64-52c4-4430-a9fc-1530d4e59615']",34,,,,,,,,,,,,,,,,,France Women's,861,00:44:34.297,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,ece77179-1aaf-4aa5-8f3b-2f5f2378acc2,1532,,,"[113.5, 72.8]",22921,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marion Torrent,25446.0,Right Back,84,France Women's,861,"['1890d2fc-a321-4a79-a89c-1482b088e785', 'd8bb5a14-d548-47ef-9d62-e5f1c5205e96']",37,,,,,,,,,,,,,,,,,France Women's,861,00:44:37.871,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,595cede8-c406-4e1f-bb9b-89f39162631b,1539,,,"[109.6, 34.9]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wendie Renard,10125.0,Left Center Back,85,France Women's,861,['204c2598-60ff-4854-ad7c-41229405aa36'],19,,,,,,,,,,,,,,,,,France Women's,861,00:45:19.794,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8b366420-881e-412d-8772-026d0a7123ad,1542,,,"[115.0, 50.6]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gaëtane Thiney,10113.0,Left Center Forward,85,France Women's,861,['28eaa38d-c122-40ba-affd-587329afa17e'],23,,,,,,,,,,,,,,,,,France Women's,861,00:45:23.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8badcdca-83d9-4e83-ae57-effffaf5184c,1545,,,"[111.0, 72.5]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,86,France Women's,861,['f82bfd13-2667-4075-9a2a-09f9b2b1050c'],41,,,,,,,,,,,,,,,,,France Women's,861,00:45:41.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74d9e8cd-7810-4b80-9c34-c7d70c4c9325,1547,,,"[105.1, 77.0]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marion Torrent,25446.0,Right Back,86,France Women's,861,['a40925e3-dae9-459b-83cf-50fadded3e24'],43,,,,,,,,,,,,,,,,,France Women's,861,00:45:43.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb9edc2-8393-4ef4-8e83-69e353ca60ef,1550,,,"[109.6, 74.2]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Delphine Cascarino,15470.0,Right Midfield,86,France Women's,861,"['5d2cafa6-40d3-4360-a897-c3f53bfec154', 'ca656c19-ad75-4f48-a840-105d89abf9e4']",44,,,,,,,,,,,,,,,,,France Women's,861,00:45:44.312,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f22be7b1-3933-479d-b989-f84e49ed890d,1557,,,"[21.5, 5.7]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seol-Bin Jung,25454.0,Center Forward,86,France Women's,861,['04b90b74-2e44-4abd-9f04-8bdc52898b82'],54,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:45:54.236,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f77f19cd-01e9-495c-b3a8-2901dee7e668,1566,,,"[35.6, 3.9]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seol-Bin Jung,25454.0,Center Forward,87,Korea Republic Women's,1211,['7404c9a3-f4a1-4573-a7fc-762b50c8dbc5'],1,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:01.110,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,46ae7bae-96f8-4869-a8f1-479616f5878a,1568,,,"[107.4, 72.8]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Delphine Cascarino,15470.0,Right Midfield,87,Korea Republic Women's,1211,['5815c8bc-6318-4be1-9ff7-37c8d23c79a7'],6,,,,,,,,,,,,,,,,,France Women's,861,00:46:06.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0e2e-240e-41f8-bf8d-ce68d96ae424,1570,,,"[15.4, 7.1]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,87,Korea Republic Women's,1211,['0f201001-12e0-4e58-8064-d19f40a2bf81'],7,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:07.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,68ba2592-0dbd-4536-9564-f5d15358b1c6,1574,,,"[24.2, 3.1]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seol-Bin Jung,25454.0,Center Forward,87,Korea Republic Women's,1211,"['4ee08789-a6b3-4370-b76d-7eb0ee166535', 'ab0d732b-e8cf-4a17-866a-c42ff33d366d']",9,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:09.272,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf0e633-5645-45cf-b05e-49a0c362df90,1577,,,"[28.7, 14.7]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yu-Mi Kang,25452.0,Right Midfield,87,Korea Republic Women's,1211,['39469bb2-82aa-465f-b8ac-8b63a679f0ef'],10,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:10.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ea11bf8e-d09d-4783-9f9f-98bc758598fa,1584,,,"[91.1, 47.8]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Right Center Forward,88,France Women's,861,['d18d1923-ed0c-479f-90c1-3af25eae0ed1'],14,,,,,,,,,,,,,,,,,France Women's,861,00:46:14.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,888b9339-72a2-47e1-a20b-dc46514662e3,1587,,,"[89.7, 35.5]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eugénie Le Sommer,10121.0,Left Midfield,88,France Women's,861,['3b1b213d-c942-4c2c-8d16-d021271507c8'],17,,,,,,,,,,,,,,,,,France Women's,861,00:46:17.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e889c874-03cd-40b2-a193-7ad46292c139,1592,,,"[105.7, 19.8]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amel Majri,15249.0,Left Back,88,France Women's,861,['b8c357e1-f6d3-49b5-a4e1-d28510d4b893'],21,,,,,,,,,,,,,,,,,France Women's,861,00:46:21.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,19372dda-6945-45c1-9d21-32c9554376eb,1596,,,"[106.8, 37.0]",22921,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Wendie Renard,10125.0,Left Center Back,89,France Women's,861,['0fe8841a-69f8-405d-8e55-27d816e85f47'],57,,,,,,,,,,,,,,,,,France Women's,861,00:46:57.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,574a8a70-4134-449a-ae4d-d3a634236f5a,1605,,,"[51.7, 42.3]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Amandine Henry,10123.0,Right Defensive Midfield,90,France Women's,861,['deebf22c-2af0-4635-b160-e0c9becd44b2'],1,,,,,,,,,,,,,,,,,France Women's,861,00:00:01.999,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,559454d0-00a4-4f0c-8bbc-deb99494b683,1608,,,"[104.9, 3.0]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eugénie Le Sommer,10121.0,Left Midfield,90,France Women's,861,['8bab55bf-6ff3-41f7-a6fc-d73a55198e15'],8,,,,,,,,,,,,,,,,,France Women's,861,00:00:08.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,63d20508-a95d-417e-bfe8-6e570f4ebf8c,1611,,,"[90.2, 9.1]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,91,France Women's,861,['c4a1ed3a-7af9-4abb-af3f-6a78a143a728'],16,,,,,,,,,,,,,,,,,France Women's,861,00:00:16.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b06582-c05e-4bad-bfd7-09ab35a8bf1f,1613,,,"[98.1, 3.5]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,91,France Women's,861,['7b42c67c-ac7b-442c-a598-d9233563ef37'],17,,,,,,,,,,,,,,,,,France Women's,861,00:00:17.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4f7e11-b4de-4050-9bfe-0261c947c8a0,1618,,,"[88.7, 2.4]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,91,France Women's,861,"['1a68b74c-e93c-4ff2-8370-ce25fa145c6d', 'eb2639f2-1a70-40fc-8338-ed9a7d1f1675']",19,,,,,,,,,,,,,,,,,France Women's,861,00:00:19.694,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,be6a3499-5c81-43d9-bc5c-5fe48d1cec3b,1621,,,"[62.0, 6.4]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wendie Renard,10125.0,Left Center Back,91,France Women's,861,['05165143-3b73-4178-a9f2-53a7db55ae8e'],22,,,,,,,,,,,,,,,,,France Women's,861,00:00:22.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba3b2b89-7454-4ba3-a385-592e3aed926e,1624,,,"[53.6, 40.4]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Griedge Mbock Bathy Nka,10271.0,Right Center Back,91,France Women's,861,['fc2d3965-256b-4fd9-93ef-8299b2c2b608'],26,,,,,,,,,,,,,,,,,France Women's,861,00:00:26.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0575de39-e86e-416d-a0f1-950a8c215b7a,1628,,,"[68.3, 50.7]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elise Bussaglia,10114.0,Left Defensive Midfield,91,France Women's,861,['e2e2a436-6638-4347-9171-cbf2859cf0af'],30,,,,,,,,,,,,,,,,,France Women's,861,00:00:30.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eee6ca1a-607c-47af-9863-845d3fed54db,1631,,,"[68.1, 78.1]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marion Torrent,25446.0,Right Back,91,France Women's,861,['e2366370-36eb-4553-9b26-1dc0161ed55d'],32,,,,,,,,,,,,,,,,,France Women's,861,00:00:32.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb69c36-43b7-4f2b-859f-242391071f1b,1635,,,"[79.6, 78.5]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Delphine Cascarino,15470.0,Right Midfield,91,France Women's,861,"['2ed7e368-5a04-4d7b-a022-daa36e4a9733', 'f2bf3395-bfac-49b2-91aa-c8aef66bf5a1']",34,,,,,,,,,,,,,,,,,France Women's,861,00:00:34.489,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c7a0e3ce-7e01-4445-9c97-1cb6388aaa0d,1638,,,"[68.3, 74.1]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marion Torrent,25446.0,Right Back,91,France Women's,861,['0175c242-2c69-4ed0-b2ca-822fca7151ca'],36,,,,,,,,,,,,,,,,,France Women's,861,00:00:36.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c9774ba0-1320-4bda-b2d5-84847eb199ec,1641,,,"[100.0, 76.8]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kadidiatou Diani,10137.0,Right Center Forward,91,France Women's,861,"['90ec47b6-57d7-4148-8468-b5b9284d5ce0', 'bc1c613f-c4ed-45e9-95cf-c4ab007e815a']",38,,,,,,,,,,,,,,,,,France Women's,861,00:00:38.072,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d1648b1d-c4e4-45b9-9955-dde1eca90899,1647,,,"[83.0, 54.7]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elise Bussaglia,10114.0,Left Defensive Midfield,91,France Women's,861,['67258835-489e-4e76-97f3-90b872d266bd'],45,,,,,,,,,,,,,,,,,France Women's,861,00:00:45.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fb741a88-8858-4d00-8590-ba3eeff2d663,1650,,,"[78.8, 35.4]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,91,France Women's,861,['39f1dd65-3fa0-4fca-b1a0-4f30c597a2de'],47,,,,,,,,,,,,,,,,,France Women's,861,00:00:47.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f61af9d0-5b3c-4679-aeee-e8d511dff070,1654,,,"[90.2, 2.8]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,91,France Women's,861,"['dcd01a08-8869-42f8-a96b-fc2597cdb5cb', 'eb8aeddc-66ec-45f4-80b5-534b4032e327']",50,,,,,,,,,,,,,,,,,France Women's,861,00:00:50.368,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2810b38-a65d-4e10-b5a2-54cbadae146f,1657,,,"[88.9, 9.1]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amandine Henry,10123.0,Right Defensive Midfield,91,France Women's,861,['a82d6741-8712-42ad-b009-7a804051c232'],51,,,,,,,,,,,,,,,,,France Women's,861,00:00:51.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,31319f93-9613-4db7-bbe1-5dffb03f7f2e,1659,,,"[96.2, 7.5]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amel Majri,15249.0,Left Back,91,France Women's,861,['0ea3b62a-b068-4233-8b4d-d1c56227d49d'],52,,,,,,,,,,,,,,,,,France Women's,861,00:00:52.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32404253-3211-43f5-84a0-70e5931fa6e8,1665,,,"[33.7, 66.3]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Attacking Midfield,92,Korea Republic Women's,1211,"['2810bc34-5de0-4a85-8b8b-455923553e29', '74897db5-4697-46d9-b34f-134c6cdafc0e']",55,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:55.805,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d6c8327-2bd4-4524-a812-7d465ac55298,1669,,,"[20.3, 69.7]",22921,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hye-Ri Kim,25451.0,Right Back,92,Korea Republic Women's,1211,"['3d41d187-9ec8-4995-b4f9-ca993fdd6547', '4e02c84d-258c-4b0e-b0b8-8c046e799a72']",58,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:58.305,Ball Receipt*,True
