ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[14.4, 59.4]",,,,,,,,,,,,2.284824,,,,,,,,,,,,d750e827-d025-4f68-9662-325f9ab1819c,3329,,,"[13.1, 58.5]",69191,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laura Giuliani,10218.0,Goalkeeper,219,Italy Women's,855,"['a328e2ee-847c-44eb-9f70-0f0404642cde', 'bd5f0998-5c51-471a-adef-c94b27e3d0a6']",38,,,,,,,,,,,,,,,,Italy Women's,855,00:47:38.600,Carry,
,,,,"[41.5, 63.6]",,,,,,,,,,,,0.1621,,,,,,,,,,,,02f9aa24-0102-458d-a8bd-3e2acbc1fae1,3336,,,"[40.9, 61.9]",69191,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sara Gama,10366.0,Right Center Back,219,Italy Women's,855,"['24570a94-cffb-49b1-bc8a-40575db49050', '6d7863f2-3ef3-497c-b6ee-ee146f30d8e9', 'f32b3f6b-0edd-4d3a-b693-ea2611d355a5']",46,,,,,,,,,,,,,,,,Italy Women's,855,00:47:46.598,Carry,True
,,,,"[63.6, 43.4]",,,,,,,,,,,,0.887,,,,,,,,,,,,3189f6d5-0cba-4977-ac9d-1bb6271de263,3339,,,"[56.8, 47.7]",69191,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuela Giugliano,10228.0,Center Defensive Midfield,219,Italy Women's,855,"['46b71955-863d-4130-b904-1ceff5ada953', '919b0f2d-64fb-4d79-9d1b-55f159569588']",50,,,,,,,,,,,,,,,,Italy Women's,855,00:47:50.042,Carry,
,,,,"[110.2, 27.1]",,,,,,,,,,,,6.030067,,,,,,,,,,,,82a94363-16e9-4cbc-9f31-fb1086fbc29e,3342,,,"[95.2, 22.1]",69191,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valentina Giacinti,25541.0,Right Center Forward,219,Italy Women's,855,"['26547b4d-3448-4da1-8306-6f2fedc5ad71', '4a1376d6-ee7b-406e-aa4b-c6b7e37a050b', '8cd02b91-abe9-4c75-834d-13fcf7660d26']",53,,,,,,,,,,,,,,,,Italy Women's,855,00:47:53.859,Carry,True
,,,,"[3.0, 58.2]",,,,,,,,,,,,1.774315,,,,,,,,,,,,05ced5e9-dbf2-498d-a345-9b139eb6998e,3347,,,"[1.5, 53.5]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haiyan Wu,25480.0,Right Center Back,220,China PR Women's,1207,"['1dd6c920-73fe-42e0-87bd-12c481d376df', '3fd9ed32-7500-4439-837d-b21edba499e8']",3,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:03.227,Carry,
,,,,"[48.4, 56.3]",,,,,,,,,,,,1.345817,,,,,,,,,,,,3c64edfa-e962-4467-97da-e725ca6d4a12,3350,,,"[49.6, 61.9]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ying Li,25749.0,Right Center Forward,220,China PR Women's,1207,"['412b7893-0519-46ff-b6c7-95b32d324ba5', '80e24a2c-526f-487e-a9c1-9a8df50839a0', 'deee13ae-1e44-4219-b390-8692e2248473']",7,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:07.296,Carry,True
,,,,"[32.8, 60.2]",,,,,,,,,,,,1.418918,,,,,,,,,,,,1b84af70-609e-4574-92a8-7828f8f930b0,3354,,,"[30.8, 57.7]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rui Zhang,25490.0,Right Center Midfield,220,China PR Women's,1207,"['28205034-ff86-4ecc-9832-03d5baf3e42b', 'f2bb0bec-c7ee-491f-aae6-fc1803e8d9ec']",9,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:09.863,Carry,
,,,,"[71.6, 17.2]",,,,,,,,,,,,0.427393,,,,,,,,,,,,f37257d6-a301-4e12-86a4-5563852dde8e,3359,,,"[71.7, 16.8]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Manuela Giugliano,10228.0,Center Defensive Midfield,221,Italy Women's,855,"['8d97a064-cd67-4123-9071-d1056b4ad8de', '9b9bd32c-93c5-4948-b1f5-4dbcbc6a5cb2', 'dec65fc4-d096-439c-ae8c-bf90c1366be4']",14,,,,,,,,,,,,,,,,Italy Women's,855,00:48:14.394,Carry,True
,,,,"[75.6, 15.6]",,,,,,,,,,,,2.573761,,,,,,,,,,,,f3f70f18-a951-43f2-b34d-bf839e12d2e8,3363,,,"[71.6, 17.2]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Manuela Giugliano,10228.0,Center Defensive Midfield,221,Italy Women's,855,"['8d97a064-cd67-4123-9071-d1056b4ad8de', '9b9bd32c-93c5-4948-b1f5-4dbcbc6a5cb2', 'aa90b578-6be9-4637-a3ab-9741002f6667', 'c9416519-ea77-4f1a-9533-521cbf0c02f0']",14,,,,,,,,,,,,,,,,Italy Women's,855,00:48:14.822,Carry,True
,,,,"[48.2, 64.6]",,,,,,,,,,,,2.101272,,,,,,,,,,,,5abc563b-2227-47bf-9a47-41395e0f70b1,3366,,,"[44.5, 64.5]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peng Han,25481.0,Right Back,222,China PR Women's,1207,"['8d60e7f7-9223-4b40-a26b-0f7ff4b50145', 'a51f447b-453c-45ae-aea7-a365d814f77d']",17,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:17.396,Carry,
,,,,"[53.9, 77.1]",,,,,,,,,,,,0.817411,,,,,,,,,,,,c9369f78-992d-415d-af1b-da8fc06c022b,3369,,,"[54.4, 76.8]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duan Song,25477.0,Right Midfield,222,China PR Women's,1207,"['04a998fd-6c4d-4b18-abd0-5322cb444646', '76848444-eb70-4b68-9594-a67e547c9b72', 'c81aa0aa-0e34-41d1-958d-8eaac2797107']",20,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:20.933,Carry,True
,,,,"[46.5, 33.2]",,,,,,,,,,,,0.750764,,,,,,,,,,,,0da8458d-4a05-43d7-9332-4f87a66bb246,3377,,,"[46.4, 34.6]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuping Lin,25487.0,Left Center Back,222,China PR Women's,1207,"['1b96dd2b-9f2c-4d0e-b92c-f9c47cbf8336', '2869f19e-a8c1-448e-a707-2ea5caf33ee4']",27,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:27.485,Carry,
,,,,"[63.9, 7.4]",,,,,,,,,,,,1.608446,,,,,,,,,,,,3fcfe880-37fb-4b6e-93b4-7448ae7b7598,3380,,,"[62.6, 5.6]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shanshan Liu,25486.0,Left Back,222,China PR Women's,1207,"['69883419-3dc6-471e-8c99-735f2397e465', 'bf40778b-cbf7-4e84-b7b1-378bb3b2f6ba']",30,,,,,,,,,,,,,,,,China PR Women's,1207,00:48:30.877,Carry,
,,,,"[36.4, 66.5]",,,,,,,,,,,,3.137006,,,,,,,,,,,,42f83367-169f-405d-9105-0de637b95778,3385,,,"[25.2, 56.5]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alia Guagni,10213.0,Right Back,223,Italy Women's,855,"['1560e6b5-40cd-4a68-b271-a4dec3c7b6e2', '988d349c-c365-4060-bf0d-3f6974a114c1', 'ca35baea-fde6-4f80-89ed-59df2acde8bb']",36,,,,,,,,,,,,,,,,Italy Women's,855,00:48:36.176,Carry,True
,,,,"[56.5, 34.7]",,,,,,,,,,,,3.097,,,,,,,,,,,,7abcd6dd-39e8-4232-a930-50a533abdc5f,3391,,,"[36.9, 43.1]",69191,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martina Rosucci,10204.0,Center Attacking Midfield,223,Italy Women's,855,"['90fff516-816c-47cc-9c60-6d8ae0639453', 'a1464101-a676-4b0c-926d-8f5f690d0d24']",43,,,,,,,,,,,,,,,,Italy Women's,855,00:48:43.778,Carry,
,,,,"[66.9, 73.3]",,,,,,,,,,,,0.28827,,,,,,,,,,,,141aeb70-273a-43c0-8d7f-a9217f4f1466,3395,,,"[67.0, 73.1]",69191,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rui Zhang,25490.0,Right Center Midfield,224,China PR Women's,1207,"['49dff373-edf0-47af-9ae7-6af24e47724d', '84cfd2c1-1544-4c72-8f2c-38e5900e9132']",50,,,,,,,,,,,,,,,,China PR Women's,1207,00:49:50.732,Carry,
,,,,"[64.4, 78.8]",,,,,,,,,,,,0.040042,,,,,,,,,,,,9d98ec08-8d31-46be-991a-58a019f7898b,3398,,,"[64.6, 79.3]",69191,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peng Han,25481.0,Right Back,224,China PR Women's,1207,"['01870eee-373e-4597-9bac-9029b0cf87e3', '6ee3e321-d1fe-4d51-a53c-02900be25a7a']",51,,,,,,,,,,,,,,,,China PR Women's,1207,00:49:51.773,Carry,
,,,,"[68.3, 63.9]",,,,,,,,,,,,1.805491,,,,,,,,,,,,782ffb66-d999-48b7-81ea-c35f9a18d837,3401,,,"[61.2, 70.3]",69191,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yao Wei,25484.0,Left Center Midfield,224,China PR Women's,1207,"['0e221817-6cbc-40cf-adef-714f0ba27ff1', '26ff2c6b-c0bf-49b9-a9af-ae17219ff480', 'afdf214d-1af5-4f7d-858e-ca9488651030']",52,,,,,,,,,,,,,,,,China PR Women's,1207,00:49:52.730,Carry,True
,,,,"[88.8, 43.4]",,,,,,,,,,,,0.11958,,,,,,,,,,,,13b12bfd-20cd-4cde-9984-8ab2d86c9327,3405,,,"[88.8, 43.4]",69191,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ying Li,25749.0,Right Center Forward,224,China PR Women's,1207,"['5ace69f3-b16d-45a2-9b8c-6cb7f56da4f8', 'e6da67bc-a2a4-4c79-ad37-fd03e449a92f']",56,,,,,,,,,,,,,,,,China PR Women's,1207,00:49:56.591,Carry,
,,,,"[85.2, 36.7]",,,,,,,,,,,,0.799391,,,,,,,,,,,,10d9349b-8445-4d78-9196-d995d0b778d6,3408,,,"[84.6, 38.1]",69191,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Li Yang,25489.0,Left Center Forward,224,China PR Women's,1207,"['7c2dbff8-7c84-4802-942d-f2f1e6b5ec7b', 'b3e53cc6-7c3a-471d-9c78-30b490487fad']",57,,,,,,,,,,,,,,,,China PR Women's,1207,00:49:57.598,Carry,
,,,,"[96.6, 13.3]",,,,,,,,,,,,0.404788,,,,,,,,,,,,ba16c70e-05fd-4903-907e-fbd7bdac2eff,3411,,,"[94.0, 10.7]",69191,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shanshan Liu,25486.0,Left Back,224,China PR Women's,1207,"['2c74e654-614d-4f1b-b586-19d84e8a7ccb', 'df5332a6-c079-4efb-acff-bd0ef83d0b4c']",0,,,,,,,,,,,,,,,,China PR Women's,1207,00:50:00.306,Carry,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e38af5d-1449-478d-9c9a-0fb56840341d,17,,,"[51.9, 67.5]",69191,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Valentina Bergamaschi,25544.0,Right Center Midfield,2,China PR Women's,1207,['dd012572-c59b-4e65-9bad-79ac906434a3'],11,,,,,,,,,,,,,,,,Italy Women's,855,00:00:11.821,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,737a7f9d-6256-4ab2-91e8-b98cad5330df,37,,,"[5.6, 36.3]",69191,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shimeng Peng,25483.0,Goalkeeper,2,China PR Women's,1207,['14d676b8-e2dc-4f77-96cd-3078e642a863'],28,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:28.602,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c401318-60a6-4461-af67-ecd1b3ecb148,43,,,"[66.4, 45.2]",69191,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiana Girelli,10203.0,Center Attacking Midfield,2,China PR Women's,1207,,53,,,,,,,,,,,,,,,,Italy Women's,855,00:00:53.321,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,62fb19e4-9f5b-4e78-a67c-f0e528ae5cdd,46,,,"[5.7, 56.5]",69191,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Shimeng Peng,25483.0,Goalkeeper,2,China PR Women's,1207,,57,,,,,,,,,,,,,,,,China PR Women's,1207,00:00:57.572,Ball Recovery,
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,062063da-0fe9-40b5-b4c0-0bf1037b5b25,60,,,"[42.2, 78.0]",69191,1,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haiyan Wu,25480.0,Right Center Back,4,Italy Women's,855,,45,,,,,,,,,,,,,,,,China PR Women's,1207,00:01:45.361,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb5ffdbe-4ebc-47cf-9443-920c5b96393d,66,,,"[29.4, 70.8]",69191,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rui Zhang,25490.0,Right Center Midfield,5,Italy Women's,855,,5,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:05.430,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3602c967-47b4-43db-8ea9-b70dff68596b,80,,,"[3.2, 45.0]",69191,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shimeng Peng,25483.0,Goalkeeper,7,China PR Women's,1207,['8dfd0ffa-5e02-4abf-b46f-6f869c9f750e'],51,,,,,,,,,,,,,,,,China PR Women's,1207,00:02:51.202,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f389f40e-0629-4d30-a28b-c95115dce95d,105,,,"[31.0, 16.7]",69191,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barbara Bonansea,10211.0,Left Center Forward,8,Italy Women's,855,,31,,,,,,,,,,,,,,,,Italy Women's,855,00:03:31.724,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,545c0214-338b-4658-b1fe-f96b87cf535a,147,,,"[66.0, 9.1]",69191,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yasha Gu,25488.0,Left Midfield,10,Italy Women's,855,,44,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:44.866,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,43fff313-1e9e-4da5-bb01-ac401f45805b,160,,,"[86.3, 19.4]",69191,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Midfield,11,China PR Women's,1207,,0,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:00.110,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,db537bc6-2412-4bb8-9c61-cca299f2f71e,192,,,"[20.4, 13.7]",69191,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Cernoia,10398.0,Left Center Midfield,13,Italy Women's,855,['3413237c-2bbe-4ed0-a7a0-e3a90d9a6698'],39,,,,,,,,,,,,,,,,Italy Women's,855,00:05:39.420,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7bc6928a-f694-4563-800f-acc94a4da961,252,,,"[31.1, 53.6]",69191,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,18,China PR Women's,1207,,13,,,,,,,,,,,,,,,,China PR Women's,1207,00:07:13.199,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6a6ff095-db78-410b-a9ec-612b9eeaedd5,295,,,"[53.3, 65.3]",69191,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alia Guagni,10213.0,Right Back,21,Italy Women's,855,['17dac3dc-39f3-4850-8f85-7240566a92c1'],44,,,,,,,,,,,,,,,,Italy Women's,855,00:07:44.093,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,99c92b08-2b00-4823-b850-164328cfd98d,330,,,"[34.9, 55.7]",69191,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haiyan Wu,25480.0,Right Center Back,23,Italy Women's,855,,33,,,,,,,,,,,,,,,,China PR Women's,1207,00:08:33.803,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bd0633ea-9b89-471c-9f64-26fc7330b02e,338,,,"[75.1, 15.8]",69191,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,23,Italy Women's,855,,36,,,,,,,,,,,,,,,,Italy Women's,855,00:08:36.965,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,55dc527d-1f47-4c59-9f25-7db2fe60e5a0,348,,,"[33.5, 62.0]",69191,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haiyan Wu,25480.0,Right Center Back,24,China PR Women's,1207,['0712426e-f368-49e9-b8bd-3844062efe02'],44,,,,,,,,,,,,,,,,China PR Women's,1207,00:08:44.646,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,905a3ce5-80d5-4aba-a9eb-8c302c20fdd8,366,,,"[45.5, 60.2]",69191,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Center Midfield,25,Italy Women's,855,['e8ce1b0a-9a78-4b72-a4e0-c2e6c7bda314'],5,,,,,,,,,,,,,,,,Italy Women's,855,00:09:05.253,Ball Recovery,
,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9b355f1e-beb9-40ba-b1d3-ec009d6c38b5,381,,,"[51.5, 41.6]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Barbara Bonansea,10211.0,Left Center Forward,26,China PR Women's,1207,,5,,,,,,,,,,,,,,,,Italy Women's,855,00:10:05.289,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c1f39a1a-9bd5-4d93-a7cf-514883186d65,400,,,"[44.7, 49.5]",69191,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,27,Italy Women's,855,,22,,,,,,,,,,,,,,,,Italy Women's,855,00:10:22.302,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d5ee1352-c7cd-4ecf-bced-4aab0fbe9fde,434,,,"[84.2, 17.6]",69191,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yan Wang,25750.0,Left Center Midfield,28,China PR Women's,1207,"['04bc6e03-2307-4396-8cd4-1471916e85f4', '24c329ef-d765-49bc-b070-844cc41157f3']",6,,,,,,,,,,,,,,,,China PR Women's,1207,00:11:06.527,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a04d71e1-4d43-48a5-8c25-0cdf38f024fd,470,,,"[35.8, 74.7]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Peng Han,25481.0,Right Back,30,Italy Women's,855,['dd2e6614-14f5-4cc4-80bd-363247cafc3f'],14,,,,,,,,,,,,,,,,China PR Women's,1207,00:12:14.436,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcb5dd37-6b4a-484b-84ee-a25a0b16c5ed,475,,,"[95.7, 15.5]",69191,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valentina Giacinti,25541.0,Right Center Forward,30,Italy Women's,855,['1fcae70e-35e5-4a22-8af5-53d259735455'],16,,,,,,,,,,,,,,,,Italy Women's,855,00:12:16.763,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea07190b-2595-43bc-9f6c-29b4bf17a697,491,,,"[54.7, 55.1]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiana Girelli,10203.0,Center Attacking Midfield,32,Italy Women's,855,,1,,,,,,,,,,,,,,,,Italy Women's,855,00:13:01.302,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,417dc1eb-b6c8-4813-8b33-7dd8b9c3cd75,509,,,"[79.4, 57.3]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Giacinti,25541.0,Right Center Forward,32,Italy Women's,855,,19,,,,,,,,,,,,,,,,Italy Women's,855,00:13:19.501,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,20d2eb74-3976-48c2-ba35-8a6e27138d0e,514,,,"[55.4, 37.3]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,33,China PR Women's,1207,,22,,,,,,,,,,,,,,,,China PR Women's,1207,00:13:22.923,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,44a39f37-5279-4b32-ad47-128333bcfee9,547,,,"[19.8, 54.1]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Giugliano,10228.0,Center Defensive Midfield,34,Italy Women's,855,['e6c7e0c7-0465-41d8-aff5-258d3b148973'],47,,,,,,,,,,,,,,,,Italy Women's,855,00:13:47.621,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8051b979-6b3c-4d01-9f53-63661e8a8e1e,554,,,"[106.2, 71.0]",69191,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Giacinti,25541.0,Right Center Forward,34,Italy Women's,855,,58,,,,,,,,,,,,,,,,Italy Women's,855,00:13:58.702,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dee12778-8397-4c84-b8ec-7c94178209d8,563,,,"[109.4, 32.6]",69191,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elisa Bartoli,10371.0,Left Back,34,Italy Women's,855,,8,,,,,,,,,,,,,,,,Italy Women's,855,00:14:08.755,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,80d58957-54fa-476f-a65b-5b6e4c3bac65,568,,,"[110.5, 41.4]",69191,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Giacinti,25541.0,Right Center Forward,34,Italy Women's,855,['940057ab-b8f2-4fe5-bd3e-fe8d862cea76'],10,,,,,,,,,,,,,,,,Italy Women's,855,00:14:10.056,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,19cfeb7b-2dfa-4893-a0e3-a38092d3cf2e,636,,,"[69.3, 75.2]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentina Bergamaschi,25544.0,Right Center Midfield,37,Italy Women's,855,['6a7e82e3-2734-4f2c-91a2-4df6f42fceb3'],47,,,,,,,,,,,,,,,,Italy Women's,855,00:16:47.707,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,86021f79-7e80-484c-8987-fe5cf48d52e9,648,,,"[47.5, 24.9]",69191,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rui Zhang,25490.0,Right Center Midfield,38,China PR Women's,1207,['1ee027c3-ee7e-4c2b-94eb-a13a20bd9e84'],54,,,,,,,,,,,,,,,,China PR Women's,1207,00:16:54.976,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c888da8-c2ad-4c06-90a5-aaaffe82291f,671,,,"[42.7, 42.7]",69191,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peng Han,25481.0,Right Back,39,Italy Women's,855,['3543916b-d4bd-4d52-a8fe-a1145ea26767'],44,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:44.976,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,89b71441-fcaa-4c29-9b9e-ce4cad604701,675,,,"[75.8, 32.8]",69191,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Barbara Bonansea,10211.0,Left Center Forward,39,Italy Women's,855,,46,,,,,,,,,,,,,,,,Italy Women's,855,00:17:46.311,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a80f71ea-8593-4214-bcb6-ca7f142ab0c4,682,,,"[51.9, 43.7]",69191,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Forward,40,China PR Women's,1207,,54,,,,,,,,,,,,,,,,China PR Women's,1207,00:17:54.566,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,44a593bb-47d4-448c-b175-6a0a52051d10,715,,,"[68.6, 5.8]",69191,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shuang Wang,24461.0,Right Midfield,42,China PR Women's,1207,,26,,,,,,,,,,,,,,,,China PR Women's,1207,00:18:26.569,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f1da0a6a-4626-4459-af89-af42c1893a4b,721,,,"[69.2, 13.2]",69191,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shuang Wang,24461.0,Right Midfield,42,China PR Women's,1207,['5fddff51-5db4-48a3-b613-c4d48badee00'],31,,,,,,,,,,,,,,,,China PR Women's,1207,00:18:31.407,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,857e1c31-22f4-4d8b-abc4-689cd1e7c53f,734,,,"[8.7, 15.8]",69191,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Elisa Bartoli,10371.0,Left Back,43,China PR Women's,1207,,21,,,,,,,,,,,,,,,,Italy Women's,855,00:19:21.186,Ball Recovery,
