ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,af576770-7227-4319-b189-749829a3d96a,2980,,"[20.4, 53.1]",22936,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,142,England Women's,865,['e8bfb292-f158-4dae-bbf9-7f4af595d798'],51,,,,,,,,,,,,,,,,,England Women's,865,00:32:51.758,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fc83f5b3-2889-4632-8674-621447cf308c,2983,,"[58.0, 60.4]",22936,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,142,England Women's,865,['810d7da0-5122-46e8-88ab-c41ed3207313'],57,,,,,,,,,,,,,,,,,England Women's,865,00:32:57.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,87cc6cf3-1391-4572-a982-7eef408ffad9,2989,,"[107.5, 51.6]",22936,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Claire Emslie,4646.0,Left Midfield,143,Scotland Women's,866,"['37a9e0f9-c875-48ed-b3ee-c1fafa5ee6a6', 'efef5273-cbdb-4ac1-b783-ae6590235233']",4,,,,,,,,,,,,,,,,,Scotland Women's,866,00:33:04.310,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,16d159ef-484e-48f6-a861-54053d81f00b,2996,,"[44.1, 37.5]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Keira Walsh,4658.0,Center Defensive Midfield,145,England Women's,865,['6e93fec1-daca-4845-9d7c-449eb7a8b0a7'],5,,,,,,,,,,,,,,,,,England Women's,865,00:34:05.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,81b64e21-bce2-4454-8cf5-eb08ce4bc792,2998,,"[43.3, 23.0]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abbie McManus,4648.0,Left Center Back,145,England Women's,865,['37baf176-e042-4a7d-aa9c-5e6bd1c19c31'],7,,,,,,,,,,,,,,,,,England Women's,865,00:34:07.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,37a6a501-1670-4ca4-9b57-5b92e065b63a,3000,,"[85.1, 4.5]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Karen Julia Carney,15553.0,Left Midfield,145,England Women's,865,['1738caab-46b4-415c-9e8a-39755493fec2'],9,,,,,,,,,,,,,,,,,England Women's,865,00:34:09.670,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6f004530-007a-4c7a-89ef-8480f6a85d92,3002,,"[110.7, 38.1]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ellen White,10180.0,Center Forward,145,England Women's,865,['9033d8f5-a586-4016-9e53-3bfb06afe343'],15,,,,,,,,,,,,,,,,,England Women's,865,00:34:15.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,712349a4-c64a-4b1a-b720-edc2ef997704,3007,,"[47.8, 37.8]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Midfield,146,Scotland Women's,866,['5482e305-aed9-4698-8d07-80593404c8af'],20,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:20.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7bffa6a8-fdad-4c52-9e28-a43739476535,3013,,"[41.3, 32.9]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,146,Scotland Women's,866,"['abdc5ce0-6c6c-4997-87bf-3bcbf5c1fc57', 'b0b2cec2-ac94-4c9b-9b63-1e1e321ba0fa']",25,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:25.812,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,7760f8b1-2828-489a-93c0-67a0360e4321,3016,,"[36.7, 3.3]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Smith,10196.0,Left Back,146,Scotland Women's,866,['41590b7e-1295-4665-88ec-9756b823f6ee'],28,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:28.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9232d69d-3d9f-4b36-b4a1-f0bc86720b50,3019,,"[28.9, 19.5]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,146,Scotland Women's,866,['d94c718b-288a-42ab-beec-bf4388657845'],30,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:30.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,947f538e-6dbb-4680-88ad-8972e12df157,3022,,"[10.6, 34.8]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Alexander,25570.0,Goalkeeper,146,Scotland Women's,866,['b1d6647d-67cd-4f53-a31a-386e55d29343'],33,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:33.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9612d1a2-0cfd-4bfa-9bfa-bbcc3cf97f7c,3025,,"[27.2, 56.5]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Corsie,4984.0,Right Center Back,146,Scotland Women's,866,['889d1274-5527-4145-ac2f-ab343d69a492'],36,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:36.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,50db6025-b501-44e6-8ed1-e1185348aff8,3028,,"[27.6, 26.0]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,146,Scotland Women's,866,['fff797f6-a646-495b-a164-e8122dffa969'],40,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:40.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0a31253b-6775-45ff-99d5-c5fededd4512,3031,,"[35.0, 14.4]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Center Midfield,146,Scotland Women's,866,['5fd126e4-86f5-455d-ac74-47478b89676f'],43,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:43.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,53b2f9bf-44e3-4fbb-91ad-5603dd8ca8dd,3034,,"[37.7, 22.0]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,146,Scotland Women's,866,['884dedb3-93de-4a5a-9376-39b3697d699f'],52,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:52.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1d711e46-c6b4-418a-920a-e420ce22afa5,3037,,"[39.2, 58.4]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Corsie,4984.0,Right Center Back,146,Scotland Women's,866,['9ce1730e-f1a2-45c3-a7ad-ea31f27f10b9'],55,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:55.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d4a9b9bd-d709-4d0d-bc7b-83494908ab80,3040,,"[66.7, 77.1]",22936,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Back,146,Scotland Women's,866,['337f9396-0238-4e6f-99c5-a702863de88d'],58,,,,,,,,,,,,,,,,,Scotland Women's,866,00:34:58.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,205e723a-3876-4d1f-827f-a4419a297677,3044,,"[77.4, 50.2]",22936,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Midfield,146,Scotland Women's,866,['a1870af1-0c20-4310-85a0-942d484771e5'],2,,,,,,,,,,,,,,,,,Scotland Women's,866,00:35:02.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ff45e50e-ba9b-4756-ac93-21e64ec24c3c,3048,,"[84.8, 50.0]",22936,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,146,Scotland Women's,866,['6bfaf515-4504-4f1d-ad53-b8cce778f1fb'],4,,,,,,,,,,,,,,,,,Scotland Women's,866,00:35:04.338,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c2c70c57-ef85-4bce-990b-bd33233a480d,3052,,"[92.2, 50.8]",22936,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Midfield,146,Scotland Women's,866,['61ccb611-0309-4bf5-b0db-b1a4c2c7edcb'],9,,,,,,,,,,,,,,,,,Scotland Women's,866,00:35:09.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ffd5c200-8d4a-4a67-a54f-fc35233e97b8,3058,,"[83.8, 16.7]",22936,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,148,England Women's,865,['64aac6e2-c0c6-4a9a-9be7-3acdaa581b83'],29,,,,,,,,,,,,,,,,,England Women's,865,00:36:29.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,da3fc57d-aed5-4d62-a7b0-cb4f702f2f13,3060,,"[74.6, 3.7]",22936,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,148,England Women's,865,['29a0edbd-ed97-4d21-be21-a88f706f8b70'],32,,,,,,,,,,,,,,,,,England Women's,865,00:36:32.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2255abf5-3b84-4282-84fb-a67503e9406c,3062,,"[84.9, 3.2]",22936,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Left Midfield,148,England Women's,865,['593cf79a-b9dd-4550-a7d8-5fc830f767b3'],33,,,,,,,,,,,,,,,,,England Women's,865,00:36:33.115,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,90c41c7d-180f-4f0b-b90a-45ed72192931,3065,,"[88.5, 12.9]",22936,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,148,England Women's,865,['61d2ae36-23d9-485b-bb27-f4711be6af69'],34,,,,,,,,,,,,,,,,,England Women's,865,00:36:34.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9488febf-d0dc-4a92-80e0-011ead8b473f,3074,,"[82.8, 3.9]",22936,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Left Midfield,148,England Women's,865,['12dc22bc-725a-4611-9c13-029db22e4655'],40,,,,,,,,,,,,,,,,,England Women's,865,00:36:40.475,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ada789a9-0ae5-4aa5-b3c9-c085e73ca4d8,3078,,"[98.6, 3.7]",22936,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,148,England Women's,865,['d22c7ebd-87f1-4a1c-bd82-6bfaddd2014e'],46,,,,,,,,,,,,,,,,,England Women's,865,00:36:46.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e26ffbe6-aa25-43ba-80f0-98b468e97238,3080,,"[17.1, 32.3]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,149,Scotland Women's,866,['93cfaf0f-a5de-4a72-94fe-06439fd77b7d'],0,,,,,,,,,,,,,,,,,Scotland Women's,866,00:37:00.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,38a4f3f3-a51d-44a2-acf1-fa46a67fdff0,3084,,"[34.6, 3.1]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kirsty Smith,10196.0,Left Back,149,Scotland Women's,866,"['71073e92-2917-44b5-8be7-7ebefacf858e', '88851b49-5cd9-488d-b8f9-4cef339b1f65']",4,,,,,,,,,,,,,,,,,Scotland Women's,866,00:37:04.441,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,91fbbca2-a2ba-4a66-a3d9-b9c0d1795118,3087,,"[52.6, 19.7]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Right Midfield,149,Scotland Women's,866,['024b116a-ad07-4990-beb4-e1cc378d288e'],6,,,,,,,,,,,,,,,,,Scotland Women's,866,00:37:06.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,20b17cb4-39da-4f36-802e-d2b96d5b5166,3091,,"[91.0, 41.3]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,150,England Women's,865,['abefeca3-2310-45f5-858a-bf7a5b443d45'],12,,,,,,,,,,,,,,,,,England Women's,865,00:37:12.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4b9ab26d-40cb-4993-bcd6-7c74569403ce,3097,,"[84.1, 14.8]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,150,England Women's,865,['9e47406a-11d9-43d4-9708-87d76f42810d'],17,,,,,,,,,,,,,,,,,England Women's,865,00:37:17.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a1c48988-f509-459c-9b1c-4afc19794f91,3103,,"[110.1, 4.3]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Karen Julia Carney,15553.0,Left Midfield,151,England Women's,865,['fb4f523d-86c3-430d-b1b4-d8b6bef2b93b'],40,,,,,,,,,,,,,,,,,England Women's,865,00:37:40.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,853b6ead-f105-4a8f-8ce3-237c72f35d99,3106,,"[112.2, 24.3]",22936,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Georgia Stanway,4643.0,Left Center Midfield,151,England Women's,865,['368dfe10-034d-4c42-afe7-ac7126a58b32'],42,,,,,,,,,,,,,,,,,England Women's,865,00:37:42.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cfe29630-cc94-4d38-9dd1-72f2740639ff,3115,,"[22.4, 30.2]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jennifer Patricia Beattie,17524.0,Left Center Back,153,Scotland Women's,866,['bd93057e-55e8-485f-a23e-421669f2da48'],19,,,,,,,,,,,,,,,,,Scotland Women's,866,00:38:19.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,55a6a9a6-8e50-4bef-929a-89eb90153d1e,3118,,"[30.4, 73.7]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Chloe Arthur,10193.0,Right Back,153,Scotland Women's,866,['0a0a2e27-a061-4a78-afb8-44d3c8aabdf8'],23,,,,,,,,,,,,,,,,,Scotland Women's,866,00:38:23.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c8fadcee-94a4-48d2-b9de-7292a41abd1c,3123,,"[52.2, 63.2]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kim Little,15616.0,Center Defensive Midfield,153,Scotland Women's,866,"['5d6979a8-eeb9-4446-943b-6bee30fa41d8', 'd1b4981a-1bd5-4209-a287-65eb63bd1c29']",26,,,,,,,,,,,,,,,,,Scotland Women's,866,00:38:26.703,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,912fbb76-9a68-4c7a-af94-df3f653eac5e,3127,,"[67.5, 4.5]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,154,England Women's,865,['ebee6e21-bd45-404a-9395-3a71da081a9e'],30,,,,,,,,,,,,,,,,,England Women's,865,00:38:30.254,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cd73e4d7-e2bb-4390-8a62-55147c0af523,3129,,"[80.9, 6.2]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Midfield,154,England Women's,865,['0f11adfd-ce60-4a25-a24e-9a494f5a68ee'],30,,,,,,,,,,,,,,,,,England Women's,865,00:38:30.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,68648ee1-fc7f-48e9-ab75-fb100e264493,3132,,"[82.6, 7.2]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Midfield,154,England Women's,865,['54b15808-36e1-4de8-a2e7-3caa39e15c17'],32,,,,,,,,,,,,,,,,,England Women's,865,00:38:32.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,31d6b0c0-c9ac-44af-9329-7d2bcca7a340,3135,,"[58.2, 4.3]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,154,England Women's,865,['aa4d4486-44ff-47ab-bc4a-4235028eb149'],36,,,,,,,,,,,,,,,,,England Women's,865,00:38:36.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,97ac55a6-aa3a-4020-8776-447588814408,3138,,"[57.4, 20.5]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,154,England Women's,865,['3ee09a4f-0dc3-4b34-95b0-7077a10752e9'],38,,,,,,,,,,,,,,,,,England Women's,865,00:38:38.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e265eb39-4905-4419-9827-e7ab6e7dd0c3,3140,,"[37.6, 19.9]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Left Center Back,154,England Women's,865,['44466f1b-b933-47ea-b6c0-7cadbcaaf933'],39,,,,,,,,,,,,,,,,,England Women's,865,00:38:39.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e6ef2d7a-4272-4b10-878b-0c94d07a5de6,3143,,"[49.8, 49.1]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,154,England Women's,865,['91ad14f2-0b3a-4abb-9e0e-7f6effc0c40a'],42,,,,,,,,,,,,,,,,,England Women's,865,00:38:42.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,844814ec-5d55-4e3f-851d-03f996a85ac0,3146,,"[69.6, 74.7]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,154,England Women's,865,['56863789-d5c4-4f00-b2ca-c988a6d9e0ec'],45,,,,,,,,,,,,,,,,,England Women's,865,00:38:45.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,19992fb7-3b17-446c-9732-a5bdaaee2ad0,3150,,"[113.7, 67.3]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,154,England Women's,865,"['bb8f9754-4166-4e9a-b4ea-b16e92e8ddb0', 'c16d2b4b-9c75-4b71-b5a4-59899d113d90']",51,,,,,,,,,,,,,,,,,England Women's,865,00:38:51.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,2ce87a9b-cc18-4c2d-b34d-64828c607268,3159,,"[109.9, 52.8]",22936,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,154,England Women's,865,['a8bec3ae-85b6-41d7-86cd-d35e970c7bbe'],58,,,,,,,,,,,,,,,,,England Women's,865,00:38:58.888,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e4d9e77d-2ff0-4473-8a4e-5eeade945e1d,3165,,"[65.7, 69.5]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claire Emslie,4646.0,Left Midfield,155,Scotland Women's,866,['29b4d61a-7784-4a8f-b7ec-5c483a7455bb'],38,,,,,,,,,,,,,,,,,Scotland Women's,866,00:39:38.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ede12302-9d2f-4fb3-ada4-ebdc05bf0fb8,3168,,"[53.0, 18.0]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,156,England Women's,865,['d83f707b-e052-41a5-8a60-090520594db0'],38,,,,,,,,,,,,,,,,,England Women's,865,00:39:38.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,07d5b63a-2b01-429f-9a41-c634c0d6848e,3170,,"[59.7, 8.5]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karen Julia Carney,15553.0,Left Midfield,156,England Women's,865,['939dd882-a797-4db4-a216-ded3148a2815'],40,,,,,,,,,,,,,,,,,England Women's,865,00:39:40.534,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,bf86e995-8eda-485f-be7c-fdab66e348a2,3172,,"[59.9, 19.0]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,156,England Women's,865,['74377d1f-d0d4-43a7-9701-a188b880a18e'],41,,,,,,,,,,,,,,,,,England Women's,865,00:39:41.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,78fadebf-f2fe-4f0e-a108-9226d53e51b6,3175,,"[74.1, 65.7]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Center Defensive Midfield,157,Scotland Women's,866,"['260e7932-a55d-4ec8-87c2-6ceb8c7ae31b', 'e650c6d0-9753-48d3-b837-36625f9c3837']",42,,,,,,,,,,,,,,,,,Scotland Women's,866,00:39:42.618,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,c9ddd420-5c17-4b96-b10b-c27cb568d4ed,3178,,"[75.3, 57.5]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Center Forward,157,Scotland Women's,866,['989b37c9-a30d-4a59-a504-2f812bf14a2a'],43,,,,,,,,,,,,,,,,,Scotland Women's,866,00:39:43.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2789df88-1c36-476b-94fc-85d1fbc73a1c,3186,,"[38.2, 32.9]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,158,England Women's,865,['4aed0504-973c-45b5-9924-8f4c2430ba18'],47,,,,,,,,,,,,,,,,,England Women's,865,00:39:47.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6c731676-c608-480d-90bc-9ebea57bbf5b,3188,,"[29.8, 53.3]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,158,England Women's,865,['7025a4ed-ae97-483a-8017-e06218bb5014'],49,,,,,,,,,,,,,,,,,England Women's,865,00:39:49.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d866b7f0-8b3d-4eed-94ef-81b3bd6ebd4d,3191,,"[29.8, 39.2]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,158,England Women's,865,['7b91c091-5a23-4b09-8a4f-c7175d3c66d2'],51,,,,,,,,,,,,,,,,,England Women's,865,00:39:51.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a7c22c38-522a-4563-bc04-a747929d89c4,3193,,"[44.3, 64.6]",22936,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Midfield,158,England Women's,865,['dc33669d-59ec-4017-b4bb-53e2c8b94741'],53,,,,,,,,,,,,,,,,,England Women's,865,00:39:53.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b5f85acf-2c3a-4c8f-9202-f10987d3fe1d,3196,,"[94.8, 68.8]",22936,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,158,England Women's,865,['fe6cbfaa-0ef8-4cef-9bbe-634c264efbf1'],1,,,,,,,,,,,,,,,,,England Women's,865,00:40:01.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4c0b3bfc-1666-4275-995d-af56d45adcf5,3199,,"[109.7, 63.1]",22936,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,158,England Women's,865,['ca5797a7-2985-4ef4-af30-10ec1e3eb518'],4,,,,,,,,,,,,,,,,,England Women's,865,00:40:04.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e0a1416b-cb2e-44ea-82f1-00526863ae8b,3204,,"[101.9, 73.0]",22936,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,158,England Women's,865,['2665d502-b1c6-422b-86bf-9adebcd0d8af'],9,,,,,,,,,,,,,,,,,England Women's,865,00:40:09.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e91ad8d7-db3e-49af-ab4d-c934d0110cff,3207,,"[100.7, 72.4]",22936,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Center Midfield,158,England Women's,865,['78f1e07b-4c2d-4679-819f-2d35316b8b26'],12,,,,,,,,,,,,,,,,,England Women's,865,00:40:12.598,Ball Receipt*,
