ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b2775e-9952-4eed-8dd8-1141cc2026a6,1269,,,"[79.1, 60.5]",22981,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sel-Gi Jang,25447.0,Right Back,88,Korea Republic Women's,1211,['c8422078-6cb5-4b6a-83ba-e73c94e88323'],34,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:34.014,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa97b6c-457a-4897-a306-5b5a4e653525,1272,,,"[106.2, 57.1]",22981,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mi-Ra Moon,25717.0,Right Midfield,88,Korea Republic Women's,1211,['a588d663-52c4-4391-a28a-3b6904ee1937'],35,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:35.978,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e2abb97-e55d-4c2c-966b-58b5c7de8091,1275,,,"[33.8, 20.5]",22981,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isabell Herlovsen,13479.0,Left Center Forward,88,Korea Republic Women's,1211,['ba355c9f-eed9-4d7a-b39c-3adad114cfba'],37,,,,,,,,,,,,,,,,,Norway Women's,852,00:41:37.866,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742b261-9a0d-4361-94ab-60cd6580eef8,1279,,,"[98.0, 11.1]",22981,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Hyun Cho,22798.0,Right Defensive Midfield,88,Korea Republic Women's,1211,['9cbf8733-a8aa-44bc-a983-e3e07a182c72'],41,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:41:41.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0655083-5811-4d29-b2af-b07eaf662797,1294,,,"[63.7, 26.2]",22981,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ingrid Syrstad Engen,24374.0,Left Center Midfield,90,Norway Women's,852,"['22ed50a6-5dc6-426f-8b48-36391a20085e', 'e6280b61-5a54-4bf2-82f8-bbd7326152f8']",17,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:17.176,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c27485d-e5f2-49f8-8172-c4416feb0d1d,1300,,,"[74.0, 53.1]",22981,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Caroline Graham Hansen,10386.0,Right Midfield,90,Norway Women's,852,['602804b0-020c-49bc-9ca0-92fe633b2bca'],20,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:20.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74e2ad25-5a9d-41f0-9855-7013cebd8b6e,1304,,,"[92.0, 33.9]",22981,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Guro Reiten,10514.0,Left Midfield,90,Norway Women's,852,['84ac493e-50e8-44cd-bcc4-abdaf88492b9'],24,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:24.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d83dd4ea-6ade-4d7e-9fcb-e5caa91bcb3c,1318,,,"[105.9, 24.3]",22981,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isabell Herlovsen,13479.0,Left Center Forward,92,Norway Women's,852,['af62f935-0149-44ec-8011-21acbca2b378'],23,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:23.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2b5c31-02d1-4a92-8595-ddb0af42d0f7,1322,,,"[111.8, 36.5]",22981,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lisa-Marie Utland,10387.0,Right Center Forward,92,Norway Women's,852,"['2ce44516-73d0-4e84-9262-436321132d7f', '70c72a33-12c4-4a07-8d22-2035eaccd7e4']",25,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:25.403,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550452fe-f4de-4835-b189-9926243f4216,1334,,,"[72.6, 54.4]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,1,Other,So-Yun Ji,4647.0,Left Center Forward,94,Korea Republic Women's,1211,['b710effe-5561-49a3-b46f-0614cffeeb88'],50,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:50.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624022df-c578-4cde-91a6-f1829326ec01,1340,,,"[62.7, 55.4]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,1,Other,So-Hyun Cho,22798.0,Right Defensive Midfield,94,Korea Republic Women's,1211,['433cf295-8559-41d0-ac2c-3c162d770988'],54,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:46:54.846,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c580bce-9146-4106-8dcc-8866f294fb37,1346,,,"[106.4, 33.6]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Geum-Min Lee,25453.0,Left Midfield,95,Korea Republic Women's,1211,['dc11c1e2-30d7-4245-90d5-ce4fb4be2f55'],22,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:47:22.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b78d2928-4d57-4f84-a258-87bad93f5404,1356,,,"[51.9, 40.1]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,So-Hyun Cho,22798.0,Right Defensive Midfield,96,Korea Republic Women's,1211,['8d84ecfc-98bf-48b3-8d1f-b70fdb398591'],3,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:03.357,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dae2e0e-e5af-4725-b887-d09cb389e792,1359,,,"[90.8, 6.1]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Geum-Min Lee,25453.0,Left Midfield,96,Korea Republic Women's,1211,['f7376d9f-b551-464e-92c8-4ee7b1d35112'],6,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:06.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,049f40d1-aa02-4d17-80ea-84e96e4ef69c,1361,,,"[15.6, 68.7]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,97,Norway Women's,852,['7fd00025-ae2f-4c86-9057-b4b96f6e325d'],13,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:13.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6acc8b36-56fb-420a-92f9-fea9b00a2410,1364,,,"[15.3, 41.7]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maria Thorisdottir,4636.0,Left Center Back,97,Norway Women's,852,['a18f79a2-a4da-4e7f-8819-b0b089a100b7'],16,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:16.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee559d08-56f2-4614-bb09-a47267ae0117,1367,,,"[55.9, 39.6]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Right Midfield,97,Norway Women's,852,['71c8bd90-18db-403c-b0d9-1f6d356a65b4'],20,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:20.771,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5399f7-cb42-4577-b16b-c05bc91b2928,1369,,,"[66.7, 40.1]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isabell Herlovsen,13479.0,Left Center Forward,97,Norway Women's,852,['f66d080e-3b32-4d10-bf4c-41126ec2fe22'],21,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:21.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c6cccd7-d6e6-45a7-bfed-46b72a060830,1371,,,"[62.0, 33.8]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chae-Rim Kang,25445.0,Left Defensive Midfield,98,Korea Republic Women's,1211,['33409673-5fbe-4dee-81c3-6eed678d5534'],22,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:22.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e6e315-2dec-4848-b6db-5d3d78fcae09,1376,,,"[49.3, 16.4]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eun-Mi Lee,25835.0,Left Back,98,Korea Republic Women's,1211,"['5aedd1e2-5c8c-4ee9-9094-3f5ff2515899', '7970a579-2830-4e5f-ac27-a745b7aa1fb5']",25,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:25.547,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950fe1d3-a6e4-43c5-a875-99c6e927c7b6,1379,,,"[71.4, 15.2]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geum-Min Lee,25453.0,Left Midfield,98,Korea Republic Women's,1211,['8570b892-e5a4-40ab-b2d6-dd4f44849c7b'],26,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:26.828,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ce8b4b3-a5ce-46fe-8cff-828b861614e2,1387,,,"[62.4, 75.0]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isabell Herlovsen,13479.0,Left Center Forward,99,Norway Women's,852,['310deea0-53bf-48cf-b4c5-a97b310c56b9'],30,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:30.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a8042c-539c-403b-be92-ae52f5291908,1390,,,"[55.6, 69.3]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vilde Bøe Risa,25466.0,Right Center Midfield,100,Norway Women's,852,['a4f8409d-9e8b-47db-bdd6-cef86daf2b28'],38,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:38.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de060db7-38f8-48f9-b0bc-6934d1b33575,1394,,,"[77.8, 69.5]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isabell Herlovsen,13479.0,Left Center Forward,100,Norway Women's,852,['e44f3ec2-561d-4a54-961b-d49d51c271c9'],40,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:40.028,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c7f0e1d-548b-4958-ac95-ffdf86c7f618,1396,,,"[70.6, 63.5]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Right Midfield,100,Norway Women's,852,['8ca50943-003f-4200-87b4-c8dfef531e3b'],40,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:40.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fecaba34-871b-409c-b401-f78806df246d,1403,,,"[61.5, 4.4]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Min-Ji Yeo,25443.0,Right Center Forward,100,Norway Women's,852,['f4510b77-5813-45fe-9403-08a73dff7a4a'],47,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:00:47.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9acd6fe3-8195-46fe-bbf0-c9c766101fa3,1409,,,"[69.7, 70.5]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karina Sævik,25728.0,Right Center Forward,100,Norway Women's,852,['1eb0c7a4-7e5f-4d19-8c79-19e3d1dbd399'],51,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:51.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81c29be9-66b6-4da2-8e61-60d1b40bda91,1413,,,"[71.8, 60.8]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Right Midfield,100,Norway Women's,852,['3f86e9de-3e83-4175-887a-71608298f998'],52,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:52.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fea403c3-4fef-47c5-8ccd-b27a392feb68,1422,,,"[78.1, 74.5]",22981,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karina Sævik,25728.0,Right Center Forward,100,Norway Women's,852,"['7979149b-0e8a-4f32-81e4-cdd517fb020c', '9eb2875f-167f-4fb5-a44c-e85bc96cb76e']",56,,,,,,,,,,,,,,,,,Norway Women's,852,00:00:56.366,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25cc2a2-707f-4cc0-9c45-435a2673ad23,1431,,,"[73.5, 77.9]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Right Midfield,100,Norway Women's,852,"['01c9154b-07fb-427a-8597-1f6f2306e3db', '5e64ae55-fcaa-40be-9cef-ed8bd499836d']",0,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:00.195,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d3f1ff-91a2-48d7-9761-44218ca2c581,1433,,,"[56.4, 74.5]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Moe Wold,10382.0,Right Back,100,Norway Women's,852,['cc299933-8b4b-4998-ad96-75c0093f9297'],1,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:01.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ee16037-e2b9-40dd-a91c-01102e53b4b1,1436,,,"[65.1, 70.0]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vilde Bøe Risa,25466.0,Right Center Midfield,100,Norway Women's,852,['848d4dcb-b631-4361-9364-96aca18fddd4'],2,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:02.847,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7ed0101-4bf1-409d-be96-9921d9778de7,1442,,,"[71.9, 37.7]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Forward,100,Norway Women's,852,['d43e1fa1-02e0-4f5a-9100-913a43b60226'],18,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:01:18.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87475441-c10a-4958-a166-5f5eb59d2c10,1447,,,"[49.8, 27.5]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maria Thorisdottir,4636.0,Left Center Back,101,Norway Women's,852,"['4b497ff0-7cb3-45f8-bffa-2942048f868e', 'a9555192-5311-4daa-a264-ab71a54364fc']",44,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:44.621,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d56c620-fd33-4802-99b8-390a4c8f211e,1450,,,"[44.8, 47.8]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maren Nævdal Mjelde,10395.0,Right Center Back,101,Norway Women's,852,['71b35247-8fde-4058-affb-dfebdeba1602'],47,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:47.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e3682a-f5a5-476e-9fa2-ee922fea72fd,1453,,,"[56.6, 63.5]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vilde Bøe Risa,25466.0,Right Center Midfield,101,Norway Women's,852,['fb946ee8-77f9-4bc5-bf49-dde631bd0756'],49,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:49.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef4a8fd-a06e-43c5-9938-9c64499f1d16,1458,,,"[80.5, 61.5]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karina Sævik,25728.0,Right Center Forward,101,Norway Women's,852,"['1fa2e276-4663-41bc-9399-d1c08ea941e3', 'c3e400e9-d7f8-4878-9c5b-6cea88d78ad6']",53,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:53.188,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361a1191-9983-42bf-b394-61daae27d8b8,1460,,,"[84.8, 53.3]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Graham Hansen,10386.0,Right Midfield,101,Norway Women's,852,['666fdcd7-2146-4f4a-af2b-7fe10262293e'],54,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:54.150,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a7cd1a-0cc8-4d11-83de-cfa64c46d82a,1464,,,"[109.9, 61.3]",22981,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ingrid Moe Wold,10382.0,Right Back,101,Norway Women's,852,['f44ad517-9424-48c7-8c54-4b8b4ab39179'],56,,,,,,,,,,,,,,,,,Norway Women's,852,00:01:56.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e4409cf-a591-4fab-9a6c-10c0fbf8bf0d,1467,,,"[99.5, 71.9]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vilde Bøe Risa,25466.0,Right Center Midfield,102,Norway Women's,852,['a34a62e8-2c56-4736-be7f-f8a7092e2c79'],6,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:06.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537792bc-f2aa-476f-a96e-476bfe5dde25,1471,,,"[97.4, 56.5]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Right Midfield,102,Norway Women's,852,['eff7600c-8170-46cc-a8e0-c64d76e35af5'],8,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:08.076,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595a5e7c-fb58-4eb3-b4d8-3c1f3ec5e65d,1477,,,"[110.9, 48.0]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Isabell Herlovsen,13479.0,Left Center Forward,102,Norway Women's,852,['e909aa22-d548-4955-8dc6-bd8d28158298'],14,,,,,,,,,,,,,,,,,Norway Women's,852,00:02:14.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c40eef8-cdff-4e69-9ad1-c9ea8cb84694,1480,,,"[34.8, 49.4]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Forward,103,Korea Republic Women's,1211,['19de6df5-93a0-45c7-aac1-684d13b7d282'],19,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:19.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac60f4c-887c-4639-a1b9-0e829cc8a5fa,1483,,,"[30.4, 65.7]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sel-Gi Jang,25447.0,Right Back,103,Korea Republic Women's,1211,"['0525dfae-9ebe-4d6f-9df0-5267af7d737a', 'f70bc7f0-95c3-4822-9bf2-7f125c2dd5d3']",22,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:22.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60335761-be71-4924-9e7c-bc163bae9686,1486,,,"[22.7, 61.5]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dam-Yeong Shin,25836.0,Right Center Back,103,Korea Republic Women's,1211,['74c62835-0c05-4eb5-9788-564a2260261f'],26,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:26.108,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d578589-3264-4d11-8031-64b38d7b1f33,1489,,,"[67.3, 61.3]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min-Ji Yeo,25443.0,Right Center Forward,103,Korea Republic Women's,1211,['7cadd34f-945e-4e71-bd89-15a80cbca5b5'],29,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:29.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5edf7c-707a-45c2-931d-caed351cc006,1500,,,"[84.4, 15.9]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geum-Min Lee,25453.0,Left Midfield,103,Korea Republic Women's,1211,['9304a32e-23a2-4580-96a1-88d5b68eee30'],37,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:37.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f09b70b-a9c5-4667-99e0-2efce1f4cb53,1503,,,"[105.5, 34.8]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min-Ji Yeo,25443.0,Right Center Forward,103,Korea Republic Women's,1211,['b76857ab-b2d5-4775-ace7-40a8c49306c0'],42,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:42.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c30c17aa-5125-476d-a05d-2de1e1e598c3,1506,,,"[94.8, 38.9]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chae-Rim Kang,25445.0,Left Defensive Midfield,103,Korea Republic Women's,1211,['4db96843-2208-45ce-b11c-9d00d2ce90c4'],44,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:44.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c361a8b-43c1-4aa7-924b-435469389e1c,1518,,,"[107.9, 26.5]",22981,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Min-Ji Yeo,25443.0,Right Center Forward,103,Korea Republic Women's,1211,['a69cae68-e0db-40e2-8c99-c4e723e699a4'],53,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:02:53.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e044d42f-0702-4488-86f9-30f01c20c369,1523,,,"[54.2, 17.4]",22981,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ingrid Syrstad Engen,24374.0,Right Center Midfield,105,Norway Women's,852,['20729132-1017-4af5-b503-61f8ce802a72'],14,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:14.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72af552a-0375-482b-92bb-105a28c0b3ab,1525,,,"[63.4, 29.9]",22981,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Caroline Graham Hansen,10386.0,Center Attacking Midfield,105,Norway Women's,852,['466d4d73-2b22-4419-a436-069028a14f3e'],16,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:16.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7467d384-a64f-4302-9d5e-f593f1c58971,1530,,,"[77.4, 49.0]",22981,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Karina Sævik,25728.0,Right Wing,105,Norway Women's,852,"['67645687-67aa-48ce-8710-64251a1fdadd', '83532443-5694-4ad8-95b4-d660810e1f0c']",19,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:19.898,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b7678d-af84-4a62-a994-313c3720ddaa,1534,,,"[83.6, 35.7]",22981,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Caroline Graham Hansen,10386.0,Center Attacking Midfield,105,Norway Women's,852,"['127e2e85-7535-4b03-9523-05f0cbe2e9b4', 'b8204ae8-c15b-46cc-9e4b-1fb78c84f2c6']",21,,,,,,,,,,,,,,,,,Norway Women's,852,00:03:21.782,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f3e2e5-a561-4168-94c5-3e740a75cdbc,1546,,,"[41.3, 40.5]",22981,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,So-Hyun Cho,22798.0,Right Defensive Midfield,107,Korea Republic Women's,1211,['69aed6f6-ca22-4e50-8cfd-fbf107f95cfe'],31,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:06:31.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80a161ec-92a2-4477-ad08-14c4d553f8c5,1548,,,"[76.5, 18.6]",22981,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chae-Rim Kang,25445.0,Left Defensive Midfield,107,Korea Republic Women's,1211,['10c52789-a948-4004-8b07-ecf4cb016054'],35,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:06:35.085,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c98e239b-2d27-434d-85d6-34fda12f9ab6,1552,,,"[66.7, 61.5]",22981,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Isabell Herlovsen,13479.0,Center Forward,107,Korea Republic Women's,1211,['50062fd0-72eb-4191-bac2-e456d8f123a6'],44,,,,,,,,,,,,,,,,,Norway Women's,852,00:06:44.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8533421-d4f8-44a9-b76c-ac248c8bf46f,1556,,,"[36.5, 63.9]",22981,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sel-Gi Jang,25447.0,Right Back,107,Korea Republic Women's,1211,['33276674-f6c3-47af-941a-3020941d1cf6'],47,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:06:47.881,Ball Receipt*,
