50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[82.4, 44.1]",,,,,,,,,,,,,1.107356,,,,,,,,,,,,e1ac125a-93f7-4cbe-81db-287a08d80ae5,2460,,,"[77.4, 43.7]",3829495,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,125,Lyon,137,"['203a889d-0298-4fea-907e-a8b39f340829', 'ec5935fe-8bb7-400e-bf6b-bc62aa522e01']",22,,,,,,,,,,,,,,,,,,,Lyon,137,00:13:22.026,Carry,
,,,,,,"[97.9, 32.1]",,,,,,,,,,,,,0.845252,,,,,,,,,,,,68164ed5-b0ef-483e-8c8d-d0aeb779c8d1,2465,,,"[96.7, 22.3]",3829495,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Left Center Midfield,125,Lyon,137,"['c1caffef-791d-408f-9843-6d66eb8ae890', 'cad17ce6-9c5b-4383-8e38-09ebe06b39d7']",26,,,,,,,,,,,,,,,,,,,Lyon,137,00:13:26.117,Carry,
,,,,,,"[84.6, 4.1]",,,,,,,,,,,,,1.683262,,,,,,,,,,,,59d856c0-86fd-4560-8fe2-48eb5dfcea7a,2474,,,"[78.2, 3.9]",3829495,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Frédéric Bulot,7817.0,Left Midfield,127,Stade de Reims,156,"['719a28aa-4ee1-43e5-9301-2b287434c6bc', '8c75b40e-da1f-490a-b453-d81e5e7859da', '953d33ed-50d7-46d7-b50c-30955b1f8579']",44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:13:44.379,Carry,True
,,,,,,"[98.6, 5.6]",,,,,,,,,,,,,0.623849,,,,,,,,,,,,dc3b36ac-f16a-438e-8180-4288b484b056,2481,,,"[99.7, 5.8]",3829495,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grejohn Kyei,7367.0,Center Forward,128,Stade de Reims,156,"['78c61ffd-4d67-458e-ad0b-b84f1c4c7bcf', '8f600c97-c0ba-47ed-b27c-843566c08584', 'bc12a2f7-cb5d-44f1-9500-bf564a8dee9f', 'e877efc7-e93d-4591-811a-a53c935d1d28']",7,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:07.990,Carry,True
,,,,,,"[90.6, 11.8]",,,,,,,,,,,,,2.44346,,,,,,,,,,,,89a05ca1-0291-4b1a-8930-514a993c00ac,2487,,,"[96.5, 7.2]",3829495,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Devaux,7815.0,Left Defensive Midfield,128,Stade de Reims,156,"['5403423b-234c-4943-9cc7-73abbf965efc', '97d3a879-1b7a-413b-9f9f-a33c78bfde7e']",9,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:09.685,Carry,
,,,,,,"[27.0, 53.9]",,,,,,,,,,,,,3.35546,,,,,,,,,,,,cc7bf00d-f917-4187-85db-c82605f914d5,2497,,,"[26.3, 53.9]",3829495,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johny Placide,3980.0,Goalkeeper,128,Stade de Reims,156,"['2a42e3a6-1a03-45d2-90b7-2f4a9f23e3ed', '6bc1954f-8f12-4017-a86b-6f889130f1d0']",21,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:21.313,Carry,
,,,,,,"[84.6, 46.2]",,,,,,,,,,,,,3.068827,,,,,,,,,,,,d7649908-0208-4474-b8bf-8cc3ec21796e,2509,,,"[91.4, 56.6]",3829495,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grejohn Kyei,7367.0,Center Forward,129,Lyon,137,"['24774252-4c1d-4d70-8109-1ab620a832ca', '263a6324-bca4-4911-b09d-fbf1ec1bfe27', '2e2d3ae3-3e8b-4f0f-b075-f786dbe2bcac', '74e752e6-5030-49e0-ab1d-9bbccbc24c09']",48,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:48.335,Carry,True
,,,,,,"[54.1, 14.0]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,8c2ad77d-823d-4469-822d-3bd17d57a56e,2518,,,"[54.1, 12.2]",3829495,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Beauvue,6600.0,Left Center Forward,129,Lyon,137,"['76b6bf40-c2a9-4340-9743-64d039538f60', '89698554-6c53-4142-bc57-542a09ed272e']",54,,,,,,,,,,,,,,,,,,,Lyon,137,00:14:54.627,Carry,
,,,,,,"[44.2, 17.3]",,,,,,,,,,,,,1.04017,,,,,,,,,,,,ba50523d-ef63-4099-a16e-3aa5bf83aafc,2521,,,"[44.2, 17.3]",3829495,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Left Center Midfield,129,Lyon,137,"['5ea3ef85-29c4-4cdd-b0a2-266c0b6b3c5a', 'f2325a27-2c12-4f5e-9215-73ddf0e8fbcb']",55,,,,,,,,,,,,,,,,,,,Lyon,137,00:14:55.574,Carry,
,,,,,,"[22.4, 48.3]",,,,,,,,,,,,,0.465726,,,,,,,,,,,,52198f55-5f60-4fb4-8158-3a428925571d,2525,,,"[22.0, 47.9]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johny Placide,3980.0,Goalkeeper,130,Stade de Reims,156,"['28597984-f081-49cf-befc-200a86226ff0', 'a88d85a2-2723-4f96-b073-b48bb155a0b2']",0,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:00.473,Carry,
,,,,,,"[28.6, 60.5]",,,,,,,,,,,,,0.943077,,,,,,,,,,,,240bf753-4248-428f-97db-59c5e35e7d2d,2528,,,"[28.6, 60.5]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,130,Stade de Reims,156,"['0a2aa7e8-a921-4271-89a7-4fee91f4c811', '4ce04aa7-9527-472a-a52c-6bd76561db59']",2,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:02.700,Carry,
,,,,,,"[41.5, 57.4]",,,,,,,,,,,,,0.064553,,,,,,,,,,,,e927219a-22be-4c9c-994d-97d3050fb70f,2531,,,"[41.5, 57.4]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Right Defensive Midfield,130,Stade de Reims,156,"['08822756-cff9-46ba-93a5-7144a8c06287', '233d3f1c-1460-441c-8fff-f123fbccc921']",4,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:04.613,Carry,
,,,,,,"[33.8, 49.3]",,,,,,,,,,,,,3.870795,,,,,,,,,,,,3f10892d-add0-497d-ae92-a7e78d40826a,2534,,,"[27.4, 58.5]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Tacalfred,7498.0,Right Center Back,130,Stade de Reims,156,"['7d3454c1-409a-4e85-90ca-4f6848bb8d2b', '8f03249b-61e6-4b06-ab1d-04dbeb479bf8', 'd4e6e7f7-a8cf-41d9-ade9-a1e43082c046']",5,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:05.847,Carry,True
,,,,,,"[49.7, 4.9]",,,,,,,,,,,,,1.631032,,,,,,,,,,,,ef438c74-c7e1-4867-baf9-957f5dd30d38,2538,,,"[49.7, 4.9]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Back,130,Stade de Reims,156,"['1b83ad2b-62d1-41d7-b3d9-40ce476895fc', '3e112b05-908a-4f84-820f-0b6f642d6eab']",11,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:11.871,Carry,
,,,,,,"[65.2, 8.5]",,,,,,,,,,,,,0.060774,,,,,,,,,,,,015d64ac-4985-4018-8a1f-483434b725e3,2542,,,"[64.8, 8.5]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Bulot,7817.0,Left Midfield,130,Stade de Reims,156,"['0ee4628d-ebb5-4f18-9be3-2ef006743e40', '780d9955-1c51-4006-8132-5125b6c4e7b0', 'fd4d4644-a5b7-4ba7-9d3a-1ff03c3a39d9']",14,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:14.537,Carry,True
,,,,,,"[69.5, 9.5]",,,,,,,,,,,,,2.803139,,,,,,,,,,,,7b8f6d7a-2ecf-42c9-b8e1-b7cd9ee913d3,2545,,,"[56.9, 12.4]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Back,130,Stade de Reims,156,"['06c63a07-b939-46a7-94f5-60d737fb6f74', 'c498545e-e42e-4246-9b6d-c324c49e599e', 'eecb1a39-0fb3-420e-ba75-3cee05881369']",15,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:15.419,Carry,True
,,,,,,"[77.6, 5.6]",,,,,,,,,,,,,2.248848,,,,,,,,,,,,fec4fff9-9740-4272-8149-b19776ec1c91,2553,,,"[70.3, 3.3]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Bulot,7817.0,Left Midfield,130,Stade de Reims,156,"['8fb159f1-edd8-4db2-ab09-8dccc2523c85', 'e56e9dab-c7bb-4b29-9b37-fd530e59d05d']",20,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:20.222,Carry,
,,,,,,"[105.2, 4.6]",,,,,,,,,,,,,2.05803,,,,,,,,,,,,f944becd-1c14-4f5a-9bf8-b677802782dd,2556,,,"[95.8, 2.5]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Back,130,Stade de Reims,156,"['6069e8c3-bc92-444f-83df-88f4e2f68819', 'b3e7fb4d-0209-4d03-806d-1d82b68f19e8']",24,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:24.187,Carry,
,,,,,,"[98.4, 4.9]",,,,,,,,,,,,,0.833258,,,,,,,,,,,,934513ab-0451-4449-ade8-6500e6525a58,2562,,,"[98.4, 4.9]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Devaux,7815.0,Left Defensive Midfield,131,Stade de Reims,156,"['052df1c9-f3b6-465b-a306-c2eb7d54a7f1', '5e51be62-35df-4c9e-a74c-c60296d34d8e']",37,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:37.476,Carry,
,,,,,,"[97.4, 3.9]",,,,,,,,,,,,,2.361747,,,,,,,,,,,,1f9cf12e-0c75-4836-bba9-8038c0713055,2565,,,"[102.2, 10.5]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frédéric Bulot,7817.0,Left Midfield,131,Stade de Reims,156,"['7f70ebc6-2653-489a-9c1f-def73534cb80', '90c34d97-9b35-41d6-9acf-e855e76c8352', 'ec3ad49c-35ec-4208-9079-f90966392bbe']",39,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:39.178,Carry,True
,,,,,,"[84.2, 10.1]",,,,,,,,,,,,,1.305611,,,,,,,,,,,,e29cc319-1edf-422f-99e6-8b075e7d6b87,2569,,,"[91.9, 9.7]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Devaux,7815.0,Left Defensive Midfield,131,Stade de Reims,156,"['98963b7b-8a87-4152-a335-6b07cdcfd9e5', 'd9e1c76b-f9cc-4eb4-b98e-ad2c321119b6']",42,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:42.273,Carry,
,,,,,,"[79.2, 31.2]",,,,,,,,,,,,,0.83213,,,,,,,,,,,,bc23a594-2960-47c7-9c85-1eacdb8ecf54,2572,,,"[79.4, 30.3]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaba Kankava,46801.0,Right Defensive Midfield,131,Stade de Reims,156,"['a46fb547-d8e1-477d-b426-709ad185b723', 'ca678621-677f-40ad-8457-2f735acd4e2a', 'e70aad1c-ab5a-4f85-9a8f-c2895ad8b48c']",44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:44.604,Carry,True
,,,,,,"[89.7, 45.4]",,,,,,,,,,,,,1.815724,,,,,,,,,,,,f33f1427-67ef-4d8e-988a-dfe5e49a1858,2576,,,"[84.8, 43.0]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,131,Stade de Reims,156,"['5ba9e851-1699-41bb-8e9b-fe3df8a273e5', '67bd12de-df4e-459a-ae2f-25902fcc074b', 'dca67047-6867-402f-a760-8a58e5505390']",45,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:45.957,Carry,True
,,,,,,"[91.9, 48.1]",,,,,,,,,,,,,0.913862,,,,,,,,,,,,f7043a35-c797-4372-b39b-6ca73dd20dfc,2580,,,"[89.7, 45.4]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,131,Stade de Reims,156,"['67bd12de-df4e-459a-ae2f-25902fcc074b', '87183742-9d7b-4d78-bfd8-a5eca9a64fc5', 'a64c7cfc-b74b-496a-ac95-1d03816cb64e', 'dca67047-6867-402f-a760-8a58e5505390', 'e36355fa-eaa3-4332-8bb1-9b90219030b6']",47,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:47.773,Carry,True
,,,,,,"[106.4, 63.2]",,,,,,,,,,,,,1.384147,,,,,,,,,,,,330ee006-a451-4a33-b99c-ba9984ecc291,2584,,,"[103.6, 67.5]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,131,Stade de Reims,156,"['04639011-5e90-4e83-b66c-485197feae0f', '2fdfa743-d4c6-4e2b-9a9b-2664f0907665', 'c904ff94-c4c0-46c0-993c-dff70ae8ef55']",50,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:50.181,Carry,True
,,,,,,"[105.3, 59.9]",,,,,,,,,,,,,1.004096,,,,,,,,,,,,783d6d84-8fe4-4255-af61-1b28298a1a1f,2589,,,"[105.3, 59.9]",3829495,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas de Roussel de Préville,4383.0,Right Midfield,131,Stade de Reims,156,"['1ce818ab-994b-4342-8a2c-8cb3221e45c2', '439f7257-dd37-4646-992e-be3c830f1617']",53,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:53.075,Carry,
,,,,,,"[49.1, 14.0]",,,,,,,,,,,,,0.588401,,,,,,,,,,,,d031cf33-0ff1-4c5f-afe5-a1c3ab9f5070,2598,,,"[48.0, 14.9]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Devaux,7815.0,Left Defensive Midfield,132,Lyon,137,"['88c3d025-cf7e-4857-b9aa-2d6bd19e9583', '95c5e3e5-2993-4f26-9528-9aae663f2ac0', 'd636e476-db30-4488-984e-0fcd468dd39f']",28,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:28.552,Carry,True
,,,,,,"[54.9, 4.6]",,,,,,,,,,,,,0.107134,,,,,,,,,,,,d062bcfb-b0a4-4c55-8b64-4c4ed3688182,2601,,,"[54.9, 4.2]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frédéric Bulot,7817.0,Left Midfield,132,Lyon,137,"['0458f424-6ca2-43e8-acb5-c37cd65cf6f8', '76c4671d-9e33-4efc-9cb9-829e847c796a']",30,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:30.095,Carry,
,,,,,,"[64.5, 69.4]",,,,,,,,,,,,,1.958617,,,,,,,,,,,,64bd2fe8-3ee0-469a-b854-b4fa9ac43ea8,2605,,,"[71.9, 69.2]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,133,Lyon,137,"['0ae86f96-f6d8-4e5e-8091-56e0b88a1beb', '4edeb178-46e6-4063-9b78-2df5c310eb09', '8182a90d-4ee4-489f-ab53-6c3a6095bee7']",44,,,,,,,,,,,,,,,,,,,Lyon,137,00:16:44.006,Carry,True
,,,,,,"[50.6, 23.9]",,,,,,,,,,,,,1.292453,,,,,,,,,,,,52fe5139-02af-4a1a-8131-347685fe0a93,2610,,,"[43.4, 28.1]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,133,Lyon,137,"['6b775333-f961-47b3-bd5f-c29a574c00e8', 'b8f814b4-15eb-45b7-ad7b-1ee7ad41b660', 'd5d3d8ea-3245-4cb8-9e28-216bef8e0155']",49,,,,,,,,,,,,,,,,,,,Lyon,137,00:16:49.499,Carry,True
,,,,,,"[57.6, 33.9]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,9abbeaae-9b5d-4384-95ab-f1da53856b1e,2613,,,"[57.2, 33.9]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,133,Lyon,137,"['c6eccdea-51d0-4576-9ef8-5b80a12a7fee', 'f903daed-16c6-4b87-8165-e850b6a0af4c']",52,,,,,,,,,,,,,,,,,,,Lyon,137,00:16:52.286,Carry,
,,,,,,"[76.6, 28.1]",,,,,,,,,,,,,1.237444,,,,,,,,,,,,ef8c1107-f680-4f82-bbd8-f86bbc94c958,2616,,,"[70.8, 26.8]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ferri,3118.0,Left Center Midfield,133,Lyon,137,"['3fd0ef57-ba44-4423-8ebe-7e7794dcacf7', '6ab760a9-97b6-431b-9a4f-4e27bf0dac48']",53,,,,,,,,,,,,,,,,,,,Lyon,137,00:16:53.192,Carry,
,,,,,,"[116.3, 21.6]",,,,,,,,,,,,,3.031292,,,,,,,,,,,,bd1d6ad0-02ce-4eff-b49e-b5eb95ae93b4,2619,,,"[96.2, 22.9]",3829495,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Beauvue,6600.0,Left Center Forward,133,Lyon,137,"['2c85b1c2-1fa8-4695-b6b4-7185154db30b', 'ba81e6e9-3473-455f-8c6a-c6b3caaa1ef4']",55,,,,,,,,,,,,,,,,,,,Lyon,137,00:16:55.525,Carry,
,,,,,,"[105.0, 2.4]",,,,,,,,,,,,,2.636912,,,,,,,,,,,,f4a83a45-1100-412a-a21e-27d2e2e784c6,2622,,,"[105.0, 2.4]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Morel,2983.0,Left Back,133,Lyon,137,"['1355a00f-6fc4-4882-8dda-582a5d1fafdc', '70cff9c9-1f24-4f17-8cfa-a0d9b7033dc8']",0,,,,,,,,,,,,,,,,,,,Lyon,137,00:17:00.264,Carry,
,,,,,,"[90.9, 34.7]",,,,,,,,,,,,,0.714059,,,,,,,,,,,,2e480eec-03d6-432c-853d-bea0f85fa72c,2625,,,"[85.7, 33.2]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Center Defensive Midfield,133,Lyon,137,"['240a4389-338b-40d9-8917-00ef3898622f', '32e4de64-f1d2-40f1-8dea-5653fadf9e7e', '709cd832-5e2b-49e6-ae21-c3005a286958']",4,,,,,,,,,,,,,,,,,,,Lyon,137,00:17:04.899,Carry,True
,,,,,,"[93.7, 40.3]",,,,,,,,,,,,,1.112705,,,,,,,,,,,,03b524e5-675f-4e85-b8a9-4b59911acfef,2629,,,"[96.9, 35.0]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,133,Lyon,137,"['1203d93d-7855-42f2-a1f3-17f3f248f664', '384b59a6-e007-42ca-bb6d-975150c93a66', 'e93d1bb7-63ae-4580-9bf7-84dc8aae0c66']",6,,,,,,,,,,,,,,,,,,,Lyon,137,00:17:06.203,Carry,True
,,,,,,"[84.3, 61.3]",,,,,,,,,,,,,1.758652,,,,,,,,,,,,a252489b-65bd-4130-aa80-f73db0ef59e7,2635,,,"[85.0, 55.3]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,133,Lyon,137,"['8316ea41-261f-40f3-b02c-e073d0bd1af5', 'b774595a-f9f0-4443-9995-4cd56f3e8866']",8,,,,,,,,,,,,,,,,,,,Lyon,137,00:17:08.296,Carry,
,,,,,,"[98.9, 65.7]",,,,,,,,,,,,,3.262537,,,,,,,,,,,,45136da0-e8c9-4326-9abe-3f23dc1ccb4e,2638,,,"[92.7, 71.3]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christophe Jallet,4410.0,Right Back,133,Lyon,137,"['04fc3152-c051-4a1c-a7d5-e6390bfa2bea', 'bb28ad1e-be8d-4eeb-b402-ed1514882984']",11,,,,,,,,,,,,,,,,,,,Lyon,137,00:17:11.063,Carry,
,,,,,,"[23.4, 29.2]",,,,,,,,,,,,,1.776521,,,,,,,,,,,,b1079e87-170d-4e90-8108-a8e71eda1ec3,2645,,,"[20.0, 28.7]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franck Signorino,40521.0,Left Back,134,Stade de Reims,156,"['4b829ddd-eb77-4128-84a7-d935705bed9d', '511a3284-34cf-4a7d-9e47-089a3a3f5066', '593a381e-0628-4952-b3f6-0c40d1e9b779']",16,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:16.809,Carry,True
,,,,,,"[36.5, 78.1]",,,,,,,,,,,,,0.278501,,,,,,,,,,,,105c7463-7e0e-4422-bb04-a16faf7cbb0f,2661,,,"[36.5, 78.1]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,135,Stade de Reims,156,"['c16e4341-63ec-4b58-9028-725d7a549290', 'd436029c-c2d7-4dcc-af81-d570dc0cee76']",34,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:34.478,Carry,
,,,,,,"[38.6, 67.1]",,,,,,,,,,,,,0.470437,,,,,,,,,,,,9a01b098-877c-4d05-ae89-4299e920a215,2664,,,"[37.0, 68.1]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hamari Traoré,3248.0,Right Back,135,Stade de Reims,156,"['8335c407-b412-48eb-b28c-12d1abe32b8c', 'bef96ad6-1f99-4818-8d73-52e76ab7cc9e']",35,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:35.709,Carry,
,,,,,,"[50.0, 61.7]",,,,,,,,,,,,,0.584521,,,,,,,,,,,,646d54cf-49be-4517-9693-d97f2dadd495,2668,,,"[55.6, 62.7]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grejohn Kyei,7367.0,Center Forward,135,Stade de Reims,156,"['31b351fa-4fb9-4f02-b693-325cf4d24069', '76d80405-afd5-4619-88bd-e93e51ee0262', '85e2ca95-b052-40d1-b11c-0790fa99919b', 'c70af332-f2e8-4aa0-91d9-249d126338bb']",37,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:37.436,Carry,True
,,,,,,"[44.0, 50.7]",,,,,,,,,,,,,1.307658,,,,,,,,,,,,0484679d-354a-45d3-8fd5-e967c94a8af9,2676,,,"[45.7, 53.6]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Devaux,7815.0,Left Defensive Midfield,135,Stade de Reims,156,"['639d754a-16b0-4edb-918f-d94d00be0abc', '68c6f1f7-ab8f-4bb6-947f-9154ce77cc67']",40,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:40.395,Carry,
,,,,,,"[64.0, 27.4]",,,,,,,,,,,,,1.066863,,,,,,,,,,,,528a0887-35e7-48f7-a3c5-69b54fec4fa1,2679,,,"[56.9, 28.5]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaba Kankava,46801.0,Right Defensive Midfield,135,Stade de Reims,156,"['13c9997e-5dac-4adc-b815-a163a345c072', '4ea8ddc6-fc3d-41b4-a2d6-131c3f74ae0d']",43,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:43.117,Carry,
,,,,,,"[78.1, 14.7]",,,,,,,,,,,,,3.671431,,,,,,,,,,,,c77e9006-bebd-4778-9f23-adad1df31f9b,2683,,,"[82.2, 6.7]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frédéric Bulot,7817.0,Left Midfield,135,Stade de Reims,156,"['338938fa-8b02-47a7-b174-6247e4d3d165', 'd9256bd1-4a40-4a02-9c94-9b4eaf42de05', 'e4ebf594-f19d-419b-90be-a80d5ed2d520']",45,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:45.932,Carry,True
,,,,,,"[117.0, 17.6]",,,,,,,,,,,,,2.74398,,,,,,,,,,,,a0b8c929-ef56-46ac-98f8-7f32a6c670ab,2687,,,"[111.1, 25.5]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grejohn Kyei,7367.0,Center Forward,135,Stade de Reims,156,"['17d33cef-bf32-4d77-a6a5-f818f7a7a175', '3612d664-8c5a-4a61-be39-51647078bade', 'd5d26dfd-886c-41db-9f37-c8bd4b5b1614', 'f153703c-a13d-4b3f-8a21-b228973c132c']",51,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:51.934,Carry,True
,,,,,,"[117.0, 17.9]",,,,,,,,,,,,,1.623067,,,,,,,,,,,,3d4f493c-0b6c-4bc4-a84f-48e9a8101cdb,2691,,,"[117.0, 17.6]",3829495,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grejohn Kyei,7367.0,Center Forward,135,Stade de Reims,156,"['2908a2f4-e145-41c7-8885-957919a98af8', 'ab4cdd33-cc17-42b2-828e-a7c059b115d4', 'd5d26dfd-886c-41db-9f37-c8bd4b5b1614', 'f153703c-a13d-4b3f-8a21-b228973c132c', 'fd0330da-dacd-41c0-91a2-1c45ee4d2947']",54,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:54.678,Carry,True
