50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7ca26993-3d2e-4290-973a-ba185475f228,1198,,,"[57.2, 13.5]",3829426,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jordan Ferri,3118.0,Right Center Midfield,77,Guingamp,142,"['45a7123e-745d-4bd0-8cfc-0f1d04f3fc76', '51b5a94c-1343-42ca-ab7d-0763df0a51a2', 'b749c56c-7d88-4b95-bd60-b805dec2b6ca']",17,,,,,,,,,,,,,,,,,,Lyon,137,00:37:17.618,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,c56b6019-9615-4163-9aba-8a30ae888344,1352,,,"[85.1, 33.0]",3829426,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jordan Ferri,3118.0,Right Center Midfield,82,Lyon,137,['d13e8ede-62ca-4f06-825d-c68bee04d827'],32,,,,,,,,,,,,,,,,,,Lyon,137,00:40:32.640,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,440dffdf-b8d6-4386-ba58-7c12ca482a92,1688,,,"[34.7, 16.5]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Biševac,3103.0,Right Center Back,105,Guingamp,142,"['f007ac17-4f9a-42b6-b802-a82261b1f3fd', 'f0f387f3-331b-46be-8650-c284f9919064']",54,,,,,,,,,,,,,,,,,,Lyon,137,00:04:54.001,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,78582f2d-3539-4e07-b3c4-99c3202c37cb,1997,,,"[41.8, 6.8]",3829426,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brou Benjamin Angoua,40527.0,Left Center Back,124,Lyon,137,"['834404e4-dabb-455a-8755-04d8bc26c08d', 'eab0260d-816d-487d-8b64-d9ef95d0c9c1']",19,,,,,,,,,,,,,,,,,,Guingamp,142,00:14:19.707,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b5f6f888-11bc-4126-8050-7bf6b01ef9ef,2155,,,"[15.4, 46.8]",3829426,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Corentin Tolisso,5480.0,Left Center Midfield,133,Guingamp,142,"['2ac4004e-400d-4ad1-8a0f-6975417737bc', '97ab5b56-ed71-4dcf-a56a-0d8ada4c9da5']",7,,,,,,,,,,,,,,,,,,Lyon,137,00:19:07.586,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,249b95a2-5217-4d63-838f-a558ba1e0e84,2183,,,"[55.3, 24.7]",3829426,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Ferri,3118.0,Right Center Midfield,133,Guingamp,142,"['408e1160-7381-4a4b-986d-62b5ee36f06c', '4defc0e1-3fd3-4086-8140-52274589142a', '94be6c6f-7eb2-4cd5-9c4b-1f2704da2db9']",28,,,,,,,,,,,,,,,,,,Lyon,137,00:19:28.732,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2f023733-1f40-4917-bf97-99714cab70a9,2534,,,"[27.4, 69.7]",3829426,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannis Salibur,3122.0,Right Midfield,155,Lyon,137,"['7b580ec7-f9fc-4f06-b84a-91f2e52b813e', '7fb3f9e8-e015-4fe1-bf31-9c0b5f4dde0c', 'fbcef70d-1b90-4fcb-a581-6ec58a580a76']",2,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:02.032,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2f7f09ef-4099-48ed-9e6a-c02130ee8c2a,2538,,,"[14.4, 72.6]",3829426,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannis Salibur,3122.0,Right Midfield,155,Lyon,137,"['40647876-e2a2-430f-93ae-193681670ea8', 'c1bd0237-ff5d-46e8-95cd-31b3c0b22f3e']",7,,,,,,,,,,,,,,,,,,Guingamp,142,00:30:07.384,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eb2f4e26-2475-4c2b-8297-117146e27f6b,2908,,,"[6.2, 20.6]",3829426,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dorian Lévêque,30182.0,Left Back,182,Lyon,137,['111c6a6a-18c6-42c5-aea0-6e507d005df3'],10,,,,,,,,,,,,,,,,,,Guingamp,142,00:42:10.773,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,c0a78aca-46aa-42ad-b10f-0bf9d3951134,3000,,,"[26.0, 8.8]",3829426,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,191,Lyon,137,"['15ce924d-b42c-4734-899d-7b5789ff9811', '374949ec-31e1-43c8-9162-43aa7fc9b14d', '65659e1b-391b-44be-976c-26609b398c61']",16,,,,,,,,,,,,,,,,,,Guingamp,142,00:45:16.258,Dribbled Past,
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,1136d0bd-efdc-482f-8efe-eb3f5a119141,104,,,"[36.6, 59.3]",3829426,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,7,Lyon,137,['d31bbb1c-1f4a-41da-99cb-e936c4fc9d84'],26,,,,,,,,,,,,,,,,,,Lyon,137,00:01:26.299,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,1819d66f-dea0-4e9a-8ffa-cf6b45aa88bc,204,,,"[76.9, 13.9]",3829426,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Benezet,3301.0,Left Midfield,10,Guingamp,142,"['30e78610-8d78-4a8f-83a4-e182b1b33dc6', '6674819f-3dc0-44aa-aa4b-6730b29a8434']",59,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:59.498,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,74ab5063-2868-4fd2-9e7b-d1a2ac5e5d20,413,,,"[64.0, 47.4]",3829426,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Fekir,2948.0,Left Center Forward,15,Guingamp,142,['b451c89c-f339-46de-8485-64f00f91b8e0'],20,,,,,,,,,,,,,,,,,,Lyon,137,00:07:20.269,Dribble,True
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,48e11012-91d8-49e8-8a99-ca2d8ba7227f,617,,,"[112.8, 51.9]",3829426,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Pereira da Silva,3156.0,Right Back,30,Lyon,137,['599dbec7-37e7-4f4d-81ae-92f0db6af8b1'],30,,,,,,,,,,,,,,,,,,Lyon,137,00:14:30.136,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,28341791-b1e5-4680-9e1a-c34d06e10ae6,654,,,"[107.9, 64.6]",3829426,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nill De Pauw,23784.0,Right Midfield,32,Guingamp,142,"['52944d13-09df-4caf-b496-d2ed1308554f', 'dc7dedf0-011c-41bd-8fcb-41fce1bd6462']",50,,,,,,,,,,,,,,,,,,Guingamp,142,00:15:50.707,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,e32fa0ab-e384-4748-b9d8-6646d6dc5e3b,680,,,"[102.3, 76.7]",3829426,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nicolas Benezet,3301.0,Left Midfield,36,Guingamp,142,"['48f349b3-c303-4c81-aaca-2a0f1910dc04', '75324230-3e36-4706-a15e-c06dcd60e559']",17,,,,,,,,,,,,,,,,,,Guingamp,142,00:17:17.831,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,905822cb-ab85-4846-aa59-a613cca33ea0,929,,,"[112.9, 9.1]",3829426,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannis Salibur,3122.0,Center Attacking Midfield,58,Guingamp,142,['e52dae48-9b4a-488c-a3ea-3592e72e91d0'],27,,,,,,,,,,,,,,,,,,Guingamp,142,00:26:27.689,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,668754db-e575-4060-baca-7f1ea0dc81df,964,,,"[62.1, 59.8]",3829426,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Fekir,2948.0,Left Center Forward,60,Lyon,137,"['7f36bf03-6e32-4562-ae55-2aa5d5663f3d', '8fe156a3-596f-495e-a954-10504fe74b7a']",9,,,,,,,,,,,,,,,,,,Lyon,137,00:27:09.041,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,45a7123e-745d-4bd0-8cfc-0f1d04f3fc76,1199,,,"[62.9, 66.6]",3829426,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Nicolas Benezet,3301.0,Left Midfield,77,Guingamp,142,['7ca26993-3d2e-4290-973a-ba185475f228'],17,,,,,,,,,,,,,,,,,,Guingamp,142,00:37:17.618,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,53afb1cd-96aa-4625-9fd4-62675541c2cc,1328,,,"[116.9, 6.4]",3829426,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dorian Lévêque,30182.0,Left Back,80,Guingamp,142,['1c728cc5-4780-415c-a86c-b0b8096b8692'],47,,,,,,,,,,,,,,,,,,Guingamp,142,00:39:47.832,Dribble,True
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,d13e8ede-62ca-4f06-825d-c68bee04d827,1353,,,"[35.0, 47.1]",3829426,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nicolas Benezet,3301.0,Left Midfield,82,Lyon,137,"['07134162-70b8-4839-8d8e-7a993bec528b', 'c56b6019-9615-4163-9aba-8a30ae888344']",32,,,,,,,,,,,,,,,,,,Guingamp,142,00:40:32.640,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,595caeff-880c-4e7a-b6ef-69dbf921212e,1639,,,"[98.3, 25.9]",3829426,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,98,Lyon,137,['03b09330-9d84-4d2e-9dac-aafbab72af2d'],35,,,,,,,,,,,,,,,,,,Lyon,137,00:02:35.746,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,f0f387f3-331b-46be-8650-c284f9919064,1689,,,"[85.4, 63.6]",3829426,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Center Attacking Midfield,105,Guingamp,142,['440dffdf-b8d6-4386-ba58-7c12ca482a92'],54,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:54.001,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,834404e4-dabb-455a-8755-04d8bc26c08d,1998,,,"[78.3, 73.3]",3829426,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Fekir,2948.0,Left Center Forward,124,Lyon,137,['78582f2d-3539-4e07-b3c4-99c3202c37cb'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:14:19.707,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,765e264d-619b-4aaa-a559-93e2595b2109,2001,,,"[86.5, 70.2]",3829426,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Fekir,2948.0,Left Center Forward,124,Lyon,137,['fa46ef1c-bd89-43a7-a563-2dfd6908e517'],25,,,,,,,,,,,,,,,,,,Lyon,137,00:14:25.042,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,fbcdff03-d4b1-46d6-bbb1-60de3d665d81,2131,,,"[88.0, 3.6]",3829426,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolas Benezet,3301.0,Left Midfield,133,Guingamp,142,['f155ffb1-67c6-4ffb-bd07-500c54d9db18'],53,,,,,,,,,,,,,,,,,,Guingamp,142,00:18:53.613,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,2ac4004e-400d-4ad1-8a0f-6975417737bc,2156,,,"[104.7, 33.3]",3829426,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sloan Privat,4799.0,Center Forward,133,Guingamp,142,"['7aeebaa9-3e92-4373-afb0-58bdb23998b4', 'b5f6f888-11bc-4126-8050-7bf6b01ef9ef']",7,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:07.586,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,4defc0e1-3fd3-4086-8140-52274589142a,2184,,,"[64.8, 55.4]",3829426,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,133,Guingamp,142,['249b95a2-5217-4d63-838f-a558ba1e0e84'],28,,,,,,,,,,,,,,,,,,Guingamp,142,00:19:28.732,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,665dc9a4-a8a7-4167-9db5-099bec34691b,2448,,,"[72.6, 73.1]",3829426,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Right Midfield,149,Guingamp,142,['8d63944b-2bcc-4b69-94f0-9bd31974ca89'],46,,,,,,,,,,,,,,,,,,Guingamp,142,00:27:46.015,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,7fb3f9e8-e015-4fe1-bf31-9c0b5f4dde0c,2535,,,"[92.7, 10.4]",3829426,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Fekir,2948.0,Left Center Forward,155,Lyon,137,['2f023733-1f40-4917-bf97-99714cab70a9'],2,,,,,,,,,,,,,,,,,,Lyon,137,00:30:02.032,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,c1bd0237-ff5d-46e8-95cd-31b3c0b22f3e,2539,,,"[105.7, 7.5]",3829426,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nabil Fekir,2948.0,Left Center Forward,155,Lyon,137,['2f7f09ef-4099-48ed-9e6a-c02130ee8c2a'],7,,,,,,,,,,,,,,,,,,Lyon,137,00:30:07.384,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,915ca9a0-7d79-46bb-9875-a6a84eeffd7f,2791,,,"[60.0, 17.9]",3829426,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Center Attacking Midfield,171,Lyon,137,['c061a80f-6c7b-4587-9e56-917d6ed3ffd8'],40,,,,,,,,,,,,,,,,,,Lyon,137,00:38:40.980,Dribble,True
,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,,111c6a6a-18c6-42c5-aea0-6e507d005df3,2909,,,"[113.9, 59.5]",3829426,87,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnaly Maxwell Cornet,3162.0,Left Center Forward,182,Lyon,137,['eb2f4e26-2475-4c2b-8297-117146e27f6b'],10,,,,,,,,,,,,,,,,,,Lyon,137,00:42:10.773,Dribble,True
,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,,6e22e0f2-5d55-49c5-93f5-7af21bfea482,2978,,,"[114.0, 77.8]",3829426,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordan Ferri,3118.0,Right Center Midfield,188,Lyon,137,['60fabf21-05bb-4e42-80e6-cfdc0b7d9de7'],55,,,,,,,,,,,,,,,,,,Lyon,137,00:44:55.515,Dribble,True
,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,,65659e1b-391b-44be-976c-26609b398c61,3001,,,"[94.1, 71.3]",3829426,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,191,Lyon,137,['c0a78aca-46aa-42ad-b10f-0bf9d3951134'],16,,,,,,,,,,,,,,,,,,Lyon,137,00:45:16.258,Dribble,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,78b77112-4ec3-4aff-8828-d38b1821c5a9,164,,,"[52.8, 39.1]",3829426,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Biševac,3103.0,Right Center Back,8,Guingamp,142,"['97e1173f-e579-4c19-a7ff-fb3e65bb1c52', 'f596862d-4cc1-4fbc-a424-aa3a2f393ebd']",10,,,,,,,,,,,,,,,,,,Lyon,137,00:02:10.850,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,2219a645-0378-4e85-9495-be5fdb072e75,175,,,"[29.7, 54.3]",3829426,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Biševac,3103.0,Right Center Back,8,Guingamp,142,"['934e279e-4e42-4c5a-b296-3a2967d49f17', 'd81feba2-6dfd-4de5-9892-9448e3efdcbb']",26,,,,,,,,,,,,,,,,,,Lyon,137,00:02:26.223,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,b6899bc1-120f-4944-92bc-6f7e971dcaf9,218,,,"[12.3, 39.5]",3829426,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,10,Guingamp,142,"['dc3470b5-e135-4bd7-a7ad-0e9873ee2c0d', 'f6f652c4-26eb-46cd-9c64-f07244e632aa']",8,,,,,,,,,,,,,,,,,,Lyon,137,00:03:08.906,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,c09be291-688c-40f8-a2f1-ae1954f82d7e,282,,,"[13.7, 35.2]",3829426,4,,,True,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,11,Lyon,137,['870a4553-747a-40e4-a042-3acbfb5a7dae'],17,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:17.306,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,dbcd272b-2114-43c6-acee-af9335bad3d3,472,,,"[45.8, 8.7]",3829426,8,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brou Benjamin Angoua,40527.0,Left Center Back,20,Lyon,137,"['45ef520b-091c-46db-afe5-c95486ab80eb', '9c28ba3c-8207-40f8-94b5-a718f1e8007d']",56,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:56.960,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,223adbdc-5168-41c4-a45b-bc3ba63321de,594,,,"[5.3, 45.6]",3829426,13,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Corentin Tolisso,5480.0,Left Center Midfield,28,Guingamp,142,,25,,,,,,,,,,,,,,,,,,Lyon,137,00:13:25.628,Clearance,True
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,,1e6fb848-aaea-4659-ad79-e335ed4f7dd8,602,,,"[21.1, 40.8]",3829426,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nabil Fekir,2948.0,Left Center Forward,29,Guingamp,142,,9,,,,,,,,,,,,,,,,,,Lyon,137,00:14:09.181,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,347b5cda-41e4-4436-b1eb-ba07bbdf96a3,650,,,"[15.0, 33.9]",3829426,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,32,Guingamp,142,"['21342091-66b0-4874-90b1-ef54b28a3a2b', '8e5bd9a7-db33-42bf-b581-439fd1ebde9a']",47,,,,,,,,,,,,,,,,,,Lyon,137,00:15:47.362,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,ea5eb0a8-0eac-4356-a516-7205aa214898,673,,,"[3.4, 34.7]",3829426,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rafael Pereira da Silva,3156.0,Right Back,36,Guingamp,142,['188c7096-4795-49cb-847d-bff7dabae36d'],6,,,,,,,,,,,,,,,,,,Lyon,137,00:17:06.383,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,7a0f3037-1696-4498-882b-c56480656903,685,,,"[10.3, 35.1]",3829426,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maxime Gonalons,6982.0,Center Defensive Midfield,36,Guingamp,142,"['3e3578c2-54ea-48ae-bacb-ddc8c66d3a8a', 'f7c14cc4-8915-4b25-bb7b-35d076001b2c']",21,,,,,,,,,,,,,,,,,,Lyon,137,00:17:21.255,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,f173f2cd-04cb-4773-bdc3-4fa316de1a22,698,,,"[4.0, 53.9]",3829426,18,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,37,Guingamp,142,"['4470ad25-715a-428d-85fa-963611503761', '78137d97-7655-4947-a82b-6023c5d3138d']",8,,,,,,,,,,,,,,,,,,Lyon,137,00:18:08.877,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,4f365cef-dc4e-4dad-974c-24a38ee57750,701,,,"[8.5, 34.0]",3829426,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Corentin Tolisso,5480.0,Left Center Midfield,38,Guingamp,142,['006fa1fe-9f52-415a-b591-8d9330d026ca'],41,,,,,,,,,,,,,,,,,,Lyon,137,00:18:41.657,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,cb9243fb-da98-4c8e-8123-dcc06ed36794,797,,,"[7.2, 20.5]",3829426,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,46,Guingamp,142,"['a8d8fa31-6692-4c7b-8ad8-03960883af0a', 'd87799ab-7aa5-45dc-ab8e-68ddf2b0a692']",41,,,,,,,,,,,,,,,,,,Lyon,137,00:21:41.264,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,8bf59795-f1d0-4a95-aca7-cbafa6599c0d,925,,,"[20.1, 72.7]",3829426,26,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Biševac,3103.0,Right Center Back,57,Guingamp,142,['0188d5e5-dadb-4195-8abc-f048946d1ac7'],19,,,,,,,,,,,,,,,,,,Lyon,137,00:26:19.502,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,,4302fb34-4209-495a-b80c-30293bfbf967,942,,,"[17.7, 62.2]",3829426,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,59,Guingamp,142,['5c2f8681-e5b3-4e54-a00b-f62f889e6641'],53,,,,,,,,,,,,,,,,,,Lyon,137,00:26:53.967,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,c5ee3736-8c33-4080-a0ec-fd017c2d416a,996,,,"[12.3, 46.2]",3829426,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,61,Lyon,137,"['2afd7e24-89d4-4cb3-8d8b-0048003c97b1', 'dd6919b8-8b1a-44a3-99f6-b87da88b73bd']",58,,,,,,,,,,,,,,,,,,Guingamp,142,00:28:58.740,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,04f9c90d-229a-42dd-ae64-a3873674343a,1000,,,"[15.1, 47.1]",3829426,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,61,Lyon,137,['3acf3aa4-1980-4027-b72a-c08ccab7648d'],3,,,,,,,,,,,,,,,,,,Guingamp,142,00:29:03.591,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,b665f992-7766-456f-8138-5f8222c45591,1015,,,"[14.6, 29.8]",3829426,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,63,Guingamp,142,"['338a5cbf-4afa-42ab-bc68-1833e08bca6c', '764cca4b-5742-4ace-945f-d205d47da7c7']",14,,,,,,,,,,,,,,,,,,Lyon,137,00:30:14.903,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,6f9d47bf-eaad-4223-a183-f3f3edf4a728,1039,,,"[53.4, 16.8]",3829426,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,63,Guingamp,142,"['c23a413b-7867-4d41-8bc5-8fee17ba6ded', 'c8a955d0-bdba-49b8-96d8-14960b9f667c']",47,,,,,,,,,,,,,,,,,,Lyon,137,00:30:47.214,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,35adbd0c-ee20-4e3a-ab84-0490645a454a,1064,,,"[24.9, 9.0]",3829426,31,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Corentin Tolisso,5480.0,Left Center Midfield,64,Guingamp,142,"['02802c96-c187-4afc-a106-bdc6226f07ba', 'b96a2c20-1635-4a3b-9696-940cb7be7072']",29,,,,,,,,,,,,,,,,,,Lyon,137,00:31:29.235,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,,ad77f906-3fb0-48cd-8ffa-c00b24e7d000,1077,,,"[8.2, 44.6]",3829426,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Milan Biševac,3103.0,Right Center Back,66,Guingamp,142,,16,,,,,,,,,,,,,,,,,,Lyon,137,00:32:16.556,Clearance,True
