50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12dde8e1-b407-475c-96b8-2ff1232b221a,1514,,"[115.9, 58.2]",3900558,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Malcuit,4382.0,Right Back,96,Saint-Étienne,135,['b8bcb336-b5ff-491f-959b-ea2072d9e618'],47,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:47.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,867375f8-d33b-4016-9df9-a906e1be96e9,1518,,"[42.2, 5.6]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elderson Uwa Echiejile,27558.0,Left Back,97,AS Monaco,129,['644f363f-6928-487a-b6f5-b481ba4901b2'],11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:11.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359bf6f-942d-4803-aff6-5425f6039b36,1520,,"[27.8, 12.8]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,97,AS Monaco,129,['f6fcefbc-9770-4284-9902-ab4a4ff2e32d'],13,,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:13.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f761e90c-b04a-43e5-bf74-dd6e4dabe459,1523,,"[30.1, 25.5]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Toulalan,3406.0,Right Defensive Midfield,97,AS Monaco,129,['545a5ac6-8fda-4469-ad0c-31c08ce0ac44'],15,,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:15.301,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,48b5a8d9-077a-4120-ad77-02b766033344,1526,,"[90.3, 44.1]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,97,AS Monaco,129,['e01a4a00-d88e-4193-a434-a9ad79e332fa'],23,,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:23.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d3b43a-1923-4834-9b2b-2e4a24fd52d9,1536,,"[73.1, 7.1]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,98,Saint-Étienne,135,['6b75bb15-df03-4797-838a-c00493dd60ca'],32,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:41:32.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b47ed778-e9ce-4ed9-813a-4589692f0ad6,1539,,"[94.5, 3.4]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,98,Saint-Étienne,135,['e7d0db2a-97de-4c3d-98f4-008e4f50a7a9'],36,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:41:36.415,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a053fcb0-c8f8-47bc-9d5b-d33f02ef8794,1542,,"[101.5, 16.8]",3900558,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,98,Saint-Étienne,135,['f963c958-e968-4c86-a63e-06f0da01cb8e'],37,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:41:37.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e0423af-4662-4a20-9dd2-a62b47342816,1548,,"[25.4, 33.1]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stéphane Ruffier,4259.0,Goalkeeper,99,Saint-Étienne,135,['77dbb0f1-3e75-40c8-b9e2-1ad5f56a7e80'],26,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:26.149,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e559c0aa-88b5-4379-8a11-8bd26ba98a4e,1551,,"[85.3, 76.2]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Renaud Cohade,3200.0,Center Attacking Midfield,99,Saint-Étienne,135,['29bdc6df-6b76-424f-8259-38791809c611'],31,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:31.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa73ef2-62e1-414b-a7ce-f3fd7494267a,1555,,"[39.2, 7.8]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,100,AS Monaco,129,"['5fea141e-6117-44d7-ac16-5c4d48991c37', 'ba2a5471-80ae-43ce-99f1-8b8525c8ae54']",33,,,,,,,,,,,,,,,,,,AS Monaco,129,00:42:33.775,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,524412b8-df3b-4a13-adf8-00584703eeff,1558,,"[38.1, 3.8]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,100,AS Monaco,129,['ebd1d2f3-54f4-4fb0-9dfd-48948c2d2373'],37,,,,,,,,,,,,,,,,,,AS Monaco,129,00:42:37.220,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0f6b3ff0-3962-4053-99a1-4f1147868bbe,1562,,"[70.7, 3.8]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,100,AS Monaco,129,['9d20ef68-7af6-4f84-bfa5-87ff9a9c6c09'],39,,,,,,,,,,,,,,,,,,AS Monaco,129,00:42:39.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec780303-1877-4eaa-b215-5191aa8846dc,1567,,"[53.4, 70.6]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,101,Saint-Étienne,135,['05b9ecaf-12b3-4d5e-9da9-a2b495271725'],47,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:47.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c767416-f1c3-4d8d-bec5-66e331dd520a,1571,,"[72.5, 77.9]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renaud Cohade,3200.0,Center Attacking Midfield,101,Saint-Étienne,135,['b1452c61-2ef9-4dcd-a18b-181499cf408d'],50,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:50.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6aaeda-d677-4ab2-8811-e62b6d516322,1574,,"[116.5, 76.8]",3900558,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,101,Saint-Étienne,135,['77760dca-515d-4e29-9dac-81a9e187599f'],54,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:54.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69673bb7-d4f6-48c5-8dec-e7369915eccf,1583,,"[90.1, 75.6]",3900558,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Romain Hamouma,4260.0,Right Wing,102,Saint-Étienne,135,['7b06d554-73e4-4554-936a-ce98828d1b2c'],32,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:32.017,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,65967bd1-2310-4c81-80c9-93b38940dd9a,1587,,"[48.7, 3.1]",3900558,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lacina Traoré,3553.0,Center Forward,103,AS Monaco,129,['c5efa1e6-fbfa-4e3f-bb63-f6df613b3bf5'],50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:43:50.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9627699e-3150-4837-ab9f-f2ef6310f6fc,1589,,"[78.6, 72.9]",3900558,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renaud Cohade,3200.0,Center Attacking Midfield,104,Saint-Étienne,135,['863e7b03-3597-478a-9b7d-0cd64e0609de'],51,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:51.611,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b22572f-5732-4f49-b91c-6a2df262b0b2,1591,,"[78.9, 79.0]",3900558,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,104,Saint-Étienne,135,['1ff31215-ce9f-4c94-97c4-d8bdb3d572d5'],52,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:52.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5cf421-df55-4db8-ae08-c0944c0f835b,1594,,"[106.2, 77.7]",3900558,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nolan Roux,3179.0,Center Forward,104,Saint-Étienne,135,['b62de8c6-0a09-4e60-af45-1a3cd6a17c98'],56,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:56.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99743ec1-a81c-4d6f-a621-194f719dab60,1602,,"[15.0, 20.5]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,105,AS Monaco,129,"['004eca50-fa35-477d-a43e-03ca5241ba3c', '66c9c4ac-ad9e-4226-9afd-3d293b358713']",1,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:01.242,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca32463f-6f73-4d83-924e-d22ec650b96f,1605,,"[25.7, 16.7]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,105,AS Monaco,129,['bd926f53-c7a3-4353-bf8d-33dd03f99c8f'],2,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:02.879,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7d3a6024-fbdf-477c-871a-1105297ce816,1609,,"[92.9, 11.1]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,105,AS Monaco,129,['9e61efe3-8014-4c24-9af2-d58eb8637b62'],10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:10.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f44ff210-7c65-4080-990c-f0695ec29429,1615,,"[36.5, 40.6]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Loïc Perrin,4263.0,Left Center Back,106,Saint-Étienne,135,['d95b9861-f74d-4e61-96bb-137ae6d8b8ff'],16,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:16.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18046760-8bf7-4f3b-81a2-5177a090a9b7,1618,,"[36.5, 4.8]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,106,Saint-Étienne,135,['278acd55-c876-494d-a227-5129da2d259a'],19,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:19.884,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d1af45c4-424a-4aa1-bda5-75d2ef5d8f28,1621,,"[74.4, 12.0]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,106,Saint-Étienne,135,['37652147-417c-49c7-b124-cda6d5e7f732'],22,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:22.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13c98fae-f665-4abb-b5d0-841bb1992d41,1627,,"[65.4, 75.3]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Wing,107,AS Monaco,129,"['a086ff9c-8108-4bdd-a457-15d84de2b4c0', 'e515562e-bc8c-4e42-9a87-6114a6a1f855']",24,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:24.400,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,315b37bc-a3bd-4408-a294-76a0b79d87d5,1630,,"[73.9, 67.8]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,107,AS Monaco,129,['1b28b3f0-9ac0-44c2-a995-559e706c1fea'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:25.870,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f74e47c4-17e0-4efc-8244-089f467f2d0c,1634,,"[55.9, 49.5]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,107,AS Monaco,129,['901bdab7-c8c2-4321-85eb-6c6e1ec792eb'],28,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:28.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0b1162-9127-4576-8820-1cd9d7c95904,1638,,"[56.4, 29.3]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,108,Saint-Étienne,135,['775c83f7-512d-4b5d-93a3-bc007966cabf'],31,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:31.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce4c338-c3c4-40b0-9593-5c5a4fc76138,1641,,"[47.5, 29.8]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,108,Saint-Étienne,135,['29934fa4-a90f-4a53-ba74-1ef251c0cd27'],33,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:33.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1ee8b41-b823-4470-ba2f-4f371138f933,1644,,"[45.6, 58.8]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,108,Saint-Étienne,135,['bb07f588-7856-4d79-8cbb-e235827940e1'],39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:39.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6080a49-9b96-48df-bdd9-1069efcea419,1646,,"[54.5, 61.3]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,108,Saint-Étienne,135,['9ec52a5e-2a78-4592-b222-f5e3ad1c084e'],39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:39.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,690093cb-ddaf-4e93-bbbb-17462faeb552,1649,,"[50.0, 61.5]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,108,Saint-Étienne,135,['0e594984-928b-46e2-94c5-d9fd031fb808'],44,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:44.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9daae1cf-17ae-40f7-a8a8-531ffa68934a,1652,,"[52.8, 71.2]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,108,Saint-Étienne,135,['03178f89-85eb-4c6f-a48c-26eb2a3dd758'],47,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:47.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da4aa0e4-9e46-4145-95c8-89162db6e052,1655,,"[47.9, 65.9]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,108,Saint-Étienne,135,['f31b21c7-7347-46eb-b8f9-09bf3d4d6d97'],49,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:49.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b435b16f-acab-4f36-b18f-d8af6a67b27e,1658,,"[68.6, 31.3]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renaud Cohade,3200.0,Center Attacking Midfield,108,Saint-Étienne,135,['c397f26d-3d07-4919-ba0f-a5aeb657fe75'],55,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:55.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbe2bae-cba5-44f8-a0b1-e019c0361ff6,1662,,"[59.7, 10.2]",3900558,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,108,Saint-Étienne,135,['0e85e965-d2a2-49eb-b469-3f5a2aa57ab4'],57,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:57.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b6f075-e525-4b88-85c5-585b9f9ba811,1665,,"[71.4, 5.4]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,108,Saint-Étienne,135,['8990a3a9-238e-42f4-b9ad-0669a0faed59'],0,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:00.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9cbf94-4446-437c-9954-47875370a346,1667,,"[66.2, 4.6]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,108,Saint-Étienne,135,['3e4e7f54-f46c-4d81-b22d-71144b97459b'],1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:01.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d852ffa7-74c7-4d0e-a40d-940c4678062a,1675,,"[57.6, 42.5]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nolan Roux,3179.0,Center Forward,109,Saint-Étienne,135,['8277bf2b-e843-4c8a-be19-fe74407603ec'],0,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:00.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8773217-e030-4d04-afab-6b5d12a07e9c,1677,,"[49.7, 35.4]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vincent Pajot,3414.0,Left Defensive Midfield,109,Saint-Étienne,135,['377333ec-fa8d-4c99-9161-5a38f61052fd'],1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:01.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0fb7a3a-b7ab-40c0-9d4e-e1cfc9d26779,1680,,"[36.0, 7.0]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre-Yves Polomat,7347.0,Left Back,109,Saint-Étienne,135,['88a1ce17-712f-4e65-aabf-96d64e691a5c'],4,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:04.013,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,53fdf1e8-38bc-4310-ae25-f5607ad10e95,1683,,"[69.6, 4.6]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Renaud Cohade,3200.0,Center Attacking Midfield,109,Saint-Étienne,135,['f901087d-8518-488f-81ad-baadfc72319d'],8,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:00:08.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4651fd-63ec-49a4-ad9e-bc08612e236d,1685,,"[60.4, 75.2]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,110,AS Monaco,129,['8b42e0f8-1d42-47c3-bf54-e3898cb9a74d'],9,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:09.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f6eaa36-5ff7-44c1-9e0c-5e5094a2d774,1688,,"[60.4, 68.6]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Dirar,5727.0,Right Wing,110,AS Monaco,129,['2106a6e8-8944-4246-9fb3-bb5b6d82a794'],11,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:11.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8939db26-59da-4210-b1ed-1374b21fd70c,1691,,"[63.4, 76.1]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,110,AS Monaco,129,['1a5d4fd2-0472-4a23-9a83-97073ede5a5f'],13,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:13.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce71b355-fc2f-4ab3-be40-ce45e8d42d2a,1695,,"[81.8, 77.0]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Dirar,5727.0,Right Wing,110,AS Monaco,129,['af8dc391-580c-4c55-946f-d62b95cc0bb2'],17,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:17.764,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,640533b6-5d64-426b-83f7-bdeb7d1d2898,1697,,"[77.5, 70.1]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,110,AS Monaco,129,['33f7e9d8-381e-44d0-8a88-ddc76d3324fb'],19,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:19.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6b37913-4afd-4115-acd7-17ec65214b8f,1703,,"[89.9, 76.3]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Dirar,5727.0,Right Wing,110,AS Monaco,129,['58676316-5ddc-40da-b1a6-989b0c88ed8b'],25,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:25.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a014cbdf-c6ec-4295-b4c4-b7b032441d4f,1707,,"[55.7, 55.1]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,110,AS Monaco,129,['65cfab78-2b68-4f1c-ade8-be6949ac08c3'],35,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:35.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0c04ff2-be99-489c-b37e-5434152a9e53,1710,,"[72.3, 75.7]",3900558,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Lemar,3245.0,Center Attacking Midfield,110,AS Monaco,129,['60c02d28-4354-40c2-af03-879071a784b0'],37,,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:37.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc2936a-1cd7-4a29-bdc1-d62c9dc97a56,1715,,"[19.1, 17.0]",3900558,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Loïc Perrin,4263.0,Left Center Back,111,Saint-Étienne,135,['8058439b-11a4-4e50-89b4-e952c488b195'],7,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:07.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,663ccd22-a5f9-4f80-9205-574a4a497f1e,1717,,"[8.6, 38.0]",3900558,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,111,Saint-Étienne,135,['b451898d-de5d-4ed7-a1f8-281a7a0ed096'],11,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:11.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c527f8-ea29-4268-9d20-e6a551fb08cf,1720,,"[50.3, 69.9]",3900558,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kévin Malcuit,4382.0,Right Back,111,Saint-Étienne,135,['409df787-3498-43e9-b207-159831bddeba'],15,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:15.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e37ae344-8be1-46b6-a292-5d638cf0301a,1723,,"[57.2, 68.2]",3900558,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Romain Hamouma,4260.0,Right Wing,111,Saint-Étienne,135,['d137a95a-6930-4c70-998e-f935284ca261'],16,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:16.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac92b9cf-0239-4274-ab2b-861965fa2872,1727,,"[58.0, 74.2]",3900558,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kévin Malcuit,4382.0,Right Back,111,Saint-Étienne,135,['de5b37ff-8d84-41d4-a839-8c3e3e77c14d'],18,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:18.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44b8c843-d5da-4490-8353-a09ebf97b4b5,1730,,"[102.7, 73.1]",3900558,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nolan Roux,3179.0,Center Forward,111,Saint-Étienne,135,['283574ea-2457-40a5-b8b6-0017e62bdecb'],23,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:23.511,Ball Receipt*,
