50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d716ceae-8bac-4020-858c-6f13df5b5f67,1822,,"[48.9, 54.7]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,70,Paris Saint-Germain,131,['2ecb2d23-3b96-4f75-a2ca-45e555c83b12'],5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:05.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2a1248-7c3c-41eb-98d3-9a89bacaee6e,1825,,"[50.1, 50.4]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,70,Paris Saint-Germain,131,['f7a1e9e4-73ba-4913-8d8b-dfce19bb0c4b'],6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:06.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8888dfcb-eef4-4caf-a564-5b6bbbf3f4b4,1828,,"[56.3, 57.0]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,70,Paris Saint-Germain,131,['29faf094-2f73-4ae7-b825-ae64bb4aa618'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:07.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46c33a2d-9bb6-46b3-a1d7-309571a68600,1830,,"[46.8, 57.6]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,70,Paris Saint-Germain,131,['b93dfed7-2443-4318-9ea5-8fab89f5e8a2'],8,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:08.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b72150-72d4-48e9-8216-0bebb2ce41a6,1833,,"[46.9, 28.2]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,70,Paris Saint-Germain,131,['623d0204-fa27-4a34-bd05-004ead05f8c0'],11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:11.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18a9ae84-a627-49a8-b3a7-6c13a61a3774,1836,,"[62.0, 37.2]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,70,Paris Saint-Germain,131,['56b5e0c8-7d84-4cf3-97d8-d9437cf455f1'],13,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:13.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92fc1d5d-13f6-4f89-abe9-0acc15b02e12,1838,,"[49.3, 54.9]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,70,Paris Saint-Germain,131,['fd8af3b1-d09c-4f8a-b7ce-7fa374d7ba7e'],15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:15.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f090dc14-412e-4d57-bfdf-0923199b3993,1840,,"[54.5, 43.9]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,70,Paris Saint-Germain,131,['83b6c82a-1701-4563-8216-67e77f075e7c'],16,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:16.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655d024-3750-47e3-b8e7-a3bf3feef7e3,1842,,"[53.0, 56.8]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,70,Paris Saint-Germain,131,['f847102a-35da-4a4b-b609-7d5f8d226a2a'],17,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:17.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851b78f2-e976-48ba-a684-5735ad637fae,1844,,"[52.0, 26.4]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,70,Paris Saint-Germain,131,['d6e12eae-5f35-4c92-870e-0183f49dd850'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:19.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a750f5e7-c708-4dfd-af63-023677184e09,1847,,"[76.5, 3.7]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,70,Paris Saint-Germain,131,['e6ae2a4f-77e0-4ba1-8801-a7c10d8d1694'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:21.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967bf9e-9fa8-4576-aaba-34ad33c4ea9c,1850,,"[90.2, 12.9]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,70,Paris Saint-Germain,131,['58af4a78-7e29-455b-8f24-31d09d6e5b80'],24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:24.212,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35cc19c0-980e-4f1c-9e0a-af80d170fb82,1853,,"[89.6, 2.8]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,70,Paris Saint-Germain,131,['95d528e0-7598-4d31-b187-1ec74fccb028'],26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:26.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b60c90a7-4826-4c4b-92fb-ddbf2c423e47,1855,,"[37.3, 56.0]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,71,Troyes,133,['46a27ab8-0c89-408a-8502-3bfacefada0c'],37,,,,,,,,,,,,,,,,,,,Troyes,133,00:38:37.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b665ab0e-6963-4687-a607-c33af5168f50,1857,,"[81.0, 52.3]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Babacar Gueye,15796.0,Center Forward,71,Troyes,133,['4924a05c-01ad-449e-91d2-d992ca7eada2'],38,,,,,,,,,,,,,,,,,,,Troyes,133,00:38:38.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf41f8a-e45b-4268-ac90-4307aeb22aae,1860,,"[10.9, 41.1]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,72,Paris Saint-Germain,131,['5575a63c-82a1-4144-a3a0-f006559e5f16'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:42.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6584df0-e409-4497-8f6b-5dc614f3b6a1,1862,,"[27.2, 24.7]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Luiz Moreira Marinho,3956.0,Left Center Back,72,Paris Saint-Germain,131,['aea486cd-4e7c-4749-95f4-1a7643b293a7'],45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:45.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061e696d-9da0-4da8-922b-17c7e80495f6,1864,,"[28.3, 48.4]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,72,Paris Saint-Germain,131,['d7fb0704-298b-490a-a156-38cca33a37a2'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:48.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b933fef3-6504-4eb9-b2ab-54400f92c266,1867,,"[40.3, 30.8]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,72,Paris Saint-Germain,131,['e83939d7-ab74-431a-85f8-6fab7878ccc8'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:51.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd65245e-2f71-4ce4-bb72-72686acd0569,1870,,"[51.2, 4.2]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,72,Paris Saint-Germain,131,['4fd9e2d7-b3d5-4d6a-99c6-343754edce9d'],55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:55.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad07978-f351-4aeb-963e-b67c4f35ff85,1873,,"[64.1, 3.5]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,72,Paris Saint-Germain,131,['51d421b0-a2e5-4544-97fc-4fff3467e5e6'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:57.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e41420cf-198a-4540-a10a-b1a8ec992dec,1876,,"[64.1, 7.7]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,72,Paris Saint-Germain,131,"['1e7fb18c-fa81-4fcc-9326-d9c71d108637', 'f1b53c9f-0d16-4e1f-826e-662a80760a68']",57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:57.985,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c58a3508-c647-4a49-85a4-49b46e3098e1,1878,,"[52.4, 11.4]",3901183,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,72,Paris Saint-Germain,131,['ff1e5784-312a-4bb1-b91d-2a9dd0cc0a4a'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:59.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309e487a-3067-4196-9462-83779189ca23,1881,,"[47.7, 50.7]",3901183,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,72,Paris Saint-Germain,131,['e15a4e6d-e6a0-4296-9c2e-996c034d2a9c'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:02.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8fe318-126e-4d96-9442-bb0892451b54,1884,,"[76.7, 25.7]",3901183,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,72,Paris Saint-Germain,131,['5ef931c2-2872-4478-a895-9980f7837ae0'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:09.135,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf29035-753f-47dd-9fdc-570a4f5e8f85,1887,,"[114.1, 24.9]",3901183,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,72,Paris Saint-Germain,131,['ae59558e-caf0-412a-8ce9-0aad6eb8cc3d'],14,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:14.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27707b77-1e96-4e82-ab7a-56bd20e67b4d,1893,,"[112.1, 26.7]",3901183,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,72,Paris Saint-Germain,131,['b84bdaec-b42d-43d2-9485-315c80c7cb8f'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:19.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f56d0b2f-6fb3-4def-8ccf-6a2f8ab19fdf,1900,,"[15.8, 24.7]",3901183,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jessy Pi,7415.0,Left Center Midfield,73,Paris Saint-Germain,131,['447f277a-e9eb-4745-bcf3-2b0333461a5b'],55,,,,,,,,,,,,,,,,,,,Troyes,133,00:39:55.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbe14a46-7adc-4d96-a67a-e8727b7fcfbe,1905,,"[104.9, 75.4]",3901183,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Wing,73,Paris Saint-Germain,131,['3bffd3bd-1a6c-4ec2-8b99-9f846fd92d66'],58,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:58.135,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55fcc34-53c1-46f8-8183-a55f385f4be6,1908,,"[113.8, 40.0]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Layvin Kurzawa,4326.0,Left Back,73,Paris Saint-Germain,131,['889ad53e-b4fd-4cbb-b5d4-f935250d4efa'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:01.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d4be82-1c7a-4cd3-90ea-a2fb22e3555c,1913,,"[73.3, 56.6]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Corentin Jean,3010.0,Left Midfield,73,Paris Saint-Germain,131,['196e3b38-c12a-4d37-8289-66665eef934b'],9,,,,,,,,,,,,,,,,,,,Troyes,133,00:40:09.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e87eec09-df5c-4268-8c4b-83cfc06f593f,1919,,"[12.5, 21.9]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Center Midfield,74,Paris Saint-Germain,131,['0dbb797d-20df-4cc7-a434-f4233039f9ed'],19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:19.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25d9ca06-f594-485c-8a39-1aac190595ac,1921,,"[27.0, 11.5]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Matías Pastore,4370.0,Right Center Midfield,74,Paris Saint-Germain,131,['e071af1d-f493-48a4-8b33-9669e72bae20'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:21.594,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fd5f2f3-4e17-4e23-88c6-70655c52dc53,1924,,"[82.5, 4.0]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Wing,74,Paris Saint-Germain,131,['4f9c453a-8306-4bd1-8e74-ac0a06b5fd1c'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:25.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531c08d9-6abf-4f34-9acf-473fbe59477a,1926,,"[40.4, 67.0]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,75,Troyes,133,['39332b1f-ce2b-453c-a001-c471416852d6'],38,,,,,,,,,,,,,,,,,,,Troyes,133,00:40:38.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdc2e06d-6504-4cdb-9c82-2941439f4855,1929,,"[46.4, 61.5]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,75,Troyes,133,['90587f3f-737f-4ac3-8407-8eeffbea91c6'],40,,,,,,,,,,,,,,,,,,,Troyes,133,00:40:40.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a13ad2-3364-418f-abaf-baeeaba45405,1932,,"[58.3, 41.8]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jessy Pi,7415.0,Left Center Midfield,75,Troyes,133,['f84fbf90-9314-4783-97a4-b720bf7429b9'],41,,,,,,,,,,,,,,,,,,,Troyes,133,00:40:41.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0aea8e1-19ac-40f6-8123-e1e26311e617,1935,,"[80.3, 26.6]",3901183,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Right Midfield,75,Troyes,133,['019881a9-30a3-4f84-ab8e-201d13e109b3'],45,,,,,,,,,,,,,,,,,,,Troyes,133,00:40:45.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fee00cd-58b1-4f35-9dee-0824d5262463,1941,,"[112.8, 8.2]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jessy Pi,7415.0,Left Center Midfield,76,Troyes,133,['051cf28d-9d6c-4dd2-aa92-6a6b626efec4'],14,,,,,,,,,,,,,,,,,,,Troyes,133,00:41:14.645,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f16a5ffe-ea4d-40c8-b556-32efe499e962,1943,,"[111.1, 4.0]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Camus,401470.0,Right Midfield,76,Troyes,133,['c5766eb1-2242-4d3c-8fbe-f2e1ea65a69d'],16,,,,,,,,,,,,,,,,,,,Troyes,133,00:41:16.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc10f46c-fbad-4337-a330-9af6252d74d2,1950,,"[22.1, 76.6]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,78,Paris Saint-Germain,131,['8e055a80-9aa2-4880-85fa-a28ada6d7a43'],42,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:42.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b27bb9d-4652-49ae-ba1c-c518f3f28145,1952,,"[35.1, 75.0]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gregory van der Wiel,20048.0,Right Back,78,Paris Saint-Germain,131,['4dcad4bb-591e-411b-abc3-b8c755bd4b3a'],44,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:44.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa5acb54-d0ae-4931-815c-2e91caa35d08,1954,,"[31.6, 74.0]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,78,Paris Saint-Germain,131,['ea2b7b42-b448-43fe-b600-30ed01f29ba7'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:46.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f908677-b04f-4b75-9984-eba11a1306a3,1956,,"[31.2, 66.1]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Stambouli,8515.0,Center Defensive Midfield,78,Paris Saint-Germain,131,['ac3549ce-a2d4-4527-a69e-57a713297f1c'],47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:47.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f80434c8-d88b-468a-92ef-72941e5cda8d,1959,,"[5.2, 44.9]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Trapp,4440.0,Goalkeeper,78,Paris Saint-Germain,131,['c1521fc1-ccaa-4d24-afdc-2ded27bdf0e0'],49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:49.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ccd9f7-4fa7-4d72-bcd8-c1f228c99985,1962,,"[10.1, 28.8]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Luiz Moreira Marinho,3956.0,Left Center Back,78,Paris Saint-Germain,131,['7d10b10b-0d01-407a-a317-a89abb8db3e0'],51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:51.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815b6771-741d-4c68-9969-03964c1744f3,1965,,"[28.1, 23.5]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrien Rabiot,3026.0,Left Center Midfield,78,Paris Saint-Germain,131,['faccce90-728e-476d-a354-ad2c50a15869'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:54.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37d3becd-c8c4-49d7-9b0c-85ee78ff5c83,1968,,"[55.7, 18.2]",3901183,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edinson Roberto Cavani Gómez,4319.0,Left Wing,78,Paris Saint-Germain,131,['7ca479e1-9d05-480e-b25c-363ac4309079'],59,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:59.392,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9249387d-4dbd-4b14-bdf8-74fbee57e078,1971,,"[58.5, 2.1]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Layvin Kurzawa,4326.0,Left Back,78,Paris Saint-Germain,131,['949ac97a-079c-4f39-a931-26b129e9a050'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:01.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faced318-9091-4f9b-a3ba-d99f27719c00,1973,,"[47.1, 76.2]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,79,Troyes,133,['7da49fc0-a2e3-4339-9f07-0b755eeda44a'],8,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:08.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23b22662-124e-4771-9ca9-574c903625b3,1976,,"[55.6, 66.4]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Center Midfield,79,Troyes,133,['b87a6c84-ac8d-4c90-ac86-92b22baa9dff'],10,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:10.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2c87e1-2eb7-4c7f-9446-b45fb30a6067,1978,,"[50.2, 69.8]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Center Defensive Midfield,79,Troyes,133,['c3ebf521-0bee-4351-b4e6-2ae04b980963'],11,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:11.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327136f6-33ec-4463-a370-86c95a914b0d,1981,,"[43.0, 39.3]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matthieu Saunier,13730.0,Left Center Back,79,Troyes,133,['80db4f43-64b1-4199-8dc2-e14de7944d2e'],14,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:14.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6652ad18-fca5-4fb5-9896-3e668bb3e4ec,1984,,"[56.3, 40.1]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Right Midfield,79,Troyes,133,['9a058b21-dc6b-486c-91b3-922d6ba20ef0'],15,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:15.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f2a1fe8-a9f5-4da2-9b25-8e915e906fb8,1987,,"[75.9, 30.9]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Nivet,3002.0,Right Center Midfield,79,Troyes,133,['8a794bce-f2c8-4320-a1a4-f0ae407345d5'],18,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:18.542,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ba6215-f9c1-466a-a941-e02d45929172,1989,,"[78.4, 7.7]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mouhamadou Dabo,26752.0,Left Back,79,Troyes,133,['576def15-9705-4862-8206-8f6b31aee03c'],19,,,,,,,,,,,,,,,,,,,Troyes,133,00:42:19.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76bb9f0e-2e52-40ad-b2e5-5460fbe062bf,1993,,"[45.0, 42.3]",3901183,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Stambouli,8515.0,Center Defensive Midfield,80,Paris Saint-Germain,131,['33c53199-f201-4e6d-bbcb-4ef5a4ded8e7'],23,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:23.395,Ball Receipt*,
