50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[63.0, 54.0]",,,,,,,,,,,,2.650371,,,,,,,,,,,,42a05d30-56e6-4743-be57-93d5f6b922c4,4004,,"[50.0, 47.3]",3901149,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,194,AS Monaco,129,"['1706d675-9a0c-45fa-9ad1-345dedf896f8', 'a91ef9b8-caf7-40a2-8ad9-1c6d620d1422', 'b57b24e4-91b1-443e-bff1-93d7fa2554e8']",55,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:55.062,Carry,True
,,,,"[27.1, 52.8]",,,,,,,,,,,,1.384875,,,,,,,,,,,,0644e122-4eff-4038-bf09-f7fc074ebc3d,4012,,"[20.5, 54.2]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Calvin Anele Ngcongca,401479.0,Right Center Back,196,Troyes,133,"['09711f6e-ba0f-4273-b9ef-69d559d19c14', '27cd0f9b-20ce-4154-a78d-6743ec0c785f', '91178173-5574-4dcb-b6bc-6b67cc3a240f']",23,,,,,,,,,,,,,,,,,Troyes,133,00:45:23.779,Carry,True
,,,,"[53.3, 42.0]",,,,,,,,,,,,0.787618,,,,,,,,,,,,092c637e-a494-4f1b-a09e-4f0926222104,4017,,"[49.9, 46.6]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,196,Troyes,133,"['136c6d96-098f-4e6a-86bd-32104a2b264f', 'b592c2e0-6f38-450a-ad3d-38a355868901', 'cd30476d-9cd7-4338-ad30-3bab1b1ff8af']",27,,,,,,,,,,,,,,,,,Troyes,133,00:45:27.110,Carry,True
,,,,"[36.3, 37.3]",,,,,,,,,,,,0.625328,,,,,,,,,,,,42e71d91-533e-474c-b56e-d56048b57e75,4022,,"[37.8, 35.0]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,196,Troyes,133,"['b8eb725b-3fe1-4c4d-982b-44d7ca49b4a0', 'ff0b8a88-ca94-4a9c-8edf-babf8958d359']",30,,,,,,,,,,,,,,,,,Troyes,133,00:45:30.987,Carry,
,,,,"[66.1, 75.0]",,,,,,,,,,,,1.003007,,,,,,,,,,,,141785a8-540a-4a3c-949c-b84f6edd1a46,4031,,"[67.2, 75.8]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Right Back,197,Troyes,133,"['2b545056-38a1-415d-8fa5-bc4d49adab07', '3dc2a4be-cabb-4f2d-8ec3-9a456331cddb', 'c21cebd8-f26b-4783-bec8-9a0865434b49']",42,,,,,,,,,,,,,,,,,Troyes,133,00:45:42.076,Carry,True
,,,,"[77.8, 63.8]",,,,,,,,,,,,1.638265,,,,,,,,,,,,49d33ac5-7482-4f33-a7c0-2da820259176,4035,,"[77.7, 63.7]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,197,Troyes,133,"['224e3d83-addb-49f6-9a31-3d9c9df39fa4', '555b5c4c-da66-4015-8baa-590e40e15da4']",44,,,,,,,,,,,,,,,,,Troyes,133,00:45:44.438,Carry,
,,,,"[67.9, 51.7]",,,,,,,,,,,,1.696622,,,,,,,,,,,,9ac58577-1443-490c-b5aa-0d2f657a5d3d,4038,,"[64.5, 48.3]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,197,Troyes,133,"['234275d6-0058-4c74-a2dd-8a4c9fb44d4a', '95085bda-5985-4bf8-8bb5-f69331032b8d']",47,,,,,,,,,,,,,,,,,Troyes,133,00:45:47.777,Carry,
,,,,"[15.5, 35.9]",,,,,,,,,,,,19.048155,,,,,,,,,,,,fe00d4db-6665-4369-a2c4-d161855e0264,4044,,"[10.2, 18.8]",3901149,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danijel Subašić,3444.0,Goalkeeper,198,AS Monaco,129,"['0559fe22-6b52-44bd-91ba-bf6224893e55', '1525d235-0c0c-42bf-8a33-bbe272a8574d', '9e826f00-b113-4340-a7cf-dcfa2040c4be']",54,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:54.228,Carry,True
,,,,"[102.3, 5.5]",,,,,,,,,,,,0.132141,,,,,,,,,,,,ddb54080-d989-4dc6-900f-e4fe4d0fc9fd,4050,,"[102.3, 5.5]",3901149,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lacina Traoré,3553.0,Center Forward,199,AS Monaco,129,"['84825992-3ef4-4c6a-b809-7b3d63e6a4b0', 'e38e1989-16a0-4bd7-8aff-fd551ccb720f']",39,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:39.593,Carry,
,,,,"[23.0, 32.2]",,,,,,,,,,,,0.930891,,,,,,,,,,,,1da57df1-1264-4f23-bb76-394eb9e919f4,4057,,"[21.6, 29.2]",3901149,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dušan Veškovac,42422.0,Left Center Back,200,Troyes,133,"['46c96f27-fd31-4191-869b-06fef49e18fb', '946d2da5-7053-4c41-9759-8405bcc455a6']",56,,,,,,,,,,,,,,,,,Troyes,133,00:46:56.721,Carry,
,,,,"[32.8, 49.3]",,,,,,,,,,,,2.980487,,,,,,,,,,,,88c76ccd-8520-48b3-a977-f5bc465409b4,4060,,"[28.6, 62.8]",3901149,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Calvin Anele Ngcongca,401479.0,Right Center Back,200,Troyes,133,"['4860ff6d-2aec-48df-80c9-0852e151de18', 'f337d58f-ce33-4400-8d65-959db4f92b92']",58,,,,,,,,,,,,,,,,,Troyes,133,00:46:58.916,Carry,
,,,,"[107.4, 23.4]",,,,,,,,,,,,3.811482,,,,,,,,,,,,6696204f-6031-4024-b9c8-24f5d307df01,4066,,"[77.4, 12.1]",3901149,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,201,AS Monaco,129,"['61a7e109-87d9-465d-a258-a62760123391', '680abb8c-9ecf-4bd6-a711-a1164025128a', '7a4985c0-a830-424e-9595-52242fdbca7b']",5,,,,,,,,,,,,,,,,,AS Monaco,129,00:47:05.264,Carry,True
,,,,,,,,,,,,,,,,0.333246,,,,,,,,,,,,84746793-500c-4ee5-9171-1e134480084b,14,,"[70.4, 7.7]",3901149,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,2,Troyes,133,"['4dc3d2cf-c40e-4da2-b0a2-140a43cf7ad7', 'd39744a5-0fb9-4b85-a651-22bcac74d1ce']",5,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:05.542,Pressure,
,,,,,,,,,,,,,,,,0.430832,,,,,,,,,,,,c5b47769-0ff5-4573-aa00-1bc20abe2c0a,23,,"[55.0, 5.0]",3901149,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Elderson Uwa Echiejile,27558.0,Left Back,2,Troyes,133,"['1b49e20c-970c-49b7-94f7-2b4f93281109', 'b00d096b-d3d9-450a-a6c4-61e283dfa46e']",9,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:09.234,Pressure,
,,,,,,,,,,,,,,,,0.886953,,,,,,,,,,,,62eca084-bc6b-4ebc-a543-ae1cc6c5a307,32,,"[49.0, 21.8]",3901149,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,2,Troyes,133,['7bbd5a40-ecf1-4473-8f27-c976bb8621fd'],14,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:14.923,Pressure,
,,,,,,,,,,,,,,,,1.085438,,,,,,,,,,,,1fcf4608-a66c-4f97-b1a7-d8c6d989af87,37,,"[48.6, 28.5]",3901149,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,3,Troyes,133,['92162091-3406-445f-9eb6-b388b8326f54'],20,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:20.192,Pressure,
,,,,,,,,,,,,,,,,0.247618,,,,,,,,,,,,1fce98e4-5025-4559-a34d-cb41ac0a324e,48,,"[42.8, 30.9]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Calvin Anele Ngcongca,401479.0,Right Center Back,4,AS Monaco,129,"['5f2aa514-f4c8-4f19-8def-b25f2eec91da', 'd12cc8e2-166d-4503-a580-4121fc09e286', 'e29faa6f-8635-4926-be1c-15e5d40a6cf9']",19,,,,,,,,,,,,,,,,,Troyes,133,00:01:19.240,Pressure,
,,,,,,,,,,,,,,,,4.379544,,,,,,,,,,,,0040e5ff-f281-4443-b497-dcff9f0a6990,52,,"[91.6, 34.3]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,4,AS Monaco,129,"['05f4d723-575c-48db-aa03-78962163a91d', '4c5f8158-1214-47e8-a9c2-1d1dbfe3e2f4']",21,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:21.342,Pressure,
,,,,,,,,,,True,,,,,,0.384856,,,,,,,,,,,,7c2944b0-7aa9-4647-a1c5-a1695e57b96c,56,,"[78.3, 15.7]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,5,Troyes,133,"['05f4d723-575c-48db-aa03-78962163a91d', '51904d48-ab9d-4e7d-8c93-b503fa09a4a3']",26,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:26.827,Pressure,
,,,,,,,,,,,,,,,,0.517702,,,,,,,,,,,,370a0e94-36a6-4641-8806-18a8f1963288,66,,"[55.6, 6.6]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,5,Troyes,133,['0c494b46-d2e5-4af8-88f3-780e47946ca1'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:31.443,Pressure,
,,,,,,,,,,True,,,,,,0.573235,,,,,,,,,,,,513c1bae-d9b4-4953-9a89-30cbf2c46a04,75,,"[58.0, 65.6]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Midfield,6,AS Monaco,129,['cf8dbfe7-b729-4997-884d-d9dfe7025471'],34,,,,,,,,,,,,,,,,,Troyes,133,00:01:34.457,Pressure,
,,,,,,,,,,,,,,,,0.520352,,,,,,,,,,,,3ff8676a-2ef1-4b0b-9e96-cdf19b712746,81,,"[49.9, 75.5]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Azamoum,2969.0,Right Midfield,6,AS Monaco,129,"['390d3d87-0465-4c6f-916c-bbd4a44c9164', 'c9799cef-384f-4b20-9663-84f5c18ec8e6']",38,,,,,,,,,,,,,,,,,Troyes,133,00:01:38.915,Pressure,
,,,,,,,,,,,,,,,,0.274856,,,,,,,,,,,,04fa2a78-8eb2-48ef-ba77-b109c007357d,86,,"[86.2, 10.4]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,6,AS Monaco,129,,40,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:40.845,Pressure,
,,,,,,,,,,True,,,,,,0.609207,,,,,,,,,,,,c27c6836-0c6c-4442-95bc-36d90f78b8a7,93,,"[69.8, 28.5]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,7,Troyes,133,"['152819c8-bdd0-4c83-8080-6317e6d928b2', 'e8a77f5b-217c-4e15-aa77-a6b2a05583aa']",43,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:43.911,Pressure,
,,,,,,,,,,True,,,,,,0.575281,,,,,,,,,,,,859eb107-8895-478c-b9db-28aff4e9b7cc,97,,"[48.6, 50.3]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Raggi,3374.0,Right Back,7,Troyes,133,"['1cc3d2f3-a751-491d-8114-81ff5472888a', '6e75a3d6-3d10-48b0-ae65-8c4e608d7a2f']",46,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:46.063,Pressure,
,,,,,,,,,,,,,,,,1.834597,,,,,,,,,,,,e7e30627-6ba0-4771-9229-6109b45782e7,101,,"[50.3, 60.4]",3901149,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Right Midfield,7,Troyes,133,"['1913eb69-57c5-458d-b8b3-cc5925bc4840', '2a2443cb-d5d6-414a-9a05-21c8b6cd836c']",48,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:48.557,Pressure,
,,,,,,,,,,,,,,,,0.438887,,,,,,,,,,,,46f14aa4-e652-43b1-8d83-07be60f1fca3,125,,"[35.0, 70.5]",3901149,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Karim Azamoum,2969.0,Right Midfield,9,AS Monaco,129,"['231c82e3-d48f-4ceb-a7ca-4bc441ae1272', 'd01990bf-599a-4236-a4d7-9146f6744523']",54,,,,,,,,,,,,,,,,,Troyes,133,00:02:54.866,Pressure,
,,,,,,,,,,,,,,,,0.348965,,,,,,,,,,,,94555cd1-274e-48c1-b537-9c0932e039b7,127,,"[84.8, 11.2]",3901149,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,9,AS Monaco,129,['b4474080-ab34-46a7-84cd-2827d81a1b5b'],55,,,,,,,,,,,,,,,,,AS Monaco,129,00:02:55.658,Pressure,
,,,,,,,,,,,,,,,,0.559556,,,,,,,,,,,,5eaeed5d-6ce3-4c4b-8d39-5dc697f7886f,157,,"[23.4, 32.8]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,11,AS Monaco,129,"['d050fa27-c022-4b53-9af4-123af27168cc', 'e198306d-fba3-43f6-9a4e-757b738416df']",31,,,,,,,,,,,,,,,,,Troyes,133,00:03:31.672,Pressure,
,,,,,,,,,,True,,,,,,2.203841,,,,,,,,,,,,0c4dd1ea-32b7-4c51-81b1-a05b1f5a52b4,162,,"[101.0, 64.2]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Raggi,3374.0,Right Back,11,AS Monaco,129,"['3f3d200d-167b-4f45-8d0e-e05e2cd9d178', '96b0ceba-4a27-4773-bdf8-fe7e1d2dc2a6']",35,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:35.001,Pressure,
,,,,,,,,,,,,,,,,0.972103,,,,,,,,,,,,8c07c6d1-7e9a-4371-be89-730b6314308c,166,,"[20.6, 2.8]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Camus,401470.0,Left Midfield,11,AS Monaco,129,"['02b1d5de-575f-4bce-a928-e03a25f99e43', 'c6d583e7-a938-4cdd-990e-213fd19b6e23']",37,,,,,,,,,,,,,,,,,Troyes,133,00:03:37.657,Pressure,
,,,,,,,,,,,,,,,,1.107102,,,,,,,,,,,,72e48008-ab8f-454b-8c79-80a66b01a6b0,170,,"[12.7, 12.8]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chris Mavinga,18162.0,Left Back,11,AS Monaco,129,['68cf0a67-c42e-4a06-be32-0ee0adf72fa0'],40,,,,,,,,,,,,,,,,,Troyes,133,00:03:40.359,Pressure,
,,,,,,,,,,True,,,,,,0.303041,,,,,,,,,,,,2d7ee019-da17-470e-af5f-045cd0b3a751,173,,"[110.3, 65.2]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,12,Troyes,133,['0e5bf9b6-c533-4c7e-8fa5-04826d9023f8'],42,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:42.561,Pressure,
,,,,,,,,,,True,,,,,,2.103209,,,,,,,,,,,,614e0d79-e25f-4c66-b0f1-02c0f03ce842,177,,"[104.7, 64.2]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,12,Troyes,133,['8ff85d30-c6ef-4b32-a45b-a77377abfaea'],44,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:44.270,Pressure,
,,,,,,,,,,,,,,,,1.674043,,,,,,,,,,,,d40ce774-1b88-486d-9aa9-c549ce9c1f2d,178,,"[77.9, 58.2]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,12,Troyes,133,"['1851e8cd-f01b-4162-bff9-db3a9ac4dc72', '6b1d9f1f-5082-4435-8a82-d87b73fc5884']",47,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:47.390,Pressure,
,,,,,,,,,,,,,,,,0.573333,,,,,,,,,,,,3193abcb-a31f-4650-80bc-dfd84bc134b9,179,,"[76.4, 58.2]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jérémy Toulalan,3406.0,Right Defensive Midfield,12,Troyes,133,,47,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:47.911,Pressure,
,,,,,,,,,,True,,,,,,0.661259,,,,,,,,,,,,4f039909-a70a-4b5c-a411-9a899965ef1d,189,,"[28.5, 21.3]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,13,AS Monaco,129,"['654b2fe7-a7fc-44a4-8530-1afd3df5229b', 'bce88269-5fb1-4db4-b35f-967f6e236f9e', 'e992c476-2ce5-442e-b78f-b75b43ea2eeb']",55,,,,,,,,,,,,,,,,,Troyes,133,00:03:55.860,Pressure,
,,,,,,,,,,,,,,,,0.622141,,,,,,,,,,,,2164e67a-0702-400a-a3a1-7ffdcd6c1ccf,192,,"[28.9, 21.4]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Veškovac,42422.0,Left Center Back,13,AS Monaco,129,"['654b2fe7-a7fc-44a4-8530-1afd3df5229b', 'e992c476-2ce5-442e-b78f-b75b43ea2eeb']",56,,,,,,,,,,,,,,,,,Troyes,133,00:03:56.213,Pressure,
,,,,,,,,,,,,,,,,0.852026,,,,,,,,,,,,a1411dfd-a235-4e0a-9efc-06a5df742ea2,194,,"[28.5, 29.2]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,13,AS Monaco,129,"['54508d66-9058-4e48-a8bd-d3e0f53e211f', 'fd73ba94-b879-47cf-81d2-10819c7b8552']",57,,,,,,,,,,,,,,,,,Troyes,133,00:03:57.407,Pressure,
,,,,,,,,,,,,,,,,0.613374,,,,,,,,,,,,7ca673c8-9ef1-48e8-9599-0210c012c105,197,,"[90.3, 49.7]",3901149,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Left Midfield,13,AS Monaco,129,['46e0c808-8b59-4255-9c3c-91402a6d8c9e'],58,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:58.657,Pressure,
,,,,,,,,,,,,,,,,1.274068,,,,,,,,,,,,d172dee2-2bd2-4fe7-b114-afa696b98157,213,,"[72.7, 33.8]",3901149,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chaouki Ben Saada,3161.0,Center Attacking Midfield,15,AS Monaco,129,"['1aa9eab4-a8c4-45d8-a582-48e074340b1b', '3733526d-f0c6-46f4-bd4d-91e796e7c504', 'ca2222c8-f08c-48a6-aeb1-741deee48067']",24,,,,,,,,,,,,,,,,,Troyes,133,00:04:24.497,Pressure,
,,,,,,,,,,,,,,,,0.493531,,,,,,,,,,,,3371b0d8-db21-4d97-85e5-8faa0c6f5cdd,220,,"[75.7, 23.6]",3901149,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Babacar Gueye,15796.0,Center Forward,15,AS Monaco,129,"['47c0e357-aae3-4c19-b091-58deee43229e', '943569d8-a935-4713-a257-659edc187a8a', 'ec48b93e-5396-4589-be23-89252455a06b']",32,,,,,,,,,,,,,,,,,Troyes,133,00:04:32.026,Pressure,
,,,,,,,,,,,,,,,,0.975952,,,,,,,,,,,,9a6cdef3-8967-4132-8ecf-874f976d90f2,229,,"[72.7, 2.2]",3901149,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabien Camus,401470.0,Left Midfield,15,AS Monaco,129,"['3d1b72cc-2b78-41e0-a21b-230a8b37ebc5', 'fad9d0f8-2522-4fb1-9c8e-c7801443a5b6']",38,,,,,,,,,,,,,,,,,Troyes,133,00:04:38.977,Pressure,
,,,,,,,,,,,,,,,,1.122752,,,,,,,,,,,,bd8e7e2c-7c8b-43f2-86e5-254b8b3f9326,255,,"[79.4, 5.7]",3901149,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,17,AS Monaco,129,"['53d86dfc-eaeb-4ee5-97d2-e9efc3384de5', '5a6e2dbd-9ee2-485f-9de6-2fe88a10286e']",10,,,,,,,,,,,,,,,,,Troyes,133,00:05:10.402,Pressure,
,,,,,,,,,,,,,,,,1.243519,,,,,,,,,,,,4dbd6eb1-d4dd-4069-8e6f-f48ef9e7a5e4,281,,"[31.4, 29.4]",3901149,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,17,AS Monaco,129,"['040a0bf7-6130-4021-8fd4-aa9e511fc884', '32c5fdac-21c6-4784-ba36-11e9a68829ad', 'ab6bcc42-90de-4e82-9c8a-be7aa6fef24f']",39,,,,,,,,,,,,,,,,,Troyes,133,00:05:39.056,Pressure,
,,,,,,,,,,,,,,,,2.114219,,,,,,,,,,,,0321b2b4-0688-42a7-a6cc-df907f8aad81,301,,"[36.8, 76.9]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Wallace Fortuna dos Santos,8277.0,Right Center Back,18,Troyes,133,"['aa42bcbd-beea-4797-ac7d-d4edffbbdf82', 'f4998eb9-f5a4-4dab-944f-7860df6fcc5c']",2,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:02.446,Pressure,
,,,,,,,,,,,,,,,,1.498675,,,,,,,,,,,,5ca560a4-9e81-4961-82cd-76cfe042bef8,310,,"[84.1, 26.6]",3901149,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Left Center Forward,19,Troyes,133,"['bbba6dda-6ad4-45a8-8d28-42069ad29698', 'cfc35c09-bb62-4216-afed-f9d7f677bc08']",25,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:25.932,Pressure,
,,,,,,,,,,,,,,,,0.981208,,,,,,,,,,,,6f02f40b-0fd0-45ef-86a2-1fafb07d2490,357,,"[50.9, 22.6]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dušan Veškovac,42422.0,Left Center Back,22,AS Monaco,129,"['08c9c8e8-c882-4808-9954-bd9888217406', '9d18d5a0-8813-4b6d-b391-93b0c28b97f3']",18,,,,,,,,,,,,,,,,,Troyes,133,00:07:18.775,Pressure,
,,,,,,,,,,,,,,,,0.58405,,,,,,,,,,,,d4c7b36f-f986-4e7a-88f0-e7b88d657c22,360,,"[54.5, 26.7]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Benjamin Nivet,3002.0,Right Defensive Midfield,22,AS Monaco,129,['9d18d5a0-8813-4b6d-b391-93b0c28b97f3'],19,,,,,,,,,,,,,,,,,Troyes,133,00:07:19.176,Pressure,
,,,,,,,,,,,,,,,,0.868376,,,,,,,,,,,,a1b8b687-512e-4597-bfb8-4b6308ab9c88,363,,"[48.9, 30.4]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dušan Veškovac,42422.0,Left Center Back,22,AS Monaco,129,['9df1fdb1-ce8c-4f24-975f-c17a2c928aff'],20,,,,,,,,,,,,,,,,,Troyes,133,00:07:20.830,Pressure,
,,,,,,,,,,,,,,,,0.720257,,,,,,,,,,,,67401d93-0414-4579-94de-1a1717b1f73a,365,,"[47.8, 35.0]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dušan Veškovac,42422.0,Left Center Back,22,AS Monaco,129,"['11723386-f2b8-4863-bdfa-f93949aa79f7', '95570e04-641b-41df-b326-af46c6a85ff9', 'de3257e4-4169-4aac-9a60-3e93c368c8a7']",22,,,,,,,,,,,,,,,,,Troyes,133,00:07:22.524,Pressure,
,,,,,,,,,,,,,,,,0.767947,,,,,,,,,,,,279a11a7-5070-47a6-915b-65f0894ec11e,373,,"[36.0, 44.2]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lossémy Karaboué,7301.0,Right Back,22,AS Monaco,129,['171fb99c-6cac-45c8-a2c3-df0d7e1c8fbb'],24,,,,,,,,,,,,,,,,,Troyes,133,00:07:24.587,Pressure,
,,,,,,,,,,,,,,,,0.72374,,,,,,,,,,,,11a363d1-d503-43ba-931c-3ea0fe9228fa,377,,"[79.3, 24.8]",3901149,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,22,AS Monaco,129,"['63fb557b-8de7-4361-98e3-b0a3c742049d', '6cd258b2-1c12-4b44-8df6-ae3f565cf561']",27,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:27.085,Pressure,
