50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb8bf0c-3709-4ef6-a700-7b6c32231b64,1012,,"[98.9, 1.2]",3829518,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,63,Lille,143,"['3541116c-fc94-4518-b1d2-3547255762bb', 'c8e0aa0e-c152-40d8-9442-0c360ab45a31']",55,,,,,,,,,,,,,,,,,Lille,143,00:27:55.301,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbbe65e1-9f75-4ae9-9e61-69386666a9d3,1017,,"[87.1, 7.2]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Defensive Midfield,64,Lille,143,['5e4c101d-6c32-4a68-af6e-cd3a772997d7'],2,,,,,,,,,,,,,,,,,Lille,143,00:28:02.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b21f01f-c415-4fbd-90f0-f7be6b94bdf1,1019,,"[85.6, 0.1]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Djibril Sidibé,3446.0,Left Back,64,Lille,143,['06c81947-a589-43c5-8292-5e3927d9f721'],3,,,,,,,,,,,,,,,,,Lille,143,00:28:03.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec8f40b-b785-4b6b-94da-74c3cbcd0d35,1021,,"[58.0, 6.4]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,64,Lille,143,['7b2101ba-aca6-4060-9564-884645f0b2ad'],10,,,,,,,,,,,,,,,,,Lille,143,00:28:10.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429a388a-3d44-4c71-9d9b-3d2055096603,1024,,"[54.2, 45.5]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,64,Lille,143,['ac2ff00e-165f-497b-8a14-a60680d63b3d'],13,,,,,,,,,,,,,,,,,Lille,143,00:28:13.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f90811b-5956-470b-a8f4-3d1e9258339a,1027,,"[89.3, 10.0]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,64,Lille,143,['680ecf65-ec40-40be-93e9-5bf6d2947609'],17,,,,,,,,,,,,,,,,,Lille,143,00:28:17.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a0478b3-ac34-46ad-a064-337746a42d62,1030,,"[99.7, 12.6]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Defensive Midfield,64,Lille,143,['4647afd1-0e72-4199-b06f-d5f13bd04ed5'],20,,,,,,,,,,,,,,,,,Lille,143,00:28:20.138,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,31229df0-bd18-4421-ade8-8f407124d139,1034,,"[111.9, 31.4]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,Center Forward,64,Lille,143,['4a632644-ab57-471d-9b7b-2f3710fc144c'],22,,,,,,,,,,,,,,,,,Lille,143,00:28:22.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c4ad618-e547-4347-8a03-81513026034f,1036,,"[13.9, 58.1]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Manquillo Gaitán,3075.0,Right Back,65,Marseille,147,['c35c624f-aad6-4cf6-8c5d-2f06a53ce44d'],23,,,,,,,,,,,,,,,,,Marseille,147,00:28:23.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae22db2-06db-4acd-af54-0c3cb13a7df4,1040,,"[21.6, 65.4]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,65,Marseille,147,"['214cf41d-32be-4243-a770-af2fc2aeaf06', '509c56f9-ce39-4b1a-a36c-6c5d1b30d623']",24,,,,,,,,,,,,,,,,,Marseille,147,00:28:24.483,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c072405-d628-4a34-8b34-b7265963030b,1044,,"[37.3, 62.8]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,65,Marseille,147,"['6b807a6c-8824-4771-b036-8959c32c19fd', '71f09577-89c4-4626-8ca9-c3a5aa4993f2']",26,,,,,,,,,,,,,,,,,Marseille,147,00:28:26.887,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4644f7-948b-451f-8a9f-1d25e0f60cf6,1051,,"[75.4, 18.3]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,66,Lille,143,['344260ab-e105-419f-8cf0-8f703821a2f7'],29,,,,,,,,,,,,,,,,,Lille,143,00:28:29.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c0be0b-c394-4591-a7f0-b20941e990f6,1054,,"[92.0, 4.0]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,66,Lille,143,['7006fdf7-cdf3-41f8-a379-967c72bf870e'],33,,,,,,,,,,,,,,,,,Lille,143,00:28:33.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eca5239-feb8-4c21-acd2-6034ada94a15,1070,,"[40.0, 46.4]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Silva Borges,25199.0,Left Defensive Midfield,67,Marseille,147,['d64d36ed-1040-42ec-bfad-8bfd40385f24'],45,,,,,,,,,,,,,,,,,Marseille,147,00:28:45.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecef9da2-e758-47fa-b1d2-7fe47ab573eb,1073,,"[71.5, 11.9]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,67,Marseille,147,['02e7a996-c430-4542-aa37-fa01b097ec0c'],49,,,,,,,,,,,,,,,,,Marseille,147,00:28:49.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0fde13d-15ab-4634-a7e1-d2f0d2659221,1076,,"[98.9, 11.1]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,67,Marseille,147,['9e8e79f8-b5d1-4ccb-a664-551c256638b8'],55,,,,,,,,,,,,,,,,,Marseille,147,00:28:55.436,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9496796f-ed80-44af-87de-f13ec9f5d7c4,1079,,"[113.4, 37.6]",3829518,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,67,Marseille,147,['4f6935da-0852-4cb4-a8a5-2d2a1986d9fa'],57,,,,,,,,,,,,,,,,,Marseille,147,00:28:57.924,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,505e5f68-10d7-4fcf-a0da-14a1bd4cf1ac,1087,,"[74.7, 16.6]",3829518,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,68,Marseille,147,['fba13737-e533-4691-adef-801399d9e664'],38,,,,,,,,,,,,,,,,,Marseille,147,00:29:38.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4915045f-ba33-4037-ab01-0caad4ad3651,1090,,"[85.2, 12.4]",3829518,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rémy Cabella,3420.0,Center Attacking Midfield,69,Marseille,147,['24e1706a-d223-4109-9983-e978f81d18f6'],53,,,,,,,,,,,,,,,,,Marseille,147,00:29:53.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8cc5f8-bc8b-4d31-981f-a267209c3daf,1092,,"[78.3, 8.5]",3829518,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Mendy,3261.0,Left Back,69,Marseille,147,['7a811738-3579-486e-91be-c39e78e17a2c'],55,,,,,,,,,,,,,,,,,Marseille,147,00:29:55.501,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,08b9fcb5-7e3f-4cac-aaad-bc79c393cad7,1094,,"[95.9, 10.0]",3829518,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,69,Marseille,147,['f14e9a7a-3df8-4dcb-bf07-361f3b0184a4'],57,,,,,,,,,,,,,,,,,Marseille,147,00:29:57.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee48f8d-68b9-407b-a668-d3a614eb4b39,1098,,"[91.8, 69.5]",3829518,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Benzia,3673.0,Center Forward,70,Lille,143,['ea3c08b2-e955-406b-9694-2a530bbcd9a5'],14,,,,,,,,,,,,,,,,,Lille,143,00:30:14.596,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e78f068f-fc30-4987-b070-e03dfb0145ff,1101,,"[42.0, 7.0]",3829518,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,71,Marseille,147,['efd33526-99a3-4d1d-b72e-5913208fa0ac'],34,,,,,,,,,,,,,,,,,Marseille,147,00:30:34.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648962d7-d59c-4f57-9886-387e9e636545,1110,,"[20.1, 30.3]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,73,Marseille,147,['4eb9a46b-b8c2-443d-a69e-8444dcfd5aff'],33,,,,,,,,,,,,,,,,,Marseille,147,00:31:33.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf225b31-1056-4016-a271-97c7c9a8a6bb,1113,,"[78.8, 8.1]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,73,Marseille,147,['47fd2a35-6ee8-473f-9559-80eae4e3c26e'],41,,,,,,,,,,,,,,,,,Marseille,147,00:31:41.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68646e49-38b6-4c4a-a850-e464ed09640f,1116,,"[76.4, 23.9]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Silva Borges,25199.0,Left Defensive Midfield,73,Marseille,147,['3a02d071-b197-48c0-9ac5-006aa384b976'],46,,,,,,,,,,,,,,,,,Marseille,147,00:31:46.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c2e559d-4d87-4648-b262-98ae0124281e,1119,,"[73.2, 42.9]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lassana Diarra,3181.0,Right Defensive Midfield,73,Marseille,147,['b3380583-ea96-48ac-ae61-4355146aea9b'],49,,,,,,,,,,,,,,,,,Marseille,147,00:31:49.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537f30b5-d84a-493e-b6b9-1f8ee79da671,1122,,"[72.1, 77.6]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,73,Marseille,147,['18bf0ed3-1830-4caa-833f-4489cb219661'],52,,,,,,,,,,,,,,,,,Marseille,147,00:31:52.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aedf7cb-d008-49d8-963d-947e1275b7cf,1125,,"[69.3, 63.5]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lassana Diarra,3181.0,Right Defensive Midfield,73,Marseille,147,['bbee9d64-a503-4048-a160-b3033a33228d'],55,,,,,,,,,,,,,,,,,Marseille,147,00:31:55.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e93deaa-dd79-420b-b565-01e1551a126d,1128,,"[48.8, 51.1]",3829518,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,73,Marseille,147,['0a03a71e-de5a-426f-9015-d1cfd3699fcc'],57,,,,,,,,,,,,,,,,,Marseille,147,00:31:57.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14fc570-a6cc-492b-87a8-62833be737b8,1131,,"[72.6, 77.8]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Manquillo Gaitán,3075.0,Right Back,73,Marseille,147,['b2b70cef-d5f6-4ed1-962a-c6dee620fad8'],2,,,,,,,,,,,,,,,,,Marseille,147,00:32:02.179,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd3e7b2-42b9-46c2-9224-a3ce57e900d9,1135,,"[108.3, 52.6]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,73,Marseille,147,['169ee2f0-929d-4c0d-a9bf-6d808ee1134b'],6,,,,,,,,,,,,,,,,,Marseille,147,00:32:06.460,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,07f8913e-85fe-4f00-81d8-29d59554de2a,1137,,"[32.6, 14.7]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florent Balmont,3211.0,Right Defensive Midfield,73,Marseille,147,['c75c600e-298c-4fd3-b5f1-3bb7c787be94'],7,,,,,,,,,,,,,,,,,Lille,143,00:32:07.895,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bfeb0d2-66fa-438f-835b-dab914fd4787,1142,,"[105.1, 60.1]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,73,Marseille,147,['9b3775c7-d37d-427c-8c8a-9278ae13666b'],9,,,,,,,,,,,,,,,,,Marseille,147,00:32:09.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647e9b3b-4fb1-4c2e-a7eb-ab54bd052b21,1155,,"[107.8, 30.8]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,73,Marseille,147,['bda3cfae-dff9-4348-b785-2214ede3c5fd'],18,,,,,,,,,,,,,,,,,Marseille,147,00:32:18.230,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a86bc8-da48-49b7-bbbc-c09935e96fbc,1162,,"[109.6, 44.4]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,73,Marseille,147,['8006161e-287f-4c26-9424-38e31c720bb1'],24,,,,,,,,,,,,,,,,,Marseille,147,00:32:24.094,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9b55460-2152-4646-9ebb-7487344d8b28,1165,,"[27.7, 20.9]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florent Balmont,3211.0,Right Defensive Midfield,73,Marseille,147,['6db48635-605b-41d8-9a5f-a8198271d416'],28,,,,,,,,,,,,,,,,,Lille,143,00:32:28.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db83fd5-c66a-4b92-b061-5e116d98f810,1170,,"[95.0, 11.7]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,73,Marseille,147,['8f87d789-7c74-48e6-aa96-39710597df68'],31,,,,,,,,,,,,,,,,,Marseille,147,00:32:31.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19b493b7-3aac-4b44-aad8-8ea866355be2,1173,,"[107.8, 34.8]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,73,Marseille,147,['0f94f624-4ade-4871-bb12-8df0096e377f'],35,,,,,,,,,,,,,,,,,Marseille,147,00:32:35.605,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,53fe911e-442e-4c84-81af-5478bbd0c049,1179,,"[68.1, 26.7]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yassine Benzia,3673.0,Center Forward,75,Lille,143,['6b6189c0-eebe-4c86-a567-6ee00bf53008'],55,,,,,,,,,,,,,,,,,Lille,143,00:32:55.911,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,07b3ebf7-d9ed-49f8-b3e6-d96872f4265c,1182,,"[79.0, 51.7]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Michy Batshuayi Tunga,3457.0,Center Forward,75,Lille,143,['c9d51048-6dd9-40cc-bb41-2c0018369377'],58,,,,,,,,,,,,,,,,,Marseille,147,00:32:58.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8735c867-3e6f-40d2-896f-065486412902,1184,,"[54.4, 34.6]",3829518,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florent Balmont,3211.0,Right Defensive Midfield,75,Lille,143,['36c12ebb-afc0-4d7e-b7f2-706346574fb4'],58,,,,,,,,,,,,,,,,,Lille,143,00:32:58.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05090525-39f7-4970-8cea-3af548f0e5bb,1187,,"[27.2, 38.9]",3829518,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Renato Civelli,29057.0,Right Center Back,75,Lille,143,['22be87a2-3e0c-43e8-9b5d-fa7f4e1b07d7'],1,,,,,,,,,,,,,,,,,Lille,143,00:33:01.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e3fd467-c47e-41ac-aab6-c834cc45e074,1190,,"[8.8, 40.6]",3829518,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vincent Enyeama,40484.0,Goalkeeper,75,Lille,143,['d8f9e049-2790-4052-951b-02d952f809a6'],5,,,,,,,,,,,,,,,,,Lille,143,00:33:05.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4852613-3c40-4a13-b05d-91f2de0956bd,1193,,"[64.0, 32.7]",3829518,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yassine Benzia,3673.0,Center Forward,75,Lille,143,['bb2fb5cf-00d3-42e0-933b-9b425eae43f2'],12,,,,,,,,,,,,,,,,,Lille,143,00:33:12.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6b704f6-111e-422a-898f-4a6b643dc32e,1195,,"[73.0, 49.1]",3829518,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Baptiste Guillaume,3357.0,Right Wing,75,Lille,143,['3e30de88-afba-4f27-b610-9b96c812de5e'],14,,,,,,,,,,,,,,,,,Lille,143,00:33:14.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632ee5bf-4dca-422a-b2b8-98b3a47df0ee,1199,,"[91.0, 32.9]",3829518,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sofiane Boufal,3625.0,Left Wing,75,Lille,143,"['a61780ce-b555-4e12-8b74-22901999a63b', 'b813ee4f-ef82-4008-bf79-d1ab1ea7503c']",18,,,,,,,,,,,,,,,,,Lille,143,00:33:18.191,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2bf4b0f-dc2f-42c8-94f0-c9e567d44e4a,1201,,"[96.7, 47.4]",3829518,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Florent Balmont,3211.0,Right Defensive Midfield,75,Lille,143,['219d335d-a206-4c49-895c-80677e84209b'],18,,,,,,,,,,,,,,,,,Lille,143,00:33:18.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21dd2423-96b6-4b08-a071-38debe2a2121,1212,,"[13.7, 50.9]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,77,Marseille,147,['4b6fa229-9481-4bbb-bb0f-f42ead16e8a6'],8,,,,,,,,,,,,,,,,,Marseille,147,00:35:08.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48cdf286-ed85-4e88-ad68-b5a6a2819bfe,1214,,"[9.2, 39.3]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steve Mandanda,3543.0,Goalkeeper,77,Marseille,147,['fdd29f94-a0e4-4e1d-9084-0b71104be028'],10,,,,,,,,,,,,,,,,,Marseille,147,00:35:10.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d7bc92-b70d-4c07-9615-05ee4c2e51a7,1216,,"[19.1, 25.2]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,77,Marseille,147,['7f597ef6-212c-4dc7-9fdd-f2a073710dc6'],12,,,,,,,,,,,,,,,,,Marseille,147,00:35:12.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81e66d4c-68a4-42ae-a1a1-61e480cd2fb4,1219,,"[62.5, 23.7]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rémy Cabella,3420.0,Center Attacking Midfield,77,Marseille,147,['67f19ee0-a3ef-43a8-9504-25556773ae19'],17,,,,,,,,,,,,,,,,,Marseille,147,00:35:17.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86795ac2-1bf3-4d79-a512-f95ca1c88548,1222,,"[93.7, 7.4]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,77,Marseille,147,['25cb2c8f-0d9c-4464-8264-96af50a5ecbd'],20,,,,,,,,,,,,,,,,,Marseille,147,00:35:20.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89981517-65b3-4f1a-baf0-4d99813969b2,1224,,"[79.2, 8.7]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benjamin Mendy,3261.0,Left Back,77,Marseille,147,['01b9a2b4-0eb7-4811-809a-b8ccbb834ae3'],22,,,,,,,,,,,,,,,,,Marseille,147,00:35:22.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68dd90c6-56b6-4e0e-bd0f-6da7b07bed35,1228,,"[68.3, 22.2]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassana Diarra,3181.0,Right Defensive Midfield,77,Marseille,147,"['007c079f-d88f-4cdd-9dc7-8f2a80532ba5', '7626b4f5-701c-4a38-9c19-42934b54dd79']",24,,,,,,,,,,,,,,,,,Marseille,147,00:35:24.640,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6154a5fc-4f90-43af-bbba-0bc1c30bdbf5,1231,,"[63.4, 45.9]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Silva Borges,25199.0,Left Defensive Midfield,77,Marseille,147,['269f00af-2be1-4d15-afd0-f6ec5adec563'],28,,,,,,,,,,,,,,,,,Marseille,147,00:35:28.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158017e1-db60-4cbe-afb1-2c4f567e84c6,1234,,"[70.6, 78.2]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Manquillo Gaitán,3075.0,Right Back,77,Marseille,147,['25225b14-c9d7-4b47-85bf-d9a0f07cdf72'],32,,,,,,,,,,,,,,,,,Marseille,147,00:35:32.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1a72be-b4b9-44f9-a04e-6403dcf7e325,1239,,"[78.8, 68.4]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rémy Cabella,3420.0,Center Attacking Midfield,77,Marseille,147,"['08641566-24a7-4efd-ac7a-a9e8f472dfea', '19c1e634-c9c3-4920-ad47-5af606715eab']",36,,,,,,,,,,,,,,,,,Marseille,147,00:35:36.178,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318d89d0-5b8c-4e03-800c-1d065d4293e0,1242,,"[79.8, 75.0]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Manquillo Gaitán,3075.0,Right Back,77,Marseille,147,['f8032e1f-579d-46ca-a29d-793566c907fb'],38,,,,,,,,,,,,,,,,,Marseille,147,00:35:38.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39b19a34-bb8c-4d0d-82e4-b90fb75b3e06,1246,,"[86.9, 78.5]",3829518,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Romain Alessandrini,15296.0,Right Wing,77,Marseille,147,"['6b7a4827-10cf-443c-b46a-2d88b0114d43', 'e32dd095-8c05-4878-8607-32c69c59aa13']",39,,,,,,,,,,,,,,,,,Marseille,147,00:35:39.239,Ball Receipt*,True
