50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.980362,,,,,,,,,,,,,065f85a6-1d0d-4fb2-a524-084757daf88c,416,,,"[42.9, 79.0]",3901151,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,19,Lyon,137,['82402567-fff6-4d6a-939a-87dceb867d5b'],35,,,,,,,,,,,,,,,,,Lyon,137,00:09:35.443,Pressure,
,,,,,,,,,,,,True,,,,,,0.966505,,,,,,,,,,,,,57dc4bbb-0baf-46d2-a33c-0caa2f8abd89,420,,,"[47.8, 68.8]",3901151,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,19,Lyon,137,['bacd572b-203f-4e3d-8d21-85c1a60ed907'],37,,,,,,,,,,,,,,,,,Lyon,137,00:09:37.714,Pressure,
,,,,,,,,,,,,,,,,,,0.73918,,,,,,,,,,,,,b2ee58e8-bdd7-41a5-99a3-1f77e89efe73,435,,,"[84.3, 70.3]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Valbuena,18868.0,,Center Attacking Midfield,20,Lille,143,['e4212037-b54a-496f-b6bd-5151ceebc112'],0,,,,,,,,,,,,,,,,,Lyon,137,00:10:00.534,Pressure,
,,,,,,,,,,,,,,,,,,2.262815,,,,,,,,,,,,,cb524399-891f-4f26-923d-2891c61bd45b,437,,,"[70.3, 73.2]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christophe Jallet,4410.0,,Right Back,20,Lille,143,"['57db79d1-83a4-4ac6-857a-21dbecb19fda', '6c35e272-f529-4100-9d6f-9cbaa9453ae6', 'ddecb4a7-6e1b-49b8-838b-b63a88f11b30']",1,,,,,,,,,,,,,,,,,Lyon,137,00:10:01.531,Pressure,
,,,,,,,,,,,,,,,,,,0.464032,,,,,,,,,,,,,25664031-21f4-4d85-8d36-6d314ba7b831,449,,,"[22.2, 13.0]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakary Adama Soumaoro,3677.0,,Left Center Back,21,Lyon,137,"['3b38b544-02c4-4719-bab1-a5dac5bcca39', '829e4e83-ad21-473a-8324-f25c223dee13', 'cc4867c3-3b4a-4de5-af8f-1e1116255cca']",48,,,,,,,,,,,,,,,,,Lille,143,00:10:48.122,Pressure,
,,,,,,,,,,,,,,,,,,0.701082,,,,,,,,,,,,,bb1c9f07-93d8-47ce-a161-fdba35885b94,455,,,"[19.6, 7.2]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Amadou,11332.0,,Left Defensive Midfield,21,Lyon,137,['525fe4db-1868-4623-9e55-9d374f7f6bf6'],49,,,,,,,,,,,,,,,,,Lille,143,00:10:49.513,Pressure,
,,,,,,,,,,,,,,,,,,0.465273,,,,,,,,,,,,,d49853e8-2c13-47df-b24f-068b8573b29b,456,,,"[20.2, 3.1]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Djibril Sidibé,3446.0,,Left Back,21,Lyon,137,['24efaa01-6145-4496-ba3f-1bb37a8ed4cc'],51,,,,,,,,,,,,,,,,,Lille,143,00:10:51.096,Pressure,
,,,,,,,,,,,,True,,,,,,0.982514,,,,,,,,,,,,,885414b6-20c6-4a87-b9e1-a9b421de6b1e,459,,,"[104.0, 74.4]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,22,Lille,143,"['225f9a92-6a0a-4570-b334-a0148df860cf', 'aa1a6f28-f9cd-445a-b879-163ca8458c19', 'df322e9b-1c9f-4ed0-be69-d8f9af90e354']",52,,,,,,,,,,,,,,,,,Lyon,137,00:10:52.912,Pressure,
,,,,,,,,,,,,True,,,,,,0.858514,,,,,,,,,,,,,3fb12fbb-1e66-4a35-8468-12de3d594826,463,,,"[95.1, 69.1]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,22,Lille,143,"['1a3a8cf3-51ef-4d82-84c6-5b6841924ddf', 'e267509d-c4c4-4aea-8cb9-1d916adee5b6', 'edccd3af-b391-4d7e-8397-08988a0ad4aa']",54,,,,,,,,,,,,,,,,,Lyon,137,00:10:54.190,Pressure,
,,,,,,,,,,,,True,,,,,,0.692947,,,,,,,,,,,,,9299b4f0-c911-471a-a089-cb545ee6541b,469,,,"[97.3, 73.8]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachid Ghezzal,3372.0,,Right Wing,22,Lille,143,"['ba2ae03d-01cf-4bac-a66d-c3aed0c82ed5', 'd1f1d14d-993c-4dce-b3f6-a9e0301217bd', 'dde23e62-8077-4161-be89-fa3d1bb5421c']",55,,,,,,,,,,,,,,,,,Lyon,137,00:10:55.426,Pressure,
,,,,,,,,,,,,,,,,,,0.462732,,,,,,,,,,,,,f8d56df9-5c71-4d4c-b240-6dd773aad4f8,473,,,"[26.9, 4.1]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éric Bauthéac,40486.0,,Left Wing,22,Lille,143,"['91dbc12b-0119-45f5-b955-d5ad3ec1e757', 'a8f52ddb-1894-4e96-8e51-f78c6aa3820d', 'e861dddc-d497-48f7-a9f9-112256dac926']",57,,,,,,,,,,,,,,,,,Lille,143,00:10:57.144,Pressure,
,,,,,,,,,,,,True,,,,,,1.01602,,,,,,,,,,,,,49517152-fea8-4eec-bbeb-41b1761473a7,479,,,"[14.0, 12.1]",3901151,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,,Left Defensive Midfield,23,Lyon,137,"['13775848-58c7-4862-850f-855a649f38f3', '6d2ec6dc-bac9-4c6e-ab65-1cca71ac46a5', 'cd20b3a0-147f-4a41-b058-a7c368cdb106']",59,,,,,,,,,,,,,,,,,Lille,143,00:10:59.163,Pressure,
,,,,,,,,,,,,,,,,,,0.812669,,,,,,,,,,,,,9b4228ae-2823-441b-9d8a-c8ba90c8afc4,485,,,"[21.3, 4.4]",3901151,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,,Left Back,23,Lyon,137,"['20374b07-4f17-47d8-90b3-87f8916121b9', '6dd4a434-8874-4248-ad72-64bee13457ae']",3,,,,,,,,,,,,,,,,,Lille,143,00:11:03.406,Pressure,
,,,,,,,,,,,,,,,,,,0.882735,,,,,,,,,,,,,8230af41-85f8-4779-95d7-994b32b98de7,486,,,"[16.6, 2.0]",3901151,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éric Bauthéac,40486.0,,Left Wing,23,Lyon,137,"['0b96f025-7c59-4450-b651-e2efda2b8371', '20374b07-4f17-47d8-90b3-87f8916121b9', '6dd4a434-8874-4248-ad72-64bee13457ae']",3,,,,,,,,,,,,,,,,,Lille,143,00:11:03.707,Pressure,
,,,,,,,,,,,,True,,,,,,0.465273,,,,,,,,,,,,,58530552-5004-4ac5-8f4b-fac643974e72,502,,,"[21.5, 16.9]",3901151,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Bakary Adama Soumaoro,3677.0,,Left Center Back,25,Lyon,137,"['d204f128-71ce-4c17-9f23-2635da16b36c', 'f8d68394-ea3d-4de4-bb48-16db10640535']",25,,,,,,,,,,,,,,,,,Lille,143,00:11:25.260,Pressure,
,,,,,,,,,,,,,,,,,,0.326506,,,,,,,,,,,,,795386c9-feb9-451f-8937-d2883e46c84c,518,,,"[41.4, 12.6]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Djibril Sidibé,3446.0,,Left Back,28,Lyon,137,"['3f05fb45-e16a-49e1-895f-a1cac93298c0', '45b71a6a-d529-43e5-a228-243879f83880']",4,,,,,,,,,,,,,,,,,Lille,143,00:13:04.387,Pressure,
,,,,,,,,,,,,True,,,,,,0.574519,,,,,,,,,,,,,c642713b-53b9-41d2-8182-d07f82f90408,523,,,"[107.4, 43.4]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,,Center Forward,29,Lille,143,"['39d90d8d-ddcb-4c32-a71b-18bb0bbc82ee', 'c37753b5-fddc-493c-a6c9-b7c5a1c384d2']",8,,,,,,,,,,,,,,,,,Lyon,137,00:13:08.724,Pressure,
,,,,,,,,,,,,,,,,,,0.855325,,,,,,,,,,,,,ff2d78b3-6a75-457e-b6b9-27c5087b744e,533,,,"[67.9, 27.8]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,29,Lille,143,['1c26cbcb-9a13-4e21-bf4c-7f118723c03d'],15,,,,,,,,,,,,,,,,,Lyon,137,00:13:15.049,Pressure,
,,,,,,,,,,,,,,,,,,1.418517,,,,,,,,,,,,,e60fa1a3-4e0d-490c-a69a-72a6f1c9f2ae,537,,,"[13.7, 7.9]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,,Left Back,29,Lille,143,['71d58230-ce31-45e5-a3fd-9668035145cc'],23,,,,,,,,,,,,,,,,,Lyon,137,00:13:23.854,Pressure,
,,,,,,,,,,,,,,,,,,0.589815,,,,,,,,,,,,,5fce69d3-c433-4922-8c43-a1080b0fb51d,541,,,"[4.4, 10.5]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnaly Maxwell Cornet,3162.0,,Left Wing,30,Lille,143,"['96f5adf5-f164-4cc4-9c57-37004e5f2af5', 'c49012cc-59bf-482c-9e61-1a1832153060', 'ce86ffac-ac52-44b8-baf7-f083d3c59f7b']",39,,,,,,,,,,,,,,,,,Lyon,137,00:13:39.811,Pressure,
,,,,,,,,,,,,,,,,,,0.734518,,,,,,,,,,,,,3de5c67a-ffe3-4fe7-814e-12e1dc6a12bd,547,,,"[8.5, 9.7]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnaly Maxwell Cornet,3162.0,,Left Wing,30,Lille,143,"['3cb1c440-411f-460a-932d-3090d1091cd3', 'fbf2061e-467e-4f19-8ba7-eadbc4b2e4fb']",41,,,,,,,,,,,,,,,,,Lyon,137,00:13:41.620,Pressure,
,,,,,,,,,,,,,,,,,,0.341702,,,,,,,,,,,,,3fc31d31-acb9-4abc-9804-ee08799dc91a,552,,,"[107.5, 53.2]",3901151,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Benzia,3673.0,,Center Forward,30,Lille,143,['9335166e-44ee-42c6-98fb-e5e2ed7b64eb'],44,,,,,,,,,,,,,,,,,Lille,143,00:13:44.175,Pressure,
,,,,,,,,,,,,True,,,,,,0.659498,,,,,,,,,,,,,0c2d2a2a-7e95-4113-876d-0677b4a89ad8,566,,,"[39.6, 10.3]",3901151,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Grenier,3361.0,,Left Defensive Midfield,32,Lyon,137,['4c5dfe76-95c1-425e-9959-595dfab31f7f'],34,,,,,,,,,,,,,,,,,Lyon,137,00:14:34.399,Pressure,
,,,,,,,,,,,,True,,,,,,0.981607,,,,,,,,,,,,,ba86dbf4-9a0e-413f-8263-c0d61b18490a,567,,,"[29.5, 7.3]",3901151,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Grenier,3361.0,,Left Defensive Midfield,32,Lyon,137,['cb8df91c-61e1-41ce-908a-f8be7e7ffd3a'],36,,,,,,,,,,,,,,,,,Lyon,137,00:14:36.913,Pressure,
,,,,,,,,,,,,,,,,,,2.433472,,,,,,,,,,,,,d294506d-7a6b-44b9-8e68-052c1584beb0,572,,,"[29.5, 6.2]",3901151,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Grenier,3361.0,,Left Defensive Midfield,32,Lyon,137,"['a2ecdc7f-f3e5-44ff-8773-e38e19bf9134', 'db5de6fe-5e4c-4174-862d-a06c36d0f6ec']",40,,,,,,,,,,,,,,,,,Lyon,137,00:14:40.439,Pressure,
,,,,,,,,,,,,True,,,,,,3.220462,,,,,,,,,,,,,71c2b92e-2520-4216-abf2-59e8d3f499cc,575,,,"[28.8, 7.3]",3901151,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ferri,3118.0,,Right Defensive Midfield,32,Lyon,137,['db5de6fe-5e4c-4174-862d-a06c36d0f6ec'],40,,,,,,,,,,,,,,,,,Lyon,137,00:14:40.872,Pressure,
,,,,,,,,,,,,,,,,,,0.331471,,,,,,,,,,,,,439e62c8-d1a2-4734-8e45-6886c004fc71,578,,,"[83.5, 74.3]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Amadou,11332.0,,Left Defensive Midfield,33,Lyon,137,,1,,,,,,,,,,,,,,,,,Lille,143,00:15:01.213,Pressure,
,,,,,,,,,,,,,,,,,,0.452332,,,,,,,,,,,,,f5cfbf51-ae43-4fe0-87df-3ff0cd6a5a7e,581,,,"[89.8, 74.7]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Amadou,11332.0,,Left Defensive Midfield,33,Lyon,137,"['695db4bf-e860-4417-b752-7e62f33eafd1', '6f5e8e7b-e51b-46bb-b77f-fa180c3d2800', 'b93c3dbf-862d-406a-b077-3f4690cf3256']",2,,,,,,,,,,,,,,,,,Lille,143,00:15:02.772,Pressure,
,,,,,,,,,,,,True,,,,,,0.598833,,,,,,,,,,,,,f61cfcc4-9428-4c12-bc40-b630c93162e8,590,,,"[64.7, 43.1]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,34,Lille,143,['c72a41c6-730a-4d98-85b7-b8b895fbc1a4'],9,,,,,,,,,,,,,,,,,Lyon,137,00:15:09.332,Pressure,
,,,,,,,,,,,,,,,,,,1.08573,,,,,,,,,,,,,310e8b46-837f-4cf1-a9a2-03cf5b2747d5,597,,,"[39.6, 7.5]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,34,Lille,143,"['00f92d6b-ce17-4e70-beb8-f4ab73082268', '488199fd-1fc0-4a47-a7fb-02e2fc50a832', 'eb058d33-6a2c-46f7-84b2-3eb9400993bc']",15,,,,,,,,,,,,,,,,,Lyon,137,00:15:15.184,Pressure,
,,,,,,,,,,,,,,,,,,2.606609,,,,,,,,,,,,,3c3ac9eb-80f2-4f2b-9c9d-c6693f538e0e,604,,,"[5.1, 9.9]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,34,Lille,143,"['492f9041-ac87-4a24-82af-a1c2225d7429', 'b3995fe5-c7a3-428a-a618-9617947b2594']",21,,,,,,,,,,,,,,,,,Lyon,137,00:15:21.968,Pressure,
,,,,,,,,,,,,,,,,,,1.870715,,,,,,,,,,,,,4a20f108-159d-4992-8828-b000c28a4438,609,,,"[4.7, 16.8]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Clément Grenier,3361.0,,Left Defensive Midfield,35,Lille,143,['987b88f1-6882-45de-b6ed-a65a944c9922'],45,,,,,,,,,,,,,,,,,Lyon,137,00:15:45.307,Pressure,
,,,,,,,,,,,,True,,,,,,0.736602,,,,,,,,,,,,,4fa933df-0d22-45ab-be8d-7f409117b46b,614,,,"[85.0, 65.5]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,36,Lyon,137,"['041b7374-f784-4c79-b4b4-52cd277712c0', 'f6556a24-637a-4624-97c4-f58845c96c9d']",50,,,,,,,,,,,,,,,,,Lille,143,00:15:50.276,Pressure,
,,,,,,,,,,,,,,,,,,1.386346,,,,,,,,,,,,,26c10072-8e48-4dad-b064-e479b33cdd6a,620,,,"[63.6, 28.0]",3901151,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnaly Maxwell Cornet,3162.0,,Left Wing,36,Lyon,137,"['374966fc-d29a-4ae5-95ce-ff9d8ac771db', '60926ff4-29cc-45bf-8e71-16b51af1e7a2']",54,,,,,,,,,,,,,,,,,Lyon,137,00:15:54.137,Pressure,
,,,,,,,,,,,,,,,,,,1.030391,,,,,,,,,,,,,087ad1f4-9cdb-40a0-b49c-3307578d4ce1,630,,,"[71.8, 68.9]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Amalfitano,3425.0,,Right Wing,36,Lyon,137,['0cda951e-953c-40bf-88eb-15c4fc5fe604'],4,,,,,,,,,,,,,,,,,Lille,143,00:16:04.672,Pressure,
,,,,,,,,,,,,,,,,,,0.599362,,,,,,,,,,,,,a2ccfba1-ff6b-4f7a-8b06-ef2ac7ae85f0,634,,,"[70.8, 70.4]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Corchia,6716.0,,Right Back,36,Lyon,137,"['39abf4b1-24f9-4454-994c-03539fa930b7', '491b01ff-14f1-438b-ad01-2490e464ed90']",7,,,,,,,,,,,,,,,,,Lille,143,00:16:07.238,Pressure,
,,,,,,,,,,,,,,,,,,0.561617,,,,,,,,,,,,,42adc4f9-8921-4b0b-9eb5-ce371a6db522,639,,,"[67.5, 69.8]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Amalfitano,3425.0,,Right Wing,36,Lyon,137,"['36775cfe-b4b9-4701-81a7-94a236aaf59e', 'f9919c7d-688e-4817-ad83-e27e00a06880']",10,,,,,,,,,,,,,,,,,Lille,143,00:16:10.578,Pressure,
,,,,,,,,,,,,,,,,,,1.115064,,,,,,,,,,,,,a67e3dda-ef02-47e4-b81b-2d0e028a6863,652,,,"[56.3, 35.2]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,36,Lyon,137,['5e6151ee-3a5b-49d1-ab64-621139d970a2'],16,,,,,,,,,,,,,,,,,Lille,143,00:16:16.191,Pressure,
,,,,,,,,,,,,,,,,,,0.845364,,,,,,,,,,,,,c4e96e3f-5c12-4186-b2eb-2f15ebdc5c93,663,,,"[57.3, 46.2]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ferri,3118.0,,Right Defensive Midfield,37,Lille,143,['d580e250-a355-40b1-ac54-1d895bfe908f'],24,,,,,,,,,,,,,,,,,Lyon,137,00:16:24.096,Pressure,
,,,,,,,,,,,,,,,,,,0.580876,,,,,,,,,,,,,7e5323a5-3f7c-41c8-893c-0b8272609b77,667,,,"[60.8, 7.4]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bakary Adama Soumaoro,3677.0,,Left Center Back,38,Lyon,137,"['18551eef-5a98-4540-8ee4-ebe391220ff0', 'efbede6b-8238-4f4b-aed6-5acb47c261a2']",46,,,,,,,,,,,,,,,,,Lille,143,00:16:46.954,Pressure,
,,,,,,,,,,,,,,,,,,0.731579,,,,,,,,,,,,,f511b77c-957a-4364-9a4a-ff57de4c0ad0,672,,,"[72.7, 11.3]",3901151,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,38,Lyon,137,"['f1614d2d-7ef6-41a9-be40-132c00179bd9', 'f851e861-9aef-4d92-8505-c932d9519e88']",48,,,,,,,,,,,,,,,,,Lille,143,00:16:48.475,Pressure,
,,,,,,,,,,,,True,,,,,,0.725311,,,,,,,,,,,,,9ece78ac-365f-46d8-840b-4466f6906aaa,694,,,"[57.3, 34.1]",3901151,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,,Center Forward,40,Lyon,137,['faa9478d-7727-4435-8dd4-c14b19a63ad8'],35,,,,,,,,,,,,,,,,,Lyon,137,00:17:35.597,Pressure,
,,,,,,,,,,,,,,,,,,0.452332,,,,,,,,,,,,,e56daa5c-50bb-4c45-8024-e9e3135651ec,699,,,"[67.1, 54.7]",3901151,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,,Center Attacking Midfield,40,Lyon,137,"['976cff29-691b-4c2a-a4eb-067f6d7c26f9', 'c8f68bfa-7b0e-46cd-9c58-097c5ae9d5cf']",39,,,,,,,,,,,,,,,,,Lille,143,00:17:39.119,Pressure,
,,,,,,,,,,,,,,,,,,0.458832,,,,,,,,,,,,,4e93e39e-93b0-4085-b054-13bff4a99e5a,701,,,"[60.6, 35.2]",3901151,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éric Bauthéac,40486.0,,Left Wing,40,Lyon,137,"['9143a3c0-ba30-4d9c-bcca-bcdb96bd34f5', 'e1b0f430-9322-49ec-905a-f65d10d95c17']",40,,,,,,,,,,,,,,,,,Lille,143,00:17:40.505,Pressure,
,,,,,,,,,,,,,,,,,,0.575676,,,,,,,,,,,,,83305de4-5501-4bb8-b1d0-b68c3403dd1c,704,,,"[55.6, 43.0]",3901151,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,40,Lyon,137,"['4812891f-23ce-4393-9a70-b5deadcadc4c', '9143a3c0-ba30-4d9c-bcca-bcdb96bd34f5']",41,,,,,,,,,,,,,,,,,Lille,143,00:17:41.457,Pressure,
,,,,,,,,,,,,,,,,,,0.721061,,,,,,,,,,,,,8c2c8197-1f00-4f1f-87ba-5455fff87795,728,,,"[54.8, 5.4]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éric Bauthéac,40486.0,,Left Wing,43,Lyon,137,"['2cfc9837-b957-4923-9727-1759282ecc39', 'f2922152-bc06-4368-85e7-d1527ed70aa3']",29,,,,,,,,,,,,,,,,,Lille,143,00:18:29.006,Pressure,
,,,,,,,,,,,,,,,,,,0.574923,,,,,,,,,,,,,870f3e67-71a5-406c-ab2c-714e7081b0a8,733,,,"[78.3, 70.3]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,43,Lyon,137,['8a95c69d-75ba-44f0-8ce2-4dbb10a97abf'],32,,,,,,,,,,,,,,,,,Lyon,137,00:18:32.050,Pressure,
,,,,,,,,,,,,True,,,,,,0.876898,,,,,,,,,,,,,e2b217bc-c1d3-4065-aba7-c140c823eccb,738,,,"[91.9, 56.5]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,43,Lyon,137,"['39cf64fc-7b6b-49ca-854d-09addfc17b66', '69b4884c-e06d-40e7-b8de-caf0f0827821']",34,,,,,,,,,,,,,,,,,Lyon,137,00:18:34.460,Pressure,
,,,,,,,,,,,,True,,,,,,0.737943,,,,,,,,,,,,,74c6d550-38d1-4f04-bdae-c1383bf7dda7,739,,,"[89.9, 67.3]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandre Lacazette,3451.0,,Center Forward,43,Lyon,137,['69b4884c-e06d-40e7-b8de-caf0f0827821'],34,,,,,,,,,,,,,,,,,Lyon,137,00:18:34.487,Pressure,
,,,,,,,,,,,,,,,,,,0.852749,,,,,,,,,,,,,8a27a401-f402-4229-bfc2-b553ef57834f,744,,,"[32.3, 40.0]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,,Right Defensive Midfield,43,Lyon,137,"['3702fd28-87c3-4a4c-aa9a-e317190129b3', '7c20f248-7445-46c4-b251-5432667577ba', 'a3388e50-7269-4c09-8f61-66049f35f4f1']",39,,,,,,,,,,,,,,,,,Lille,143,00:18:39.387,Pressure,
,,,,,,,,,,,,,,,,,,0.495518,,,,,,,,,,,,,50e6f6f6-5678-4894-99cf-9bb41adc4df7,751,,,"[38.4, 25.1]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,,Center Attacking Midfield,43,Lyon,137,"['74097f2d-42f8-4b24-862f-01ebf2160b0c', '7dc905b8-efcf-43b1-b55a-65cf8ad559aa']",43,,,,,,,,,,,,,,,,,Lille,143,00:18:43.598,Pressure,
,,,,,,,,,,,,,,,,,,0.332771,,,,,,,,,,,,,869b2de6-2f4a-4816-bd4d-197434631680,753,,,"[23.7, 21.6]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,,Left Back,43,Lyon,137,"['0b0d5284-1fb5-410c-b029-787fb4b3d051', '56fc8169-ea70-4dcd-8c6d-e011e20d197c']",44,,,,,,,,,,,,,,,,,Lille,143,00:18:44.310,Pressure,
,,,,,,,,,,,,,,,,,,0.572543,,,,,,,,,,,,,6217ca2c-4c70-4798-a99f-8ea2cabdd7fe,758,,,"[21.1, 31.1]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,,Left Center Back,43,Lyon,137,"['30b05c82-3ff7-43db-ba13-02523b51a5ee', '4365a911-4968-48df-b1cb-2076db59bca8']",45,,,,,,,,,,,,,,,,,Lille,143,00:18:45.832,Pressure,
,,,,,,,,,,,,True,,,,,,0.736657,,,,,,,,,,,,,bd3e5416-062c-4b71-9764-561dbc3529a6,765,,,"[87.1, 50.3]",3901151,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,,Center Attacking Midfield,44,Lille,143,"['2f6ae570-9a2c-435f-88cd-32483325584c', 'b96cc61d-d74a-47c8-90cc-a1eb0dbe8524', 'f3a6c8e3-93f6-441a-81eb-3f4bd538f747']",47,,,,,,,,,,,,,,,,,Lyon,137,00:18:47.637,Pressure,
,,,,,,,,,,,,,,,,,,0.582117,,,,,,,,,,,,,3a3be3a7-45c3-4f50-bd5e-b8e16daa626d,779,,,"[21.5, 15.2]",3901151,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Djibril Sidibé,3446.0,,Left Back,45,Lyon,137,['c06bba63-1027-4f31-991b-e50fe8b045c8'],2,,,,,,,,,,,,,,,,,Lille,143,00:19:02.336,Pressure,
