50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de1c1a8b-b921-4569-bcab-23a5a570159f,2111,,"[25.6, 61.5]",3901174,53,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,128,Stade de Reims,156,,31,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:31.153,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1509102a-fa10-4750-b0f4-6052f36c3e5b,2126,,"[59.1, 68.0]",3901174,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,128,Stade de Reims,156,['69d0339d-5006-4e09-b5b5-0e8e4e60bf75'],41,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:08:41.623,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,746dae5a-f71c-4b1a-a462-61e8cd1ec2ef,2141,,"[14.9, 20.6]",3901174,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danijel Subašić,3444.0,Goalkeeper,129,AS Monaco,129,['0ad1a95f-7c7f-4d73-acea-b60675d50f56'],59,,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:59.180,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,497c22b1-f995-4e50-89a3-ba11781810a5,2152,,"[70.1, 19.7]",3901174,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,131,Stade de Reims,156,['5131875f-92ab-4433-9710-61bcfd32450c'],20,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:09:20.193,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc69b177-7018-4870-bccc-7e6e77836701,2180,,"[29.6, 61.9]",3901174,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Lemar,3245.0,Center Attacking Midfield,135,Stade de Reims,156,,48,,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:48.750,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,32674fe9-42f4-4e7c-9d21-4a53c4457594,2191,,"[59.3, 43.5]",3901174,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Conte,131849.0,Right Center Back,135,Stade de Reims,156,['0b33c5ac-dc95-49bc-88ad-ebe028d3d456'],58,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:10:58.975,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1dd4b3bd-f609-4495-a33e-3aeeab382570,2261,,"[75.8, 40.2]",3901174,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolas de Roussel de Préville,4383.0,Right Wing,136,Stade de Reims,156,['5d73626a-9f91-48fb-8345-399156473ee1'],23,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:23.827,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e96da879-db33-4080-880e-faa0f9eb1a46,2266,,"[44.4, 31.9]",3901174,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,137,AS Monaco,129,,26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:12:26.084,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20d6ec26-7e79-4dff-88ab-af7791711980,2291,,"[37.8, 71.5]",3901174,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,138,Stade de Reims,156,['fca97e3a-df65-4bfe-9780-03eb7e61893a'],42,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:42.981,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94ddd3e6-a498-465d-a8cf-79e996171d53,2305,,"[45.5, 60.7]",3901174,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,138,Stade de Reims,156,,53,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:12:53.345,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a31dde75-b0dc-47e0-8c41-666c29d56fcf,2337,,"[71.1, 21.2]",3901174,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing,139,AS Monaco,129,,22,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:13:22.005,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e4cf886-3028-46bf-90b4-74fed02edf2b,2361,,"[59.0, 24.7]",3901174,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,141,Stade de Reims,156,['cfd2178e-9cb8-4f28-a2d0-2dc208eb1d6d'],0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:00.586,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dfd4ce4d-b31d-430e-9260-b92f0a88d27c,2410,,"[2.6, 16.9]",3901174,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,141,Stade de Reims,156,,41,,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:41.011,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b6a5534-0500-46a5-8a53-bc31122a372c,2414,,"[35.5, 66.2]",3901174,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,141,Stade de Reims,156,['26b99bc4-8300-4c68-8a90-584755811561'],47,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:14:47.087,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,663f2827-35b4-487a-8e20-87fba08a2cbf,2427,,"[107.8, 17.5]",3901174,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,141,Stade de Reims,156,,0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:00.919,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,03f8b885-2e5b-4d84-bd92-121699de2f41,2433,,"[112.9, 27.2]",3901174,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,141,Stade de Reims,156,['684972e6-dbf5-40ca-9e35-1ce4a6021509'],5,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:05.831,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2f91102-b2f8-4e7c-b396-26555a26afe3,2438,,"[115.9, 22.7]",3901174,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,141,Stade de Reims,156,['02c4c951-100a-4bb0-a648-7e7405db1cc4'],7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:07.942,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,098b5038-5cb8-4c71-903e-6a5e0d72f3c3,2448,,"[92.0, 71.4]",3901174,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Wing,141,Stade de Reims,156,,20,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:20.148,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,17baf113-6bb7-4246-8ce1-e0089e41cfeb,2456,,"[10.3, 29.1]",3901174,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Right Defensive Midfield,141,Stade de Reims,156,,26,,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:26.672,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f5aa48ed-b327-4329-bb3f-2d2cfd3c012b,2469,,"[94.2, 56.9]",3901174,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aly Ndom,7369.0,Right Defensive Midfield,142,Stade de Reims,156,,43,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:43.859,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f92b32a-caba-4639-957b-4e36aea2d51b,2540,,"[54.3, 4.0]",3901174,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Back,146,Stade de Reims,156,['3219a8de-e65f-4599-9288-d20d0eec8e90'],56,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:56.057,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,941d3cbe-05fb-42b5-a704-c305ce523596,2548,,"[73.8, 16.2]",3901174,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,147,Stade de Reims,156,['3bd0dd7f-ae23-45ad-8e5e-adf3389897b5'],7,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:07.126,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e630ea85-0d78-4e41-bec9-89f84eec1a8c,2553,,"[44.8, 61.9]",3901174,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,148,AS Monaco,129,,10,,,,,,,,,,,,,,,,,,AS Monaco,129,00:18:10.144,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,52c7c3e2-b079-4b12-8be8-142a734f6bfd,2601,,"[31.4, 30.7]",3901174,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Back,152,Stade de Reims,156,"['1fcafe4d-cbf9-4889-9ffc-0fc81529ebbc', '34b46e43-bb60-41e8-970e-06b6f3e8f07f']",24,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:24.016,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f6e42b89-fe43-4eee-8c8d-d18caa0a8804,2649,,"[94.7, 49.9]",3901174,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fábio Henrique Tavares,3247.0,Right Back,154,AS Monaco,129,,57,,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:57.078,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf8254c0-628c-4ef2-b59c-e14f8e7c640d,2654,,"[46.6, 27.2]",3901174,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Center Forward,155,Stade de Reims,156,['aa8c1ef1-a1a0-4757-b7fb-000865a2ebde'],1,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:01.420,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc6895cc-8f7d-4c74-bd3e-0a54790187e2,2659,,"[62.1, 13.7]",3901174,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Center Forward,155,Stade de Reims,156,['c34a1739-53e8-41fe-ac3c-7e4d672246b8'],5,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:05.492,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e774e0d4-ecfb-477f-9f08-c771d3bacf2b,2668,,"[62.8, 8.0]",3901174,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing,155,Stade de Reims,156,,8,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:08.989,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,df3441f8-89e9-40ee-9109-a092c5b2c50c,2705,,"[24.8, 49.0]",3901174,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alhassane Bangoura,23761.0,Center Forward,159,AS Monaco,129,,35,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:35.694,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37f84f74-ba6c-41ec-9efb-f8bd4068400e,2714,,"[64.8, 62.9]",3901174,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antoine Conte,131849.0,Right Center Back,159,AS Monaco,129,['66ca278c-0556-40d4-9222-e668859efa9e'],42,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:42.949,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96e143f2-8a91-4c75-99c2-1800a65ab455,2724,,"[16.8, 62.0]",3901174,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Back,160,Stade de Reims,156,,53,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:53.453,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b2532b28-f1ef-4c2d-82ef-131edc4b51fb,2738,,"[53.1, 18.2]",3901174,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,160,Stade de Reims,156,['14b3ee97-ff29-4ae9-9823-ae560a150c7f'],10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:10.939,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,018375c6-0719-4bd4-9bbe-f179a059b988,2830,,"[81.6, 32.2]",3901174,69,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,163,AS Monaco,129,,48,,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:48.034,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d138dec5-0f88-42ca-9c1e-edb0b4e0865d,2875,,"[26.3, 36.5]",3901174,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,168,Stade de Reims,156,,46,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:26:46.242,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27c9104c-417c-4664-aca1-5c039efa246a,2976,,"[95.6, 77.6]",3901174,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Wing,174,Stade de Reims,156,,10,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:30:10.281,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,56d1f5f0-a299-4b03-86ab-48de61ebb8bb,3002,,"[62.0, 4.0]",3901174,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,175,AS Monaco,129,['5414031b-e80e-4f8d-a98c-d019242ad250'],30,,,,,,,,,,,,,,,,,,AS Monaco,129,00:30:30.001,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a399fc77-717b-47bb-a42f-572f40ab212a,3062,,"[49.7, 15.0]",3901174,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaba Kankava,46801.0,Left Defensive Midfield,179,Stade de Reims,156,"['df71c132-68a1-45cf-ac78-bb42128494b7', 'f1b876ca-3309-47ce-acda-029c88bc358d']",24,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:33:24.060,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1f4b390-88dc-4e53-aac2-794706746a32,3115,,"[14.8, 11.0]",3901174,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Left Center Back,181,Stade de Reims,156,,18,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:35:18.172,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0bed3cb9-b215-466d-acac-12ae15e63568,3159,,"[84.3, 71.3]",3901174,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jaba Kankava,46801.0,Left Defensive Midfield,183,Stade de Reims,156,,53,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:53.476,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30d2ee7f-d387-4f90-92d0-471ebdc017f0,3165,,"[112.5, 12.2]",3901174,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alhassane Bangoura,23761.0,Right Wing,183,Stade de Reims,156,,59,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:36:59.387,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5b3ccbe3-1daa-45f4-a190-13d384d48500,3207,,"[114.4, 3.7]",3901174,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lacina Traoré,3553.0,Left Center Back,184,AS Monaco,129,['fe78e0ca-527a-48ff-bcf9-e8ab67ec0393'],9,,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:09.767,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af088426-6e8a-4c13-a775-5a47c2a1c5a7,3245,,"[34.8, 30.7]",3901174,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaba Kankava,46801.0,Left Defensive Midfield,188,Stade de Reims,156,['1a69e98f-3ca0-4e6c-8cfa-9197c554b4a7'],0,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:40:00.535,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea1642b1-5962-4028-aa69-9111f2b832e3,3303,,"[75.0, 29.2]",3901174,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,193,Stade de Reims,156,['294509ff-38f9-425d-96c9-b00607db1ba6'],13,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:13.489,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6a82febb-dce0-498e-a5dd-13d6c46404c3,3322,,"[102.9, 52.6]",3901174,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Wing,193,Stade de Reims,156,,26,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:41:26.386,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,131e6bab-b610-4acc-8fa3-1f52f0177521,3347,,"[27.8, 11.6]",3901174,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Midfield,194,AS Monaco,129,,50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:41:50.108,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,934e890d-d1bb-41e6-a13d-61f65d1a6b1b,3370,,"[54.8, 3.7]",3901174,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,197,AS Monaco,129,['7ed101a8-4324-4330-9463-4fd2cbdf011f'],50,,,,,,,,,,,,,,,,,,AS Monaco,129,00:42:50.539,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,94de5a51-8e11-4f8d-baa9-1a233d619bf7,3390,,"[83.6, 59.0]",3901174,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Right Midfield,197,AS Monaco,129,['f26ab8dc-149a-48c9-ac55-6d3e8b155c11'],16,,,,,,,,,,,,,,,,,,AS Monaco,129,00:43:16.064,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09baae3f-3d58-4095-a869-72f95e7561ba,3392,,"[35.5, 19.9]",3901174,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Wing,197,AS Monaco,129,['f0b327af-dba3-4707-bab3-aab6a4a1da5e'],16,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:16.762,Ball Recovery,True
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9dbfe144-0151-4d64-967b-560e78f48871,3403,,"[100.5, 57.9]",3901174,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassane Bangoura,23761.0,Right Wing,197,AS Monaco,129,,29,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:43:29.752,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a6ad0680-082a-47f3-a56d-d1550f1f6e8c,3405,,"[7.6, 21.0]",3901174,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Center Back,197,AS Monaco,129,['9af259bf-0b21-4dbb-a727-761c553509bd'],31,,,,,,,,,,,,,,,,,,AS Monaco,129,00:43:31.349,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0660ab9a-fbf0-450b-b533-119e6f510194,3458,,"[66.1, 16.0]",3901174,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vágner Silva de Souza,18953.0,Right Center Forward,201,AS Monaco,129,,51,,,,,,,,,,,,,,,,,,AS Monaco,129,00:44:51.569,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,304aadc1-3f39-47af-a459-3db7cb37da99,3486,,"[35.8, 40.3]",3901174,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,203,AS Monaco,129,['d7ce2119-1b05-4f6b-9616-59ec51d5fe23'],42,,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:42.581,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13147b1b-30e4-4f48-bd87-6d4ed2ec5df7,3536,,"[89.4, 39.3]",3901174,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lacina Traoré,3553.0,Left Center Forward,206,AS Monaco,129,,18,,,,,,,,,,,,,,,,,,AS Monaco,129,00:47:18.854,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4504f197-4db7-4906-8908-5ee35b5fd344,3543,,"[41.5, 34.7]",3901174,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,208,Stade de Reims,156,['0a8d243c-30b9-412f-8cd0-d16cef2cb2c8'],37,,,,,,,,,,,,,,,,,,AS Monaco,129,00:47:37.414,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,83c7818e-21c3-4dd8-9729-7fdef4643ed7,3547,,"[78.3, 43.4]",3901174,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Omenuke Mfulu,18783.0,Center Attacking Midfield,208,Stade de Reims,156,['e9a11ad9-857b-44ee-8603-101b3b5611f9'],40,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:47:40.534,Ball Recovery,
,,,,,,,,,,,,,,,,,,,0.76628,,,,,,,,,,,,,f5cc4119-0fe9-4b99-b938-8e3425e934f9,45,,"[111.1, 51.9]",3901174,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,3,Stade de Reims,156,"['343a7105-3536-4d91-985b-6515982f8113', 'e1a17f85-1d67-4f55-a717-4e3a41d9cfba']",44,,Right Foot,,"[117.7, 42.0, 1.6]",,"[{'location': [108.6, 67.6], 'player': {'id': 4383, 'name': 'Nicolas de Roussel de Préville'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.8, 35.2], 'player': {'id': 26775, 'name': 'Thievy Guivane Bifouma Koulossa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.0, 51.8], 'player': {'id': 9931, 'name': 'Hélder Wander Sousa Azevedo Costa'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [118.7, 42.1], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 48.4], 'player': {'id': 3168, 'name': 'João Filipe Iria Santos Moutinho'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.2, 38.6], 'player': {'id': 3247, 'name': 'Fábio Henrique Tavares'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.3, 49.8], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",cdec92bb-2f59-48b5-8cba-a60b12140637,True,Saved,0.15185352,Normal,Open Play,,,,,,Stade de Reims,156,00:00:44.062,Shot,True
,,,,,,,,,,,,,,,,,,,0.125791,,,,,,,,,,,,,8a8296c6-6dca-4554-9301-c6bb5f5f53da,243,,"[113.1, 33.8]",3901174,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Left Center Forward,12,Stade de Reims,156,['10e5796d-6f05-4d92-aeb2-6414d3ff8bb7'],36,,Left Foot,,"[114.3, 34.8, 1.3]",,"[{'location': [107.4, 43.0], 'player': {'id': 8277, 'name': 'Wallace Fortuna dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 37.5], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 34.9], 'player': {'id': 3444, 'name': 'Danijel Subašić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2d4cf5ff-ad02-43a3-8451-c608cb7a9d0f,True,Saved,0.46208185,Half Volley,Open Play,,,,,,Stade de Reims,156,00:03:36.330,Shot,
