50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,96ad6969-ccfc-4d6a-8b7c-dc6cca14518a,2919,,"[110.4, 39.2]",3829447,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,199,Gazélec Ajaccio,160,['ada49715-21b9-430f-8ab2-48915f088959'],17,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:17.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da02758-2106-4b06-b775-1c305746e4a8,2924,,"[58.2, 60.4]",3829447,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,199,Gazélec Ajaccio,160,['94d64152-4462-4820-9588-ab910d79ebb3'],22,,,,,,,,,,,,,,,,,,Lille,143,00:39:22.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e54d7860-d2fe-40ae-8147-424d7075630c,2928,,"[47.7, 21.8]",3829447,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdou Kader Mangane,2953.0,Left Center Back,199,Gazélec Ajaccio,160,['84ac9a59-90a9-4e81-92a6-b0e26ed2ef49'],25,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:25.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae7e583-dfee-4cbc-958f-07f4dcb6d93a,2933,,"[74.4, 77.7]",3829447,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issiar Dia,40536.0,Right Midfield,199,Gazélec Ajaccio,160,['ff020d03-c585-4cf1-b2ef-fe856481fe5e'],35,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:35.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c1b6f43-a315-4444-89f5-d4912cde1743,2937,,"[92.4, 57.9]",3829447,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,199,Gazélec Ajaccio,160,['1a1c5dd9-164f-48a1-8f2c-08cc954ea5f7'],39,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:39.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b85fd32d-0474-4e89-ab72-af699223af99,2944,,"[112.1, 70.7]",3829447,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issiar Dia,40536.0,Right Midfield,200,Gazélec Ajaccio,160,"['00cd43a7-4a56-4ff5-a065-5f5100393321', 'adbfdec6-eab7-4db5-a638-c6d24aa37659']",55,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:55.731,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220c14c8-cbfb-46b2-87ac-054e91ea4302,2951,,"[4.7, 7.4]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,201,Lille,143,"['e5df29ef-afd8-46fe-9a79-8e2237665e3c', 'f165804e-a311-4bba-9d3e-14de86800943']",2,,,,,,,,,,,,,,,,,,Lille,143,00:40:02.180,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e82e632-9b1e-46ab-b581-a42bc06e49be,2954,,"[31.3, 7.3]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,201,Lille,143,['95732641-7850-4610-8252-47862bfd0fd1'],4,,,,,,,,,,,,,,,,,,Lille,143,00:40:04.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ea4950-4f62-4d3c-b638-6cdca66f0660,2958,,"[45.4, 12.7]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,201,Lille,143,['2d74b50c-6d7d-45cc-8be5-380452bbaccc'],13,,,,,,,,,,,,,,,,,,Lille,143,00:40:13.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae0f981-7c4c-4cd4-b36a-81d510ba224e,2961,,"[58.6, 68.0]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,201,Lille,143,['a279f51d-9e21-44f0-b602-f1d24568b34e'],18,,,,,,,,,,,,,,,,,,Lille,143,00:40:18.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b56a9e-a911-436e-b04d-70acdf741994,2964,,"[63.8, 60.1]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,201,Lille,143,['87f68b95-f089-4958-a2a6-c2bf40ca55f0'],21,,,,,,,,,,,,,,,,,,Lille,143,00:40:21.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e57be6a-9dcf-43e0-a830-f448e1add4e6,2967,,"[63.5, 75.3]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,201,Lille,143,['f086ce28-e0d8-4f5a-9f35-91607c924806'],23,,,,,,,,,,,,,,,,,,Lille,143,00:40:23.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032c2775-26b0-46ed-a297-cbe390231516,2970,,"[57.7, 68.2]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,201,Lille,143,['d9c9095e-80ad-415b-b4a3-cd5a813fd839'],25,,,,,,,,,,,,,,,,,,Lille,143,00:40:25.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f66e2a-97d4-4e7d-897c-1073f3ab6ed6,2973,,"[42.2, 61.4]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Civelli,29057.0,Right Center Back,201,Lille,143,['fbae431d-5909-4992-94bb-ff0a25891c69'],29,,,,,,,,,,,,,,,,,,Lille,143,00:40:29.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b87f89ff-c44d-44d4-928f-a6ba4a31ecd6,2976,,"[42.2, 24.4]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Baša,40523.0,Left Center Back,201,Lille,143,['46755700-5236-4dcf-a924-e97272a93e9a'],31,,,,,,,,,,,,,,,,,,Lille,143,00:40:31.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483f4352-8813-4997-8072-56347c076676,2979,,"[56.7, 23.2]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,201,Lille,143,['9ed6371f-033c-4304-8b29-63a763f0277b'],34,,,,,,,,,,,,,,,,,,Lille,143,00:40:34.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c46b6fff-75ed-4aac-8728-961d7d78f821,2984,,"[62.8, 35.5]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,201,Lille,143,"['60e4743a-b8b2-4b76-bfd0-de53cf767e7d', 'd95efe96-eeae-4af9-98a9-a304a25ccfb2']",35,,,,,,,,,,,,,,,,,,Lille,143,00:40:35.913,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f221ba8f-4132-41ae-9a89-a4a08df074c6,2987,,"[72.4, 3.2]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,201,Lille,143,['e3e0ee5f-3eb6-400d-8554-e5f46b33111c'],37,,,,,,,,,,,,,,,,,,Lille,143,00:40:37.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a639617-a70a-45cf-81a9-a7ab4b825d5e,2999,,"[43.5, 1.2]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,201,Lille,143,['1ea39c57-85b4-483d-a8df-dfd8a38f451a'],50,,,,,,,,,,,,,,,,,,Lille,143,00:40:50.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeeff5a1-226a-4994-9016-5a994f1e3613,3002,,"[77.6, 2.4]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,201,Lille,143,['599c766d-a5d2-462b-9b6d-836db81afd20'],55,,,,,,,,,,,,,,,,,,Lille,143,00:40:55.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eae7616-cc40-4a73-842c-bf98fe065810,3005,,"[96.6, 19.3]",3829447,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,201,Lille,143,['70f30fc7-a783-4669-9e8f-9faecb805620'],58,,,,,,,,,,,,,,,,,,Lille,143,00:40:58.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866c6101-f80a-4008-9f49-1574bddace78,3012,,"[55.9, 47.2]",3829447,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issiar Dia,40536.0,Right Midfield,202,Gazélec Ajaccio,160,['344fd950-8773-4e54-9814-3c9b75af8748'],7,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:07.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe9fb4f6-9a63-4bca-888b-5cd62a30d3e0,3015,,"[81.1, 12.8]",3829447,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Left Midfield,202,Gazélec Ajaccio,160,['089b167e-7300-4ee2-b9a3-8254d7b45ad5'],11,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:11.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd430f38-1a7f-4e7c-ad01-c1ad6159e74c,3018,,"[111.3, 22.1]",3829447,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issiar Dia,40536.0,Right Midfield,202,Gazélec Ajaccio,160,['4a94a0fb-1baf-4c73-aae1-39602ed4d0dd'],15,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:15.057,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6e371c49-2908-4369-a0f5-a4867fe9c5ca,3021,,"[115.8, 34.6]",3829447,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,202,Gazélec Ajaccio,160,['97368b01-a76d-47d9-9002-a15868f205ac'],16,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:16.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205845f-8b03-4e5a-a869-5c39696447de,3024,,"[113.8, 34.4]",3829447,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Jean Antoine Martínez,3207.0,Left Back,203,Gazélec Ajaccio,160,['ed917882-7c9c-486f-8a5b-3234c44759c3'],56,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:56.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c02dfa13-6d6b-4568-9731-3e7462a37a06,3032,,"[105.5, 42.7]",3829447,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abdou Kader Mangane,2953.0,Left Center Back,203,Gazélec Ajaccio,160,['a26e8a84-39c0-47e7-8e2f-a90b3cb197a5'],3,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:03.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8061de8-f848-4cff-825d-27a7fa1a9045,3034,,"[113.9, 48.2]",3829447,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mohamed Larbi,10616.0,Left Midfield,203,Gazélec Ajaccio,160,['8f6fe4ad-1058-4e5c-ae7b-313d00644692'],4,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:04.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bf5e4b9-3ebf-497e-bfee-66e124588dc1,3039,,"[104.5, 58.9]",3829447,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Khalid Boutaïb,5726.0,Right Center Forward,203,Gazélec Ajaccio,160,"['c493a276-4a31-4b3c-9a6c-621f7bd5d36b', 'eb231549-4da9-44d6-9765-68747db4078e']",10,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:10.279,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ab3f2db0-e87e-4e65-aec3-945112039c65,3041,,"[110.4, 45.4]",3829447,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Issiar Dia,40536.0,Right Midfield,203,Gazélec Ajaccio,160,['40692d0e-f49b-41d5-928e-b1ca1c4b47c0'],11,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:42:11.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e406338-cc31-45a7-8ac3-de20926c0edd,3045,,"[85.5, 75.6]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Khalid Boutaïb,5726.0,Right Center Forward,204,Gazélec Ajaccio,160,['3b173afc-9957-45cb-9c70-b97a5e537fa0'],5,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:05.325,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b2c9c1c1-c1ac-449a-9d5f-61f862b70f99,3047,,"[96.3, 73.1]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,204,Gazélec Ajaccio,160,['d17fb592-968f-4f57-9a6e-46b2807ea247'],9,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:09.448,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,50d2991d-f000-46ab-85aa-67850268e477,3050,,"[75.9, 7.9]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mounir Obbadi,40697.0,Left Wing,205,Lille,143,['cc1b0fc8-fca9-4ab7-acdf-96905f62a31c'],36,,,,,,,,,,,,,,,,,,Lille,143,00:43:36.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6eebe01-5eb6-42ce-9396-721c678d2505,3053,,"[53.0, 15.5]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ibrahim Amadou,11332.0,Left Center Midfield,205,Lille,143,['f908446d-cca9-48c5-99de-b582862096f8'],40,,,,,,,,,,,,,,,,,,Lille,143,00:43:40.696,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,02fee49c-fdcc-4e13-ae83-207f974acc8d,3055,,"[80.8, 33.7]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Baptiste Guillaume,3357.0,Center Forward,205,Lille,143,['499a1447-382f-49fd-b4be-e944b2287c68'],45,,,,,,,,,,,,,,,,,,Lille,143,00:43:45.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808d8d7-76a4-4ac6-b9bf-b99edd908208,3059,,"[26.8, 39.5]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdou Kader Mangane,2953.0,Left Center Back,206,Gazélec Ajaccio,160,['136214ec-2873-4f9f-95a7-46dbf69c57bd'],47,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:47.657,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdf91f0-db67-4f70-a8b6-3e6755945661,3062,,"[84.2, 7.7]",3829447,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,206,Gazélec Ajaccio,160,['6015d11a-8d67-42fc-95e9-119a950d4229'],52,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:52.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c15a268-e604-4db2-92dd-a0261949b791,3066,,"[98.6, 3.9]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacques Zoua Daogari,401505.0,Left Center Forward,207,Gazélec Ajaccio,160,['e5d4a8cc-ad96-4e1d-ac9a-6b4bb45d3ffc'],3,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:03.221,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,12a3d1e7-8222-4b4c-b9fd-443a73e0c308,3073,,"[64.0, 62.6]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Baptiste Guillaume,3357.0,Center Forward,208,Lille,143,['47c0200a-34ed-40f3-9339-482c706b9857'],41,,,,,,,,,,,,,,,,,,Lille,143,00:44:41.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3cb29d-94f2-4517-af84-37974705338d,3076,,"[65.0, 26.6]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Left Midfield,209,Gazélec Ajaccio,160,['5da9957d-87cb-4036-8fd8-819c5c04045f'],42,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:42.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b01b54a4-17c3-4362-b394-603113aaa8bd,3080,,"[82.6, 4.3]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,209,Gazélec Ajaccio,160,['e549dd3e-da07-497a-b48c-c29490bfc216'],45,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:45.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fde7af75-bce7-4fef-9711-d38434f22bd3,3084,,"[70.4, 23.1]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,209,Gazélec Ajaccio,160,['ec086a2c-7d3b-4059-9092-80b81b6798bd'],50,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:50.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76db3d2b-42fc-44a0-834c-f3fc48689c5b,3087,,"[63.5, 58.9]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roderic Filippi,7808.0,Right Center Back,209,Gazélec Ajaccio,160,['16fd9ebf-1723-4975-bfbe-76b96f424a8a'],53,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:53.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c993e7c1-02ab-4c1c-9189-cb7863eff2cf,3089,,"[84.5, 77.9]",3829447,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Issiar Dia,40536.0,Right Midfield,209,Gazélec Ajaccio,160,['52254a75-d7a8-465f-856a-11ee68ced97a'],55,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:55.296,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6d1d8244-bece-448d-b922-0031f60c4bcf,3093,,"[50.0, 2.4]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Wing,210,Lille,143,['bc8906a1-a8a8-4f4c-874b-799a3370af89'],12,,,,,,,,,,,,,,,,,,Lille,143,00:45:12.889,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d334095b-3176-4fff-a70e-ae7dc5d72e5e,3096,,"[72.2, 76.4]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Le Moigne,401507.0,Right Defensive Midfield,210,Lille,143,['f0a1c66e-69bb-47dd-a1b5-e236ee6e1076'],12,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:12.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aff6ec74-d546-4680-a587-cdd6d7385a26,3100,,"[72.4, 2.2]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,211,Lille,143,['c8e39edc-9407-4b32-8389-7782229bcd03'],41,,,,,,,,,,,,,,,,,,Lille,143,00:45:41.228,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,69659f41-2279-473a-b6d1-be64d8cc5fa7,3102,,"[77.6, 5.2]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Wing,211,Lille,143,['2fbac431-4d91-4ed0-a5a0-91b162504e63'],42,,,,,,,,,,,,,,,,,,Lille,143,00:45:42.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111a9581-f875-4171-b619-09bec9a3527e,3104,,"[73.0, 73.6]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khalid Boutaïb,5726.0,Right Center Forward,212,Gazélec Ajaccio,160,['e098e1e5-3293-4c54-8de8-d1a90e36864e'],44,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:44.483,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5a8442-f52b-40f0-90e8-4ad4324db152,3108,,"[75.6, 4.5]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,212,Gazélec Ajaccio,160,['ba8f1628-6101-44cb-9306-dd44afb4831c'],49,,,,,,,,,,,,,,,,,,Lille,143,00:45:49.373,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0206122c-404f-45fb-b7e8-88f94143bd09,3110,,"[53.8, 73.1]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Le Moigne,401507.0,Right Defensive Midfield,212,Gazélec Ajaccio,160,['77161d15-2e69-4d04-be07-fc754fc99bf2'],51,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:51.110,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c19de842-9e8b-4527-8c1e-af019cba2b33,3112,,"[86.9, 25.1]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,212,Gazélec Ajaccio,160,['3e119b44-b068-4b2a-8e3e-ba4b22faf78c'],54,,,,,,,,,,,,,,,,,,Lille,143,00:45:54.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e458b644-700e-41fa-b158-bd24ab4a2f9e,3114,,"[16.6, 40.8]",3829447,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,212,Gazélec Ajaccio,160,['dfd3b3f8-2c69-4269-a780-9f0b045d594b'],55,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:45:55.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc07f4df-4505-44d3-859c-111bc92b4ae8,3117,,"[28.3, 59.2]",3829447,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roderic Filippi,7808.0,Right Center Back,212,Gazélec Ajaccio,160,['5ef58787-9dbd-4fab-ac2f-62c1cddfd07b'],1,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:01.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bed15a7d-d6be-453b-812d-12ad4ca52010,3120,,"[22.7, 36.9]",3829447,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Maury,401508.0,Goalkeeper,212,Gazélec Ajaccio,160,['8c859685-a5f2-499a-8190-37e7629adb77'],4,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:04.300,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c334ad2c-9656-4f64-a344-6b661fae5e13,3123,,"[91.5, 57.7]",3829447,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khalid Boutaïb,5726.0,Right Center Forward,212,Gazélec Ajaccio,160,['1de3c788-b4dc-4e05-8642-f03cf3b4e5aa'],9,,,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:46:09.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ff27cc-9969-4bef-ad63-3471f4701cb0,3126,,"[34.8, 16.9]",3829447,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Wing,213,Lille,143,['65794a98-70af-4d0b-bdc7-c2a314097416'],10,,,,,,,,,,,,,,,,,,Lille,143,00:46:10.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0777ec16-8e3f-4eb0-91c3-a8a2b01c3d57,3129,,"[56.1, 52.9]",3829447,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,213,Lille,143,['2a5596db-441e-41b3-af88-e313e2cdd19d'],14,,,,,,,,,,,,,,,,,,Lille,143,00:46:14.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301f8345-17be-4ed4-b5d5-32e73cf81170,3132,,"[72.2, 37.3]",3829447,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,213,Lille,143,['4da3a538-a20d-4f3d-868f-9f05df573dfd'],18,,,,,,,,,,,,,,,,,,Lille,143,00:46:18.788,Ball Receipt*,
