50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.453476,,,,,,,,,,,0d790904-3565-45b7-b663-8fe1b63c4624,1517,,"[56.3, 72.5]",3900494,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaroslav Plašil,3150.0,Right Wing,103,Gazélec Ajaccio,160,['ccf1a76b-299e-4d7c-b45f-d479605de98d'],33,,,,,,,,,,,,,,,,Bordeaux,146,00:38:33.764,Pressure,
,,,,,,,,,,,,,,,,0.589747,,,,,,,,,,,1864d666-0a1f-4963-982c-a99c9f47bd5a,1518,,"[53.3, 75.7]",3900494,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Defensive Midfield,103,Gazélec Ajaccio,160,['55667a8f-391d-4d0a-854f-ce33f93519e0'],34,,,,,,,,,,,,,,,,Bordeaux,146,00:38:34.241,Pressure,
,,,,,,,,,,,,,,,,0.331306,,,,,,,,,,,3d57fda2-6a2b-429d-a4bf-b260cf56346d,1520,,"[57.2, 76.7]",3900494,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Defensive Midfield,103,Gazélec Ajaccio,160,"['208c1af6-be55-4b91-9f4c-6b93d6b77e9a', '49303ed4-91bb-4a2f-bf12-d50c54d80388', '60a95e88-de6c-47e5-b5fd-4c94619ffc97']",35,,,,,,,,,,,,,,,,Bordeaux,146,00:38:35.925,Pressure,
,,,,,,,,,,,,,,,,1.516701,,,,,,,,,,,d5c92870-df28-482b-9e7e-19e4dd58c5a1,1533,,"[79.4, 3.8]",3900494,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,103,Gazélec Ajaccio,160,"['7b5e3efa-f0bc-4ad7-b6f5-cb2f874c8cac', 'c9dc3930-5791-4cb7-985f-aec20709835c', 'e06cacac-7847-411f-b436-d8e5a6970248']",43,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:38:43.997,Pressure,
,,,,,,,,,,,,,,,,0.851678,,,,,,,,,,,b4273c10-9426-4563-bea3-7250f2686ccf,1537,,"[43.2, 77.2]",3900494,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Biyogo Poko,30338.0,Right Defensive Midfield,103,Gazélec Ajaccio,160,,46,,,,,,,,,,,,,,,,Bordeaux,146,00:38:46.380,Pressure,
,,,,,,,,,,,,,,,,0.887249,,,,,,,,,,,b7b43f08-5447-4c2c-acf0-2b6212b29b92,1557,,"[65.1, 32.4]",3900494,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mohamed Larbi,10616.0,Center Attacking Midfield,104,Bordeaux,146,['8bfdea0f-58b0-4112-850c-14735c98aec2'],33,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:33.815,Pressure,
,,,,,,,,,,,,,,,,0.774904,,,,,,,,,,,1ccae1e2-9d36-4519-a18f-f137bb62067c,1561,,"[58.0, 57.5]",3900494,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amos Youga,7389.0,Right Center Midfield,104,Bordeaux,146,['b8fbea63-72df-4608-936e-241eb8a382d3'],38,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:38.342,Pressure,
,,,,,,,,,,,,,,,,0.960377,,,,,,,,,,,d6336684-af71-412d-88b0-c96ac6e5f0b0,1566,,"[62.7, 68.6]",3900494,39,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amos Youga,7389.0,Right Center Midfield,104,Bordeaux,146,"['89caa142-e36e-4bfb-972e-02e6f6d2c30b', 'f5b36b40-e851-4343-90c9-b0ab97fc58e7']",42,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:39:42.394,Pressure,
,,,,,,,,,,,True,,,,,3.139684,,,,,,,,,,,4274856d-8e5f-429e-9c08-30c3e143c8a5,1588,,"[97.0, 12.3]",3900494,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,106,Bordeaux,146,"['268483ef-b775-4426-9f67-644f0c573f1e', 'a0792876-34c0-4e09-80ce-3c6b31414951']",12,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:40:12.167,Pressure,
,,,,,,,,,,,,,,,,0.295527,,,,,,,,,,,f381026f-32c1-4690-9d86-5df0804fe7f8,1592,,"[50.5, 3.1]",3900494,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,106,Bordeaux,146,"['c42988e4-b8cb-4353-a629-e1bc2b497e9a', 'fc489fbe-6283-47d1-a27e-0b3493024784']",17,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:40:17.529,Pressure,
,,,,,,,,,,,,,,,,0.324998,,,,,,,,,,,c8124fb6-7bf7-4638-bf76-b31ed8ccb145,1596,,"[69.1, 72.3]",3900494,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Forward,106,Bordeaux,146,,18,,,,,,,,,,,,,,,,Bordeaux,146,00:40:18.758,Pressure,
,,,,,,,,,,,True,,,,,0.483848,,,,,,,,,,,af02ce76-eb85-4657-b5a2-2a50a432030a,1600,,"[105.5, 53.4]",3900494,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Forward,106,Bordeaux,146,['11682e12-d669-4ae1-a7f7-ddb761011337'],24,,,,,,,,,,,,,,,,Bordeaux,146,00:40:24.410,Pressure,
,,,,,,,,,,,,,,,,0.462528,,,,,,,,,,,d5ed07aa-74b8-4de6-b401-a372da68d436,1612,,"[31.9, 33.5]",3900494,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Grégory Pujol,401506.0,Right Center Forward,107,Bordeaux,146,"['0e4bd143-4667-46e5-bb2d-e73caadad222', 'b39761db-3f29-45f8-8682-2d72edc3bd84']",59,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:41:59.086,Pressure,
,,,,,,,,,,,True,,,,,0.188117,,,,,,,,,,,6d8c1c9e-f201-4bde-b575-8d57a504dac3,1625,,"[97.6, 30.8]",3900494,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,109,Gazélec Ajaccio,160,['8c95d19c-c2d3-47bf-a272-c9dc14003d46'],2,,,,,,,,,,,,,,,,Bordeaux,146,00:43:02.850,Pressure,
,,,,,,,,,,,True,,,,,0.346212,,,,,,,,,,,9cac9aac-0437-4682-9d8a-6dbe07dc672a,1629,,"[88.6, 29.5]",3900494,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Right Wing,109,Gazélec Ajaccio,160,['fcb61aa0-0009-4355-83eb-a1cc37411ba2'],4,,,,,,,,,,,,,,,,Bordeaux,146,00:43:04.245,Pressure,
,,,,,,,,,,,,,,,,0.585466,,,,,,,,,,,6c891969-13c9-4c5a-a8ec-dc2b3b454e73,1637,,"[111.3, 43.6]",3900494,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,109,Gazélec Ajaccio,160,"['313233ed-756a-4ff3-b7a3-0ab2cd41ce34', '9246509e-5eb6-4ab0-8bcd-f6c69da05f88']",10,,,,,,,,,,,,,,,,Bordeaux,146,00:43:10.032,Pressure,
,,,,,,,,,,,True,,,,,0.983766,,,,,,,,,,,a4d5e32d-a209-4f0f-b7d0-5e7ac9ee1dbb,1642,,"[34.9, 4.4]",3900494,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,109,Gazélec Ajaccio,160,['67b5a193-3964-4dbd-a31d-543fec032561'],13,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:43:13.749,Pressure,
,,,,,,,,,,,,,,,,0.480133,,,,,,,,,,,7925da26-656c-4a5d-aac3-de7423b5e9f3,1651,,"[61.9, 18.6]",3900494,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Poundjé,4442.0,Left Back,109,Gazélec Ajaccio,160,"['89f218b5-aa31-4247-acb9-5f932d3be8d3', '8e335bd4-fa92-4daa-af83-f3a49e702967', 'd3d9c08f-3263-4b02-bc43-45fcca173250']",25,,,,,,,,,,,,,,,,Bordeaux,146,00:43:25.201,Pressure,
,,,,,,,,,,,,,,,,0.636242,,,,,,,,,,,2d988a50-3c08-43c4-8ca3-8a5452d627d9,1669,,"[73.9, 4.9]",3900494,44,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Larbi,10616.0,Center Attacking Midfield,110,Bordeaux,146,"['7103ecdc-ef58-4642-bb57-a021749b3cfa', '806c328e-b377-4798-8a15-4c77492e63cc']",30,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:30.456,Pressure,
,,,,,,,,,,,,,,,,0.419441,,,,,,,,,,,be29fedd-d5c7-471e-805b-3c5d985acf6c,1673,,"[58.9, 3.1]",3900494,44,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Larbi,10616.0,Center Attacking Midfield,110,Bordeaux,146,"['63fca4af-6bf0-4cd7-815d-c908825f84e7', 'f219ad81-436c-4059-b915-ec91b639e712']",33,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:33.022,Pressure,
,,,,,,,,,,,,,,,,0.813845,,,,,,,,,,,b8236bac-57d5-4dd4-962a-daca6b4adb8d,1677,,"[51.0, 10.0]",3900494,44,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Damjan Đoković,31911.0,Left Center Midfield,110,Bordeaux,146,"['6d2292b5-c8d6-4de3-81aa-6bcd3717436c', 'b3158ff0-c524-4986-a8a0-dc89a013a0ec']",34,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:34.516,Pressure,
,,,,,,,,,,,True,,,,,0.985026,,,,,,,,,,,d2085de9-1b76-4185-9dc7-2134ab1580e8,1691,,"[111.3, 5.1]",3900494,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques Zoua Daogari,401505.0,Left Center Forward,112,Bordeaux,146,"['15118dcf-fd7f-477a-bfc5-f8953819933d', '5cad26d5-5504-4913-8a19-ba54d8f7de4c']",45,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:44:45.319,Pressure,
,,,,,,,,,,,,,,,,0.399252,,,,,,,,,,,4e493303-8dc9-4427-9913-2823186e95b5,1716,,"[44.5, 19.8]",3900494,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Larbi,10616.0,Center Attacking Midfield,114,Bordeaux,146,"['14cb0c31-5e2b-4b8f-b4f0-e51ee89218f6', '58064f8d-7167-4e7b-8655-bcbe04b56b6f', 'd08613af-bb1b-46ad-bb9a-5f34b9e48ed4']",7,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:07.384,Pressure,
,,,,,,,,,,,,,,,,2.27844,,,,,,,,,,,36760913-e845-494d-aac3-23975bc50971,1731,,"[28.1, 76.1]",3900494,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Amos Youga,7389.0,Right Center Midfield,114,Bordeaux,146,"['8f58432d-d961-40b5-b4fc-cd6d3dd1a86a', 'f15945b0-e187-4bbc-bbfd-a1767bf11127']",18,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:18.524,Pressure,
,,,,,,,,,,,True,,,,,0.427645,,,,,,,,,,,47dff0b7-cf7a-430c-8d0d-36b983b466fe,1743,,"[79.2, 67.8]",3900494,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,116,Bordeaux,146,"['4dda8818-9618-46e9-bd1e-aca6390ce317', 'a870d16e-6ea7-4fc6-9a91-989c2b3ccdf2', 'ebf7d7de-70f9-4a82-a6eb-9f04cb679486']",50,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:50.873,Pressure,
,,,,,,,,,,,,,,,,0.218497,,,,,,,,,,,d1c8715e-5146-47be-ae7f-331ae8d0e1af,1749,,"[38.3, 48.5]",3900494,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémie Bréchet,7603.0,Left Center Back,116,Bordeaux,146,"['547f72eb-4bf6-4b6e-8e69-b3445b32a877', '56bffc81-6109-4950-a2a5-c345d03e74b6']",54,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:54.248,Pressure,
,,,,,,,,,,,,,,,,0.532617,,,,,,,,,,,32b5d90b-af3a-4a08-9f1d-deb9838b0988,1757,,"[12.9, 75.9]",3900494,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,116,Bordeaux,146,['a02da228-aab8-452f-be77-7abfb02e6497'],58,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:00:58.866,Pressure,
,,,,,,,,,,,,,,,,0.60176,,,,,,,,,,,87022acd-5ff9-46a3-9684-516fb2132d29,1762,,"[7.3, 68.8]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,117,Bordeaux,146,"['86af1640-c06a-445d-acc5-b649ee297562', 'd4d51d13-2f59-4436-b4c5-68206d325cd0']",14,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:14.019,Pressure,
,,,,,,,,,,,,,,,,0.211894,,,,,,,,,,,fe335615-f899-431e-aa77-1138f7ab86d9,1765,,"[10.5, 74.2]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amos Youga,7389.0,Right Center Midfield,117,Bordeaux,146,['86af1640-c06a-445d-acc5-b649ee297562'],15,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:15.313,Pressure,
,,,,,,,,,,,,,,,,1.625382,,,,,,,,,,,d92a1d4e-95bb-4215-b767-cd7672da0837,1766,,"[10.3, 74.8]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amos Youga,7389.0,Right Center Midfield,117,Bordeaux,146,,16,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:16.368,Pressure,
,,,,,,,,,,,True,,,,,0.731686,,,,,,,,,,,1b1b8b19-6f9b-4e0a-8ceb-8cb3f5c0b2ab,1768,,"[104.9, 6.4]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,117,Bordeaux,146,"['1c9c7c75-70c7-4380-a3e4-1fb9d810d2c6', '51ddfcd9-aee4-45ed-9b45-9eef520f8753', '6e2cc5f0-967a-40fe-bb6e-d08c00b1f121']",19,,,,,,,,,,,,,,,,Bordeaux,146,00:01:19.597,Pressure,
,,,,,,,,,,,,,,,,0.929788,,,,,,,,,,,3b9ddf89-01b4-49b0-9bc8-32c97392bb6a,1781,,"[47.5, 29.7]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Lamine Sané,8385.0,Right Center Back,118,Gazélec Ajaccio,160,"['45a223be-711b-4d23-ad45-72b3f8774f62', '63a2bc1b-376d-4ce0-843d-61a5fc257779']",27,,,,,,,,,,,,,,,,Bordeaux,146,00:01:27.852,Pressure,
,,,,,,,,,,,,,,,,0.487096,,,,,,,,,,,69257732-119c-45c3-9a09-923087fe783b,1788,,"[82.0, 54.9]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grégory Pujol,401506.0,Right Center Forward,118,Gazélec Ajaccio,160,['99436d29-c902-4745-9a9a-63c5992da410'],30,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:01:30.563,Pressure,
,,,,,,,,,,,,,,,,0.463629,,,,,,,,,,,7c2161eb-e002-4b2c-b88d-e74745321016,1795,,"[42.8, 70.7]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Biyogo Poko,30338.0,Right Back,118,Gazélec Ajaccio,160,['7e5d4b18-de57-4e9e-99df-ae4f91384d75'],36,,,,,,,,,,,,,,,,Bordeaux,146,00:01:36.324,Pressure,
,,,,,,,,,,,,,,,,0.848072,,,,,,,,,,,002d12a3-f2ee-4bf9-8a53-d9aba398f3fa,1799,,"[62.5, 73.5]",3900494,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,118,Gazélec Ajaccio,160,['6a81703d-37f1-4f1e-8d88-e0de561efc1b'],40,,,,,,,,,,,,,,,,Bordeaux,146,00:01:40.020,Pressure,
,,,,,,,,,,,,,,,,0.460414,,,,,,,,,,,ea4ab7e0-5e51-44f7-b4da-35138fe1bb35,1812,,"[51.6, 73.7]",3900494,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wahbi Khazri,3196.0,Center Attacking Midfield,120,Gazélec Ajaccio,160,"['37f7fc3e-522a-407f-9738-d326c9526cd3', 'cf5bd37e-8b21-4ac2-9d9f-853895f93613']",31,,,,,,,,,,,,,,,,Bordeaux,146,00:02:31.693,Pressure,
,,,,,,,,,,,,,,,,0.198952,,,,,,,,,,,dca45280-122a-4b45-97c9-fc4b9fb12786,1814,,"[47.3, 64.7]",3900494,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henri Saivet,5110.0,Center Defensive Midfield,120,Gazélec Ajaccio,160,,32,,,,,,,,,,,,,,,,Bordeaux,146,00:02:32.523,Pressure,
,,,,,,,,,,,,,,,,0.809813,,,,,,,,,,,512d9a31-a60d-4cbe-ae32-41a5d7989d02,1823,,"[30.6, 10.9]",3900494,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Jean Antoine Martínez,3207.0,Left Back,122,Bordeaux,146,"['18557715-97f3-40d6-bad3-dcb3f2f5b2b9', '354f0329-e093-4d20-aeaa-a9388a81f1f4']",53,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:53.032,Pressure,
,,,,,,,,,,,,,,,,0.68564,,,,,,,,,,,a8c4dd3b-115b-42fa-a805-a429f9127c29,1832,,"[48.6, 6.8]",3900494,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Larbi,10616.0,Center Attacking Midfield,122,Bordeaux,146,['b35145bb-c3d6-44d8-b6af-fef3f7aabb6a'],56,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:02:56.881,Pressure,
,,,,,,,,,,,,,,,,0.621861,,,,,,,,,,,3cc67629-29c8-4a9b-a785-a6ad5357612e,1842,,"[73.8, 30.8]",3900494,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Ducourtioux,401509.0,Center Defensive Midfield,123,Gazélec Ajaccio,160,"['1415ecf5-a37f-4698-9fa7-cae9e4cbedf4', 'afcb6ea5-179e-4c7a-8ac4-e0cdf237e6c7']",30,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:30.581,Pressure,
,,,,,,,,,,,,,,,,1.29163,,,,,,,,,,,575f85ee-10d5-4216-ae43-15070a9c8aea,1856,,"[56.7, 70.5]",3900494,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,124,Bordeaux,146,['329d0b67-4422-451a-8d09-85819f496ae5'],40,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:03:40.885,Pressure,
,,,,,,,,,,,True,,,,,0.38859,,,,,,,,,,,7bec1d5c-d35b-4b7b-b286-4d18ea599776,1859,,"[68.7, 7.8]",3900494,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Poundjé,4442.0,Left Back,125,Gazélec Ajaccio,160,['5d164379-9362-4390-9e1b-64f83cc0b890'],43,,,,,,,,,,,,,,,,Bordeaux,146,00:03:43.069,Pressure,
,,,,,,,,,,,True,,,,,1.617038,,,,,,,,,,,a801b050-3350-45f1-8c7a-23c4b6864d6b,1873,,"[65.5, 71.0]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Larbi,10616.0,Center Attacking Midfield,127,Bordeaux,146,['1848e66b-a4ec-4b54-a8fd-e3110d519c50'],3,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:03.050,Pressure,
,,,,,,,,,,,True,,,,,1.24133,,,,,,,,,,,c71d0572-e19d-436e-95f6-d1c8a6057ee6,1874,,"[62.3, 76.7]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amos Youga,7389.0,Right Center Midfield,127,Bordeaux,146,,3,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:03.206,Pressure,
,,,,,,,,,,,,,,,,0.978201,,,,,,,,,,,050a45e1-34e6-4952-8415-8708e0876c25,1881,,"[38.1, 75.0]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,127,Bordeaux,146,"['74e52f6e-d5c2-46a9-b7bc-cab713c8ff41', 'e3f09655-7efd-4537-a18e-b074073c25c7']",13,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:13.314,Pressure,
,,,,,,,,,,,True,,,,,0.330833,,,,,,,,,,,d63c5b8f-1344-4d5d-a87f-d95aca108816,1894,,"[89.7, 57.9]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Right Center Midfield,127,Bordeaux,146,"['af90039c-f8b6-4355-9c8b-61104a584222', 'c1d2f8d3-21f6-4b81-8a96-e945624fdfb5']",23,,,,,,,,,,,,,,,,Bordeaux,146,00:04:23.279,Pressure,
,,,,,,,,,,,,,,,,1.453355,,,,,,,,,,,348d0eb7-bd19-43ab-bce5-0a580ca8b43f,1900,,"[30.4, 15.6]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Jean Antoine Martínez,3207.0,Left Back,127,Bordeaux,146,"['7bcc35d7-59c2-42b1-8c5b-987f2571333e', 'ddb2a780-f465-43e0-9531-881c94370cae', 'eef98953-17d6-4d57-b1cf-860091da3020']",26,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:26.870,Pressure,
,,,,,,,,,,,,,,,,0.627262,,,,,,,,,,,fa82baee-c5e8-4201-8157-39d70a933e27,1904,,"[22.9, 27.5]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damjan Đoković,31911.0,Left Center Midfield,127,Bordeaux,146,['ddb2a780-f465-43e0-9531-881c94370cae'],30,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:30.677,Pressure,
,,,,,,,,,,,,,,,,0.334067,,,,,,,,,,,6f3d7ae8-1666-4756-a7b3-fee489fc8ee3,1915,,"[8.2, 16.4]",3900494,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémie Bréchet,7603.0,Left Center Back,128,Bordeaux,146,,49,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:04:49.380,Pressure,
,,,,,,,,,,,,,,,,0.449197,,,,,,,,,,,52212614-6f0b-46b2-bb08-dee90fb27d76,1926,,"[68.7, 20.0]",3900494,50,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enzo Crivelli,3184.0,Right Center Forward,129,Gazélec Ajaccio,160,"['451fe60b-0056-4b6a-985f-f1aaad86eee5', '91a4bc12-fde2-445d-9d95-4b4eab8431dd']",25,,,,,,,,,,,,,,,,Bordeaux,146,00:05:25.816,Pressure,
,,,,,,,,,,,True,,,,,1.051489,,,,,,,,,,,8731c4a3-a3cd-4798-9c9e-6c7498c6dea3,1930,,"[20.8, 74.0]",3900494,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandre Coeff,7428.0,Right Back,130,Bordeaux,146,"['408dd4ce-b539-4825-889a-9f9e0579b7a6', 'a0eb9735-d26c-473d-b040-879d82643ae2']",29,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:05:29.432,Pressure,
,,,,,,,,,,,,,,,,0.914011,,,,,,,,,,,085ddfd2-8728-4c3e-95f6-c9fe59438d83,1940,,"[43.2, 76.3]",3900494,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandre Coeff,7428.0,Right Back,132,Bordeaux,146,"['26a509fa-e91c-4784-b6d0-b4384d80390c', 'b74a3960-113b-4ba9-a4d2-9a325562c011']",12,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:12.527,Pressure,
,,,,,,,,,,,,,,,,0.95749,,,,,,,,,,,acbb371d-4857-464b-9d73-1c89e40784f3,1944,,"[50.9, 74.6]",3900494,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amos Youga,7389.0,Right Center Midfield,132,Bordeaux,146,"['685b629d-145e-4cad-b2c6-63002241127f', '81053204-8e54-48aa-be7a-853112842f3e']",14,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:14.486,Pressure,
,,,,,,,,,,,,,,,,0.502729,,,,,,,,,,,f6e08e8c-6c77-4359-90a1-e7778ee6e19e,1956,,"[75.8, 12.4]",3900494,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grégory Pujol,401506.0,Right Center Forward,133,Bordeaux,146,['ce1d3727-a407-4338-80cb-03ec039d9667'],26,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:26.879,Pressure,
,,,,,,,,,,,,,,,,0.759396,,,,,,,,,,,6bb66bd8-9813-421c-a5bf-5c7bc55ec011,1967,,"[68.5, 72.0]",3900494,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amos Youga,7389.0,Right Center Midfield,134,Bordeaux,146,['7866eaa2-41df-4417-866b-84a8c6a7bd15'],54,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:54.088,Pressure,
,,,,,,,,,,,,,,,,0.783505,,,,,,,,,,,74fee02e-b922-4d44-8782-caa5cefedc59,1974,,"[79.2, 57.7]",3900494,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacques Zoua Daogari,401505.0,Left Center Forward,134,Bordeaux,146,"['896a4aa6-db77-4682-82fa-1197e815383f', 'a349e05a-fc00-498c-87aa-702a8b8526f9']",57,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:57.672,Pressure,
,,,,,,,,,,,,,,,,1.419324,,,,,,,,,,,e93827a5-52b7-4818-a82e-aaa3582e7440,1978,,"[91.4, 55.4]",3900494,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacques Zoua Daogari,401505.0,Left Center Forward,134,Bordeaux,146,['f9c745ef-4108-4907-a315-a2e7d1c6196b'],59,,,,,,,,,,,,,,,,Gazélec Ajaccio,160,00:06:59.486,Pressure,
