ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.705062,,,,,,,,,,,,,9addce1a-17fc-467e-9fc5-4d40ab18726d,3126,,"[73.2, 3.5]",3900600,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,169,Marseille,147,['a1329578-6d78-4047-bf84-33da0342e4c9'],10,,,,,,,,,,,,,,,,,,Lille,143,00:34:10.660,Pressure,
,,,,,,,,,,,,,3.250833,,,,,,,,,,,,,d774d58b-6f49-46c2-9054-6b3dba7c4077,3143,,"[50.3, 12.8]",3900600,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yassine Benzia,3673.0,Center Forward,170,Marseille,147,['ea0fe584-2bda-4fa4-bcbd-c30383c30460'],46,,,,,,,,,,,,,,,,,,Lille,143,00:34:46.075,Pressure,
,,,,,,,,,,,,,0.337925,,,,,,,,,,,,,a94a19d6-ae68-4b12-91f3-fe1758db84bd,3153,,"[50.8, 52.2]",3900600,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Amadou,11332.0,Center Defensive Midfield,170,Marseille,147,['7ad038a8-b17a-4421-aa22-922cf6c31a4c'],59,,,,,,,,,,,,,,,,,,Lille,143,00:34:59.379,Pressure,
,,,,,,,,,,,,,0.726114,,,,,,,,,,,,,bd530ed9-2d3a-4233-b8f8-a0d36b533184,3166,,"[16.9, 46.2]",3900600,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,171,Lille,143,['50ea222c-2fd3-4edd-80c2-4c892d455558'],12,,,,,,,,,,,,,,,,,,Marseille,147,00:35:12.606,Pressure,
,,,,,,,,,,,,,0.764423,,,,,,,,,,,,,2755e8c2-3bd2-4f01-93a7-77b5afb006b6,3173,,"[18.0, 62.0]",3900600,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sébastien Corchia,6716.0,Right Back,172,Marseille,147,"['1b353308-4964-4201-b391-d1cce2bd2573', '93723806-043a-42d8-8ea4-75d0a7a09880']",26,,,,,,,,,,,,,,,,,,Lille,143,00:35:26.308,Pressure,
,,,,,,,,,,,,,0.730082,,,,,,,,,,,,,17407719-9782-4391-be80-d411265f5291,3192,,"[7.3, 60.1]",3900600,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,172,Marseille,147,['03a89c8c-6119-43e5-bd37-646a46b42ee0'],49,,,,,,,,,,,,,,,,,,Lille,143,00:35:49.409,Pressure,
,,,,,,,,,,,,,0.476169,,,,,,,,,,,,,03a89c8c-6119-43e5-bd37-646a46b42ee0,3193,,"[114.4, 20.5]",3900600,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,172,Marseille,147,['17407719-9782-4391-be80-d411265f5291'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:35:49.731,Pressure,True
,,,,,,,,,,,,,0.457871,,,,,,,,,,,,,37552d2c-9021-4721-a263-d20e28989881,3207,,"[30.6, 56.5]",3900600,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bouna Sarr,4351.0,Right Wing,173,Lille,143,['0906c73c-ce2e-4a1f-b48f-864789cd2298'],54,,,,,,,,,,,,,,,,,,Marseille,147,00:36:54.135,Pressure,
,,,,,,,,,,,,,0.587656,,,,,,,,,,,,,4742352e-5fdf-4404-80cd-bf8297f1f1ad,3208,,"[28.8, 55.2]",3900600,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdelaziz Barrada,23933.0,Left Defensive Midfield,173,Lille,143,,55,,,,,,,,,,,,,,,,,,Marseille,147,00:36:55.757,Pressure,
,,,,,,,,,,,,,0.845197,,,,,,,,,,,,,21d1e2d0-e929-46a9-a2f4-cf07d1c121c1,3209,,"[28.9, 57.6]",3900600,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bouna Sarr,4351.0,Right Wing,173,Lille,143,['689fd9fe-bb51-4b3f-ad52-702b4ef7516e'],58,,,,,,,,,,,,,,,,,,Marseille,147,00:36:58.091,Pressure,
,,,,,,,,,,,,,0.467709,,,,,,,,,,,,,0b3dcb01-55a3-4b18-9e9e-dfc709658599,3217,,"[98.9, 70.5]",3900600,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yassine Benzia,3673.0,Center Forward,173,Lille,143,"['a5d5e6da-b082-4a4f-a1de-037efa019189', 'f161f908-0dd7-4fcb-a087-6591858c3c40']",3,,,,,,,,,,,,,,,,,,Lille,143,00:37:03.257,Pressure,
,,,,,,,,,,,,,0.593051,,,,,,,,,,,,,8a8354b8-7d18-4134-96a0-73ed3fa4673d,3221,,"[45.2, 19.9]",3900600,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdelaziz Barrada,23933.0,Left Defensive Midfield,173,Lille,143,"['882ddf73-b322-4465-b21d-d0d8f6ab925e', 'a72c3729-373c-4930-b995-4d3b97885da9', 'f054f2ed-79ff-47e4-b6e2-e4a92e84a30c']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:37:08.532,Pressure,
,,,,,,,,,,,,,1.485639,,,,,,,,,,,,,11b20c54-debf-4c4a-8545-4e9c852fdeee,3233,,"[107.1, 25.2]",3900600,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakary Adama Soumaoro,3677.0,Left Center Back,174,Lille,143,"['5770730a-50be-4453-9b78-0ef2528cff7f', '652f020f-f330-4e7b-acf7-771254712a2d']",29,,,,,,,,,,,,,,,,,,Lille,143,00:39:29.152,Pressure,
,,,,,,,,,,,,,2.693303,,,,,,,,,,,,,04027e43-ce2a-487b-b68f-fc5adf26621c,3244,,"[69.6, 11.3]",3900600,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Amadou,11332.0,Center Defensive Midfield,177,Marseille,147,"['63bbae5c-b8d5-4518-a349-637573b9d457', '76e16ea0-5a08-4e9a-8a37-d8e4a76f3839']",43,,,,,,,,,,,,,,,,,,Lille,143,00:40:43.622,Pressure,
,,,,,,,,,,,,,0.575661,,,,,,,,,,,,,f5db6064-0651-4024-a358-4a317bbf6f02,3248,,"[22.6, 71.3]",3900600,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Corchia,6716.0,Right Back,177,Marseille,147,,51,,,,,,,,,,,,,,,,,,Lille,143,00:40:51.868,Pressure,
,,,,,,,,,,,,,0.190467,,,,,,,,,,,,,6f7d5edb-170a-4abc-8632-4cda256f69ca,3249,,"[98.9, 6.9]",3900600,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,177,Marseille,147,['c62a4012-ff59-4535-95ea-68eb8a2c2e2a'],52,,,,,,,,,,,,,,,,,,Marseille,147,00:40:52.489,Pressure,
,,,,,,,,,,,,,1.738845,,,,,,,,,,,,,d99f96ae-3c0c-4263-b088-231efecd0fbd,3283,,"[25.8, 4.9]",3900600,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,180,Marseille,147,['931b7353-c21d-4fc1-9746-b3b8cbf3ae68'],34,,,,,,,,,,,,,,,,,,Lille,143,00:41:34.656,Pressure,
,,,,,,,,,True,,,,0.451264,,,,,,,,,,,,,5af0b24d-9474-440c-bc25-c110db6d18ad,3291,,"[108.9, 73.5]",3900600,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,180,Marseille,147,,44,,,,,,,,,,,,,,,,,,Marseille,147,00:41:44.116,Pressure,
,,,,,,,,,,,,,0.813376,,,,,,,,,,,,,335ee368-ff20-44f9-8e1b-1b1b5b3dfc1b,3305,,"[63.4, 16.4]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Benzia,3673.0,Center Forward,181,Marseille,147,['4bcf8a3f-2bc5-44de-8f3e-a1df27bb5015'],10,,,,,,,,,,,,,,,,,,Lille,143,00:42:10.392,Pressure,
,,,,,,,,,,,,,0.679533,,,,,,,,,,,,,df91e426-1861-41bf-83b6-9416836743fb,3306,,"[54.8, 6.1]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,181,Marseille,147,,12,,,,,,,,,,,,,,,,,,Lille,143,00:42:12.725,Pressure,
,,,,,,,,,,,,,0.716807,,,,,,,,,,,,,e507b28d-e2ce-43d8-b3b5-7578d68d3e8c,3331,,"[34.1, 74.1]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,Right Wing,182,Marseille,147,['e03e54a4-3d5c-4c2f-8ddb-1b70d015ab37'],35,,,,,,,,,,,,,,,,,,Lille,143,00:42:35.948,Pressure,
,,,,,,,,,,,,,0.72868,,,,,,,,,,,,,60229490-b0c7-4ac3-a494-fd3a4e9baf40,3333,,"[84.7, 5.0]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,182,Marseille,147,"['27f6ae19-2fef-445e-93b8-a669e737fd5e', '639649bc-9510-49b0-84b2-eb748866e2a1']",37,,,,,,,,,,,,,,,,,,Marseille,147,00:42:37.434,Pressure,
,,,,,,,,,,,,,0.964016,,,,,,,,,,,,,af8e3cfe-f347-490b-bd43-7806b47b4661,3342,,"[29.1, 61.3]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bouna Sarr,4351.0,Right Wing,183,Lille,143,"['1ba8e824-cfe7-4601-8353-73131c8ddd4a', 'cf39be65-4e4c-4a8c-96cc-92dea1294048']",48,,,,,,,,,,,,,,,,,,Marseille,147,00:42:48.221,Pressure,
,,,,,,,,,,,,,0.468984,,,,,,,,,,,,,33438500-f89a-4388-bb2e-40d7800d3d21,3346,,"[19.0, 72.2]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bouna Sarr,4351.0,Right Wing,183,Lille,143,['7f6ce24a-0a1b-4f44-9708-e782ccbc2952'],51,,,,,,,,,,,,,,,,,,Marseille,147,00:42:51.908,Pressure,
,,,,,,,,,,,,,0.856271,,,,,,,,,,,,,6abecc35-dd13-4428-9ef5-5931d077fc65,3347,,"[27.3, 74.3]",3900600,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bouna Sarr,4351.0,Right Wing,183,Lille,143,,56,,,,,,,,,,,,,,,,,,Marseille,147,00:42:56.266,Pressure,
,,,,,,,,,,,,,0.882169,,,,,,,,,,,,,f9a346a7-20a3-41c5-a5d3-0c880bbc39d7,3370,,"[72.7, 15.1]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Left Center Midfield,184,Marseille,147,['3c61923e-88e0-4dbb-8050-407473351a8e'],12,,,,,,,,,,,,,,,,,,Lille,143,00:43:12.963,Pressure,
,,,,,,,,,,,,,0.331836,,,,,,,,,,,,,a7b2586f-04f0-4487-8766-3d8c9a7267d2,3378,,"[20.2, 38.9]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renato Civelli,29057.0,Right Center Back,184,Marseille,147,"['26ba77e4-c401-444f-b544-723e6d9c09a0', '38826ad8-981e-4927-afd8-394001f836ed', '78e0f29d-d91a-47e5-ab07-392305527efd']",25,,,,,,,,,,,,,,,,,,Lille,143,00:43:25.036,Pressure,
,,,,,,,,,,,,,1.091108,,,,,,,,,,,,,75f48123-134c-49b3-9e3d-c506c1bebaa6,3384,,"[9.4, 23.0]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Pavard,5476.0,Left Back,184,Marseille,147,['4993fa1c-e542-4624-af6f-c1766110975c'],27,,,,,,,,,,,,,,,,,,Lille,143,00:43:27.705,Pressure,
,,,,,,,,,,,,,1.616935,,,,,,,,,,,,,1b659f10-749c-4957-9462-c1f05cdc30c3,3387,,"[6.2, 19.1]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Pavard,5476.0,Left Back,184,Marseille,147,"['a50a9603-7ef4-4b66-8032-4cbb1cba38c1', 'a5732d56-e682-4345-807c-50b6c748a431']",31,,,,,,,,,,,,,,,,,,Lille,143,00:43:31.866,Pressure,
,,,,,,,,,,,,,0.797405,,,,,,,,,,,,,aa5fc3cb-449b-44b8-bacc-f4032380911c,3398,,"[12.8, 10.6]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florent Balmont,3211.0,Left Center Midfield,185,Marseille,147,"['c8330bef-5789-4b02-9f44-1c6a4be08fdc', 'd0ff9060-1cbd-4bff-b720-0a1ecfc47de9']",51,,,,,,,,,,,,,,,,,,Lille,143,00:43:51.508,Pressure,
,,,,,,,,,True,,,,0.861333,,,,,,,,,,,,,88429753-78e7-497d-b680-a39a342d89ca,3404,,"[99.2, 69.7]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Rabillard,8981.0,Right Defensive Midfield,186,Lille,143,['b41a974d-1140-42eb-a24f-68b3869d91ca'],52,,,,,,,,,,,,,,,,,,Marseille,147,00:43:52.837,Pressure,
,,,,,,,,,,,,,0.686522,,,,,,,,,,,,,c3f94e48-02de-43fd-93dd-252c5438a53c,3411,,"[28.4, 17.2]",3900600,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,186,Lille,143,['40168c66-5559-4a2d-8dbc-0ee0d110d502'],58,,,,,,,,,,,,,,,,,,Lille,143,00:43:58.021,Pressure,
,,,,,,,,,,,,,0.458977,,,,,,,,,,,,,9ada48b6-2732-4e32-ac08-aba5f123f621,3423,,"[79.5, 22.6]",3900600,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rémy Cabella,3420.0,Left Defensive Midfield,187,Lille,143,"['fbf5d8be-ca97-4d6e-bead-85c472e1dbac', 'fdd83cee-ed5c-4502-9dde-3a5127c02975']",22,,,,,,,,,,,,,,,,,,Marseille,147,00:44:22.426,Pressure,
,,,,,,,,,,,,,0.459123,,,,,,,,,,,,,30b794ec-9045-4de1-9d2b-12a5ac76eaf6,3425,,"[73.1, 22.7]",3900600,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,187,Lille,143,,24,,,,,,,,,,,,,,,,,,Marseille,147,00:44:24.137,Pressure,
,,,,,,,,,,,,,0.7266,,,,,,,,,,,,,255c8b05-5372-4f84-88d3-f5bcadc70747,3428,,"[64.7, 28.7]",3900600,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,187,Lille,143,"['59297f1b-4105-46ae-b5b4-4460b8e4d13c', 'c78ac074-fa83-4749-be90-96fb6c55ebf0', 'cdcde250-44c2-4384-8f95-4795fa33e65f']",26,,,,,,,,,,,,,,,,,,Marseille,147,00:44:26.295,Pressure,
,,,,,,,,,,,,,0.71785,,,,,,,,,,,,,50c97724-2b34-4c85-8745-987ba19488ae,3453,,"[29.2, 66.1]",3900600,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renato Civelli,29057.0,Right Center Back,188,Marseille,147,,11,,,,,,,,,,,,,,,,,,Lille,143,00:45:11.273,Pressure,
,,,,,,,,,,,,,1.956564,,,,,,,,,,,,,feaec996-1c31-411d-978b-c995e1dc9383,3464,,"[85.8, 8.7]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofiane Boufal,3625.0,Center Forward,189,Marseille,147,['cfa9dd49-5e18-4eb4-898b-3af062c24fa8'],3,,,,,,,,,,,,,,,,,,Lille,143,00:46:03.853,Pressure,
,,,,,,,,,,,,,0.469266,,,,,,,,,,,,,334cb7be-4e20-408f-baba-d0d371857f69,3466,,"[53.5, 8.2]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Pavard,5476.0,Left Back,189,Marseille,147,,8,,,,,,,,,,,,,,,,,,Lille,143,00:46:08.340,Pressure,
,,,,,,,,,True,,,,0.44934,,,,,,,,,,,,,2765568e-ef4a-4f1f-86b6-d7af30584b7d,3472,,"[64.5, 72.9]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Rabillard,8981.0,Right Defensive Midfield,190,Lille,143,['ec7abee5-ee4c-4478-aaf0-76cde16615e6'],10,,,,,,,,,,,,,,,,,,Marseille,147,00:46:10.273,Pressure,
,,,,,,,,,True,,,,0.98526,,,,,,,,,,,,,836d0a0a-cac2-40f9-8625-2da7d7641688,3476,,"[65.2, 55.5]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Rabillard,8981.0,Right Defensive Midfield,190,Lille,143,['e2939ada-db3b-434d-b7e0-e1cdec605346'],12,,,,,,,,,,,,,,,,,,Marseille,147,00:46:12.767,Pressure,
,,,,,,,,,,,,,0.583839,,,,,,,,,,,,,e2c21e13-4e18-4f46-a6c2-e86b7a348d4b,3486,,"[39.0, 76.3]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bouna Sarr,4351.0,Right Wing,191,Lille,143,"['254a583f-e4f6-4b34-a215-c69db4c49125', '45239033-1ba4-4dcf-bc4b-081f5b379b01']",29,,,,,,,,,,,,,,,,,,Marseille,147,00:46:29.992,Pressure,
,,,,,,,,,,,,,0.335441,,,,,,,,,,,,,64770a52-6caa-4d52-a934-c5f79d51224f,3488,,"[50.5, 76.8]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rémy Cabella,3420.0,Left Defensive Midfield,191,Lille,143,"['18d70a93-7ab8-4d2e-812a-e293ff9a5a03', '350a5628-13ae-4947-a52d-4c636d0667a6']",31,,,,,,,,,,,,,,,,,,Marseille,147,00:46:31.392,Pressure,
,,,,,,,,,,,,,0.964493,,,,,,,,,,,,,8e7d5065-eb7b-4c19-a831-7d08cc1a0dd6,3507,,"[21.5, 74.1]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bouna Sarr,4351.0,Right Wing,191,Lille,143,['636ca248-fede-4e78-94da-f31f29619a78'],47,,,,,,,,,,,,,,,,,,Marseille,147,00:46:47.709,Pressure,
,,,,,,,,,,,,,0.464574,,,,,,,,,,,,,0a61e807-d48f-41f3-9a2e-ae7eeed0bc16,3508,,"[10.5, 58.8]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,191,Lille,143,,50,,,,,,,,,,,,,,,,,,Marseille,147,00:46:50.047,Pressure,
,,,,,,,,,True,,,,0.992103,,,,,,,,,,,,,09e69f6c-88eb-4b5e-adfa-cdfe06fb71a8,3513,,"[89.5, 4.9]",3900600,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,192,Marseille,147,"['34f79756-ca03-4f47-a860-dcd1f8a2eb3f', 'b3370666-de39-46e9-ae94-82f33f81668a']",55,,,,,,,,,,,,,,,,,,Lille,143,00:46:55.311,Pressure,
,,,,,,,,,,,,,0.581488,,,,,,,,,,,,,b76a4757-7a91-4a1d-8d44-ef756c47e1fa,3523,,"[64.2, 59.6]",3900600,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Right Center Midfield,192,Marseille,147,['68b51280-aa77-4a1c-95cb-f5e82b3edba0'],8,,,,,,,,,,,,,,,,,,Lille,143,00:47:08.604,Pressure,
,,,,,,,,,,,,,0.718471,,,,,,,,,,,,,e9d3e48d-a516-4d9f-a7ff-ab41487cef87,3527,,"[74.3, 46.7]",3900600,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Center Forward,192,Marseille,147,"['22c8a184-5ec5-430a-915b-b253c8618f62', 'fb692064-a49c-483f-872c-2c3e9c6071d2']",11,,,,,,,,,,,,,,,,,,Lille,143,00:47:11.610,Pressure,
,,,,,,,,,True,,,,0.570997,,,,,,,,,,,,,95d6b38f-2a3d-4f57-afa1-234b4041fe5d,3531,,"[47.2, 20.2]",3900600,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,192,Marseille,147,['bd9cd13f-9781-443a-801d-5fad56208eda'],14,,,,,,,,,,,,,,,,,,Marseille,147,00:47:14.608,Pressure,
,,,,,,,,,,,,,0.581507,,,,,,,,,,,,,34f4031d-d2f6-4a48-a999-d964218c2be3,3535,,"[73.4, 60.2]",3900600,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Center Forward,192,Marseille,147,['7c805236-c885-4623-9e8e-fcb657b04fc1'],16,,,,,,,,,,,,,,,,,,Lille,143,00:47:16.384,Pressure,
,,,,,,,,,,,,,0.584495,,,,,,,,,,,,,2e0cac62-493a-4924-bc8d-12a7f11fbcfd,3563,,"[60.0, 62.9]",3900600,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémy Cabella,3420.0,Left Defensive Midfield,195,Lille,143,"['764901ae-db04-45c1-ae10-a43283953a58', 'f3cf943c-7399-46de-b1fa-72047bf92dbc']",41,,,,,,,,,,,,,,,,,,Marseille,147,00:48:41.419,Pressure,
,,,,,,,,,,,,,0.338969,,,,,,,,,,,,,2691dd3f-6bd7-4e53-ade3-a4440b8ebb90,3579,,"[9.5, 72.7]",3900600,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Aníbal Isla Isla,18874.0,Right Back,196,Lille,143,['3a46eec8-c016-4d5b-a0c2-a7bb1af15b4b'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:49:13.688,Pressure,
,,,,,,,,,True,,,,0.59929,,,,,,,,,,,,,b89f68ef-ce84-4ba4-8eda-d2b044c8f02b,3586,,"[104.4, 3.1]",3900600,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Left Center Midfield,197,Marseille,147,['2e2f15ed-486b-4517-aad6-125b8bbb060b'],16,,,,,,,,,,,,,,,,,,Lille,143,00:49:16.534,Pressure,
,,,,,,,,,True,,,,0.860283,,,,,,,,,,,,,51e27bd7-870b-473f-b7fe-d03ba7245753,3591,,"[103.6, 15.1]",3900600,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lenny Nangis,7303.0,Center Forward,197,Marseille,147,"['2ecc9edf-f225-41ee-aebf-d4a44523cf62', '30235107-a048-4b77-8ed4-d54c61f0efeb']",19,,,,,,,,,,,,,,,,,,Lille,143,00:49:19.136,Pressure,
,,,,,,,,,,,,,0.34418,,,,,,,,,,,,,94d00ca4-8c62-41b9-8626-2a4504588f82,3608,,"[26.7, 56.0]",3900600,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morgan Amalfitano,3425.0,Right Midfield,198,Marseille,147,,50,,,,,,,,,,,,,,,,,,Lille,143,00:49:50.851,Pressure,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c4d2daeb-c02e-4bcf-b0d8-d8184ccbb4d0,26,Lost In Play,"[52.0, 42.8]",3900600,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Silva Borges,25199.0,Left Defensive Midfield,2,Marseille,147,['d69b017e-8718-4a74-b867-5914722eb9a7'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:00:30.843,Interception,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f71e4a28-d7f3-49cf-af66-ce8ca6cba9a7,63,Lost In Play,"[10.0, 26.5]",3900600,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Pavard,5476.0,Left Back,3,Marseille,147,['9902805b-8bb9-4999-9e65-a80cde0a6738'],15,,,,,,,,,,,,,,,,,,Lille,143,00:01:15.407,Interception,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c047f965-5d19-4c21-9309-ea6f9ac25be5,100,Success In Play,"[41.2, 4.1]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,5,Lille,143,['232120dd-7373-4134-984b-0272732e7515'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:02:13.928,Interception,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e65055a0-9b89-401d-84e1-3d4a0ea961f7,143,Lost Out,"[34.2, 5.4]",3900600,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Pavard,5476.0,Left Back,7,Marseille,147,['4f503711-bae3-416a-b870-d9145c61fe84'],42,,,,,,,,,,,,,,,,,,Lille,143,00:02:42.616,Interception,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dcfa36b9-3da7-4795-96dd-3e9fffcb0476,342,Lost Out,"[10.0, 5.6]",3900600,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,17,Lille,143,"['3c2ee181-324c-4d98-a6ef-2745b7f9e028', '570459eb-e702-4c86-92ad-ca37c3f63dbd']",59,,,,,,,,,,,,,,,,,,Lille,143,00:07:59.988,Interception,True
,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,0453cf9c-a301-4fe7-b842-c4355bcd9d60,434,Lost In Play,"[67.5, 39.6]",3900600,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,25,Lille,143,['f365c49c-4827-4258-ac29-c4edb5dc3043'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:10:32.741,Interception,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d14af01-b840-4e14-9e4b-efdb7d13647c,628,Lost In Play,"[63.6, 72.1]",3900600,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,35,Marseille,147,['df7e2270-20e0-4bee-9fa5-0413a56930fa'],42,,,,,,,,,,,,,,,,,,Lille,143,00:14:42.028,Interception,
