50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,72c1da56-8fae-4719-9fb2-4823850d6d6c,2104,,"[100.8, 34.8]",3901243,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Billy Ketkeophomphone,4441.0,Center Forward,120,Angers,145,['bfe03a06-5e18-4fb8-923c-6fe764d197ca'],36,,,,,,,,,,,,,,,,,Angers,145,00:04:36.179,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,954a5214-9c6a-4545-b43c-25b21fee02a5,2124,,"[55.0, 75.9]",3901243,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Floyd Ayité,15689.0,Center Forward,121,Bastia,2736,['d1b1c392-3acb-4424-b90f-7fde6ad85f03'],10,,,,,,,,,,,,,,,,,Bastia,2736,00:05:10.056,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,bb3011f0-91ac-49b9-93e9-ebc8930dd972,2177,,"[39.2, 4.9]",3901243,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,124,Angers,145,['48601202-07ca-4d10-b1cd-1149c1e1e7d6'],30,,,,,,,,,,,,,,,,,Bastia,2736,00:06:30.249,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,a062c09a-ca67-4598-b8a4-c969d6ce7da4,2262,,"[34.7, 70.1]",3901243,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierrick Capelle,3071.0,Right Wing,126,Bastia,2736,['8df8a93e-42d8-4a39-9563-91e22d1a0fb5'],57,,,,,,,,,,,,,,,,,Angers,145,00:07:57.912,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6aadd982-a6e2-4fdc-bf77-f8f7c0189a9c,2294,,"[72.1, 32.7]",3901243,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Kamano,3405.0,Left Wing,126,Bastia,2736,['c823aa7e-3bdc-443d-b514-f306782e0874'],33,,,,,,,,,,,,,,,,,Bastia,2736,00:08:33.511,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,d9729edf-17a7-45d5-a20f-423df9f93fdd,2303,,"[52.9, 72.7]",3901243,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,127,Angers,145,['c9a7fb38-d949-4a7d-bf2d-a79cfa81b569'],40,,,,,,,,,,,,,,,,,Angers,145,00:08:40.775,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,de7c92b9-93bc-4b8d-a68d-94f3fca4cd86,2328,,"[61.2, 68.4]",3901243,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Danic,7349.0,Right Wing,130,Angers,145,['709407f7-a1df-4d77-bdf3-e8e8ca22a16e'],47,,,,,,,,,,,,,,,,,Bastia,2736,00:09:47.910,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,256704c2-9e61-42b5-aa55-f2407c7dfe3b,2477,,"[55.7, 31.2]",3901243,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Axel Ngando,29875.0,Center Attacking Midfield,135,Bastia,2736,['f3d328c1-bda6-4f7b-8c68-fa127b6b7ecf'],56,,,,,,,,,,,,,,,,,Bastia,2736,00:14:56.782,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1935a9d2-aaf6-46ff-a8ab-645e988061e6,2542,,"[74.1, 32.7]",3901243,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,140,Angers,145,['f741a8a0-9111-4e12-bd3d-13fa3f988a04'],26,,,,,,,,,,,,,,,,,Bastia,2736,00:16:26.006,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,a78cf81c-0370-4634-a354-8771edcfc38f,2561,,"[55.0, 73.9]",3901243,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Angoula,401482.0,Right Back,141,Bastia,2736,['97b71cf2-393c-4cb9-8133-78bb974ec075'],35,,,,,,,,,,,,,,,,,Angers,145,00:16:35.214,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,8406e6e1-2b2a-45d3-b67c-99cd36739608,2598,,"[5.2, 19.4]",3901243,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Mangani,3185.0,Left Center Midfield,144,Bastia,2736,['0ca5ba8e-71dd-4255-afe9-4dd564ff6619'],19,,,,,,,,,,,,,,,,,Angers,145,00:18:19.819,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f6615c7f-6353-4b23-b863-62269470ffb0,2621,,"[83.0, 37.2]",3901243,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,146,Angers,145,['1d117deb-ca68-4e06-8a07-e2dd70175d49'],34,,,,,,,,,,,,,,,,,Bastia,2736,00:19:34.399,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,32966d5f-db6b-4faa-8418-e27bf3973eed,2627,,"[70.6, 10.4]",3901243,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Axel Ngando,29875.0,Center Attacking Midfield,146,Angers,145,['2f573b19-8f35-4e87-bd39-3340280f2401'],38,,,,,,,,,,,,,,,,,Bastia,2736,00:19:38.389,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,9572e3d3-c970-47db-a64a-558ee446d38a,2742,,"[8.2, 74.2]",3901243,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaël Angoula,401482.0,Right Back,159,Bastia,2736,['0e88ac40-34e2-4647-98ad-da011b8e2166'],27,,,,,,,,,,,,,,,,,Angers,145,00:23:27.611,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,3ffbbf8f-2385-4213-844a-45a87170d9d8,2769,,"[73.6, 60.9]",3901243,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Floyd Ayité,15689.0,Right Wing,162,Angers,145,['f4536f48-c142-4ba5-9826-80411ee810f5'],2,,,,,,,,,,,,,,,,,Bastia,2736,00:25:02.706,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2a667b9d-d2ce-4fe9-badd-f71f0aae1011,2818,,"[32.1, 18.8]",3901243,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,164,Bastia,2736,['aabe52eb-4b11-4bce-b944-d6df83d5f34b'],0,,,,,,,,,,,,,,,,,Angers,145,00:26:00.739,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,89132fb5-7abf-49be-a719-b594bd5f29b6,2828,,"[16.5, 8.9]",3901243,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,165,Bastia,2736,['540e11de-e287-4662-b00b-9c3bc844149b'],16,,,,,,,,,,,,,,,,,Angers,145,00:26:16.181,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,041c36f0-28be-4250-ad3a-a5e24c00df1a,2847,,"[12.3, 44.2]",3901243,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,166,Angers,145,['e8f0403e-dc06-44aa-b0d2-61e2fc36693d'],30,,,,,,,,,,,,,,,,,Angers,145,00:26:30.563,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,3a0c8152-995a-43be-bea4-46d4b354e166,2855,,"[45.2, 24.8]",3901243,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,167,Angers,145,['5454fed6-5135-466a-88b0-4e116f4229d3'],1,,,,,,,,,,,,,,,,,Bastia,2736,00:27:01.851,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,0e7cb2cc-8ee7-4d27-990c-a89c35fba310,2879,,"[43.9, 30.3]",3901243,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Thomas,3549.0,Left Center Back,169,Bastia,2736,['c6fb8aef-cd91-4474-9b6a-39949953d0d2'],52,,,,,,,,,,,,,,,,,Angers,145,00:27:52.611,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2a960b70-7c5d-471c-a394-6632c722d668,2881,,"[90.7, 54.3]",3901243,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,169,Bastia,2736,['20808eda-84bc-4e1a-939a-c1db2368cd23'],54,,,,,,,,,,,,,,,,,Bastia,2736,00:27:54.009,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,278d6afb-052c-45c5-8dbf-016cdd14e98b,2948,,"[45.8, 1.6]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Mangani,3185.0,Left Defensive Midfield,173,Bastia,2736,['b0145abe-c937-4aec-b1c1-901e9419cde4'],21,,,,,,,,,,,,,,,,,Angers,145,00:29:21.925,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,37aaf721-8249-4abf-b01c-43ae0f7bfa9a,2959,,"[51.2, 58.8]",3901243,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Cahuzac,4350.0,Right Defensive Midfield,174,Angers,145,['27097df3-1cd4-4262-bdc9-e0a9970cc7bc'],31,,,,,,,,,,,,,,,,,Bastia,2736,00:29:31.468,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,a0b25b39-a0ab-4a00-b4dc-d0c22179cf54,3015,,"[65.3, 33.1]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Right Defensive Midfield,178,Angers,145,['4ccf4b36-65f5-4275-b987-2dc4b54e1966'],19,,,,,,,,,,,,,,,,,Angers,145,00:30:19.765,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,bf7a2071-7e49-4aec-b0f9-8196f4a074aa,3032,,"[4.7, 59.2]",3901243,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,178,Angers,145,['10eacd8a-0ce4-4365-905c-779898f9356a'],37,,,,,,,,,,,,,,,,,Bastia,2736,00:30:37.294,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,9acf5d29-f4d0-4ba3-a00a-42cbc0d59f01,3040,,"[36.0, 35.4]",3901243,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Thomas,3549.0,Left Center Back,180,Bastia,2736,['09e92e6c-6881-49fd-85b0-6283f12c4be7'],52,,,,,,,,,,,,,,,,,Angers,145,00:31:52.323,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,68ca6191-6ea0-452e-8434-5dca4bf1e624,3048,,"[72.3, 77.6]",3901243,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Djiku,2989.0,Right Back,180,Bastia,2736,['7ec08684-eb38-41b1-a3a1-54885b47e82a'],57,,,,,,,,,,,,,,,,,Bastia,2736,00:31:57.787,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,0b724ebc-127d-4bc0-9bd2-6daf72e1b299,3063,,"[81.1, 68.2]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Djiku,2989.0,Right Back,180,Bastia,2736,['12cd748f-b234-4c4c-a34c-cf20ba4e6cb9'],10,,,,,,,,,,,,,,,,,Bastia,2736,00:32:10.772,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,09503ca4-79b9-4ffb-a70c-df123722778a,3073,,"[71.9, 50.6]",3901243,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Defensive Midfield,181,Angers,145,['0e8d4884-2379-49b0-9465-d73ac95cd078'],40,,,,,,,,,,,,,,,,,Angers,145,00:32:40.734,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,ec8b2288-eff5-4204-85c7-44cfa0760804,3102,,"[75.4, 63.7]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cheikh N''Doye,5676.0,Right Defensive Midfield,185,Angers,145,['5c0dcf77-5d94-4312-82d2-0d469d007425'],0,,,,,,,,,,,,,,,,,Angers,145,00:34:00.056,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,eb7cda28-2e69-47d0-8c9f-8a6b2c9ffbc3,3119,,"[15.0, 19.0]",3901243,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Palmieri,4508.0,Left Back,186,Angers,145,['13ed3835-5e4c-4268-a4e4-af0002879983'],19,,,,,,,,,,,,,,,,,Bastia,2736,00:34:19.752,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,1791ea02-00f6-4de0-995e-148f6d6ffbc3,3184,,"[48.0, 3.4]",3901243,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julian Palmieri,4508.0,Left Back,190,Angers,145,['dc6a67b8-7652-4325-a28d-64ed5fb832dc'],51,,,,,,,,,,,,,,,,,Bastia,2736,00:35:51.636,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,93960e7d-9cc5-46c2-aecd-38ab4144400a,3246,,"[11.6, 66.2]",3901243,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Angoula,401482.0,Right Back,193,Bastia,2736,['f9f181bd-0537-4baf-8882-33ed1b5cd298'],1,,,,,,,,,,,,,,,,,Angers,145,00:37:01.385,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,de3d4361-7081-4cf9-a198-6dd9c05091ac,3314,,"[15.9, 30.5]",3901243,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Modesto,401194.0,Left Center Back,198,Angers,145,['c5de1bd2-33b7-40c7-be3c-c50395bb6d70'],14,,,,,,,,,,,,,,,,,Bastia,2736,00:39:14.902,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,4e7c2af1-57d2-4b7c-8387-bd211ee9bcad,3328,,"[15.2, 45.9]",3901243,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismaël Traoré,3045.0,Right Center Back,200,Bastia,2736,['095a7e12-60f6-49df-9035-45c9f074108a'],21,,,,,,,,,,,,,,,,,Angers,145,00:40:21.633,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,8da8b40d-922a-464b-878f-725b332c5fe2,3345,,"[7.8, 69.2]",3901243,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaël Angoula,401482.0,Right Back,201,Bastia,2736,['5a9b3b53-91e7-4e97-875f-4930899149a3'],19,,,,,,,,,,,,,,,,,Angers,145,00:41:19.118,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,7310b65e-f86c-4657-89b8-9e15d1ed54fe,3385,,"[49.9, 77.4]",3901243,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,204,Angers,145,['0a50d3be-d733-4197-afa6-8e2133eeca09'],18,,,,,,,,,,,,,,,,,Bastia,2736,00:42:18.610,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,7f7f3f0c-567f-4bed-adfa-9c5463bebb57,3397,,"[26.1, 63.3]",3901243,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Mostefa Sbaa,10522.0,Left Defensive Midfield,205,Angers,145,['5f966d67-c7ac-46c2-94f3-6d48670d928e'],33,,,,,,,,,,,,,,,,,Bastia,2736,00:42:33.994,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,d4bc9943-e34e-4af8-bb1e-0e2a7a7fbab0,3496,,"[70.6, 22.8]",3901243,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Saïd Benrahma,7212.0,Left Midfield,212,Angers,145,['52d1369e-7ea1-4371-a277-aa61f53c9474'],33,,,,,,,,,,,,,,,,,Angers,145,00:45:33.429,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,4cf76718-9000-4ddc-bae7-9b1a6eb7620f,3500,,"[49.7, 57.3]",3901243,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Axel Ngando,29875.0,Center Attacking Midfield,212,Angers,145,['784ee56e-aee0-48a6-8a35-b25e4fd5e84d'],34,,,,,,,,,,,,,,,,,Bastia,2736,00:45:34.320,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,c8e8ceab-c61f-4c1f-83d3-394dd6fc960f,3531,,"[30.2, 1.0]",3901243,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Saïd Benrahma,7212.0,Left Midfield,213,Bastia,2736,['15404857-1e02-4b95-b0ff-02d457da7880'],0,,,,,,,,,,,,,,,,,Angers,145,00:46:00.942,Duel,True
,,,,,,,,,,,,,,,,0.384536,,,,,,,,,,,,,,,638e7adc-6ec3-401d-afc1-89f94bfc871b,17,,"[31.5, 9.2]",3901243,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gilles Sunu,3111.0,Left Wing,2,Bastia,2736,"['4bcdf5f8-25bb-4a5f-8bf1-9f53a33f9e29', 'b95379db-901d-42ea-b8ef-8f08119faeac']",10,,,,,,,,,,,,,,,,,Angers,145,00:00:10.274,Pressure,
,,,,,,,,,,,,,,,,0.46197,,,,,,,,,,,,,,,eb3b18c9-fb5a-4e28-860f-58889882ccfa,34,,"[80.3, 19.8]",3901243,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Mangani,3185.0,Left Center Midfield,3,Bastia,2736,"['53d9018b-0902-496e-9774-a14689c5f822', 'af1f469a-7712-4aea-a256-946d109cf17f']",34,,,,,,,,,,,,,,,,,Angers,145,00:00:34.328,Pressure,
,,,,,,,,,,,,,,,,0.308722,,,,,,,,,,,,,,,ef598e44-1ce0-43c4-bc63-e8984d8c48bb,39,,"[51.4, 68.4]",3901243,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierrick Capelle,3071.0,Right Wing,3,Bastia,2736,"['41f9e43d-c276-479b-88e4-a0de455b2568', '4f0360ef-bcf6-4a94-bcab-24313a3d4fd2', 'eac4b145-3a9f-452e-b6f8-0fb6aa4ae02c']",41,,,,,,,,,,,,,,,,,Angers,145,00:00:41.155,Pressure,
,,,,,,,,,,,,,,,,0.336287,,,,,,,,,,,,,,,45ce7557-c64a-4154-aa12-035ee5a1a593,48,,"[51.6, 63.9]",3901243,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,3,Bastia,2736,['7ab67250-cbaa-4d43-be49-34f97aa98f6c'],44,,,,,,,,,,,,,,,,,Angers,145,00:00:44.267,Pressure,
,,,,,,,,,,,,,,,,0.561672,,,,,,,,,,,,,,,4faaae1d-2c15-4600-8c2a-9c80b1bbacd6,55,,"[67.4, 28.2]",3901243,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Ketkeophomphone,4441.0,Center Forward,3,Bastia,2736,"['0930ec87-b4c1-4e46-ae72-4df46d8ec65a', '1b32a6a0-1cc4-4cee-9304-65b4d83360c9']",53,,,,,,,,,,,,,,,,,Angers,145,00:00:53.463,Pressure,
,,,,,,,,,,,,,,,,0.557889,,,,,,,,,,,,,,,ff7a5cfe-59f1-4317-87b1-33b6bbee96f8,78,,"[75.6, 52.8]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Cahuzac,4350.0,Right Center Midfield,4,Bastia,2736,['67205e9b-3324-4ea7-9c49-e611e1e7c4e5'],27,,,,,,,,,,,,,,,,,Bastia,2736,00:01:27.348,Pressure,
,,,,,,,,,,True,,,,,,0.341098,,,,,,,,,,,,,,,14b20319-0ddf-44c8-907f-7d37483a5df9,83,,"[52.7, 54.1]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Mostefa Sbaa,10522.0,Center Defensive Midfield,5,Angers,145,"['5c8ebea9-516f-42e0-b042-9c296b27adf8', '7e026f5a-75d1-487b-b0dc-97d980266b95', 'ff4c62a9-3613-411a-ba6b-f716cf1fb41b']",30,,,,,,,,,,,,,,,,,Bastia,2736,00:01:30.103,Pressure,
,,,,,,,,,,True,,,,,,0.649325,,,,,,,,,,,,,,,d9ad3f26-f094-4102-b9df-617f57683fa4,87,,"[63.2, 56.2]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Center Midfield,5,Angers,145,"['428b9f79-32e3-401e-abe3-94394f66126d', 'aa31e652-f5cb-4b94-ae8d-6462becb342f']",31,,,,,,,,,,,,,,,,,Bastia,2736,00:01:31.035,Pressure,
,,,,,,,,,,,,,,,,1.413533,,,,,,,,,,,,,,,67ba5353-0713-4f21-b8d3-a36d09504a45,97,,"[55.9, 32.7]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Grégory Bourillon,7230.0,Center Defensive Midfield,6,Angers,145,['019856e2-979a-43d6-95c9-eaecb1eb560d'],46,,,,,,,,,,,,,,,,,Angers,145,00:01:46.088,Pressure,
,,,,,,,,,,True,,,,,,0.488029,,,,,,,,,,,,,,,64c3d8b5-bec0-4de1-bb66-92743a8f0a94,101,,"[50.1, 45.7]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grégory Bourillon,7230.0,Center Defensive Midfield,7,Bastia,2736,"['3a46d101-04fc-4971-a2ca-15451b68720e', '6a7e666b-d64f-4cd5-953e-06ffae1f413d']",48,,,,,,,,,,,,,,,,,Angers,145,00:01:48.771,Pressure,
,,,,,,,,,,,,,,,,0.465867,,,,,,,,,,,,,,,e8b48093-7339-45e5-82e1-7195270b2d5f,108,,"[18.9, 46.2]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,7,Bastia,2736,"['339d03a2-8a32-402e-9c6e-ea3dc2944f1d', 'd562f9d9-abc9-4942-b868-dd3f4b0ee6d5']",57,,,,,,,,,,,,,,,,,Angers,145,00:01:57.507,Pressure,
,,,,,,,,,,,,,,,,1.030931,,,,,,,,,,,,,,,147bb4d2-91c9-4d1f-b8f8-7027dfe2ea3e,111,,"[15.2, 46.2]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Angoula,401482.0,Right Back,7,Bastia,2736,"['653c103f-fb1e-4013-b907-3328cece9516', 'd562f9d9-abc9-4942-b868-dd3f4b0ee6d5']",58,,,,,,,,,,,,,,,,,Angers,145,00:01:58.590,Pressure,
,,,,,,,,,,,,,,,,0.771579,,,,,,,,,,,,,,,bdc672e4-30ea-4c2e-91c1-6bad71c6de25,112,,"[10.3, 47.0]",3901243,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,7,Bastia,2736,['653c103f-fb1e-4013-b907-3328cece9516'],58,,,,,,,,,,,,,,,,,Angers,145,00:01:58.847,Pressure,
,,,,,,,,,,,,,,,,1.566543,,,,,,,,,,,,,,,cfb7b54c-5ee1-4434-8252-40a338ca743a,126,,"[70.6, 3.4]",3901243,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gaël Danic,7349.0,Left Wing,10,Angers,145,['05608f9f-43c2-4fb7-be79-3c272de685b4'],49,,,,,,,,,,,,,,,,,Bastia,2736,00:02:49.744,Pressure,
,,,,,,,,,,True,,,,,,1.108372,,,,,,,,,,,,,,,ea031fec-2b8e-41dd-8f33-f8b9e1365b6b,138,,"[63.1, 68.0]",3901243,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheikh N''Doye,5676.0,Right Center Midfield,11,Angers,145,['73ca4c41-e757-4cab-8157-35b460ef6926'],3,,,,,,,,,,,,,,,,,Angers,145,00:03:03.493,Pressure,
,,,,,,,,,,True,,,,,,0.480237,,,,,,,,,,,,,,,c7c4b645-1a9d-4c15-b35b-fa51a057a9e3,139,,"[60.6, 57.5]",3901243,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grégory Bourillon,7230.0,Center Defensive Midfield,11,Angers,145,,4,,,,,,,,,,,,,,,,,Angers,145,00:03:04.484,Pressure,
,,,,,,,,,,,,,,,,0.94414,,,,,,,,,,,,,,,53f49824-db10-4c15-ba80-03856b509964,142,,"[49.0, 22.6]",3901243,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seko Fofana,7791.0,Left Center Midfield,11,Angers,145,"['61906efb-b9fb-403f-b979-a983dc046b46', '8627cfda-bbbe-46bb-97ac-4e75e226cd84', 'b3727786-9fa3-4e3b-b1ed-fea9d984d418']",5,,,,,,,,,,,,,,,,,Bastia,2736,00:03:05.988,Pressure,
