50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[92.0, 41.9]",,,,,,,,,,,,,6.630973,,,,,,,,,,,,,,,,356344f2-8134-4599-921d-93bfa969a341,2250,,"[63.7, 64.5]",3901257,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,125,Lille,143,"['01353af6-6a02-4510-9238-f1dd188f1dd8', '20fdb30a-df0f-4a79-933b-7c9f87547545', 'd0084b51-175c-4344-b7a4-6a845f5247d4']",39,,,,,,,,,,,,,,,,,Lille,143,00:11:39.040,Carry,True
,,,,,"[21.6, 26.7]",,,,,,,,,,,,,3.443144,,,,,,,,,,,,,,,,ec991ce6-aa07-4406-ad34-5a39be0a3409,2257,,"[14.5, 41.9]",3901257,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,126,Saint-Étienne,135,"['3d6d48e2-26bf-4da7-9d80-abb8f6d29970', 'e2b72ff2-ee70-4853-b325-215584e9a282']",50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:50.041,Carry,
,,,,,"[30.6, 9.6]",,,,,,,,,,,,,1.247217,,,,,,,,,,,,,,,,7394eaef-365c-4329-8645-0be3850fda59,2260,,"[30.6, 9.6]",3901257,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,126,Saint-Étienne,135,"['b7fa0b84-95b7-463e-b502-c2b75072d086', 'c6bd4b93-f259-484f-91cf-fca77b8e9f34']",54,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:54.604,Carry,
,,,,,"[80.0, 33.7]",,,,,,,,,,,,,4.254499,,,,,,,,,,,,,,,,9775b960-653a-43e8-8faf-40f92b421c75,2267,,"[57.7, 21.2]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,126,Saint-Étienne,135,"['09681080-174f-4461-8446-9a868a509a04', 'a8f7a78a-0fab-44c1-ac26-7dab89e59420']",1,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:01.728,Carry,
,,,,,"[88.2, 65.2]",,,,,,,,,,,,,1.828488,,,,,,,,,,,,,,,,8916a13b-ae97-4a8c-a41d-46c4ef81b3e9,2270,,"[85.9, 66.2]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,126,Saint-Étienne,135,"['a69d013d-8273-4a85-99a1-307138fe6645', 'cf95712d-f336-4c73-8b59-e797a59b4e67']",7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:07.859,Carry,
,,,,,"[110.8, 70.9]",,,,,,,,,,,,,4.125332,,,,,,,,,,,,,,,,1bb3f030-aa1e-4cca-a045-c09bc4991b34,2274,,"[112.4, 57.7]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,126,Saint-Étienne,135,"['94dc1eea-19ad-47ab-b528-e380f8866c60', '9a057b36-87e9-43d1-bfb4-860b5721982a', '9ed053c6-99e6-4018-aa19-d5d55c5c08ef']",11,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:11.481,Carry,True
,,,,,"[92.9, 73.7]",,,,,,,,,,,,,2.055379,,,,,,,,,,,,,,,,d29457a5-85f7-4538-91f5-540e7b9f6d84,2277,,"[97.5, 75.5]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,126,Saint-Étienne,135,"['25dbb5d3-8363-4fba-8cfb-716d31044841', '3db76a78-7297-4169-8a25-a53a52fa3edb']",16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:16.825,Carry,
,,,,,"[72.0, 67.1]",,,,,,,,,,,,,0.567324,,,,,,,,,,,,,,,,3bfe398f-1f96-402a-8160-866036c15ca0,2280,,"[72.0, 67.5]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loïc Perrin,4263.0,Right Center Back,126,Saint-Étienne,135,"['cf968b3c-f493-4292-b6b1-bd22d956fb83', 'f1b79527-0522-4ad1-92b3-795ed3ddcbfd']",20,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:20.711,Carry,
,,,,,"[72.4, 51.9]",,,,,,,,,,,,,0.894686,,,,,,,,,,,,,,,,1e5904cd-a3ab-458b-8c54-0b942003756c,2283,,"[71.1, 52.2]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,126,Saint-Étienne,135,"['6b418988-9aae-463e-906d-e053675cab56', 'c262c088-239f-420f-bc3b-5244a689156f']",22,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:22.456,Carry,
,,,,,"[89.5, 57.8]",,,,,,,,,,,,,0.458584,,,,,,,,,,,,,,,,2996c2a4-b97d-424a-a615-82f90248d80b,2287,,"[90.2, 55.6]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renaud Cohade,3200.0,Right Defensive Midfield,126,Saint-Étienne,135,"['36ddeb2f-b37c-46a9-9f8f-53c66e6355d2', '5eaf8bec-fe2a-4f32-9298-634caa60f4fb', 'd391acee-eb2c-4141-a310-d21041bf28f9']",24,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:24.270,Carry,True
,,,,,"[88.8, 62.4]",,,,,,,,,,,,,2.914252,,,,,,,,,,,,,,,,09c29812-b3cd-4343-a4d1-330d44bb74f6,2290,,"[86.8, 73.9]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,126,Saint-Étienne,135,"['0ebc2686-96e0-4355-b615-05890c3f01b5', '9a118c28-c04b-4eba-b9df-9f14ff376c41']",26,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:26.131,Carry,
,,,,,"[19.0, 69.0]",,,,,,,,,,,,,1.467254,,,,,,,,,,,,,,,,5520f573-ea0d-441f-a200-5b0274251011,2294,,"[16.2, 59.7]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Paulo Mesquita Lopes,3218.0,Right Wing,126,Saint-Étienne,135,"['0145de77-4ffd-4221-bdba-bbd755d06d68', 'd0fb532c-2dca-486f-87e1-b060d17498f1']",33,,,,,,,,,,,,,,,,,Lille,143,00:12:33.282,Carry,
,,,,,"[55.7, 35.1]",,,,,,,,,,,,,0.797838,,,,,,,,,,,,,,,,4af9bba5-283c-4f08-88b6-e34734445c05,2299,,"[56.1, 34.3]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loïc Perrin,4263.0,Right Center Back,126,Saint-Étienne,135,"['a7d5af71-ced4-440e-baf5-cb2e6b908023', 'd771e99d-503a-44fc-bc4d-beccccdfdc0c', 'fcd11723-5d65-4271-943c-c49034293fc4']",39,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:39.469,Carry,True
,,,,,"[55.7, 10.5]",,,,,,,,,,,,,2.437681,,,,,,,,,,,,,,,,1db980a5-841e-47df-86f1-2e57216ed90d,2303,,"[56.3, 11.0]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,126,Saint-Étienne,135,"['ce2e20ab-51c2-466e-a334-3a2c1163855a', 'e797750d-d41e-437b-960d-cfdcc1b88f59']",43,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:43.469,Carry,
,,,,,"[47.4, 22.4]",,,,,,,,,,,,,3.127569,,,,,,,,,,,,,,,,3bd2279f-58c9-459f-87d6-964b5ef275a4,2306,,"[55.3, 20.4]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,126,Saint-Étienne,135,"['3673419c-712a-4f7c-87f9-c1d36dcdf7c5', '7668c8ee-75e6-42d7-a885-71fecc9492d7']",46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:46.618,Carry,
,,,,,"[45.0, 22.6]",,,,,,,,,,,,,0.752201,,,,,,,,,,,,,,,,1de48777-a163-4c4f-98c3-e470ea64206c,2311,,"[44.2, 22.2]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,126,Saint-Étienne,135,"['24d11eb1-31e1-4f30-a1d3-a3c27bc5c593', '2f0c93b4-49d9-4f8c-a6ec-6a913da61bb9', '663e5d4e-233b-487c-b9ad-80750425e6e4']",51,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:51.724,Carry,True
,,,,,"[50.2, 3.5]",,,,,,,,,,,,,1.108665,,,,,,,,,,,,,,,,1eb45a6a-ea70-42b1-8f9d-eb65a00ba60c,2315,,"[52.5, 3.4]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,126,Saint-Étienne,135,"['0f8d50a0-943f-4045-9ed9-8717fa5b9ede', '5c3948a1-bc05-4c68-8d47-4fe52fc3edf4', 'e7e30018-3d1a-4d9d-aeee-46d4cad78594']",53,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:53.790,Carry,True
,,,,,"[75.8, 11.1]",,,,,,,,,,,,,3.852686,,,,,,,,,,,,,,,,556f5c19-a6ab-4469-94b0-06773fd8a805,2319,,"[50.2, 3.5]",3901257,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,126,Saint-Étienne,135,"['64d8797c-a031-439a-803f-b9f3a6b103e8', 'aa564a87-b8a4-45a5-8d63-4ee6db16aa97', 'e7e30018-3d1a-4d9d-aeee-46d4cad78594']",54,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:54.899,Carry,True
,,,,,"[90.9, 3.4]",,,,,,,,,,,,,3.815067,,,,,,,,,,,,,,,,ccc06dec-527a-4d27-808b-a76000b88db7,2324,,"[90.6, 3.1]",3901257,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,126,Saint-Étienne,135,"['4886e359-c804-4873-a9ec-7b38b61e0eed', '95d07ee4-b134-47ff-9bc6-5515eecf6775']",2,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:02.658,Carry,
,,,,,"[101.3, 2.0]",,,,,,,,,,,,,2.764497,,,,,,,,,,,,,,,,5888aac2-fcc2-409a-96c8-14adb1767fc8,2328,,"[103.5, 2.7]",3901257,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Corgnet,2944.0,Center Attacking Midfield,126,Saint-Étienne,135,"['310f1c18-25fd-40d1-b8d3-0b629355d300', '434f650f-af29-4a8b-969a-a660fdd4eed0', '806188eb-c182-40ef-919e-c02af5edc913']",7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:07.684,Carry,True
,,,,,"[75.5, 50.5]",,,,,,,,,,,,,5.825981,,,,,,,,,,,,,,,,1bda5b91-23ef-4ddd-8cc2-da30ed31a4a0,2335,,"[41.5, 65.5]",3901257,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Florent Balmont,3211.0,Right Center Midfield,127,Lille,143,"['0debee74-a063-4cee-bfb0-a17e2cdcec90', '285c6c06-36bf-4eee-ab5c-6110bfd33aa2', '6a4ccb7c-9aaa-4282-a955-5a5453ff6ca2']",14,,,,,,,,,,,,,,,,,Lille,143,00:13:14.404,Carry,True
,,,,,"[92.0, 27.6]",,,,,,,,,,,,,3.144762,,,,,,,,,,,,,,,,a3dcc81f-f86e-40fc-ab52-3da25af62093,2338,,"[84.3, 24.7]",3901257,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Djibril Sidibé,3446.0,Left Back,127,Lille,143,"['86187a12-5725-4211-9b86-b7b20fc3be8b', 'd6da1041-e4e9-4b34-8a6b-017d14ace54a']",22,,,,,,,,,,,,,,,,,Lille,143,00:13:22.244,Carry,
,,,,,"[106.5, 30.7]",,,,,,,,,,,,,0.030064002,,,,,,,,,,,,,,,,6c82dd54-829f-4712-9e7d-bc06d01fe81d,2342,,"[106.1, 31.0]",3901257,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Florent Balmont,3211.0,Right Center Midfield,127,Lille,143,"['2717bd47-8a9f-44e0-8b6c-6463317d53b4', '393db22a-297a-4376-b12e-74105fd90e7f', 'e19d0fb8-18f1-4653-9974-8e20d63578b8']",26,,,,,,,,,,,,,,,,,Lille,143,00:13:26.837,Carry,True
,,,,,"[11.8, 36.9]",,,,,,,,,,,,,1.145912,,,,,,,,,,,,,,,,90d01839-758d-4517-b8b8-f923b08d1d34,2350,,"[10.4, 36.5]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stéphane Ruffier,4259.0,Goalkeeper,128,Saint-Étienne,135,"['577d00b0-8c1a-4a3a-a940-894d24ab3cde', '697ac534-5044-443a-a100-6b17bf660b28']",8,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:08.877,Carry,
,,,,,"[28.9, 21.8]",,,,,,,,,,,,,3.043315,,,,,,,,,,,,,,,,d10ab65a-67ad-474d-95e8-cc3ce5801a05,2353,,"[28.9, 36.5]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Clément,7442.0,Left Defensive Midfield,128,Saint-Étienne,135,"['24c8f317-2059-40f3-b36d-3c77cc9a8511', '5483e7d5-fa95-45f6-86d8-c92abaad98d2']",11,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:11.155,Carry,
,,,,,"[38.2, 3.1]",,,,,,,,,,,,,2.273298,,,,,,,,,,,,,,,,ec4a4d87-7f70-4b84-90fb-45f135c231ef,2356,,"[38.2, 3.1]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benoît Assou-Ekotto,3047.0,Left Back,128,Saint-Étienne,135,"['a7ae59de-0258-4a61-97f8-db34ca2d7c51', 'a8be5c92-2b0c-401d-8bf5-d0a967cfb8b8']",15,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:15.498,Carry,
,,,,,"[31.1, 10.5]",,,,,,,,,,,,,1.551726,,,,,,,,,,,,,,,,aec63999-1a82-437c-8841-4c8d16a29de1,2359,,"[27.8, 18.7]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,128,Saint-Étienne,135,"['5248c3f5-481c-4401-a807-a66eeffbadb9', '9db46f2a-374d-4bbe-9d8d-1faf3226acf8', 'a81c6712-d116-4608-b03c-f7a5f138575a']",19,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:19.144,Carry,True
,,,,,"[50.4, 50.1]",,,,,,,,,,,,,0.025700001,,,,,,,,,,,,,,,,8442c43a-24a4-4525-aab3-a73c5796e2ab,2366,,"[50.0, 50.1]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,128,Saint-Étienne,135,"['011ba211-5f70-4f79-a4fd-b18f50069e49', '9e36d615-4621-4710-852c-b5e0e12501a8', 'ea3245c5-cc84-45c9-95a8-415381cb394c']",24,,,,,,,,,,,,,,,,,Lille,143,00:14:24.560,Carry,True
,,,,,"[76.3, 28.2]",,,,,,,,,,,,,2.186193,,,,,,,,,,,,,,,,4a5234d3-6d83-4631-b2f4-1359813bcabf,2369,,"[69.6, 28.6]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Renaud Cohade,3200.0,Right Defensive Midfield,128,Saint-Étienne,135,"['4d38cfe7-22f7-4c22-b1cb-74c61d584254', '775a67ba-f26a-478e-ba63-025d8811f732', '8ba218c8-3747-4a72-818c-cd10f01ba73d']",25,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:25.647,Carry,True
,,,,,"[94.8, 11.5]",,,,,,,,,,,,,6.574106,,,,,,,,,,,,,,,,6fcb914f-ce25-413b-88e5-a329d4460532,2374,,"[72.4, 11.1]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kévin Monnet-Paquet,4431.0,Left Wing,128,Saint-Étienne,135,"['255ba451-6e69-4455-86d4-661063ef882b', '3d6287f8-2836-4d38-bcb2-0f5e9669afaf', '44b4bbad-e60e-43bf-b52a-1d8303aca5a3']",29,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:29.173,Carry,True
,,,,,"[94.7, 2.5]",,,,,,,,,,,,,2.23542,,,,,,,,,,,,,,,,13d29fec-76c4-40b9-aca5-2b3537a0c710,2378,,"[94.8, 2.5]",3901257,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Renaud Cohade,3200.0,Right Defensive Midfield,128,Saint-Étienne,135,"['51d15713-b450-4830-b250-4cdcd0b8d3c7', '5aecd9aa-70d2-47bd-b769-650e4111e783']",36,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:36.869,Carry,
,,,,,"[74.2, 41.5]",,,,,,,,,,,,,0.012852001,,,,,,,,,,,,,,,,053ebaf6-eb8e-45f9-9eab-f0bb8f38effa,2392,,"[74.2, 40.7]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neal Maupay,4766.0,Center Forward,130,Saint-Étienne,135,"['2221abf0-8038-4110-91f2-f2e8bbb70e2a', '32481ac0-fcd0-4a28-8090-a38e416901ff', '894ab945-2073-40a6-9dbc-5c02bf8bfde4']",8,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:08.164,Carry,True
,,,,,"[89.9, 53.6]",,,,,,,,,,,,,3.027385,,,,,,,,,,,,,,,,a602b6a2-1841-49f7-937b-3c8c80ee2f7e,2395,,"[76.9, 32.7]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nolan Roux,3179.0,Center Attacking Midfield,130,Saint-Étienne,135,"['26d6757b-dbc3-4657-8659-d15158eff3e0', 'bb5d248d-6d09-4d30-ad19-201387a2a126', 'e6dcbb91-147f-40ff-bf52-345767b9c061']",9,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:09.574,Carry,True
,,,,,"[104.8, 59.8]",,,,,,,,,,,,,1.276374,,,,,,,,,,,,,,,,70cb74e0-04f5-43b2-b2c6-6103219f35b8,2399,,"[99.7, 61.0]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Hamouma,4260.0,Right Wing,130,Saint-Étienne,135,"['8331398f-f975-48d7-981f-c6238c91d947', '9178e8f8-90fe-4c36-b72e-99e63f248f41', 'afddb239-ab98-48eb-b9dc-fd13ed602f8a']",14,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:14.838,Carry,True
,,,,,"[30.0, 10.8]",,,,,,,,,,,,,3.427939,,,,,,,,,,,,,,,,57786739-f049-43d3-9506-e90aa92b10d4,2403,,"[15.3, 20.3]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,131,Lille,143,"['a18cadac-7534-46f8-8c3d-012cf293e763', 'c111ee57-cb1c-4403-9dff-8ed450bd4f99']",16,,,,,,,,,,,,,,,,,Lille,143,00:15:16.114,Carry,
,,,,,"[24.4, 19.6]",,,,,,,,,,,,,1.280734,,,,,,,,,,,,,,,,7bde21ba-4e90-46f3-9b4a-4ea1dd0f9b21,2408,,"[24.4, 19.6]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Left Center Midfield,131,Lille,143,"['3b734ea8-4dd3-41f9-a697-e828372576cc', 'e81f11be-8327-4b0e-8b51-3a7876b4f14f']",21,,,,,,,,,,,,,,,,,Lille,143,00:15:21.708,Carry,
,,,,,"[67.8, 52.2]",,,,,,,,,,,,,0.889403,,,,,,,,,,,,,,,,0fd2bc08-8428-47a1-870a-b729fe9be7fc,2413,,"[68.2, 51.4]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Clément,7442.0,Left Defensive Midfield,132,Saint-Étienne,135,"['1b8e50ba-8afb-461e-850d-f87b3091d428', '9ec56113-978d-4d4e-bbd1-f6843e3945cc']",25,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:25.999,Carry,
,,,,,"[70.3, 71.5]",,,,,,,,,,,,,1.062317,,,,,,,,,,,,,,,,93b911f7-508f-4a8b-8a67-cee66138b32f,2416,,"[66.5, 72.0]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,132,Saint-Étienne,135,"['856c611a-688c-4575-886a-bf64d013cca4', 'ab7426d3-447c-415b-88ee-f2cbc47455a4']",28,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:28.100,Carry,
,,,,,"[70.3, 71.7]",,,,,,,,,,,,,4.732986,,,,,,,,,,,,,,,,cf125686-0fe4-4815-b657-7cd5fc73fc86,2422,,"[75.3, 74.1]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Théophile-Catherine,3413.0,Right Back,132,Saint-Étienne,135,"['76d5fadd-9e4c-4dc3-91cf-99fcbab7de60', '9db12ec4-2755-4294-8384-598ade39ecfc', 'cf40ee2e-4fef-44d4-88f0-75784cf5dfef']",30,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:30.801,Carry,True
,,,,,"[55.0, 33.8]",,,,,,,,,,,,,4.784697,,,,,,,,,,,,,,,,f602b759-0432-457b-9a62-cd1831b7edf3,2428,,"[48.8, 47.6]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,132,Saint-Étienne,135,"['09a5989a-2faa-41f9-9fda-93691e3d311d', '90a67d20-810e-454e-b4b7-9b17e49b0cdd']",38,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:38.567,Carry,
,,,,,"[54.3, 3.5]",,,,,,,,,,,,,1.447396,,,,,,,,,,,,,,,,278ba00c-0a92-48ed-9e5d-2ba428d416ce,2431,,"[54.3, 3.5]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,132,Saint-Étienne,135,"['248ba660-08b5-4be7-8123-313dd41a30a2', 'e9418b0f-d9e0-42ba-9ed7-a1a0d52b3dfc']",45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:45.176,Carry,
,,,,,"[68.7, 22.6]",,,,,,,,,,,,,1.388226,,,,,,,,,,,,,,,,0b07b83a-b09e-4cf4-8c14-6ae9597b6cc9,2434,,"[72.4, 25.0]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neal Maupay,4766.0,Center Forward,132,Saint-Étienne,135,"['768c2a17-4643-48e4-a580-6787962a6c1f', 'cc0bf37d-24b9-4a0f-82fd-8150cd73ca24', 'fcbd1936-4e1c-4912-970d-fe402f65db89']",47,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:47.865,Carry,True
,,,,,"[50.6, 27.5]",,,,,,,,,,,,,2.262375,,,,,,,,,,,,,,,,912c9ec5-29b4-46e4-9839-37732b4830c3,2438,,"[48.0, 27.5]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,132,Saint-Étienne,135,"['58d2d0b1-f140-4e42-821a-4f502992a499', 'd6985e3e-1343-4697-a498-3d690e1bcb99']",50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:50.727,Carry,
,,,,,"[16.0, 24.5]",,,,,,,,,,,,,0.351056,,,,,,,,,,,,,,,,baece196-f641-4c94-854b-d017e738cdb1,2443,,"[19.1, 26.9]",3901257,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,133,Lille,143,"['07d4d92b-fa3c-4f04-b707-e4876c5df5a6', '2ec877bf-668a-4705-ab12-798a7c6ec75e', '76e8ca28-3ede-4e2e-bc31-390688c61eda']",57,,,,,,,,,,,,,,,,,Lille,143,00:15:57.947,Carry,True
,,,,,"[63.1, 73.9]",,,,,,,,,,,,,1.882396,,,,,,,,,,,,,,,,fa5dc2a2-dd2f-429e-b1b0-8c34844c4c0a,2452,,"[56.3, 73.1]",3901257,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Hamouma,4260.0,Right Wing,135,Saint-Étienne,135,"['33530b4d-e9b8-453c-8769-57b4efb161a9', '45ca11a4-d80f-459f-8495-7b819aea6911', 'cfabeeee-186a-4956-8b5f-dd744cf6e655']",43,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:43.467,Carry,True
,,,,,"[76.3, 61.5]",,,,,,,,,,,,,2.127781,,,,,,,,,,,,,,,,3b2c7ac2-3452-45d8-ac9d-0225799198af,2456,,"[63.1, 73.9]",3901257,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Hamouma,4260.0,Right Wing,135,Saint-Étienne,135,"['95962041-9e9e-49d5-ab36-6d2af316d66a', 'b648c20c-550b-4ce9-94f6-8e180c19f6a7', 'b7ae7ca1-fa8d-4bd2-8ee9-fc06d50433b5', 'cfabeeee-186a-4956-8b5f-dd744cf6e655']",45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:45.349,Carry,True
,,,,,"[94.3, 25.8]",,,,,,,,,,,,,2.377718,,,,,,,,,,,,,,,,60a46862-a728-4f02-893c-57b3ea840c5c,2463,,"[84.4, 32.9]",3901257,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,135,Saint-Étienne,135,"['5134082b-8c48-45da-b595-15cc51f63ce9', '700fd3bc-9715-4aa1-baec-192226fb275b', 'dab6c69f-c35d-43b5-97d7-35d0dc17da24']",50,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:16:50.900,Carry,True
