50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.205516,,,,,,,,,,,,,92723d6e-276d-41be-80d9-0b5aa654a7b6,1658,,"[19.2, 15.1]",3900577,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thibault Giresse,4434.0,Left Midfield,76,Marseille,147,,28,,,,,,,,,,,,,,,,,,Guingamp,142,00:42:28.401,Pressure,
,,,,,,,,,,,,,,,0.17682,,,,,,,,,,,,,130eb757-25d1-4103-bfa4-ddf0533246e4,1663,,"[21.9, 8.8]",3900577,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lars Christian Jacobsen,20199.0,Left Back,76,Marseille,147,['65464bfa-e04f-4d06-b32f-e03f3a1bcd01'],32,,,,,,,,,,,,,,,,,,Guingamp,142,00:42:32.928,Pressure,
,,,,,,,,,,,,,,,1.031679,,,,,,,,,,,,,d042fe25-d850-45f6-931a-44b79728605a,1667,,"[14.8, 54.4]",3900577,42,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannis Salibur,3122.0,Right Midfield,76,Marseille,147,"['b221caf8-1647-4d3f-815d-fb34cb9133b9', 'd7582a4e-7976-496c-9bfe-aa3312c171cc']",37,,,,,,,,,,,,,,,,,,Guingamp,142,00:42:37.007,Pressure,
,,,,,,,,,,,True,,,,0.267547,,,,,,,,,,,,,12d8af12-778d-48ac-bc5a-6586cdb43b19,1682,,"[88.7, 45.3]",3900577,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Center Forward,79,Marseille,147,"['476bed75-f3e6-482c-8ed7-569246f367aa', '65c9dd6c-396d-48f2-a408-2b52adcb1770']",33,,,,,,,,,,,,,,,,,,Guingamp,142,00:43:33.215,Pressure,
,,,,,,,,,,,,,,,0.466189,,,,,,,,,,,,,c08068f2-7d70-46bd-aec9-3e8ede3de5b7,1686,,"[110.2, 39.5]",3900577,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Center Forward,79,Marseille,147,"['520df913-70e3-457a-9b82-4b35509d07d7', '7adcb989-050b-4b73-aa5b-f933caf6e5cf']",36,,,,,,,,,,,,,,,,,,Guingamp,142,00:43:36.589,Pressure,
,,,,,,,,,,,True,,,,0.285347,,,,,,,,,,,,,5307c94c-86cd-4b04-88dc-a3f8a0729b64,1690,,"[30.0, 19.8]",3900577,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques-Alaixys Romao,10036.0,Center Defensive Midfield,79,Marseille,147,"['2faca899-ba84-4b5d-9334-f52acce4d941', '3407c07f-5df3-4d54-8173-92745867bf35', '9962f1a9-5c9b-4f94-a249-e6f4777bfd2f']",40,,,,,,,,,,,,,,,,,,Marseille,147,00:43:40.113,Pressure,
,,,,,,,,,,,,,,,0.326395,,,,,,,,,,,,,53ffbf99-e45d-45df-add1-e5c81171f34a,1739,,"[62.1, 18.0]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Younousse Sankharé,3348.0,Left Defensive Midfield,83,Marseille,147,['56e6cad1-7070-4d00-ab2d-8d95079eef03'],17,,,,,,,,,,,,,,,,,,Guingamp,142,00:45:17.195,Pressure,
,,,,,,,,,,,,,,,0.059134,,,,,,,,,,,,,1a4f0949-3e43-4381-af8a-1fb7a10df1ca,1755,,"[49.2, 22.3]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lars Christian Jacobsen,20199.0,Left Back,83,Marseille,147,,34,,,,,,,,,,,,,,,,,,Guingamp,142,00:45:34.237,Pressure,
,,,,,,,,,,,,,,,0.191913,,,,,,,,,,,,,f357d24e-ee37-424d-9334-d0aa77ef7b70,1761,,"[52.1, 26.1]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Younousse Sankharé,3348.0,Left Defensive Midfield,83,Marseille,147,"['cc14e033-96e3-4cc7-8115-73b0cf33fb0f', 'd0d77845-b886-43dc-818e-9e22efc811e6']",38,,,,,,,,,,,,,,,,,,Guingamp,142,00:45:38.495,Pressure,
,,,,,,,,,,,,,,,0.063024,,,,,,,,,,,,,d98499d4-d0a2-434c-9ae3-3eac83f1f2b2,1764,,"[50.3, 32.3]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Mathis,401512.0,Right Defensive Midfield,83,Marseille,147,,39,,,,,,,,,,,,,,,,,,Guingamp,142,00:45:39.166,Pressure,
,,,,,,,,,,,True,,,,4.974838,,,,,,,,,,,,,64fd2ad1-2141-4d08-bcdb-eebcf9132e04,1782,,"[72.2, 19.8]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,85,Marseille,147,['05b938b4-6d83-4ebe-b890-4cf717b64bc0'],7,,,,,,,,,,,,,,,,,,Marseille,147,00:46:07.476,Pressure,
,,,,,,,,,,,,,,,0.841014,,,,,,,,,,,,,ff390109-292f-4b23-93c7-efd89d6ddb42,1791,,"[80.2, 36.5]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Center Forward,87,Marseille,147,['68aca6b5-a21f-4fe9-85b1-ca8cfb4565e8'],36,,,,,,,,,,,,,,,,,,Guingamp,142,00:46:36.862,Pressure,
,,,,,,,,,,,,,,,0.723504,,,,,,,,,,,,,21dc07f2-2d26-4b49-afa4-1f0212e5c801,1792,,"[74.9, 33.1]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Center Forward,87,Marseille,147,,40,,,,,,,,,,,,,,,,,,Guingamp,142,00:46:40.725,Pressure,
,,,,,,,,,,,,,,,0.067596,,,,,,,,,,,,,0e983f7b-ee8f-4b89-8a68-644df79f4125,1809,,"[58.9, 36.3]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Coco,3363.0,Right Center Forward,87,Marseille,147,,54,,,,,,,,,,,,,,,,,,Guingamp,142,00:46:54.386,Pressure,
,,,,,,,,,,,,,,,0.345349,,,,,,,,,,,,,398ec7a2-a5fb-42c3-afd0-d79df76220f4,1827,,"[72.5, 22.1]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Michy Batshuayi Tunga,3457.0,Center Forward,88,Guingamp,142,"['97237c55-e2f8-4b84-8104-1acbe695e0fc', 'd3b983ef-99e0-4725-b22e-08ae6c87dcde']",5,,,,,,,,,,,,,,,,,,Marseille,147,00:00:05.328,Pressure,
,,,,,,,,,,,,,,,0.390822,,,,,,,,,,,,,970f6760-7b83-452d-a891-01bf1c7c85bc,1832,,"[37.1, 11.0]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,89,Guingamp,142,,22,,,,,,,,,,,,,,,,,,Marseille,147,00:00:22.689,Pressure,
,,,,,,,,,,,True,,,,0.785429,,,,,,,,,,,,,0adfdd68-ce9e-41ef-ac93-702fea75eaea,1841,,"[92.2, 72.7]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcus Coco,3363.0,Right Center Forward,90,Marseille,147,"['102bfa47-82ed-4b3e-9102-8b5403823a5b', '9ee74435-6715-4b7c-b6d1-c996acf5dc37']",26,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:26.263,Pressure,
,,,,,,,,,,,,,,,0.566194,,,,,,,,,,,,,c2758515-7784-43f5-bc0d-89820c273872,1860,,"[53.1, 6.7]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,90,Marseille,147,['8655f936-45b6-4c31-bf68-fa6ed62be6b6'],46,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:46.862,Pressure,
,,,,,,,,,,,,,,,1.944398,,,,,,,,,,,,,ed7e10be-e595-4ed8-b561-3ad1bf5f8792,1864,,"[51.2, 16.3]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,90,Marseille,147,"['aebc9f60-4aaa-48d4-9580-56f8bffd99ee', 'e9f78fa2-1da4-4162-bf5f-d5e369a678ff']",49,,,,,,,,,,,,,,,,,,Guingamp,142,00:00:49.335,Pressure,
,,,,,,,,,,,,,,,0.630951,,,,,,,,,,,,,2d6a6068-ce2b-4974-b16f-59b955490aa1,1873,,"[57.5, 37.2]",3900577,45,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jacques-Alaixys Romao,10036.0,Center Defensive Midfield,91,Guingamp,142,"['96d323a7-4eac-4cff-9d31-62e7990e121c', 'cea08872-5c76-4f0b-ad7c-44b49341470e']",58,,,,,,,,,,,,,,,,,,Marseille,147,00:00:58.646,Pressure,
,,,,,,,,,,,,,,,0.608805,,,,,,,,,,,,,4b22e0b3-fd91-4edf-936f-33abeaeb9442,1875,,"[38.1, 32.5]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Javier Manquillo Gaitán,3075.0,Left Back,91,Guingamp,142,"['575de965-de14-44d3-aadd-b11ba434841f', '68d3823a-cb36-4088-b096-c7a87de514c9']",0,,,,,,,,,,,,,,,,,,Marseille,147,00:01:00.530,Pressure,
,,,,,,,,,,,True,,,,0.72874,,,,,,,,,,,,,57f24190-9197-44ef-88ee-88000ff67992,1882,,"[92.6, 30.7]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Right Midfield,92,Marseille,147,['a623a9c3-f4d3-486d-a0f9-69bc69fb7b3a'],2,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:02.338,Pressure,
,,,,,,,,,,,,,,,2.227968,,,,,,,,,,,,,168b87f3-08f5-4d3d-bb50-4bfb8ac80d02,1904,,"[56.4, 18.3]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcus Coco,3363.0,Right Center Forward,93,Marseille,147,['08dfc45d-98e7-4db2-a46b-354633f38da3'],36,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:36.084,Pressure,
,,,,,,,,,,,,,,,0.476553,,,,,,,,,,,,,c6695e1f-62dc-464d-97d9-36fd54be41c1,1905,,"[44.8, 18.0]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,93,Marseille,147,,37,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:37.941,Pressure,
,,,,,,,,,,,,,,,1.088825,,,,,,,,,,,,,868f2c57-c3f0-417d-a4d4-7beb2728f842,1912,,"[15.9, 27.5]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Sorbon,3124.0,Left Center Back,93,Marseille,147,['52e992c1-6669-4a6b-afe2-6ee2fb2f202a'],42,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:42.031,Pressure,
,,,,,,,,,,,,,,,0.589574,,,,,,,,,,,,,4af7339c-062e-4446-a618-2873497e2c9f,1913,,"[15.7, 31.7]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Martins-Pereira,3364.0,Right Back,93,Marseille,147,,42,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:42.728,Pressure,
,,,,,,,,,,,,,,,0.484119,,,,,,,,,,,,,12c38008-6b6e-41fd-ba41-8680863f4a34,1916,,"[28.4, 51.1]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Mathis,401512.0,Right Defensive Midfield,93,Marseille,147,,46,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:46.287,Pressure,
,,,,,,,,,,,True,,,,0.424473,,,,,,,,,,,,,ec9cf599-11b7-4763-a58a-1f63d8b3960d,1924,,"[89.6, 19.1]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Manquillo Gaitán,3075.0,Left Back,93,Marseille,147,['870eea33-7657-4ed5-a187-e0560a0aa7ff'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:01:49.830,Pressure,
,,,,,,,,,,,,,,,0.289385,,,,,,,,,,,,,318f1a97-ac8f-4e9d-9f83-48a69d289935,1930,,"[19.2, 41.2]",3900577,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christophe Kerbrat,2936.0,Right Center Back,93,Marseille,147,"['9a05c8c6-3e09-4962-83e8-c22249b06658', 'f5807e44-54f5-4f1b-8db4-403093b5a1ad']",54,,,,,,,,,,,,,,,,,,Guingamp,142,00:01:54.609,Pressure,
,,,,,,,,,,,True,,,,2.038394,,,,,,,,,,,,,286a7753-c2da-4b0f-97dc-a3a9eabec5c1,1941,,"[54.4, 38.9]",3900577,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,96,Marseille,147,"['9720b9b9-c470-4bc5-9fb6-b61b4a3d9a9f', 'bede10bf-3708-41e8-920f-80548201bf9f']",48,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:48.155,Pressure,
,,,,,,,,,,,True,,,,0.712946,,,,,,,,,,,,,aaefa9d3-79ff-4def-8c21-db43020e1728,1944,,"[52.7, 39.5]",3900577,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,96,Marseille,147,['bede10bf-3708-41e8-920f-80548201bf9f'],49,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:49.592,Pressure,
,,,,,,,,,,,True,,,,1.397015,,,,,,,,,,,,,e62f1b8c-796d-4e71-ade6-fedfb9be143a,1945,,"[49.9, 37.7]",3900577,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,96,Marseille,147,,51,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:51.045,Pressure,
,,,,,,,,,,,,,,,0.929353,,,,,,,,,,,,,6a2ab06b-7891-48a2-8dfb-0d947515b948,1946,,"[51.2, 37.4]",3900577,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,96,Marseille,147,,52,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:52.008,Pressure,
,,,,,,,,,,,,,,,0.557857,,,,,,,,,,,,,2ba0e09c-1e43-46de-b848-dbcaeab1d134,1947,,"[31.1, 46.2]",3900577,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,96,Marseille,147,['1995576b-82ce-4889-8837-74cb537a23c1'],54,,,,,,,,,,,,,,,,,,Guingamp,142,00:02:54.972,Pressure,
,,,,,,,,,,,True,,,,0.444316,,,,,,,,,,,,,09f89b23-836f-4a4b-aaaa-bb50e0a2c161,2004,,"[86.1, 22.2]",3900577,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Right Center Midfield,97,Guingamp,142,"['40f7d9c2-eec5-4136-a80e-767cf3f2effc', '82cc4995-7842-441f-ae86-71399f9ec4cb']",7,,,,,,,,,,,,,,,,,,Marseille,147,00:04:07.184,Pressure,
,,,,,,,,,,,,,,,0.520327,,,,,,,,,,,,,6db89297-e7fa-413b-a53c-69c9b43302d2,2012,,"[67.7, 28.4]",3900577,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,97,Guingamp,142,['5901c21c-f412-438e-af86-272f6973c2fa'],12,,,,,,,,,,,,,,,,,,Marseille,147,00:04:12.365,Pressure,
,,,,,,,,,,,True,,,,0.736909,,,,,,,,,,,,,f615d872-9514-4871-9a38-3b0d61d5f8a3,2029,,"[94.5, 30.4]",3900577,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,99,Guingamp,142,"['9b39d9ca-8c8e-4838-b0b7-2ae22b7ef0e2', 'a205519d-3ea1-4bf0-8906-72ba94e801d5']",22,,,,,,,,,,,,,,,,,,Marseille,147,00:04:22.757,Pressure,
,,,,,,,,,,,,,,,0.751379,,,,,,,,,,,,,11317cfa-6495-44fc-9df7-8d1c55f34c08,2036,,"[105.2, 43.7]",3900577,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,99,Guingamp,142,"['08b067b6-05b6-4197-b9d0-167de2bfad92', '491b083f-cdea-4762-b84e-150565cf755f', 'ee6cf089-a0cf-4611-934f-e447582eb490']",29,,,,,,,,,,,,,,,,,,Marseille,147,00:04:29.700,Pressure,
,,,,,,,,,,,,,,,0.476706,,,,,,,,,,,,,4e5ff8a2-06a2-40a8-85b2-8c12dd8f62b5,2052,,"[70.5, 31.7]",3900577,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,100,Marseille,147,,50,,,,,,,,,,,,,,,,,,Guingamp,142,00:04:50.132,Pressure,
,,,,,,,,,,,,,,,0.530347,,,,,,,,,,,,,cb0bed7f-96de-4215-a929-9316ec66864d,2061,,"[52.0, 29.5]",3900577,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,100,Marseille,147,"['9084c363-910e-45a7-8e05-28b81eb0b600', 'd7f43aa6-2567-4b1e-9e88-56ee6292e77a']",2,,,,,,,,,,,,,,,,,,Guingamp,142,00:05:02.008,Pressure,
,,,,,,,,,,,True,,,,0.492951,,,,,,,,,,,,,978add51-7b19-4483-aa6a-252855601bc7,2078,,"[67.7, 12.9]",3900577,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Manquillo Gaitán,3075.0,Left Back,101,Guingamp,142,"['db38a2ae-b67b-43c1-b842-f317e8994071', 'f92fd350-7d6b-4b53-8377-d746c47d9593']",21,,,,,,,,,,,,,,,,,,Marseille,147,00:05:21.843,Pressure,
,,,,,,,,,,,,,,,0.922614,,,,,,,,,,,,,4d21ebcf-9c36-4a9e-86af-a3e5694d888a,2086,,"[29.5, 32.0]",3900577,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,101,Guingamp,142,"['760cab57-d000-4eb1-b381-da7f3ebdf18a', '7dd500af-b78c-40c5-92fb-66acc308d149']",29,,,,,,,,,,,,,,,,,,Marseille,147,00:05:29.984,Pressure,
,,,,,,,,,,,,,,,0.609281,,,,,,,,,,,,,624a0e7d-6ad1-4607-8054-74e60098a5d9,2112,,"[74.2, 8.7]",3900577,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Christian Jacobsen,20199.0,Left Back,105,Marseille,147,"['1a9f7356-0704-4c00-ad56-4d2427a076e1', '8de32380-ad6b-43e4-ada5-613bf4e28c8b', 'b26e3ba8-db41-47fa-8206-9199b669a7c2', 'f2a271c2-18cb-470e-9d82-32ae78db9c1d']",49,,,,,,,,,,,,,,,,,,Guingamp,142,00:06:49.606,Pressure,
,,,,,,,,,,,,,,,2.667552,,,,,,,,,,,,,ec19f938-39c8-429c-a421-66e0e001333c,2129,,"[87.3, 44.7]",3900577,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,106,Guingamp,142,"['21a5ed5b-85f7-4720-8169-122be5ea6757', 'b3384820-6a79-40c8-8266-b3e1032a0374']",2,,,,,,,,,,,,,,,,,,Marseille,147,00:07:02.108,Pressure,
,,,,,,,,,,,,,,,0.533655,,,,,,,,,,,,,df90767a-3adc-4e04-ab00-3050646cee9b,2173,,"[13.7, 59.0]",3900577,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,107,Marseille,147,['779416b6-532d-42c7-ab99-acd72e090cea'],44,,,,,,,,,,,,,,,,,,Guingamp,142,00:07:44.680,Pressure,
,,,,,,,,,,,,,,,0.467405,,,,,,,,,,,,,6d609391-ce6b-4a5f-ba0a-cf9db68083c3,2174,,"[16.2, 56.6]",3900577,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Kerbrat,2936.0,Right Center Back,107,Marseille,147,,44,,,,,,,,,,,,,,,,,,Guingamp,142,00:07:44.803,Pressure,
,,,,,,,,,,,True,,,,2.167936,,,,,,,,,,,,,4e80f932-eccd-4d2d-a83d-a9f678c17379,2179,,"[98.2, 25.6]",3900577,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacques-Alaixys Romao,10036.0,Center Defensive Midfield,108,Guingamp,142,['abbb2abb-c7f1-4a01-a1ca-e7097a1eb19d'],49,,,,,,,,,,,,,,,,,,Marseille,147,00:07:49.407,Pressure,
,,,,,,,,,,,,,,,0.857995,,,,,,,,,,,,,5ffb1f0a-9e25-4a00-82d0-44e35a3d6caa,2186,,"[71.9, 75.9]",3900577,53,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdelaziz Barrada,23933.0,Right Wing,109,Guingamp,142,,9,,,,,,,,,,,,,,,,,,Marseille,147,00:08:09.540,Pressure,
,,,,,,,,,,,,,,,0.599437,,,,,,,,,,,,,55be6a52-ff1e-485a-92a8-73bb6dcbea68,2189,,"[56.1, 51.7]",3900577,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Mathis,401512.0,Right Defensive Midfield,110,Marseille,147,,24,,,,,,,,,,,,,,,,,,Guingamp,142,00:08:24.229,Pressure,
,,,,,,,,,,,,,,,1.121812,,,,,,,,,,,,,5b774208-e2ac-4fb5-a461-d228f7372de6,2249,,"[47.2, 10.4]",3900577,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,114,Marseille,147,"['8a910da9-dd16-455d-964b-e462b4934af8', 'ee3db08c-db62-437b-8c42-d9dc5003696c']",49,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:49.216,Pressure,
,,,,,,,,,,,,,,,0.719779,,,,,,,,,,,,,bf16b8ea-1663-42a2-ace3-e6e0f66d2d84,2256,,"[19.3, 8.7]",3900577,54,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,114,Marseille,147,"['aceb8b29-9536-408e-8e18-2feae2f27fcf', 'c3aba126-5997-4980-b129-ce2afb1de2bb']",57,,,,,,,,,,,,,,,,,,Guingamp,142,00:09:57.761,Pressure,
,,,,,,,,,,,,,,,0.46058,,,,,,,,,,,,,b06991b7-333b-4f16-93c2-ba77baa2a2d3,2260,,"[33.0, 13.6]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,114,Marseille,147,"['01ba892b-493a-4230-afe3-05fbb8b2dfa9', '0d642668-b749-4cf3-8550-1772f53b7d40']",0,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:00.375,Pressure,
,,,,,,,,,,,True,,,,2.42372,,,,,,,,,,,,,f6249596-0738-4e46-a19d-77529507b0c9,2264,,"[57.9, 65.2]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacques-Alaixys Romao,10036.0,Center Defensive Midfield,114,Marseille,147,['5f64b404-3d5c-4ddd-b1c0-7cb5a2dea957'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:10:04.734,Pressure,
,,,,,,,,,,,,,,,0.475697,,,,,,,,,,,,,3fe1f270-8d83-48b7-9977-f74cdfad3bec,2277,,"[44.2, 74.7]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,114,Marseille,147,"['7d9f6c38-b47c-4cb0-a188-32c4a927fe39', 'a05871f1-cb77-47f8-b4af-663b18faccbd']",20,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:20.295,Pressure,
,,,,,,,,,,,,,,,0.459066,,,,,,,,,,,,,4acf3235-f05b-4671-ac67-b5fcdcc8b5a1,2280,,"[48.2, 68.2]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Right Midfield,114,Marseille,147,"['a05871f1-cb77-47f8-b4af-663b18faccbd', 'f6037898-c3ce-4437-8e6c-474224977039']",21,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:21.352,Pressure,
,,,,,,,,,,,,,,,0.362802,,,,,,,,,,,,,1d401ed2-e458-42b5-8f20-81adc82ca9aa,2283,,"[50.4, 69.2]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannis Salibur,3122.0,Right Midfield,114,Marseille,147,,22,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:22.577,Pressure,
,,,,,,,,,,,,,,,1.411444,,,,,,,,,,,,,fcbc65ef-dba8-441a-a166-a6896573e6c5,2300,,"[18.9, 63.7]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christophe Kerbrat,2936.0,Right Center Back,115,Marseille,147,"['634f21a5-6085-4163-af1e-cae46e6cc02e', 'b8996e3b-c695-438e-879c-0f758f05ee77']",46,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:46.965,Pressure,
,,,,,,,,,,,,,,,0.583078,,,,,,,,,,,,,75b4248e-beeb-4574-913a-d031bda14710,2303,,"[21.3, 63.6]",3900577,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Mathis,401512.0,Right Defensive Midfield,115,Marseille,147,['b8996e3b-c695-438e-879c-0f758f05ee77'],48,,,,,,,,,,,,,,,,,,Guingamp,142,00:10:48.146,Pressure,
,,,,,,,,,,,,,,,0.461502,,,,,,,,,,,,,e1df3fbc-8374-40aa-8300-d7e2b27da66e,2321,,"[90.6, 73.7]",3900577,56,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,116,Guingamp,142,,8,,,,,,,,,,,,,,,,,,Guingamp,142,00:11:08.007,Pressure,
,,,,,,,,,,,,,,,0.796478,,,,,,,,,,,,,e69eb69c-0837-437c-aad1-1cb8728ad007,2330,,"[75.5, 75.4]",3900577,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Martins-Pereira,3364.0,Right Back,118,Marseille,147,"['6da3ddaf-d73d-45d5-8928-0ab2bfceeb33', 'c8316976-50ab-4fab-96dd-6927d64954a9']",24,,,,,,,,,,,,,,,,,,Guingamp,142,00:11:24.741,Pressure,
