50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,c57038d3-9760-4e4a-a39e-0212ceaa7fe6,2200,,,"[8.8, 32.3]",3901160,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adryan Oliveira Tavares,31687.0,Left Midfield,130,AS Monaco,129,['5cfd17bd-a095-4d00-9ca5-95d8dc087e66'],22,,,,,,,,,,,,,,,,,Nantes,144,00:11:22.855,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,28a274ad-9e74-42cc-8142-1863372b15a5,2201,,,"[15.1, 47.5]",3901160,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rémi Gomis,401478.0,Left Defensive Midfield,130,AS Monaco,129,,23,,,,,,,,,,,,,,,,,Nantes,144,00:11:23.951,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,224f1d7c-1bfe-4e74-adb4-6f8287ae4dfa,2486,,,"[20.0, 24.9]",3901160,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Lemar,3245.0,Left Wing,139,Nantes,144,,16,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:16.054,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,612adf0c-0382-4945-86fd-34195f923fbe,2640,,,"[25.2, 27.8]",3901160,68,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wallace Fortuna dos Santos,8277.0,Left Center Back,148,Nantes,144,"['29ba7fd9-00b8-4580-ba8b-72a3e5f3e830', 'ab871082-f902-4c56-bae4-c0b1985193d5']",10,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:10.002,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,d9148c7d-d9e2-469b-9ca4-5dd959f8ebf7,2720,,,"[9.2, 41.0]",3901160,70,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wallace Fortuna dos Santos,8277.0,Left Center Back,152,Nantes,144,,53,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:53.050,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,3a164361-a70a-4628-85df-de9f8b066779,2764,,,"[29.9, 29.9]",3901160,72,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wallace Fortuna dos Santos,8277.0,Left Center Back,156,Nantes,144,"['2c4ae0f7-969b-48c3-a95a-74ac2cea9776', 'a710a73e-cdbc-473d-adec-f8b15677e9e3']",27,,,,,,,,,,,,,,,,,AS Monaco,129,00:27:27.499,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,ebdc4e81-67d9-4bea-ad29-41a6b0127fa2,2773,,,"[10.6, 0.1]",3901160,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Moimbé,4249.0,Left Back,157,AS Monaco,129,['4a7ac218-64a0-426c-9d8c-8b68e350c5fd'],18,,,,,,,,,,,,,,,,,Nantes,144,00:28:18.574,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.180258,,,,,,,,,,,,,,f2e82e35-d917-4b62-9f6f-c6180769f356,2790,,,"[19.4, 37.3]",3901160,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guillaume Gillet,4380.0,Right Defensive Midfield,158,AS Monaco,129,['8800a9b8-7769-414b-90ab-fd4ba05e348a'],9,,,,,,,,,,,,,,,,,Nantes,144,00:29:09.598,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,19183cb3-0282-45e5-b17d-8c5945ad6ed3,2830,,,"[18.7, 27.6]",3901160,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorik Agim Cana,10936.0,Left Center Back,158,AS Monaco,129,['130c41a5-d3cc-4b4d-9512-6fc1798f4b98'],42,,,,,,,,,,,,,,,,,Nantes,144,00:29:42.877,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,925f3618-f18d-4dca-a206-747e573caf87,3117,,,"[21.0, 20.9]",3901160,81,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,170,Nantes,144,['e2433d89-cb64-420e-8109-755653d7c0d6'],59,,,,,,,,,,,,,,,,,AS Monaco,129,00:36:59.211,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,18348b35-7eab-4f7e-a9d7-bc22fe58c89f,3154,,,"[6.3, 33.4]",3901160,83,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vágner Silva de Souza,18953.0,Center Forward,173,Nantes,144,['7f463538-4a06-4ae7-8863-e657a213eff9'],24,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:24.611,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,f4190633-07e2-42c7-b2d1-e23f27fa4fc6,3282,,,"[56.2, 75.4]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Raggi,3374.0,Right Back,190,Nantes,144,"['3779ba99-c3d8-4907-9e2c-79df602ec6ca', 'be6e81b0-7a89-45af-ac9a-298c2acc6200']",14,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:14.294,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,9ce7caf1-167e-402c-a586-ee195e8cc812,3287,,,"[42.9, 72.4]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,190,Nantes,144,['2fd6b3aa-a455-4f48-bc32-fb7e916ec06d'],16,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:16.844,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,3ccbd21b-9aac-4ac3-baf0-7ab172c2a0ac,3358,,,"[16.4, 53.0]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Raggi,3374.0,Right Back,195,Nantes,144,,11,,,,,,,,,,,,,,,,,AS Monaco,129,00:46:11.933,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,eec6b654-bc38-45d7-8da8-a6ea1f387639,3370,,,"[31.7, 5.2]",3901160,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,196,AS Monaco,129,['a4a9edc8-e9c2-47dd-a0d6-382d73dd68ad'],32,,,,,,,,,,,,,,,,,Nantes,144,00:46:32.219,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,b1e57092-6649-4b56-9e76-41a870b8e1c8,3392,,,"[8.8, 62.7]",3901160,92,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,198,Nantes,144,,9,,,,,,,,,,,,,,,,,AS Monaco,129,00:47:09.268,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,5a20f803-4526-4413-93f2-b75653276c7e,3407,,,"[40.1, 65.8]",3901160,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Youssouf Sabaly,3404.0,Right Back,200,AS Monaco,129,"['3dd97460-2602-4b6c-b498-5b81838f591a', '6092ceee-7736-4916-9b83-5458f91daeb5']",7,,,,,,,,,,,,,,,,,Nantes,144,00:48:07.841,Clearance,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a3436fa1-f746-48e8-8ae4-08b6e03d0664,85,,,"[15.1, 56.7]",3901160,1,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,7,Nantes,144,['53756118-cc29-4b77-ba40-3a625e085287'],58,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:58.213,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2c8769d6-f0bb-4dd0-bc97-fa9ee6ae62b3,196,,,"[32.6, 10.7]",3901160,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,12,Nantes,144,['b5220639-6fa3-4cb8-92be-f74435cc6334'],11,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:11.357,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,983068b6-1d6e-4e62-a1cf-c594ee7cf330,197,,,"[39.6, 8.9]",3901160,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,12,Nantes,144,,11,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:11.362,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,690f6b98-569b-4e98-84a9-d36ed719aa0e,226,,,"[96.0, 76.3]",3901160,5,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,15,AS Monaco,129,,33,,,,,,,,,,,,,,,,,Nantes,144,00:05:33.885,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eec8887d-e1a5-4fce-aeae-c021468378ae,252,,,"[105.4, 31.1]",3901160,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guido Marcelo Carrillo,3246.0,Center Forward,17,Nantes,144,['28e4625a-6106-47f6-9484-e8eb1f28d879'],8,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:08.388,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2805f624-1ccb-4a14-9986-ddf880321961,264,,,"[92.8, 77.9]",3901160,6,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Raggi,3374.0,Right Back,18,Nantes,144,['3e17c85c-453e-4cf2-9452-bd7435a4fac2'],34,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:34.694,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9c7c5242-a368-4bb5-9cc4-2c00276c6ae7,332,,,"[10.9, 45.2]",3901160,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,25,Nantes,144,,55,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:55.074,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7b756f9d-a394-4c35-a5dc-f427fcad86e7,392,,,"[24.8, 10.9]",3901160,10,,,True,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Toulalan,3406.0,Left Defensive Midfield,28,Nantes,144,['ba217efc-95b4-4817-800e-cd42d7b6caf3'],13,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:13.864,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c57c5c70-da32-4de2-9eec-a217f3f6e0e8,412,,,"[21.3, 12.9]",3901160,10,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Left Defensive Midfield,30,Nantes,144,['a0f92295-8869-402a-852e-e091175c1d4c'],48,,,,,,,,,,,,,,,,,AS Monaco,129,00:10:48.521,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,3f139845-a493-4210-8d7b-c472a7118200,421,,,"[115.8, 73.7]",3901160,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Sala,3114.0,Left Center Forward,31,Nantes,144,['767a6ce5-25c3-4de8-840f-cb9187406390'],7,,,,,,,,,,,,,,,,,Nantes,144,00:11:07.216,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,28c7f6a2-6d67-4bd9-88e7-5b4e37f3f159,431,,,"[1.6, 7.2]",3901160,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérémy Toulalan,3406.0,Left Defensive Midfield,31,Nantes,144,['a61afcd0-c1f5-43a5-a51e-e2000c50ddf8'],13,,,,,,,,,,,,,,,,,AS Monaco,129,00:11:13.498,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2a482b34-f33c-4137-ba13-37fdc29ce757,450,,,"[11.9, 39.7]",3901160,11,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Alberto Silveira de Carvalho,10805.0,Right Center Back,31,Nantes,144,['9bf3d3a0-32a7-4f44-bcbe-dffa7d46f6a5'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:11:31.752,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4da0d19d-deb5-49f7-9129-0233bef9f772,487,,,"[55.7, 29.6]",3901160,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorik Agim Cana,10936.0,Left Center Back,35,Nantes,144,,27,,,,,,,,,,,,,,,,,Nantes,144,00:13:27.272,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,53dc7c7d-5ff1-495b-8383-cf672d6cb51a,828,,,"[23.1, 30.0]",3901160,20,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,51,AS Monaco,129,['ea9c5c5b-99c8-4647-bf08-6046a619e818'],34,,,,,,,,,,,,,,,,,Nantes,144,00:20:34.489,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e86262fe-b61a-410b-81c7-8496aa5b19aa,871,,,"[3.4, 19.6]",3901160,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wallace Fortuna dos Santos,8277.0,Left Center Back,56,Nantes,144,['d3de346b-fe9e-49ad-aaf3-5ee26fc54bb8'],40,,,,,,,,,,,,,,,,,AS Monaco,129,00:22:40.403,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ed993d04-d9b5-4daa-b987-7f242554592b,1313,,,"[31.4, 41.1]",3901160,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Right Defensive Midfield,80,AS Monaco,129,['3b988149-e684-4567-a6b3-4f1d9050a91c'],31,,,,,,,,,,,,,,,,,Nantes,144,00:34:31.960,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,91d3dad1-4899-4d2a-ae1a-44e75c7b2f23,1440,,,"[58.3, 6.2]",3901160,38,,,True,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Lemar,3245.0,Left Wing,88,Nantes,144,['600ec304-1c07-4279-a4db-149dc2c9a770'],28,,,,,,,,,,,,,,,,,AS Monaco,129,00:38:28.230,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,26751ef1-ff3f-4cb0-874c-18317aa4900f,1639,,,"[14.1, 34.8]",3901160,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,95,Nantes,144,['ce10e188-beaa-437c-94fb-e9ef27715990'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:42:31.014,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,20d52ece-6139-4c03-b634-5f9763e07be9,1687,,,"[88.4, 71.2]",3901160,43,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Raggi,3374.0,Right Back,97,AS Monaco,129,['41f0715c-6eac-4ac6-b353-1019f4d0f46f'],19,,,,,,,,,,,,,,,,,AS Monaco,129,00:43:19.785,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,af5259b4-1854-44ee-a696-8fbc01a88e08,1863,,,"[16.4, 6.2]",3901160,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wallace Fortuna dos Santos,8277.0,Left Center Back,107,Nantes,144,['6ccaca5b-72a5-4de7-8f7e-c67bd559e59a'],20,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:20.106,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,932b232f-ea12-424b-86b2-8b78d59d522f,1864,,,"[103.1, 75.3]",3901160,48,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Sala,3114.0,Left Center Forward,107,Nantes,144,,20,,,,,,,,,,,,,,,,,Nantes,144,00:03:20.345,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ae359a27-48e5-4927-a4ee-b3eaa0e90261,1928,,,"[64.8, 44.0]",3901160,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guido Marcelo Carrillo,3246.0,Center Forward,113,Nantes,144,['4e9eeb3e-f560-4cfa-a450-c7ff5c2f6fc9'],39,,,,,,,,,,,,,,,,,AS Monaco,129,00:04:39.554,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,33324093-80bd-4fd4-87fb-a58c045adb08,2404,,,"[28.0, 23.3]",3901160,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,135,Nantes,144,['d5805c4a-8db8-42af-bdb2-99c678379020'],15,,,,,,,,,,,,,,,,,AS Monaco,129,00:15:15.443,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a7c96b6b-a041-406f-bdd0-87e7e72dadcf,2625,,,"[19.8, 15.5]",3901160,68,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Elderson Uwa Echiejile,27558.0,Left Back,148,Nantes,144,['db989d7a-45a0-41a7-bc77-e40bcc6c2e0d'],0,,,,,,,,,,,,,,,,,AS Monaco,129,00:23:00.377,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7f210a52-041b-4a60-abe8-5f9b80ef97a2,2705,,,"[29.8, 29.5]",3901160,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Toulalan,3406.0,Left Defensive Midfield,150,Nantes,144,['1f4c43a3-a60f-4935-bdfc-847de344967a'],7,,,,,,,,,,,,,,,,,AS Monaco,129,00:24:07.689,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,421a61c0-6378-4c3b-8842-0750f7f5bf98,2714,,,"[22.2, 36.5]",3901160,70,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wallace Fortuna dos Santos,8277.0,Left Center Back,151,Nantes,144,['9ed3f205-fbd1-42cd-9858-b5e584d5a834'],26,,,,,,,,,,,,,,,,,AS Monaco,129,00:25:26.458,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,180b9452-6a8f-4241-8a5e-158c188523d4,2719,,,"[110.4, 40.8]",3901160,70,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kolbeinn Sigþórsson,6284.0,Right Center Forward,152,Nantes,144,,52,,,,,,,,,,,,,,,,,Nantes,144,00:25:52.936,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0c92a3b6-65fe-4cfd-b9fa-43045ab0e9a4,2792,,,"[21.1, 55.9]",3901160,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Bedoya,12351.0,Right Midfield,158,AS Monaco,129,,12,,,,,,,,,,,,,,,,,Nantes,144,00:29:12.583,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,18635319-b4ac-483a-a266-ea4267c257a0,2855,,,"[91.8, 24.1]",3901160,75,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Sala,3114.0,Left Center Forward,159,Nantes,144,['3a9fa758-9707-461a-a7dc-f6594b3585eb'],45,,,,,,,,,,,,,,,,,Nantes,144,00:30:45.188,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,493d18a7-ded1-432f-89a3-05dfd71df500,2881,,,"[25.5, 5.1]",3901160,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,161,Nantes,144,['2e0a0c75-02c9-4c21-9e5d-b9a85dd8bd5c'],19,,,,,,,,,,,,,,,,,AS Monaco,129,00:31:19.292,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cb4260b2-c84b-4f15-90e1-2527386c3087,2896,,,"[7.8, 66.9]",3901160,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Raggi,3374.0,Right Back,161,Nantes,144,['dad08dee-3f3c-4fe2-a8b2-69199fabd292'],35,,,,,,,,,,,,,,,,,AS Monaco,129,00:31:35.019,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b97a094c-e409-4219-86fd-d997d7a53ae8,3037,,,"[38.3, 23.0]",3901160,80,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,166,Nantes,144,['fa3960ba-edd3-43d9-98a5-2220e5b9a019'],2,,,,,,,,,,,,,,,,,AS Monaco,129,00:35:02.778,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,98012b96-1e30-4be9-a948-c7289bb3a312,3069,,,"[13.5, 69.4]",3901160,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Youssouf Sabaly,3404.0,Right Back,168,AS Monaco,129,['789304fc-2671-4712-9441-62f702f590f2'],38,,,,,,,,,,,,,,,,,Nantes,144,00:35:38.983,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2a132a85-ba4e-4888-b1a2-0d93a29e8a61,3151,,,"[2.5, 31.3]",3901160,82,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,172,Nantes,144,['e27e3526-d119-4677-b651-b8ef14795b89'],46,,,,,,,,,,,,,,,,,AS Monaco,129,00:37:46.811,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,83f1b965-9216-47fa-9f04-d4ed3d5667bd,3176,,,"[64.2, 4.7]",3901160,84,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Audel,401477.0,Left Midfield,177,AS Monaco,129,['053d0a81-c067-4adf-b9dd-7422fc283615'],55,,,,,,,,,,,,,,,,,Nantes,144,00:39:55.046,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b6493853-74a5-4d51-966c-db6fc36577ff,3283,,,"[63.3, 5.2]",3901160,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolbeinn Sigþórsson,6284.0,Right Center Forward,190,Nantes,144,,14,,,,,,,,,,,,,,,,,Nantes,144,00:45:14.357,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a48fbdb0-afb3-4286-9139-cc34e1e9095e,3308,,,"[44.1, 7.2]",3901160,90,,,True,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Left Wing,190,Nantes,144,['79894ef3-b34b-48dd-86e0-43550b0fe800'],31,,,,,,,,,,,,,,,,,AS Monaco,129,00:45:31.170,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,12253b09-2f44-4400-aee3-bc50c5d8d8d0,167,,,"[63.8, 3.2]",3901160,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,11,AS Monaco,129,['554d82c9-84c0-4e6e-9d7e-bad28d097025'],43,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:43.013,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b1da66d5-76dd-4f58-8c0b-7e606a1bf5a8,223,,,"[22.9, 3.2]",3901160,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Lemar,3245.0,Left Wing,15,AS Monaco,129,['9798f0a1-92cc-4ae1-9a9d-0c3d83e90255'],32,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:32.516,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,44731d4e-d96c-43a5-b239-c58a87d1c65f,241,,,"[47.1, 64.2]",3901160,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémi Gomis,401478.0,Left Defensive Midfield,17,Nantes,144,['b4797ea8-9e84-40b3-b0ea-973e8d9daea7'],2,,,,,,,,,,,,,,,,,Nantes,144,00:06:02.916,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bec3ace4-c625-4112-bcdc-fe5e2f124b9f,502,,,"[41.7, 6.0]",3901160,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorik Agim Cana,10936.0,Left Center Back,36,AS Monaco,129,['81bfab06-dc8f-4048-986e-5e74a91fceb8'],45,,,,,,,,,,,,,,,,,Nantes,144,00:13:45.463,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2804887c-3128-46f7-bd4d-6a54d0a1af82,521,,,"[96.6, 73.6]",3901160,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kylian Mbappé Lottin,3009.0,Right Wing,37,AS Monaco,129,"['53c89753-a2c5-4b6c-a81b-afe1cf92daba', 'b8bb5e41-cb51-47b4-ae7e-607c3186bdb2']",4,,,,,,,,,,,,,,,,,AS Monaco,129,00:14:04.985,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,498b4b46-580e-489f-927e-f42dc69feb8b,921,,,"[90.4, 7.6]",3901160,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Moimbé,4249.0,Left Back,58,Nantes,144,"['8c0f0d8b-be61-4361-9bee-dd6e5e8d98b8', 'a865eda1-c7bc-461c-80d5-afb972e72977']",9,,,,,,,,,,,,,,,,,Nantes,144,00:24:09.215,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9d9263cd-c973-4139-8c2e-509a1383f630,1189,,,"[81.3, 62.2]",3901160,32,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rémi Gomis,401478.0,Left Defensive Midfield,77,Nantes,144,['36ae382a-5a1f-407c-8120-a9350b8de40c'],40,,,,,,,,,,,,,,,,,Nantes,144,00:32:40.050,Dispossessed,True
