50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1cbede81-43fb-456b-b249-0056d9fa2dd3,429,,"[62.0, 60.7]",3901189,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florent Balmont,3211.0,Right Center Midfield,27,Lille,143,['36b58fcb-f7fa-4e12-9137-0bee20a8be72'],23,,,,,,,,,,,,,,,,Lille,143,00:10:23.307,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,066461c3-885e-4014-b0f6-2c79645013f9,457,,"[66.6, 64.1]",3901189,10,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Left Wing,28,Lille,143,['1461adca-83d3-4b79-8bad-f5d72767f851'],53,,,,,,,,,,,,,,,,Lille,143,00:10:53.320,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,86adbb8c-ae5c-48c5-9658-cec8081d368c,463,,"[49.8, 8.0]",3901189,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,29,Toulouse,130,"['45b5fff1-4256-4255-acab-dc6bc9f15d8b', 'abfa26ab-a310-4601-ab75-f5fe4170c754']",56,,,,,,,,,,,,,,,,Toulouse,130,00:10:56.939,Ball Recovery,True
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a85c3e58-c7bd-4265-8c09-f37a73fc1b50,468,,"[48.7, 27.6]",3901189,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,29,Toulouse,130,,59,,,,,,,,,,,,,,,,Toulouse,130,00:10:59.806,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b0ba7a0-4471-4d0a-8e41-dba59da2f012,542,,"[77.2, 5.2]",3901189,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofiane Boufal,3625.0,Left Wing,33,Lille,143,,28,,,,,,,,,,,,,,,,Lille,143,00:13:28.079,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc12ed3a-ad26-4525-b6c4-b6acbd38c80d,549,,"[39.9, 73.0]",3901189,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Wing,34,Toulouse,130,['962aeb01-da9e-45d8-b4fd-10bbe2001f30'],30,,,,,,,,,,,,,,,,Toulouse,130,00:13:30.370,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2c807c0b-8988-4f62-8cfb-dcface7e0b52,574,,"[71.0, 17.5]",3901189,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Étienne Didot,3189.0,Left Defensive Midfield,36,Toulouse,130,['b4350485-190f-4e29-a1cd-67ea19c6e5d4'],8,,,,,,,,,,,,,,,,Toulouse,130,00:14:08.923,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e83dd4c-85af-44ce-b0ed-9b423cf2ddbe,610,,"[78.3, 74.3]",3901189,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Bodiger,2961.0,Right Defensive Midfield,37,Toulouse,130,['dde8aece-b01d-45c7-86a4-78f39f2f4b67'],51,,,,,,,,,,,,,,,,Toulouse,130,00:14:51.932,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5923f9d1-213d-47d3-ba75-d64d9da64df1,655,,"[21.9, 56.6]",3901189,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Right Back,40,Lille,143,['aba006a2-e318-4467-99e4-e17742eee447'],39,,,,,,,,,,,,,,,,Lille,143,00:15:39.874,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea0b3682-ca09-4066-a559-c2bc1cdddcff,704,,"[104.6, 34.9]",3901189,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Amalfitano,3425.0,Right Wing,40,Lille,143,,30,,,,,,,,,,,,,,,,Lille,143,00:16:30.264,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a65f7e3-73d5-41b2-8ac6-fc92e962baf5,731,,"[2.5, 53.7]",3901189,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alban Lafont,2981.0,Goalkeeper,43,Lille,143,,40,,,,,,,,,,,,,,,,Toulouse,130,00:17:40.588,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f165043c-750a-4038-84ce-f2de8a5ede0a,750,,"[50.2, 13.4]",3901189,18,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,47,Toulouse,130,['bae3c97c-a98a-42d4-be46-6f234e1e2ef3'],59,,,,,,,,,,,,,,,,Toulouse,130,00:18:59.427,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,24eea9af-5ff2-4395-be1a-a5c009675095,813,,"[37.5, 11.7]",3901189,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Étienne Didot,3189.0,Left Defensive Midfield,49,Toulouse,130,,33,,,,,,,,,,,,,,,,Toulouse,130,00:20:33.903,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02993566-81ab-40d0-aeaf-7794ca615d63,817,,"[62.7, 72.0]",3901189,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,49,Toulouse,130,['460ea202-58ba-47a3-a998-0ed65c520b8d'],36,,,,,,,,,,,,,,,,Lille,143,00:20:36.726,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d643cf9-07b0-4acd-a5b6-e1242da03e7f,827,,"[53.9, 21.4]",3901189,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Étienne Didot,3189.0,Left Defensive Midfield,49,Toulouse,130,['07e770f8-d23c-4910-a656-c8c459d308cb'],41,,,,,,,,,,,,,,,,Toulouse,130,00:20:41.640,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ed2187a-bfba-423f-bfae-0f1bb820f4cf,841,,"[53.0, 54.7]",3901189,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,50,Lille,143,,54,,,,,,,,,,,,,,,,Lille,143,00:20:54.585,Ball Recovery,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44a4b0d2-86db-4cfb-92be-32bb22dc1ee0,850,,"[14.2, 44.0]",3901189,21,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Issa Diop,4349.0,Right Center Back,50,Lille,143,['f4149a02-2c8a-47b2-a37b-5eec3a479da5'],6,,,,,,,,,,,,,,,,Toulouse,130,00:21:06.038,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a7da01e7-cedd-42cd-80ad-95f47af1c8ae,877,,"[101.7, 48.7]",3901189,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Morgan Amalfitano,3425.0,Right Wing,51,Lille,143,,12,,,,,,,,,,,,,,,,Lille,143,00:22:12.075,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50a1e88b-44db-41a0-aaa6-a41b2447626c,890,,"[83.9, 11.7]",3901189,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,52,Toulouse,130,['048b9455-d1c8-4175-b6b5-29702f68b1e2'],22,,,,,,,,,,,,,,,,Toulouse,130,00:22:22.602,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf1645e4-cd67-4ebc-bde7-5dcc9a137e2d,897,,"[10.5, 40.8]",3901189,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,53,Lille,143,['088bf821-5414-4ada-96ff-075ae4afff83'],28,,,,,,,,,,,,,,,,Lille,143,00:22:28.545,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e125fee6-f219-4d67-9b43-7d8b111f341b,959,,"[112.9, 57.1]",3901189,24,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Éderzito António Macedo Lopes,15996.0,Center Forward,55,Lille,143,,9,,,,,,,,,,,,,,,,Lille,143,00:24:09.664,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9aa7f1f8-d8b6-41c7-9258-8c1f910a7e54,971,,"[8.6, 16.7]",3901189,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Étienne Didot,3189.0,Left Defensive Midfield,57,Toulouse,130,['013a245f-0f47-4fab-964d-a5c9c1feaf93'],40,,,,,,,,,,,,,,,,Toulouse,130,00:24:40.384,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40b2dc36-7c0f-42cd-91a5-567f6ba7db40,997,,"[44.9, 10.4]",3901189,25,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,59,Lille,143,,19,,,,,,,,,,,,,,,,Lille,143,00:25:19.727,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7306a1b9-52d0-4e39-a005-bacc7e5bb351,1056,,"[3.9, 58.8]",3901189,26,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vincent Enyeama,40484.0,Goalkeeper,63,Lille,143,['a20d740c-098a-433b-b74a-fe761e4debef'],55,,,,,,,,,,,,,,,,Lille,143,00:26:55.727,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fa0d02f5-ee2e-495d-bb9e-1e2e3af987b8,1075,,"[58.9, 26.0]",3901189,27,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florent Balmont,3211.0,Right Center Midfield,63,Lille,143,,13,,,,,,,,,,,,,,,,Lille,143,00:27:13.736,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dd9ee1c6-54ed-45a3-93d0-f9734195135b,1147,,"[70.1, 74.5]",3901189,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steeve Yago,3035.0,Right Back,69,Toulouse,130,,35,,,,,,,,,,,,,,,,Toulouse,130,00:28:35.668,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ee6151e9-560f-40c4-9495-2de1f8b6e25a,1162,,"[77.9, 76.6]",3901189,28,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wergiton do Rosário Calmon,3030.0,Right Wing,71,Toulouse,130,['041cef71-0c8b-468f-9e19-8bec0189b461'],53,,,,,,,,,,,,,,,,Toulouse,130,00:28:53.863,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce6d1a4f-6ed1-44c5-a865-fee65bf35a23,1193,,"[83.9, 20.9]",3901189,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,72,Lille,143,['c54af8de-f2e2-4d31-b5d0-61226cf5bf60'],24,,,,,,,,,,,,,,,,Lille,143,00:29:24.103,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce081a2e-18f5-4f7a-8598-416af073ac6b,1228,,"[56.1, 69.8]",3901189,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steeve Yago,3035.0,Right Back,76,Toulouse,130,['3a5851fd-2cf9-423d-9d9f-942f304f8580'],16,,,,,,,,,,,,,,,,Toulouse,130,00:30:16.314,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,986410ee-bcf2-4a93-bde9-2b5b7382b38d,1249,,"[8.8, 42.5]",3901189,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Enyeama,40484.0,Goalkeeper,77,Lille,143,['eea8e9b7-2282-4e0b-acfc-7d4c124f5056'],39,,,,,,,,,,,,,,,,Lille,143,00:30:39.769,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e9e5872b-838c-400b-9bec-655434b19b7a,1327,,"[78.4, 14.4]",3901189,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,77,Lille,143,,49,,,,,,,,,,,,,,,,Lille,143,00:31:49.398,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bf21e21-ae44-429e-b43e-0e5ce23d432d,1369,,"[52.8, 67.7]",3901189,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,79,Lille,143,,46,,,,,,,,,,,,,,,,Lille,143,00:32:46.984,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,586d8532-b8c3-4647-83ca-d2632bfc5a49,1374,,"[49.1, 65.8]",3901189,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Amadou,11332.0,Center Defensive Midfield,79,Lille,143,,48,,,,,,,,,,,,,,,,Lille,143,00:32:48.888,Ball Recovery,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c3e1b33-754c-4f05-8e5c-d0218b205eb6,1408,,"[42.8, 71.4]",3901189,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Right Back,79,Lille,143,['d8c250ec-3eaa-424f-a170-bc9753d52717'],26,,,,,,,,,,,,,,,,Lille,143,00:33:26.413,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69866b56-0610-44d6-9c91-61315e283e54,1472,,"[1.7, 37.1]",3901189,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,82,Toulouse,130,['eeedad70-a555-4cfa-bed2-af453164d757'],49,,,,,,,,,,,,,,,,Lille,143,00:35:49.874,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd828622-ae0c-4d68-9b14-37ff7ff5d54f,1512,,"[12.7, 30.1]",3901189,36,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,83,Toulouse,130,['7a884d43-c0af-49ba-bd4c-cfa1ee876a2d'],40,,,,,,,,,,,,,,,,Lille,143,00:36:40.003,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b381a1e5-a8ea-44f6-a732-0b3248fdc941,1540,,"[103.8, 19.1]",3901189,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éderzito António Macedo Lopes,15996.0,Center Forward,86,Lille,143,['025dc7c3-83a6-4a24-8dea-7ca7eb0d8fd6'],39,,,,,,,,,,,,,,,,Lille,143,00:37:39.697,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0358c48d-261c-48b4-8333-10721548885a,1546,,"[36.2, 55.8]",3901189,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,86,Lille,143,['834b089b-148e-414c-a7f9-341155a6bddc'],45,,,,,,,,,,,,,,,,Toulouse,130,00:37:45.091,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88c534d1-5a7b-4997-86a7-eb2c71a57a86,1550,,"[89.9, 40.2]",3901189,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Amalfitano,3425.0,Right Wing,86,Lille,143,['ad7017c1-0004-41ff-a814-25a6fd0d8836'],48,,,,,,,,,,,,,,,,Lille,143,00:37:48.059,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0375cc26-2d99-44b9-beb2-1ead0b723fb9,1630,,"[7.6, 41.0]",3901189,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Issa Diop,4349.0,Right Center Back,88,Lille,143,,31,,,,,,,,,,,,,,,,Toulouse,130,00:39:31.944,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a88fdf2-fa93-4976-a219-92b080018021,1633,,"[76.8, 12.3]",3901189,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mounir Obbadi,40697.0,Left Center Midfield,88,Lille,143,['930d9b9f-61ce-44e4-af8f-c6be801b8607'],36,,,,,,,,,,,,,,,,Lille,143,00:39:36.401,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b55d1b6-49f4-4662-a365-ed2dd71849d8,1651,,"[8.5, 56.0]",3901189,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Enyeama,40484.0,Goalkeeper,89,Toulouse,130,['8e9c20d1-28b1-4714-9697-d17b0ad6a46b'],27,,,,,,,,,,,,,,,,Lille,143,00:41:27.546,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a4562bf6-60bf-45ac-bbbc-e2499d273f44,1673,,"[98.5, 54.1]",3901189,43,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Bodiger,2961.0,Right Defensive Midfield,90,Toulouse,130,['5c4272e3-adad-4b7d-848e-f705d55333a1'],26,,,,,,,,,,,,,,,,Toulouse,130,00:43:26.915,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,903412ac-b81f-42b3-b7d4-14e63577318b,1701,,"[8.9, 23.7]",3901189,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacques François Moubandje,3024.0,Left Back,93,Toulouse,130,"['26e7ad28-ed89-4a96-901a-9f6d4123ea05', 'e6d46792-5216-4131-9e68-2d245d484347']",45,,,,,,,,,,,,,,,,Toulouse,130,00:44:45.217,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5550d075-060f-4d94-beb3-db5f0f31eacf,1725,,"[87.5, 72.7]",3901189,45,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Adama Soumaoro,3677.0,Right Back,97,Lille,143,['c20fcb23-dd8b-44d0-96a4-6a132991f7fc'],32,,,,,,,,,,,,,,,,Lille,143,00:45:32.478,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8706431-12db-4e96-9cf5-4a4a3ce4b9f6,1746,,"[57.8, 6.0]",3901189,46,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Tisserand,8677.0,Left Center Back,100,Toulouse,130,,8,,,,,,,,,,,,,,,,Toulouse,130,00:46:08.602,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,440ed94f-5bed-47c7-8d73-002ef87e410c,1799,,"[96.7, 18.8]",3901189,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wissam Ben Yedder,6723.0,Center Forward,105,Toulouse,130,['25106e1f-33f0-4104-ad1d-f260df8ddc13'],59,,,,,,,,,,,,,,,,Toulouse,130,00:00:59.560,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4159d2e6-05d3-4827-8f6d-d252dd27c617,1834,,"[49.6, 27.1]",3901189,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Issa Diop,4349.0,Right Center Back,107,Toulouse,130,,3,,,,,,,,,,,,,,,,Toulouse,130,00:02:03.762,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,90c98960-f63d-44a3-b748-11bc13024aec,1848,,"[19.1, 37.7]",3901189,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alban Lafont,2981.0,Goalkeeper,109,Toulouse,130,,52,,,,,,,,,,,,,,,,Toulouse,130,00:02:52.760,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d13070cf-110d-4868-87e6-70318a81a230,1893,,"[35.5, 11.4]",3901189,49,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Bodiger,2961.0,Right Defensive Midfield,113,Toulouse,130,['99f7479b-36df-4d4a-98b3-a42e2d00f756'],16,,,,,,,,,,,,,,,,Toulouse,130,00:04:16.334,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f181ff7c-3cfb-49ec-ba3d-d25fa17a9a05,1946,,"[3.1, 65.7]",3901189,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Amalfitano,3425.0,Right Wing,117,Lille,143,,10,,,,,,,,,,,,,,,,Lille,143,00:05:10.714,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd12e0c1-b50b-41ff-8833-d8b62ea77680,2018,,"[55.3, 9.7]",3901189,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,121,Toulouse,130,,1,,,,,,,,,,,,,,,,Lille,143,00:07:01.681,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e6940bc-21db-4331-b8a3-a19b88a377d6,2031,,"[65.0, 32.0]",3901189,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Tisserand,8677.0,Left Center Back,123,Toulouse,130,['dc5554b5-491b-44da-bb13-4676b7e5a2d4'],37,,,,,,,,,,,,,,,,Toulouse,130,00:07:37.166,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6dbcdfc-e60e-4e3a-90fc-55c7cda8a265,2044,,"[66.4, 1.1]",3901189,52,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacques François Moubandje,3024.0,Left Back,123,Toulouse,130,['2c3c94fa-49ff-41f7-b54c-93262ebf143e'],47,,,,,,,,,,,,,,,,Toulouse,130,00:07:47.066,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6d24d8cb-fe90-43e6-9edd-604d6266929e,2110,,"[97.8, 54.3]",3901189,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tongo Hamed Doumbia,16522.0,Center Attacking Midfield,129,Lille,143,,2,,,,,,,,,,,,,,,,Toulouse,130,00:10:02.148,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,265ef06d-8b60-443d-9359-91c265e542da,2170,,"[55.6, 11.9]",3901189,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Bodiger,2961.0,Right Defensive Midfield,136,Toulouse,130,['79ba3d4f-8737-4403-a5f8-970508d3b3e5'],38,,,,,,,,,,,,,,,,Toulouse,130,00:13:38.415,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e1c63b72-9e62-4bd5-b75b-b210adcffeef,2232,,"[56.0, 18.2]",3901189,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,139,Lille,143,,37,,,,,,,,,,,,,,,,Lille,143,00:14:37.928,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1c94232-8558-4d7f-bfa9-ef1e0cc145fd,2239,,"[35.7, 16.5]",3901189,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Bodiger,2961.0,Right Defensive Midfield,140,Toulouse,130,['298203ce-99a9-4f8d-92eb-b922cea44b19'],47,,,,,,,,,,,,,,,,Toulouse,130,00:14:47.402,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8bef0a3e-d8de-45e0-990a-ec9f81cfbeba,2315,,"[9.6, 71.7]",3901189,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Wing,146,Lille,143,,51,,,,,,,,,,,,,,,,Toulouse,130,00:16:51.010,Ball Recovery,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,506a429c-48e4-4908-bab7-c624c5e892e4,2321,,"[28.5, 68.0]",3901189,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Bodiger,2961.0,Right Defensive Midfield,146,Lille,143,,55,,,,,,,,,,,,,,,,Toulouse,130,00:16:55.117,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6b6c2c48-d4a4-4253-a316-295b24ed0ddd,2324,,"[30.4, 74.2]",3901189,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Regattin,16418.0,Right Wing,146,Lille,143,['76aac6fd-9ee4-4745-a948-8c515995dfa3'],57,,,,,,,,,,,,,,,,Toulouse,130,00:16:57.139,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d66b6e6-cfb4-4b28-88e5-86d752a52fc9,2348,,"[101.4, 11.1]",3901189,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Braithwaite Christensen,4447.0,Left Wing,148,Toulouse,130,,26,,,,,,,,,,,,,,,,Toulouse,130,00:17:26.419,Ball Recovery,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,296bfaa8-76d1-4ddd-b34f-083cc267fd43,2352,,"[21.9, 57.0]",3901189,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mounir Obbadi,40697.0,Left Center Midfield,148,Toulouse,130,['ee39af4b-5224-4519-b266-8f69c6d9988e'],28,,,,,,,,,,,,,,,,Lille,143,00:17:28.729,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,417066e7-1991-48ba-9012-72e02dd75d42,2359,,"[55.4, 10.4]",3901189,62,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Tisserand,8677.0,Left Center Back,148,Toulouse,130,['46681139-ede0-4d1f-9d36-a8ae68883278'],33,,,,,,,,,,,,,,,,Toulouse,130,00:17:33.888,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a63b1695-92fd-4aec-a941-a4eda75719c6,2386,,"[6.1, 41.3]",3901189,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alban Lafont,2981.0,Goalkeeper,150,Toulouse,130,,55,,,,,,,,,,,,,,,,Toulouse,130,00:17:55.788,Ball Recovery,
