50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b9803a3-424e-4e3c-b7cc-7eddf02762e4,3268,,"[57.2, 65.6]",3829483,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Right Back,181,Nantes,144,['25fd500f-0bcc-455b-8171-75636bbdfbb4'],29,,,,,,,,,,,,,,,,Nantes,144,00:40:29.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da8ab845-ee7b-4dff-90a3-204bae36525f,3271,,"[45.4, 62.9]",3829483,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Right Center Back,181,Nantes,144,['05b898a9-a202-442a-af86-2e77a91b9d13'],34,,,,,,,,,,,,,,,,Nantes,144,00:40:34.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38b6f7c4-770f-4b26-afe0-c6d2a9e0afcb,3274,,"[56.3, 41.2]",3829483,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Rongier,3365.0,Right Defensive Midfield,181,Nantes,144,['be754333-da30-4e9f-a484-383e0e146947'],37,,,,,,,,,,,,,,,,Nantes,144,00:40:37.112,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b77ea7-432f-4545-9dae-c8ff05c21b19,3278,,"[79.5, 1.6]",3829483,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrien Thomasson,3375.0,Left Midfield,181,Nantes,144,['53aca27e-5c7e-44c5-af10-222bd1465abc'],44,,,,,,,,,,,,,,,,Nantes,144,00:40:44.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489d12a-4026-4db1-b28f-fa95210fd44e,3281,,"[27.3, 67.8]",3829483,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Verratti,3166.0,Right Center Midfield,182,Paris Saint-Germain,131,"['3fea1bb1-bd9c-4fbc-85d9-c23c4b340512', '6950d46c-c0ea-4ed6-8669-913285bae213']",57,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:57.593,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494abe7e-0cd8-4716-8bdf-f8abfa66409a,3285,,"[15.7, 43.2]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,182,Paris Saint-Germain,131,['4fe1b9b9-5521-407b-ae16-48887ebef041'],0,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:00.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ece494c-01e7-4dea-9cf8-95f8c64812e6,3289,,"[17.2, 12.4]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,182,Paris Saint-Germain,131,['c5de6f82-6c45-4f08-b5f1-99b38d6fd58d'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:03.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad36a02-9a23-4cae-b929-f5f25efd413c,3292,,"[33.1, 8.2]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Wing,182,Paris Saint-Germain,131,['86723e9d-3f40-4c4c-a49c-a67f6f205b4e'],5,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:05.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c7b7cc-c686-47e0-b7d6-492195685bce,3298,,"[21.5, 20.8]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,183,Paris Saint-Germain,131,['2cf309b5-7890-4222-b0cb-95d7f1bccf76'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:16.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d3fa9f-2dcf-4d06-8767-d23027236d34,3300,,"[22.2, 46.7]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,183,Paris Saint-Germain,131,['c25dc2d6-249a-4d06-9403-50750e2f4cdd'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:20.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c9ddd49-0269-43d0-80f5-3e8e94bcb360,3303,,"[34.2, 58.7]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['1e54f5ac-ebf3-44bd-92f3-bb250a07014e'],22,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:22.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caf90325-3ed6-4ef7-9ca3-7fa440a8e89a,3306,,"[29.3, 52.0]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,183,Paris Saint-Germain,131,['ddde6180-cfb0-4c16-97fa-0e33c61f0816'],24,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:24.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2ffe7d-7707-41b9-9207-871017875fb6,3309,,"[45.1, 52.5]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Paris Saint-Germain,131,['2aaf1531-56d0-428a-9a7a-9818527965d7'],26,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:26.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5031ff87-c70d-470b-b45a-ff67a41a5ee0,3313,,"[41.3, 62.7]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['3161ff18-6dba-45c4-9e9a-97e4dcbd38cd'],27,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:27.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dab0fe68-4831-4b70-a8a8-7380474cc459,3315,,"[32.9, 50.5]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,183,Paris Saint-Germain,131,['91e3bf2b-8115-44bd-a49d-8b2db1fc8de8'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:29.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76984885-01c3-4e0b-b0c1-7d9502010aa2,3318,,"[45.3, 5.5]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Layvin Kurzawa,4326.0,Left Back,183,Paris Saint-Germain,131,['5990040a-c192-4d6e-ad56-deac0f8d325c'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:33.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687d1dab-73d3-40a1-b4ba-2beaaf97af8e,3321,,"[34.0, 26.9]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,183,Paris Saint-Germain,131,['710098a8-70db-4bf0-a49b-94dbc862ff29'],36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:36.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107de3b1-0ec0-42ba-a607-3201621ea152,3324,,"[44.9, 62.1]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['ee93e763-05f9-4f22-88a7-72260aadfe61'],39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:39.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ddf6287-6ed9-44df-a30d-8eac929ca3dc,3327,,"[55.1, 79.2]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Serge Aurier,3481.0,Right Back,183,Paris Saint-Germain,131,['b16ca91f-8804-4f8d-b4d1-76a7a7adbd0e'],41,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:41.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d718e8e-0e6b-4602-975e-1c0167cdcea4,3330,,"[56.0, 71.1]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,183,Paris Saint-Germain,131,['3b3dcceb-0058-4c1f-9c18-3b8b736d7105'],43,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:43.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4c9b56-ab04-4d64-981c-fc23d0872cf2,3332,,"[48.5, 75.8]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Serge Aurier,3481.0,Right Back,183,Paris Saint-Germain,131,['8d314d20-e655-4939-8cc8-d3747aff90cd'],43,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:43.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741cb4b5-f3fd-4614-8e5f-50c47b01388f,3336,,"[11.5, 49.2]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Trapp,4440.0,Goalkeeper,183,Paris Saint-Germain,131,['d3e754dc-beb0-4993-9ae1-e6ee04cd02c7'],47,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:47.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29d1660-41b3-4737-8511-85a292ec59ee,3340,,"[26.9, 1.6]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Layvin Kurzawa,4326.0,Left Back,183,Paris Saint-Germain,131,['0bffe8e6-c27f-4349-a3ab-14e8694f198a'],51,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:51.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242d61cf-52a6-4a37-a907-5871989f981b,3343,,"[30.7, 22.1]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Paris Saint-Germain,131,['92c6f4a2-561d-4e61-9b1d-12f89f76997f'],56,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:56.536,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73bd3af9-f2b5-487f-bdb7-5ed16da36104,3347,,"[44.2, 36.9]",3829483,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,183,Paris Saint-Germain,131,"['ad7b5557-fd2f-4c15-b303-289ca251b536', 'ca1496ef-f7ac-445d-a506-b759d9696a30']",58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:58.945,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63960cf8-df44-4eb2-9c88-49cac734656f,3353,,"[50.9, 58.3]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,183,Paris Saint-Germain,131,['a14c9ce8-266c-42ab-a33f-487ae908c97a'],3,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:03.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20e78da-99dd-4471-9bd3-0d55e4a29ed0,3356,,"[68.5, 76.3]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Serge Aurier,3481.0,Right Back,183,Paris Saint-Germain,131,['1ba67d54-0038-401e-9b12-dc40883eb6b9'],7,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:07.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d69ac78f-31b4-41e6-9850-2f2b8674e713,3359,,"[57.6, 61.8]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['6f6de5ac-3f77-4c99-b05f-a09b9e9f8b13'],11,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:11.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e568a2eb-e2a4-4726-9506-6da1e7626f02,3361,,"[66.0, 61.8]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ezequiel Iván Lavezzi,351521.0,Right Wing,183,Paris Saint-Germain,131,['384b3046-f0ba-49f2-a0db-df2c979859da'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:12.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c100fc6a-e3bb-404d-b1ff-af2521eda6bf,3363,,"[54.8, 60.5]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['7083e3e7-ad3f-4416-9cbc-22ca5cf75ebb'],13,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:13.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36fa2cfe-a4fd-4e5f-affd-9f0da76bf8ed,3367,,"[57.3, 52.0]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Paris Saint-Germain,131,['e20e8ad1-0b3b-4339-bd2a-e0ca5e77394e'],14,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:14.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6af4a86-6dc3-43ca-8b1f-330046d05c43,3370,,"[64.5, 78.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Serge Aurier,3481.0,Right Back,183,Paris Saint-Germain,131,['4473d1a4-a161-4c74-9a8f-3a1b62be7efb'],16,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:16.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366e3652-5645-4cc9-97ef-aa37d517ca3e,3374,,"[71.2, 69.0]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,183,Paris Saint-Germain,131,"['2e770099-a56c-4c49-ae43-b57a9277942e', 'd152cc4d-c4e2-47de-8bf0-f80194d97b98']",18,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:18.901,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926d38b1-64ce-4a44-87dc-241e82dba44a,3377,,"[62.7, 68.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['22c4ed78-ab7a-4caa-8f21-4f4d91baed22'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:20.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00342770-17cc-4506-afc1-a8a2cbf77f7f,3380,,"[63.1, 60.0]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Paris Saint-Germain,131,['f62c98d3-470b-4162-8e5f-28174db45d1a'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:21.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee6c0ec-84bd-4f09-856e-315347940518,3383,,"[46.6, 61.4]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,183,Paris Saint-Germain,131,['3200d9ee-5ab6-4ea8-84e2-3ff63af71ecb'],23,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:23.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b654a55-833c-45af-a120-fd156edf3e83,3385,,"[52.9, 38.7]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,183,Paris Saint-Germain,131,['2da181ff-e57f-4872-aadd-205d15077199'],24,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:24.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac91f505-80a6-4e26-9495-21990bcfe5e2,3388,,"[56.7, 11.6]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Layvin Kurzawa,4326.0,Left Back,183,Paris Saint-Germain,131,['0165920c-1610-41e4-a6a6-0db64fe20cb9'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:29.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ea36cf-7028-4514-ace8-6cb98387ae36,3392,,"[57.1, 22.9]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zlatan Ibrahimović,3672.0,Center Forward,183,Paris Saint-Germain,131,"['32936191-7eb1-4b75-96e1-5a9aaea43a02', 'f66373b9-0756-4e3a-86ff-6aad69960586']",31,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:31.863,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659f1f0-ddae-44e8-a656-dd0917237ae0,3394,,"[49.1, 17.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Layvin Kurzawa,4326.0,Left Back,183,Paris Saint-Germain,131,['8dc86e95-656d-4b64-a17a-e247684d441e'],33,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:33.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c28544-5d32-40e3-803c-2579113f3385,3396,,"[53.4, 35.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,183,Paris Saint-Germain,131,['72a0191e-074d-4792-a3f5-c59a700f265a'],34,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:34.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5ba77ec-5467-4257-a4e9-b63b094eae1f,3400,,"[56.6, 47.4]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Right Center Midfield,183,Paris Saint-Germain,131,['2f05856d-2bb1-4ba1-9e35-f7aeef318135'],36,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:36.597,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517e8c1-7156-4692-b821-6a0a676f35ac,3404,,"[72.9, 35.6]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Matías Pastore,4370.0,Left Center Midfield,183,Paris Saint-Germain,131,['4f2f1ac6-e64a-450f-9b7b-c23c07c45131'],38,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:38.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd96688f-24c6-4106-90e6-e889d929be07,3406,,"[47.5, 38.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Rongier,3365.0,Right Defensive Midfield,184,Nantes,144,['3cc494a6-0a5b-4031-b97f-d5658421b98e'],39,,,,,,,,,,,,,,,,Nantes,144,00:42:39.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98c00985-1926-425d-b992-05e381ebba8b,3409,,"[34.0, 32.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorik Agim Cana,10936.0,Left Center Back,184,Nantes,144,['824ff7b5-3f1e-4767-b6e9-5067130b9cf4'],41,,,,,,,,,,,,,,,,Nantes,144,00:42:41.102,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c94bd6-92eb-4572-9b55-785132dfd9da,3411,,"[55.3, 11.2]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Audel,401477.0,Left Center Forward,184,Nantes,144,['a5e1f0de-ea61-46e8-8114-184e6b2de090'],43,,,,,,,,,,,,,,,,Nantes,144,00:42:43.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846ba014-6515-48fe-a794-9568dfd8f846,3413,,"[65.6, 56.7]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,185,Paris Saint-Germain,131,['8553faf7-0057-405d-a7b4-ef3d3b6d398f'],44,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:44.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1d63dac-a528-4381-a870-04fb101d1637,3417,,"[51.8, 50.2]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,185,Paris Saint-Germain,131,['7e43e41b-bb9a-429b-8a39-3c69d7303cb9'],47,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:47.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21516b3-61d9-4ee6-a512-069334b56f66,3420,,"[62.6, 58.5]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,185,Paris Saint-Germain,131,['d1633474-e5f3-4117-831f-315e40c5308d'],49,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:49.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b2c4285-9b4e-4f1d-af5b-c429551c5127,3422,,"[56.9, 48.1]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Center Midfield,185,Paris Saint-Germain,131,['9925c642-ef81-4a15-8113-a79f88d4b6f5'],50,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:50.363,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dffc003f-923f-4f63-915e-e36c7f6c89a8,3426,,"[100.7, 48.5]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezequiel Iván Lavezzi,351521.0,Right Wing,185,Paris Saint-Germain,131,['4db08cf5-6aa3-49cc-9e88-66bdba774f9d'],53,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:53.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07430652-4970-4f84-9b81-e38ac208e48d,3432,,"[102.4, 30.6]",3829483,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezequiel Iván Lavezzi,351521.0,Right Wing,185,Paris Saint-Germain,131,['41df5a75-a0db-4f15-9fd3-cafa1048a6d6'],58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:58.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b17bb4-045e-4e8d-8259-b2fb2e99f956,3436,,"[45.6, 75.2]",3829483,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Léo Dubois,3144.0,Right Back,187,Nantes,144,['2790d020-cf58-462d-b864-b164712d25b9'],10,,,,,,,,,,,,,,,,Nantes,144,00:43:10.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ba70966-60dc-4b2f-ab81-d78db3d2a04c,3438,,"[85.4, 76.8]",3829483,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jules Iloki,3151.0,Right Midfield,187,Nantes,144,['193ae5f5-5fbb-45be-9c6a-b2afaa0cd7b2'],12,,,,,,,,,,,,,,,,Nantes,144,00:43:12.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7789a206-92ed-4554-8c9f-4274347e28e8,3442,,"[78.8, 69.0]",3829483,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Léo Dubois,3144.0,Right Back,187,Nantes,144,"['0540f33d-5653-4e1b-9bf2-c89535e82205', 'f65934fc-da0d-457c-ae6e-38179975b58c']",13,,,,,,,,,,,,,,,,Nantes,144,00:43:13.580,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676280ef-17d4-49af-8b49-1d977c8b76c7,3452,,"[40.0, 9.3]",3829483,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ezequiel Iván Lavezzi,351521.0,Right Wing,188,Paris Saint-Germain,131,['8cfea57b-242c-4a31-a52b-7fd0b1ea95b9'],17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:17.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf9d3a7-45b6-4fb6-ae86-ee1f555c383f,3455,,"[41.5, 26.0]",3829483,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Left Center Midfield,188,Paris Saint-Germain,131,['54863ddd-1e11-4e80-8514-f886d7248c06'],21,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:21.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02715e2b-f6b4-4254-8098-6e9d187fef10,3459,,"[40.2, 28.7]",3829483,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,188,Paris Saint-Germain,131,['2b22dbde-79ee-4160-9140-d5043688b483'],25,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:43:25.548,Ball Receipt*,
