50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,True,,,,,,0.862036,,,,,,,,,,,,,4929a029-dc0b-4aa3-8641-4bf868e55410,1963,,"[98.0, 28.0]",3901246,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,95,Nantes,144,"['4d6da59e-64b0-44ad-b833-c64ad14a0a08', '69556786-32aa-4d51-81a0-09f87c099808', '9a9cfbf7-b122-47ed-bf6d-e781112bb05d']",17,,,,,,,,,,,,,,,,,Caen,140,00:00:17.786,Pressure,
,,,,,,,,,,,,,,,0.723438,,,,,,,,,,,,,c8df4176-03ec-437a-8f68-85140b280fc2,1973,,"[71.5, 29.9]",3901246,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,95,Nantes,144,"['d1252036-5b97-464b-b509-b7c19cd8c820', 'edfbd110-6106-4f3b-bb50-e43014829654']",23,,,,,,,,,,,,,,,,,Caen,140,00:00:23.378,Pressure,
,,,,,,,,,,,,,,,0.23649,,,,,,,,,,,,,1a5c6543-c091-4878-9d4c-fac781cb6496,1994,,"[28.5, 5.3]",3901246,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Left Back,96,Caen,140,"['1d90ddb5-11a5-4447-a24f-9b363217235b', '29849988-dc9f-420a-8aff-af3b7b678f9f', '92fda8a6-6b72-4a31-ae03-9af6c87040d0']",41,,,,,,,,,,,,,,,,,Nantes,144,00:00:41.313,Pressure,
,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,0415f9b2-2d5a-45a2-b880-8520dce84181,2005,,"[30.4, 13.2]",3901246,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Left Center Back,97,Caen,140,"['5c067b47-58ff-488a-88c0-0f5478f011eb', 'b374f5af-ed87-4933-a99a-ed99f7dbe183']",1,,,,,,,,,,,,,,,,,Nantes,144,00:01:01.552,Pressure,
,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,074f65e7-7eba-48f6-b12b-465a3a3ed113,2020,,"[57.8, 21.3]",3901246,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Bedoya,12351.0,Center Attacking Midfield,98,Nantes,144,['f42e90bb-2877-4b2d-921d-531ed5388c85'],12,,,,,,,,,,,,,,,,,Nantes,144,00:01:12.451,Pressure,
,,,,,,,,,True,,,,,,0.378713,,,,,,,,,,,,,b75c2e50-802f-48f9-aac2-edf400d78169,2033,,"[30.9, 71.2]",3901246,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Da Silva,4386.0,Right Center Back,100,Nantes,144,['b27ebbda-af2f-4724-b73a-31d0de641871'],25,,,,,,,,,,,,,,,,,Caen,140,00:01:25.289,Pressure,
,,,,,,,,,,,,,,,0.346346,,,,,,,,,,,,,1cb92a3d-4574-4902-a2e7-64a217f59600,2051,,"[17.6, 14.1]",3901246,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,102,Nantes,144,,22,,,,,,,,,,,,,,,,,Caen,140,00:02:22.782,Pressure,
,,,,,,,,,,,,,,,0.199258,,,,,,,,,,,,,1635063e-d2ac-49d8-aed2-d6aa106e7fb3,2055,,"[17.8, 4.4]",3901246,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronny Rodelin,2955.0,Left Midfield,102,Nantes,144,['89a13279-d438-4527-bfce-ce20b5cfba88'],25,,,,,,,,,,,,,,,,,Caen,140,00:02:25.190,Pressure,
,,,,,,,,,,,,,,,2.947122,,,,,,,,,,,,,2f35f60c-03d2-438c-84ff-e201bd621c59,2059,,"[21.2, 18.5]",3901246,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,102,Nantes,144,['e57bbb6a-582c-43d7-b834-fb353eade16f'],28,,,,,,,,,,,,,,,,,Caen,140,00:02:28.473,Pressure,
,,,,,,,,,,,,,,,0.199257,,,,,,,,,,,,,e8e0c6e4-36aa-4783-8bb6-f36f7fedbce1,2063,,"[24.4, 46.3]",3901246,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,102,Nantes,144,['09c6ed35-488a-42bc-aecc-434c515bc39a'],33,,,,,,,,,,,,,,,,,Caen,140,00:02:33.845,Pressure,
,,,,,,,,,,,,,,,0.342055,,,,,,,,,,,,,a942351a-9dc1-48ce-9cb9-a1fa2ff9c71a,2067,,"[21.0, 65.8]",3901246,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeff Louis,7726.0,Right Midfield,102,Nantes,144,"['ad7bbc78-14b2-45c2-9d39-e9bf340f42db', 'c29a1cb8-d771-44b4-bde8-019ac11975c3']",36,,,,,,,,,,,,,,,,,Caen,140,00:02:36.530,Pressure,
,,,,,,,,,,,,,,,0.402234,,,,,,,,,,,,,339f499e-a245-4875-83c8-cbc6ae10c91c,2074,,"[95.7, 12.8]",3901246,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Wing,102,Nantes,144,['97a5fe05-f9cc-4b88-bd5f-d8c831f01400'],40,,,,,,,,,,,,,,,,,Nantes,144,00:02:40.574,Pressure,
,,,,,,,,,,,,,,,1.899231,,,,,,,,,,,,,0c8aa735-f00a-43da-bb86-2c219c925be2,2102,,"[8.8, 66.9]",3901246,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Syam Ben Youssef,5656.0,Left Center Back,105,Nantes,144,"['80700147-4239-4a98-9b94-8682f7c44066', 'f3232fc7-1ca1-4b55-923a-1e0f7002e81b']",26,,,,,,,,,,,,,,,,,Caen,140,00:03:26.029,Pressure,
,,,,,,,,,,,,,,,0.587256,,,,,,,,,,,,,3170547f-8d6b-4dc8-a9b9-20339db638b2,2128,,"[26.1, 38.5]",3901246,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lévy Koffi Djidji,3174.0,Left Center Back,106,Caen,140,"['02134049-b4db-4fe4-bc69-02ce0b3ca653', 'fe17570a-53f5-4d43-ad52-3fe819453149']",1,,,,,,,,,,,,,,,,,Nantes,144,00:04:01.940,Pressure,
,,,,,,,,,True,,,,,,2.167498,,,,,,,,,,,,,fb9ed1d3-d68f-4079-912f-aa8df1a50501,2145,,"[49.5, 52.6]",3901246,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Walongwa,4411.0,Right Center Back,109,Caen,140,"['184eda19-137e-450e-9685-c3f0d4d3155b', '796f15ca-ce75-4e34-99a5-00b2289e936f', 'a3f6f2f4-1437-4b7b-8a8f-e3770377466e']",51,,,,,,,,,,,,,,,,,Nantes,144,00:05:51.009,Pressure,
,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,697bf285-9b48-4283-83d2-9885a5fa81e3,2162,,"[25.1, 5.7]",3901246,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adryan Oliveira Tavares,31687.0,Left Wing,110,Caen,140,['aea476f4-e393-4743-908d-d02243020420'],54,,,,,,,,,,,,,,,,,Nantes,144,00:06:54.877,Pressure,
,,,,,,,,,,,,,,,0.973298,,,,,,,,,,,,,80b6e36f-db00-4948-afc4-d06c2052d68a,2170,,"[39.8, 5.1]",3901246,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adryan Oliveira Tavares,31687.0,Left Wing,110,Caen,140,"['8d697e60-9cbb-44c7-89c3-866816134050', '9d508429-de98-4fef-9d12-516f77a8cc80']",58,,,,,,,,,,,,,,,,,Nantes,144,00:06:58.071,Pressure,
,,,,,,,,,,,,,,,0.591935,,,,,,,,,,,,,f10a5d08-3319-4b4b-ad3d-cf9536150410,2182,,"[74.7, 13.4]",3901246,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guillaume Gillet,4380.0,Left Defensive Midfield,110,Caen,140,"['0ed383cc-db15-42ed-b4eb-863645b82245', 'f19b455b-65e9-4ef4-a815-f66a73654e8e']",10,,,,,,,,,,,,,,,,,Nantes,144,00:07:10.579,Pressure,
,,,,,,,,,,,,,,,1.016328,,,,,,,,,,,,,9fe958ab-f7c3-457e-8de2-b4e990029b0b,2194,,"[65.1, 8.3]",3901246,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rémi Gomis,401478.0,Right Defensive Midfield,110,Caen,140,['59c049eb-6e93-49fa-aaff-7f513af0bf89'],15,,,,,,,,,,,,,,,,,Nantes,144,00:07:15.008,Pressure,
,,,,,,,,,,,,,,,0.543149,,,,,,,,,,,,,bef9c22c-43f9-46db-9dc5-b2f050b1724f,2218,,"[11.4, 31.6]",3901246,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Léo Dubois,3144.0,Left Back,110,Caen,140,"['09555f25-4420-40e2-85b8-92ae68d8ab39', 'ad201f12-ac5e-448e-b20e-0bc29771692f']",40,,,,,,,,,,,,,,,,,Nantes,144,00:07:40.057,Pressure,
,,,,,,,,,,,,,,,0.556803,,,,,,,,,,,,,c6a0aedc-6ee1-46d2-b2a8-0bb9768c1d27,2231,,"[46.5, 57.3]",3901246,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Delaplace,2979.0,Right Center Midfield,112,Nantes,144,"['86b6f8d9-b89f-4c88-b55a-5ba91e5d5213', 'd164ab66-edcf-4697-bca3-8e81e423dc13']",16,,,,,,,,,,,,,,,,,Caen,140,00:08:16.874,Pressure,
,,,,,,,,,,,,,,,0.448332,,,,,,,,,,,,,e0130e03-a304-45d9-b4c2-b8b05083db9f,2242,,"[31.9, 25.8]",3901246,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Syam Ben Youssef,5656.0,Left Center Back,112,Nantes,144,"['3eb049a5-c38d-4da0-b56a-ad5820266793', '4eeff43c-1a28-42fd-a2dc-4c00e800e8d3']",26,,,,,,,,,,,,,,,,,Caen,140,00:08:26.509,Pressure,
,,,,,,,,,True,,,,,,0.346231,,,,,,,,,,,,,cebd5a2d-57a8-4983-b08a-a5ee7d9aba54,2254,,"[69.6, 61.3]",3901246,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrien Thomasson,3375.0,Right Wing,112,Nantes,144,['e8c8171c-5bf4-4182-89b1-8a1a39ead6f3'],36,,,,,,,,,,,,,,,,,Nantes,144,00:08:36.943,Pressure,
,,,,,,,,,True,,,,,,0.208564,,,,,,,,,,,,,576b5602-ddc7-45ee-9684-b2b8857da38b,2256,,"[42.8, 49.8]",3901246,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guillaume Gillet,4380.0,Left Defensive Midfield,112,Nantes,144,"['d906511a-f377-4477-8b3b-0793a459bece', 'e9f73523-39e3-45d4-9fcf-d903e7298aad', 'ef7adea2-8b0b-4175-ad75-46e92e3487f0']",40,,,,,,,,,,,,,,,,,Nantes,144,00:08:40.634,Pressure,
,,,,,,,,,,,,,,,0.765602,,,,,,,,,,,,,64211447-905b-4442-9008-c49d3573d913,2271,,"[24.4, 42.7]",3901246,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Syam Ben Youssef,5656.0,Left Center Back,112,Nantes,144,"['2ac50517-2a03-48b5-910e-1e734dde53ef', '704d8de4-f768-4ca0-ab7f-1f3497dd6403']",0,,,,,,,,,,,,,,,,,Caen,140,00:09:00.605,Pressure,
,,,,,,,,,,,,,,,0.677971,,,,,,,,,,,,,d8c860f2-0c8e-4c96-9792-1db9293afe07,2273,,"[95.7, 21.6]",3901246,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emiliano Sala,3114.0,Center Forward,112,Nantes,144,"['3f365b74-1498-4192-b0e0-5da545dd020c', '403e878a-65d5-4233-ab5e-40404fcdedbf']",2,,,,,,,,,,,,,,,,,Nantes,144,00:09:02.804,Pressure,
,,,,,,,,,True,,,,,,0.183454,,,,,,,,,,,,,9e9ab03e-4af0-4979-99e5-5120f8ebaf23,2280,,"[65.9, 17.3]",3901246,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lévy Koffi Djidji,3174.0,Left Center Back,112,Nantes,144,"['15250dc8-6a93-43f4-9193-17374644997e', '56f629b3-564d-49b1-a6ba-2c7751af65af', 'd3d36079-cfd6-4ecf-a51c-c4d59924dc8b']",5,,,,,,,,,,,,,,,,,Nantes,144,00:09:05.596,Pressure,
,,,,,,,,,,,,,,,0.467907,,,,,,,,,,,,,28f5df8d-c435-4279-861b-ea1ef87d997b,2298,,"[52.7, 60.7]",3901246,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,112,Nantes,144,"['768c8205-36c7-4c40-86e7-10071e417c33', '82dafa2b-077f-4d00-ae88-f59ef273a183']",24,,,,,,,,,,,,,,,,,Caen,140,00:09:24.961,Pressure,
,,,,,,,,,,,,,,,0.394683,,,,,,,,,,,,,6da61ffa-0157-4405-b7e7-3ad39dfd8f07,2308,,"[64.0, 5.3]",3901246,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Audel,401477.0,Left Wing,113,Caen,140,"['41141ce6-c721-44e3-a833-bee39d54be3f', 'a4dd79a6-366b-4fab-84e1-d77bd59165d4']",49,,,,,,,,,,,,,,,,,Nantes,144,00:09:49.448,Pressure,
,,,,,,,,,,,,,,,0.193576,,,,,,,,,,,,,f7863690-f2ed-44c2-aa9e-610a4d9fb24c,2312,,"[25.9, 7.4]",3901246,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lévy Koffi Djidji,3174.0,Left Center Back,113,Caen,140,"['4f0e2249-e487-46d5-a49e-ba2c62ed51c1', '5d9faacb-a4ab-4758-884e-d00f763dbd58']",56,,,,,,,,,,,,,,,,,Nantes,144,00:09:56.162,Pressure,
,,,,,,,,,,,,,,,0.473772,,,,,,,,,,,,,e85bbcf8-0e0a-4340-93cf-e8127e14c3bd,2337,,"[109.1, 53.4]",3901246,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emiliano Sala,3114.0,Center Forward,114,Nantes,144,['5f5ef02f-0706-4f55-a075-0219cc34f693'],28,,,,,,,,,,,,,,,,,Nantes,144,00:10:28.249,Pressure,
,,,,,,,,,,,,,,,0.271325,,,,,,,,,,,,,b2f57cf8-24cf-4660-9ca2-9885e7c1ebd1,2349,,"[95.4, 6.4]",3901246,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johan Audel,401477.0,Left Wing,114,Nantes,144,['0f26d30f-3293-40bd-92d1-dda079eb6999'],43,,,,,,,,,,,,,,,,,Nantes,144,00:10:43.111,Pressure,
,,,,,,,,,True,,,,,,0.571885,,,,,,,,,,,,,9d49441f-5fbe-48f0-b0b6-850ff22f0de0,2393,,"[104.0, 24.3]",3901246,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,118,Nantes,144,"['96100e75-be18-4705-b828-8b578e691561', 'b4ae8d1e-7be3-47ad-bb41-f889cf304b5e', 'db9fc7f2-ee6d-45c5-84ea-fd53bf2cf1b6']",59,,,,,,,,,,,,,,,,,Caen,140,00:11:59.854,Pressure,
,,,,,,,,,,,,,,,0.758064,,,,,,,,,,,,,3a3a44fd-2cd0-4a03-a416-a98e3e0f8118,2428,,"[36.6, 1.0]",3901246,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,122,Nantes,144,"['6acce2e4-7722-4025-91e0-358c39407915', '6c3cf868-cc2d-4c30-bb74-0f3cfb4988a0']",49,,,,,,,,,,,,,,,,,Caen,140,00:13:49.109,Pressure,
,,,,,,,,,,,,,,,0.344312,,,,,,,,,,,,,5e173071-28a2-4b16-aeaf-aefe49fa5bbe,2436,,"[43.5, 68.0]",3901246,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeff Louis,7726.0,Right Midfield,122,Nantes,144,"['858b85f4-6556-4aa2-b117-1fcfe6d93b11', 'dbc0090a-40f4-4262-a4d1-ba670ea6b0b5']",56,,,,,,,,,,,,,,,,,Caen,140,00:13:56.275,Pressure,
,,,,,,,,,,,,,,,0.429988,,,,,,,,,,,,,e89b7d6e-bca5-4c93-924b-a568e33bd1a5,2440,,"[36.9, 75.7]",3901246,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeff Louis,7726.0,Right Midfield,122,Nantes,144,"['638adcdd-ceb1-4012-a7d6-fbbfda6d6493', 'e8430f56-7b75-47bb-bf11-8b575ed7443d']",57,,,,,,,,,,,,,,,,,Caen,140,00:13:57.458,Pressure,
,,,,,,,,,,,,,,,0.338705,,,,,,,,,,,,,b59b078d-4bd8-45a7-bc8b-d22f0937d8af,2445,,"[27.4, 50.8]",3901246,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,122,Nantes,144,['25c2a039-3bb2-4a40-9d93-5de75cfd5aa1'],0,,,,,,,,,,,,,,,,,Caen,140,00:14:00.646,Pressure,
,,,,,,,,,True,,,,,,0.228431,,,,,,,,,,,,,ef3f02c0-5153-4287-a8f6-057d195e6f4d,2451,,"[91.6, 25.8]",3901246,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Wing,122,Nantes,144,['42806ecd-d11a-4d38-becc-77b2b65cce9f'],2,,,,,,,,,,,,,,,,,Nantes,144,00:14:02.182,Pressure,
,,,,,,,,,,,,,,,0.347937,,,,,,,,,,,,,c7bb27d9-3a40-45fc-991e-d514c49464ec,2460,,"[25.9, 11.1]",3901246,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Back,122,Nantes,144,"['3bdc45b7-1362-4c61-bd80-7f0c0e4db470', '60d971af-1822-4d16-9fcd-7984daef6e67']",14,,,,,,,,,,,,,,,,,Caen,140,00:14:14.459,Pressure,
,,,,,,,,,,,,,,,0.334454,,,,,,,,,,,,,8e21a2ae-cd44-47d1-9de9-7e65208c2c1f,2469,,"[8.4, 48.3]",3901246,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Da Silva,4386.0,Right Center Back,122,Nantes,144,"['3e9d5aef-df15-40d0-bca0-c17f895e21c4', '8ca398aa-9b0a-43ea-9841-fd69401e0056']",23,,,,,,,,,,,,,,,,,Caen,140,00:14:23.126,Pressure,
,,,,,,,,,,,,,,,0.886284,,,,,,,,,,,,,527062ce-bfbe-4441-842b-b3ec7049b695,2483,,"[62.3, 59.4]",3901246,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,124,Nantes,144,['17ee9f92-3059-41c0-bdda-fa080e8d4a1e'],5,,,,,,,,,,,,,,,,,Caen,140,00:15:05.986,Pressure,
,,,,,,,,,,,,,,,1.557152,,,,,,,,,,,,,8c6aab36-9dfe-4b66-ae3e-6aa33af1b3e1,2502,,"[42.0, 19.8]",3901246,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lévy Koffi Djidji,3174.0,Left Center Back,125,Nantes,144,"['31c5c7e3-e91d-4a9b-b4e2-74aca1417f6a', '7f141469-19ce-49a2-9fdc-be848d453835', '95fb05b8-4291-4d2c-86de-ae1f012b8466']",2,,,,,,,,,,,,,,,,,Nantes,144,00:16:02.119,Pressure,
,,,,,,,,,True,,,,,,0.37781,,,,,,,,,,,,,eaaa8441-7937-471f-8fe9-f4d78c344ca8,2505,,"[46.2, 17.1]",3901246,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Left Back,126,Caen,140,"['31c5c7e3-e91d-4a9b-b4e2-74aca1417f6a', '7f141469-19ce-49a2-9fdc-be848d453835']",3,,,,,,,,,,,,,,,,,Nantes,144,00:16:03.406,Pressure,
,,,,,,,,,,,,,,,0.30632,,,,,,,,,,,,,4588b1ef-985c-40ed-9b4f-625c0c47742a,2539,,"[96.1, 11.7]",3901246,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ermir Lenjani,10746.0,Left Wing,128,Caen,140,"['23236213-9fd6-433f-8146-60044f44ce13', 'c2f57fc1-27f3-4376-9938-8554bf882bf7']",35,,,,,,,,,,,,,,,,,Nantes,144,00:16:35.751,Pressure,
,,,,,,,,,,,,,,,0.461442,,,,,,,,,,,,,8117e90f-87ba-4e55-9064-a72189e7ada7,2566,,"[10.1, 71.8]",3901246,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Bedoya,12351.0,Center Attacking Midfield,130,Caen,140,['7b4d9f6d-40e5-4611-920a-8a9a7c20e468'],47,,,,,,,,,,,,,,,,,Nantes,144,00:17:47.468,Pressure,
,,,,,,,,,True,,,,,,1.091242,,,,,,,,,,,,,11192edb-353e-4eea-a1a9-c6e06fdba818,2574,,"[64.9, 13.4]",3901246,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Vincent Bessat,2992.0,Left Back,131,Nantes,144,['09644ed4-d65b-4dce-b43d-8d6c021d35b3'],54,,,,,,,,,,,,,,,,,Caen,140,00:17:54.951,Pressure,
,,,,,,,,,,,,,,,1.78428,,,,,,,,,,,,,b33f47f6-dee6-4782-92c1-a5151abf627e,2582,,"[48.2, 8.3]",3901246,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,132,Nantes,144,['f872b92b-e56e-4def-9726-c580c81ae615'],11,,,,,,,,,,,,,,,,,Caen,140,00:18:11.202,Pressure,
,,,,,,,,,True,,,,,,0.42121,,,,,,,,,,,,,34ffa586-c5bd-4141-9e72-f4e8013f9dd3,2595,,"[90.9, 37.8]",3901246,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrien Thomasson,3375.0,Right Defensive Midfield,132,Nantes,144,"['8ea3432b-b364-4037-bc77-e8b7ade9d880', 'bf1892bd-8648-4122-b3b3-d0e43a835924']",31,,,,,,,,,,,,,,,,,Nantes,144,00:18:31.020,Pressure,
,,,,,,,,,,,,,,,0.464635,,,,,,,,,,,,,498aec95-63b7-45c2-bb4b-b7962164665d,2600,,"[18.2, 53.4]",3901246,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Appiah,22111.0,Right Back,132,Nantes,144,"['09eb69e0-e090-4f0d-a33b-182fdc0834bc', 'fba45233-1f0a-49eb-a03e-c489d33cc4e8']",34,,,,,,,,,,,,,,,,,Caen,140,00:18:34.616,Pressure,
,,,,,,,,,,,,,,,0.497034,,,,,,,,,,,,,2d6cf390-73db-4506-9edd-dcdb43bb6d3c,2601,,"[20.4, 56.2]",3901246,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeff Louis,7726.0,Right Midfield,132,Nantes,144,['fba45233-1f0a-49eb-a03e-c489d33cc4e8'],34,,,,,,,,,,,,,,,,,Caen,140,00:18:34.678,Pressure,
,,,,,,,,,,,,,,,0.330562,,,,,,,,,,,,,273dd8f6-36ae-4267-a263-bc4c9e5cf11f,2605,,"[21.7, 41.6]",3901246,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seube,40698.0,Center Defensive Midfield,132,Nantes,144,"['c0b575eb-7e7a-4728-8995-ebde0f377c5a', 'd0c6bfdb-0a2e-4a75-b2f0-bd02917f8581']",36,,,,,,,,,,,,,,,,,Caen,140,00:18:36.832,Pressure,
,,,,,,,,,,,,,,,0.32577,,,,,,,,,,,,,1ffc762a-c925-4524-a05a-44b21885165f,2626,,"[24.7, 56.0]",3901246,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeff Louis,7726.0,Right Midfield,132,Nantes,144,"['98d98ac0-cfe6-4329-989d-8806491bcc99', '9d5beffc-fc1e-40e4-81b0-3006d670689f']",59,,,,,,,,,,,,,,,,,Caen,140,00:18:59.240,Pressure,
,,,,,,,,,,,,,,,2.689064,,,,,,,,,,,,,e733dd2f-ef48-4b08-9b00-1f7045bb03fa,2656,,"[87.7, 23.1]",3901246,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léo Dubois,3144.0,Left Back,135,Caen,140,"['94448a59-67c6-47a8-ba3c-c2d5e0c818a5', '9b99eeab-2f87-45d6-a4a0-af521032297c']",52,,,,,,,,,,,,,,,,,Nantes,144,00:19:52.771,Pressure,
,,,,,,,,,,,,,,,0.781232,,,,,,,,,,,,,70f67038-aadc-421f-94c1-b81e9d4018fd,2658,,"[46.5, 67.5]",3901246,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,135,Caen,140,"['69d1dece-a0e1-4229-9e17-ce714ac8deac', 'bd09f454-f538-4a3e-ba2a-0737e5eed2e5']",55,,,,,,,,,,,,,,,,,Caen,140,00:19:55.917,Pressure,
,,,,,,,,,,,,,,,0.62868,,,,,,,,,,,,,a37d75f0-cbe2-45f1-a971-5046ba7eba36,2713,,"[61.2, 28.0]",3901246,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lévy Koffi Djidji,3174.0,Left Center Back,138,Caen,140,"['36b62bec-c00a-4b74-8b9e-d030bec2dadc', 'a67ba924-2675-499c-a7b6-3b58d13b6f79']",42,,,,,,,,,,,,,,,,,Nantes,144,00:20:42.464,Pressure,
,,,,,,,,,,,,,,,0.575893,,,,,,,,,,,,,09b04f7c-ac38-42f7-9f21-fee84822ab1c,2725,,"[21.0, 18.3]",3901246,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,139,Nantes,144,"['30e44729-ce76-4ad4-9fca-f90502415f5d', '4d2533b1-3b69-4e98-a4f8-71592fce29e8']",55,,,,,,,,,,,,,,,,,Caen,140,00:20:55.485,Pressure,
,,,,,,,,,,,,,,,0.606361,,,,,,,,,,,,,0b285900-abe0-4e73-9c2b-35351ed597da,2738,,"[28.7, 47.9]",3901246,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guillaume Gillet,4380.0,Left Defensive Midfield,140,Caen,140,['1dd28afc-8c55-4ed0-8652-232c67dcc363'],10,,,,,,,,,,,,,,,,,Nantes,144,00:21:10.387,Pressure,
