50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.053914,,,,,,,,,,,,,,65a6440d-05b4-458e-a3d1-d632c8fd25d4,1362,,"[54.0, 69.2]",3829499,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,93,Caen,140,"['6e6948a7-403d-4093-9b71-43fcf545ce67', '7f94e8da-7929-4588-929f-e5571b1f4cbc', 'db5ea30c-eb4d-4612-9749-1ad5e9d06891']",30,,,,,,,,,,,,,,,,,,,Caen,140,00:38:30.139,Pressure,
,,,,,,,,,,,,,,,,2.182654,,,,,,,,,,,,,,0371cb70-4527-4c63-b29d-636342239f1d,1375,,"[44.1, 40.7]",3829499,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fabien Lemoine,7200.0,Left Defensive Midfield,94,Caen,140,"['3cd79782-e050-4a50-8941-154c60ef0af9', '887febd9-3622-4719-89e3-dd8f1502b8a5']",54,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:54.814,Pressure,
,,,,,,,,,,,,,,,,0.962152,,,,,,,,,,,,,,97a8159a-9c03-4841-bf05-9191251e5cbe,1378,,"[30.7, 20.6]",3829499,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Loïc Perrin,4263.0,Left Center Back,94,Caen,140,['887febd9-3622-4719-89e3-dd8f1502b8a5'],58,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:58.692,Pressure,
,,,,,,,,,,,,,,,,0.453794,,,,,,,,,,,,,,5b11a89a-9c7c-4e62-b6d7-ff53ee15256c,1395,,"[83.3, 27.0]",3829499,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,95,Saint-Étienne,135,['7926c302-7b9c-4f4f-b8f0-e34d101d2c82'],12,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:39:12.722,Pressure,
,,,,,,,,,,,,,,,,0.729112,,,,,,,,,,,,,,7926c302-7b9c-4f4f-b8f0-e34d101d2c82,1396,,"[37.4, 50.7]",3829499,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,95,Saint-Étienne,135,['5b11a89a-9c7c-4e62-b6d7-ff53ee15256c'],12,,,,,,,,,,,,,,,,,,,Caen,140,00:39:12.871,Pressure,True
,,,,,,,,,,True,,,,,,1.207408,,,,,,,,,,,,,,9bb546d5-0470-4c4f-8190-e559631fddad,1408,,"[12.2, 72.7]",3829499,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dennis Appiah,22111.0,Right Back,96,Caen,140,"['3ab831cd-e07b-452b-bf39-b68cc7dcb46a', '588a4d26-560a-4c5b-8f53-17e5e6705983']",57,,,,,,,,,,,,,,,,,,,Caen,140,00:40:57.401,Pressure,
,,,,,,,,,,,,,,,,0.887566,,,,,,,,,,,,,,9bce9770-1678-4f62-b5de-a0599c8c717c,1461,,"[84.5, 52.5]",3829499,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andy Delort,3038.0,Center Forward,100,Saint-Étienne,135,"['44125345-445e-4262-9dbc-aef6185c9aa9', 'cca362b7-6d92-4f72-8ce1-d524189967d6']",51,,,,,,,,,,,,,,,,,,,Caen,140,00:42:51.918,Pressure,
,,,,,,,,,,,,,,,,0.720691,,,,,,,,,,,,,,12386731-74e8-4619-8b78-4bd083d20475,1468,,"[67.6, 23.6]",3829499,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vincent Bessat,2992.0,Left Wing,100,Saint-Étienne,135,"['1baa8f12-6a24-435f-817f-74d45e2eed6e', '4ebc6fbb-9158-4b7a-916a-d4408e5a290e']",57,,,,,,,,,,,,,,,,,,,Caen,140,00:42:57.728,Pressure,
,,,,,,,,,,True,,,,,,0.518674,,,,,,,,,,,,,,c06fd707-e952-425a-8980-9b1a43f05570,1485,,"[52.9, 44.7]",3829499,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,103,Saint-Étienne,135,"['844a5d8b-dc90-4eae-a695-d9e29cdc3df0', 'ef1c1f73-74bf-4e3a-9686-604a8b83538d']",6,,,,,,,,,,,,,,,,,,,Caen,140,00:44:06.006,Pressure,
,,,,,,,,,,True,,,,,,0.230171,,,,,,,,,,,,,,764e328f-bbe6-4715-a370-9b5dcb3afdb1,1498,,"[76.7, 48.3]",3829499,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,104,Caen,140,['73d76716-fd47-4cf6-a53a-47fba7b2ddaa'],15,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:15.831,Pressure,
,,,,,,,,,,True,,,,,,0.291944,,,,,,,,,,,,,,7d36c4a2-003f-4c21-84bd-a15992f21bdf,1500,,"[57.2, 45.7]",3829499,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,104,Caen,140,"['0d07ca31-0d74-417e-b355-afbed699dd4a', '60554b02-0d4b-4707-b4b1-5ae9ff68b23a']",16,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:16.705,Pressure,
,,,,,,,,,,,,,,,,0.360061,,,,,,,,,,,,,,6e27a95a-1b8e-4154-8193-3cec6ce8ff72,1503,,"[72.4, 37.2]",3829499,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,104,Caen,140,"['682e77be-8879-4b0e-8ec1-459a6ba13e52', '6d175044-72c6-4a1c-940c-8b1c34cec8a0']",18,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:18.784,Pressure,
,,,,,,,,,,True,,,,,,0.35325,,,,,,,,,,,,,,4c1d03f9-88c6-4d8c-b548-046f8542215b,1509,,"[46.9, 54.6]",3829499,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,105,Saint-Étienne,135,"['9f87a04c-a89a-4b2f-917a-7dc325ae3b3b', 'c0ad61cc-a1ee-4f09-b2ca-bab1fb466c57']",22,,,,,,,,,,,,,,,,,,,Caen,140,00:44:22.605,Pressure,
,,,,,,,,,,,,,,,,0.46107,,,,,,,,,,,,,,68df23d8-e0cc-49b8-a3dc-74e64ef463bd,1547,,"[85.9, 8.0]",3829499,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andy Delort,3038.0,Center Forward,110,Caen,140,,7,,,,,,,,,,,,,,,,,,,Caen,140,00:01:07.252,Pressure,
,,,,,,,,,,True,,,,,,0.419076,,,,,,,,,,,,,,6150efdc-1985-447c-a468-00d3962742ee,1552,,"[78.2, 1.7]",3829499,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Wing,111,Saint-Étienne,135,"['71056e23-be2b-4914-b68e-d3d363432285', 'eb906d8d-2b54-4c30-8d4d-895c44b7512c', 'f24f9c69-4d02-4fc8-894e-a45f3d56e190']",9,,,,,,,,,,,,,,,,,,,Caen,140,00:01:09.320,Pressure,
,,,,,,,,,,,,,,,,0.193222,,,,,,,,,,,,,,ea46dd7e-9a25-42d1-8d8d-4c08965bafe5,1557,,"[26.6, 73.9]",3829499,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,111,Saint-Étienne,135,,10,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:10.967,Pressure,
,,,,,,,,,,,,,,,,0.290592,,,,,,,,,,,,,,59ed8dfa-3c2a-4c1a-af20-4e29917b0e9f,1573,,"[27.9, 56.6]",3829499,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,113,Caen,140,['22a51f60-2701-4081-9dfd-1b2afabf1d29'],49,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:01:49.834,Pressure,
,,,,,,,,,,,,,,,,1.547533,,,,,,,,,,,,,,3d5d119f-f570-4430-b01c-97433b446920,1645,,"[85.0, 66.6]",3829499,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Berič,4601.0,Center Forward,115,Caen,140,"['a9bac735-089b-4d99-8385-2c507918c17b', 'f6d080a0-3f3a-4075-989f-9c3f081e8a0f']",58,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:58.692,Pressure,
,,,,,,,,,,,,,,,,0.955933,,,,,,,,,,,,,,39a8a632-b6a6-46f5-94bb-f9678719b6b0,1659,,"[60.6, 69.0]",3829499,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronny Rodelin,2955.0,Right Wing,116,Saint-Étienne,135,['7d863cac-f191-48e0-9223-6623002858f5'],39,,,,,,,,,,,,,,,,,,,Caen,140,00:03:39.229,Pressure,
,,,,,,,,,,,,,,,,0.602014,,,,,,,,,,,,,,797ac9f4-748f-4b86-ba7c-795ee5996944,1678,,"[33.7, 11.3]",3829499,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Bessat,2992.0,Left Wing,116,Saint-Étienne,135,"['a48b8742-46e0-45b1-b543-cfd7237fd645', 'cf2ab87b-9137-40ce-b4bc-13a2438c6f6c']",59,,,,,,,,,,,,,,,,,,,Caen,140,00:03:59.789,Pressure,
,,,,,,,,,,,,,,,,0.249793,,,,,,,,,,,,,,1280c778-f9e6-4240-bc40-be0c436b10f2,1689,,"[107.1, 62.5]",3829499,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andy Delort,3038.0,Center Forward,117,Caen,140,,12,,,,,,,,,,,,,,,,,,,Caen,140,00:04:12.402,Pressure,
,,,,,,,,,,,,,,,,0.348231,,,,,,,,,,,,,,144e79c4-7f46-491d-9127-9473aff60978,1696,,"[113.0, 35.8]",3829499,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordan Leborgne,40701.0,Right Center Midfield,118,Caen,140,['65ed2eb4-b73a-49bd-93be-0756718076f8'],46,,,,,,,,,,,,,,,,,,,Caen,140,00:04:46.893,Pressure,
,,,,,,,,,,,,,,,,0.234051,,,,,,,,,,,,,,a1f13212-53c5-4736-9fb4-4397f314e3dd,1698,,"[15.4, 43.9]",3829499,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Brison,7560.0,Left Back,118,Caen,140,"['a4240d8e-600f-4426-b601-d296009235a5', 'e0c53d01-220e-4536-b8f9-590cef22f918', 'f83ac6f4-6b76-43fa-87cd-b8cb06fd59a4']",48,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:48.554,Pressure,
,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,ac480e20-2996-4060-aa6c-6f2ae6e5ba2b,1710,,"[41.7, 73.5]",3829499,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Christophe Bahebeck,8469.0,Right Wing,119,Caen,140,"['a5a38909-2205-4a53-b09a-9d9c8dbe0b03', 'e349c2af-6599-4b9d-bf25-6c3081f8e731']",5,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:05.068,Pressure,
,,,,,,,,,,,,,,,,0.311295,,,,,,,,,,,,,,c4348abe-3286-471b-b917-529e0b52e151,1721,,"[39.1, 36.8]",3829499,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Christophe Bahebeck,8469.0,Right Wing,119,Caen,140,"['0758bfdb-8686-4555-b990-0252fd0268a0', '3dc8d63c-5d50-4e7a-aa9d-e0e43b3f09d9', 'dce0c0bf-d8b7-430a-a888-4121a9447be1']",14,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:14.114,Pressure,
,,,,,,,,,,,,,,,,0.359732,,,,,,,,,,,,,,1ab2cbea-ee81-41b9-8a77-37379fd08238,1742,,"[63.5, 32.5]",3829499,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ronny Rodelin,2955.0,Right Wing,121,Saint-Étienne,135,"['1564cb8d-51a2-4ca0-9608-74bf3e1093dd', '6f44f8c9-ad68-4cfa-a7e2-052ce3887f7f']",0,,,,,,,,,,,,,,,,,,,Caen,140,00:07:00.181,Pressure,
,,,,,,,,,,,,,,,,0.377281,,,,,,,,,,,,,,ab52429d-b04c-480e-bfe7-f33b15aa1333,1761,,"[54.1, 44.0]",3829499,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Bessat,2992.0,Left Wing,122,Saint-Étienne,135,['f2d310e1-5063-41e2-ae6d-d618d907f605'],10,,,,,,,,,,,,,,,,,,,Caen,140,00:08:10.306,Pressure,
,,,,,,,,,,,,,,,,1.142506,,,,,,,,,,,,,,f48cab4d-9a46-4413-b422-30e50544353c,1764,,"[32.9, 50.9]",3829499,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Appiah,22111.0,Right Back,122,Saint-Étienne,135,"['43e186d8-c625-4700-85be-1e992bee17bc', '48d257c2-b3b8-45dd-8cd3-21975a07a1b6']",11,,,,,,,,,,,,,,,,,,,Caen,140,00:08:11.656,Pressure,
,,,,,,,,,,,,,,,,0.533746,,,,,,,,,,,,,,2c582aeb-6eac-4af5-a74d-e1070035ab3d,1767,,"[34.5, 72.7]",3829499,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Appiah,22111.0,Right Back,122,Saint-Étienne,135,['48d257c2-b3b8-45dd-8cd3-21975a07a1b6'],17,,,,,,,,,,,,,,,,,,,Caen,140,00:08:17.071,Pressure,
,,,,,,,,,,,,,,,,0.6048,,,,,,,,,,,,,,cdf4ac7b-c7a2-4524-a13b-45a4394a978a,1776,,"[43.9, 65.0]",3829499,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Leborgne,40701.0,Right Center Midfield,123,Saint-Étienne,135,"['1fcb5ba2-0748-4cc9-80d3-2ab7b7f43d5d', 'dac588b5-78aa-4369-8ea3-be0b00b4c44f']",30,,,,,,,,,,,,,,,,,,,Caen,140,00:08:30.172,Pressure,
,,,,,,,,,,,,,,,,0.119997,,,,,,,,,,,,,,d9b60810-a861-45f9-ba92-b21c3f7895ff,1778,,"[70.1, 4.9]",3829499,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Brison,7560.0,Left Back,123,Saint-Étienne,135,,31,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:31.878,Pressure,
,,,,,,,,,,True,,,,,,0.860652,,,,,,,,,,,,,,ed2d73ad-831c-4ce0-94df-8fbf8a44fb09,1793,,"[56.5, 45.2]",3829499,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,126,Saint-Étienne,135,"['9085c80e-e372-4844-955c-75070e72d164', '99bf983e-6034-4d63-877d-8cce2de4c4c3']",10,,,,,,,,,,,,,,,,,,,Caen,140,00:09:10.131,Pressure,
,,,,,,,,,,True,,,,,,0.403411,,,,,,,,,,,,,,e3ed3fde-6e93-47e1-8a88-ebe3ad370fbd,1796,,"[57.8, 39.7]",3829499,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,126,Saint-Étienne,135,"['9085c80e-e372-4844-955c-75070e72d164', 'c4670cd4-dcdd-4a99-9c94-0397a59256ca']",11,,,,,,,,,,,,,,,,,,,Caen,140,00:09:11.217,Pressure,
,,,,,,,,,,True,,,,,,2.5936,,,,,,,,,,,,,,0df438b9-5758-4fff-82be-376857349abe,1801,,"[63.6, 35.3]",3829499,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabien Lemoine,7200.0,Left Defensive Midfield,127,Caen,140,"['188c9a55-de70-46e7-b9ac-09652f641428', '413d14be-5ec6-4350-8265-26bd92da6b88']",13,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:09:13.119,Pressure,
,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,,,bfaa6a87-ec46-4699-b53d-50cb840302cb,1811,,"[19.5, 29.6]",3829499,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Brison,7560.0,Left Back,128,Caen,140,['16623435-6a21-4769-8244-086a0119d9f8'],35,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:09:35.704,Pressure,
,,,,,,,,,,,,,,,,1.782506,,,,,,,,,,,,,,46c8a1a6-3371-442b-8738-f9367d37c381,1817,,"[26.2, 9.2]",3829499,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Brison,7560.0,Left Back,128,Caen,140,"['330687dc-6a6d-44b7-974a-7357b19b673e', '5fec9ffc-eb16-41ad-ac17-bcf2188bb565', 'e239f1f4-2b1f-4618-9059-460a20aff58f']",44,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:09:44.687,Pressure,
,,,,,,,,,,True,,,,,,0.569201,,,,,,,,,,,,,,9864cf57-2898-41c8-9137-9443fbd5f875,1823,,"[103.9, 73.9]",3829499,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Bessat,2992.0,Left Wing,129,Saint-Étienne,135,"['51c3c699-2fa5-44a2-93db-504f3459c9a6', 'd3d9d2a5-b1f5-483d-ba05-1a41e7aa923c']",47,,,,,,,,,,,,,,,,,,,Caen,140,00:09:47.447,Pressure,
,,,,,,,,,,,,,,,,0.332953,,,,,,,,,,,,,,0488cb3e-494c-49dd-9306-a7e886458774,1840,,"[58.6, 67.6]",3829499,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Appiah,22111.0,Right Back,130,Saint-Étienne,135,"['70cbe465-b8b6-4afc-9e50-887040a887de', '823516a7-2042-4465-a023-aba327f56173']",33,,,,,,,,,,,,,,,,,,,Caen,140,00:10:33.967,Pressure,
,,,,,,,,,,,,,,,,0.367416,,,,,,,,,,,,,,1568faa3-2d99-45a4-be20-1fe3b8a25bf5,1844,,"[34.5, 68.4]",3829499,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alaeddine Yahia,7444.0,Right Center Back,130,Saint-Étienne,135,"['22757a93-6aa3-40fd-9ab9-964684c6da78', '6d694ec8-c111-4cc9-b3b1-1cc4fb7e5ebe']",38,,,,,,,,,,,,,,,,,,,Caen,140,00:10:38.702,Pressure,
,,,,,,,,,,True,,,,,,1.044333,,,,,,,,,,,,,,7103fc9a-9477-4543-aa30-c890705a5245,1853,,"[70.1, 18.6]",3829499,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,132,Caen,140,['9e78350c-819a-45e8-9679-68e31ed62fd1'],34,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:34.753,Pressure,
,,,,,,,,,,,,,,,,0.650718,,,,,,,,,,,,,,9ce9341e-6aef-44d4-a933-a99d6076efdc,1859,,"[112.2, 20.5]",3829499,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Bessat,2992.0,Left Wing,133,Caen,140,['d52343ed-1744-4d4e-a87f-0d35ffbf7ad7'],27,,,,,,,,,,,,,,,,,,,Caen,140,00:12:27.705,Pressure,
,,,,,,,,,,True,,,,,,3.677461,,,,,,,,,,,,,,e5ebf226-b96d-4489-b898-c29d9af188c1,1862,,"[55.3, 7.0]",3829499,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Imorou,4474.0,Left Back,134,Saint-Étienne,135,"['6fabf9d4-5e0a-441b-b67a-9ff4a8c70bef', 'a6586588-01ea-4191-a76c-4df748f97092']",31,,,,,,,,,,,,,,,,,,,Caen,140,00:12:31.623,Pressure,
,,,,,,,,,,,,,,,,0.430751,,,,,,,,,,,,,,0a6ae1ec-a49c-4107-b88c-60ba30e52ca8,1868,,"[67.3, 9.1]",3829499,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,134,Saint-Étienne,135,"['87fc3557-77bd-4f93-84c2-10941d008ea9', 'b673eba2-e746-4598-8cd9-321182e2e8c6']",36,,,,,,,,,,,,,,,,,,,Caen,140,00:12:36.451,Pressure,
,,,,,,,,,,,,,,,,0.611468,,,,,,,,,,,,,,e5b10bc9-089c-436c-900e-6230107c29e2,1872,,"[74.5, 17.8]",3829499,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julien Féret,2959.0,Left Center Midfield,134,Saint-Étienne,135,"['16b43bd7-7fab-4ec2-b3d4-f934c3fc98a4', '9f2fe260-7c08-45f4-a0d5-7c79083faa1f']",38,,,,,,,,,,,,,,,,,,,Caen,140,00:12:38.712,Pressure,
,,,,,,,,,,,,,,,,1.040222,,,,,,,,,,,,,,70e26000-0e7d-474b-ac4f-7615f7485cc2,1882,,"[54.9, 71.7]",3829499,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,134,Saint-Étienne,135,['1e591499-e166-4fe0-bf29-b90310abd844'],44,,,,,,,,,,,,,,,,,,,Caen,140,00:12:44.975,Pressure,
,,,,,,,,,,,,,,,,0.328123,,,,,,,,,,,,,,ff6e0006-dd10-4999-8d8a-dbd9dc0f9515,1883,,"[71.4, 68.4]",3829499,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronny Rodelin,2955.0,Right Wing,134,Saint-Étienne,135,['87811e62-0cb6-4b0d-a60c-f685f2d5d986'],45,,,,,,,,,,,,,,,,,,,Caen,140,00:12:45.950,Pressure,
,,,,,,,,,,,,,,,,0.454004,,,,,,,,,,,,,,4a3aa988-6233-4e93-b390-25c67c90a364,1900,,"[70.2, 67.0]",3829499,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronny Rodelin,2955.0,Right Wing,135,Saint-Étienne,135,"['8acca89a-67bf-4ea7-b5ba-7fd6d5ded338', 'ac34761b-c006-4b4f-9c57-9457aa875196']",9,,,,,,,,,,,,,,,,,,,Caen,140,00:13:09.357,Pressure,
,,,,,,,,,,,,,,,,0.780233,,,,,,,,,,,,,,a4206d6a-f0b6-4053-b243-f6c34bab498c,1907,,"[36.9, 6.2]",3829499,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Wing,135,Saint-Étienne,135,['b7771445-2c05-476f-8093-f087a200581c'],20,,,,,,,,,,,,,,,,,,,Caen,140,00:13:20.356,Pressure,
,,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,3ae3318c-c599-43c3-8bf4-bf82db7d5479,1933,,"[12.8, 39.4]",3829499,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Bayal Sall,401468.0,Right Center Back,136,Caen,140,"['50b3ba15-ab87-4f83-a6be-645f31c2946a', 'c32f9d62-451b-469d-ad02-4eac6ba8fa82']",43,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:43.996,Pressure,
,,,,,,,,,,,,,,,,1.328256,,,,,,,,,,,,,,40afd118-2cbe-412a-9d6a-2769a12739ff,1961,,"[37.8, 59.3]",3829499,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Leborgne,40701.0,Right Center Midfield,139,Saint-Étienne,135,['cfd2c5a6-9f08-4e8f-afa0-05c2caccc232'],36,,,,,,,,,,,,,,,,,,,Caen,140,00:15:36.501,Pressure,
,,,,,,,,,,,,,,,,0.460414,,,,,,,,,,,,,,56b25519-8211-4a7e-9bd0-a639a511255d,1965,,"[44.1, 61.1]",3829499,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Leborgne,40701.0,Right Center Midfield,139,Saint-Étienne,135,"['6be1341a-3f8f-4785-a904-806af26f2037', '9e42fcc3-04e2-4aa6-b778-555fb36226e6']",39,,,,,,,,,,,,,,,,,,,Caen,140,00:15:39.279,Pressure,
,,,,,,,,,,,,,,,,0.499445,,,,,,,,,,,,,,7490d559-d932-4139-b889-d5c1088733e7,1975,,"[26.7, 40.7]",3829499,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Seube,40698.0,Center Defensive Midfield,139,Saint-Étienne,135,"['2bbac350-a1be-43c1-82a7-03c708c35849', 'dcbcd407-1c0f-4e83-bf26-a8cfdd70376d']",46,,,,,,,,,,,,,,,,,,,Caen,140,00:15:46.164,Pressure,
,,,,,,,,,,True,,,,,,0.439704,,,,,,,,,,,,,,14f769ec-fc00-4af8-9518-a354f5bcacab,1980,,"[93.8, 58.6]",3829499,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Center Attacking Midfield,140,Caen,140,"['a8bb052f-e5b6-4919-beff-7398667e5c7f', 'cc7cb1cf-7721-43f2-b1fd-91963cf97b9a']",49,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:49.501,Pressure,
,,,,,,,,,,,,,,,,0.404362,,,,,,,,,,,,,,51091dc9-9adb-469b-87f5-e0228609c70e,2022,,"[41.3, 60.4]",3829499,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Defensive Midfield,142,Caen,140,"['0b0a547f-a4a8-40ac-b6f6-c5ed4b0085d4', '123b7994-b3b3-4396-86e2-a4e646fd0a57']",13,,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:13.043,Pressure,
,,,,,,,,,,,,,,,,0.405781,,,,,,,,,,,,,,2401968e-55cc-4c5d-b130-7597c8eeb2f5,2062,,"[69.6, 6.2]",3829499,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Bessat,2992.0,Left Wing,144,Caen,140,,5,,,,,,,,,,,,,,,,,,,Caen,140,00:18:05.339,Pressure,
