50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[32.7, 46.0]",,,,,,,,,,,,1.781827,,,,,,,,,,,,,ab0e1639-0bbe-4289-b3b9-7687f038b690,116,,,"[32.7, 46.0]",3900587,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,7,Lyon,137,"['10589343-110f-4631-b22e-92f73291ec6f', '8cf947aa-f234-4d93-ab57-58030d987812']",4,,,,,,,,,,,,,,,,,,Lyon,137,00:02:04.579,Carry,
,,,,,,"[42.8, 5.3]",,,,,,,,,,,,3.287328,,,,,,,,,,,,,4fb28637-2c14-4520-a09c-960946d34dbe,121,,,"[41.6, 3.9]",3900587,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,8,Saint-Étienne,135,"['b046cc9c-f21b-4a85-b9c5-65578438bde3', 'e4a0d701-6771-4eb7-892d-9db8a950dc19']",16,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:16.293,Carry,
,,,,,,"[113.5, 2.1]",,,,,,,,,,,,2.783906,,,,,,,,,,,,,10eb5237-98c6-4e74-a455-4243534683ac,125,,,"[110.3, 4.6]",3900587,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Christophe Bahebeck,8469.0,Left Wing,8,Saint-Étienne,135,"['2a982971-e652-46d9-b981-57d2602b6b4e', '81dfd0f6-7192-44b9-a0ab-4eb90e25fc5e', 'c8f256e9-339c-4336-b64f-4278ecd3a093']",24,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:24.426,Carry,True
,,,,,,"[56.1, 8.0]",,,,,,,,,,,,1.423709,,,,,,,,,,,,,9df17d71-eeb2-4d8d-9b10-5b4c81ad8001,133,,,"[61.6, 5.7]",3900587,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,9,Saint-Étienne,135,"['ae73c756-8513-4fb2-b000-a91d9f1a3693', 'f8d0aa0f-0210-45bf-bacd-eb588731c3bc']",36,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:36.753,Carry,
,,,,,,"[40.9, 36.6]",,,,,,,,,,,,1.964372,,,,,,,,,,,,,fd3ab346-83c1-4ac6-aa4d-f8f564e54011,136,,,"[47.4, 38.5]",3900587,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,9,Saint-Étienne,135,"['6140da02-195b-4ddd-9b73-035bca24f648', '807c8eea-d551-40e8-b661-87a702df7831', 'b00a2947-5eed-490d-9f23-28c37f2d6de7']",39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:39.578,Carry,True
,,,,,,"[75.8, 6.4]",,,,,,,,,,,,1.640383,,,,,,,,,,,,,e0b47a75-d7ab-4bc3-99c4-503a1f0cfcf0,147,,,"[74.1, 6.2]",3900587,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,10,Saint-Étienne,135,"['aee3d030-789e-4772-b007-ef8acf57efaa', 'f34ed288-892a-4908-ba1d-537b4e7942c7']",58,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:58.876,Carry,
,,,,,,"[78.3, 2.3]",,,,,,,,,,,,0.445855,,,,,,,,,,,,,f77b32ad-db31-4498-b815-5fe93f33a10f,150,,,"[78.3, 2.3]",3900587,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Yves Polomat,7347.0,Left Back,10,Saint-Étienne,135,"['967b57c6-afb2-436f-85bd-fd01e5c2ee8d', 'c0bf844a-e833-4bcc-b53e-0e9acc2e7b9b']",1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:01.077,Carry,
,,,,,,"[76.9, 8.7]",,,,,,,,,,,,0.530906,,,,,,,,,,,,,78f74dc1-9c41-4913-9f89-9f84ce404708,153,,,"[77.1, 5.7]",3900587,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,10,Saint-Étienne,135,"['13b24a4e-e34e-4dc2-843a-41a2a6f410f3', '7a4a9c4f-6e16-4195-9c2c-8a2e0b4e85f3', 'b4eb3878-bc89-4b02-ba8e-93ec98e57478']",2,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:02.138,Carry,True
,,,,,,"[83.3, 11.5]",,,,,,,,,,,,0.760789,,,,,,,,,,,,,71845856-6411-4e47-acb1-47dcc6f51568,158,,,"[81.9, 10.5]",3900587,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Corgnet,2944.0,Center Attacking Midfield,10,Saint-Étienne,135,"['49dcab75-bb2f-4656-a566-3865b27b12df', '5446ab6c-9722-4b76-b959-7a65ea72dda6', 'c1769b1f-0e3f-4f0e-beb8-acd45da1d403', 'cba00886-2d24-499e-8c27-e26ff6a0a936']",3,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:03.214,Carry,True
,,,,,,"[102.3, 67.6]",,,,,,,,,,,,1.417079,,,,,,,,,,,,,2b193c3e-32c6-4a16-8e5e-57f63ed18e7d,165,,,"[95.4, 69.4]",3900587,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Théophile-Catherine,3413.0,Right Back,10,Saint-Étienne,135,"['86e47b2e-c782-4bdd-80c7-f6de38f1fb89', 'ed328cc7-092d-41fa-8870-2d6bca3c9e03']",9,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:03:09.103,Carry,
,,,,,,"[57.4, 17.8]",,,,,,,,,,,,0.330221,,,,,,,,,,,,,368375c2-586c-4733-8ea5-f7b123963e6b,182,,,"[56.5, 18.3]",3900587,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,11,Lyon,137,"['26b76324-8f21-4768-8b53-f739242d2b24', '406424a7-28f5-49d9-83d8-f5fadbae9bb6', '5dd8e181-2147-4b2f-a8f9-1c950f6f824a']",37,,,,,,,,,,,,,,,,,,Lyon,137,00:03:37.315,Carry,True
,,,,,,"[41.6, 75.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,cd11edeb-1940-4c63-a41e-fff35357c05b,195,,,"[41.6, 75.7]",3900587,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ferri,3118.0,Right Center Midfield,13,Lyon,137,"['03ae71bc-b4ad-494d-a29d-3275f78533bd', '64b6ca29-36b9-4ac3-be07-934607eb6b59']",5,,,,,,,,,,,,,,,,,,Lyon,137,00:05:05.555,Carry,
,,,,,,"[23.7, 75.5]",,,,,,,,,,,,0.16,,,,,,,,,,,,,7005d997-7946-42b3-8d59-69e57473903a,199,,,"[23.5, 76.4]",3900587,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christophe Jallet,4410.0,Right Back,13,Lyon,137,"['43808e22-effd-48f0-baa1-70de9b087fc9', '48b40b96-7066-4ad6-8111-e73ae06da078', '85196333-d0c5-4513-96d9-4693415e7bef']",6,,,,,,,,,,,,,,,,,,Lyon,137,00:05:06.756,Carry,True
,,,,,,"[86.1, 0.1]",,,,,,,,,,,,0.6367,,,,,,,,,,,,,2421b980-789b-4040-8abe-1485a32d99b1,206,,,"[81.2, 2.5]",3900587,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Monnet-Paquet,4431.0,Right Wing,14,Saint-Étienne,135,"['54ea11eb-4b83-4838-8aec-18729fedbafa', '6975c1c6-0763-4c2d-90be-de17d196c9dd', 'bb6053fb-3655-425f-adeb-e26d2f5b66ec']",9,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:09.189,Carry,True
,,,,,,"[92.5, 7.6]",,,,,,,,,,,,0.24,,,,,,,,,,,,,57a2aea3-8d86-4277-84ec-06e7e4212706,213,,,"[93.8, 5.3]",3900587,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Toft Søderlund,3423.0,Center Forward,14,Saint-Étienne,135,"['288d42da-3fe0-4343-aa68-ae4b0b8ede29', '3d703e68-3682-4a98-8400-314ab66a083c', '65fb88ae-f94d-4940-9ba7-3ff46aac30b5']",11,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:11.016,Carry,True
,,,,,,"[90.7, 28.3]",,,,,,,,,,,,1.161566,,,,,,,,,,,,,c7b6170d-342f-41b3-a766-c52cb2b8f23b,218,,,"[82.9, 20.4]",3900587,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,14,Saint-Étienne,135,"['b3101a9d-ac4f-4ba0-ad21-4b3b3a1558e2', 'fe68b240-3931-4960-aa82-4561cd6ecd85']",13,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:13.196,Carry,
,,,,,,"[56.0, 73.4]",,,,,,,,,,,,0.12,,,,,,,,,,,,,d15c23a5-1944-413f-8175-1606be0db646,231,,,"[56.3, 72.1]",3900587,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Lacazette,3451.0,Center Forward,16,Lyon,137,"['9c658e44-ac9e-4e85-9e87-c379983b6663', 'd27f88c9-da94-44dc-938a-80a292421bbd', 'dd92939f-9a0d-4322-8abe-21c515b85612']",59,,,,,,,,,,,,,,,,,,Lyon,137,00:05:59.348,Carry,True
,,,,,,"[44.6, 79.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,,18fba9e9-a8ae-40d7-b3c7-b0ea44f4a6b9,234,,,"[44.8, 79.6]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christophe Jallet,4410.0,Right Back,16,Lyon,137,"['3b38215a-9a54-46be-a794-826d07c4a443', '9b053593-0e62-4a10-9311-bb55c3679b06']",0,,,,,,,,,,,,,,,,,,Lyon,137,00:06:00.329,Carry,
,,,,,,"[10.9, 32.3]",,,,,,,,,,,,4.685516,,,,,,,,,,,,,2a1254f4-606a-4e2e-9092-56343c42d95a,239,,,"[5.0, 26.1]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stéphane Ruffier,4259.0,Goalkeeper,16,Lyon,137,"['0e30f590-f4b7-4e93-af8f-e58bb63071eb', '68cc22ab-b716-4850-950b-e9191f51cf71']",9,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:09.034,Carry,
,,,,,,"[57.4, 57.2]",,,,,,,,,,,,0.109178,,,,,,,,,,,,,5fbbbb43-276a-455b-a5df-6fe340f34180,252,,,"[57.2, 57.4]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,17,Lyon,137,"['3e94adf3-ff8f-45ee-9530-d4442c8de7d6', '9bc1d3d9-2f9c-4db8-8f6d-9856227ef996']",32,,,,,,,,,,,,,,,,,,Lyon,137,00:06:32.788,Carry,
,,,,,,"[46.9, 66.8]",,,,,,,,,,,,1.206321,,,,,,,,,,,,,abb983fb-af10-486b-8777-1f3ade321a8c,255,,,"[45.7, 66.4]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,17,Lyon,137,"['943dc53c-2db5-4eac-b319-f824cb2caddc', 'ce4c9afe-67cb-47e9-a39d-6fce4d3e0878']",33,,,,,,,,,,,,,,,,,,Lyon,137,00:06:33.926,Carry,
,,,,,,"[62.4, 66.1]",,,,,,,,,,,,0.7778,,,,,,,,,,,,,f9350274-d4d3-4a7e-b47e-78f89f02a2d9,258,,,"[61.1, 64.5]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,17,Lyon,137,"['23cb6cce-df7d-4eec-81b1-37ada2b57563', '803dd3e9-edf6-4172-a539-abfa2d4eb301', 'd2c2729f-e5bf-4c59-bbc2-44772bdc9069']",35,,,,,,,,,,,,,,,,,,Lyon,137,00:06:35.740,Carry,True
,,,,,,"[62.0, 11.5]",,,,,,,,,,,,1.147433,,,,,,,,,,,,,3a6a7d5f-0b98-476a-84e6-1b86a7c51348,265,,,"[62.9, 14.7]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Corgnet,2944.0,Center Attacking Midfield,18,Saint-Étienne,135,"['1f3d9632-0493-470b-9a63-88e801bbe7f5', 'a66d3380-7a06-471e-9a0f-e84767bd2245', 'ff1a73d3-f73c-4afe-93b8-8495149c7e53']",39,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:39.176,Carry,True
,,,,,,"[54.0, 4.8]",,,,,,,,,,,,0.905943,,,,,,,,,,,,,ca4d5b22-dcea-4627-b19c-b14d72513cd5,275,,,"[56.7, 6.2]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Lemoine,7200.0,Right Defensive Midfield,19,Saint-Étienne,135,"['b196ceae-5cff-4831-8621-d8be1dbced07', 'e0b9c178-d08d-403f-a07a-668de5bcb99d']",49,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:49.063,Carry,
,,,,,,"[38.0, 8.9]",,,,,,,,,,,,1.373442,,,,,,,,,,,,,07c74e85-dc7f-4172-b748-8609c90307f1,278,,,"[38.0, 8.9]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florentin Pogba,4802.0,Left Center Back,19,Saint-Étienne,135,"['53bdee02-a310-45a7-ad39-74fbff649124', '87fc13f5-7f96-489c-be63-965d377ef9fc']",51,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:51.179,Carry,
,,,,,,"[50.3, 51.1]",,,,,,,,,,,,2.725495,,,,,,,,,,,,,28bf24a1-9706-4101-9eeb-34ef2c13a8c2,281,,,"[38.7, 42.8]",3900587,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,19,Saint-Étienne,135,"['6610c93e-b082-481a-8b45-80ee1c54c38b', 'ed61918f-feec-42dd-84fc-20ccadbdb978']",54,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:54.552,Carry,
,,,,,,"[112.6, 8.7]",,,,,,,,,,,,2.7191541,,,,,,,,,,,,,78f47fde-d0a1-4999-bd8a-e7e3435fc7a5,284,,,"[108.7, 9.6]",3900587,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Right Wing,19,Saint-Étienne,135,"['5f56037a-a203-4f06-9747-0e6f1be47f6d', '92a7e184-f66a-4c03-aa4f-fe22fee23ac7']",1,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:01.761,Carry,
,,,,,,"[24.7, 65.0]",,,,,,,,,,,,0.204384,,,,,,,,,,,,,b7bd8509-59e9-42c6-947b-fc54a34f36d3,295,,,"[24.2, 64.7]",3900587,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,21,Saint-Étienne,135,"['b4ddd38f-3080-4a90-af28-3104ac85dac5', 'ed77f6dd-c45a-4803-a51e-1409e67ee0b7']",37,,,,,,,,,,,,,,,,,,Lyon,137,00:08:37.202,Carry,
,,,,,,"[18.0, 38.3]",,,,,,,,,,,,5.872029,,,,,,,,,,,,,09ef81b4-7f89-4a38-8ba0-e027cedd3d4e,300,,,"[11.9, 31.4]",3900587,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stéphane Ruffier,4259.0,Goalkeeper,21,Saint-Étienne,135,"['38b31cb5-1b54-4a2f-9ac9-2f1114d38dc5', '5b00880e-dc35-4048-abef-4855b185c786']",43,,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:43.464,Carry,
,,,,,,"[51.7, 73.7]",,,,,,,,,,,,1.400981,,,,,,,,,,,,,92b767e1-9f1b-4c0c-8df0-ec5858ff0767,311,,,"[51.7, 73.7]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,22,Lyon,137,"['0240d665-33fa-4bf4-b868-4c8d3ddf97ce', '10e07fb5-d44d-478f-84a5-3934642757d5']",18,,,,,,,,,,,,,,,,,,Lyon,137,00:09:18.496,Carry,
,,,,,,"[43.0, 61.1]",,,,,,,,,,,,1.302254,,,,,,,,,,,,,3c12a25d-9f38-4ae0-a633-c182fb916e7e,314,,,"[43.0, 64.3]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,22,Lyon,137,"['7ee985ba-016a-47db-8783-1ddbc5e4877f', 'b70b5dce-9fcf-4684-8140-c721172f9d0c']",21,,,,,,,,,,,,,,,,,,Lyon,137,00:09:21.021,Carry,
,,,,,,"[51.4, 24.7]",,,,,,,,,,,,1.343277,,,,,,,,,,,,,794784ea-61b1-498e-b0cf-89be4aa2adec,317,,,"[49.4, 26.5]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,22,Lyon,137,"['95b4939d-47c4-4f42-bf8b-222c86c95a92', 'a27479bf-6cfe-481e-b38f-597132c4c7db']",23,,,,,,,,,,,,,,,,,,Lyon,137,00:09:23.598,Carry,
,,,,,,"[73.0, 11.9]",,,,,,,,,,,,2.610047,,,,,,,,,,,,,69a73dd5-ebfc-46d7-9583-2208d5c041c3,320,,,"[78.7, 10.7]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,22,Lyon,137,"['0da7505f-dcfc-477a-8af1-f1c7c0f297ad', 'e1e34219-397e-4a95-9301-ffbdf01204f4']",26,,,,,,,,,,,,,,,,,,Lyon,137,00:09:26.836,Carry,
,,,,,,"[49.8, 22.8]",,,,,,,,,,,,1.305407,,,,,,,,,,,,,b141ab70-c85c-4606-b786-aa35d98d19f1,323,,,"[50.1, 20.6]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,22,Lyon,137,"['71623496-6c60-4c1f-b4bd-e57db6266abe', 'd98847b1-9b90-48a6-b16d-f0a60cc99938']",30,,,,,,,,,,,,,,,,,,Lyon,137,00:09:30.973,Carry,
,,,,,,"[50.5, 57.0]",,,,,,,,,,,,1.381206,,,,,,,,,,,,,e6c6c98d-0246-46c9-95d3-23f91ea9026f,326,,,"[49.8, 54.4]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,22,Lyon,137,"['3c965b9e-9cb3-4057-b941-9707dad78b0b', 'f53c4d7e-a4a5-498c-9199-b39297306486']",34,,,,,,,,,,,,,,,,,,Lyon,137,00:09:34.067,Carry,
,,,,,,"[56.9, 74.8]",,,,,,,,,,,,1.843634,,,,,,,,,,,,,3d37a3aa-bb16-4d1c-917b-76c3c922c60e,329,,,"[59.0, 77.1]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christophe Jallet,4410.0,Right Back,22,Lyon,137,"['5093d17e-0ae3-43d0-8ce6-896ae5e28616', '524fa92c-da3e-48ae-be06-07c45555af26', 'cc118e90-2ff4-4e7d-80e1-61c48b7aa18f']",36,,,,,,,,,,,,,,,,,,Lyon,137,00:09:36.453,Carry,True
,,,,,,"[45.0, 61.5]",,,,,,,,,,,,1.104307,,,,,,,,,,,,,fc75f19e-4fc2-43f2-958a-f69b20159cb0,333,,,"[45.0, 61.5]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,22,Lyon,137,"['2f9af3ba-5dff-44f1-be53-9db95d265680', 'e3605a00-2365-49e4-ad4a-3588d021bd6e']",39,,,,,,,,,,,,,,,,,,Lyon,137,00:09:39.430,Carry,
,,,,,,"[54.7, 19.9]",,,,,,,,,,,,3.088297,,,,,,,,,,,,,1c46aaf0-bb63-4256-be0b-f2fcd0ff3404,336,,,"[48.5, 24.2]",3900587,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,22,Lyon,137,"['1ce7a730-878c-4b3f-8c8f-d3bc586a664c', 'd80aa2a0-68bd-4626-b827-fd996425f5f4']",41,,,,,,,,,,,,,,,,,,Lyon,137,00:09:41.919,Carry,
,,,,,,"[14.6, 44.8]",,,,,,,,,,,,0.159999,,,,,,,,,,,,,da849b2e-89e5-4a38-8aee-2ed8475cd30b,355,,,"[13.4, 43.7]",3900587,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Lopes,2947.0,Goalkeeper,23,Saint-Étienne,135,"['10b1260c-3760-4a3b-a6a1-5bf5691fb5f8', '75825b99-5dd8-4104-b993-91005e4d8d5a']",1,,,,,,,,,,,,,,,,,,Lyon,137,00:10:01.204,Carry,
,,,,,,"[87.6, 75.7]",,,,,,,,,,,,0.655732,,,,,,,,,,,,,a7de91b1-dea1-44fd-8d69-146fe41a27fd,364,,,"[88.5, 75.7]",3900587,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachid Ghezzal,3372.0,Right Wing,24,Lyon,137,"['61004e7e-e9e0-45cd-b5eb-8bda1b0bd28d', '82f7d411-10e6-44af-ad1c-2730452de515', 'b3e30bab-cb21-4c9f-b2c3-fc512fcb3059']",15,,,,,,,,,,,,,,,,,,Lyon,137,00:10:15.966,Carry,True
,,,,,,"[70.5, 24.0]",,,,,,,,,,,,1.558646,,,,,,,,,,,,,139e7390-cc3b-4094-85cf-bbd8fed27434,372,,,"[68.8, 32.5]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,25,Lyon,137,"['a035d96e-e451-4e6e-a226-6e30b61ece6d', 'e49ac10e-3c33-41a2-8049-090806d3efa6']",15,,,,,,,,,,,,,,,,,,Lyon,137,00:11:15.578,Carry,
,,,,,,"[85.8, 7.7]",,,,,,,,,,,,1.087111,,,,,,,,,,,,,c9aae62a-a4e9-4f71-a617-bf6d8e901613,375,,,"[89.0, 10.0]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,25,Lyon,137,"['19c04091-56f0-417d-b2ce-ebaef6dc9668', '333eadc6-e115-4b11-a68f-1b5e974f4034', '8abefdb6-ed9b-47a8-b423-6db725dc915d']",18,,,,,,,,,,,,,,,,,,Lyon,137,00:11:18.416,Carry,True
,,,,,,"[56.0, 10.9]",,,,,,,,,,,,1.098839,,,,,,,,,,,,,2a777ece-f0f6-493d-8797-23b00600da39,379,,,"[65.2, 11.9]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Morel,2983.0,Left Back,25,Lyon,137,"['1be9abd1-416a-40c7-b229-8534be898630', 'eaf319f6-1500-40a3-ab88-7070598bfa88']",20,,,,,,,,,,,,,,,,,,Lyon,137,00:11:20.535,Carry,
,,,,,,"[22.4, 31.3]",,,,,,,,,,,,3.558413,,,,,,,,,,,,,1c3b3ae1-81f2-4e8d-88a0-6894e9c3845c,382,,,"[20.5, 31.8]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Lopes,2947.0,Goalkeeper,25,Lyon,137,"['6e96fbac-57e4-4c40-b102-2763320ceee7', 'b70edf7d-ec0e-4aa3-98ae-d9b7de5f8f70']",24,,,,,,,,,,,,,,,,,,Lyon,137,00:11:24.641,Carry,
,,,,,,"[34.7, 60.9]",,,,,,,,,,,,1.757292,,,,,,,,,,,,,387eb1d0-c751-4ed8-b7c5-5f02b907d2ae,385,,,"[31.5, 59.9]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,25,Lyon,137,"['5dce3043-72b3-4dab-96ba-7e261c4f61e9', '846e8250-9287-434b-ac42-59c2a9c39d1f']",29,,,,,,,,,,,,,,,,,,Lyon,137,00:11:29.606,Carry,
,,,,,,"[46.2, 72.5]",,,,,,,,,,,,1.287536,,,,,,,,,,,,,6012e414-1079-4a71-b328-37ea5cb075c1,388,,,"[45.5, 65.9]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,25,Lyon,137,"['18773b72-5054-4f11-a798-5f518f2ec5b8', '73b350d1-67cf-43ca-87ff-56e57cfb46d5']",32,,,,,,,,,,,,,,,,,,Lyon,137,00:11:32.398,Carry,
,,,,,,"[55.3, 66.8]",,,,,,,,,,,,0.017607002,,,,,,,,,,,,,72afbb9d-86da-4afd-bf87-91604a9c0711,391,,,"[55.3, 66.8]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rachid Ghezzal,3372.0,Right Wing,25,Lyon,137,"['444d172e-0865-4eec-ada2-68db64a2229b', '820a64b7-98bc-48b1-83b7-e7db8717d383']",34,,,,,,,,,,,,,,,,,,Lyon,137,00:11:34.657,Carry,
,,,,,,"[41.8, 45.1]",,,,,,,,,,,,1.091695,,,,,,,,,,,,,c3de4c01-6036-4775-91ec-64114ba19916,394,,,"[41.6, 49.9]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,25,Lyon,137,"['1ade3eff-b533-43a5-b476-1f649d04c44c', 'e4e22aaf-320f-45d0-a75f-7dce4244247e']",36,,,,,,,,,,,,,,,,,,Lyon,137,00:11:36.076,Carry,
,,,,,,"[56.3, 27.4]",,,,,,,,,,,,2.18215,,,,,,,,,,,,,053f6587-a81b-48bc-a9df-8a0bcde4271a,397,,,"[51.2, 31.8]",3900587,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,25,Lyon,137,"['437e4931-95c0-49a2-a463-f4d20a4a676c', '60bcbf07-ceb7-4774-a13a-f844b46f358d', 'ad65b6d8-4a84-48a4-ac33-c2245f2f4d85']",38,,,,,,,,,,,,,,,,,,Lyon,137,00:11:38.018,Carry,True
