50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.984366,,,,,,,,,,,,,aa2c0a50-3617-406e-815f-e007d5a59f6f,1107,,,"[79.5, 15.6]",3900542,33,,,,,-0.1687501,,Left Foot,,,,"[120.0, 8.7]",,High Pass,,41.083572,,Out,,Yassine Benzia,3673.0,,,,,Recovery,1,From Goal Kick,Éric Bauthéac,40486.0,Left Wing,76,Lille,143,['d81a56ac-481c-4559-a9d0-a6d962327ca4'],35,,,,,,,,,,,,,,,,Lille,143,00:33:35.815,Pass,
,,,,,,,,,,,,,,,,,,5.049955,,,,,,,,,,,,,9e3d2337-0cb7-437e-83b2-55a68a7e9560,1110,,,"[7.0, 44.1]",3900542,33,,,,,0.29378864,,Right Foot,,,,"[81.7, 66.7]",,High Pass,,78.0439,,Incomplete,,Andy Delort,3038.0,,,,,Goal Kick,1,From Goal Kick,Rémy Vercoutre,2963.0,Goalkeeper,77,Caen,140,"['8974e352-9bde-40ee-a6d1-8af3d6d2cbf2', 'ee3b484d-e6a3-4d22-bc32-8e2a9b16f032']",55,,,,,,,,,,,,,,,,Caen,140,00:33:55.182,Pass,
,,,,,,,,,,,,,,,,,,0.587001,,,,,,,,,,,,,8974e352-9bde-40ee-a6d1-8af3d6d2cbf2,1113,,,"[38.4, 13.4]",3900542,34,,,,True,2.1183586,,,,,,"[35.9, 17.5]",,Low Pass,,4.802083,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,Recovery,1,Regular Play,Bakary Adama Soumaoro,3677.0,Left Center Back,78,Lille,143,"['47ef967a-deec-4a54-abf9-4d23372b44b9', '60180b37-f14a-4c7a-8249-787242a3a896', '9e3d2337-0cb7-437e-83b2-55a68a7e9560']",0,,,,,,,,,,,,,,,,Lille,143,00:34:00.232,Pass,True
,,,,,,,,,,,,,,,,,,1.628203,,,,,,,,,,,,,34aea7b2-8b75-4067-ab32-0b5b8120b511,1116,,,"[36.1, 17.5]",3900542,34,,,,,-0.90162325,,Left Foot,,,,"[44.8, 6.5]",,High Pass,,14.024621,,Incomplete,,Éric Bauthéac,40486.0,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,78,Lille,143,"['05986dc9-b474-4e0b-bff2-fcb333a5202a', '1e29410a-8763-4d52-8b9f-30e9a82de587', 'd0af0df6-db4c-4344-9b91-a852acb8ab4a']",0,,,,,,,,,,,,,,,,Lille,143,00:34:00.819,Pass,True
,,,,,,,,,,,,,,,,,,1.918329,,,,,,,,,,,,,1e29410a-8763-4d52-8b9f-30e9a82de587,1118,,,"[75.3, 73.6]",3900542,34,,,,,1.3703978,,Head,,,,"[76.6, 80.0]",,High Pass,,6.530697,,Out,,Andy Delort,3038.0,,,,,Recovery,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,78,Lille,143,"['34aea7b2-8b75-4067-ab32-0b5b8120b511', '782f30bd-299b-4f7d-9e70-0a2043aa0b3e']",2,,,,,,,,,,,,,,,,Caen,140,00:34:02.447,Pass,
,,,,,,,,,,,,,,,,,,1.670811,,,,,,,,,,,,,9ca99294-3823-4a2f-a878-3790eaf1b636,1120,,,"[45.7, 0.1]",3900542,34,,,,,0.13885227,,,,,,"[77.9, 4.6]",,High Pass,,32.51292,,,,Yassine Benzia,3673.0,,,,,Throw-in,1,From Throw In,Djibril Sidibé,3446.0,Left Back,79,Lille,143,['cc3226c2-0a7a-470e-9ef7-2534dd18797b'],16,,,,,,,,,,,,,,,,Lille,143,00:34:16.081,Pass,
,,,,,,,,,,,,,,,,,,3.076587,,,,,,,,,,,,,e436f990-22f0-44d8-97ee-10084cb18661,1124,,,"[75.4, 4.6]",3900542,34,,,,,2.1401095,,Right Foot,,,,"[67.4, 17.1]",,High Pass,,14.840822,,Incomplete,,Éric Bauthéac,40486.0,,,,,,1,From Throw In,Yassine Benzia,3673.0,Center Forward,79,Lille,143,"['4ad67277-7278-4723-81b9-f740d8096e08', 'a82bf0cb-7727-4ab2-a56a-60ae2db9683e', 'cd2005f5-f525-4864-b7fe-19386eacb9a7']",17,,,,,,,,,,,,,,,,Lille,143,00:34:17.792,Pass,True
,,,,,,,,,,,,,,,,,,4.9003,,,,,,,,,,,,,4ad67277-7278-4723-81b9-f740d8096e08,1127,,,"[52.7, 63.0]",3900542,34,,,,,-0.707696,,Left Foot,,,,"[97.0, 25.1]",,High Pass,,58.300087,,Incomplete,,Hervé Bazile,2991.0,,,,,Recovery,1,From Throw In,Jonathan Delaplace,2979.0,Right Center Midfield,79,Lille,143,"['b3788458-5ea3-4850-9d47-33df2f851441', 'da483479-9e00-4eb9-b724-53e6decca6aa', 'e436f990-22f0-44d8-97ee-10084cb18661']",20,,,,,,,,,,,,,,,,Caen,140,00:34:20.868,Pass,
,,,,,,,,,,,,,,,,,,1.400966,,,,,,,,,,,,,57574a70-d21f-49bb-bc81-17326233df2d,1131,,,"[36.6, 65.4]",3900542,34,,,,,-0.050803702,,Right Foot,,,,"[66.1, 63.9]",,Ground Pass,,29.53811,,Incomplete,,Éric Bauthéac,40486.0,,,,,,1,From Throw In,Renato Civelli,29057.0,Right Center Back,79,Lille,143,"['494aab61-f89f-44d1-bbc1-5a9ded34f97c', 'ef3a80dd-e5e8-475d-8136-a7853bf1eaee']",28,,,,,,,,,,,,,,,,Lille,143,00:34:28.792,Pass,
,,,,,,,,,,,,,,,,,,1.216609,,,,,,,,,,,,,1b9df8f3-0c80-4565-9203-b3d8d72fb5d9,1135,,,"[73.7, 12.6]",3900542,34,,,,,1.6731769,,Left Foot,,,,"[72.2, 27.2]",,Ground Pass,,14.676852,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,80,Caen,140,['696b0e0a-1be9-4ae7-8d87-e724620e5ce2'],33,,,,,,,,,,,,,,,,Caen,140,00:34:33.156,Pass,
,,,,,,,,,,,,,,,,,,0.833324,,,,,,,,,,,,,1ab82300-2ef0-42a8-a857-dfcfdc3c2228,1139,,,"[77.0, 24.2]",3900542,34,,,,,-0.07762151,,Right Foot,,,,"[86.0, 23.5]",,Ground Pass,,9.027182,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,80,Caen,140,['3f1219af-42cb-47cb-aa47-36fcded46ac0'],37,,,,,,,,,,,,,,,,Caen,140,00:34:37.553,Pass,
,,,,,,,,,,,,,,,,,,1.027114,,,,,,,,,,,,,3921bb85-55a1-4757-a9c4-d50b06d8e28f,1143,,,"[89.1, 25.9]",3900542,34,,,,,1.6578243,,Right Foot,,,,"[87.8, 40.8]",,Ground Pass,,14.956604,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,80,Caen,140,['42062010-078c-4744-a264-8f8c31b41bec'],39,,,,,,,,,,,,,,,,Caen,140,00:34:39.411,Pass,
,,,,,,,,,,,,,,,,,,4.037996,,,,,,,,,,,,,0b007934-79b4-4725-9f5d-eafa31757f9c,1146,,,"[87.8, 40.8]",3900542,34,,,,,0.97439057,,Right Foot,,,,"[111.9, 76.3]",,Low Pass,,42.907574,,Incomplete,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,80,Caen,140,"['750e7f40-aef9-4e95-80a9-4718e8a2e359', '75e58810-4779-4437-a29e-4cfcbd511509']",41,,,,,,,,,,,,,,,,Caen,140,00:34:41.293,Pass,
,,,,,,,,,,,,,,,,,,1.685692,,,,,,,,,,,,,75e58810-4779-4437-a29e-4cfcbd511509,1149,,,"[8.2, 3.8]",3900542,34,,,,,0.40710416,,Left Foot,,,,"[30.0, 13.2]",,Ground Pass,,23.740261,,,,Éric Bauthéac,40486.0,,,,,Recovery,1,Regular Play,Djibril Sidibé,3446.0,Left Back,81,Lille,143,"['0b007934-79b4-4725-9f5d-eafa31757f9c', '5b7416d0-8033-4557-bf8e-1d5037d05064', '62ea8b1c-7f5d-4a02-8313-421af72bb0db']",45,,,,,,,,,,,,,,,,Lille,143,00:34:45.331,Pass,True
,,,,,,,,,,,,,,,,,,1.84368,,,,,,,,,,,,,cfaa37b8-a8eb-4158-bb52-396c98fdf424,1152,,,"[47.8, 8.9]",3900542,34,,,,,1.2865282,,Left Foot,,,,"[54.9, 33.2]",,Ground Pass,,25.316002,,,,Mounir Obbadi,40697.0,,,,,,1,Regular Play,Éric Bauthéac,40486.0,Left Wing,81,Lille,143,['41c33d4f-cf55-4449-aa8b-f82e2646e8f0'],50,,,,,,,,,,,,,,,,Lille,143,00:34:50.340,Pass,
,,,,,,,,,,,,,,,,,,1.78975,,,,,,,,,,,,,f42da09d-af85-44c7-af38-082b2fdf3891,1155,,,"[55.6, 33.5]",3900542,34,,,,,-0.054491457,,Right Foot,,,,"[66.6, 32.9]",,Ground Pass,,11.016352,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Mounir Obbadi,40697.0,Right Center Midfield,81,Lille,143,['cd0dadb4-8585-4b01-964b-3c9ae7e0484b'],52,,,,,,,,,,,,,,,,Lille,143,00:34:52.503,Pass,
,,,,,,,,,,,,,,,,,,0.634697,,,,,,,,,,,,,defb4f20-220e-413b-a6ab-ad29b6fda90b,1159,,,"[81.9, 40.8]",3900542,34,,,,,-1.0395229,,Right Foot,,,,"[87.6, 31.1]",,Ground Pass,,11.250778,,,,Marvin Martin,7441.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Right Wing,81,Lille,143,"['3a2e1e39-c140-48b8-8af6-f16ac2563fda', '621d5497-618d-4c99-8b41-1fc68105f40d']",57,,,,,,,,,,,,,,,,Lille,143,00:34:57.077,Pass,True
,,,,,,,,,,,,,,,,,,0.829024,,,,,,,,,,,,,5b8db1e7-d24f-4881-aca4-a1ff8270161c,1163,,,"[88.4, 30.9]",3900542,34,,,,,-1.308337,1621a03b-eaad-4720-8361-06ab6defb95e,Right Foot,,,,"[90.2, 24.2]",,Ground Pass,,6.9375787,,,,Sofiane Boufal,3625.0,True,,,,,1,Regular Play,Marvin Martin,7441.0,Left Center Midfield,81,Lille,143,['a48f0aca-c386-439c-bed7-3dfb92e5f257'],58,,,,,,,,,,,,,,,,Lille,143,00:34:58.745,Pass,
,,,,,,,,,,,,,,,,,,0.768653,,,,,,,,,,,,,75e7cc80-413a-45b8-b043-9e22fd0b4705,1171,,,"[30.5, 26.2]",3900542,35,,,,,-1.6525807,,Right Foot,,,,"[30.0, 20.1]",,Ground Pass,,6.1204576,,,,Emmanuel Imorou,4474.0,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,82,Caen,140,['34b332a7-c6f9-4bea-96d2-9130b4bf9133'],3,,,,,,,,,,,,,,,,Caen,140,00:35:03.799,Pass,
,,,,,,,,,,,,,,,,,,1.009469,,,,,,,,,,,,,9a57912e-d2b5-4dcd-8980-d3d72642141c,1174,,,"[35.0, 20.5]",3900542,35,,,,,-0.21623755,,Left Foot,,,,"[65.5, 13.8]",,Ground Pass,,31.227232,,,,Andy Delort,3038.0,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,82,Caen,140,['431bbdad-4bf5-40ad-8943-29ea9eafb52c'],6,,,,,,,,,,,,,,,,Caen,140,00:35:06.290,Pass,
,,,,,,,,,,,,,,,,,,1.681291,,,,,,,,,,,,,9b886b69-ccc9-41b3-b137-e5f0ff52836f,1177,,,"[64.3, 16.0]",3900542,35,,,,,-2.6509247,,Right Foot,,,,"[49.7, 8.2]",,Ground Pass,,16.552946,,,,Emmanuel Imorou,4474.0,,,,,,1,Regular Play,Andy Delort,3038.0,Center Forward,82,Caen,140,['4b669d3b-8f4a-46c1-93f1-58ccb2b7aa8e'],8,,,,,,,,,,,,,,,,Caen,140,00:35:08.050,Pass,
,,,,,,,,,,,,,,,,,,0.758885,,,,,,,,,,,,,9416fc82-bc74-4b02-8c78-2408b33d7b6e,1180,,,"[54.2, 5.4]",3900542,35,,,,,0.025204746,,Left Foot,,,,"[66.1, 5.7]",,Ground Pass,,11.903781,,,,Ronny Rodelin,2955.0,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,82,Caen,140,['d8dff71e-e038-46a6-8c57-4842d49590eb'],10,,,,,,,,,,,,,,,,Caen,140,00:35:10.964,Pass,
,,,,,,,,,,,,,,,,,,1.407131,,,,,,,,,,,,,78073b21-69f4-413a-9a0a-6eed21da25e7,1183,,,"[61.9, 7.8]",3900542,35,,,,,2.204656,,Right Foot,,,,"[53.3, 19.5]",,Ground Pass,,14.520675,,,,Nicolas Seube,40698.0,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Right Midfield,82,Caen,140,['71d27988-f40f-407e-b230-4b6630db379f'],11,,,,,,,,,,,,,,,,Caen,140,00:35:11.763,Pass,
,,,,,,,,,,,,,,,,,,1.921302,,,,,,,,,,,,,de2aa724-4abc-4d75-b5d6-c4a005047faf,1186,,,"[53.3, 19.5]",3900542,35,,,,,2.250951,,Right Foot,,,,"[40.6, 35.2]",,Ground Pass,,20.193563,,,,Damien Da Silva,4386.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,82,Caen,140,['9e309941-66a9-4d19-92e1-174258a985d2'],14,,,,,,,,,,,,,,,,Caen,140,00:35:14.599,Pass,
,,,,,,,,,,,,,,,,,,1.35854,,,,,,,,,,,,,e0f76adf-b188-4653-8ebf-e89ded79ef3d,1189,,,"[39.7, 34.4]",3900542,35,,,,,1.1824776,,Right Foot,,,,"[46.9, 52.0]",,Ground Pass,,19.015783,,,,Julien Féret,2959.0,,,,,,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,82,Caen,140,['e2401424-3cf6-4b86-88e6-adeb7f01cdb8'],16,,,,,,,,,,,,,,,,Caen,140,00:35:16.690,Pass,
,,,,,,,,,,,,,,,,,,1.620012,,,,,,,,,,,,,2a98b323-83fc-4596-b406-1a72cd2db1f1,1192,,,"[50.9, 52.0]",3900542,35,,,,,0.8701619,,Right Foot,,,,"[71.9, 76.9]",,Low Pass,,32.573147,,,,Dennis Appiah,22111.0,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,82,Caen,140,['ad938009-4202-4843-9578-a8159a90a3c7'],19,,,,,,,,,,,,,,,,Caen,140,00:35:19.850,Pass,
,,,,,,,,,,,,,,,,,,1.847583,,,,,,,,,,,,,70285ebf-ab59-45f3-8c4d-258b99fe0106,1201,,,"[85.8, 65.3]",3900542,35,,True,,,2.5285952,,Left Foot,,,,"[74.0, 73.6]",,Ground Pass,,14.426711,,,,Jonathan Delaplace,2979.0,,,,,Recovery,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,83,Caen,140,['436556cc-376b-4605-bd47-39b946a41d93'],28,,,,,,,,,,,,,,,,Caen,140,00:35:28.571,Pass,
,,,,,,,,,,,,,,,,,,1.822709,,,,,,,,,,,,,3cb0dff5-b1fb-4e7c-9ae8-8fab2902c9d8,1204,,,"[76.5, 69.0]",3900542,35,,,,,-1.6581312,,Right Foot,,,,"[72.7, 25.6]",,High Pass,,43.56604,,,,Nicolas Seube,40698.0,,True,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,83,Caen,140,['72249b20-8a29-48a6-9d90-24a27c3a4efc'],32,,,,,,,,,,,,,,,,Caen,140,00:35:32.438,Pass,
,,,,,,,,,,,,,,,,,,3.474166,,,,,,,,,,,,,b1390510-c4b5-45be-b429-51418aa95d76,1207,,,"[75.1, 24.4]",3900542,35,,,,,-0.43898663,,Left Foot,,,,"[114.5, 5.9]",,High Pass,,43.52712,,,,Emmanuel Imorou,4474.0,,,,,,1,Regular Play,Nicolas Seube,40698.0,Center Defensive Midfield,83,Caen,140,['ccf08fa9-82cb-4edf-920a-6fcf8d8ec2c0'],35,,,,,,,,,,,,,,,,Caen,140,00:35:35.385,Pass,
,,,,,,,,,,,,,,,,,,1.911286,,,,,,,,,,,,,a884e8d2-6dd9-43b9-aaf8-afccc2efd99a,1211,,,"[5.4, 61.4]",3900542,35,,,,,-1.0834378,,Right Foot,,,,"[10.7, 51.4]",,Ground Pass,,11.317685,,,,Renato Civelli,29057.0,,,,,Recovery,1,Regular Play,Sébastien Corchia,6716.0,Right Back,83,Caen,140,['1a9490e1-1e73-4bf2-a62f-da139212f228'],41,,,,,,,,,,,,,,,,Lille,143,00:35:41.959,Pass,
,,,,,,,,,,,,,,,,,,2.344658,,,,,,,,,,,,,e0e0f4d8-24fd-4468-b89b-40c9dca6bea3,1215,,,"[12.5, 50.6]",3900542,35,,,,,0.2947301,,Right Foot,,,,"[57.3, 64.2]",,High Pass,,46.818798,,Incomplete,,Yassine Benzia,3673.0,,,,,,1,Regular Play,Renato Civelli,29057.0,Right Center Back,83,Caen,140,"['3a0f9799-6117-4b39-92ba-9844e83349cb', 'a3478c4b-87f2-4579-9fdb-8109c53e891b', 'c570363a-29e2-4917-8109-f26f4281d0bf']",46,,,,,,,,,,,,,,,,Lille,143,00:35:46.598,Pass,True
,,,,,,,,,,,,,,,,,,1.585701,,,,,,,,,,,,,a3478c4b-87f2-4579-9fdb-8109c53e891b,1218,,,"[62.8, 15.9]",3900542,35,,,,True,-0.94779706,,,,,,"[70.2, 5.6]",,Low Pass,,12.682665,,,,Nicolas Seube,40698.0,,,,,Recovery,1,Regular Play,Damien Da Silva,4386.0,Left Center Back,83,Caen,140,"['1597c3a2-b163-4921-9131-39e1edddd178', '553ce362-1fd1-4dbc-9d8e-63ed7a0f7955', 'e0e0f4d8-24fd-4468-b89b-40c9dca6bea3']",48,,,,,,,,,,,,,,,,Caen,140,00:35:48.943,Pass,True
,,,,,,,,,,,,,,,,,,1.116307,,,,,,,,,,,,,d96b5ac2-5599-44d3-9897-0916f32b3a9e,1227,,,"[81.2, 71.2]",3900542,36,,,,,-1.1466019,,Right Foot,,,,"[86.8, 58.8]",,Ground Pass,,13.605881,,,,Mounir Obbadi,40697.0,,,,,Free Kick,1,From Free Kick,Marvin Martin,7441.0,Left Center Midfield,85,Lille,143,['a3afed41-e082-4b09-a9ad-c9da04e86df2'],22,,,,,,,,,,,,,,,,Lille,143,00:36:22.258,Pass,
,,,,,,,,,,,,,,,,,,2.107954,,,,,,,,,,,,,d348a6a5-279d-4ace-b165-c7ecd2cdf95a,1230,,,"[86.8, 58.8]",3900542,36,,,,,0.7081329,,Right Foot,,,,"[103.5, 73.1]",,Ground Pass,,21.985905,,,,Sofiane Boufal,3625.0,,,,,,1,From Free Kick,Mounir Obbadi,40697.0,Right Center Midfield,85,Lille,143,['a19209d1-f075-49b3-ad69-f6c2e3e3264c'],24,,,,,,,,,,,,,,,,Lille,143,00:36:24.570,Pass,
,,,,,,,,,,,,,,,,,,1.7502,,,,,,,,,,,,,a0f66d41-7959-4b28-882c-1c9a49dd384f,1233,,,"[114.7, 62.9]",3900542,36,,,,,-1.6672701,04c55167-1e69-4317-8496-a1e1ab41329e,Right Foot,True,,,"[112.0, 35.0]",,High Pass,,28.03034,,,,Renato Civelli,29057.0,True,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Right Wing,85,Lille,143,['ce41799c-1f6e-4b26-a00f-5f1f8d5d38df'],30,,,,,,,,,,,,,,,,Lille,143,00:36:30.399,Pass,
,,,,,,,,,,,,,,,,,,4.320073,,,,,,,,,,,,,2d60f12a-f105-4b0e-8be7-86b24faa8260,1238,,,"[95.5, 53.7]",3900542,36,,,,,-1.378213,,Right Foot,,,,"[103.3, 13.7]",,High Pass,,40.753407,,,,Éric Bauthéac,40486.0,,True,,,Recovery,1,From Free Kick,Mounir Obbadi,40697.0,Right Center Midfield,85,Lille,143,['bf601b3a-e25e-432f-ac2b-97ebe3f737f1'],36,,,,,,,,,,,,,,,,Lille,143,00:36:36.110,Pass,
,,,,,,,,,,,,,,,,,,1.081669,,,,,,,,,,,,,21201d84-d34a-417f-bcac-6cc6cca78f61,1242,,,"[92.3, 14.0]",3900542,36,,,,,2.117258,,Right Foot,,,,"[86.4, 23.7]",,Ground Pass,,11.353414,,Incomplete,,Yassine Benzia,3673.0,,,,,,1,From Free Kick,Éric Bauthéac,40486.0,Left Wing,85,Lille,143,"['0153609d-3a16-46ca-8133-b96e5ed02563', '1f490f88-4243-4345-aac5-492dd94e086c', 'c9a7e437-1a01-4814-a54c-47ddef50fae9']",42,,,,,,,,,,,,,,,,Lille,143,00:36:42.084,Pass,True
,,,,,,,,,,,,,,,,,,2.595299,,,,,,,,,,,,,97f584f8-b05a-4115-8cc5-76a818d64c5b,1250,,,"[63.6, 26.8]",3900542,36,,,,,2.8333344,,Right Foot,,,,"[43.5, 33.2]",,Ground Pass,,21.094313,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,Recovery,1,From Free Kick,Mounir Obbadi,40697.0,Right Center Midfield,85,Lille,143,['88be70a7-13c1-4eb6-8518-33abf99c62c1'],46,,,,,,,,,,,,,,,,Lille,143,00:36:46.320,Pass,
,,,,,,,,,,,,,,,,,,2.082668,,,,,,,,,,,,,4756e972-24b3-44c5-82e4-144ebb89a1e7,1253,,,"[45.4, 34.8]",3900542,36,,,,,1.4056476,,Right Foot,,,,"[47.9, 49.8]",,Ground Pass,,15.206906,,,,Sébastien Corchia,6716.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,85,Lille,143,['8e6d25b4-e454-4af9-992f-22b5fe80bf21'],48,,,,,,,,,,,,,,,,Lille,143,00:36:48.915,Pass,
,,,,,,,,,,,,,,,,,,1.594151,,,,,,,,,,,,,72d7827e-6789-4095-8888-326bfc2b87fb,1256,,,"[49.1, 49.9]",3900542,36,,,,,-2.070143,,Right Foot,,,,"[40.7, 34.5]",,Ground Pass,,17.54195,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Sébastien Corchia,6716.0,Right Back,85,Lille,143,['66f0b60c-ab63-4ece-aaf6-ac9c7c419945'],51,,,,,,,,,,,,,,,,Lille,143,00:36:51.565,Pass,
,,,,,,,,,,,,,,,,,,0.954521,,,,,,,,,,,,,f63e9a59-3555-4217-8ac3-0556f2e4327c,1259,,,"[40.9, 34.8]",3900542,36,,,,,0.046020117,,Right Foot,,,,"[56.1, 35.5]",,Ground Pass,,15.21611,,,,Marvin Martin,7441.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,85,Lille,143,['3a69f907-67a9-4a26-94dc-e970db97574f'],54,,,,,,,,,,,,,,,,Lille,143,00:36:54.622,Pass,
,,,,,,,,,,,,,,,,,,1.785012,,,,,,,,,,,,,503b8e3b-a422-4cae-ae6b-d95fcf3b694a,1262,,,"[54.9, 37.0]",3900542,36,,,,,2.1840036,,Right Foot,,,,"[41.6, 55.9]",,Ground Pass,,23.110603,,,,Mounir Obbadi,40697.0,,,,,,1,From Free Kick,Marvin Martin,7441.0,Left Center Midfield,85,Lille,143,['623f9de6-57da-4704-b4cf-a7e42178e666'],55,,,,,,,,,,,,,,,,Lille,143,00:36:55.617,Pass,
,,,,,,,,,,,,,,,,,,2.705897,,,,,,,,,,,,,c787247f-5879-4bf9-8c98-84fe2b955341,1265,,,"[41.0, 56.5]",3900542,36,,,,,0.62187153,,Right Foot,,,,"[64.3, 73.2]",,Ground Pass,,28.666706,,,,Sofiane Boufal,3625.0,,,,,,1,From Free Kick,Mounir Obbadi,40697.0,Right Center Midfield,85,Lille,143,['ad90a062-f91a-480c-a362-282f10e01000'],57,,,,,,,,,,,,,,,,Lille,143,00:36:57.983,Pass,
,,,,,,,,,,,,,,,,,,0.684151,,,,,,,,,,,,,fab910a7-4186-4830-8822-80ebf4038557,1270,,,"[65.5, 64.5]",3900542,37,,,,,-1.6475682,,Right Foot,,,,"[65.1, 59.3]",,Ground Pass,,5.215362,,,,Marvin Martin,7441.0,,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Right Wing,85,Lille,143,"['505a7384-e062-46aa-b742-ae651d86c7cb', '82dacf61-30cc-44a2-8fb6-617cdb188c0e']",4,,,,,,,,,,,,,,,,Lille,143,00:37:04.933,Pass,True
,,,,,,,,,,,,,,,,,,0.594139,,,,,,,,,,,,,fc450193-c968-45b6-bad5-44ee069873ca,1272,,,"[65.1, 59.3]",3900542,37,,,,,-0.19739556,,Right Foot,,,,"[75.6, 57.2]",,Ground Pass,,10.707941,,,,Sofiane Boufal,3625.0,,,,,,1,From Free Kick,Marvin Martin,7441.0,Left Center Midfield,85,Lille,143,['ef02cf79-0a2d-4967-b480-7d78f6623086'],5,,,,,,,,,,,,,,,,Lille,143,00:37:05.617,Pass,
,,,,,,,,,,,,,,,,,,1.859972,,,,,,,,,,,,,847294d1-38f6-46c9-a178-6648f639433f,1276,,,"[77.3, 55.7]",3900542,37,,,,,-2.5890083,,Right Foot,,,,"[65.3, 48.3]",,Ground Pass,,14.098227,,,,Marvin Martin,7441.0,,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Right Wing,85,Lille,143,"['306cb7a9-6899-492c-a368-a2b869e31605', '6e780b3c-e5d9-4bc8-9df2-2ad669191d8c']",7,,,,,,,,,,,,,,,,Lille,143,00:37:07.189,Pass,True
,,,,,,,,,,,,,,,,,,1.840921,,,,,,,,,,,,,c7c2ec6f-408a-4832-aab2-b31dece9b65d,1279,,,"[64.3, 45.7]",3900542,37,,,,,-1.7894653,,Right Foot,,,,"[59.7, 25.0]",,Ground Pass,,21.204952,,,,Rio Antonio Zoba Mavuba,40522.0,,,,,,1,From Free Kick,Marvin Martin,7441.0,Left Center Midfield,85,Lille,143,['3683147f-a459-409b-888b-798b952252cd'],10,,,,,,,,,,,,,,,,Lille,143,00:37:10.165,Pass,
,,,,,,,,,,,,,,,,,,1.006672,,,,,,,,,,,,,e251a09a-d125-4206-bf8a-44e0f3f8ef1e,1282,,,"[66.3, 23.7]",3900542,37,,,,,-0.09966865,,Right Foot,,,,"[76.3, 22.7]",,Ground Pass,,10.049875,,,,Éric Bauthéac,40486.0,,,,,,1,From Free Kick,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,85,Lille,143,['98327e4d-eaa6-4bdd-a8c5-bf68dfeebf4f'],12,,,,,,,,,,,,,,,,Lille,143,00:37:12.166,Pass,
