50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94beb732-2a98-4b9d-8ca9-9076b9607a1f,2083,,,"[115.3, 10.8]",3901217,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,126,Stade de Reims,156,['bb117331-b88f-4282-85bf-9604b3a1d971'],37,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:37.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300beb97-c534-4695-8075-e60b02e4d910,2087,,,"[24.3, 11.0]",3901217,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mouhamadou Dabo,26752.0,Left Back,127,Troyes,133,['996b1eb2-e4a7-48e3-b9e0-9062a8f26963'],44,,,,,,,,,,,,,,,,,,,Troyes,133,00:17:44.388,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11da55b-752a-467d-85ea-c744b027a49f,2091,,,"[35.4, 7.3]",3901217,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Center Forward,127,Troyes,133,"['5461c6df-c499-487f-a200-31565fff5e5d', '5abbcd2d-826d-4771-b3c1-18572aba25c1']",49,,,,,,,,,,,,,,,,,,,Troyes,133,00:17:49.966,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb0c81c4-209a-4d5e-a708-06f89a2eb08d,2094,,,"[12.8, 11.1]",3901217,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,128,Troyes,133,['e26c9d38-7a37-4169-9adf-59f174c9cf7c'],56,,,,,,,,,,,,,,,,,,,Troyes,133,00:17:56.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a41e679c-30b9-428f-9cb1-a881ee3b4a53,2096,,,"[2.8, 4.5]",3901217,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mouhamadou Dabo,26752.0,Left Back,128,Troyes,133,['01004aed-c9c4-4de3-bdb9-df01614d41f9'],57,,,,,,,,,,,,,,,,,,,Troyes,133,00:17:57.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2e213d7-d2a0-4124-9ba6-1ae881e5f1cd,2104,,,"[8.6, 12.4]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,128,Troyes,133,['b9b55837-c22d-4f8e-8ea8-03134e068fa7'],1,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:01.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5767c98d-e4f2-40e2-8c33-1961a241ff72,2106,,,"[21.9, 18.4]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,128,Troyes,133,['f2c817ed-440b-43d4-aed2-df12a630c995'],2,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:02.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b06dd6e1-37d2-4408-a445-41eb6e774348,2109,,,"[35.8, 12.2]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Jean,3010.0,Center Forward,128,Troyes,133,"['46692c22-648c-420d-ac21-4e87928cc9d2', '729eb4fd-4351-45be-9e50-a84c345f867e']",3,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:03.718,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82f0dbc1-53ca-4a22-9095-ab3347d1d3fa,2111,,,"[32.3, 9.0]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Camus,401470.0,Left Wing,128,Troyes,133,"['46692c22-648c-420d-ac21-4e87928cc9d2', '7fc34c21-70bd-4473-8966-70037f84a9e2']",4,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:04.094,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804e973-b483-4a1a-b246-4fb5c6fee51d,2113,,,"[46.2, 22.4]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Center Attacking Midfield,128,Troyes,133,['00cf1f29-ae35-4117-a976-9847d40f8b49'],6,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:06.096,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e981e589-6ff8-449b-be97-75e89939a0c8,2116,,,"[72.1, 4.8]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Camus,401470.0,Left Wing,128,Troyes,133,['abb419d7-fd50-4a09-a7a6-d9be35c652ae'],8,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:08.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ede4354-aba1-4c28-b90a-700a4e2e2a71,2120,,,"[44.1, 57.5]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Weber,7435.0,Left Center Back,129,Stade de Reims,156,['a4c1199d-7c38-4305-99c7-224895dd3817'],10,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:10.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcd8a057-3335-46b8-9474-c836396b0022,2122,,,"[53.2, 50.2]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Defensive Midfield,129,Stade de Reims,156,['47eeaed5-06de-4842-a4f4-24b29c368af6'],11,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:11.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c5d5f0-6a54-474c-940f-80ed11603878,2125,,,"[47.1, 65.3]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,129,Stade de Reims,156,['e31917ac-7d16-4f42-b6c1-c0a6ca5994ef'],14,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:14.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6cb894-2cdb-4b5d-85a0-bf7b788a3931,2128,,,"[73.3, 59.7]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,129,Stade de Reims,156,['3b517a35-9f41-4029-8363-ad3be9ed1382'],16,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:16.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270181c-9f6c-469b-8853-6bfc75ca4eec,2130,,,"[80.0, 51.9]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,129,Stade de Reims,156,['e221a040-4774-411a-b3e2-7e059a27fd2e'],17,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:17.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c01dfab5-56ac-4b37-8f67-55c88c46f45e,2133,,,"[77.0, 55.1]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,129,Stade de Reims,156,"['2718aec4-7fc8-457d-b4fc-3d6961b66d0c', 'ee1c86a2-1d68-4255-a228-ee573a4139c5']",18,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:18.395,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8ea2d5-3c26-4db0-90b6-aa8c39efa23c,2136,,,"[115.3, 17.4]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Wing,129,Stade de Reims,156,['bac21f45-be92-4523-b700-763b2884f305'],22,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:22.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37d505c2-a233-4097-8f46-201e59d12597,2138,,,"[114.0, 37.6]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,129,Stade de Reims,156,['211ab032-2fa3-4898-953b-264b5c21a4cc'],23,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:23.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbe08ef-c734-43e2-aa0d-973424bf9b91,2142,,,"[49.1, 60.0]",3901217,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aloïs Confais,4413.0,Right Back,130,Troyes,133,['3fdc79f5-ed0d-421b-9930-6791fff40354'],59,,,,,,,,,,,,,,,,,,,Troyes,133,00:18:59.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32e5c74e-5106-47c2-bbad-100e83577feb,2144,,,"[32.7, 51.4]",3901217,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,130,Troyes,133,['042fe8d4-95e3-4c0c-9f13-365c178ff378'],2,,,,,,,,,,,,,,,,,,,Troyes,133,00:19:02.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c9e387-41ec-456b-8061-a21e4feb458b,2147,,,"[75.6, 53.2]",3901217,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Corentin Jean,3010.0,Center Forward,130,Troyes,133,['b97ae96d-5e21-4017-bf2d-a832e33f8d8e'],6,,,,,,,,,,,,,,,,,,,Troyes,133,00:19:06.571,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1ae6b9-f475-4101-85a6-e129b6de59fa,2150,,,"[79.0, 52.8]",3901217,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Benjamin Nivet,3002.0,Center Attacking Midfield,130,Troyes,133,['9596bd30-dfea-4995-a26c-efce7e9cbe32'],8,,,,,,,,,,,,,,,,,,,Troyes,133,00:19:08.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e71c302-807b-4411-8898-612360d0c75b,2152,,,"[48.1, 35.2]",3901217,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prince Oniangué,4545.0,Right Defensive Midfield,131,Stade de Reims,156,['ebf48b17-55a0-4408-984b-94095a6d44d2'],10,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:10.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7ee0a4-0368-495a-840b-de21325ac85b,2159,,,"[109.1, 13.4]",3901217,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas de Roussel de Préville,4383.0,Left Wing,132,Stade de Reims,156,"['2981190c-9cb3-4caf-ba67-dbcb277aec9f', 'f502f5ba-999c-40d7-acaa-6a743af048ef']",40,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:40.711,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a093c70e-579b-44bf-85bf-9b488fff7b00,2162,,,"[65.9, 49.8]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,133,Troyes,133,['cbdb335d-960a-4a87-821e-8b07fd42d0a6'],9,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:09.971,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825be9cf-1fcc-46e3-b6c5-e0fd4b92d38e,2165,,,"[77.7, 43.8]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,133,Troyes,133,['ec65bc12-c2f4-4db4-a145-60983b45909e'],11,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:11.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62a129c-4247-4852-a080-7621f1e76ae4,2167,,,"[54.0, 20.3]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolas de Roussel de Préville,4383.0,Left Wing,133,Troyes,133,['f5c6e419-6040-4e16-90f4-a1e7b461fdaf'],13,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:13.312,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f9a1452-33c8-4e58-af51-eb86fc72315b,2171,,,"[71.0, 23.9]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,133,Troyes,133,['4171e4ec-6650-40df-897f-3c540464b786'],15,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:15.201,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b23a9661-5b73-4b2a-99cf-90fd2b9c9899,2173,,,"[56.7, 71.5]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,133,Troyes,133,"['2fe94047-5c35-449d-bc04-a9aa9fb6cac5', '948b0040-27cb-45b5-9041-59a6386092a5']",15,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:15.282,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49e3330e-f33b-4321-a672-626b2094842a,2176,,,"[66.8, 53.0]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benjamin Nivet,3002.0,Center Attacking Midfield,134,Troyes,133,['4f2a2ba5-a147-41af-a0cf-8e39fe03bfe7'],35,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:35.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c00491b7-2e72-46af-a8ba-7343a4240360,2181,,,"[51.5, 31.1]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Prince Oniangué,4545.0,Right Defensive Midfield,134,Troyes,133,['fb2a116c-14b8-4c5d-85a9-103dc91e2ca7'],38,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:38.497,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c79971e-88e8-45cc-83f2-276588601223,2184,,,"[61.4, 14.3]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolas de Roussel de Préville,4383.0,Left Wing,134,Troyes,133,['25556eb3-aea2-477f-a040-cc5cd002f0e9'],41,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:41.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5464be-1d9f-4f32-a8d6-45fb6219458e,2186,,,"[56.8, 65.7]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,135,Troyes,133,['182f95c4-beac-40b0-9ec3-782954a674a8'],48,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:48.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bac7f87-3bac-4f06-b4b0-db5b59afb389,2188,,,"[56.1, 75.8]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aloïs Confais,4413.0,Right Back,135,Troyes,133,['dc467bfb-4de7-4b2d-b676-5f6b5ff583b8'],49,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:49.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a5d1c1-4a50-411d-8407-7d09b618dacc,2191,,,"[42.0, 39.1]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthieu Saunier,13730.0,Left Center Back,135,Troyes,133,['c5ddc12b-1d17-4b3e-a960-21f2a8dbc415'],53,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:53.042,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d93f525-0b6f-488b-a0d0-84ac4a6782f7,2196,,,"[85.4, 13.2]",3901217,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Camus,401470.0,Left Wing,135,Troyes,133,['7c299785-38cf-439b-98df-cb818483102c'],59,,,,,,,,,,,,,,,,,,,Troyes,133,00:20:59.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0720604d-ae5f-4f8c-b103-dc022897d7e2,2201,,,"[42.7, 75.7]",3901217,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing,136,Stade de Reims,156,"['1a65217a-2372-45f8-a210-debec3c16fd4', 'e9cdc069-4184-46f4-90c1-d4f49a056099']",1,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:01.019,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f5dd27-c273-4e12-bd09-1cb3196e3d14,2208,,,"[63.8, 76.2]",3901217,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Wing,137,Stade de Reims,156,['0e7499ea-208b-4d95-96bf-24c69c101981'],43,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:43.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8df0bb3-b7eb-45ea-acf3-0364e891118d,2211,,,"[84.0, 2.5]",3901217,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Jean,3010.0,Center Forward,138,Troyes,133,['9d4c4b34-26aa-4e4b-ab50-61c5d9426be0'],57,,,,,,,,,,,,,,,,,,,Troyes,133,00:21:57.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369914cc-370b-4751-b5df-e3209d3d3bd5,2216,,,"[62.8, 75.6]",3901217,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,139,Stade de Reims,156,"['958fe271-ae21-4077-9560-e2f29f19de2c', '9f373ed6-fdeb-467e-8001-41491331199c']",3,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:03.758,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05096d4f-b26d-46d6-91df-5e0d7ec120bb,2219,,,"[71.8, 70.1]",3901217,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,139,Stade de Reims,156,['6d7fa83b-3bd0-4919-8d49-b3ac4cc00482'],5,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:05.223,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05138fec-c79d-4b9a-b511-eaae6498d5a3,2225,,,"[108.7, 38.0]",3901217,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Weber,7435.0,Left Center Back,141,Stade de Reims,156,['4641bcc8-6af3-42ae-9f41-91ca57e3683b'],56,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:56.016,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47c4992-7913-4bdd-9b6f-daf75581a151,2236,,,"[105.9, 57.1]",3901217,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hamari Traoré,3248.0,Right Wing,141,Stade de Reims,156,"['538d0a6f-670d-407b-aa97-6bdd6c5f65c3', '760e150b-7c32-40d5-bdcc-6c33bbd0de7c']",59,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:59.094,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a14d4c-8945-488a-8a08-aca444e88172,2257,,,"[78.0, 3.4]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Jean,3010.0,Center Forward,143,Troyes,133,['f064d3b3-d0b5-46bd-acb7-ba55c710fafa'],28,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:28.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ac5a93-2518-4271-aa2e-99b0f6f55f7c,2260,,,"[49.4, 8.6]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthieu Saunier,13730.0,Left Center Back,144,Troyes,133,['97e0cc59-5c05-45c6-be86-158d751a3001'],44,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:44.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc2f1bd-9b3e-4c69-837c-e78e5f9168a1,2262,,,"[28.9, 33.8]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,144,Troyes,133,['35bcd1f3-5982-4504-90fa-477ff42f5af4'],46,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:46.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509a8230-d54d-4cb7-826c-d2953f45b8ed,2264,,,"[9.4, 42.1]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthieu Dreyer,36553.0,Goalkeeper,144,Troyes,133,['be5c7504-be8d-41d6-8d63-be45bc3cc5cf'],48,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:48.952,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225ae74-0dd0-4cea-b937-f0d44eb29cdd,2266,,,"[67.2, 24.7]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stéphane Darbion,2993.0,Right Midfield,144,Troyes,133,['1ba59eaf-42b7-48e5-9d67-c57e751b6b84'],52,,,,,,,,,,,,,,,,,,,Troyes,133,00:24:52.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38077460-4af1-4458-a565-fbe8cdab82c4,2271,,,"[94.3, 70.5]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,145,Stade de Reims,156,['57d90fce-308d-438c-889b-5b2c4089eca1'],57,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:24:57.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6dc1f1-10a4-4538-a2ca-14ba584bdf22,2274,,,"[104.7, 56.9]",3901217,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing,145,Stade de Reims,156,['d6451a14-1ff3-418f-9fee-3acbe651d98e'],59,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:24:59.592,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857a6c2d-d90d-488d-83f3-3553ca4f5b1d,2278,,,"[56.1, 16.6]",3901217,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stéphane Darbion,2993.0,Right Midfield,146,Troyes,133,['bafcabd9-b395-4e4c-8f01-37476c3e69d4'],13,,,,,,,,,,,,,,,,,,,Troyes,133,00:25:13.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0670ea1d-65e1-4d17-9604-5f646cbce438,2281,,,"[81.8, 63.1]",3901217,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thievy Guivane Bifouma Koulossa,26775.0,Center Forward,146,Troyes,133,['b2e673a0-f8e3-4676-9d1a-8d56ef96b43b'],15,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:25:15.557,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797d870c-1ee1-4907-bfae-771e45b27221,2284,,,"[113.5, 46.6]",3901217,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gaëtan Charbonnier,7635.0,Center Attacking Midfield,146,Troyes,133,['1a4068ae-8b42-4369-99c0-81e3e2ba0d97'],20,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:25:20.635,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb7df23-25cc-4b81-8cf4-f9d324c2f6b6,2288,,,"[89.2, 48.8]",3901217,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Corentin Jean,3010.0,Center Forward,146,Troyes,133,['84858ce6-1049-4986-aa09-230245d45d57'],33,,,,,,,,,,,,,,,,,,,Troyes,133,00:25:33.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b308c183-c314-4fcc-9e06-aa807abf7e43,2291,,,"[78.0, 72.5]",3901217,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chaouki Ben Saada,3161.0,Right Center Midfield,147,Troyes,133,['a28daace-0506-4419-8ad5-6089cb130d7c'],47,,,,,,,,,,,,,,,,,,,Troyes,133,00:25:47.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f95b58f-94df-47ef-b908-43f971800d1e,2294,,,"[61.9, 64.4]",3901217,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,147,Troyes,133,['10688e85-a3ee-4d7c-be08-0e0d0f02f935'],49,,,,,,,,,,,,,,,,,,,Troyes,133,00:25:49.648,Ball Receipt*,
