ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.289033,,,,,,,,,,,,,,,e1068b45-a9b6-4032-bad6-4a1644aa2741,1701,,,"[41.2, 75.4]",3900540,40,,,,-0.045130625,,Head,,,"[56.7, 74.7]",,Low Pass,,15.515799,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Keeper,Serge Aurier,3481.0,Right Back,79,Paris Saint-Germain,131,['b60bbd6f-a6a2-41f8-a561-b1eb08885fef'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:09.384,Pass,
,,,,,,,,,,,,,,,2.425598,,,,,,,,,,,,,,,0376caab-d19b-4089-8673-0f7a393c4d8e,1703,,,"[56.7, 74.7]",3900540,40,,,,-1.542578,,Head,,,"[57.4, 49.9]",,Low Pass,,24.809877,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Wing,79,Paris Saint-Germain,131,"['5b43214d-c2cf-4bdc-a96d-d8011acc1208', 'dc359f8c-03b4-4cf3-9645-44caf881fcdb']",10,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:10.673,Pass,
,,,,,,,,,,,,,,,3.271506,,,,,,,,,,,,,,,5b43214d-c2cf-4bdc-a96d-d8011acc1208,1705,,,"[62.7, 30.2]",3900540,40,,,,3.047908,,Right Foot,,,"[18.0, 34.4]",,Ground Pass,,44.89688,,,Yoan Cardinale,4257.0,,,,,Recovery,1,Regular Play,Mathieu Bodmer,4373.0,Center Back,80,OGC Nice,136,"['0376caab-d19b-4089-8673-0f7a393c4d8e', '58fef85e-31d8-4926-a8fb-4f786910bb41']",13,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:13.099,Pass,
,,,,,,,,,,,,,,,1.44825,,,,,,,,,,,,,,,4eda49f2-ee5a-44b3-bcad-58e94276012f,1707,,,"[18.0, 34.4]",3900540,40,,,,-0.21159916,,Right Foot,,,"[31.5, 31.5]",,Ground Pass,,13.807969,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Yoan Cardinale,4257.0,Goalkeeper,80,OGC Nice,136,['a3dd38c4-ee33-43b6-843b-fb1284a29fa2'],16,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:16.370,Pass,
,,,,,,,,,,,,,,,1.420796,,,,,,,,,,,,,,,1a930eb3-af96-421e-89ad-5cd80218adee,1710,,,"[32.6, 31.5]",3900540,40,,,,1.6943024,,Left Foot,,,"[30.8, 46.0]",,Ground Pass,,14.611297,,,Paul Baysse,4443.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,80,OGC Nice,136,['c4bd12e6-33f0-423e-9e47-a343158e767c'],19,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:19.709,Pass,
,,,,,,,,,,,,,,,1.408864,,,,,,,,,,,,,,,f4bf0f0d-18f0-43a9-9122-9bbcb743c9cd,1713,,,"[30.8, 46.0]",3900540,40,,,,-1.3575917,,Right Foot,,,"[32.9, 36.3]",,Ground Pass,,9.924717,,,Nampalys Mendy,4506.0,,,,,,1,Regular Play,Paul Baysse,4443.0,Right Center Back,80,OGC Nice,136,['4cac436d-a351-487f-a24b-87c3540f3905'],21,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:21.930,Pass,
,,,,,,,,,,,,,,,2.125364,,,,,,,,,,,,,,,442d5ca8-ca19-4cf9-a6cc-d406ed17d516,1716,,,"[32.9, 36.1]",3900540,40,,,,1.1665502,,Right Foot,,,"[48.9, 73.5]",,High Pass,,40.67874,,,Romain Genevois,2971.0,,,,,,1,Regular Play,Nampalys Mendy,4506.0,Left Defensive Midfield,80,OGC Nice,136,['2c7d852c-e616-46a3-8dde-2487c69c4fcc'],24,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:24.426,Pass,
,,,,,,,,,,,,,,,1.962144,,,,,,,,,,,,,,,77064f15-f3aa-4251-b5d9-ad32756b9379,1722,,,"[42.2, 69.4]",3900540,40,,,,-0.6716062,,Right Foot,,,"[53.9, 60.1]",,Ground Pass,,14.945903,,,Jean Michaël Seri,3359.0,,,,,Free Kick,1,From Free Kick,Paul Baysse,4443.0,Right Center Back,81,OGC Nice,136,['143125c9-968c-4221-b663-b06e3f2599e4'],32,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:32.515,Pass,
,,,,,,,,,,,,,,,1.13084,,,,,,,,,,,,,,,d4b2b5d6-4a23-4bf7-a734-a951cf95e044,1726,,,"[58.3, 50.7]",3900540,40,,,,0.74460447,,Left Foot,,,"[73.6, 64.8]",,Low Pass,,20.80625,Incomplete,,Valère Germain,3210.0,,,,,,1,From Free Kick,Jean Michaël Seri,3359.0,Center Attacking Midfield,81,OGC Nice,136,"['178d7813-26ea-400f-aba6-824b4b97773b', '76da3c0c-7dfb-4ab1-9606-6e395dedfecd', '933ebaa3-36d3-4cc9-af8e-48ddee7f731d']",35,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:40:35.133,Pass,True
,,,,,,,,,,,,,,,1.456461,,,,,,,,,,,,,,,7f0b37a9-554b-48c1-921b-93429982e47c,1730,,,"[49.8, 17.0]",3900540,40,,,,0.0436087,,Right Foot,,,"[77.3, 18.2]",,Ground Pass,,27.526169,,,Zlatan Ibrahimović,3672.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,82,Paris Saint-Germain,131,['5403e968-6ff2-4b4c-8053-96d515d5da8e'],38,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:38.016,Pass,
,,,,,,,,,,,,,,,1.053375,,,,,,,,,,,,,,,d12604b0-078a-42fa-a787-2fe2e9f69dd5,1735,,,"[77.0, 14.3]",3900540,40,,,,-2.3868597,,Right Foot,,,"[68.6, 6.4]",,Ground Pass,,11.531261,,,Layvin Kurzawa,4326.0,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,82,Paris Saint-Germain,131,['7a32cb62-80fd-45c2-b29e-a28ce5721ec3'],41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:41.785,Pass,
,,,,,,,,,,,,,,,1.281479,,,,,,,,,,,,,,,58d73846-a456-4963-aaf8-72594e5b3218,1739,,,"[64.9, 7.9]",3900540,40,,,,2.7360451,,Left Foot,,,"[46.5, 15.8]",,Ground Pass,,20.024235,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Layvin Kurzawa,4326.0,Left Back,82,Paris Saint-Germain,131,['64ac269f-989b-452a-8a17-f65a747012f6'],43,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:43.540,Pass,
,,,,,,,,,,,,,,,1.414675,,,,,,,,,,,,,,,3c2e48a1-276f-4f4b-973c-f349b258d4aa,1742,,,"[46.5, 15.8]",3900540,40,,,,0.99487776,,Right Foot,,,"[51.5, 23.5]",,Ground Pass,,9.180959,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,82,Paris Saint-Germain,131,['1e88b24f-1a91-4be3-b2a1-f9509595cea8'],46,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:46.034,Pass,
,,,,,,,,,,,,,,,1.501266,,,,,,,,,,,,,,,d9bc1c7e-d897-473f-bd7d-33b7a01bc18a,1745,,,"[47.8, 30.6]",3900540,40,,,,1.8070416,,Right Foot,,,"[42.6, 52.2]",,Ground Pass,,22.21711,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,82,Paris Saint-Germain,131,['342d78ad-f79f-4680-9b97-655d1f871817'],48,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:48.377,Pass,
,,,,,,,,,,,,,,,1.435589,,,,,,,,,,,,,,,067bc069-c64e-43e7-a2b8-86cbb0b0d70d,1748,,,"[45.6, 55.1]",3900540,40,,,,-1.9460671,,Right Foot,,,"[41.7, 45.2]",,Ground Pass,,10.640489,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,82,Paris Saint-Germain,131,['627e8d65-a246-4937-8453-6ab0e1a480b0'],52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:52.023,Pass,
,,,,,,,,,,,,,,,1.415306,,,,,,,,,,,,,,,e8af35d7-7446-4180-9580-7c3008018d41,1752,,,"[40.5, 45.4]",3900540,40,,,,-1.5433118,,Left Foot,,,"[41.3, 16.3]",,Ground Pass,,29.110994,,,Thiago Emiliano da Silva,3295.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,82,Paris Saint-Germain,131,['975466bd-bbed-402a-b023-aa5c07709882'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:54.014,Pass,
,,,,,,,,,,,,,,,1.497226,,,,,,,,,,,,,,,8666ebf4-9a6e-4e8d-bf21-32ac0a148c3a,1755,,,"[40.5, 21.4]",3900540,40,,,,1.9604037,,Right Foot,,,"[28.1, 51.6]",,Ground Pass,,32.64659,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Left Center Back,82,Paris Saint-Germain,131,['42525678-8661-41cb-a2ce-59a2155087d3'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:57.691,Pass,
,,,,,,,,,,,,,,,1.640996,,,,,,,,,,,,,,,0f590527-4889-4273-b2b3-6f88073662d7,1758,,,"[27.9, 53.4]",3900540,41,,,,1.4357018,,Left Foot,,,"[30.7, 74.0]",,Ground Pass,,20.789421,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,82,Paris Saint-Germain,131,['35824460-eccf-4f73-8234-74f3e72235ba'],1,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:01.084,Pass,
,,,,,,,,,,,,,,,2.191231,,,,,,,,,,,,,,,2b3d1250-1534-408d-a465-733779f0191b,1761,,,"[30.7, 74.0]",3900540,41,,,,-2.2855575,,Right Foot,,,"[11.0, 51.3]",,Ground Pass,,30.05628,,,Kevin Trapp,4440.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,82,Paris Saint-Germain,131,['895a1882-5a57-4337-be04-db43c7267711'],3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:03.050,Pass,
,,,,,,,,,,,,,,,1.153362,,,,,,,,,,,,,,,81ca3cb7-e208-4537-a796-bfb5749dbfc7,1765,,,"[13.5, 52.6]",3900540,41,,,,1.0253212,,Right Foot,,,"[22.3, 67.1]",,Ground Pass,,16.961428,,,Marcos Aoás Corrêa,4372.0,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,82,Paris Saint-Germain,131,['a343aca1-35a1-4b53-b79c-451de69431fb'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:07.149,Pass,
,,,,,,,,,,,,,,,3.757106,,,,,,,,,,,,,,,c19d77d8-df5f-4fe1-a44f-520d066fd6f8,1768,,,"[31.0, 76.6]",3900540,41,,,,-0.24457914,,Right Foot,,,"[89.9, 61.9]",,High Pass,,60.706673,Pass Offside,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,82,Paris Saint-Germain,131,['cbc0dc3f-a245-4fbe-bb9b-42cbc00db9e2'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:12.606,Pass,
,,,,,,,,,,,,,,,1.556317,,,,,,,,,,,,,,,ce404630-f32c-4f31-bb1a-feece5b53983,1770,,,"[35.0, 13.0]",3900540,41,,,,0.65457076,,Left Foot,,,"[43.6, 19.6]",,Ground Pass,,10.840664,,,Vincent Koziello,4264.0,,,,,Free Kick,1,From Free Kick,Maxime Le Marchand,3229.0,Left Center Back,83,OGC Nice,136,['16e68572-64b7-4765-bf12-6c9aababba02'],23,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:23.005,Pass,
,,,,,,,,,,,,,,,1.117525,,,,,,,,,,,,,,,effb99b5-55fa-45a9-893b-37717d312df9,1772,,,"[43.6, 19.6]",3900540,41,,,,-2.4065118,,Right Foot,,,"[36.3, 13.0]",,Ground Pass,,9.84124,,,Mathieu Bodmer,4373.0,,,,,,1,From Free Kick,Vincent Koziello,4264.0,Right Defensive Midfield,83,OGC Nice,136,['399e683b-0ed5-436c-81da-7b84bdbe81fe'],24,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:24.562,Pass,
,,,,,,,,,,,,,,,0.851713,,,,,,,,,,,,,,,ff80a99c-c017-4ef6-b8e5-a3177a92c8d1,1775,,,"[36.3, 13.0]",3900540,41,,,,0.15991312,,Left Foot,,,"[45.6, 14.5]",,Ground Pass,,9.420191,,,Nampalys Mendy,4506.0,,,,,,1,From Free Kick,Mathieu Bodmer,4373.0,Center Back,83,OGC Nice,136,['eec11233-b308-4d33-854d-563868902e35'],25,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:25.961,Pass,
,,,,,,,,,,,,,,,0.155712,,,,,,,,,,,,,,,744d5ceb-1440-4dd2-ad94-a723052188d3,1779,,,"[48.2, 13.0]",3900540,41,,,,0.23374318,,Right Foot,,,"[50.3, 13.5]",,Ground Pass,,2.1587033,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Left Defensive Midfield,83,OGC Nice,136,"['15441e5b-00cd-488d-a726-1335ea7f7d3b', '941cc154-1362-4f90-9f0f-4b17cc221a37', 'c97990d1-285a-428c-b718-241961162422']",27,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:27.716,Pass,True
,,,,,,,,,,,,,,,3.006857,,,,,,,,,,,,,,,ab6b706b-6d23-48f4-8edd-beeac51cf337,1782,,,"[46.8, 0.1]",3900540,41,,,,2.8391447,,,,,"[7.7, 12.3]",,Low Pass,,40.959126,,,Yoan Cardinale,4257.0,,,,,Throw-in,1,From Throw In,Maxime Le Marchand,3229.0,Left Center Back,84,OGC Nice,136,['dcc2bcef-7db1-4b94-8542-af108a2514bf'],36,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:36.232,Pass,
,,,,,,,,,,,,,,,1.607875,,,,,,,,,,,,,,,b2c2db22-8d4f-490f-b8e2-0bc451210018,1785,,,"[5.4, 19.5]",3900540,41,,,,-0.44671696,,Right Foot,,,"[45.9, 0.1]",,High Pass,,44.90668,Out,,Maxime Le Marchand,3229.0,,,,,,1,From Throw In,Yoan Cardinale,4257.0,Goalkeeper,84,OGC Nice,136,['39fa964e-61ae-4846-84d1-7ab6445025a6'],41,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:41:41.291,Pass,
,,,,,,,,,,,,,,,1.879361,,,,,,,,,,,,,,,0edc6a09-1ba0-46ba-9ca6-8677ed8b9454,1787,,,"[70.4, 80.0]",3900540,41,,,,-2.9938107,,,,,"[39.5, 75.4]",,Low Pass,,31.240519,,,Marcos Aoás Corrêa,4372.0,,,,,Throw-in,1,From Throw In,Serge Aurier,3481.0,Right Back,85,Paris Saint-Germain,131,['f98d0c6b-8f75-4353-ac04-898befed54b7'],50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:50.053,Pass,
,,,,,,,,,,,,,,,2.320019,,,,,,,,,,,,,,,723cd275-d818-4862-9f23-b93d63498654,1790,,,"[36.8, 74.3]",3900540,41,,,,-1.9987448,,Right Foot,,,"[23.8, 45.8]",,Ground Pass,,31.324911,,,Kevin Trapp,4440.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,85,Paris Saint-Germain,131,['aaaca6a6-e79f-44e1-af69-7345082738ba'],54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:54.020,Pass,
,,,,,,,,,,,,,,,1.710662,,,,,,,,,,,,,,,ae2295ac-b024-4b33-b78c-6916cc5444c0,1793,,,"[23.8, 45.4]",3900540,41,,,,-1.2681518,,Right Foot,,,"[31.2, 21.7]",,Ground Pass,,24.828411,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Kevin Trapp,4440.0,Goalkeeper,85,Paris Saint-Germain,131,['e980cbfe-99cc-4cc3-b432-fa18091f49e4'],57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:41:57.547,Pass,
,,,,,,,,,,,,,,,1.573882,,,,,,,,,,,,,,,29a1ab00-e715-4484-81be-2441054d8b5f,1796,,,"[30.7, 24.5]",3900540,42,,,,1.4161958,,Right Foot,,,"[33.1, 39.9]",,Ground Pass,,15.585891,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,85,Paris Saint-Germain,131,['5d24d4f3-dbb1-4feb-abfb-f446be3ec94d'],0,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:00.546,Pass,
,,,,,,,,,,,,,,,1.524756,,,,,,,,,,,,,,,7a85fbc4-8b4a-4c40-9f13-181bf97e6ac0,1799,,,"[35.0, 47.5]",3900540,42,,,,0.42040536,,Left Foot,,,"[52.0, 55.1]",,Ground Pass,,18.621492,,,Benjamin Stambouli,8515.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,85,Paris Saint-Germain,131,['ec7c807a-2b5c-4cb5-99bb-f67079a0180e'],2,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:02.998,Pass,
,,,,,,,,,,,,,,,1.485829,,,,,,,,,,,,,,,4087db4e-43e0-4fc9-b5d7-65edf95cad12,1801,,,"[51.3, 56.0]",3900540,42,,,,2.1551845,,Right Foot,,,"[38.6, 75.2]",,Ground Pass,,23.020208,,,Marcos Aoás Corrêa,4372.0,,,,,,1,From Throw In,Benjamin Stambouli,8515.0,Right Center Midfield,85,Paris Saint-Germain,131,['d960d3be-4337-487c-b145-f8d0df99d115'],4,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:04.522,Pass,
,,,,,,,,,,,,,,,1.134527,,,,,,,,,,,,,,,e380b740-509e-4c66-94bc-2e58cfda09b5,1804,,,"[38.6, 75.2]",3900540,42,,,,-2.0020812,,Right Foot,,,"[33.4, 63.9]",,Ground Pass,,12.439052,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,85,Paris Saint-Germain,131,['d4cba559-682b-483d-adca-6e1d0cffe7e6'],7,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:07.072,Pass,
,,,,,,,,,,,,,,,1.563729,,,,,,,,,,,,,,,3e7d9faa-ebb9-4823-abee-e8f60a5fb892,1808,,,"[31.2, 65.3]",3900540,42,,,,-2.5113358,,Left Foot,,,"[6.8, 47.5]",,Ground Pass,,30.202648,,,Kevin Trapp,4440.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,85,Paris Saint-Germain,131,['3f043d61-da33-4556-9dc7-140d13ae6cdd'],9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:09.115,Pass,
,,,,,,,,,,,,,,,2.894,,,,,,,,,,,,,,,642a5cc3-46a0-433e-b249-bad81fb9bcfe,1811,,,"[4.9, 50.9]",3900540,42,,,,0.6128984,,Right Foot,,,"[45.0, 79.1]",,High Pass,,49.022953,,,Serge Aurier,3481.0,,,,,,1,From Throw In,Kevin Trapp,4440.0,Goalkeeper,85,Paris Saint-Germain,131,['6d5c664a-d940-4564-877f-2daddd808382'],12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:12.470,Pass,
,,,,,,,,,,,,,,,1.361622,,,,,,,,,,,,,,,e8427ab4-d1f0-4ee3-9dc0-e686a4c397d1,1814,,,"[44.7, 79.1]",3900540,42,,,True,-0.6995172,,,,,"[52.9, 72.2]",,Low Pass,,10.716809,Incomplete,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,Serge Aurier,3481.0,Right Back,85,Paris Saint-Germain,131,"['48969c1b-92f2-476f-b366-e06c2e589bd6', '5b6e1d11-49cd-4e22-9261-18a734a1e609', '70b7f22a-14a1-46fd-a999-a1695ec834ef']",15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:15.364,Pass,True
,,,,,,,,,,,,,,,1.478498,,,,,,,,,,,,,,,f02cd854-7993-4051-b24e-cc5aee86d711,1819,,,"[68.2, 7.9]",3900540,42,,,,0.45106965,,Left Foot,,,"[81.0, 14.1]",,High Pass,,14.222517,Incomplete,,Hatem Ben Arfa,16462.0,,,,,,1,From Throw In,Nampalys Mendy,4506.0,Left Defensive Midfield,85,Paris Saint-Germain,131,"['3b29fbb6-c7c1-436a-8583-b1359149cc23', 'a27f0fd2-7b4a-4653-b299-c1b0437c89e4']",17,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:42:17.642,Pass,
,,,,,,,,,,,,,,,1.221445,,,,,,,,,,,,,,,a27f0fd2-7b4a-4653-b299-c1b0437c89e4,1821,,,"[39.1, 66.0]",3900540,42,,,,2.4341612,,Left Foot,,,"[32.2, 71.9]",,Ground Pass,,9.078547,,,Marcos Aoás Corrêa,4372.0,,,,,Recovery,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,85,Paris Saint-Germain,131,"['e2150135-b849-4c8b-b85b-ec0848595769', 'f02cd854-7993-4051-b24e-cc5aee86d711']",19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:19.120,Pass,
,,,,,,,,,,,,,,,1.128822,,,,,,,,,,,,,,,40e2146b-a5db-4592-82da-ce312b0d6999,1824,,,"[31.3, 71.2]",3900540,42,,,,-1.9116341,,Right Foot,,,"[24.1, 50.9]",,Ground Pass,,21.539034,,,Thiago Emiliano da Silva,3295.0,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,85,Paris Saint-Germain,131,['b5520e1e-de98-406f-ae71-09835e7e2462'],21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:21.260,Pass,
,,,,,,,,,,,,,,,1.11962,,,,,,,,,,,,,,,10e4b639-058b-4ce8-8312-632392374302,1827,,,"[28.9, 48.9]",3900540,42,,,,0.09931629,,Right Foot,,,"[57.0, 51.7]",,Ground Pass,,28.239157,,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,85,Paris Saint-Germain,131,['fe7e46ba-75a9-43a8-9298-8511852a3db8'],25,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:25.037,Pass,
,,,,,,,,,,,,,,,1.445014,,,,,,,,,,,,,,,c276588e-447a-464e-9df3-f15e4fc246cf,1829,,,"[57.0, 51.7]",3900540,42,,,,-1.5707964,,Right Foot,,,"[57.0, 38.5]",,Ground Pass,,13.2,,,Blaise Matuidi,4375.0,,,,,,1,From Throw In,Zlatan Ibrahimović,3672.0,Center Forward,85,Paris Saint-Germain,131,['ac978f3f-ce79-4d45-9822-e7c161de77fc'],26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:26.157,Pass,
,,,,,,,,,,,,,,,2.38083,,,,,,,,,,,,,,,53511384-7f9c-42a4-ac11-560fb09f3e1a,1832,,,"[56.7, 38.2]",3900540,42,,,,0.17093453,,Left Foot,,,"[90.3, 44.0]",,Ground Pass,,34.09692,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,85,Paris Saint-Germain,131,"['6569205c-f9bd-4b06-810b-77195a793bb9', '6e95c5fc-5df4-485d-a3f3-cd6f45dc95a4']",27,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:27.602,Pass,True
,,,,,,,,,,,,,,,1.127902,,,,,,,,,,,,,,,aebf4811-727d-4b84-af6a-ae3763d4765f,1836,,,"[98.2, 34.8]",3900540,42,,,,-0.7305083,,Left Foot,,,"[107.8, 26.2]",,Ground Pass,,12.888755,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Right Wing,85,Paris Saint-Germain,131,['22367b13-5901-4a9c-a82a-30cfe743d1d7'],31,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:31.494,Pass,
,,,,,,,,,,,,,,,1.106944,,,,,,,,,,,,,,,d5e86962-e330-46b5-96a9-6a9b96971640,1838,,,"[108.2, 26.8]",3900540,42,,,,1.3830884,,Right Foot,,,"[111.6, 44.7]",,Ground Pass,,18.220043,Unknown,,Zlatan Ibrahimović,3672.0,,,,,,1,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Wing,85,Paris Saint-Germain,131,['1685070a-3a73-481e-a16a-0e7a593505cd'],32,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:42:32.622,Pass,
,,,,,,,,,,,,,,,0.490844,,,,,,,,,,,,,,,9167358f-235b-472a-8c86-c3fd3970ef54,1844,,,"[60.0, 40.0]",3900540,44,,,,2.2655346,,Right Foot,,,"[59.0, 41.2]",,Ground Pass,,1.56205,,,Hatem Ben Arfa,16462.0,,,,,Kick Off,1,From Kick Off,Valère Germain,3210.0,Left Center Forward,87,OGC Nice,136,['cdfdcae7-8116-4dbc-bb2a-306c3e2ad09c'],30,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:30.418,Pass,
,,,,,,,,,,,,,,,1.111257,,,,,,,,,,,,,,,f549111e-6671-4df5-b2fb-ccc59a991f74,1847,,,"[59.0, 41.2]",3900540,44,,,,2.6399887,,Right Foot,,,"[49.7, 46.3]",,Ground Pass,,10.606602,,,Vincent Koziello,4264.0,,,,,,1,From Kick Off,Hatem Ben Arfa,16462.0,Right Center Forward,87,OGC Nice,136,['5d1b18bd-2a82-488a-948d-3a1a9e319982'],31,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:31.887,Pass,
,,,,,,,,,,,,,,,1.627436,,,,,,,,,,,,,,,e31a7c56-10b4-48de-abce-0a30baeaef0a,1850,,,"[49.7, 46.3]",3900540,44,,,,1.852662,,Right Foot,,,"[42.2, 72.2]",,Ground Pass,,26.96405,,,Romain Genevois,2971.0,,,,,,1,From Kick Off,Vincent Koziello,4264.0,Right Defensive Midfield,87,OGC Nice,136,['49222f19-7b13-4e84-b558-5c1fb6529398'],33,,,,,,,,,,,,,,,,,,,OGC Nice,136,00:44:33.928,Pass,
