50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.410506,,,,,,,,,,,,8b2f1cd2-9fd1-4a45-b883-9f12554ce195,2097,,"[38.7, 71.7]",3901258,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Valère Germain,3210.0,Left Center Forward,88,Guingamp,142,"['40752067-0655-48a3-a192-91c5d741f1d5', 'cb129258-60e5-40f9-a896-db3fb7ffbd32']",2,,,,,,,,,,,,,,,,,OGC Nice,136,00:45:02.349,Pressure,
,,,,,,,,,,,,,,,,1.096346,,,,,,,,,,,,046e0a21-094e-4f45-bf07-8b44ad158800,2118,,"[80.9, 76.5]",3901258,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Pied,4270.0,Right Back,91,Guingamp,142,"['261a8d65-8acd-4183-b176-967a932b1dd9', '3ab78115-9551-48f9-9fba-9e30c11d07ec', '8534823f-7cfc-4d01-b460-8141dd91ce67']",24,,,,,,,,,,,,,,,,,OGC Nice,136,00:00:24.479,Pressure,
,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,a3059a25-4282-4d2b-bd04-513e72e16a6b,2122,,"[36.6, 6.8]",3901258,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jimmy Briand,3213.0,Left Center Forward,91,Guingamp,142,['fd92b95a-5d80-4c16-b2e7-c48f264b80df'],25,,,,,,,,,,,,,,,,,Guingamp,142,00:00:25.679,Pressure,
,,,,,,,,,,,,,,,,1.119998,,,,,,,,,,,,124dd2f2-5acf-4e27-9fb7-f47a8a734386,2132,,"[45.6, 64.1]",3901258,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,92,OGC Nice,136,"['58739b03-9ddc-4f9e-9125-15c6614d54d9', '81cef0c6-e4d9-4c8f-ae07-87cb5ef91c51']",35,,,,,,,,,,,,,,,,,Guingamp,142,00:00:35.948,Pressure,
,,,,,,,,,,,,,,,,1.519995,,,,,,,,,,,,986674b8-8bde-4b88-88d7-440e42d4486f,2142,,"[39.4, 24.7]",3901258,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,92,OGC Nice,136,"['ae5ac6eb-cb76-49d9-9886-7244baf190d1', 'fbb2e074-45a0-4fc4-b840-416fa6dd4f64']",45,,,,,,,,,,,,,,,,,Guingamp,142,00:00:45.917,Pressure,
,,,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,029b7293-67d1-4087-bc04-fc87165c7e12,2155,,"[72.8, 60.5]",3901258,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,92,OGC Nice,136,"['4accf602-69c6-4fb4-b7d5-a046f4087ea7', 'ee394d87-ec21-46ee-9196-5ff7625c443b']",59,,,,,,,,,,,,,,,,,Guingamp,142,00:00:59.077,Pressure,
,,,,,,,,,,,,,,,,0.759999,,,,,,,,,,,,56c3ee0b-af7b-48ea-a151-0b9f59afe1a6,2177,,"[56.3, 22.2]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,92,OGC Nice,136,"['734d2c6d-84a7-47ef-9e55-1c6e58b7f0b9', '7d5bc780-bbda-49e3-b918-f1ee4b2e551a']",17,,,,,,,,,,,,,,,,,Guingamp,142,00:01:17.797,Pressure,
,,,,,,,,,,,,,,,,1.399983,,,,,,,,,,,,274ea486-3188-4ffb-9347-e8df9de84220,2185,,"[33.9, 26.7]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,92,OGC Nice,136,"['2d9bacd2-76aa-47c0-932b-2bac472fa49c', '55ca6454-9c55-4d44-b3aa-e0f0f132d6e1']",25,,,,,,,,,,,,,,,,,Guingamp,142,00:01:25.197,Pressure,
,,,,,,,,,,,,,,,,1.199996,,,,,,,,,,,,44b93149-3504-43aa-8342-728fd1af5365,2196,,"[74.3, 68.0]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ludovic Blas,3235.0,Right Midfield,94,Guingamp,142,"['1e71bf26-17a1-4c65-bdf4-69ab93e13e84', 'c0768ed8-2895-4885-8b66-149ffbde60d4']",42,,,,,,,,,,,,,,,,,Guingamp,142,00:01:42.563,Pressure,
,,,,,,,,,,True,,,,,,0.799999,,,,,,,,,,,,7ab29bf6-070e-41e4-8a63-e3dc020cc3c7,2200,,"[70.2, 69.5]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jimmy Briand,3213.0,Left Center Forward,95,OGC Nice,136,['c0768ed8-2895-4885-8b66-149ffbde60d4'],43,,,,,,,,,,,,,,,,,Guingamp,142,00:01:43.523,Pressure,
,,,,,,,,,,True,,,,,,0.919999,,,,,,,,,,,,7649e373-06bb-45a8-b79d-2f341e3ddd7e,2204,,"[68.3, 68.8]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Midfield,95,OGC Nice,136,"['4854f886-6a98-4a21-9137-e9f51669d96e', 'b81a4ddf-f686-42a9-92d9-68c02ae268e2']",44,,,,,,,,,,,,,,,,,Guingamp,142,00:01:44.563,Pressure,
,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,0722a28b-4599-400c-93d9-e28ae39efd3d,2215,,"[49.0, 33.3]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,95,OGC Nice,136,"['165d43f3-a950-4049-80b2-fc0cf7e776fe', '33b448f9-b16f-4976-85da-69b4e2910ba9', '8c3843ca-3f8d-4d10-a0f1-2559f9ac17a0']",50,,,,,,,,,,,,,,,,,Guingamp,142,00:01:50.883,Pressure,
,,,,,,,,,,,,,,,,0.65209,,,,,,,,,,,,05b28b34-1d53-4b46-ade0-e60d209dcc4a,2219,,"[98.4, 52.1]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Right Center Forward,95,OGC Nice,136,['3584ecaa-13f9-42c9-ab9c-93314db2d4c2'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:53.470,Pressure,
,,,,,,,,,,True,,,,,,0.20964,,,,,,,,,,,,94089871-4dbc-4102-b4e1-5cf2e7224e41,2222,,"[71.1, 78.2]",3901258,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Right Back,95,OGC Nice,136,"['329f5f97-86d7-4413-b9cf-b32faf0e4e0d', '94e03189-19dd-4dc1-bca0-3d6adc62a338']",56,,,,,,,,,,,,,,,,,OGC Nice,136,00:01:56.651,Pressure,
,,,,,,,,,,,,,,,,0.301798,,,,,,,,,,,,1f69084b-5977-4d0d-a1d2-205c686ad4ba,2270,,"[51.6, 10.2]",3901258,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,96,Guingamp,142,['3e09f2c4-ed65-4002-960b-7393d9a5be91'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:02:41.455,Pressure,
,,,,,,,,,,True,,,,,,0.52,,,,,,,,,,,,c475542c-2c60-4c56-bfbb-d3a837b0d0de,2280,,"[70.2, 68.2]",3901258,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Martins-Pereira,3364.0,Right Back,98,OGC Nice,136,['e40bf713-f5d3-41ff-baff-1db8f04b67d1'],59,,,,,,,,,,,,,,,,,Guingamp,142,00:02:59.446,Pressure,
,,,,,,,,,,,,,,,,0.359998,,,,,,,,,,,,87aa9cdc-dc42-4c02-af3e-6b85717ed701,2298,,"[66.8, 74.4]",3901258,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ludovic Blas,3235.0,Right Midfield,99,OGC Nice,136,"['aabd7a5a-8212-42c1-bb88-87d14cf42da5', 'b320607d-6f1f-4ffb-b1c2-e91ba490c87b']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:03:40.720,Pressure,
,,,,,,,,,,,,,,,,0.189084,,,,,,,,,,,,bbd2ff19-0309-4b33-a4cb-cd3506a5be1f,2300,,"[56.5, 20.7]",3901258,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean Michaël Seri,3359.0,Left Center Midfield,99,OGC Nice,136,['8b1711e7-ce59-4afb-a603-1e0750b3f835'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:41.881,Pressure,
,,,,,,,,,,True,,,,,,0.196918,,,,,,,,,,,,b5f1cdf0-a0b4-4334-a243-df45021dee84,2305,,"[35.1, 22.6]",3901258,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nampalys Mendy,4506.0,Center Defensive Midfield,99,OGC Nice,136,"['7c34ff9b-0a82-4516-b1d0-6885c64ec595', 'b816d83f-719c-4076-9018-46ee12c73e0c']",46,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:46.703,Pressure,
,,,,,,,,,,,,,,,,0.719998,,,,,,,,,,,,13db9ee6-6329-4564-9d27-29e5d809d79c,2311,,"[97.4, 59.6]",3901258,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jimmy Briand,3213.0,Left Center Forward,99,OGC Nice,136,['f26eed85-7edf-421d-aa64-2d7f88e6d13b'],48,,,,,,,,,,,,,,,,,Guingamp,142,00:03:48.563,Pressure,
,,,,,,,,,,,,,,,,0.178328,,,,,,,,,,,,f26eed85-7edf-421d-aa64-2d7f88e6d13b,2312,,"[22.7, 20.3]",3901258,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paul Baysse,4443.0,Left Center Back,99,OGC Nice,136,['13db9ee6-6329-4564-9d27-29e5d809d79c'],49,,,,,,,,,,,,,,,,,OGC Nice,136,00:03:49.075,Pressure,True
,,,,,,,,,,,,,,,,0.329168,,,,,,,,,,,,08f0aa90-9e1a-49e0-a046-6549b343afec,2329,,"[37.7, 5.1]",3901258,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,101,Guingamp,142,"['136f2da1-be7e-4d3d-9f1e-f5cd2d7fa5fe', 'c7b8ee99-f06c-440d-b51e-a64aec5b6cd1']",7,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:07.840,Pressure,
,,,,,,,,,,,,,,,,0.574657,,,,,,,,,,,,9f64ab6c-3806-42f2-8f5c-bec3d6cf6899,2334,,"[81.3, 45.3]",3901258,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Right Center Forward,101,Guingamp,142,"['21364baa-9ace-431d-afd6-a8c01b675e41', '44f50a50-45a0-48b9-84f5-72b7d77f9bb9', '53fa27b5-0df9-47b3-9ad9-64bf4db7ac80']",14,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:14.682,Pressure,
,,,,,,,,,,,,,,,,0.193998,,,,,,,,,,,,93398e42-6b44-4a36-a152-0373f6dd2072,2344,,"[61.9, 16.6]",3901258,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,101,Guingamp,142,,24,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:24.060,Pressure,
,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,d84d72f0-205a-4424-808f-61e1a52b6c6d,2346,,"[73.2, 70.9]",3901258,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Midfield,101,Guingamp,142,['18280926-c192-4600-b7e3-2eba7e7a4f2a'],25,,,,,,,,,,,,,,,,,Guingamp,142,00:04:25.777,Pressure,
,,,,,,,,,,,,,,,,1.079998,,,,,,,,,,,,4c136d99-6606-4639-a54f-f9b274789e69,2366,,"[24.0, 8.1]",3901258,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,102,OGC Nice,136,['1261d67b-95f8-4db5-883c-83eda992042c'],46,,,,,,,,,,,,,,,,,Guingamp,142,00:04:46.297,Pressure,
,,,,,,,,,,True,,,,,,0.345681,,,,,,,,,,,,b4f29d2f-5788-4282-b8aa-a8154c6de589,2370,,"[94.4, 71.8]",3901258,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Center Forward,103,Guingamp,142,"['11160f49-ce82-4e8e-8713-09c8f177f7de', '4b6f51a9-b7c0-484c-ae8a-edda795fd3d4']",49,,,,,,,,,,,,,,,,,OGC Nice,136,00:04:49.048,Pressure,
,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,db3520b2-5c33-42d4-934f-5bdc28527af3,2401,,"[73.4, 45.5]",3901258,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,104,OGC Nice,136,"['0863b5ae-0f9f-47e0-bd64-234cebe77289', '0a19da6f-05aa-4fdd-a926-f2107da94120', '896c51f2-be49-4cae-9d3f-a22b04eb061b']",43,,,,,,,,,,,,,,,,,Guingamp,142,00:05:43.539,Pressure,
,,,,,,,,,,,,,,,,0.999999,,,,,,,,,,,,6a3faa99-8ade-4bc8-8ef4-e8907a532428,2417,,"[74.9, 20.0]",3901258,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Younousse Sankharé,3348.0,Left Defensive Midfield,104,OGC Nice,136,"['8c1c6864-fa26-4fa8-935e-23d2c87bf7b3', 'd40ea4f2-85d2-4f65-bbe1-a0b15f630e60']",53,,,,,,,,,,,,,,,,,Guingamp,142,00:05:53.477,Pressure,
,,,,,,,,,,,,,,,,1.039998,,,,,,,,,,,,16fcabb4-348b-43ad-9e01-4abf4c73d05c,2436,,"[69.6, 55.1]",3901258,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,106,OGC Nice,136,"['3e1f393e-6c63-49d1-aa67-83cb2edb8fad', '871ae9a8-8e2d-461a-a57f-00296440243c']",24,,,,,,,,,,,,,,,,,Guingamp,142,00:06:24.625,Pressure,
,,,,,,,,,,,,,,,,1.719998,,,,,,,,,,,,284e5d72-dac3-46c9-af77-bbac15772229,2440,,"[97.0, 37.2]",3901258,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,106,OGC Nice,136,"['2b729e91-aac6-4f7e-a63b-907d6e062d01', '3bdf6948-1052-495a-a013-c1807cdd67c6']",28,,,,,,,,,,,,,,,,,Guingamp,142,00:06:28.625,Pressure,
,,,,,,,,,,,,,,,,0.20905,,,,,,,,,,,,a1be9bfe-33e9-4c67-b858-d371e3d0844a,2445,,"[68.1, 78.9]",3901258,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alassane Pléa,3230.0,Right Center Forward,106,OGC Nice,136,"['039fb34d-9af9-4988-b991-5648e064c116', '30999f5a-2a55-40b8-925f-a75d7e7ead48']",36,,,,,,,,,,,,,,,,,OGC Nice,136,00:06:36.007,Pressure,
,,,,,,,,,,,,,,,,1.119996,,,,,,,,,,,,442aa1f4-65cf-4d93-9e24-86a7ebc04ef1,2467,,"[76.0, 30.7]",3901258,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Younousse Sankharé,3348.0,Left Defensive Midfield,108,OGC Nice,136,"['00090ee1-ace9-4a5c-9360-f8a4632af8e4', '32961a6c-407d-4cb6-a397-ec54b6600e21']",53,,,,,,,,,,,,,,,,,Guingamp,142,00:06:53.695,Pressure,
,,,,,,,,,,,,,,,,0.559999,,,,,,,,,,,,f949301e-705c-4556-ad15-2a11e674eb04,2474,,"[75.8, 5.3]",3901258,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Thibault Giresse,4434.0,Left Midfield,108,OGC Nice,136,['add92bcc-c329-49c1-b293-45c131f34492'],58,,,,,,,,,,,,,,,,,Guingamp,142,00:06:58.016,Pressure,
,,,,,,,,,,,,,,,,0.56906,,,,,,,,,,,,8fe0b12f-ea8a-49ec-a457-dbbcadec7496,2477,,"[36.6, 76.7]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Pied,4270.0,Right Back,109,Guingamp,142,"['4c3d889b-a49a-45dd-b110-40d85596393c', 'd077bc35-16ef-4138-936d-9a633b65944d']",11,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:11.926,Pressure,
,,,,,,,,,,,,,,,,0.856444,,,,,,,,,,,,967c6b13-2cd5-433b-9dea-2c3cc6c02862,2484,,"[23.4, 72.3]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nampalys Mendy,4506.0,Center Defensive Midfield,110,Guingamp,142,"['a4fa9eb8-f80b-4ffd-b908-3f9a52c16587', 'c82d088e-d548-43a0-a312-1dad08d7f38a']",18,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:18.201,Pressure,
,,,,,,,,,,,,,,,,0.210114,,,,,,,,,,,,ee81b7dd-68af-4679-b242-1bf558f31798,2487,,"[23.6, 72.5]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Koziello,4264.0,Right Center Midfield,110,Guingamp,142,"['954bcce8-eb18-47e8-b592-1ec46e0d2656', 'a4fa9eb8-f80b-4ffd-b908-3f9a52c16587']",19,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:19.440,Pressure,
,,,,,,,,,,,,,,,,1.479998,,,,,,,,,,,,23dbaa4b-5244-42b6-9e2b-24ea0a2e2f63,2489,,"[89.9, 8.9]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jimmy Briand,3213.0,Left Center Forward,110,Guingamp,142,"['2854ac23-e5c2-4228-8704-65d1919e376c', 'b5b4a1c3-5b92-4b8b-8ea9-8c3ebbff52e0']",21,,,,,,,,,,,,,,,,,Guingamp,142,00:07:21.128,Pressure,
,,,,,,,,,,True,,,,,,1.119998,,,,,,,,,,,,edb42d73-e9e1-4312-b502-ecc7388d4a8c,2493,,"[68.3, 13.0]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,111,OGC Nice,136,"['1a72f5f1-1180-40be-83c1-33c12b63fa11', '2854ac23-e5c2-4228-8704-65d1919e376c']",24,,,,,,,,,,,,,,,,,Guingamp,142,00:07:24.797,Pressure,
,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,73fb66f7-34ba-45cd-82df-0f3d39c28c4b,2511,,"[31.7, 42.1]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Sorbon,3124.0,Left Center Back,111,OGC Nice,136,"['1a33a2f8-2a97-4b58-9a06-55ea0f79485c', '95c04d8b-986a-475a-8fb6-c5785f7d387b', '9f69a5f7-cf0e-4ddf-9256-8b9fcdcab63a']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:07:40.637,Pressure,
,,,,,,,,,,,,,,,,1.036434,,,,,,,,,,,,f482a786-1e8e-4672-929a-dfe11a182801,2531,,"[61.6, 8.9]",3901258,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Baysse,4443.0,Left Center Back,113,Guingamp,142,,58,,,,,,,,,,,,,,,,,OGC Nice,136,00:07:58.121,Pressure,
,,,,,,,,,,,,,,,,0.959998,,,,,,,,,,,,5ba67216-7087-490c-aed1-f665dcaf1d6c,2545,,"[39.6, 46.3]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,114,OGC Nice,136,"['24f998c5-cabf-4196-9471-da8025a2c107', 'c2bb9d1e-3ff0-47b1-bbc2-68881f908a44']",6,,,,,,,,,,,,,,,,,Guingamp,142,00:08:06.484,Pressure,
,,,,,,,,,,,,,,,,0.639999,,,,,,,,,,,,506d5442-1f6d-470b-99d4-6532c168d631,2546,,"[37.7, 45.3]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younousse Sankharé,3348.0,Left Defensive Midfield,114,OGC Nice,136,['c2bb9d1e-3ff0-47b1-bbc2-68881f908a44'],6,,,,,,,,,,,,,,,,,Guingamp,142,00:08:06.644,Pressure,
,,,,,,,,,,True,,,,,,1.759999,,,,,,,,,,,,faf27e2c-a779-4e4c-83c9-2301b7de8103,2557,,"[24.9, 4.0]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibault Giresse,4434.0,Left Midfield,115,Guingamp,142,['86ca94b5-52fb-415d-b769-7ef0ee0a9a40'],18,,,,,,,,,,,,,,,,,Guingamp,142,00:08:18.483,Pressure,
,,,,,,,,,,,,,,,,0.342255,,,,,,,,,,,,9bbafdbc-f0b8-472d-bccc-f3f841a1e7b2,2561,,"[99.9, 77.2]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Pied,4270.0,Right Back,115,Guingamp,142,"['f59cd513-61e0-48c4-9c6a-71177e7c3dc9', 'f6769e11-3326-4f97-a168-a043a109927f']",21,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:21.346,Pressure,
,,,,,,,,,,,,,,,,0.180011,,,,,,,,,,,,0b977fb4-0a0f-46b6-9835-ba718d60cbfe,2568,,"[94.2, 63.9]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Koziello,4264.0,Right Center Midfield,115,Guingamp,142,"['364a8d89-4d56-4d45-88d5-31c9bf1a8e3e', '584c19e0-716e-4f71-9f73-dca23ad70629']",24,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:24.477,Pressure,
,,,,,,,,,,,,,,,,0.599987,,,,,,,,,,,,d55700cb-ce9d-439b-8f23-b6aee2395a87,2588,,"[44.8, 41.9]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moustapha Elhadji Diallo,3121.0,Right Defensive Midfield,116,OGC Nice,136,"['79e507cc-f88a-4c9a-887d-3a938b033599', 'e9ceadb1-bb20-4fb9-9024-99bc0056aac8']",40,,,,,,,,,,,,,,,,,Guingamp,142,00:08:40.189,Pressure,
,,,,,,,,,,,,,,,,0.325429,,,,,,,,,,,,d1a257ab-beaf-4259-979b-321fbe57f27b,2593,,"[86.7, 37.8]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,116,OGC Nice,136,['ff56d673-4464-4e59-a913-89e7ef758dd8'],41,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:41.816,Pressure,
,,,,,,,,,,True,,,,,,0.477887,,,,,,,,,,,,cf60655f-f672-409f-a8d3-292a846e7b10,2600,,"[79.2, 17.5]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,117,Guingamp,142,"['81dc3d0b-970c-4a49-b261-8ce93d786d8f', 'f58fd0bd-3e64-4ec1-a6ab-14204de61f52']",46,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:46.096,Pressure,
,,,,,,,,,,,,,,,,0.339964,,,,,,,,,,,,691dce55-61ba-4f5f-8d49-5b391a4fcdeb,2606,,"[83.7, 38.2]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,117,Guingamp,142,"['566153dc-e4ce-4fca-98fb-285528ede6b1', '9ddb7852-d222-44f9-a815-56af7b56b6d9']",49,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:49.076,Pressure,
,,,,,,,,,,,,,,,,0.646388,,,,,,,,,,,,398a26e2-2da7-47fc-9571-ea3cdd35bff2,2608,,"[86.5, 24.3]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Center Attacking Midfield,117,Guingamp,142,"['046a65fc-1ecf-4a86-a909-1e0c5ef8e61f', 'a9a46b9c-cf25-42ee-994c-7bdfe00931f0', 'b95533c0-abc4-417e-8cad-48b8e4984135']",50,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:50.902,Pressure,
,,,,,,,,,,,,,,,,0.870148,,,,,,,,,,,,2a595ce6-a1b6-4fa1-b12c-47f3cc04271c,2614,,"[63.1, 6.4]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,117,Guingamp,142,['55dacb45-6f61-4f19-91d3-88f41fa771ac'],53,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:53.341,Pressure,
,,,,,,,,,,,,,,,,0.404854,,,,,,,,,,,,e0475e51-0030-4ca3-a050-dc7760b77f30,2621,,"[20.6, 42.7]",3901258,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Genevois,2971.0,Right Center Back,117,Guingamp,142,['cc7c0602-1722-4cbc-85f1-c94e7c282a29'],59,,,,,,,,,,,,,,,,,OGC Nice,136,00:08:59.423,Pressure,
,,,,,,,,,,,,,,,,2.279995,,,,,,,,,,,,0d007dbb-6693-4f66-a8db-aabc70c12e43,2634,,"[56.5, 67.5]",3901258,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ludovic Blas,3235.0,Right Midfield,118,OGC Nice,136,"['0788eed1-5c4a-40e1-bac4-d9b1de82bd84', '63e11ace-fdf4-4506-8ba8-bbd344ce6c3e']",51,,,,,,,,,,,,,,,,,Guingamp,142,00:09:51.662,Pressure,
,,,,,,,,,,True,,,,,,0.489315,,,,,,,,,,,,1a231246-d2c1-42d8-afa1-4fdf04225fcf,2663,,"[65.7, 16.0]",3901258,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Domingos Barbosa Pereira,6352.0,Left Back,119,Guingamp,142,['f1e8b769-34d6-4eb5-b7f3-a9ab13b69ab4'],13,,,,,,,,,,,,,,,,,OGC Nice,136,00:10:13.860,Pressure,
