50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[90.5, 72.3]",,,,,,,,,,,,,0.80972,,,,,,,,,,,,,5cec5df1-517e-4cad-a89f-b82fa0360665,3522,,,"[89.5, 74.6]",3901152,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Appiah,22111.0,Right Back,183,Caen,140,"['2ce017e6-f077-4533-9be4-11b75a59cd41', '3dac8727-7da6-4581-84c5-3b2b74cbdf7f', 'e2e88c87-4135-4cf8-8cbf-b823ff3caccf']",54,,,,,,,,,,,,,,,,Caen,140,00:41:54.092,Carry,True
,,,,"[29.6, 10.0]",,,,,,,,,,,,,1.046893,,,,,,,,,,,,,657b61a4-730e-42b6-aeb7-aa5de67f3458,3526,,,"[29.6, 8.9]",3901152,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,184,Rennes,134,"['298663bd-d236-4c54-8a67-eb35d9fae9f1', '84a5061f-b1b5-4ae6-ab6f-f274ba05a8bb']",55,,,,,,,,,,,,,,,,Rennes,134,00:41:55.595,Carry,
,,,,"[38.8, 2.7]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,5047ebe2-50a6-49db-8cd5-bb9a58c59c6f,3530,,,"[36.6, 1.6]",3901152,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Left Wing,184,Rennes,134,"['4fbfb956-1664-4073-a8cf-2e112ddd84b6', '984a5294-63c5-4ace-8ccc-852b9951b6ce']",57,,,,,,,,,,,,,,,,Rennes,134,00:41:57.551,Carry,
,,,,"[20.2, 39.5]",,,,,,,,,,,,,0.16,,,,,,,,,,,,,4c2bd3fd-470d-4f23-8ea2-03dd0425cf0b,3550,,,"[20.2, 39.5]",3901152,89,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Benoît Guy Robert Costil,3354.0,Goalkeeper,187,Rennes,134,"['2930fb52-cd3a-416e-b1df-1c9308cf7fb8', '7f5bbf24-336f-4a65-8e06-0430880aa2de']",21,,,,,,,,,,,,,,,,Rennes,134,00:44:21.074,Carry,
,,,,"[30.6, 45.7]",,,,,,,,,,,,,0.439996,,,,,,,,,,,,,319baa38-eb0c-4029-8703-6f0d9c953409,3553,,,"[29.4, 44.2]",3901152,89,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,187,Rennes,134,"['10badaf6-93b4-458c-9c5d-fddb954e58bd', 'aa5fb395-f7dd-4459-a2f4-52217e0f3866']",22,,,,,,,,,,,,,,,,Rennes,134,00:44:22.504,Carry,
,,,,"[50.3, 25.8]",,,,,,,,,,,,,2.4,,,,,,,,,,,,,cae856e0-ae31-4390-b92e-a27a8c05869f,3556,,,"[39.0, 30.1]",3901152,89,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Benjamin André,2990.0,Left Defensive Midfield,187,Rennes,134,"['b1535822-e51d-4ed6-8b53-19e8d5fc635d', 'fe4fdb1b-aaf7-4f05-b2f0-fe27a877e211']",24,,,,,,,,,,,,,,,,Rennes,134,00:44:24.584,Carry,
,,,,"[54.2, 1.4]",,,,,,,,,,,,,0.89362,,,,,,,,,,,,,91dbdf29-ce7b-4c28-beda-72dd842ac39b,3561,,,"[57.6, 1.2]",3901152,89,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Cheikh M''Bengue,3424.0,Left Back,187,Rennes,134,"['1039f570-4036-4b69-9735-9cfc7264ae4b', '62249933-1b44-403f-baea-4bcfc44b61cb', 'b89548e1-bc04-4569-8920-f523f6128a07']",31,,,,,,,,,,,,,,,,Rennes,134,00:44:31.011,Carry,True
,,,,"[25.9, 7.0]",,,,,,,,,,,,,0.83266,,,,,,,,,,,,,bbf58579-39eb-42bb-9ccf-9f31244177ad,3577,,,"[28.1, 8.3]",3901152,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,188,Caen,140,"['44be004a-6f6f-4473-b894-2cc1c7570707', '8b1380fa-e0ee-454d-97b5-554799f022c7', '9bd95ff0-606a-4528-b3a1-f8a396cc98d4']",51,,,,,,,,,,,,,,,,Rennes,134,00:44:51.667,Carry,True
,,,,"[97.6, 35.2]",,,,,,,,,,,,,0.042669,,,,,,,,,,,,,5be89b6c-c01a-4243-8ee3-e502089fd81f,3585,,,"[96.7, 35.5]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andy Delort,3038.0,Center Forward,189,Caen,140,"['33beaf9c-d298-4814-abd5-7abe03b471ec', '81cc79ee-818a-4519-8380-0aeef4ddb882']",19,,,,,,,,,,,,,,,,Caen,140,00:45:19.723,Carry,
,,,,"[30.2, 36.3]",,,,,,,,,,,,,1.225167,,,,,,,,,,,,,ea4e7d77-aa0a-4f10-ad99-7e37b0442c77,3590,,,"[22.3, 41.2]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvain Armand,40699.0,Left Center Back,189,Caen,140,"['23aff315-f124-490b-84ca-8f8f550038e2', '923f47fe-09ef-4141-8fa4-19c3a8378813', 'f868fe96-758e-49ce-b8f5-68f390788065']",22,,,,,,,,,,,,,,,,Rennes,134,00:45:22.153,Carry,True
,,,,"[86.0, 43.2]",,,,,,,,,,,,,1.919484,,,,,,,,,,,,,80b81320-9748-4f28-8f77-f97c519141dd,3594,,,"[89.9, 43.8]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michaël Jordan Nkololo,4539.0,Right Midfield,189,Caen,140,"['1ed34b52-c0c3-4418-96ab-27cbf1302532', 'aff7458f-45d0-4244-8553-e17d5767732e']",23,,,,,,,,,,,,,,,,Caen,140,00:45:23.378,Carry,
,,,,"[71.1, 56.6]",,,,,,,,,,,,,1.767936,,,,,,,,,,,,,c6bd6a0b-81fa-4eaa-b7a5-7fa31c3fd750,3597,,,"[72.1, 61.3]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julien Féret,2959.0,Center Attacking Midfield,189,Caen,140,"['08410ee1-031c-49ad-b32c-3504ffa158b7', 'c0b90558-fee6-438f-b5c3-ebc3cfaeab2a']",26,,,,,,,,,,,,,,,,Caen,140,00:45:26.527,Carry,
,,,,"[52.0, 30.1]",,,,,,,,,,,,,0.747859,,,,,,,,,,,,,06470e9b-e7fd-40af-aae9-1f552af2efe0,3602,,,"[51.6, 31.0]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damien Da Silva,4386.0,Left Center Back,189,Caen,140,"['aa1b1078-6239-48ab-aa45-71eb859020c7', 'aed14d65-d066-413e-9822-d8d38bc38504']",30,,,,,,,,,,,,,,,,Caen,140,00:45:30.777,Carry,
,,,,"[67.6, 5.5]",,,,,,,,,,,,,1.609428,,,,,,,,,,,,,5b332256-6d62-4a15-9d88-bc88de9b32ae,3605,,,"[63.6, 9.2]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Bessat,2992.0,Left Back,189,Caen,140,"['4eb3843b-e5b9-4381-a839-05143480a357', '87103b92-45cc-4afc-a91f-73398ae99916', 'cd3af870-1100-4014-86e0-5c61dd969cbf']",32,,,,,,,,,,,,,,,,Caen,140,00:45:32.779,Carry,True
,,,,"[26.4, 76.3]",,,,,,,,,,,,,1.322992,,,,,,,,,,,,,db44cff0-2632-4c1c-8a8f-a7493a9f19a4,3610,,,"[34.9, 71.6]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Zeffane,3195.0,Right Back,190,Rennes,134,"['5a9f189d-db63-42e3-b344-3c492de58bed', 'c7364745-d8aa-4d1c-9576-0f400e679c62']",35,,,,,,,,,,,,,,,,Rennes,134,00:45:35.407,Carry,
,,,,"[17.4, 64.7]",,,,,,,,,,,,,0.956263,,,,,,,,,,,,,b1616eae-3898-4f9b-b313-baa2f8996bee,3613,,,"[19.7, 62.2]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Filipe Teodósio Mendes,3753.0,Right Center Back,190,Rennes,134,"['654807fc-32ad-4c90-9d1b-0a618025731c', 'a983b5b8-258a-49c7-91df-de83f7a852ed']",38,,,,,,,,,,,,,,,,Rennes,134,00:45:38.392,Carry,
,,,,"[15.9, 74.6]",,,,,,,,,,,,,0.607074,,,,,,,,,,,,,da42a8d8-e70f-4923-bab6-cd41fec1d6c3,3617,,,"[15.2, 74.4]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Zeffane,3195.0,Right Back,190,Rennes,134,"['01f65cb5-ae8a-4167-8bc3-9dcb9a156a90', '96677cf7-fa1f-4091-9bb5-26fa9a01e0fc', 'f0dc1a42-f558-4d79-91e1-8eaa3857d4cb']",40,,,,,,,,,,,,,,,,Rennes,134,00:45:40.450,Carry,True
,,,,"[27.2, 63.7]",,,,,,,,,,,,,0.112056,,,,,,,,,,,,,a9d22273-7211-4c00-8b56-f424305c555c,3620,,,"[31.1, 68.0]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gélson da Conceição Tavares Fernandes,8672.0,Right Defensive Midfield,190,Rennes,134,"['05285d90-24da-421f-8271-dee5b7d10c8e', 'd3cefe3c-f5cf-41fc-ad85-50bbe85d8b58']",42,,,,,,,,,,,,,,,,Rennes,134,00:45:42.843,Carry,
,,,,"[38.6, 36.1]",,,,,,,,,,,,,4.218556,,,,,,,,,,,,,51e234ae-9b18-4939-865d-17173591f3a9,3623,,,"[22.1, 49.8]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,190,Rennes,134,"['1ee1324c-0f33-4c33-83e5-88e59841557d', '8cbef022-f8bf-47a2-874d-add501e75b4b']",44,,,,,,,,,,,,,,,,Rennes,134,00:45:44.493,Carry,
,,,,"[70.0, 4.6]",,,,,,,,,,,,,1.190024,,,,,,,,,,,,,d58a5522-57d9-407d-9bf2-4e1b732b57b9,3626,,,"[69.4, 3.6]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,190,Rennes,134,"['386cf4c4-92d3-411b-954e-01b1708e49e0', '6af7f312-ce81-4d42-9028-ec6a9918796c']",50,,,,,,,,,,,,,,,,Rennes,134,00:45:50.896,Carry,
,,,,"[67.7, 18.1]",,,,,,,,,,,,,0.317693,,,,,,,,,,,,,f6a94934-dbb7-4fda-9c0e-a8471e0becfb,3630,,,"[67.0, 18.3]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,190,Rennes,134,"['07619f7e-9ca7-4aca-96b7-aac4f95e717a', '3bad3113-28c0-4cf3-9734-084bb1c11681', '6fc15360-365d-4c9d-a177-8c8e660aa9a7']",53,,,,,,,,,,,,,,,,Rennes,134,00:45:53.397,Carry,True
,,,,"[68.3, 28.4]",,,,,,,,,,,,,1.499192,,,,,,,,,,,,,1791ce4c-26f9-426e-84d0-09788fbcaa27,3634,,,"[71.3, 28.0]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Antoine Luc Salles Lamonge,45685.0,Center Attacking Midfield,190,Rennes,134,"['9d491d9b-caaa-4d5a-a63b-64f70bae3f2a', 'b607b0d3-b28a-499b-bbe5-5070265751c7', 'ef1796cb-9e5d-4492-9f8d-7d3e7f2e7308']",55,,,,,,,,,,,,,,,,Rennes,134,00:45:55.297,Carry,True
,,,,"[68.3, 61.8]",,,,,,,,,,,,,1.795936,,,,,,,,,,,,,71ae3b4d-67f3-4e3b-82ca-1865e687c97f,3638,,,"[66.4, 62.0]",3901152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Zeffane,3195.0,Right Back,190,Rennes,134,"['7c027a87-83a0-4f23-81e9-8295e89b607d', '83ea65d2-51cd-429b-b83b-067ffe553585']",58,,,,,,,,,,,,,,,,Rennes,134,00:45:58.310,Carry,
,,,,"[96.7, 72.2]",,,,,,,,,,,,,3.687841,,,,,,,,,,,,,600e6e18-9825-497d-9645-010040739157,3641,,,"[85.6, 74.2]",3901152,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,190,Rennes,134,"['33fe07b0-b43d-466a-9f80-c878b37b503d', '859725c4-45cf-4961-9ef9-fadff34c6847', 'daaff06e-ee5b-4c17-80a1-c83fc98ba447']",1,,,,,,,,,,,,,,,,Rennes,134,00:46:01.707,Carry,True
,,,,"[98.0, 67.7]",,,,,,,,,,,,,0.588865,,,,,,,,,,,,,e73d21fb-184a-4fa0-8055-38a01d3f142a,3648,,,"[97.8, 69.2]",3901152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Antoine Luc Salles Lamonge,45685.0,Center Attacking Midfield,191,Rennes,134,"['5619f38c-3499-47e3-8417-56840fdeb5af', '7c06c8cd-8614-44ac-b40d-f79adeb4cafe', 'c82f2a0f-d794-457b-b5d5-fa950383a823']",13,,,,,,,,,,,,,,,,Rennes,134,00:46:13.021,Carry,True
,,,,"[97.4, 75.9]",,,,,,,,,,,,,0.052440003,,,,,,,,,,,,,07ec448f-cd9a-469d-b38c-444185ab843c,3651,,,"[96.7, 75.4]",3901152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Zeffane,3195.0,Right Back,191,Rennes,134,"['a03d8a92-5292-4800-a6c2-dcc3f21b1068', 'bc920956-c122-4695-ab80-532a78dcc095']",14,,,,,,,,,,,,,,,,Rennes,134,00:46:14.244,Carry,
,,,,"[62.5, 41.6]",,,,,,,,,,,,,2.717764,,,,,,,,,,,,,37891b42-d562-4868-9f69-09b34852999c,3660,,,"[62.5, 50.2]",3901152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Armand,40699.0,Left Center Back,191,Rennes,134,"['a1348b10-d778-4eb6-8f51-abfe669531cf', 'f2fbfdc1-1619-439e-8862-aeef49cc983b']",22,,,,,,,,,,,,,,,,Rennes,134,00:46:22.717,Carry,
,,,,"[72.6, 19.4]",,,,,,,,,,,,,1.212906,,,,,,,,,,,,,b6022ef1-cf74-4cd6-85be-6d00ed41374f,3663,,,"[72.6, 19.4]",3901152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikh M''Bengue,3424.0,Left Back,191,Rennes,134,"['37869d64-ac72-4e1c-98de-2440d47f34e1', 'f16551e1-0482-413d-8fb4-d33d1c1bdf7b']",27,,,,,,,,,,,,,,,,Rennes,134,00:46:27.385,Carry,
,,,,"[85.8, 3.1]",,,,,,,,,,,,,5.003686,,,,,,,,,,,,,f630f8b2-38a9-4c2b-89f8-d4862a40f842,3666,,,"[90.1, 3.1]",3901152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Left Wing,191,Rennes,134,"['6d35daa7-b6a2-431d-8852-6e1113f36c2a', '9be39fc6-a5e6-4d46-a8af-8c97e2e0f773']",30,,,,,,,,,,,,,,,,Rennes,134,00:46:30.251,Carry,
,,,,"[52.2, 75.0]",,,,,,,,,,,,,0.470499,,,,,,,,,,,,,f4e97b43-5193-40b7-b354-ce6f26295365,3676,,,"[51.2, 75.5]",3901152,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Appiah,22111.0,Right Back,192,Caen,140,"['0ecd9f2f-3cff-420e-b219-963a6555932a', '98c6b84a-8615-4241-bced-37dcf1ec0396']",16,,,,,,,,,,,,,,,,Caen,140,00:47:16.440,Carry,
,,,,"[73.4, 44.2]",,,,,,,,,,,,,0.948542,,,,,,,,,,,,,398e53ea-6b97-4502-a833-5d91a0c7b594,3685,,,"[73.2, 46.8]",3901152,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julien Féret,2959.0,Center Attacking Midfield,192,Caen,140,"['15c4956e-b6b6-450c-b28c-2a57cb817a4f', '5917586f-1272-4ee5-8851-9db6f1fc87dc', 'be302e9e-b04a-453d-a303-e601bf18b729', 'e4be1545-d528-41cb-9276-cb2c01844526']",21,,,,,,,,,,,,,,,,Caen,140,00:47:21.420,Carry,True
,,,,"[14.8, 63.5]",,,,,,,,,,,,,1.016043,,,,,,,,,,,,,c4e32bb3-ce6e-41e4-8156-3ac3e65c58c4,3698,,,"[13.3, 65.4]",3901152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Zeffane,3195.0,Right Back,194,Rennes,134,"['67bdfa2b-a183-4eee-9cbe-b94a86a9c433', 'd9bb0442-8e50-4a56-a441-86f76fa90f84']",50,,,,,,,,,,,,,,,,Rennes,134,00:47:50.547,Carry,
,,,,"[19.1, 39.1]",,,,,,,,,,,,,1.483636,,,,,,,,,,,,,e006f786-5fdd-4bef-92bc-2e7ee0ef3048,3701,,,"[14.0, 47.0]",3901152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,194,Rennes,134,"['37a35d47-cac2-46c7-9cfe-972f445d7def', '48e7a116-3ba8-40d1-83eb-79f5f54a1c5d', 'e7258af9-8c3f-441e-901c-373c02eddcae']",52,,,,,,,,,,,,,,,,Rennes,134,00:47:52.881,Carry,True
,,,,"[39.8, 7.4]",,,,,,,,,,,,,0.911592,,,,,,,,,,,,,1673720a-6c54-426f-997b-e3b807aa8187,3705,,,"[35.4, 11.1]",3901152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh M''Bengue,3424.0,Left Back,194,Rennes,134,"['20869eed-3f04-4728-9b4d-6d0bfa290612', '3e050ced-5abb-4ab3-8415-48d83f448266']",56,,,,,,,,,,,,,,,,Rennes,134,00:47:56.478,Carry,
,,,,"[79.4, 3.4]",,,,,,,,,,,,,4.117387,,,,,,,,,,,,,b5e4041a-07b1-4b6a-b475-78d97a73da84,3709,,,"[53.1, 1.2]",3901152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Left Wing,194,Rennes,134,"['31edc170-568f-4c06-a9fc-01792e24ddc1', '3ec6809a-421c-423b-81a9-29c0bc70380e', '6905c00f-d5c0-48d1-9739-1e10b2dd37ff', 'b6127561-b5de-4c68-b4da-4c548b4ced3e']",58,,,,,,,,,,,,,,,,Rennes,134,00:47:58.492,Carry,True
,,,,"[67.2, 17.5]",,,,,,,,,,,,,0.870822,,,,,,,,,,,,,f1f9ef4b-120f-4bac-b6fc-5f63ee09f02b,3717,,,"[68.3, 11.9]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Defensive Midfield,194,Rennes,134,"['5279b669-d355-4173-81a7-8a0ef4a43fb9', 'b3138eda-8850-4cd2-a86a-6ce2c5fd918a']",5,,,,,,,,,,,,,,,,Rennes,134,00:48:05.548,Carry,
,,,,"[73.0, 48.1]",,,,,,,,,,,,,0.778464,,,,,,,,,,,,,ac068b28-7ca9-4e61-8ae6-dbf282fbdb3b,3723,,,"[72.4, 54.1]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,194,Rennes,134,"['15c7ae0d-2287-40bf-8acc-7899b7937349', '35a3ff98-99db-4496-8b9f-938b82b217d6']",10,,,,,,,,,,,,,,,,Rennes,134,00:48:10.013,Carry,
,,,,"[86.3, 50.2]",,,,,,,,,,,,,1.715602,,,,,,,,,,,,,094b820e-a75e-48ad-848d-b9bbcc958e5e,3726,,,"[82.4, 50.0]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Antoine Luc Salles Lamonge,45685.0,Center Attacking Midfield,194,Rennes,134,"['2044acbc-7104-476d-8526-dd544d4f89de', '79b1923c-e0d4-4510-957e-87536faa37dc']",11,,,,,,,,,,,,,,,,Rennes,134,00:48:11.399,Carry,
,,,,"[111.7, 64.1]",,,,,,,,,,,,,1.901148,,,,,,,,,,,,,20e940cf-122e-4d56-bbb8-88045619df87,3730,,,"[107.0, 63.0]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mehdi Zeffane,3195.0,Right Back,194,Rennes,134,"['13d01e58-e33b-4563-a14a-53cdc82435af', '69b05d72-e783-4b37-a3ee-fd70154f1a71', 'a6bc4a17-dc6a-4afa-b75b-d978e5ced8ba', 'd7d53237-2aca-4ff1-97ac-59aa5cef8b79']",14,,,,,,,,,,,,,,,,Rennes,134,00:48:14.891,Carry,True
,,,,"[10.3, 16.6]",,,,,,,,,,,,,2.278386,,,,,,,,,,,,,fec0f8cc-5dae-4a3c-95d1-cd2b857a7e7c,3734,,,"[8.4, 16.0]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Damien Da Silva,4386.0,Left Center Back,195,Caen,140,"['1ac8da20-fc05-486a-ba53-b11ab163e48e', '49f32b80-2ce7-4dc5-b9c6-61ede283accd']",16,,,,,,,,,,,,,,,,Caen,140,00:48:16.792,Carry,
,,,,"[48.0, 7.0]",,,,,,,,,,,,,1.449978,,,,,,,,,,,,,29d0f4f5-dbdf-4517-a5eb-58123934d96f,3737,,,"[36.4, 7.4]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jordan Adéoti,7344.0,Left Defensive Midfield,195,Caen,140,"['597164a4-73e0-4d27-9685-2cefc9b38319', 'b864e548-d05a-4d1b-abfe-59577a3f0c19', 'f4d75be6-8d01-434b-abaa-b803223d789d']",21,,,,,,,,,,,,,,,,Caen,140,00:48:21.024,Carry,True
,,,,"[57.6, 6.4]",,,,,,,,,,,,,0.294387,,,,,,,,,,,,,6eb1da77-a4d9-473d-b990-5d59287d87d8,3743,,,"[56.5, 6.4]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andy Delort,3038.0,Center Forward,196,Caen,140,"['10851f03-c9b8-4e3b-b46b-6e84c47b49bd', '1c527d60-72bb-4b77-bfa0-52e105b683d5']",39,,,,,,,,,,,,,,,,Caen,140,00:48:39.735,Carry,
,,,,"[65.1, 63.2]",,,,,,,,,,,,,2.137652,,,,,,,,,,,,,b4066b33-46f0-4c14-8250-1812a735938d,3749,,,"[67.2, 75.4]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,197,Rennes,134,"['494e1b02-b122-4b08-9682-909dbe554a2c', 'ed1b40ec-71a0-4f55-a127-7bdf45bcc8c9', 'ed51f8e5-9f6b-4508-9692-b61ee91109a4']",41,,,,,,,,,,,,,,,,Rennes,134,00:48:41.744,Carry,True
,,,,"[88.6, 24.3]",,,,,,,,,,,,,1.229342,,,,,,,,,,,,,d2d02555-8b9b-4d1b-aa3a-42ed4294a1e9,3752,,,"[85.8, 22.6]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Left Wing,197,Rennes,134,"['611ae295-05b6-4395-8350-bafb05b1abe1', '7460fd92-59ea-4ecd-9198-86b9439516c8']",47,,,,,,,,,,,,,,,,Rennes,134,00:48:47.083,Carry,
,,,,"[12.7, 77.0]",,,,,,,,,,,,,2.768473,,,,,,,,,,,,,2c266a38-e5aa-4fba-813a-5f70bec59a46,3756,,,"[20.8, 59.6]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Right Back,198,Caen,140,"['0b021e1c-7d5b-4559-8489-f3ad230f5bb6', '51d85fde-3c81-4435-8c2a-379311f02937', 'a36c59c1-03b3-4628-98a6-8ddb9c6b89ea']",48,,,,,,,,,,,,,,,,Caen,140,00:48:48.964,Carry,True
,,,,"[28.9, 77.6]",,,,,,,,,,,,,0.516007,,,,,,,,,,,,,6bd9a914-3319-419c-b5b6-d00348103df5,3759,,,"[27.4, 78.5]",3901152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michaël Jordan Nkololo,4539.0,Right Midfield,198,Caen,140,"['9b220fbf-d38a-401d-a12e-5dea4306c5a4', '9d98beb3-11a5-4225-a2f0-9c40cc3697a6']",53,,,,,,,,,,,,,,,,Caen,140,00:48:53.225,Carry,
,,,,"[47.7, 77.8]",,,,,,,,,,,,,0.152666,,,,,,,,,,,,,822ce9a2-6680-4f55-8b2b-a6ef60c4c4ca,3765,,,"[48.0, 77.4]",3901152,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michaël Jordan Nkololo,4539.0,Right Midfield,199,Caen,140,"['7650a896-4f41-480e-a726-0ddc10fac81e', '7e79be52-beaf-4ca1-915b-37081e023d0d', 'a1cf31a8-d550-41b4-8213-35642e2d6087']",9,,,,,,,,,,,,,,,,Caen,140,00:49:09.312,Carry,True
,,,,"[53.7, 65.8]",,,,,,,,,,,,,0.506162,,,,,,,,,,,,,7aead0e5-215d-4b28-babf-b2c9d3c4a908,3772,,,"[52.2, 66.9]",3901152,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Féret,2959.0,Center Attacking Midfield,199,Caen,140,"['31adbba3-341b-47ae-80ab-c9111fde2c90', '50bcc448-e0b1-459b-8b0e-6c030b701b5c']",12,,,,,,,,,,,,,,,,Caen,140,00:49:12.592,Carry,
,,,,"[24.0, 48.3]",,,,,,,,,,,,,4.452112,,,,,,,,,,,,,2408244b-edc5-40e3-bec9-a90ff3b3b1e2,3777,,,"[14.6, 36.9]",3901152,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benoît Guy Robert Costil,3354.0,Goalkeeper,199,Caen,140,"['479e07e2-f4eb-4e43-adb3-897dacaf43ee', 'f49db4e6-7db3-4ea5-82cd-7e4c6564c501']",17,,,,,,,,,,,,,,,,Rennes,134,00:49:17.818,Carry,
,,,,"[80.0, 70.3]",,,,,,,,,,,,,0.423348,,,,,,,,,,,,,9747c40e-3c39-4007-9b43-630507c17785,3784,,,"[76.2, 66.9]",3901152,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julien Féret,2959.0,Center Attacking Midfield,199,Caen,140,"['329a45dc-cd29-4fa7-8230-4e6f9a196337', '86de8bad-2d13-41e4-a1d1-3003b4bfbe6b']",30,,,,,,,,,,,,,,,,Caen,140,00:49:30.215,Carry,
