50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11ac3e5-76c1-4305-97d7-3b37edb5dc8b,2424,,"[55.9, 38.6]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Fofana,401455.0,Left Center Back,129,Stade de Reims,156,['dc24b4ea-bdf8-4807-aedd-9d0b8d96d357'],11,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:11.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75fd47e6-13d6-4abf-b956-adc0c6283b62,2427,,"[61.7, 31.4]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jaba Kankava,46801.0,Left Center Midfield,129,Stade de Reims,156,['4f7c8456-9732-4c11-b1f8-c7f5f884b05a'],16,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:16.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b5e8d80-a3c7-46a2-81c2-cb4fc16d6ea6,2430,,"[99.7, 35.9]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,129,Stade de Reims,156,['098f41d6-d536-4b43-bffb-b41d7d380eff'],19,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:15:19.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3182adf-35e6-4dac-8228-86c07a018a03,2435,,"[19.1, 57.9]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,130,Marseille,147,['fe9644a3-7bc4-4a26-b1b8-85f9b95ff0ad'],28,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:28.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d5b7d5-e4c0-4a54-98a6-053e6d53eda8,2438,,"[30.8, 45.5]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,130,Marseille,147,['00bd21cf-6426-4fa9-837d-3bb6402559dc'],30,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:30.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00bdb941-9a60-4d93-bc41-126c9a7bb364,2441,,"[9.0, 47.0]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Mandanda,3543.0,Goalkeeper,130,Marseille,147,['9b1ba31f-5401-4415-b906-0f19ecf2621e'],33,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:33.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52bdea77-fe65-467c-b969-5276b2fca95e,2444,,"[32.6, 78.7]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brice Dja Djédjé,7857.0,Right Back,130,Marseille,147,['9366c25f-3c1c-4e21-9214-fcb37f8e436a'],37,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:37.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9038a5f2-de1f-42b2-8b46-1c69341d9dea,2449,,"[57.2, 75.9]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Wing,130,Marseille,147,"['58e977b3-7291-49a2-b38f-7b0728b57da1', '8349fce6-40fc-4b90-b88f-b57741a07d28']",40,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:40.077,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d70d15e-b9c3-4aad-95e9-e8b93ffa77d2,2453,,"[63.1, 49.2]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdelaziz Barrada,23933.0,Right Defensive Midfield,130,Marseille,147,['4b798efd-9ce3-4590-ac8e-b627a712693e'],47,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:47.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb9c16f4-af1c-4cb3-8d07-06c70a7788f5,2456,,"[87.3, 12.8]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Alessandrini,15296.0,Left Wing,130,Marseille,147,['b3ceca8a-a02e-4592-9185-e90198b6f075'],50,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:50.721,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6842aaa-dfbb-4d66-a2e7-17e42daea409,2465,,"[110.8, 38.9]",3901251,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michy Batshuayi Tunga,3457.0,Center Forward,130,Marseille,147,['b7d00a51-e72a-49a5-986a-d6b8ed9f40d8'],59,,,,,,,,,,,,,,,,,,,Marseille,147,00:15:59.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ead2ca1-88b3-4cd9-abfe-0c11cb401f34,2470,,"[43.9, 45.7]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Center Forward,130,Marseille,147,['edfb18d2-e10c-47c1-89a4-67370ffbd10a'],2,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:02.886,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4d43cd4-5106-4c8a-8a48-4e9d7aaa7c27,2473,,"[54.6, 53.2]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Midfield,130,Marseille,147,['1930ee15-e732-45fd-8813-b1a7e0414e5c'],7,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:07.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d883081e-8a55-42d8-8bde-9f7ebacf9fbd,2477,,"[40.5, 60.5]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brice Dja Djédjé,7857.0,Right Back,130,Marseille,147,['7693b3c3-7f4c-4432-a56a-cb829413f540'],9,,,,,,,,,,,,,,,,,,,Marseille,147,00:16:09.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03f28ea-801f-4f17-a734-617e7962c1d6,2480,,"[63.4, 71.0]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Thauvin,3254.0,Right Wing,130,Marseille,147,['7c8979bf-e075-4e02-adcc-dfb1c09ab283'],12,,,,,,,,,,,,,,,,,,,Marseille,147,00:16:12.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703eee5b-3147-4a82-8daa-213430eef7fb,2486,,"[57.8, 10.6]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Center Midfield,131,Stade de Reims,156,['94e69e87-616e-482c-9693-2bff64641426'],16,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:16.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224518c-f5c0-4e49-8726-17b2f27ec360,2489,,"[64.9, 11.1]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prince Oniangué,4545.0,Right Center Midfield,131,Stade de Reims,156,['f798bcac-46ec-4c11-a990-80100a02cafc'],17,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:17.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dc94a8d-c637-4d0d-8a24-069e520df873,2492,,"[60.2, 14.5]",3901251,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Center Midfield,131,Stade de Reims,156,['67b65a82-35eb-4ef7-b310-de9760708ede'],18,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:16:18.626,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d7c6d59-1dc3-4442-9704-beb05b27795e,2501,,"[97.6, 8.1]",3901251,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grejohn Kyei,7367.0,Center Forward,132,Stade de Reims,156,['a2484f2b-3013-478d-af40-32c75e947b54'],14,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:14.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0d0997-4101-44b8-98ec-48a51362abf2,2507,,"[38.8, 78.0]",3901251,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Right Wing,132,Stade de Reims,156,['3715b561-cce7-48d1-b51f-2ca833db1cad'],16,,,,,,,,,,,,,,,,,,,Marseille,147,00:17:16.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26469842-813a-48a3-a323-9233c3589e01,2515,,"[81.6, 10.0]",3901251,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Devaux,7815.0,Center Defensive Midfield,132,Stade de Reims,156,['c8f6b852-0ceb-40df-84b1-27abd8a3c273'],23,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:17:23.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ce2923-40f3-4132-83e7-8f21ee8d3183,2520,,"[110.7, 39.1]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaba Kankava,46801.0,Left Center Midfield,133,Stade de Reims,156,['2316a035-477e-4bb4-8ad7-5ac8865c0821'],5,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:05.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5bd83b-299c-471e-9669-0c384e1b4c05,2525,,"[95.9, 57.3]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Michy Batshuayi Tunga,3457.0,Center Forward,134,Marseille,147,"['0bdf957e-bcb3-4885-8b8e-6e0ba5f7eebe', 'abb66af7-6694-4fbf-b84b-58fe3cebc491']",23,,,,,,,,,,,,,,,,,,,Marseille,147,00:18:23.139,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c04c73f-1d32-4a1c-bc1e-744c21109c8c,2529,,"[57.2, 2.1]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Midfield,135,Stade de Reims,156,['8ab49b18-b5c0-42bf-8117-80e616ba564f'],44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:44.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4c74b1d-91df-4706-a8fa-5dbf51218813,2531,,"[38.6, 6.8]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Atila Turan,30291.0,Left Back,135,Stade de Reims,156,['90b7764d-8c53-4ffd-8feb-7b4a97a09202'],47,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:47.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c20bb6-495b-4d6d-941b-83892572a72a,2534,,"[49.7, 9.6]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Prince Oniangué,4545.0,Right Center Midfield,135,Stade de Reims,156,['47bb43b1-a7b0-4d03-b602-c5b212077a7b'],49,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:49.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7275500-a32c-459c-823a-f3e86699ef06,2537,,"[37.7, 8.1]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Atila Turan,30291.0,Left Back,135,Stade de Reims,156,['9f03a6d9-1c3a-4fff-ac8f-92f11d2e4fa8'],50,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:50.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22a96165-78ef-4314-82a3-144f7abecb0f,2540,,"[44.8, 31.4]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Devaux,7815.0,Center Defensive Midfield,135,Stade de Reims,156,['c66af448-edb2-4936-bf3a-273e0efd45d3'],53,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:53.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70b17829-fbd7-4dc6-b9b6-ea460e4a8f7d,2543,,"[51.2, 73.3]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Omenuke Mfulu,18783.0,Right Back,135,Stade de Reims,156,['e3598c03-58f5-479d-ac88-f22f3615043d'],56,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:56.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0fabe0-1d61-4a06-870d-6cb879917e6b,2546,,"[75.8, 69.5]",3901251,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,135,Stade de Reims,156,['570ad945-0103-407f-9681-c41e8ef970cc'],59,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:18:59.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e73e40-b882-460f-9a22-d51e9d883820,2551,,"[74.9, 58.5]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaba Kankava,46801.0,Left Center Midfield,135,Stade de Reims,156,"['3b144470-291e-4193-ba17-0b1f1321cc94', '5f663175-97b2-4a97-9376-fd3321e402da']",2,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:02.195,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,56d526b1-d875-4c46-9948-fb962274da14,2555,,"[85.8, 55.1]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas de Roussel de Préville,4383.0,Right Midfield,135,Stade de Reims,156,['b1e2c43a-ecee-453d-9497-f8484ae72c1c'],4,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:04.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5f1c370-bb9b-48a4-b491-e87224b288b2,2558,,"[92.3, 68.6]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaba Kankava,46801.0,Left Center Midfield,135,Stade de Reims,156,['74aa8d50-49a6-4bcb-b215-2d6312923d8b'],8,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:08.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9fccd59-d1bb-448a-b382-fb652f067adf,2561,,"[110.0, 21.0]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Midfield,135,Stade de Reims,156,['02c2db4a-7188-4287-a1e5-e3a6a06d34a0'],12,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:12.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88409229-bf6e-453e-b7e4-9076d7b3b416,2566,,"[68.5, 48.1]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prince Oniangué,4545.0,Right Center Midfield,137,Stade de Reims,156,['1c0376ec-ca3b-47e7-9425-0f035ffae127'],44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:44.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400b711f-9f70-4592-8df7-1c4382f3ea46,2569,,"[63.4, 55.3]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,137,Stade de Reims,156,['fbf6985e-c920-46f2-a241-b1ed7f857fcd'],45,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:19:45.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f219404b-1517-4c3d-a0db-a50abfc70166,2583,,"[45.8, 12.6]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,138,Marseille,147,"['5d9f5c90-4d49-469e-a720-d49e35efdc40', 'f1784085-8d1d-4305-8a45-8de96d8b9192']",51,,,,,,,,,,,,,,,,,,,Marseille,147,00:19:51.719,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8033c7cc-3394-4418-b9c9-5754b8f99931,2586,,"[51.2, 11.9]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,138,Marseille,147,['e87bd8e7-4c3b-4659-b78a-7c3003c5e0b2'],52,,,,,,,,,,,,,,,,,,,Marseille,147,00:19:52.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f4ccfe6-2e5b-4b82-ab9d-0ecc2bd52e9a,2589,,"[51.2, 20.1]",3901251,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,138,Marseille,147,['424d0917-bcbc-43ae-9c7a-e9e6660e7c59'],53,,,,,,,,,,,,,,,,,,,Marseille,147,00:19:53.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6773af8b-2c74-4712-9bff-90412e0e281c,2599,,"[109.8, 72.0]",3901251,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grejohn Kyei,7367.0,Center Forward,140,Stade de Reims,156,['c41221a9-80d3-4bfd-82dc-fd6cec5e84aa'],15,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:15.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d943f60-5c66-4bfc-844c-c92c9b411ee2,2603,,"[115.2, 43.0]",3901251,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Prince Oniangué,4545.0,Right Center Midfield,141,Stade de Reims,156,['7f053668-d47b-4a91-a900-917754ab3ebf'],43,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:20:43.727,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bc9ef3f-bbb8-4d9a-8ea1-a6d2efefbc0e,2610,,"[66.6, 43.6]",3901251,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michy Batshuayi Tunga,3457.0,Center Forward,142,Marseille,147,['0e6b7f0f-4441-4c27-a76e-ee44623f03ed'],44,,,,,,,,,,,,,,,,,,,Marseille,147,00:21:44.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1afe53-eb87-4f50-9cd3-8a222f611bf8,2615,,"[70.4, 47.4]",3901251,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prince Oniangué,4545.0,Right Center Midfield,143,Stade de Reims,156,['e997f133-65e1-4ced-88df-c44cbe276b81'],47,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:47.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23f919f9-b9bd-44c4-9f35-1b5e0959c24c,2619,,"[65.5, 60.9]",3901251,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Midfield,143,Stade de Reims,156,['4f2a5616-91ec-42f3-b77f-021034b20a6f'],49,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:21:49.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87eda074-188d-43b3-975a-cc9a24830aeb,2626,,"[63.4, 18.8]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,144,Marseille,147,['e24400ed-f321-4357-8d4c-05f00216c69e'],23,,,,,,,,,,,,,,,,,,,Marseille,147,00:22:23.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dd9b409-dbb9-4fd7-861b-64a37effd08a,2630,,"[52.5, 60.9]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,145,Stade de Reims,156,['65061cf2-3d83-4f36-b9c2-8a9121bd55da'],27,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:27.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b297c428-a372-48fb-ac36-93b0a18386d0,2633,,"[57.4, 38.9]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Midfield,145,Stade de Reims,156,['6958615f-bf3b-45bc-ae0d-37a0ae2eb813'],29,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:29.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3e5491b-0cab-471a-bdd1-febd36a2cb16,2638,,"[40.7, 12.6]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Atila Turan,30291.0,Left Back,145,Stade de Reims,156,['9bcce677-fa60-43a1-84d3-224bdb001f01'],33,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:33.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a05d3a17-8e36-4f4e-9831-7e380038c483,2641,,"[40.7, 53.0]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,145,Stade de Reims,156,['96ac509b-4b54-4b83-850d-44898a02bcc9'],36,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:36.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45fa724e-87fb-479d-9850-049c08a7fc76,2644,,"[40.5, 51.7]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aïssa Mandi,6648.0,Right Center Back,145,Stade de Reims,156,['37ccbdfb-2cae-4e28-8aac-004da80fb3fd'],37,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:37.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02dd62ee-8df1-4b29-b86f-9497e8a4d4c4,2647,,"[64.0, 71.2]",3901251,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omenuke Mfulu,18783.0,Right Back,145,Stade de Reims,156,['3ef2af42-73cb-4ad9-9cf2-aae086e32c5b'],40,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:22:40.724,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fafacc8-ac2e-4189-8f31-cbc35b2837e1,2654,,"[53.3, 13.4]",3901251,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdelaziz Barrada,23933.0,Right Defensive Midfield,147,Marseille,147,['f97f0b28-d9dd-45fb-88ac-6fae6e898173'],42,,,,,,,,,,,,,,,,,,,Marseille,147,00:23:42.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32780272-c11d-4e81-9403-21eae507010f,2656,,"[70.2, 49.8]",3901251,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaba Kankava,46801.0,Left Center Midfield,148,Stade de Reims,156,['05aa7c29-117d-4296-9cbe-95fcc0c33059'],44,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:44.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce5a86e-f1b6-4c5e-a9a4-4e912c805006,2659,,"[62.7, 49.3]",3901251,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Devaux,7815.0,Center Defensive Midfield,148,Stade de Reims,156,['cb10e7b1-67ad-4df2-82de-a792008f6b25'],45,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:45.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea06979-7d68-4fc6-aebd-dffd7f7863a3,2662,,"[65.9, 69.0]",3901251,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Right Midfield,148,Stade de Reims,156,['070fbb87-c3db-45a2-9051-dcfeb5e3eaa0'],46,,,,,,,,,,,,,,,,,,,Stade de Reims,156,00:23:46.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9be68da-c8e3-4a6d-b612-85f584013db8,2670,,"[56.5, 6.2]",3901251,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,149,Marseille,147,"['1798e496-6bc4-40da-acc0-08765e31b0eb', 'c7ab002b-d5aa-439e-aa08-eb8630473cfb']",8,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:08.923,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56cedf12-7cc3-45d6-b83f-a9c3dc717232,2673,,"[51.2, 18.3]",3901251,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdelaziz Barrada,23933.0,Right Defensive Midfield,149,Marseille,147,['26c1418b-b5e3-469c-99e8-ffcb8a759788'],10,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:10.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d24a15d-5d91-4607-9447-8924a5b9222a,2676,,"[75.3, 66.0]",3901251,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florian Thauvin,3254.0,Right Wing,149,Marseille,147,['b4253f2e-1706-4ab7-a6b7-9da13f232c1f'],12,,,,,,,,,,,,,,,,,,,Marseille,147,00:24:12.819,Ball Receipt*,
