50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,9ff66b7e-75c7-4035-bc05-8aaf25dcb8cf,1286,,"[58.2, 12.2]",3829485,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Wing,81,Troyes,133,['8df8f69b-986b-41c1-ac4b-a4a74d9235c7'],1,,,,,,,,,,,,,,,,,Troyes,133,00:34:01.847,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,086bf89b-560f-468e-8046-ec46a36ec283,1469,,"[34.0, 32.2]",3829485,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,92,Troyes,133,['a741d759-e7b0-4a85-aae1-fbe26e20f45c'],9,,,,,,,,,,,,,,,,,Troyes,133,00:38:09.687,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,2029407b-30f3-4200-9bda-74597fda4cc0,1505,,"[13.0, 43.1]",3829485,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthieu Saunier,13730.0,Left Center Back,93,Rennes,134,['04743512-6b53-496f-8f87-faf63cdfd44d'],38,,,,,,,,,,,,,,,,,Troyes,133,00:38:38.708,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,25bcdcd5-ecf4-4509-a346-e835bca9acc3,1511,,"[72.0, 24.3]",3829485,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Brayan Andrés Perea Vargas,29133.0,Center Forward,94,Troyes,133,['d1709e7e-bdda-4f21-8720-95897074314b'],18,,,,,,,,,,,,,,,,,Troyes,133,00:39:18.873,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,d4400755-550c-4340-90bb-dcde3649c856,1565,,"[76.6, 3.6]",3829485,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,94,Troyes,133,['4e65ee6a-7a25-4585-9608-678ef0bbbca2'],10,,,,,,,,,,,,,,,,,Rennes,134,00:40:10.072,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,0b002d21-2283-414b-84c4-ed298110b85f,1591,,"[4.5, 7.7]",3829485,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Wing,95,Rennes,134,['0c4c12a6-9bbb-4559-910a-76470436ba09'],36,,,,,,,,,,,,,,,,,Troyes,133,00:40:36.092,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,93b04fe1-b113-458f-bb39-bbf724814f85,1625,,"[113.4, 38.9]",3829485,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fallou Diagne,3022.0,Right Center Back,98,Rennes,134,['5b1430ac-85af-4fbb-84d5-f194f027967a'],52,,,,,,,,,,,,,,,,,Rennes,134,00:41:52.178,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,98971892-3215-4d9c-b84d-4b6588c44e52,1634,,"[21.1, 29.9]",3829485,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matthieu Saunier,13730.0,Left Center Back,98,Rennes,134,['3f9d7cea-76ff-4bdf-9623-e074c7e51889'],2,,,,,,,,,,,,,,,,,Troyes,133,00:42:02.235,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,653ca4c0-c108-4771-b07d-192a71e65273,1652,,"[64.7, 74.4]",3829485,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thomas Ayasse,7488.0,Right Defensive Midfield,100,Troyes,133,['9f7a470b-a4c4-4894-891c-0f64b6d46e0f'],41,,,,,,,,,,,,,,,,,Troyes,133,00:42:41.129,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,d90af01f-a80a-4199-ba53-376631dfa92c,1668,,"[104.4, 34.5]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edson André Sitoe,3250.0,Center Back,102,Rennes,134,['67199c13-e18b-4d43-a925-a55673bbe026'],18,,,,,,,,,,,,,,,,,Rennes,134,00:43:18.882,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,11dfddb8-2b40-4909-b576-01b7600a4d84,1678,,"[38.1, 36.3]",3829485,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,102,Rennes,134,['32c42d4f-1ef9-4a7c-8edb-612be4905cfe'],35,,,,,,,,,,,,,,,,,Troyes,133,00:43:35.623,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,8f1dcb51-44ee-45b0-a600-b61f9da825e4,1778,,"[39.6, 57.0]",3829485,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,109,Troyes,133,['4f211f7f-ee54-4425-9576-524cf68722c7'],40,,,,,,,,,,,,,,,,,Rennes,134,00:00:40.861,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,0d93434d-8a27-40e4-a234-e0859ac96c35,1832,,"[32.9, 32.8]",3829485,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yacouba Sylla,29714.0,Left Defensive Midfield,112,Troyes,133,['a4c47d91-8d18-4ff9-b6ab-16ff303bae78'],56,,,,,,,,,,,,,,,,,Rennes,134,00:01:56.581,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,4e325fbc-058a-4e37-ade7-9e3f93b23275,1966,,"[26.1, 6.7]",3829485,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabien Camus,401470.0,Left Wing,121,Rennes,134,['bb385af6-62c5-4c93-9ca0-94ae2349880b'],25,,,,,,,,,,,,,,,,,Troyes,133,00:05:25.234,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,72180185-502d-444f-942f-babf74bc710f,1987,,"[57.1, 57.3]",3829485,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fallou Diagne,3022.0,Right Center Back,123,Rennes,134,['25530d1e-12b2-42bc-8982-5a41250dbab1'],38,,,,,,,,,,,,,,,,,Rennes,134,00:05:38.156,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,1.9,,,,,,,,,,,258cdd63-620a-4179-a21b-86f27d9fbeff,2020,,"[27.1, 55.7]",3829485,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabien Camus,401470.0,Left Wing,124,Rennes,134,['4515464f-45d2-4c3b-b57a-e9f46bbc75ec'],22,,,,,,,,,,,,,,,,,Troyes,133,00:06:22.099,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,a8fb2d5a-97c2-4e70-8ecd-8fa88b62917b,2029,,"[77.9, 27.9]",3829485,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yacouba Sylla,29714.0,Left Defensive Midfield,124,Rennes,134,['668aba59-7f2a-4fd1-8b7a-d25fb7136a42'],29,,,,,,,,,,,,,,,,,Rennes,134,00:06:29.386,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,0e900f70-d1f6-48a5-a2b9-5b2a5f62ddc3,2100,,"[90.4, 77.0]",3829485,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Zeffane,3195.0,Right Back,130,Troyes,133,['b4417d9e-7da0-4e56-83a4-b2f2d30dd750'],10,,,,,,,,,,,,,,,,,Rennes,134,00:09:10.996,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,6ac7c1b9-96b5-43ef-814f-0c3330e650c1,2132,,"[42.6, 15.4]",3829485,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthieu Saunier,13730.0,Left Center Back,132,Rennes,134,['759fc85e-e0cc-474a-a1f2-d6cea0b4c46b'],0,,,,,,,,,,,,,,,,,Troyes,133,00:10:00.013,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,45a11b88-65db-4b50-8c04-e7d069350532,2203,,"[46.8, 3.8]",3829485,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,136,Troyes,133,['99be7765-894e-4474-bb3c-687817029891'],16,,,,,,,,,,,,,,,,,Rennes,134,00:12:16.071,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,2c337a01-0617-446f-b00f-4d8c7ed64676,2229,,"[2.1, 65.1]",3829485,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Veškovac,42422.0,Right Center Back,138,Rennes,134,['e1a731a1-b3e7-4df9-918f-200dd371a42a'],59,,,,,,,,,,,,,,,,,Troyes,133,00:12:59.876,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,d31ce98c-58cd-4093-8d69-630b2d1384f2,2266,,"[54.2, 17.0]",3829485,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benjamin André,2990.0,Right Defensive Midfield,140,Troyes,133,['505e2cae-1770-4fb2-bae9-49b8882c4fc9'],14,,,,,,,,,,,,,,,,,Rennes,134,00:14:14.254,Duel,True
,,,,,,,,,,,True,,,,Success Out,Tackle,0.0,,,,,,,,,,,2b528302-d452-4986-b940-cc8f24e063c5,2278,,"[49.1, 2.4]",3829485,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin André,2990.0,Right Defensive Midfield,141,Rennes,134,['0c6c0f33-2bd6-418a-ba83-74e3b979b7ff'],28,,,,,,,,,,,,,,,,,Rennes,134,00:14:28.110,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,bdeb2c2a-c939-4bf6-ba79-ef5fc48fd34e,2318,,"[31.7, 76.8]",3829485,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabien Camus,401470.0,Right Wing,142,Rennes,134,['6f2ccf49-cafa-4d62-970a-f4ed1d2d5356'],9,,,,,,,,,,,,,,,,,Troyes,133,00:15:09.252,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,7309bca0-792a-4c22-82d9-19ecb7369cb3,2330,,"[16.9, 57.1]",3829485,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Right Back,143,Troyes,133,['f174f06a-7380-4936-b562-a1bfab5e8e17'],14,,,,,,,,,,,,,,,,,Troyes,133,00:15:14.617,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,eed4b9cc-16ad-4c60-a80d-f1a353aa5a2c,2440,,"[47.5, 31.5]",3829485,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,147,Rennes,134,['6e309ff1-ce9a-4ac0-8f93-b1c803261c96'],9,,,,,,,,,,,,,,,,,Troyes,133,00:17:09.415,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,d8bf525e-1bd9-429f-8847-b84440989f54,2573,,"[43.4, 60.0]",3829485,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin André,2990.0,Right Defensive Midfield,154,Troyes,133,['6e329ebe-b71f-4aaf-a8d1-6dd617fc6823'],52,,,,,,,,,,,,,,,,,Rennes,134,00:23:52.370,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,2fb86d19-a150-47f8-9a7f-3f24cdf3264d,2599,,"[65.9, 6.2]",3829485,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yoann Court,7376.0,Left Wing,156,Troyes,133,['71a6938b-3552-49cb-bbb8-2f452a95b1d3'],57,,,,,,,,,,,,,,,,,Troyes,133,00:24:57.540,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,297c8c64-be02-4421-bc28-5c336b2e9ba3,2607,,"[5.7, 45.7]",3829485,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthieu Saunier,13730.0,Left Center Back,157,Rennes,134,['12cea92c-c262-4ce4-b8c2-e3772bf098a6'],32,,,,,,,,,,,,,,,,,Troyes,133,00:25:32.451,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,f59c4966-4a4e-4b91-9e4c-d6c9a506c294,2628,,"[48.4, 18.1]",3829485,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,160,Troyes,133,['35b1f50e-5361-4fc8-97a0-6ef1a95dc7d2'],35,,,,,,,,,,,,,,,,,Rennes,134,00:26:35.425,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,cfa7cf10-827d-48b5-8c1d-15e15ea58bd6,2669,,"[17.3, 72.3]",3829485,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Zeffane,3195.0,Right Back,161,Troyes,133,['336e7e94-2ab4-41e8-8d6a-e163188fa90f'],15,,,,,,,,,,,,,,,,,Rennes,134,00:27:15.117,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,faef71f3-d515-4ad6-8876-da89cf680f39,2675,,"[9.2, 71.7]",3829485,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Zeffane,3195.0,Right Back,161,Troyes,133,['90aa0c47-255c-4035-9aa3-7843a757d950'],17,,,,,,,,,,,,,,,,,Rennes,134,00:27:17.470,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,b2600ca9-6c17-4421-937a-d254e0adbc9d,2681,,"[13.9, 63.1]",3829485,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin André,2990.0,Right Defensive Midfield,162,Troyes,133,['36c00145-72b4-49af-9c72-846eafb1b401'],26,,,,,,,,,,,,,,,,,Rennes,134,00:27:26.738,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,9fc05f71-bb7c-4753-9ef5-644033bb37ea,2697,,"[113.5, 37.6]",3829485,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brayan Andrés Perea Vargas,29133.0,Center Forward,163,Troyes,133,['d77b0dee-bcc5-4a2d-b2be-55f7042d47d9'],46,,,,,,,,,,,,,,,,,Troyes,133,00:27:46.923,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,bee0c9ee-4638-42f8-aeb6-1a8d1a4e2113,2824,,"[65.0, 26.4]",3829485,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Corentin Jean,3010.0,Center Forward,171,Troyes,133,['e39b5c45-d25c-42a0-9651-65d6db3ae444'],16,,,,,,,,,,,,,,,,,Troyes,133,00:34:16.420,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,7ff94467-46f5-48c3-bb19-838a1819536e,2841,,"[26.1, 22.8]",3829485,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthieu Saunier,13730.0,Left Center Back,173,Rennes,134,['4371f0b0-8d6a-4770-8843-94983eaa62f1'],34,,,,,,,,,,,,,,,,,Troyes,133,00:34:34.529,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,d9c938d4-5e4f-4bd0-83d7-16756eddf34a,2883,,"[31.6, 54.4]",3829485,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremie Boga,4909.0,Right Wing,175,Rennes,134,['6dc1892f-9cfb-468d-9d9c-90656371ff68'],3,,,,,,,,,,,,,,,,,Rennes,134,00:35:03.561,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,1.492961,,,,,,,,,,,693a7253-9132-4785-9412-cc124892dbbd,2975,,"[12.0, 63.2]",3829485,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Right Back,182,Rennes,134,['d527ce0a-64b2-4b67-992c-b69aa9f64564'],38,,,,,,,,,,,,,,,,,Troyes,133,00:37:38.171,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,fb3a24cc-38b0-4185-856d-4354ac2c20f6,3023,,"[91.6, 20.3]",3829485,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Center Forward,185,Troyes,133,['75615cb9-eea9-4617-aeab-1c794d123f43'],23,,,,,,,,,,,,,,,,,Troyes,133,00:38:23.166,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,6904641b-85fa-45ec-bbe8-c65d3faba50a,3036,,"[24.5, 33.6]",3829485,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvain Armand,40699.0,Left Center Back,186,Rennes,134,['8fcd5ade-c767-4c4d-af9d-91065b6fdb33'],33,,,,,,,,,,,,,,,,,Rennes,134,00:38:33.758,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,24913b45-495a-4692-a2ec-4145d1147a32,3082,,"[28.7, 5.1]",3829485,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoann Court,7376.0,Left Wing,188,Troyes,133,['08655d73-0977-4f98-bab5-e539faf3b00b'],21,,,,,,,,,,,,,,,,,Troyes,133,00:39:21.321,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,958dfb79-b3f3-4493-9aba-aee3962925cf,3090,,"[76.7, 60.2]",3829485,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Jean,3010.0,Center Forward,188,Troyes,133,['044d00fc-b370-4fc7-a4b5-12bf1aeaeb54'],30,,,,,,,,,,,,,,,,,Troyes,133,00:39:30.848,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,b27f05bc-5ebd-4082-8dbd-27599f3df8a6,3126,,"[70.4, 54.0]",3829485,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Corentin Jean,3010.0,Center Forward,192,Troyes,133,['17b7b46e-4ce2-4fcf-92f4-49d8b6e36170'],55,,,,,,,,,,,,,,,,,Troyes,133,00:40:55.797,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,e866f942-fd63-4c3f-931e-75e8db3c6ea9,3128,,"[64.1, 26.8]",3829485,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,192,Troyes,133,['d8acbc97-641e-48e2-83fd-97f944a76fc3'],58,,,,,,,,,,,,,,,,,Rennes,134,00:40:58.463,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,acf9cbe5-fffa-4269-bb88-8de3b21a7d77,3135,,"[67.5, 40.5]",3829485,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Center Attacking Midfield,193,Rennes,134,['e1daeec4-42d9-421e-b3de-9b11ec19ce7b'],1,,,,,,,,,,,,,,,,,Troyes,133,00:41:01.781,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,87651553-c47f-437f-b993-cad5061bb8be,3190,,"[71.2, 25.9]",3829485,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Corentin Jean,3010.0,Center Forward,195,Troyes,133,['a6c5c8c0-fec1-4ffa-b57b-18ef25719f6a'],23,,,,,,,,,,,,,,,,,Troyes,133,00:42:23.421,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,fee0403f-b714-4cee-80aa-40d9752436b6,3194,,"[70.2, 23.7]",3829485,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yoann Court,7376.0,Left Wing,195,Troyes,133,['541e0ab5-3975-4b4b-8cb0-d48106aed88f'],26,,,,,,,,,,,,,,,,,Troyes,133,00:42:26.629,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,8e26bfbd-6680-4b61-9fdb-d0d168560f53,3288,,"[102.4, 35.1]",3829485,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yoann Court,7376.0,Left Wing,200,Troyes,133,['4c190071-3e30-45fb-ae4d-3fd73f5bdc4a'],29,,,,,,,,,,,,,,,,,Troyes,133,00:44:29.831,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,7b54f421-114c-4ccd-8926-da489d424fd7,3307,,"[27.9, 10.7]",3829485,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yoann Court,7376.0,Left Wing,201,Rennes,134,['459d2250-ca64-494d-ba18-fc124da1d616'],55,,,,,,,,,,,,,,,,,Troyes,133,00:44:55.921,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,d38edf8b-4daf-45f3-934a-966ca438c3c7,3319,,"[62.0, 22.8]",3829485,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yacouba Sylla,29714.0,Left Defensive Midfield,201,Rennes,134,['b8623bb7-c3ca-4b18-b393-5c57083e12db'],4,,,,,,,,,,,,,,,,,Rennes,134,00:45:04.049,Duel,True
,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,850a0b61-02d1-48e6-a665-0f74b71b4a44,3336,,"[49.1, 56.6]",3829485,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,203,Rennes,134,['5cd5f4aa-8995-4b53-8023-5d8e43148fb3'],59,,,,,,,,,,,,,,,,,Troyes,133,00:45:59.894,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,531764ec-e61e-4616-a3e6-7fdb1958c33f,3343,,"[39.5, 63.1]",3829485,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,203,Rennes,134,['355d554f-a538-41de-9624-1ab04d7d8281'],3,,,,,,,,,,,,,,,,,Troyes,133,00:46:03.694,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,9be15eef-58be-4f3d-b25a-1822c1bb9fc4,3361,,"[34.8, 53.3]",3829485,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Xavier Rodrigues Corrêa,7283.0,Right Defensive Midfield,205,Troyes,133,['01d3d3aa-8cb0-41cd-bf3d-f94e6a663700'],27,,,,,,,,,,,,,,,,,Troyes,133,00:46:27.832,Duel,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,67fbafcc-ac35-42f2-9ae1-d3dee9b9bd3e,60,,"[36.7, 76.7]",3829485,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,7,Rennes,134,,54,,,,,,,,,,,,,,,,,Rennes,134,00:00:54.133,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5c7023b5-91a0-4bd2-a994-679ddc09d5fc,435,,"[112.6, 62.8]",3829485,9,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Darbion,2993.0,Right Wing,27,Troyes,133,['e081769e-39b2-43b9-812a-598e3a7e1f6f'],58,,,,,,,,,,,,,,,,,Troyes,133,00:09:58.777,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fa0a8107-8102-403c-b6f6-b3d671f5b276,632,,"[105.9, 17.4]",3829485,16,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul-Georges Ntep de Madiba,4900.0,Left Wing,42,Rennes,134,['01a59722-f3fa-43bc-8929-d11a1c58ea11'],52,,,,,,,,,,,,,,,,,Rennes,134,00:16:52.846,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cb395431-7a60-40fa-bb23-c6e731c47a0b,656,,"[66.1, 2.6]",3829485,19,True,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Wing,44,Troyes,133,['380452e6-4edb-4371-8536-a38f9532cdb9'],9,,,,,,,,,,,,,,,,,Troyes,133,00:19:09.368,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a9c5ddea-b22a-4e71-999e-8c29d72f6234,716,,"[28.2, 1.9]",3829485,20,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Left Wing,45,Rennes,134,,31,,,,,,,,,,,,,,,,,Troyes,133,00:20:31.585,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4b0b800c-e97a-41be-aca0-f5a5768fdd98,760,,"[61.1, 19.8]",3829485,21,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brayan Andrés Perea Vargas,29133.0,Center Forward,49,Troyes,133,['fae90c7c-ee39-4508-9c49-0fec3489790e'],41,,,,,,,,,,,,,,,,,Troyes,133,00:21:41.793,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ef70397d-22e3-4dd9-898e-1afbd50e57e3,779,,"[95.3, 2.5]",3829485,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Wing Back,50,Rennes,134,,5,,,,,,,,,,,,,,,,,Rennes,134,00:22:05.004,Miscontrol,
