50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.086013,,,,,,,,,,,,c25d88f3-0843-4872-8796-258d3b7a14ae,2865,,"[32.1, 63.1]",3829424,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Pajot,3414.0,Left Center Midfield,172,Bordeaux,146,"['96d8903d-39da-4c0d-89f5-3c0abf78d3c2', 'cadd468a-542d-49f9-b7a6-939b99ff8db2']",4,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:04.676,Pressure,
,,,,,,,,,,,,,,,,,,,4.504147,,,,,,,,,,,,abd33196-43bc-4e5d-ab1f-c5ded346b259,2869,,"[9.9, 77.4]",3829424,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,172,Bordeaux,146,"['1eebf10e-3e79-4d48-9190-d1bad79e64c3', '464707ed-e401-42bb-b942-9ff85c915abf']",7,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:07.936,Pressure,
,,,,,,,,,,,,,,,,,,,0.437493,,,,,,,,,,,,88f7337b-6786-47fa-bdb5-5ed919bc9456,2879,,"[60.6, 33.1]",3829424,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Attacking Midfield,173,Saint-Étienne,135,['8865f9a9-0e92-4f69-bea7-4f0e31cef23b'],39,,,,,,,,,,,,,,,,,Bordeaux,146,00:38:39.201,Pressure,
,,,,,,,,,,,,,,,,,,,0.8847,,,,,,,,,,,,d192222f-61b6-4943-b508-5b641c3a1613,2883,,"[104.0, 29.5]",3829424,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Biyogo Poko,30338.0,Right Wing,173,Saint-Étienne,135,"['89568615-5ae5-4776-b403-6a34058ca86f', 'f9455461-cc44-402f-8d20-d5b9e04e4f62']",44,,,,,,,,,,,,,,,,,Bordeaux,146,00:38:44.564,Pressure,
,,,,,,,,,,,,,,,,,,,0.628235,,,,,,,,,,,,7aceb589-8ad7-4fa6-8fd0-80e3df76edb7,2894,,"[17.2, 5.7]",3829424,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Pallois,3256.0,Left Center Back,173,Saint-Étienne,135,"['61bc8f66-eea8-4449-be4b-af8408109f1e', 'a225542b-6a65-4eb4-8dc6-b60a1a24d1b8']",58,,,,,,,,,,,,,,,,,Bordeaux,146,00:38:58.219,Pressure,
,,,,,,,,,,,,,True,,,,,,0.756525,,,,,,,,,,,,754450d1-14aa-4023-9de8-1dbf6e1b422e,2909,,"[72.8, 18.3]",3829424,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,André Biyogo Poko,30338.0,Right Wing,175,Bordeaux,146,"['4df4e12c-fa39-41e0-80b1-b19df1fe6e7f', 'c87ed093-411b-46e0-afb3-a0c580ae5d28']",17,,,,,,,,,,,,,,,,,Bordeaux,146,00:40:17.493,Pressure,
,,,,,,,,,,,,,,,,,,,0.87786,,,,,,,,,,,,c3837268-d67f-464d-b020-7940aa2e1f0d,2920,,"[116.4, 56.2]",3829424,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frédéric Guilbert,2946.0,Right Back,176,Bordeaux,146,['4c0866b6-6d94-446f-84a8-9c8fd3224e40'],23,,,,,,,,,,,,,,,,,Bordeaux,146,00:41:23.514,Pressure,
,,,,,,,,,,,,,,,,,,,0.879372,,,,,,,,,,,,d3ff1dfb-76cc-4dd6-8e27-c61c1a00e77b,2922,,"[71.9, 74.4]",3829424,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Biyogo Poko,30338.0,Right Wing,176,Bordeaux,146,"['4df9f3c4-54fb-40c0-b7de-4fb7ffbcd68b', '93174b28-6149-4228-bdc8-d944c383d069', 'fade6b2b-4aa4-48d4-a372-8dcd12848607']",30,,,,,,,,,,,,,,,,,Bordeaux,146,00:41:30.266,Pressure,
,,,,,,,,,,,,,,,,,,,1.060062,,,,,,,,,,,,0c029cce-2129-462e-89bc-a880dba75837,2929,,"[65.9, 7.4]",3829424,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Corgnet,2944.0,Center Forward,176,Bordeaux,146,"['61cbac27-4345-4d9f-9e9a-2b509085927c', '79907261-9a43-46a9-94d1-9797f0b704e8', 'f82429a6-4b2f-48b2-832c-bad1e00245d8']",33,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:41:33.820,Pressure,
,,,,,,,,,,,,,True,,,,,,0.629505,,,,,,,,,,,,2ef373bd-9e21-406a-8dbd-6d0e7889018d,2933,,"[54.8, 72.2]",3829424,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Biyogo Poko,30338.0,Right Wing,176,Bordeaux,146,['345986ea-0708-43ee-b462-ac731567fc2a'],34,,,,,,,,,,,,,,,,,Bordeaux,146,00:41:34.967,Pressure,
,,,,,,,,,,,,,,,,,,,0.502798,,,,,,,,,,,,e692bfb5-b339-4a30-acca-af9ebb5a5c56,2940,,"[2.8, 72.9]",3829424,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cédric Yambéré,3779.0,Right Center Back,177,Saint-Étienne,135,,2,,,,,,,,,,,,,,,,,Bordeaux,146,00:42:02.174,Pressure,
,,,,,,,,,,,,,,,,,,,0.600878,,,,,,,,,,,,9c716c24-57fd-4016-8aa6-d571767bb702,2948,,"[64.2, 28.8]",3829424,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,178,Bordeaux,146,"['017ca1cb-c1a4-473e-a2c6-a0c64699d62d', '93b5ca4a-bd17-4d57-9b7e-7cb5e74fcfc4']",16,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:16.186,Pressure,
,,,,,,,,,,,,,,,,,,,3.210821,,,,,,,,,,,,335a7e69-3d95-4fd5-ae21-63103a5c9f98,2950,,"[30.0, 20.5]",3829424,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Florentin Pogba,4802.0,Left Center Back,178,Bordeaux,146,"['1cccd9a8-5037-4eb4-8216-e328c1a6e35f', '8bb9f082-3762-4af3-9f82-090539b97c2d']",17,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:17.868,Pressure,
,,,,,,,,,,,,,True,,,,,,0.377165,,,,,,,,,,,,703a2111-a360-4135-a6f1-ba94237140ac,2960,,"[106.2, 64.7]",3829424,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Attacking Midfield,179,Saint-Étienne,135,['8321e095-ad04-4903-bbe3-ddccf5654792'],29,,,,,,,,,,,,,,,,,Bordeaux,146,00:42:29.977,Pressure,
,,,,,,,,,,,,,True,,,,,,0.251655,,,,,,,,,,,,89a9ac86-1378-46e6-8e13-73511455bff1,2961,,"[104.0, 67.5]",3829424,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Touré,3408.0,Center Forward,179,Saint-Étienne,135,['a30e0686-82ad-439d-a2d1-9ee5bcbffb9f'],30,,,,,,,,,,,,,,,,,Bordeaux,146,00:42:30.445,Pressure,
,,,,,,,,,,,,,,,,,,,0.916558,,,,,,,,,,,,b1cb1037-5bf6-4a9d-b382-dac22eba4114,2988,,"[50.5, 61.8]",3829424,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,181,Bordeaux,146,"['21a6c708-51d5-4798-a7b5-78825ade743f', '94bf51b2-3a2d-4986-bbb0-49f0d4fa978e', 'adfd9c04-94d2-451a-a365-b1dac5fc98b6']",22,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:22.805,Pressure,
,,,,,,,,,,,,,,,,,,,1.287763,,,,,,,,,,,,a610658b-bc65-4e22-8587-da575e677de9,3012,,"[24.4, 18.8]",3829424,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,181,Bordeaux,146,"['12d05e21-e65d-4fd0-9374-65731b36bca3', '521e2003-4abd-489c-8fe2-714b4b329a14']",44,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:44.748,Pressure,
,,,,,,,,,,,,,,,,,,,0.916951,,,,,,,,,,,,c7f5b4b8-21f7-48c3-8f98-155b6e482770,3013,,"[28.7, 24.3]",3829424,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Pajot,3414.0,Left Center Midfield,181,Bordeaux,146,['521e2003-4abd-489c-8fe2-714b4b329a14'],45,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:45.024,Pressure,
,,,,,,,,,,,,,,,,,,,1.103636,,,,,,,,,,,,afac4527-07d4-4721-9634-aab655186e6f,3043,,"[26.1, 10.0]",3829424,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,181,Bordeaux,146,"['356dd33b-4de6-4fd2-8166-56862d603804', '5d94dc64-b6cb-4a97-9373-f221e757ea75']",10,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:10.170,Pressure,
,,,,,,,,,,,,,,,,,,,2.034604,,,,,,,,,,,,4c6fdfc6-e5fc-4f04-a796-49491108272d,3045,,"[113.9, 68.6]",3829424,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Biyogo Poko,30338.0,Right Wing,181,Bordeaux,146,"['857ca8f4-1f9d-4c4c-99bc-7b2ce72e255e', 'e826529b-a770-4d89-bb19-daa98f1ab8a8']",11,,,,,,,,,,,,,,,,,Bordeaux,146,00:44:11.940,Pressure,
,,,,,,,,,,,,,,,,,,,2.386073,,,,,,,,,,,,61033adb-9f70-4f2a-b9c0-71eaf0fd2b0a,3051,,"[6.0, 11.9]",3829424,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,181,Bordeaux,146,"['57a5aeea-afa8-432b-9489-824c0e141f55', '6487fb09-71e8-4e11-8764-23c64d0904e9', '68681a1e-8cae-465e-9a7f-d231c821bdd8']",15,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:15.877,Pressure,
,,,,,,,,,,,,,,,,,,,1.042995,,,,,,,,,,,,06a93452-efbe-4db5-aa80-d1c5e0556a18,3055,,"[2.4, 15.4]",3829424,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,181,Bordeaux,146,"['6487fb09-71e8-4e11-8764-23c64d0904e9', 'fa2a5de5-f129-4c46-9b73-1657d4b70f83']",18,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:18.379,Pressure,
,,,,,,,,,,,,,,,,,,,0.445578,,,,,,,,,,,,8e73c50f-0c8f-48e0-970c-f0775ee7b032,3057,,"[20.8, 45.3]",3829424,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Hamouma,4260.0,Right Wing,181,Bordeaux,146,"['07991f6f-50a1-41c6-9ed4-999e0b82839f', '4bb70412-e018-4277-b56c-eebb6a636ba7']",21,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:21.260,Pressure,
,,,,,,,,,,,,,,,,,,,0.532218,,,,,,,,,,,,2f91b4c5-0188-4fa7-93f4-852d116f5682,3081,,"[61.4, 18.3]",3829424,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alejandro Rolan Silva,6739.0,Center Attacking Midfield,183,Saint-Étienne,135,['91f7dde0-d31e-4d24-8dd0-bbc9b8fb26c0'],53,,,,,,,,,,,,,,,,,Bordeaux,146,00:46:53.525,Pressure,
,,,,,,,,,,,,,True,,,,,,1.262532,,,,,,,,,,,,58d4d027-a29a-448e-b244-fc69fdb5c784,3085,,"[57.6, 57.3]",3829424,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jérémy Clément,7442.0,Center Defensive Midfield,183,Saint-Étienne,135,"['cb258859-d3c1-4efa-b62a-979848dd20ea', 'd786044a-36e4-4929-b45f-579d3bbfe92d']",55,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:46:55.097,Pressure,
,,,,,,,,,,,,,True,,,,,,0.562481,,,,,,,,,,,,9e2d17d9-156c-4f81-b411-c2f24b770681,3087,,"[35.5, 69.0]",3829424,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moustapha Bayal Sall,401468.0,Right Center Back,183,Saint-Étienne,135,"['9b3f01e5-90ed-4d2c-bed5-ae668888594e', 'd54e49a2-1350-4c8e-988c-597d33f988cf']",57,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:46:57.830,Pressure,
,,,,,,,,,,,,,,,,,,,0.631113,,,,,,,,,,,,5f858646-c3c9-4d3a-9c7d-95bb36fa5779,3093,,"[72.6, 5.1]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Henri Saivet,5110.0,Right Defensive Midfield,183,Saint-Étienne,135,['1a871f75-db12-4bfa-b3d9-7dc43ac208d1'],1,,,,,,,,,,,,,,,,,Bordeaux,146,00:47:01.192,Pressure,
,,,,,,,,,,,,,,,,,,,1.753202,,,,,,,,,,,,f47ad8a0-f7d9-4f79-a6c1-2bd0828c1fd2,3098,,"[69.2, 11.3]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,André Biyogo Poko,30338.0,Right Wing,183,Saint-Étienne,135,['f5dab8b2-ab38-4390-a210-98e6697083c0'],3,,,,,,,,,,,,,,,,,Bordeaux,146,00:47:03.851,Pressure,
,,,,,,,,,,,,,,,,,,,0.634923,,,,,,,,,,,,c7f8c446-f48b-43e2-8708-3a4c1cf2acb1,3104,,"[54.2, 55.5]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Biyogo Poko,30338.0,Right Wing,184,Saint-Étienne,135,"['404551ac-4c99-4f16-bd9e-886e4107f3da', '481a5407-d66b-4c74-a078-d23ea3ce3dfc']",11,,,,,,,,,,,,,,,,,Bordeaux,146,00:47:11.366,Pressure,
,,,,,,,,,,,,,,,,,,,0.377156,,,,,,,,,,,,300bd5b6-02c2-4ac1-b25f-9045a5ff62d0,3106,,"[26.4, 72.9]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frédéric Guilbert,2946.0,Right Back,184,Saint-Étienne,135,"['7b11afc6-bfa8-4939-9439-b1224695b7c7', 'a9f5fd9a-4f4d-4b40-b60f-9f92236dd0f2']",13,,,,,,,,,,,,,,,,,Bordeaux,146,00:47:13.724,Pressure,
,,,,,,,,,,,,,,,,,,,0.260666,,,,,,,,,,,,eb152fbc-9217-4e9b-8708-3595b710de94,3133,,"[109.3, 53.6]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moustapha Bayal Sall,401468.0,Right Center Back,185,Saint-Étienne,135,['69d98804-589e-4653-beb2-07fc6aaa0de6'],40,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:47:40.477,Pressure,
,,,,,,,,,,,,,,,,,,,1.362087,,,,,,,,,,,,12dbec34-00be-45c1-ade0-194519079837,3138,,"[49.9, 75.7]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Moustapha Bayal Sall,401468.0,Right Center Back,186,Bordeaux,146,"['5ba90cbb-f8e2-47f0-8b04-65a3a121d355', '8eb2de45-55bf-4e93-9dd7-e66411736158', 'd94056f7-91f6-4548-beb4-deb14efcd628']",46,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:47:46.004,Pressure,
,,,,,,,,,,,,,,,,,,,0.770565,,,,,,,,,,,,d94056f7-91f6-4548-beb4-deb14efcd628,3141,,"[70.2, 4.4]",3829424,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alejandro Rolan Silva,6739.0,Center Attacking Midfield,186,Bordeaux,146,['12dbec34-00be-45c1-ade0-194519079837'],47,,,,,,,,,,,,,,,,,Bordeaux,146,00:47:47.236,Pressure,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2f9dc03f-113e-4b9e-81f0-f28ca5c2a6f3,22,,"[88.1, 57.5]",3829424,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,André Biyogo Poko,30338.0,Right Wing,2,Saint-Étienne,135,['517ffa0e-bc3a-477e-832c-a1a341e0a655'],9,,,,,,,,,,,,,,,,,Bordeaux,146,00:00:09.875,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3273de94-000b-4add-b0c9-a0d14fdf6313,120,,"[3.7, 6.7]",3829424,2,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Benoît Assou-Ekotto,3047.0,Left Back,3,Bordeaux,146,['0fdf5a27-9133-4c9f-861f-3df36db8d899'],5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:05.769,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2dd34f54-2dee-4f29-8a04-b5e2ba17b990,179,,"[4.6, 67.2]",3829424,4,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kévin Théophile-Catherine,3413.0,Right Back,7,Bordeaux,146,['e31d838f-9213-4c90-a25d-e23ce069184e'],39,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:39.316,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d13372ec-9482-49fe-a47e-d5497d5b638e,283,,"[12.5, 28.1]",3829424,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Assou-Ekotto,3047.0,Left Back,14,Bordeaux,146,['26fa79fe-d06f-4331-be4d-52c1c7a0846c'],42,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:42.505,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f56db50f-445b-4bb3-8d98-07c6941ac96d,295,,"[104.3, 75.7]",3829424,8,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Biyogo Poko,30338.0,Right Wing,15,Saint-Étienne,135,['a0927e2c-1f2e-45a1-9bf3-39e824eb21c3'],51,,,,,,,,,,,,,,,,,Bordeaux,146,00:08:51.305,Block,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,c981bbca-f828-4b0c-9935-90bab759d523,381,,"[109.1, 30.5]",3829424,11,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Attacking Midfield,20,Saint-Étienne,135,['b585b25f-439e-4cea-b617-de4522d02b4c'],48,,,,,,,,,,,,,,,,,Bordeaux,146,00:11:48.424,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,591caf2d-c4c6-4edd-bd1d-febfdde71cf9,500,,"[15.0, 64.8]",3829424,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kévin Théophile-Catherine,3413.0,Right Back,27,Bordeaux,146,['0e1dba34-020e-4af8-a292-0845d6c3376d'],2,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:02.963,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2876f747-ba8a-4fda-8074-8250898f9507,542,,"[24.5, 10.1]",3829424,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,29,Bordeaux,146,['1bbe7222-1fdb-4582-9649-afece34c3acd'],44,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:44.379,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,550f32fc-bdbe-4e3e-9c60-5ca89c72c77d,632,,"[28.8, 36.4]",3829424,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florentin Pogba,4802.0,Left Center Back,36,Bordeaux,146,['99406649-c8d1-455d-b928-e8eb77e3977f'],10,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:10.293,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fc15ad89-ba6b-4b21-b815-50b2febc9977,693,,"[32.5, 52.2]",3829424,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Henri Saivet,5110.0,Right Defensive Midfield,38,Saint-Étienne,135,['fef2435b-f2f2-4dc2-b592-95207a3e8567'],2,,,,,,,,,,,,,,,,,Bordeaux,146,00:20:02.181,Block,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,03023511-76b6-4daf-887a-4950b0bad221,701,,"[76.3, 33.1]",3829424,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Clément,7442.0,Center Defensive Midfield,39,Bordeaux,146,['8b156d1f-ccd8-49b2-b21c-64eda39b58fb'],5,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:05.926,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ce4fee41-c47d-4985-b763-ccfda762efc0,778,,"[48.1, 5.8]",3829424,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabien Lemoine,7200.0,Left Center Midfield,43,Bordeaux,146,['a590ed63-4b03-436f-bae7-ef93057216f5'],10,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:23:10.007,Block,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3c9cb3e1-f228-4a41-82ec-86a1e9798c7f,885,,"[76.1, 75.2]",3829424,26,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nolan Roux,3179.0,Center Forward,49,Bordeaux,146,['bfd00d08-c45f-4adc-b6a4-0c3484a19665'],11,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:11.708,Block,
,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,8d76ed24-a603-4688-ae01-2255db2a8030,910,,"[91.3, 23.0]",3829424,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Maurice-Belay,42430.0,Left Wing,51,Bordeaux,146,['4db7596a-ec2f-4f2d-a69f-8a827a8e2948'],0,,,,,,,,,,,,,,,,,Bordeaux,146,00:27:00.316,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ea8d53a-86c7-4d62-a707-58db35d015a8,957,,"[84.4, 28.6]",3829424,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Clément,7442.0,Center Defensive Midfield,53,Saint-Étienne,135,,3,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:28:03.537,Block,
,,,,True,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,53313d3a-6bdc-432f-b54e-56c0e2f94747,984,,"[65.4, 4.4]",3829424,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Benoît Assou-Ekotto,3047.0,Left Back,53,Saint-Étienne,135,['44dcde8b-65da-4b51-b503-0cce7af1165a'],28,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:28:28.756,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b58ad926-97c9-4e62-8dc0-01f4cd619d00,1036,,"[54.4, 40.6]",3829424,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jérémy Clément,7442.0,Center Defensive Midfield,57,Bordeaux,146,['1824ecef-ef17-466d-bab9-86b536558fa1'],19,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:19.611,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,675631e0-aa83-4300-b7bb-bab02cd8af39,1083,,"[20.4, 3.5]",3829424,31,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Benoît Assou-Ekotto,3047.0,Left Back,59,Bordeaux,146,['1d1c8387-8309-4ef3-8ed4-fc31f3965243'],24,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:24.900,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b528b9a-070f-4084-b41e-2119bc250fc9,1248,,"[91.9, 75.2]",3829424,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Biyogo Poko,30338.0,Right Wing,69,Saint-Étienne,135,['d65f9f37-e820-4152-84f7-556adf49fff7'],33,,,,,,,,,,,,,,,,,Bordeaux,146,00:37:33.591,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,570c6166-e6f0-4096-af28-db8bf1a571e5,1253,,"[55.2, 15.3]",3829424,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jean-Christophe Bahebeck,8469.0,Left Wing,69,Saint-Étienne,135,['ac8c7c83-05f1-474c-93bd-c8f74fc6cf0d'],37,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:37.083,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81a05e3d-a201-48b4-bf60-05a759ab6e99,1364,,"[25.3, 3.4]",3829424,42,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Maurice-Belay,42430.0,Left Wing,74,Saint-Étienne,135,['0cefaa5d-b62b-490b-accb-7d2fc65d1f60'],29,,,,,,,,,,,,,,,,,Bordeaux,146,00:42:29.008,Block,
,,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8a6931f1-4091-4372-8969-4dc644c05863,1406,,"[34.8, 53.3]",3829424,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismaël Tiémoko Diomandé,3797.0,Right Center Midfield,79,Bordeaux,146,['48f0ebe9-525b-4db8-9723-ec146102dae4'],49,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:49.362,Block,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e2e2ce2-5dfc-4c1f-b15f-bf4f0531afd3,1414,,"[4.0, 62.3]",3829424,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,79,Bordeaux,146,['d5a068aa-7d9f-46e9-bb74-d206e7c2935d'],55,,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:55.535,Block,
