50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[86.9, 70.2]",,,,,,,,,,,,,3.037221,,,,,,,,,,,,c5c8886c-b81b-4422-9ac8-a8dc736fa317,570,,"[96.9, 74.8]",3900527,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Right Wing,28,AS Monaco,129,"['022ef5a0-b79f-4c76-983a-fffc9b97e049', '29f7f3d6-fe7f-4cb2-a1b8-5775471da162', '411eb42c-9ef9-4ba2-9566-32b45da120ff', '4123777e-11cf-4a79-923d-423ae7b2d708']",51,,,,,,,,,,,,,,,,,AS Monaco,129,00:16:51.496,Carry,True
,,,,"[15.6, 47.1]",,,,,,,,,,,,,8.68,,,,,,,,,,,,01d9dc65-c026-4409-b483-a99c48c69a91,584,,"[10.3, 43.3]",3900527,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steve Mandanda,3543.0,Goalkeeper,30,Marseille,147,"['49d81a0f-de42-4026-84b0-7fcc34cdec45', '8b5a2cdc-b891-4ded-9372-a113d217da79']",50,,,,,,,,,,,,,,,,,Marseille,147,00:18:50.674,Carry,
,,,,"[59.0, 63.8]",,,,,,,,,,,,,1.153203,,,,,,,,,,,,55d0417a-0a53-449d-a45e-eabb391bc7cb,587,,"[63.6, 57.8]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rémy Cabella,3420.0,Center Attacking Midfield,30,Marseille,147,"['1575858f-ca84-44db-aa78-397718e08779', 'b97a7e31-0fa6-4750-b657-639ebd6e4076']",1,,,,,,,,,,,,,,,,,Marseille,147,00:19:01.736,Carry,
,,,,"[52.0, 69.1]",,,,,,,,,,,,,0.002498001,,,,,,,,,,,,bab7d630-219c-4233-bdfe-bacca3eda687,590,,"[52.0, 69.1]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Brice Dja Djédjé,7857.0,Right Back,30,Marseille,147,"['05031c70-3663-449c-be86-6f605485aecb', '8868fe5a-6830-493c-b586-f3dd45e0595e']",4,,,,,,,,,,,,,,,,,Marseille,147,00:19:04.706,Carry,
,,,,"[66.0, 74.5]",,,,,,,,,,,,,0.013933001,,,,,,,,,,,,9d835d5a-4f53-4ff3-af07-996d1f5ad9e7,593,,"[66.0, 74.5]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Romain Alessandrini,15296.0,Right Wing,30,Marseille,147,"['4e523bb1-ccc8-4c41-bfdf-3ee5ee273a85', '8c163983-4bc1-4994-b5b1-b556759c6974']",5,,,,,,,,,,,,,,,,,Marseille,147,00:19:05.791,Carry,
,,,,"[88.6, 64.8]",,,,,,,,,,,,,1.643216,,,,,,,,,,,,5688d2d9-afa5-4d16-9b57-e87479ad3148,597,,"[76.5, 64.6]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rémy Cabella,3420.0,Center Attacking Midfield,30,Marseille,147,"['24f43915-ded2-4c84-bf8f-4cc2ed200ec2', '59c82bc8-2eb8-4c5c-ab7b-07df4e985315', 'c3a8e5c6-1514-4c7d-b8f3-a7b1341ef2a5']",6,,,,,,,,,,,,,,,,,Marseille,147,00:19:06.537,Carry,True
,,,,"[85.9, 61.6]",,,,,,,,,,,,,2.726752,,,,,,,,,,,,205ed12b-d7f6-4398-877c-947ee0097bb8,602,,"[92.4, 51.4]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Michy Batshuayi Tunga,3457.0,Center Forward,30,Marseille,147,"['08e45bcc-f591-4df2-bc4d-ded97afdbc99', '89b5c099-73cc-4acb-bf0d-fb7337de50f1', '89c62932-953a-443c-b529-724a17d0cb70', '9e75dcda-8700-4169-8828-30d7f7a3a2f2']",10,,,,,,,,,,,,,,,,,Marseille,147,00:19:10.446,Carry,True
,,,,"[31.5, 25.0]",,,,,,,,,,,,,0.604527,,,,,,,,,,,,e49f3c41-c6da-43cc-91d9-a6e6d759d029,609,,"[31.7, 25.5]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Raggi,3374.0,Left Center Back,31,AS Monaco,129,"['7d70e798-a4fa-47dd-8b27-77bcf518ad36', '91058a11-c1ae-47a5-87a6-197a104bd941', 'f41ebd70-08ac-475f-ae53-3bc1f1c4fa6f']",14,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:14.456,Carry,True
,,,,"[22.0, 23.9]",,,,,,,,,,,,,0.579782,,,,,,,,,,,,a23c1ae5-2278-46ba-ac88-505f76927ba2,613,,"[22.0, 23.9]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,31,AS Monaco,129,"['0adee033-e554-4b41-a5ab-3bcf70b44c50', '822fbb84-3359-40f6-ac41-ddefa77747e6']",16,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:16.308,Carry,
,,,,"[41.2, 31.4]",,,,,,,,,,,,,5.19442,,,,,,,,,,,,d7de2fa6-8c76-41f7-bb2a-ccfd0c822ff0,617,,"[50.4, 54.1]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,32,Marseille,147,"['6e5b6808-6c42-488c-a435-055033a244bb', '88589417-3590-4918-85ba-3bef839de794']",18,,,,,,,,,,,,,,,,,Marseille,147,00:19:18.948,Carry,
,,,,"[60.6, 27.1]",,,,,,,,,,,,,2.232234,,,,,,,,,,,,1a0952ab-7a6b-4244-b1aa-61f921e3dd85,620,,"[50.4, 21.5]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,32,Marseille,147,"['4b125a4f-c04c-4f96-908d-fefd72657713', 'a561f7a7-6714-4137-af2d-60b06d9e667a']",25,,,,,,,,,,,,,,,,,Marseille,147,00:19:25.374,Carry,
,,,,"[67.4, 50.3]",,,,,,,,,,,,,2.272908,,,,,,,,,,,,2ddcb027-47e0-4488-9b22-914583c1f63e,623,,"[62.8, 45.7]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,32,Marseille,147,"['d0060131-1a90-434a-bcde-f8a41a32462a', 'fc3bc61b-0305-49a9-a67c-e8489035c770']",28,,,,,,,,,,,,,,,,,Marseille,147,00:19:28.865,Carry,
,,,,"[85.9, 56.2]",,,,,,,,,,,,,0.813959,,,,,,,,,,,,4d668330-21b9-4058-b6de-ee344faa7b36,627,,"[86.5, 53.2]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,32,Marseille,147,"['52d7fde4-fb0f-435f-af3e-2a4e13d110b8', 'a4d764eb-bb16-470d-ab26-3b5cbb386a3d', 'b399669c-97f0-4e1c-a070-da9e75b2e69a', 'dadc7cf4-356c-44ed-a493-2dd2b3666505']",31,,,,,,,,,,,,,,,,,Marseille,147,00:19:31.864,Carry,True
,,,,"[96.7, 71.6]",,,,,,,,,,,,,1.019091,,,,,,,,,,,,340ccd5e-9681-4f38-8545-0ed31f2d2ec0,631,,"[90.3, 70.8]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,32,Marseille,147,"['04c86b27-20c8-4264-8cc3-9ade42babf42', '5e708100-38fa-424e-8a33-f26ce4070f91']",33,,,,,,,,,,,,,,,,,Marseille,147,00:19:33.872,Carry,
,,,,"[3.2, 30.1]",,,,,,,,,,,,,1.437778,,,,,,,,,,,,c65ac94f-93af-4b41-8a76-7cf4d1fddb59,635,,"[9.9, 24.4]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,32,Marseille,147,"['32a357c1-b7ac-4cb9-a3e6-e1d0bd02a300', '6dbf74ca-0e4e-4095-a516-e3b87687c820', 'f114260c-5880-4ecd-beb5-ec179e319561']",37,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:37.231,Carry,True
,,,,"[108.6, 56.5]",,,,,,,,,,,,,2.075828,,,,,,,,,,,,e0273869-c59c-4df7-8ca4-7a4fb5401a3d,641,,"[110.7, 58.4]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Alessandrini,15296.0,Right Wing,32,Marseille,147,"['29596136-b6a5-4e3f-9f95-5f1afb614b59', '5fabc243-4173-4671-b72f-97de746a1db3', '61b6b853-3480-4408-9f88-e423ae74eb73']",40,,,,,,,,,,,,,,,,,Marseille,147,00:19:40.764,Carry,True
,,,,"[38.5, 27.7]",,,,,,,,,,,,,1.222822,,,,,,,,,,,,f5e817bd-fc3d-4fb1-a0ec-44aafe0eea0c,649,,"[40.6, 25.2]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,33,AS Monaco,129,"['439b7787-5668-4c44-98fb-2501282d92fe', '442bb406-bc28-401b-9450-984a7eee5066', '7d913e42-f104-4128-8b0a-7b2cbb8a9269']",47,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:47.230,Carry,True
,,,,"[81.1, 43.8]",,,,,,,,,,,,,1.429003,,,,,,,,,,,,a9982925-bfc6-4220-8cfd-213139915893,654,,"[81.6, 52.4]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Defensive Midfield,33,AS Monaco,129,"['36898c66-d66e-48e5-8a5d-7311280bb888', 'f91e0349-642e-44ff-bd61-dd27aaffdcae']",48,,,,,,,,,,,,,,,,,Marseille,147,00:19:48.453,Carry,
,,,,"[104.5, 14.5]",,,,,,,,,,,,,4.75973,,,,,,,,,,,,21d4e5b9-dfd7-410c-a4ba-1d9270a5a000,657,,"[75.4, 22.3]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,33,AS Monaco,129,"['2799334f-b3ba-44bd-b1d4-d369ba98bf7e', '5963a6e2-c73f-4320-b7bc-fb2a782fb303', '865c3b25-999d-4fe6-b0b8-05ed2902c9f5']",51,,,,,,,,,,,,,,,,,Marseille,147,00:19:51.949,Carry,True
,,,,"[24.5, 53.8]",,,,,,,,,,,,,1.659579,,,,,,,,,,,,6dbd606c-ee12-4e7e-b202-7db77a700b41,662,,"[24.5, 48.7]",3900527,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,33,AS Monaco,129,"['34ae2ce0-dc08-4150-b67e-072caf13e002', '92ec374c-96de-44c9-8359-4ef1d177f8d2']",57,,,,,,,,,,,,,,,,,AS Monaco,129,00:19:57.908,Carry,
,,,,"[83.7, 62.1]",,,,,,,,,,,,,3.418504,,,,,,,,,,,,45ee8f42-94e8-4e30-a564-e97f89a06e48,665,,"[52.5, 68.1]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hélder Wander Sousa Azevedo Costa,9931.0,Right Wing,33,AS Monaco,129,"['292bd49b-9733-4800-b991-f4c039fc3f25', '2c57b090-664c-4753-9321-b0b89d0f5234', '542b5fa0-2f8c-4e7b-82a9-2b037e52ff43']",1,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:01.967,Carry,True
,,,,"[73.7, 61.9]",,,,,,,,,,,,,1.2,,,,,,,,,,,,985f3ded-a305-4529-8214-c7ede1001d54,673,,"[74.3, 65.9]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,33,AS Monaco,129,"['671d364d-cf6c-40b0-9fba-c8f70c478567', '78612101-f5ed-456e-b528-a74c57221973', 'ca3fefa4-18b2-47b3-a655-aa1bb6d05296']",11,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:11.057,Carry,True
,,,,"[68.6, 46.0]",,,,,,,,,,,,,1.452173,,,,,,,,,,,,47d7b44b-fadb-47d8-a519-c7d5422a1a6c,677,,"[69.2, 47.3]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,33,AS Monaco,129,"['cf19af75-2579-497e-b149-17cbf28c477b', 'd083e50e-3d96-44bc-b5b6-e3f067f35cdf']",14,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:14.007,Carry,
,,,,"[72.9, 75.1]",,,,,,,,,,,,,1.567422,,,,,,,,,,,,f44aef66-c266-40c9-b413-ea7a29e452a2,680,,"[72.9, 75.1]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almamy Touré,3204.0,Right Back,33,AS Monaco,129,"['42aebbc9-c987-47ac-b3df-13383c0e7e66', '6bcc5c25-5e8e-4c50-abed-759ee5a71b77']",17,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:17.205,Carry,
,,,,"[52.7, 60.0]",,,,,,,,,,,,,1.437338,,,,,,,,,,,,ab99a9c9-45af-42f8-89bd-61a0b2874abe,683,,"[54.9, 60.8]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,33,AS Monaco,129,"['06ff2b11-5d82-4e10-8da5-4c84684ca6ca', '6136311b-b283-48cd-b619-c8ea7e689d22']",20,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:20.836,Carry,
,,,,"[69.7, 51.9]",,,,,,,,,,,,,1.318603,,,,,,,,,,,,8ecba3b1-c537-460d-b341-bee90eae7c4f,686,,"[68.6, 46.5]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,33,AS Monaco,129,"['063a8ecd-7a60-4311-bdbc-7d50e4fd56a3', 'bae7152e-5324-4a40-ac2f-2ce02eea7a49']",23,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:23.630,Carry,
,,,,"[101.0, 73.7]",,,,,,,,,,,,,0.685473,,,,,,,,,,,,e2d83e6a-b87a-48dd-ae82-e13946efc7be,689,,"[91.5, 75.6]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almamy Touré,3204.0,Right Back,33,AS Monaco,129,"['20e4a44d-f915-46b1-80f4-400deedfaa57', 'ccb224f2-6a5a-45f1-b66a-369935a54e03']",27,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:27.975,Carry,
,,,,"[39.4, 15.3]",,,,,,,,,,,,,1.706624,,,,,,,,,,,,514d3e63-aeee-4cde-9a17-1b1e37716544,694,,"[34.8, 18.0]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,33,AS Monaco,129,"['e2c93ec2-ea1f-40a9-b1ef-2070cb1c3a7e', 'f22f88f5-ad0d-4e97-b298-67e93c3d44cf']",30,,,,,,,,,,,,,,,,,Marseille,147,00:20:30.963,Carry,
,,,,"[79.8, 8.0]",,,,,,,,,,,,,4.07014,,,,,,,,,,,,962471f4-edbc-454e-a36a-b6ce23519b2c,697,,"[52.5, 7.2]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rémy Cabella,3420.0,Center Attacking Midfield,33,AS Monaco,129,"['62e17578-523d-4ca0-9b32-0b6315ddf6d4', 'ec6346b9-0823-42e4-8bc0-d895a83d6bce']",34,,,,,,,,,,,,,,,,,Marseille,147,00:20:34.336,Carry,
,,,,"[48.4, 69.7]",,,,,,,,,,,,,2.07476,,,,,,,,,,,,f6a7f241-acef-4792-b2ee-36b1609b976d,700,,"[40.3, 72.1]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,33,AS Monaco,129,"['31c5e5a7-0e5e-4762-a24a-5803a051ac43', 'd04c3bb2-4d95-4694-9005-4ebe22a19df8']",38,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:38.406,Carry,
,,,,"[57.6, 38.4]",,,,,,,,,,,,,4.824565,,,,,,,,,,,,bdddb3c2-d6a5-41ad-ab7f-d475f682803e,703,,"[49.2, 48.1]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Filipe Iria Santos Moutinho,3168.0,Center Attacking Midfield,33,AS Monaco,129,"['31f26b8f-2d43-4067-847e-54ce11046e3d', 'cec90771-90d8-48ff-a245-bfe99e346ad9', 'e3c576e8-a838-489d-8976-18f60b0eff4f']",42,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:42.626,Carry,True
,,,,"[51.9, 7.2]",,,,,,,,,,,,,0.739964,,,,,,,,,,,,7e98eb5e-0465-46eb-b7ce-cbde0ddcb37e,707,,"[51.9, 7.2]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,33,AS Monaco,129,"['10e5faea-a988-4aea-91c2-ceca858c862c', 'f572a92e-c87a-4d52-a79e-3ddefd2c7f99']",49,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:49.451,Carry,
,,,,"[56.0, 20.4]",,,,,,,,,,,,,0.34184,,,,,,,,,,,,19bdb644-4bb3-421f-a6b6-7106e9424d38,711,,"[55.7, 17.4]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fábio Alexandre da Silva Coentrão,19047.0,Left Wing,33,AS Monaco,129,"['63ad1751-84ca-46cc-aeec-88b541a317b8', '84719369-537d-4c80-b026-60125519f978', 'd7fe2cb1-fcf0-48ab-99ce-96a3e9e18180']",51,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:51.237,Carry,True
,,,,"[44.4, 18.0]",,,,,,,,,,,,,1.584866,,,,,,,,,,,,a94af060-1adf-41dd-948f-df228ee96db3,714,,"[44.4, 12.6]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elderson Uwa Echiejile,27558.0,Left Back,33,AS Monaco,129,"['44d34d14-d502-4959-b902-a4140d3cdd15', '453a3ca6-22ec-4b56-8a5e-0e75b12a6dc1']",52,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:52.493,Carry,
,,,,"[39.5, 57.3]",,,,,,,,,,,,,2.115516,,,,,,,,,,,,d771aa96-f543-489e-9a30-aa9fbf2ebe61,717,,"[35.2, 51.1]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wallace Fortuna dos Santos,8277.0,Right Center Back,33,AS Monaco,129,"['c6b18ca8-123e-421f-8ebe-b3722946183d', 'ff4ccf0e-0eda-45dc-a69c-8f12727b3e2e']",55,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:55.739,Carry,
,,,,"[46.0, 57.3]",,,,,,,,,,,,,0.791236,,,,,,,,,,,,b38f7f16-dd86-4441-8277-5de596eff427,720,,"[45.2, 57.0]",3900527,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiemoué Bakayoko,3955.0,Left Defensive Midfield,33,AS Monaco,129,"['204d0ec3-7d13-4c71-b40c-64342ff5ce92', '66e8d5a4-1723-4882-9bfc-304c4d3235be']",59,,,,,,,,,,,,,,,,,AS Monaco,129,00:20:59.423,Carry,
,,,,"[53.3, 40.9]",,,,,,,,,,,,,0.990026,,,,,,,,,,,,1ffa2b85-9bd3-47df-8ab1-012b6ded4888,723,,"[56.8, 39.5]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,33,AS Monaco,129,"['7595a473-5a26-4151-9f30-bfe67a83d1e4', '75f7b67d-9f0b-41b3-a7f6-5eb6bdb6ec1a', 'd92f64dc-dc50-401f-b5d0-7fe39f5ae780']",1,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:01.815,Carry,True
,,,,"[76.2, 73.7]",,,,,,,,,,,,,1.225477,,,,,,,,,,,,6b31697a-2a63-43e3-a9cc-500579054374,727,,"[72.1, 73.4]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Almamy Touré,3204.0,Right Back,33,AS Monaco,129,"['07caf524-f065-45fe-afd3-9ebf9812b009', '31729758-1fbe-451f-aab8-c244f5503233']",5,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:05.297,Carry,
,,,,"[26.2, 6.1]",,,,,,,,,,,,,1.920183,,,,,,,,,,,,bc675583-61c3-48c0-91cd-6e38d545359e,731,,"[24.5, 16.3]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Mendy,3261.0,Left Back,34,Marseille,147,"['4bdfe043-b9d1-47ef-b375-6be10ae012a3', 'c5029345-f5be-4a12-b554-2015a9404a49']",7,,,,,,,,,,,,,,,,,Marseille,147,00:21:07.810,Carry,
,,,,"[38.3, 18.5]",,,,,,,,,,,,,0.237823,,,,,,,,,,,,1e2cafc1-ed59-4e5c-b0e9-bc58cf644096,734,,"[38.3, 18.5]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,34,Marseille,147,"['e9166a5d-39ef-4cdf-beb4-aba190c4c3e4', 'f4cd8d28-143e-4457-a67e-297486a743d0']",10,,,,,,,,,,,,,,,,,Marseille,147,00:21:10.857,Carry,
,,,,"[22.4, 10.2]",,,,,,,,,,,,,3.321758,,,,,,,,,,,,fdd4907e-cfa5-4991-8be1-eb9200225025,737,,"[25.1, 23.1]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Rekik,8572.0,Left Center Back,34,Marseille,147,"['29bbe6ac-91ef-4571-bde5-236aecec57a8', '56769fff-de4f-4753-8d4a-5a7ada8904c7', '62647ab5-9652-472e-9917-551e6024657e']",12,,,,,,,,,,,,,,,,,Marseille,147,00:21:12.088,Carry,True
,,,,"[101.8, 71.3]",,,,,,,,,,,,,1.073861,,,,,,,,,,,,0cc1dfec-73fb-49a9-9a90-641eea65555c,742,,"[105.0, 67.3]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Center Forward,35,AS Monaco,129,"['6a440010-42ed-458b-8a80-e1823b7e2ae5', 'e0dee85f-97a1-47df-9138-9e148e39d34b']",29,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:29.116,Carry,
,,,,"[89.6, 72.1]",,,,,,,,,,,,,1.499082,,,,,,,,,,,,e852ef79-3557-42e5-a710-298b0b5effb1,745,,"[89.6, 70.8]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,35,AS Monaco,129,"['513051ab-fd0a-4ff2-b62b-993682375dca', '7c20dd9c-bc76-44d7-9b10-141510102ab7', 'd1d69b63-df87-48b3-ace6-f88ed7a1020f']",31,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:31.569,Carry,True
,,,,"[93.7, 63.2]",,,,,,,,,,,,,0.670829,,,,,,,,,,,,7764c164-9cd1-400e-bd1b-893cd9c9422d,749,,"[93.9, 63.5]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guido Marcelo Carrillo,3246.0,Center Forward,35,AS Monaco,129,"['64c37cd8-51d1-4aea-9828-bbc1298a1c2b', '6b640fdd-a4f9-4704-a0b0-88ba2ab4a39e', 'ec151f14-9160-4bb1-bbfe-8517c927f326']",33,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:33.887,Carry,True
,,,,"[96.4, 68.6]",,,,,,,,,,,,,0.905618,,,,,,,,,,,,80061263-aae8-407c-b374-89982b5d0824,757,,"[98.8, 68.9]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hélder Wander Sousa Azevedo Costa,9931.0,Right Wing,35,AS Monaco,129,"['307a57cc-7711-49c3-8088-8748a5511805', '70068b91-2c1f-46c5-b934-849d92ac8452', 'a5d90e83-fc16-4b45-a6a3-fab8ef37249c']",36,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:36.969,Carry,True
,,,,"[101.5, 77.0]",,,,,,,,,,,,,0.987799,,,,,,,,,,,,85da1d7a-f3dd-4cb8-843e-3265a8366ee6,760,,"[101.5, 77.0]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almamy Touré,3204.0,Right Back,35,AS Monaco,129,"['5366c6cf-aa3b-4581-8767-cbca34ae0837', '6909a62a-263b-48db-a20d-eccffd2947cc']",38,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:38.871,Carry,
,,,,"[111.7, 67.0]",,,,,,,,,,,,,0.076889,,,,,,,,,,,,5fc0f7da-0f82-4183-9e97-984772362e92,763,,"[110.1, 67.3]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fábio Henrique Tavares,3247.0,Right Defensive Midfield,35,AS Monaco,129,"['18e0dee2-e5e6-4aea-a0fb-6dcc758976c5', 'ea21d512-97dd-4b72-b717-c562249d635a']",41,,,,,,,,,,,,,,,,,AS Monaco,129,00:21:41.659,Carry,
,,,,"[15.9, 16.1]",,,,,,,,,,,,,0.592922,,,,,,,,,,,,9865f4a7-461d-4e8f-9aaa-ca5a801ebd58,767,,"[12.4, 18.5]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,36,Marseille,147,"['94618757-dd19-46a3-8fef-37c53cc31040', 'b5ebcdf4-8584-4b47-b6db-7008a206a626']",42,,,,,,,,,,,,,,,,,Marseille,147,00:21:42.821,Carry,
,,,,"[41.8, 5.6]",,,,,,,,,,,,,4.104183,,,,,,,,,,,,63c7ffd7-e287-4748-9358-99904c70d65c,770,,"[27.0, 8.5]",3900527,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,36,Marseille,147,"['23e164b3-5489-4e43-a3bc-2e5f16f91ce9', '44ac35ce-9355-4094-8fb3-34595d75aeaf']",44,,,,,,,,,,,,,,,,,Marseille,147,00:21:44.140,Carry,
