50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.178193,,,,,,,,,,,,,956fe886-8e07-4ed4-9ae2-09c9b9af4da7,1165,,,"[67.3, 3.0]",3901222,31,,,,,2.0746233,,Right Foot,,,"[63.0, 10.8]",,Ground Pass,,8.906739,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Rodrigue Casimir Ninga,3020.0,Left Center Forward,69,Montpellier,139,"['1f6d52b0-9af8-4b76-afab-1d8e98055fbf', '3dce27c1-bfea-4bd4-a5d3-0766da32db98']",48,,,,,,,,,,,,,,,,,Montpellier,139,00:31:48.131,Pass,True
,,,,,,,,,,,,,,,,,,1.284378,,,,,,,,,,,,,d967a187-1be4-4b51-bf5a-b9c2fda4092e,1168,,,"[83.5, 14.3]",3901222,31,,,,,-0.4636476,,Right Foot,,,"[91.9, 10.1]",,Ground Pass,,9.391485,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Center Midfield,69,Montpellier,139,"['95aa407b-fd19-4cc4-84ca-f425845a054e', 'dc493d3d-7d0f-4c68-8c3d-b4ea9f7a2e20']",52,,,,,,,,,,,,,,,,,Montpellier,139,00:31:52.214,Pass,
,,,,,,,,,,,,,,,,,,1.503407,,,,,,,,,,,,,37f6792e-265e-42c3-a89c-0888308b1086,1171,,,"[39.8, 74.0]",3901222,31,,True,,,-0.15808997,,Right Foot,,,"[53.6, 71.8]",,Ground Pass,,13.974262,,,,Emiliano Sala,3114.0,,,,,,1,Regular Play,Lévy Koffi Djidji,3174.0,Right Center Back,70,Nantes,144,['cfb5496f-03bd-49fa-8026-e9606f0bfaea'],56,,,,,,,,,,,,,,,,,Nantes,144,00:31:56.612,Pass,
,,,,,,,,,,,,,,,,,,0.942205,,,,,,,,,,,,,db5efd5b-848e-4d5b-881f-62585fb3bca2,1174,,,"[53.3, 72.0]",3901222,31,,,,,1.2298174,,Right Foot,,,"[55.5, 78.2]",,Ground Pass,,6.5787535,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Emiliano Sala,3114.0,Center Forward,70,Nantes,144,"['6bb30b40-d0d4-49e6-8b78-00b4d81b92b3', 'ed2d68fa-f928-4bb9-a1ea-28091fcdb3d2']",58,,,,,,,,,,,,,,,,,Nantes,144,00:31:58.845,Pass,True
,,,,,,,,,,,,,,,,,,1.362267,,,,,,,,,,,,,1d22244f-39ae-4751-aedb-c375fb604871,1177,,,"[55.3, 78.2]",3901222,31,,,,,-2.4945455,,Right Foot,,,"[41.8, 68.0]",,Ground Pass,,16.920107,,,,Birama Touré,7350.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Wing,70,Nantes,144,['f8ded5e8-4681-4e14-bfc6-feabc712e981'],59,,,,,,,,,,,,,,,,,Nantes,144,00:31:59.998,Pass,
,,,,,,,,,,,,,,,,,,2.870841,,,,,,,,,,,,,9aadee3c-88e2-4b7a-8ce1-be41f3594f36,1180,,,"[41.8, 68.0]",3901222,32,,,,,-1.3708034,,Right Foot,,,"[50.8, 23.6]",,High Pass,,45.30298,,,,Ermir Lenjani,10746.0,,True,,,,1,Regular Play,Birama Touré,7350.0,Left Defensive Midfield,70,Nantes,144,['a1d2588e-97bd-4dfc-ac85-f7ca764bf912'],2,,,,,,,,,,,,,,,,,Nantes,144,00:32:02.846,Pass,
,,,,,,,,,,,,,,,,,,0.913777,,,,,,,,,,,,,63fcca01-5d54-4737-ad26-8a051597ac7c,1183,,,"[55.0, 22.6]",3901222,32,,,,,-1.0874883,,Left Foot,,,"[62.4, 8.5]",,Ground Pass,,15.923882,,,,Adryan Oliveira Tavares,31687.0,,,,,,1,Regular Play,Ermir Lenjani,10746.0,Left Back,70,Nantes,144,['bfc2581c-65ad-4928-9276-ebaeaa87a774'],7,,,,,,,,,,,,,,,,,Nantes,144,00:32:07.806,Pass,
,,,,,,,,,,,,,,,,,,0.841917,,,,,,,,,,,,,11496902-6a43-4e8f-9375-ed113a444f15,1185,,,"[62.4, 8.5]",3901222,32,,,,,1.2490457,,Right Foot,,,"[67.1, 22.6]",,Ground Pass,,14.862705,,,,Rémi Gomis,401478.0,,,,,,1,Regular Play,Adryan Oliveira Tavares,31687.0,Left Wing,70,Nantes,144,['b07cbf22-c934-40e1-8bdc-0d891e2ef7aa'],8,,,,,,,,,,,,,,,,,Nantes,144,00:32:08.719,Pass,
,,,,,,,,,,,,,,,,,,1.736015,,,,,,,,,,,,,9722f642-d8dc-483c-b3d1-c58e6c3b429e,1188,,,"[67.6, 24.2]",3901222,32,,,,,2.362255,,Right Foot,,,"[59.3, 32.4]",,Ground Pass,,11.667476,,,,Guillaume Gillet,4380.0,,,,,,1,Regular Play,Rémi Gomis,401478.0,Right Defensive Midfield,70,Nantes,144,['ec4d75cb-b23e-49b0-8bd4-eaf653e54efc'],10,,,,,,,,,,,,,,,,,Nantes,144,00:32:10.414,Pass,
,,,,,,,,,,,,,,,,,,1.70905,,,,,,,,,,,,,5e8a9be2-b65e-4a00-a331-c3c7cd9160ec,1191,,,"[60.2, 35.5]",3901222,32,,,,,1.4496533,,Right Foot,,,"[64.4, 70.0]",,Low Pass,,34.75471,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Guillaume Gillet,4380.0,Center Attacking Midfield,70,Nantes,144,['a99663af-2b67-4d84-8daa-a36030f0be7f'],12,,,,,,,,,,,,,,,,,Nantes,144,00:32:12.657,Pass,
,,,,,,,,,,,,,,,,,,1.234402,,,,,,,,,,,,,d622f1fd-62a5-4f8b-81cd-9c88adf141de,1194,,,"[87.0, 72.0]",3901222,32,,,,,0.3909909,,Left Foot,,,"[100.1, 77.4]",,Ground Pass,,14.169333,,,,Alejandro Bedoya,12351.0,,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,70,Nantes,144,['5b10cf56-cb87-4ae0-956a-944e49fc42ec'],19,,,,,,,,,,,,,,,,,Nantes,144,00:32:19.063,Pass,
,,,,,,,,,,,,,,,,,,1.790877,,,,,,,,,,,,,b8034494-7acb-445a-8731-5dd6796c2dc1,1197,,,"[98.8, 77.1]",3901222,32,,,,,-2.077895,,Right Foot,,,"[91.3, 63.6]",,Ground Pass,,15.443445,,,,Léo Dubois,3144.0,,,,,,1,Regular Play,Alejandro Bedoya,12351.0,Right Wing,70,Nantes,144,['d7337677-47b2-4a9e-af8f-517b786b0a0a'],21,,,,,,,,,,,,,,,,,Nantes,144,00:32:21.449,Pass,
,,,,,,,,,,,,,,,,,,1.072963,,,,,,,,,,,,,6a441dec-d1bd-463b-97d3-416e732d0cf1,1201,,,"[90.0, 58.9]",3901222,32,,,,,-1.8334054,7e30375a-fd38-4522-8b87-b63945dcb010,Right Foot,,,"[87.5, 49.6]",,Ground Pass,,9.630161,,,,Guillaume Gillet,4380.0,True,,,,,1,Regular Play,Léo Dubois,3144.0,Right Back,70,Nantes,144,"['0e7003c1-7c0c-4eb4-884e-f961d087310f', '41d8a722-4cc0-4065-a23c-ec5b346565cd']",24,,,,,,,,,,,,,,,,,Nantes,144,00:32:24.471,Pass,True
,,,,,,,,,,,,,,,,,,3.457294,,,,,,,,,,,,,4f380c14-3bb6-4a0e-acbd-e9cbcf560e76,1206,,,"[6.0, 44.0]",3901222,32,,,,,0.0344691,,Right Foot,,,"[69.8, 46.2]",,High Pass,,63.83792,,Incomplete,,Rodrigue Casimir Ninga,3020.0,,,,,Goal Kick,1,From Goal Kick,Geoffrey Jourdren,7509.0,Goalkeeper,71,Montpellier,139,"['7bb938da-0f17-4b1f-a17b-13c6d1cb7b8c', 'c5ddd427-4a00-4679-a10f-f34f22510594']",59,,,,,,,,,,,,,,,,,Montpellier,139,00:32:59.686,Pass,
,,,,,,,,,,,,,,,,,,2.805268,,,,,,,,,,,,,c5ddd427-4a00-4679-a10f-f34f22510594,1208,,,"[50.3, 33.9]",3901222,33,,,,,0.27647948,,Head,,,"[86.6, 44.2]",,High Pass,,37.73301,,Incomplete,,Emiliano Sala,3114.0,,,,,Recovery,1,From Goal Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,71,Montpellier,139,"['4f380c14-3bb6-4a0e-acbd-e9cbcf560e76', 'c9e6932b-612d-42be-9dd6-6f1433f00447', 'db32bb54-f7e2-4493-a43f-333643aa6207']",3,,,,,,,,,,,,,,,,,Nantes,144,00:33:03.143,Pass,
,,,,,,,,,,,,,,,,,,3.966841,,,,,,,,,,,,,db32bb54-f7e2-4493-a43f-333643aa6207,1210,,,"[33.5, 35.9]",3901222,33,,,,,-1.2890245,,Head,,,"[37.9, 20.7]",,Low Pass,,15.824033,,,,Jérôme Roussillon,3676.0,,,,,Recovery,1,From Goal Kick,Daniel Congré,3011.0,Left Center Back,71,Montpellier,139,"['a738f385-f883-4f0c-884f-861c1cfa416c', 'c5ddd427-4a00-4679-a10f-f34f22510594']",5,,,,,,,,,,,,,,,,,Montpellier,139,00:33:05.949,Pass,
,,,,,,,,,,,,,,,,,,1.123918,,,,,,,,,,,,,3d05eb18-fd96-4475-b2ed-013e0640f81b,1213,,,"[42.0, 3.4]",3901222,33,,,,,-0.041836042,,Left Foot,,,"[63.5, 2.5]",,Ground Pass,,21.51883,,,,Jonas Martin,2950.0,,,,,,1,From Goal Kick,Jérôme Roussillon,3676.0,Left Back,71,Montpellier,139,['9013d9fd-a28e-4489-80a4-65cd40521b55'],12,,,,,,,,,,,,,,,,,Montpellier,139,00:33:12.812,Pass,
,,,,,,,,,,,,,,,,,,1.533253,,,,,,,,,,,,,ffe78503-a00c-41ae-af41-8c56d79bd28b,1216,,,"[78.1, 3.9]",3901222,33,,,,,0.0,90e0b1c9-cd64-47a8-b642-a11184162d8e,Right Foot,,,"[92.4, 3.9]",,Ground Pass,,14.3,,,,Rodrigue Casimir Ninga,3020.0,True,,,,,1,From Goal Kick,Jonas Martin,2950.0,Left Center Midfield,71,Montpellier,139,['0cc37c89-e0a0-4986-b856-1c8079bab3af'],16,,,,,,,,,,,,,,,,,Montpellier,139,00:33:16.674,Pass,
,,,,,,,,,,,,,,,,,,4.219064,,,,,,,,,,,,,d1fbbef1-b009-4be7-bd5e-e01771d9bb2f,1223,,,"[7.0, 44.1]",3901222,33,,True,,,0.48508683,,Right Foot,,,"[67.9, 76.2]",,High Pass,,68.841995,,,,Emiliano Sala,3114.0,,,,,Goal Kick,1,From Goal Kick,Maxime Dupé,4377.0,Goalkeeper,72,Nantes,144,['ddb9b2a1-9d0f-42ca-b7a5-39c7d7f3680b'],41,,,,,,,,,,,,,,,,,Nantes,144,00:33:41.080,Pass,
,,,,,,,,,,,,,,,,,,1.051737,,,,,,,,,,,,,eafaf9c7-0202-4194-8f46-ba958b2362a4,1230,,,"[51.3, 9.6]",3901222,33,,,,,0.43662715,,Right Foot,,,"[61.8, 14.5]",,Ground Pass,,11.587062,,,,Ryad Boudebouz,6661.0,,,,,,1,From Counter,Jérôme Roussillon,3676.0,Left Back,73,Montpellier,139,['236553d1-435e-42f2-8e3d-bb15342db143'],47,,,,,,,,,,,,,,,,,Montpellier,139,00:33:47.200,Pass,
,,,,,,,,,,,,,,,,,,2.30449,,,,,,,,,,,,,768c305c-5f78-43a9-9ad3-d591fafe416e,1233,,,"[65.4, 12.1]",3901222,33,,,,,0.09658436,,Left Foot,,,"[94.3, 14.9]",,Ground Pass,,29.035324,,,,Rodrigue Casimir Ninga,3020.0,,,,,,1,From Counter,Ryad Boudebouz,6661.0,Center Attacking Midfield,73,Montpellier,139,['de828f73-69b5-4b6f-bb9d-6de0b8849de8'],49,,,,,,,,,,,,,,,,,Montpellier,139,00:33:49.462,Pass,
,,,,,,,,,,,,,,,,,,4.437602,,,,,,,,,,,,,72de4fdb-cfa1-451e-92c2-f915da428c22,1241,,,"[8.1, 56.2]",3901222,34,,True,,,0.7020701,,Right Foot,,,"[32.1, 76.5]",,Ground Pass,,31.433899,,,,Léo Dubois,3144.0,,,,,Free Kick,1,From Free Kick,Lévy Koffi Djidji,3174.0,Right Center Back,74,Nantes,144,['b447d812-2984-486e-8d74-bf5f21e04abb'],8,,,,,,,,,,,,,,,,,Nantes,144,00:34:08.703,Pass,
,,,,,,,,,,,,,,,,,,0.999346,,,,,,,,,,,,,d27b984d-668b-4019-a83c-31a5554064f1,1243,,,"[44.5, 76.2]",3901222,34,,,,,-1.5033313,,Right Foot,,,"[45.0, 68.8]",,Ground Pass,,7.4168725,,,,Birama Touré,7350.0,,,,,,1,From Free Kick,Léo Dubois,3144.0,Right Back,74,Nantes,144,['e4df9a3b-e6e7-4cc2-ba14-7682af41f744'],13,,,,,,,,,,,,,,,,,Nantes,144,00:34:13.182,Pass,
,,,,,,,,,,,,,,,,,,1.281419,,,,,,,,,,,,,5002a6b8-6a31-49c7-9825-436df4ff9d1e,1246,,,"[45.0, 70.0]",3901222,34,,,,,0.37744203,,Right Foot,,,"[61.9, 76.7]",,Ground Pass,,18.179659,,,,Rémi Gomis,401478.0,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,74,Nantes,144,['ff1ccc69-90d8-4b7d-a9b0-f9931e1843a4'],14,,,,,,,,,,,,,,,,,Nantes,144,00:34:14.778,Pass,
,,,,,,,,,,,,,,,,,,0.731858,,,,,,,,,,,,,52bfb590-72e1-4b62-a03c-2577933a7cb0,1250,,,"[57.1, 76.7]",3901222,34,,,,,-2.2520945,,Left Foot,,,"[51.1, 69.3]",,Ground Pass,,9.526804,,,,Birama Touré,7350.0,,,,,,1,From Free Kick,Rémi Gomis,401478.0,Right Defensive Midfield,74,Nantes,144,['088cb808-f78c-4c69-b57d-16c0f80d2fce'],19,,,,,,,,,,,,,,,,,Nantes,144,00:34:19.660,Pass,
,,,,,,,,,,,,,,,,,,1.279893,,,,,,,,,,,,,12c30b6f-08b6-4f4a-af08-ec92cb2ebc32,1253,,,"[50.2, 70.2]",3901222,34,,,,,0.052333124,,Right Foot,,,"[71.2, 71.3]",,Ground Pass,,21.02879,,,,Emiliano Sala,3114.0,,,,,,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,74,Nantes,144,"['9a6a9eda-4781-4004-9724-53b368bc59c7', 'a57d7509-d828-4bad-86d8-1507f0673584']",20,,,,,,,,,,,,,,,,,Nantes,144,00:34:20.392,Pass,True
,,,,,,,,,,,,,,,,,,1.126944,,,,,,,,,,,,,d3a37410-e7d9-46a6-bd9e-cae60e5a8642,1255,,,"[71.2, 71.5]",3901222,34,,,,,-2.0516837,,Right Foot,,,"[67.6, 64.6]",,Ground Pass,,7.782673,,Incomplete,,Alejandro Bedoya,12351.0,,,,,,1,From Free Kick,Emiliano Sala,3114.0,Center Forward,74,Nantes,144,"['c288857c-cc58-4660-8fc4-21cd17e00faf', 'caf153a4-2c57-4cc7-8ca0-7359a243e439']",21,,,,,,,,,,,,,,,,,Nantes,144,00:34:21.672,Pass,
,,,,,,,,,,,,,,,,,,2.516053,,,,,,,,,,,,,679ad3e8-bc3a-4551-a1df-96f92dd86c4c,1258,,,"[63.2, 62.4]",3901222,34,,,,,-0.6903507,,Right Foot,,,"[90.2, 40.1]",,Low Pass,,35.018425,,Incomplete,,Guillaume Gillet,4380.0,,,,,Recovery,1,From Free Kick,Birama Touré,7350.0,Left Defensive Midfield,74,Nantes,144,"['23358e00-9e4b-43a4-ab64-0a2689fe3355', 'd8819f02-b389-43df-8405-a7d8e83e9a39']",24,,,,,,,,,,,,,,,,,Nantes,144,00:34:24.075,Pass,
,,,,,,,,,,,,,,,,,,1.223868,,,,,,,,,,,,,89c6145d-135a-40e1-910a-286a37f35aeb,1262,,,"[35.5, 49.4]",3901222,34,,,,,-0.08134186,,Right Foot,,,"[53.9, 47.9]",,Ground Pass,,18.46104,,,,Bryan Dabo,3421.0,,,,,,1,From Free Kick,William Jean Rémy,4669.0,Right Back,74,Nantes,144,['85621f03-2da8-46ae-9e0b-1f5a79aa45d4'],27,,,,,,,,,,,,,,,,,Montpellier,139,00:34:27.712,Pass,
,,,,,,,,,,,,,,,,,,1.364237,,,,,,,,,,,,,faec934c-e83c-4841-9955-52932eb2b430,1268,,,"[50.8, 27.7]",3901222,34,,True,,,-2.1284285,,Right Foot,,,"[45.0, 18.4]",,Ground Pass,,10.960383,,,,Ermir Lenjani,10746.0,,,,,,1,From Free Kick,Emiliano Sala,3114.0,Center Forward,74,Nantes,144,['fa65910e-bdf5-4489-ab4c-990963262333'],34,,,,,,,,,,,,,,,,,Nantes,144,00:34:34.259,Pass,
,,,,,,,,,,,,,,,,,,0.864765,,,,,,,,,,,,,1f31ef3f-d878-4bed-abfe-93ab825d8af1,1271,,,"[48.6, 16.4]",3901222,34,,,,,0.34412202,,Left Foot,,,"[65.9, 22.6]",,Ground Pass,,18.377432,,,,Guillaume Gillet,4380.0,,,,,,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,74,Nantes,144,"['70d349fd-7cad-479c-b187-f6b6ce54e53a', 'f7db4c79-f873-4456-b536-ca928bac3762']",36,,,,,,,,,,,,,,,,,Nantes,144,00:34:36.149,Pass,True
,,,,,,,,,,,,,,,,,,0.848417,,,,,,,,,,,,,0943a12c-a560-4e5d-a359-a34f4a4d6925,1273,,,"[65.9, 22.6]",3901222,34,,,,,2.9584818,,Left Foot,,,"[63.2, 23.1]",,Ground Pass,,2.745906,,,,Emiliano Sala,3114.0,,,,,,1,From Free Kick,Guillaume Gillet,4380.0,Center Attacking Midfield,74,Nantes,144,['eb952f30-3f8d-4eef-a1c0-3d540eae243e'],37,,,,,,,,,,,,,,,,,Nantes,144,00:34:37.014,Pass,
,,,,,,,,,,,,,,,,,,1.362226,,,,,,,,,,,,,66316310-2e13-4c41-9f3f-e4bc94455a7b,1277,,,"[56.4, 57.0]",3901222,34,,,,,2.5948038,,Left Foot,,,"[49.5, 61.2]",,Ground Pass,,8.077747,,,,William Jean Rémy,4669.0,,,,,Recovery,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,74,Nantes,144,['364046fd-7fed-405f-999f-0b1d25e934e5'],38,,,,,,,,,,,,,,,,,Montpellier,139,00:34:38.766,Pass,
,,,,,,,,,,,,,,,,,,2.378254,,,,,,,,,,,,,95c22540-9fb9-49f6-ad2b-f13f6d1379ca,1280,,,"[50.5, 61.4]",3901222,34,,,,,-0.28007397,,Right Foot,,,"[87.7, 50.7]",,High Pass,,38.708267,,Incomplete,,Souleymane Camara,3679.0,,,,,,1,From Free Kick,William Jean Rémy,4669.0,Right Back,74,Nantes,144,"['15894358-99f8-4593-baf9-fca86ced3cd9', 'c87021d2-9457-48ff-b25e-b9750a167029']",41,,,,,,,,,,,,,,,,,Montpellier,139,00:34:41.787,Pass,
,,,,,,,,,,,True,,,,,,,1.445635,,,,,,,,,,,,,c87021d2-9457-48ff-b25e-b9750a167029,1282,,,"[32.4, 29.4]",3901222,34,,,,,-0.88554054,,Left Foot,,,"[41.8, 17.9]",,Low Pass,,14.852946,,,,Ermir Lenjani,10746.0,,,,,Interception,1,From Free Kick,Oswaldo Augusto Vizcarrondo Araújo,3004.0,Left Center Back,74,Nantes,144,"['16912bd0-1b96-403b-97ce-d6fa49208cc3', '95c22540-9fb9-49f6-ad2b-f13f6d1379ca']",44,,,,,,,,,,,,,,,,,Nantes,144,00:34:44.166,Pass,
,,,,,,,,,,,,,,,,,,2.242229,,,,,,,,,,,,,4b3f01c4-b103-4fcc-8e1c-234438964e5c,1285,,,"[45.9, 6.3]",3901222,34,,,,,0.045051463,,Left Foot,,,"[70.3, 7.4]",,High Pass,,24.424782,,,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,74,Nantes,144,['a5496b4f-d249-4928-b452-817a8588ea5c'],47,,,,,,,,,,,,,,,,,Nantes,144,00:34:47.857,Pass,
,,,,,,,,,,,,,,,,,,0.085753,,,,,,,,,,,,,d0583e82-bc4f-41cd-9e39-f5bd5ba70f29,1289,,,"[70.3, 5.1]",3901222,34,,,,,1.5707964,,Right Foot,,,"[70.3, 9.0]",,Low Pass,,3.9,,Incomplete,,,,,,,,,1,From Free Kick,Adryan Oliveira Tavares,31687.0,Left Wing,74,Nantes,144,"['dae8bf16-7c87-48b2-b338-a681db62dff2', 'f93d17e3-136e-4124-b8ce-b76877c6f606']",51,,,,,,,,,,,,,,,,,Nantes,144,00:34:51.295,Pass,True
,,,,,,,,,,,,,,,,,,1.016716,,,,,,,,,,,,,0b2d17fb-cd8c-43db-969c-d3069437c06d,1291,,,"[49.5, 71.8]",3901222,34,,,,,0.56192154,,Right Foot,,,"[52.2, 73.5]",,Low Pass,,3.1906111,,Incomplete,,Bryan Dabo,3421.0,,,,,Recovery,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,74,Nantes,144,"['9f8a25fc-134f-4a94-b3f0-e80ff29d54c9', 'ddfc427c-ba6d-48c2-9204-bd2c5f59012d']",51,,,,,,,,,,,,,,,,,Montpellier,139,00:34:51.850,Pass,
,,,,,,,,,,,,,,,,,,2.640097,,,,,,,,,,,,,9f8a25fc-134f-4a94-b3f0-e80ff29d54c9,1294,,,"[67.9, 6.6]",3901222,34,,,,,0.84992385,,Right Foot,,,"[83.1, 23.9]",,High Pass,,23.028894,,Incomplete,,Emiliano Sala,3114.0,,,,,Recovery,1,From Free Kick,Guillaume Gillet,4380.0,Center Attacking Midfield,74,Nantes,144,"['0b2d17fb-cd8c-43db-969c-d3069437c06d', 'b351f8da-cfbe-4eeb-9628-da4278755ed0', 'bc8683fe-bc95-43c6-80c0-232a5b53bae8']",52,,,,,,,,,,,,,,,,,Nantes,144,00:34:52.867,Pass,
,,,,,,,,,,,,,,,,,,1.212497,,,,,,,,,,,,,b351f8da-cfbe-4eeb-9628-da4278755ed0,1297,,,"[37.0, 56.2]",3901222,34,,,,True,0.4636476,,,,,"[52.0, 63.7]",,Low Pass,,16.77051,,,,Bryan Dabo,3421.0,,,,,Recovery,1,From Free Kick,Vitorino Hilton da Silva,3674.0,Right Center Back,74,Nantes,144,"['9f8a25fc-134f-4a94-b3f0-e80ff29d54c9', 'a46cc076-67b4-40ba-8bed-9c7a041a360d', 'c4797efe-2c36-4245-9e6a-1cd1df109d5e']",55,,,,,,,,,,,,,,,,,Montpellier,139,00:34:55.507,Pass,True
,,,,,,,,,,,,,,,,,,3.384416,,,,,,,,,,,,,df60d093-3cd4-437d-8776-54acfbb04e61,1299,,,"[52.0, 63.7]",3901222,34,,,,,0.45531446,,Left Foot,,,"[76.1, 75.5]",,High Pass,,26.833748,,Incomplete,,Ryad Boudebouz,6661.0,,,,,,1,From Free Kick,Bryan Dabo,3421.0,Right Center Midfield,74,Nantes,144,"['6385d92e-7323-471b-a9f6-9a3634fc2a92', 'b7dcb989-1bba-4bbb-b0e1-1c916a9faa60']",56,,,,,,,,,,,,,,,,,Montpellier,139,00:34:56.719,Pass,
,,,,,,,,,,,,,,,,,,2.443779,,,,,,,,,,,,,ab54068c-83ad-46af-a2e1-5c71dd08871c,1303,,,"[32.4, 6.1]",3901222,35,,,,,2.2693546,,Left Foot,,,"[13.0, 29.2]",,Ground Pass,,30.165709,,,,Maxime Dupé,4377.0,,,,,,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,74,Nantes,144,['88fe660f-c550-464a-bec8-89c3f469c4b7'],2,,,,,,,,,,,,,,,,,Nantes,144,00:35:02.250,Pass,
,,,,,,,,,,,,,,,,,,2.172323,,,,,,,,,,,,,7f9e41dd-25e5-444c-8c52-9b70461c907b,1306,,,"[13.3, 27.2]",3901222,35,,,,,-0.80931705,,Right Foot,,,"[33.7, 5.8]",,Ground Pass,,29.565521,,,,Ermir Lenjani,10746.0,,,,,,1,From Free Kick,Maxime Dupé,4377.0,Goalkeeper,74,Nantes,144,"['c65eb90d-579b-4489-8628-982bdeba7bea', 'd51368dc-aeb3-46bf-9a28-433716b566fd']",5,,,,,,,,,,,,,,,,,Nantes,144,00:35:05.618,Pass,True
,,,,,,,,,,,,,,,,,,1.75654,,,,,,,,,,,,,82c45f94-dbb8-4414-8e49-dc9d7fb4f978,1309,,,"[56.0, 10.5]",3901222,35,,,,,0.101536416,,Left Foot,,,"[82.5, 13.2]",,High Pass,,26.637192,,Incomplete,,Adryan Oliveira Tavares,31687.0,,,,,,1,From Free Kick,Ermir Lenjani,10746.0,Left Back,74,Nantes,144,"['0a414cf9-00ce-4ba8-a7c6-e5d98bedec78', '53ec68fb-57d1-4014-8107-f4111920146b']",13,,,,,,,,,,,,,,,,,Nantes,144,00:35:13.123,Pass,
,,,,,,,,,,,,,,,,,,1.943056,,,,,,,,,,,,,0a414cf9-00ce-4ba8-a7c6-e5d98bedec78,1311,,,"[37.6, 66.9]",3901222,35,,,,,-0.63209164,,Head,,,"[57.4, 52.4]",,High Pass,,24.541597,,,,Ryad Boudebouz,6661.0,,,,,Recovery,1,Regular Play,William Jean Rémy,4669.0,Right Back,75,Montpellier,139,"['82c45f94-dbb8-4414-8e49-dc9d7fb4f978', 'd42c110c-f7e3-4ec6-ae62-576e31791db4']",14,,,,,,,,,,,,,,,,,Montpellier,139,00:35:14.880,Pass,
,,,,,,,,,,,,,,,,,,1.794074,,,,,,,,,,,,,eaf7a365-05c2-4ad4-999f-d0d86c32e9e4,1315,,,"[64.1, 36.4]",3901222,35,,,,,-2.4483695,,Right Foot,,,"[51.1, 25.6]",,Ground Pass,,16.900888,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,75,Montpellier,139,['516c9343-4115-48c4-a7c3-2b0200885189'],22,,,,,,,,,,,,,,,,,Montpellier,139,00:35:22.547,Pass,
,,,,,,,,,,,,,,,,,,1.565643,,,,,,,,,,,,,93ed5c9c-7ed3-400c-b93d-d920788dfb41,1318,,,"[57.7, 27.0]",3901222,35,,,,,-1.141034,,Right Foot,,,"[68.7, 3.0]",,Ground Pass,,26.400757,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,75,Montpellier,139,['c36a26f7-82cc-48f6-a19c-9278fa54251d'],25,,,,,,,,,,,,,,,,,Montpellier,139,00:35:25.440,Pass,
