ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[79.8, 20.6]",,,,,,,,,,,,1.043425,,,,,,,,,,,,,a50f439a-a259-4713-a056-a79cfb666f3b,579,,,"[74.3, 24.1]",3829444,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,32,Lyon,137,"['2b7d0798-5189-48d5-b4bf-e57ff6e6f733', '75423243-44d2-4830-94de-70cf2e09710f']",18,,,,,,,,,,,,,,,,,Lyon,137,00:12:18.367,Carry,
,,,,"[54.5, 18.2]",,,,,,,,,,,,1.237562,,,,,,,,,,,,,86f4887d-10be-4a9f-be7a-c242cba03bf3,584,,,"[54.5, 21.8]",3829444,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,32,Lyon,137,"['3a670140-79cf-42e7-a9fd-b43ce9595ac6', '77376078-83c5-403e-a02f-b4593ee659f5']",21,,,,,,,,,,,,,,,,,Lyon,137,00:12:21.345,Carry,
,,,,"[50.8, 56.5]",,,,,,,,,,,,1.377517,,,,,,,,,,,,,d74ec85e-5c90-43d5-9544-44717799d32b,587,,,"[48.4, 59.6]",3829444,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,32,Lyon,137,"['2a62e2cd-3d5e-4e4e-843d-0cffdcfa1235', '5b75e1e0-f778-4b5f-b78c-d95ca742dd1a']",24,,,,,,,,,,,,,,,,,Lyon,137,00:12:24.680,Carry,
,,,,"[74.5, 59.1]",,,,,,,,,,,,0.039225,,,,,,,,,,,,,469035d9-064d-49d1-9386-a36b3d0d5e19,590,,,"[74.5, 59.6]",3829444,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Fekir,2948.0,Right Center Forward,32,Lyon,137,"['8cec77b6-ff21-4298-86fc-16450636cc54', 'b535ce2b-b9ad-4015-b4d2-404b4f8bd6ee']",27,,,,,,,,,,,,,,,,,Lyon,137,00:12:27.052,Carry,
,,,,"[64.3, 62.8]",,,,,,,,,,,,3.688973,,,,,,,,,,,,,04cbdeda-b458-4eb3-aaa5-99b880ae4cde,593,,,"[54.5, 57.9]",3829444,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,32,Lyon,137,"['098a1d0c-7c5e-4773-9b08-32951d68f0dc', 'bc8f20d4-59e8-49b4-adf4-0a42544fc8ee']",28,,,,,,,,,,,,,,,,,Lyon,137,00:12:28.626,Carry,
,,,,"[104.0, 22.4]",,,,,,,,,,,,0.774117,,,,,,,,,,,,,292332b9-facc-45c9-8694-f56b7619c246,598,,,"[105.1, 22.8]",3829444,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Valbuena,18868.0,Center Attacking Midfield,32,Lyon,137,"['9ba04266-5b75-4237-a717-6a41806e8ada', 'c4221904-a46e-48c1-bc63-c91f80010966']",37,,,,,,,,,,,,,,,,,Lyon,137,00:12:37.337,Carry,
,,,,"[47.5, 17.7]",,,,,,,,,,,,0.664819,,,,,,,,,,,,,205bc18b-36ba-4676-8e14-c7dba9d05a0c,606,,,"[49.0, 20.8]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,34,Lyon,137,"['24fb68a5-b759-4daf-b36b-82013bb03798', 'f2b46695-ad52-48c9-8364-85e9713b4a93']",16,,,,,,,,,,,,,,,,,Lyon,137,00:13:16.872,Carry,
,,,,"[29.6, 24.7]",,,,,,,,,,,,1.003843,,,,,,,,,,,,,2cc7c9a2-5448-4f64-8f00-421683f98c5c,609,,,"[28.4, 28.1]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,34,Lyon,137,"['46bdfb25-5fd8-43de-935e-bbd6d7bac482', 'cd47fd83-cfd9-4b68-8b87-6c91862088b2']",19,,,,,,,,,,,,,,,,,Lyon,137,00:13:19.096,Carry,
,,,,"[65.5, 75.1]",,,,,,,,,,,,2.477733,,,,,,,,,,,,,de2942f6-2bf2-4a7e-9b35-7c8fc6f39578,612,,,"[49.0, 72.4]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Pereira da Silva,3156.0,Right Back,34,Lyon,137,"['49062cd0-768f-4599-b8c4-6541b5797c65', 'c983609a-c860-4171-8b1f-ab286b3b41ea']",22,,,,,,,,,,,,,,,,,Lyon,137,00:13:22.004,Carry,
,,,,"[92.6, 59.6]",,,,,,,,,,,,0.83296,,,,,,,,,,,,,ef9f9a6d-8f40-4925-90de-a46ff9f0ebc6,618,,,"[92.6, 61.8]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ferri,3118.0,Right Center Midfield,34,Lyon,137,"['3edbb30a-a9df-4a0e-a356-c786ff1c08ce', '93c49bc6-f880-4cfc-aa3c-8970434f7d22', 'b3caa2a9-d14d-4158-a33c-99cddccfde39']",27,,,,,,,,,,,,,,,,,Lyon,137,00:13:27.822,Carry,True
,,,,"[26.2, 18.3]",,,,,,,,,,,,1.3463,,,,,,,,,,,,,fa9ed0af-f601-435d-a59c-fc2645ee5ad0,625,,,"[28.1, 13.9]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Adéoti,7344.0,Center Defensive Midfield,35,Caen,140,"['89016c9b-1362-4547-97ff-6f3a7ab45600', 'ad7b3867-0611-41c3-8f28-5d4d663de37d', 'df644073-b3d3-4f06-81b5-d807401623fe']",31,,,,,,,,,,,,,,,,,Caen,140,00:13:31.051,Carry,True
,,,,"[50.9, 9.6]",,,,,,,,,,,,2.546219,,,,,,,,,,,,,ed233eb9-4a76-4b06-841d-67e42b9e85d2,629,,,"[40.3, 5.7]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chaker Alhadhur,7237.0,Left Back,35,Caen,140,"['ae8d01b6-9a21-4d13-9f2d-cbb0eab76714', 'b08c2992-1710-4d60-94d9-e1b841408a53']",33,,,,,,,,,,,,,,,,,Caen,140,00:13:33.639,Carry,
,,,,"[47.8, 48.6]",,,,,,,,,,,,2.921416,,,,,,,,,,,,,625eb8d5-8d91-4f41-be09-d732009d926c,636,,,"[43.9, 58.9]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,36,Lyon,137,"['9b395071-3459-4a9d-8e8a-f3cdbbe2a441', 'e0cd3b33-2c46-49c9-b1b6-2ecd1e1140f7']",39,,,,,,,,,,,,,,,,,Lyon,137,00:13:39.759,Carry,
,,,,"[72.5, 30.7]",,,,,,,,,,,,0.82111603,,,,,,,,,,,,,b0851077-8bd4-40c4-9a16-bb1d564983cc,642,,,"[70.0, 34.5]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,36,Lyon,137,"['867e0c67-58f4-4d05-abba-9dd640ec1b4d', 'c8f76be6-64aa-4675-91ee-ef6cc0066186']",44,,,,,,,,,,,,,,,,,Lyon,137,00:13:44.851,Carry,
,,,,"[94.5, 10.0]",,,,,,,,,,,,0.901391,,,,,,,,,,,,,e3ca545c-cb26-4e5f-9c31-0e9be7b2cb79,645,,,"[88.8, 10.6]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,36,Lyon,137,"['0cda5a39-6d13-48ef-9e1d-ba5286fcd9a3', '9d6d0311-0247-47be-8566-9f31a7701803']",47,,,,,,,,,,,,,,,,,Lyon,137,00:13:47.912,Carry,
,,,,"[95.7, 25.9]",,,,,,,,,,,,0.279892,,,,,,,,,,,,,b5cf13b8-49b8-43c3-835d-340092c2e6ef,649,,,"[97.1, 25.9]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Fekir,2948.0,Right Center Forward,36,Lyon,137,"['33d99e2e-3eb9-42a8-a74d-316d350989b4', 'a850df80-d06d-4377-845d-3c4759932b11', 'ffcda2a3-59c7-4597-a00f-68d278be97fb']",49,,,,,,,,,,,,,,,,,Lyon,137,00:13:49.842,Carry,True
,,,,"[68.3, 20.4]",,,,,,,,,,,,1.499431,,,,,,,,,,,,,cc5942fc-9955-4bab-a9ce-14f1cca8497b,655,,,"[70.2, 20.2]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,36,Lyon,137,"['18e7d475-a1b3-4209-8355-a558a2f6bff4', '887f8b10-aecd-4205-afe1-f59f3b5c8d15']",54,,,,,,,,,,,,,,,,,Lyon,137,00:13:54.635,Carry,
,,,,"[82.0, 10.0]",,,,,,,,,,,,1.09371,,,,,,,,,,,,,85f9bf21-228a-4154-a3cf-93d93d2f2beb,658,,,"[83.3, 5.5]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathieu Valbuena,18868.0,Center Attacking Midfield,36,Lyon,137,"['254306cc-5845-4740-bdcd-3f904f8db78c', 'a0f02a9c-5a0d-4a2c-86b1-af910a735d01', 'bdcddcf3-a5a6-4eb6-b177-0605fc37ce82']",57,,,,,,,,,,,,,,,,,Lyon,137,00:13:57.401,Carry,True
,,,,"[88.4, 20.4]",,,,,,,,,,,,0.759922,,,,,,,,,,,,,515760c1-ef4f-4077-a695-98fbf22ea5aa,662,,,"[89.2, 21.2]",3829444,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,36,Lyon,137,"['0a73a159-77ac-4bdf-8f73-ad0a3bf331c3', 'bfa4dcb7-f0c8-4a43-af60-23fb0b125eae']",59,,,,,,,,,,,,,,,,,Lyon,137,00:13:59.518,Carry,
,,,,"[93.2, 21.9]",,,,,,,,,,,,5.507649,,,,,,,,,,,,,e0b9deaf-7d22-4001-bf6d-b5bb0fa1e864,666,,,"[94.3, 23.6]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Fekir,2948.0,Right Center Forward,36,Lyon,137,"['0209c73c-6395-46db-b1d2-470a5700c1de', '1ac577d8-1f53-4f45-8794-bd767dc913d1', '51c58ed8-dd62-456f-bdb0-42073ea4d812', 'cfc3cd8a-68a3-4c42-928a-b3c4ce9a3e36']",0,,,,,,,,,,,,,,,,,Lyon,137,00:14:00.960,Carry,True
,,,,"[82.2, 3.1]",,,,,,,,,,,,1.739016,,,,,,,,,,,,,dab49eae-c968-4f5f-bf88-db9ff553ab55,672,,,"[74.7, 4.0]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,36,Lyon,137,"['9a4a7ca0-ce11-4d40-a95c-2d68b76dd228', 'b244c98d-6a76-418b-ae85-850e65bdf1cf']",10,,,,,,,,,,,,,,,,,Lyon,137,00:14:10.298,Carry,
,,,,"[63.0, 14.9]",,,,,,,,,,,,0.579746,,,,,,,,,,,,,2de021e3-915e-47fd-a114-459fdbbf64bb,675,,,"[63.5, 14.9]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,36,Lyon,137,"['23fed147-237a-455c-9b1f-ca5ed5366f8b', '3d2ff484-26c1-496c-b09f-2d4077754e10']",13,,,,,,,,,,,,,,,,,Lyon,137,00:14:13.744,Carry,
,,,,"[55.3, 46.9]",,,,,,,,,,,,2.253563,,,,,,,,,,,,,100552c3-9055-48a8-b66e-0ee1bbee3874,678,,,"[55.3, 46.9]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,36,Lyon,137,"['519ce067-2100-4d18-bd35-10cb895b692b', 'e93f1c26-40f2-4fa9-bdd4-dd461467a495']",16,,,,,,,,,,,,,,,,,Lyon,137,00:14:16.251,Carry,
,,,,"[61.6, 35.1]",,,,,,,,,,,,1.191367,,,,,,,,,,,,,5b63a912-166d-4eb1-96fc-21147ae2d269,681,,,"[61.2, 34.9]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,36,Lyon,137,"['0fd02972-ae1f-41ef-9d96-7ad4ced9f578', '9cd5169d-a33f-4fe3-8e28-b92511e5baba', 'a7410b09-3c8b-4803-be25-ff5069c0e77a']",19,,,,,,,,,,,,,,,,,Lyon,137,00:14:19.705,Carry,True
,,,,"[64.1, 10.6]",,,,,,,,,,,,0.730086,,,,,,,,,,,,,718273f4-a747-4b07-85c1-9fb98dab7321,685,,,"[64.1, 10.6]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,36,Lyon,137,"['56cd0c17-01ab-4e4d-ab28-b4cc79cde1f1', 'd6b4f1b2-e890-4fbf-b4eb-c4f4fa9be8ab']",22,,,,,,,,,,,,,,,,,Lyon,137,00:14:22.022,Carry,
,,,,"[65.5, 46.3]",,,,,,,,,,,,2.437027,,,,,,,,,,,,,39da959d-e164-4d2b-97ab-ee12a07243e5,701,,,"[57.9, 42.6]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Ferri,3118.0,Right Center Midfield,37,Caen,140,"['3e4eb5ee-2b70-4037-9520-b53a31907bf3', '58c407be-b9f7-4d55-bae4-37811f4ac195', 'c4f71a2a-3fee-4dc4-a1fe-b7465d0ff4f4']",54,,,,,,,,,,,,,,,,,Lyon,137,00:14:54.790,Carry,True
,,,,"[40.1, 25.7]",,,,,,,,,,,,0.902071,,,,,,,,,,,,,1133ec89-8892-4495-ad2d-a415e59fcd31,705,,,"[39.5, 24.5]",3829444,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chaker Alhadhur,7237.0,Left Back,37,Caen,140,"['0ded6c4e-6827-424a-affb-b9582ed1db57', 'aadbc93e-57fe-4862-9d56-eb78cc1d890a']",58,,,,,,,,,,,,,,,,,Caen,140,00:14:58.948,Carry,
,,,,"[72.1, 2.8]",,,,,,,,,,,,2.005947,,,,,,,,,,,,,07557c26-34af-42c4-ae0e-6b7c31bae71d,708,,,"[52.7, 4.8]",3829444,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,37,Caen,140,"['0668f86e-4fea-4f23-9a84-36c502ba80af', '397231d0-c43c-44f2-8244-c02a974330f6', '9f368065-1aac-4df5-881a-5332a260b589']",1,,,,,,,,,,,,,,,,,Caen,140,00:15:01.818,Carry,True
,,,,"[74.1, 23.8]",,,,,,,,,,,,1.159223,,,,,,,,,,,,,3539a730-fba1-4aff-8076-c5b0ea97275a,714,,,"[73.9, 30.4]",3829444,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,38,Caen,140,"['144b3903-6c2a-4f4e-a675-975d7429f20a', '8dd21650-232c-4b1a-82e4-2f1d196d1fe9', 'b18bd659-7e10-4052-96ba-629857f49d3f']",39,,,,,,,,,,,,,,,,,Caen,140,00:15:39.052,Carry,True
,,,,"[18.2, 72.0]",,,,,,,,,,,,1.601209,,,,,,,,,,,,,fee41265-4338-49c5-8c60-86b7e061edc3,720,,,"[17.8, 73.0]",3829444,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mapou Yanga-Mbiwa,4463.0,Right Center Back,39,Lyon,137,"['aa96ec6d-83e4-4314-b168-3542fed00bab', 'c8ca32a0-2457-4124-9a8b-9700f463fbe6']",51,,,,,,,,,,,,,,,,,Lyon,137,00:15:51.174,Carry,
,,,,"[61.9, 64.4]",,,,,,,,,,,,0.080442004,,,,,,,,,,,,,bfed679c-2823-4ef5-b12e-f10285c1d7d6,736,,,"[61.9, 64.4]",3829444,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeff Louis,7726.0,Right Midfield,40,Caen,140,"['7323b1fd-5eda-4520-a824-881edc45d9fc', '7c3d6664-5b96-4890-b267-02f2bf5dfe4d', 'd6793160-f2a9-4771-aa05-4129caad70c0']",15,,,,,,,,,,,,,,,,,Caen,140,00:16:15.289,Carry,True
,,,,"[51.5, 27.1]",,,,,,,,,,,,0.323744,,,,,,,,,,,,,02c74147-586c-4ba7-8d88-a3255edeeaae,740,,,"[50.6, 26.7]",3829444,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,41,Lyon,137,"['1358a4a6-2b20-4b99-b11a-a4d7a10f1ccf', '3ca92776-2f90-4ef9-82c8-21744c66a0bb', '4d0c8e70-d773-425a-b4b3-37bc7421211b', 'f193609b-51f4-449c-a462-346521563380']",17,,,,,,,,,,,,,,,,,Lyon,137,00:16:17.415,Carry,True
,,,,"[48.8, 52.2]",,,,,,,,,,,,0.718068,,,,,,,,,,,,,2ed02860-ae38-4815-b5a4-cebdbfa4ca32,745,,,"[48.8, 52.2]",3829444,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ferri,3118.0,Right Center Midfield,42,Lyon,137,"['a024627f-3cdd-4ef3-ab90-8e228a53a180', 'f652b379-032b-48f7-b09f-db2e5b9573aa']",26,,,,,,,,,,,,,,,,,Lyon,137,00:16:26.975,Carry,
,,,,"[34.1, 43.0]",,,,,,,,,,,,1.019915,,,,,,,,,,,,,3df75d66-a659-4d5c-943e-34940107247b,748,,,"[34.1, 43.0]",3829444,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mapou Yanga-Mbiwa,4463.0,Right Center Back,42,Lyon,137,"['1f535636-5edd-446a-b1bf-71d1d93bf006', '450a63b5-3ca9-4c61-821b-61c947c699af']",29,,,,,,,,,,,,,,,,,Lyon,137,00:16:29.213,Carry,
,,,,"[42.2, 12.2]",,,,,,,,,,,,1.18261,,,,,,,,,,,,,58710690-0748-4e34-8ecc-b065ca0430e7,751,,,"[40.7, 12.8]",3829444,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,42,Lyon,137,"['8d06e930-d390-4a09-8196-1b9985caef21', 'ac395862-6c53-4e6f-97ea-8df4d9398ff6']",31,,,,,,,,,,,,,,,,,Lyon,137,00:16:31.642,Carry,
,,,,"[89.9, 19.9]",,,,,,,,,,,,0.076026,,,,,,,,,,,,,a9732b5f-81a1-41b3-bbfa-c7224c8e4308,754,,,"[89.7, 19.4]",3829444,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nabil Fekir,2948.0,Right Center Forward,42,Lyon,137,"['169790d2-5942-4685-9fd8-cdbe9eb25011', 'c3a5f1b5-663d-42e0-b9c8-328c6be536bf']",35,,,,,,,,,,,,,,,,,Lyon,137,00:16:35.336,Carry,
,,,,"[77.5, 40.8]",,,,,,,,,,,,1.638504,,,,,,,,,,,,,54ff79ee-15f6-4bb3-bcae-c65344087c5c,777,,,"[73.8, 39.8]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Corentin Tolisso,5480.0,Left Center Midfield,43,Caen,140,"['3a3499e0-d7c9-411c-8532-51a245bd8879', 'bb9396b9-79d2-4166-a746-1e97c7ee6335', 'ca83e6c3-a778-4d54-87e4-ae8f1d728df8']",32,,,,,,,,,,,,,,,,,Lyon,137,00:17:32.033,Carry,True
,,,,"[43.2, 44.1]",,,,,,,,,,,,0.092568,,,,,,,,,,,,,659f11ae-2f47-41b8-b9b9-f52607c77cb9,782,,,"[40.6, 43.8]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,43,Caen,140,"['413cdfc8-808d-4dd9-a869-1f796dee67a0', '8e9b6408-f283-49c2-84a1-5428726c8d89', 'efe47b07-8355-48c7-ac51-4ef6085f8547']",34,,,,,,,,,,,,,,,,,Caen,140,00:17:34.278,Carry,True
,,,,"[40.1, 49.1]",,,,,,,,,,,,0.861339,,,,,,,,,,,,,1f973718-d89f-43f6-988b-6887bc4b3656,787,,,"[41.0, 49.4]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Adéoti,7344.0,Center Defensive Midfield,43,Caen,140,"['f0f8c0b9-c992-4a67-b615-a4ba39fc9856', 'f32fca3d-154c-4351-a838-9e5cceaf9009', 'f726c9dd-2094-452a-ab84-076d84623186']",35,,,,,,,,,,,,,,,,,Caen,140,00:17:35.569,Carry,True
,,,,"[76.9, 12.4]",,,,,,,,,,,,1.537928,,,,,,,,,,,,,b007d3bc-fa68-41f4-8621-ba1bf698a73f,792,,,"[70.7, 22.1]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Morel,2983.0,Left Back,44,Lyon,137,"['872d5331-f562-4a2a-895b-8e1f4831f3f7', 'd024ce01-df07-4a55-b328-c2b42a84a597']",38,,,,,,,,,,,,,,,,,Lyon,137,00:17:38.403,Carry,
,,,,"[95.7, 75.3]",,,,,,,,,,,,0.294887,,,,,,,,,,,,,e9629063-f959-4f9d-b2c1-2ac1940d0d4a,795,,,"[96.5, 78.1]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Beauvue,6600.0,Left Center Forward,44,Lyon,137,"['26dd403b-ce09-445e-baf2-f0fc5b495765', 'c85ab490-4b15-44b9-bd57-f60f3019cf9b']",43,,,,,,,,,,,,,,,,,Lyon,137,00:17:43.018,Carry,
,,,,"[24.0, 10.6]",,,,,,,,,,,,0.908678,,,,,,,,,,,,,db3f74c2-82f5-4978-b6bd-cf67e22438fa,799,,,"[23.8, 10.6]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chaker Alhadhur,7237.0,Left Back,45,Caen,140,"['88a4d257-0466-4bd4-bb75-f1dbb02fd039', '968067dc-971f-4264-a4ba-4232c276aff8', 'f67ce27a-e94a-4869-8c77-cd5aec1d2921']",44,,,,,,,,,,,,,,,,,Caen,140,00:17:44.357,Carry,True
,,,,"[43.4, 19.2]",,,,,,,,,,,,3.514259,,,,,,,,,,,,,e753dd34-ec51-449b-ae41-6c626d046e96,802,,,"[29.9, 16.9]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julien Féret,2959.0,Left Center Midfield,45,Caen,140,"['6c22ba1a-1d6a-4362-a1d5-9ccd06c9bd5a', '84fa28ad-4b14-4d8d-b63f-faf17cffae98']",46,,,,,,,,,,,,,,,,,Caen,140,00:17:46.209,Carry,
,,,,"[57.6, 38.1]",,,,,,,,,,,,0.526796,,,,,,,,,,,,,5ef80571-eb49-44d4-a821-f09fc4edc0c7,805,,,"[56.0, 38.7]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Delaplace,2979.0,Right Center Midfield,45,Caen,140,"['0719ebe1-1405-4e5a-9647-2394308f4e6c', '21b7cefa-a642-4193-83a6-8b5114c22e3d', '924c3cef-8ed9-4718-afbf-14e445becdbb']",51,,,,,,,,,,,,,,,,,Caen,140,00:17:51.244,Carry,True
,,,,"[80.2, 41.1]",,,,,,,,,,,,1.204419,,,,,,,,,,,,,56a48117-0352-4002-a7a1-c2ec082f036f,811,,,"[76.5, 35.8]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Center Midfield,46,Lyon,137,"['783a8e1d-46b6-4f69-878f-635e522a4653', '79d75fc6-45d2-4e8a-b790-db42c4bb58e9']",53,,,,,,,,,,,,,,,,,Lyon,137,00:17:53.601,Carry,
,,,,"[103.2, 26.7]",,,,,,,,,,,,2.202563,,,,,,,,,,,,,079ea4bb-ed4a-49c2-bce2-30c3d8fa3be8,814,,,"[94.7, 21.4]",3829444,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Fekir,2948.0,Right Center Forward,46,Lyon,137,"['6c00cda8-adc0-48ef-a47e-08443a942a18', 'a2187275-b082-43f4-8032-9098603cec96', 'c059c5a3-12c5-4f5e-9446-85f78ca5bff8']",56,,,,,,,,,,,,,,,,,Lyon,137,00:17:56.022,Carry,True
,,,,"[96.4, 56.2]",,,,,,,,,,,,0.116205,,,,,,,,,,,,,8ac71521-26d9-4f50-9052-799d5385b25d,848,,,"[97.6, 57.7]",3829444,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jeff Louis,7726.0,Right Midfield,50,Caen,140,"['2367cf61-275e-49cd-8b6f-420dc2485449', '5d2ccf93-d258-488d-baa6-cfdcb7e30c5b', '61241096-3b64-4961-bef0-2581f41716e0']",35,,,,,,,,,,,,,,,,,Caen,140,00:20:35.196,Carry,True
,,,,"[95.5, 73.6]",,,,,,,,,,,,0.42662,,,,,,,,,,,,,a95278c5-c9a2-411c-8874-b30d35d10494,853,,,"[103.9, 70.8]",3829444,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordan Adéoti,7344.0,Center Defensive Midfield,50,Caen,140,"['b9bb7c10-535c-4b62-8167-c763f6cbb27f', 'c3622b93-fdd1-4deb-81b3-c242e886591b', 'e87e9de6-0236-469b-987a-52161c8c24ae']",37,,,,,,,,,,,,,,,,,Caen,140,00:20:37.695,Carry,True
,,,,"[117.1, 68.1]",,,,,,,,,,,,3.206581,,,,,,,,,,,,,2c57a5e7-54b7-4b06-b152-3b31ffe5c65c,857,,,"[108.2, 64.8]",3829444,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jeff Louis,7726.0,Right Midfield,50,Caen,140,"['6186933c-3288-464b-a061-bdd9450506fd', '759a47f8-3361-448d-af85-c2f5ba18cadd', 'a0021463-1b1f-4a37-9f21-db859a6040fb']",39,,,,,,,,,,,,,,,,,Caen,140,00:20:39.387,Carry,True
,,,,"[118.4, 54.4]",,,,,,,,,,,,1.818572,,,,,,,,,,,,,950a13ed-70c2-460f-896d-1a7f7465a3aa,861,,,"[117.1, 68.1]",3829444,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jeff Louis,7726.0,Right Midfield,50,Caen,140,"['3bf3544a-b323-43f0-91db-15f6c6875160', '51101792-f9df-4594-971d-fb759f35d89c', '759a47f8-3361-448d-af85-c2f5ba18cadd', 'd28ff812-37bd-40bf-9775-6d422b94bc29']",42,,,,,,,,,,,,,,,,,Caen,140,00:20:42.593,Carry,True
