50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6c25a1-197a-4c47-8999-89f86c9ce91f,1751,,"[83.1, 5.3]",3829423,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Layvin Kurzawa,4326.0,Left Back,102,AS Monaco,129,['6168be51-2b87-4f77-a315-c84a9310df0e'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:36.720,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a62249bf-12e4-4c8f-9162-8dc3816366bf,1759,,"[105.3, 27.1]",3829423,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,102,AS Monaco,129,['e78153ea-ef67-434e-b56c-7f74cf842f0b'],43,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:43.630,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0284b9-c015-4fc2-beb6-57fae7580e23,1774,,"[117.7, 75.7]",3829423,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,102,AS Monaco,129,['5d1f0723-cc73-455c-b064-d4fcbf0ecaca'],56,,,,,,,,,,,,,,,,,AS Monaco,129,00:00:56.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43b5f266-ce58-4e95-89ec-22d6a15b21ef,1776,,"[10.1, 13.4]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,103,Lille,143,['35086102-c2fe-40ba-ba53-da12368c8d61'],0,,,,,,,,,,,,,,,,,Lille,143,00:01:00.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad343447-f575-487f-a05c-7d5a8f2b3eea,1778,,"[8.4, 3.4]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Djibril Sidibé,3446.0,Left Back,103,Lille,143,['78c60c5a-5415-4175-8002-c94093a15558'],1,,,,,,,,,,,,,,,,,Lille,143,00:01:01.876,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ced22892-ea3b-4453-8878-a5308bbc70fb,1780,,"[54.8, 11.3]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,103,Lille,143,['79993134-c840-4c6d-a86a-55e6bbd8dc2c'],4,,,,,,,,,,,,,,,,,Lille,143,00:01:04.579,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7807af-a292-4490-bb5f-1045e1464864,1783,,"[78.1, 52.1]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Layvin Kurzawa,4326.0,Left Back,103,Lille,143,['e136d192-44f3-49df-9e9e-51939e9fda0a'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:01:06.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0efc380b-0539-436c-a622-01c8fb796650,1787,,"[54.2, 41.2]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,103,Lille,143,['200e4856-c7a4-4880-a3cc-a1fb0b9262de'],9,,,,,,,,,,,,,,,,,Lille,143,00:01:09.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55dc2e4d-14fa-421f-8773-a99ee9e3f7f4,1789,,"[84.7, 8.1]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,103,Lille,143,['b928c90d-2d99-4f51-aa37-812b28e0c7b6'],11,,,,,,,,,,,,,,,,,Lille,143,00:01:11.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6b05dc-1c1d-4069-a1f0-03f708e01f50,1795,,"[97.6, 13.4]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mounir Obbadi,40697.0,Left Center Midfield,104,Lille,143,['b6530806-2c90-4388-ba54-9267fe247898'],25,,,,,,,,,,,,,,,,,Lille,143,00:01:25.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f082cf-8b85-4a2e-bd40-e8a3e16a506a,1797,,"[97.8, 4.0]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Boufal,3625.0,Left Wing,104,Lille,143,['791648c3-cd04-42a2-ade2-05d77e6a37fc'],26,,,,,,,,,,,,,,,,,Lille,143,00:01:26.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a9ffdf-9720-45fd-855d-b8fd4e6e2660,1800,,"[114.7, 29.6]",3829423,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,104,Lille,143,['7b1f07a9-ee9d-4f29-9961-9e5f2dd859df'],31,,,,,,,,,,,,,,,,,Lille,143,00:01:31.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ab9d83-e620-4137-9868-2e67147af60e,1813,,"[113.0, 10.6]",3829423,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Boufal,3625.0,Left Wing,105,Lille,143,"['661c9441-c1ae-4c1d-9ec9-d7cd9c8d77cf', 'b6ad415e-239b-458e-a825-4bbda7e89cb8']",58,,,,,,,,,,,,,,,,,Lille,143,00:02:58.281,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf7ed89d-202f-4c1b-a5ae-6523500a0c4c,1820,,"[106.8, 7.0]",3829423,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Boufal,3625.0,Left Wing,105,Lille,143,"['17db59d5-af69-4c04-a0b8-bf99df1dcd99', '7fc20bbb-bcbd-4506-8d67-7d4c0afd8aa1']",59,,,,,,,,,,,,,,,,,Lille,143,00:02:59.999,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d5acf7b-287b-49d6-81b5-6404fa9e6773,1832,,"[24.0, 53.4]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Raggi,3374.0,Right Center Back,107,AS Monaco,129,['b0ef643e-ce01-4fb5-8488-80d1f3155d6c'],30,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:30.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b483b7cd-bfe6-46f5-8d4f-ac18a56a7c42,1834,,"[22.5, 25.6]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,107,AS Monaco,129,['ca3f9419-c43e-447a-973e-562575024356'],34,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:34.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7cf661-b6a8-4459-a774-b535ff6aa3c6,1837,,"[41.8, 30.7]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,107,AS Monaco,129,['954eaaa2-965a-4e29-aba9-6af1f49c9945'],36,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:36.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20b177b-e3d3-403b-9e4b-06e8a7a1d07d,1840,,"[24.2, 21.5]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,107,AS Monaco,129,['35ab9bbf-b760-4365-92b8-ed706caba7ab'],37,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:37.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e476524-0f2a-4bf2-90f4-0ab124afc4c6,1843,,"[32.8, 31.8]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,107,AS Monaco,129,['791c52f8-37b5-4d39-ab7b-179e4e927fbc'],42,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:42.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232fa83-e6dd-492e-b94c-1f618529d2a5,1846,,"[53.3, 24.3]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,107,AS Monaco,129,['c9dc925f-eb12-479c-b6a0-eecec395342d'],46,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:46.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a329db2d-6837-49e4-97cd-d8d7a36d2586,1850,,"[55.2, 4.4]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fábio Henrique Tavares,3247.0,Left Back,107,AS Monaco,129,['720dbdcb-cc3f-4f5e-8a41-888e3bd379af'],49,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:49.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c61e0802-098a-402f-a727-b54be94775e4,1854,,"[49.5, 16.8]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,107,AS Monaco,129,['329ceeb4-f8e0-450e-9937-49cf82c66e00'],52,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:52.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23059450-f7da-477f-993a-a64a47be2334,1859,,"[45.6, 57.7]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Raggi,3374.0,Right Center Back,107,AS Monaco,129,"['54809e11-2d67-4d92-9172-7633d4c8dab5', 'd3269beb-4366-4cdb-9261-ded27a26dfbb']",56,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:56.958,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b87c694b-3588-43bc-bec3-b8e8a3a5f224,1862,,"[70.4, 63.9]",3829423,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Right Wing,107,AS Monaco,129,"['3964ae81-f5e4-4bb0-8e7d-52a2feedce02', 'd40021ee-3ed8-4bf0-953a-c010d6b9d72d']",58,,,,,,,,,,,,,,,,,AS Monaco,129,00:03:58.692,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99cca1dd-9059-4270-9728-fbaf7f348d87,1868,,"[62.9, 28.4]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,108,Lille,143,['13d973f1-e632-400d-aa11-b74c415fd5b0'],2,,,,,,,,,,,,,,,,,Lille,143,00:04:02.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e07585-2ba6-44c2-aeb3-871cf40e0b68,1871,,"[54.2, 38.9]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,108,Lille,143,['1a969f85-d98c-4c89-ba09-df6c94daa72e'],5,,,,,,,,,,,,,,,,,Lille,143,00:04:05.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38141105-7dff-4e34-9a72-b2f39ffdab97,1874,,"[68.9, 24.8]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,108,Lille,143,['77635584-c05a-4a34-98af-b6594142a018'],7,,,,,,,,,,,,,,,,,Lille,143,00:04:07.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7178641f-f5e9-4c32-917a-26d7c6041d33,1879,,"[84.5, 8.9]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,108,Lille,143,['3aad991c-1f31-4383-b60b-4e7a794bdcf7'],10,,,,,,,,,,,,,,,,,Lille,143,00:04:10.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4851e27-4227-43a2-b5e7-a6ee3951665c,1883,,"[109.3, 11.1]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,108,Lille,143,['9e6d5cc3-5877-4e10-8f93-6a4bebcde532'],14,,,,,,,,,,,,,,,,,Lille,143,00:04:14.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807cf268-798a-424a-9a84-ff39d4737d5d,1887,,"[108.9, 25.6]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,108,Lille,143,['4a869b64-ad97-4c01-90aa-3fe6855231f1'],17,,,,,,,,,,,,,,,,,Lille,143,00:04:17.510,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,36058d67-8e07-4f94-bd3b-89fb1a5b5b13,1893,,"[109.1, 22.2]",3829423,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,108,Lille,143,['7f6fce6c-8329-434c-a4b1-39193e412442'],23,,,,,,,,,,,,,,,,,Lille,143,00:04:23.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25a84815-4888-43a6-87ae-f50ba5f3d6a1,1899,,"[94.2, 47.8]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guido Marcelo Carrillo,3246.0,Center Forward,109,AS Monaco,129,['28b25014-9809-4d5f-92ae-32894e08246f'],5,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:05.313,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,20cf7a6e-c74c-4811-ad95-81b7c2c10e75,1902,,"[99.7, 25.0]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,109,AS Monaco,129,['4e37d5a2-be3a-4596-b47f-51f0a42ecb2c'],6,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:06.669,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,284dc425-585e-4c4b-9415-9857e7a372a6,1905,,"[57.0, 19.0]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fábio Henrique Tavares,3247.0,Left Back,109,AS Monaco,129,['98e6048b-cedf-4c8d-a0e9-02b62f01a883'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:12.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12551ef3-0f5d-4b79-8e38-4a091169ecaf,1910,,"[77.3, 75.2]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,110,Lille,143,['7eaa6e50-1e4d-4ffb-902a-e5585655f674'],17,,,,,,,,,,,,,,,,,Lille,143,00:05:17.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eb44e09-a223-49d4-b8f0-2a8f5ed44004,1913,,"[70.0, 57.9]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Adama Soumaoro,3677.0,Right Back,110,Lille,143,['26c61678-cf06-4081-abac-eff4a70625b3'],22,,,,,,,,,,,,,,,,,Lille,143,00:05:22.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc97bd08-9074-41af-bd49-7116e4956f6e,1916,,"[69.1, 40.8]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,110,Lille,143,['a1f892b1-9691-414d-aad4-b49ca67ad2f0'],25,,,,,,,,,,,,,,,,,Lille,143,00:05:25.069,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a1327bb4-61e4-44c1-82ab-3cfd31d20e3d,1919,,"[90.3, 34.8]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,110,Lille,143,['20a894f6-b1c5-40d1-9fd8-2d928176e553'],29,,,,,,,,,,,,,,,,,Lille,143,00:05:29.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7ea0ce-535c-4e95-b388-e52d34c9332c,1926,,"[39.6, 32.9]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,João Filipe Iria Santos Moutinho,3168.0,Left Defensive Midfield,112,AS Monaco,129,['79ade1e2-b5ec-4dae-add4-fd4f8ba4415a'],51,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:51.173,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7f721e-51df-41d0-94b5-701967e9f5d2,1929,,"[85.8, 2.5]",3829423,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Martial,20039.0,Left Wing,112,AS Monaco,129,['95393dc5-d286-4a0e-b939-a5560480ec44'],55,,,,,,,,,,,,,,,,,AS Monaco,129,00:05:55.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87308f8c-56b6-4d06-8ee5-a3a21588a7ee,1933,,"[97.2, 22.0]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,113,AS Monaco,129,"['50f5b4aa-d126-4cf8-9c3c-5d5988706f18', 'ca95b2ab-b95c-4586-bd47-f9ac7664b2d1']",6,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:06.317,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8ef2ce-ee8d-4bea-9b0b-5f254c27f4a2,1936,,"[110.4, 35.7]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guido Marcelo Carrillo,3246.0,Center Forward,113,AS Monaco,129,['335569ce-8915-44ef-94ea-f00254a75146'],12,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:12.321,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9e9c8e77-42c0-40f4-97ed-4fdc19dae691,1939,,"[95.5, 7.8]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fábio Henrique Tavares,3247.0,Left Back,113,AS Monaco,129,['000a6497-8abc-4309-992c-efb0e4a13c39'],14,,,,,,,,,,,,,,,,,AS Monaco,129,00:06:14.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276115d3-1a9a-4071-9509-fe6049f20899,1945,,"[4.5, 77.4]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éric Bauthéac,40486.0,Right Wing,114,Lille,143,['a1c6ce7f-d6f3-49bc-8346-f80ef9634996'],17,,,,,,,,,,,,,,,,,Lille,143,00:06:17.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2beb326-cef9-42de-98c2-49a0ff645072,1949,,"[54.8, 74.6]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,114,Lille,143,"['beb5bb01-6304-4896-9449-0511e21b37c4', 'e93c81c6-8d15-44b8-94cb-f889651df095']",22,,,,,,,,,,,,,,,,,Lille,143,00:06:22.199,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d96a12af-9717-41dc-8752-9b3d1cdefab3,1951,,"[47.3, 75.2]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,114,Lille,143,['4f59c1ac-14f4-4a0f-a106-e4fca071cd4c'],23,,,,,,,,,,,,,,,,,Lille,143,00:06:23.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de9f9de-f78d-4d00-afe8-8c832e721041,1956,,"[49.7, 62.6]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,114,Lille,143,['8b0cd962-42b3-4870-a342-654dad80c629'],28,,,,,,,,,,,,,,,,,Lille,143,00:06:28.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9a8d016-1069-494b-8965-8c139b84b66f,1960,,"[48.4, 55.4]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Adama Soumaoro,3677.0,Right Back,114,Lille,143,['bb2ee309-ef13-48e3-9718-20106a17c77e'],29,,,,,,,,,,,,,,,,,Lille,143,00:06:29.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f726f886-1962-48cd-8361-59f6657a2f39,1963,,"[72.6, 10.4]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,114,Lille,143,['5b7391f1-0ec0-4c14-b929-1a53fc170737'],33,,,,,,,,,,,,,,,,,Lille,143,00:06:33.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37661bfd-9a93-4a68-9c28-1c046b020017,1966,,"[82.6, 17.5]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounir Obbadi,40697.0,Left Center Midfield,114,Lille,143,['3ef61308-7719-4fc8-a02d-c85c024c92df'],35,,,,,,,,,,,,,,,,,Lille,143,00:06:35.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5ed4c1-01b0-4d64-843c-4f2141d744d2,1969,,"[104.6, 9.4]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djibril Sidibé,3446.0,Left Back,114,Lille,143,['cf6ddce5-cbaa-4f2d-9553-86a17494f2c3'],38,,,,,,,,,,,,,,,,,Lille,143,00:06:38.316,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee71f3a-2f6c-49cd-a515-9ea95a85cc56,1971,,"[117.9, 33.1]",3829423,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Baptiste Guillaume,3357.0,Center Forward,114,Lille,143,['25c9e211-433e-4d05-b1b5-b6fd9792b294'],40,,,,,,,,,,,,,,,,,Lille,143,00:06:40.996,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bbaf01c0-f338-43f7-911f-24d673ccb7ac,1974,,"[117.0, 39.3]",3829423,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bakary Adama Soumaoro,3677.0,Right Back,115,Lille,143,['1d54d90a-871a-4367-8f8f-5b5a295acc4f'],16,,,,,,,,,,,,,,,,,Lille,143,00:07:16.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb2916e1-c8b2-4001-89d3-a2906f59e59c,1977,,"[108.3, 21.6]",3829423,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,116,Lille,143,['51c50777-cdcd-4e97-97ee-72a38f47a26a'],40,,,,,,,,,,,,,,,,,Lille,143,00:07:40.136,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa7b9ef-79b7-4160-86f6-204a4fed041c,1981,,"[17.4, 68.2]",3829423,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,116,Lille,143,['5fe37fe6-49d7-442c-98a0-041f64e5e727'],41,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:41.838,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,00f8622a-924d-4c48-b9b3-91344165205f,1983,,"[109.6, 11.9]",3829423,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,116,Lille,143,['2b4fb34e-3141-46d0-943e-6e25411cca7e'],41,,,,,,,,,,,,,,,,,Lille,143,00:07:41.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff15af43-c60f-4bcb-a672-7973e887f72a,1987,,"[112.3, 9.8]",3829423,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofiane Boufal,3625.0,Left Wing,116,Lille,143,['e51c475b-6a01-4b38-8815-fde567c2e276'],45,,,,,,,,,,,,,,,,,Lille,143,00:07:45.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699809d0-d350-4988-91b1-7c71de48d20b,1993,,"[13.5, 72.2]",3829423,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Right Wing,117,AS Monaco,129,"['05ac855b-75ea-4525-99d9-6af5c4579d00', 'c0d43aeb-a86b-41c6-b492-56e690c5de9e']",48,,,,,,,,,,,,,,,,,AS Monaco,129,00:07:48.787,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d243f2a6-0d77-4202-aa0e-7ce53d610170,1999,,"[10.8, 45.1]",3829423,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danijel Subašić,3444.0,Goalkeeper,118,AS Monaco,129,['cc56e6ff-bfe4-4698-a681-7d6b51ba277f'],0,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:00.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433e3a6e-bcbc-4470-8680-af9b0ce7144a,2002,,"[23.8, 32.9]",3829423,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Alberto Silveira de Carvalho,10805.0,Left Center Back,118,AS Monaco,129,['6330a899-c795-4af4-a5b7-4c60e547a43d'],3,,,,,,,,,,,,,,,,,AS Monaco,129,00:08:03.205,Ball Receipt*,
