50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,aab11cca-4529-4291-8921-68ac70c61738,1744,,"[72.0, 4.1]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,93,Bordeaux,146,['42181a2a-79dc-46ca-bbb8-32c91600938f'],34,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:34.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9085a751-439b-469f-83a3-dd4a88ecf809,1747,,"[85.2, 11.8]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Touré,3408.0,Left Midfield,93,Bordeaux,146,['39ea74f0-93ea-44c6-ba63-76bdd6917144'],36,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:36.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3cf48091-98e3-4bc9-bfc7-ef460e15d67c,1752,,"[22.8, 59.6]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Conte,131849.0,Right Center Back,94,Stade de Reims,156,['931c7038-6748-46d7-b8fd-63062e335b6a'],40,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:40.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cda67fec-161f-48c2-8d04-b5d61983c026,1754,,"[39.1, 77.6]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,94,Stade de Reims,156,['97232184-e151-4fd4-9573-306c39d7007e'],41,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:41.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,afaf0cef-818a-43cf-8047-547666c1c51c,1757,,"[29.1, 71.8]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,94,Stade de Reims,156,['d21d28f3-a5a2-4067-9f75-0d0f335cb9a1'],42,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:42.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cdd4cf60-c3c2-47d7-85ff-efdd15125d6d,1760,,"[37.7, 76.2]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,94,Stade de Reims,156,['06c69369-2c6b-4b31-acf3-8e9827394e67'],43,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:43.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3499888d-174c-420e-99e9-5d79654eba63,1764,,"[57.3, 59.1]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,94,Stade de Reims,156,['23177f6d-4368-43d9-8355-c1cfcbe4bf61'],45,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:45.878,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,939d31f1-7ce6-42c3-a0c7-ba473a60d092,1767,,"[73.3, 47.7]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas de Roussel de Préville,4383.0,Left Attacking Midfield,94,Stade de Reims,156,['10b996fb-e516-4f69-b965-6b39245787f6'],48,,,,,,,,,,,,,,,,,Stade de Reims,156,00:02:48.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,21ddb281-bc85-4284-b3e5-18ba09f0a492,1771,,"[48.9, 9.4]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,95,Bordeaux,146,['591bcdb8-dc69-4e0c-8712-3823c2595975'],52,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:52.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b18dde67-6043-432d-9660-8719be1f1e4a,1775,,"[38.7, 7.8]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Yambéré,3779.0,Right Center Back,95,Bordeaux,146,['92ae0f47-bf99-4135-982b-88d26e031023'],54,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:54.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6aefd085-089e-4cb4-b3ae-f2d36774036d,1778,,"[39.8, 20.3]",3901157,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Chantôme,7552.0,Left Defensive Midfield,95,Bordeaux,146,['631ed303-77f1-4f4b-b877-5e78c7f28649'],59,,,,,,,,,,,,,,,,,Bordeaux,146,00:02:59.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,14f3b2e2-b2bd-4f19-bda6-2e803cc326bb,1781,,"[46.0, 54.1]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Lamine Sané,8385.0,Left Center Back,95,Bordeaux,146,['ec2c40fa-faee-4ba8-894b-9034248c437a'],6,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:06.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6e98e0c8-670a-4dcb-b1e5-a092cfaa808a,1784,,"[17.1, 40.5]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,95,Bordeaux,146,['815146de-ed73-4ece-bbaf-cd9901af22ff'],9,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:09.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e4b975e7-9083-4220-a633-a19ed3afe7ee,1787,,"[31.5, 27.7]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Yambéré,3779.0,Right Center Back,95,Bordeaux,146,['cdf98a4d-a3bb-47ba-9ae4-51dc9348976a'],12,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:12.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,53dc496b-239b-4f6a-b4f9-2ddbfa3b7983,1790,,"[46.0, 22.4]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentín Vada,3356.0,Right Defensive Midfield,95,Bordeaux,146,['9f3b45f5-a167-4e79-9e01-33421362d776'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:15.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8753a1b7-8a06-4fe9-bc63-7ef9765d5003,1793,,"[48.4, 40.5]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Chantôme,7552.0,Left Defensive Midfield,95,Bordeaux,146,['c9964f0d-ef9e-4eb3-86fd-49cdd9337b78'],16,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:16.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4f42cdd1-a68e-46fd-ab7f-07a6c5b77417,1796,,"[68.1, 54.1]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Ounas,10448.0,Right Midfield,95,Bordeaux,146,['bef0837f-4f1f-46a8-8b89-58f412c8dc02'],19,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:19.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09da4f70-aa63-40ec-9376-65a695f92944,1807,,"[2.7, 46.9]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,95,Bordeaux,146,['c1f99df4-7afd-47f1-aadd-71ca2cb2be4c'],29,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:29.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,279c7179-b541-4a9d-b872-11dc76a25515,1811,,"[32.0, 52.7]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frédéric Guilbert,2946.0,Right Back,95,Bordeaux,146,['720eea6c-8538-4bbd-9f29-1f918d8f54fb'],32,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:32.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6e273545-2625-46f3-a24a-f5e26c59d408,1815,,"[28.7, 71.0]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Ounas,10448.0,Right Midfield,95,Bordeaux,146,['7587b5ab-d182-4519-b03e-47473f8f5f78'],36,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:36.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cb03c35c-85f1-4b37-9e75-f770dbfdeb96,1818,,"[17.6, 54.4]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Lamine Sané,8385.0,Left Center Back,95,Bordeaux,146,['0274bd17-f891-4ae7-bfa6-2bfd8b9b8c93'],37,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:37.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b9ae5942-9712-4097-8780-a8c78730f0db,1821,,"[33.3, 13.2]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Armando Valentin Contento,4628.0,Left Back,95,Bordeaux,146,['0a4476cc-4d4d-4d01-b6dc-00f1aeee0673'],42,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:42.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cd38cdf9-5105-497b-87f8-5f7cf9e80538,1824,,"[27.6, 26.1]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Yambéré,3779.0,Right Center Back,95,Bordeaux,146,['4e5e1679-694c-4749-bdb6-cdffa9dfeef7'],44,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:44.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,55ecd832-2b8e-41ee-bcc4-95447c9c24d7,1827,,"[40.5, 23.6]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentín Vada,3356.0,Right Defensive Midfield,95,Bordeaux,146,['028b0aff-2dcf-4633-9131-b69954480401'],46,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:46.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f82d3a09-6e6d-4a8b-8032-34040dbb5789,1831,,"[63.4, 16.9]",3901157,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,95,Bordeaux,146,"['003bdabd-011c-42ae-942e-69710b79f292', '4510039f-6f98-4bfc-90d0-9107d213fd73']",51,,,,,,,,,,,,,,,,,Bordeaux,146,00:03:51.568,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,11da7e1e-3375-44fc-b293-e57e4f720431,1836,,"[54.2, 28.6]",3901157,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,96,Bordeaux,146,['3f99ad19-6cb3-4d04-b2fe-29064fc23902'],25,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:25.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9c3cdc29-9d96-450d-84c3-96f858613072,1839,,"[54.9, 52.7]",3901157,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cédric Yambéré,3779.0,Right Center Back,96,Bordeaux,146,['a9a7f1ea-b646-471b-9be4-d9c0caa41d88'],29,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:29.728,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5c9c5308-712d-420c-8481-b4e5956555e5,1846,,"[63.9, 20.4]",3901157,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaëtan Charbonnier,7635.0,Center Forward,96,Bordeaux,146,['150b5c1b-57c2-4d2b-a43f-5f4f6801e4bd'],37,,,,,,,,,,,,,,,,,Stade de Reims,156,00:04:37.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fb95d5b7-542a-4dc3-b45f-b3ccaf1a84ef,1848,,"[57.6, 51.3]",3901157,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,96,Bordeaux,146,['53e56518-fd96-420c-93a0-9e0acb7321bc'],39,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:39.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,142b56df-79f6-4630-b142-0bb349e85048,1851,,"[76.2, 28.6]",3901157,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,96,Bordeaux,146,['750eeba7-a9b3-4fdf-a9f5-d9c735e05b5e'],42,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:42.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7774253c-3769-4aee-9a08-3b37fe38f915,1855,,"[91.2, 5.5]",3901157,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Armando Valentin Contento,4628.0,Left Back,96,Bordeaux,146,['ab1337a0-e9b0-45cf-b7dd-7a1d0ede53c4'],45,,,,,,,,,,,,,,,,,Bordeaux,146,00:04:45.518,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,28da38f0-d371-49a5-8b3b-97e75c7c072c,1860,,"[37.5, 9.1]",3901157,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,97,Stade de Reims,156,['ebc934d2-2e1d-4790-bf0f-fefff32ad151'],12,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:12.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f5d04040-2cd3-41d6-834b-07dbf4b7375f,1862,,"[99.3, 70.5]",3901157,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Ounas,10448.0,Right Midfield,97,Stade de Reims,156,['1cab49bb-5a7d-4f91-82c8-d2f8a47d03f3'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:05:15.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e5a45217-8962-4e9d-92f1-ea600dc1a787,1866,,"[86.7, 3.7]",3901157,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Rigonato Rodrigues,7363.0,Left Wing Back,98,Stade de Reims,156,['909af5a6-cd8f-401b-8c85-c883e3e36d7f'],53,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:53.296,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,cc8a95e1-858f-4580-85e1-182d095dfd18,1869,,"[92.0, 11.8]",3901157,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,98,Stade de Reims,156,['f437b99a-b4fc-4750-a319-bf764a8ec606'],54,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:54.688,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0878b0cc-9020-4313-9f6f-cc309f2e5c9e,1871,,"[39.2, 62.0]",3901157,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Clément Chantôme,7552.0,Left Defensive Midfield,98,Stade de Reims,156,['7f9a46ff-6b87-4efb-a5f0-b646311180b8'],56,,,,,,,,,,,,,,,,,Bordeaux,146,00:05:56.649,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6286ffa7-e4a9-4644-9b5b-8d756a9d8b9a,1874,,"[89.2, 9.6]",3901157,50,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,98,Stade de Reims,156,['24ca879f-8bac-4f4f-9d05-ecadd12d067b'],58,,,,,,,,,,,,,,,,,Stade de Reims,156,00:05:58.317,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f496d292-70f1-4cab-82a2-e73a8bdabb1a,1879,,"[43.1, 75.6]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,99,Bordeaux,146,['74e338bf-5b7f-4a94-90fb-f564bdecca8a'],0,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:00.861,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,10d0a9a5-fe66-498d-aa03-149922cca6b5,1882,,"[86.4, 56.4]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Crivelli,3184.0,Right Center Forward,100,Bordeaux,146,['2405deaf-8d42-4451-bfc6-0f98a04bfd5c'],11,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:11.222,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4b988702-0407-49b6-a9b6-44950f7aac36,1884,,"[49.2, 13.0]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Rigonato Rodrigues,7363.0,Left Wing Back,100,Bordeaux,146,['8ae148d6-4faf-4f26-ae66-2e08f0e27395'],12,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:12.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dfd27630-fd8e-476f-ae30-eed5989b4cba,1886,,"[72.0, 45.3]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Touré,3408.0,Left Midfield,100,Bordeaux,146,['2ecda404-295e-467f-ab9f-724e6196864e'],14,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:14.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7feec0b5-af98-4925-908e-ffbf3723bf63,1888,,"[66.2, 53.2]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentín Vada,3356.0,Right Defensive Midfield,100,Bordeaux,146,['03e1f3f8-6fca-401a-afce-00094035f1eb'],15,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:15.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,555cb723-b74a-4a67-9ed5-f4aa7feb4492,1891,,"[67.6, 25.2]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,100,Bordeaux,146,['c4d948b8-e4ea-4676-bc38-b6a9efc57d98'],17,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:17.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6dc5ccdb-3c8b-4840-b59f-ef7fb39dfe19,1894,,"[95.4, 8.5]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Alejandro Rolan Silva,6739.0,Left Center Forward,100,Bordeaux,146,['a8fa5b5b-47f0-4ac1-bdbc-40360c66132c'],20,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:20.915,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fdd53201-2a3a-46cd-8899-ab9a27cb4537,1897,,"[107.4, 41.4]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Crivelli,3184.0,Right Center Forward,100,Bordeaux,146,['f51390cd-bd97-4e60-8444-4d58d02fe182'],26,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:26.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,93ea9dfd-20ab-4e04-9491-527c522a6ede,1906,,"[13.7, 36.1]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Bernardoni,7193.0,Goalkeeper,100,Bordeaux,146,['11c543e8-d6e8-4736-9b7b-9e6e91c0cf0f'],35,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:35.196,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f3521393-2381-4dd9-811a-d670aa0e48eb,1912,,"[73.3, 26.2]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtan Charbonnier,7635.0,Center Forward,100,Bordeaux,146,['1e5b4010-d63d-4006-b4e8-1a932900678d'],42,,,,,,,,,,,,,,,,,Stade de Reims,156,00:06:42.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,44da5116-bc50-406a-bfe3-834a71e6753e,1914,,"[64.3, 68.3]",3901157,51,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Ounas,10448.0,Right Midfield,100,Bordeaux,146,['aec631a7-a02d-4ce0-9f96-16f7032412c3'],44,,,,,,,,,,,,,,,,,Bordeaux,146,00:06:44.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8ce29904-7c99-4355-b69f-9f51cda9dea6,1921,,"[92.4, 67.1]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Crivelli,3184.0,Right Center Forward,101,Bordeaux,146,"['4403e46d-5221-4775-bf94-dd76204dadc1', '7b335ac6-1941-46b8-992c-dccc2f5b1cf7']",0,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:00.629,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,aa84739d-b918-40f4-81ef-5ff1564c3af5,1925,,"[87.3, 59.2]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Touré,3408.0,Left Midfield,101,Bordeaux,146,"['6e536653-774a-4308-9d6a-cd7e7aee0a75', '996cfeb4-3611-4970-8519-bea22d5ea62e']",1,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:01.669,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,81ff97ee-00f0-4957-bfab-ba723fa3277e,1936,,"[76.8, 45.8]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Chantôme,7552.0,Left Defensive Midfield,101,Bordeaux,146,"['bd5870c4-c110-4fa2-a85a-e71c831d0553', 'f2eff3f1-cd07-4c09-8596-32b73009a633']",9,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:09.439,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,601e3fd1-5f84-449f-827e-84d4c1afe53a,1939,,"[55.6, 34.9]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cédric Yambéré,3779.0,Right Center Back,101,Bordeaux,146,['04cd8565-4813-4c43-9ba4-c96d21718476'],12,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:12.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,56c19b4d-1a2a-4d4b-bb4e-2eb84f834c03,1942,,"[68.7, 13.1]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Armando Valentin Contento,4628.0,Left Back,101,Bordeaux,146,['69d25959-925c-4d3a-acf6-7bfe11dbfb09'],13,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:13.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04b1486e-fc56-4eec-9186-0f6891bf4cd1,1946,,"[31.7, 58.8]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Devaux,7815.0,Right Defensive Midfield,102,Stade de Reims,156,['dfd9bbd9-6bfc-47c0-b745-6950a3dedfcc'],19,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:19.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8ba7b13c-7302-4362-b6af-699af744fe12,1948,,"[27.5, 74.1]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hamari Traoré,3248.0,Right Wing Back,102,Stade de Reims,156,['9c31ab9f-8d17-47fb-a491-76ee0aaaa61d'],20,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:20.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c7803c10-45a4-435d-a58d-81dfc7312f31,1952,,"[58.3, 69.3]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Attacking Midfield,102,Stade de Reims,156,"['ada4b719-8c9b-4001-9bf2-f85d8fe6d331', 'c3cbf2f1-4934-4a8b-8ab4-df338557f80e']",25,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:25.342,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6b3f21a1-f07f-4840-9bc6-1e26ee5a3c82,1954,,"[62.2, 54.9]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaëtan Charbonnier,7635.0,Center Forward,102,Stade de Reims,156,['53ac0945-15d4-4880-8fe5-7c1ed07f79f8'],27,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:27.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5147ea48-0bf9-429b-8880-8d1ee3341048,1959,,"[66.9, 7.7]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Rigonato Rodrigues,7363.0,Left Wing Back,102,Stade de Reims,156,['da980c4d-dde7-4530-aba7-264b6d1ff3aa'],33,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:33.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,24389119-a9c4-4109-8def-993a6d3d7060,1965,,"[65.5, 12.1]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdelhamid El Kaoutari,23329.0,Left Center Back,103,Stade de Reims,156,['1975d27a-b656-4c57-a0e8-8cbbdf482f3d'],44,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:44.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a7703699-00d1-40e2-8e0b-b96402b4f348,1968,,"[98.1, 27.6]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaëtan Charbonnier,7635.0,Center Forward,103,Stade de Reims,156,['774f785a-cf1e-485f-ad27-5614a45866ed'],48,,,,,,,,,,,,,,,,,Stade de Reims,156,00:07:48.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f0df12f4-40a9-439f-a547-e42defc96810,1972,,"[1.8, 44.9]",3901157,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Bernardoni,7193.0,Goalkeeper,104,Bordeaux,146,['8a2b5361-f5d3-4a77-a71a-be6dc4b6e415'],50,,,,,,,,,,,,,,,,,Bordeaux,146,00:07:50.835,Ball Receipt*,
