50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5189f7ef-62f7-43b8-89fc-6ec64c00d113,1243,,,"[8.2, 33.8]",3901198,29,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,77,Angers,145,['6c511f65-2ad2-43a5-9558-bb86b050b871'],48,,,,,,,,,,,,,,,,,,Troyes,133,00:29:48.681,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31e5c090-8ee5-4eea-8ac3-888218cf13e0,1403,,,"[68.1, 13.7]",3901198,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Left Center Midfield,86,Troyes,133,,32,,,,,,,,,,,,,,,,,,Angers,145,00:32:32.777,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5415bfce-280c-4dc7-b707-92b7dd41a0a5,1412,,,"[6.8, 61.0]",3901198,32,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Right Back,86,Troyes,133,['adae1f28-5ef3-4dfb-a31f-ee8164598016'],46,,,,,,,,,,,,,,,,,,Angers,145,00:32:46.012,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,c79bc63d-411e-4acb-8dd5-6d62d45a342e,1458,,,"[114.5, 74.3]",3901198,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilles Sunu,3111.0,Right Wing,90,Troyes,133,['3cae6651-c790-47a3-a2d7-b597f782e4f4'],31,,,,,,,,,,,,,,,,,,Angers,145,00:34:31.026,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f29fed42-e5da-4fbf-ba29-88bf12efc061,1479,,,"[17.4, 28.1]",3901198,34,,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Thomas,3549.0,Left Center Back,90,Troyes,133,['f8325335-ce24-48e7-a342-36fc9e85057a'],49,,,,,,,,,,,,,,,,,,Angers,145,00:34:49.275,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4090bfd6-5c76-4cf5-b23a-1b7238ce23a8,1627,,,"[17.1, 31.3]",3901198,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,97,Angers,145,['15ccd0df-aa01-4bb2-af3b-ce5f73c34ce0'],25,,,,,,,,,,,,,,,,,,Troyes,133,00:38:25.397,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d7ac4df4-003e-4b37-8d21-537c6fcd7b81,1641,,,"[12.0, 48.4]",3901198,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jessy Pi,7415.0,Left Defensive Midfield,98,Angers,145,['6c664dc4-d57b-4307-b010-811e32fec47c'],12,,,,,,,,,,,,,,,,,,Troyes,133,00:40:12.091,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3324bd23-fc0e-4628-b2ed-788173665021,1643,,,"[12.4, 51.8]",3901198,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deniz Hümmet,27014.0,Center Forward,98,Angers,145,,12,,,,,,,,,,,,,,,,,,Troyes,133,00:40:12.180,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7d5efef7-08f9-45a6-aed2-ac33d00025f8,1644,,,"[13.5, 51.2]",3901198,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chaouki Ben Saada,3161.0,Center Attacking Midfield,98,Angers,145,,12,,,,,,,,,,,,,,,,,,Troyes,133,00:40:12.446,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7d1fe8b7-7b85-483c-af00-db9546cb06d0,1659,,,"[84.9, 15.6]",3901198,40,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Left Wing,99,Angers,145,,31,,,,,,,,,,,,,,,,,,Angers,145,00:40:31.909,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7aaca728-8030-462e-99bc-4dc8889a1be3,1672,,,"[50.6, 17.7]",3901198,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,100,Troyes,133,['0841fcd0-ed94-4026-b7b9-6516489e7462'],47,,,,,,,,,,,,,,,,,,Angers,145,00:40:47.881,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf06a61c-5fcf-47f1-bbc0-be5ae349b53e,1763,,,"[71.6, 6.7]",3901198,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,105,Troyes,133,['3ea6400a-521b-49bf-bf8c-11fce69ec33e'],17,,,,,,,,,,,,,,,,,,Angers,145,00:42:17.729,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,73d82f72-bb7a-4cc1-899b-9e6818ec1169,1816,,,"[81.8, 69.5]",3901198,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Camus,401470.0,Right Wing,109,Angers,145,['b5c6a121-6a5a-42a4-a964-01d488d19eab'],16,,,,,,,,,,,,,,,,,,Troyes,133,00:43:16.488,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8dbb4586-af74-4561-a5a4-54dd4df0dde5,1980,,,"[64.0, 12.3]",3901198,46,,,True,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierrick Capelle,3071.0,Right Center Midfield,119,Troyes,133,['ee56b205-f5bf-420a-8286-28353f161f50'],38,,,,,,,,,,,,,,,,,,Angers,145,00:01:38.484,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,921d85c9-a76b-4203-8cfb-b41d55ed5d0c,2073,,,"[32.1, 50.0]",3901198,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,123,Angers,145,['4af2fffd-b417-4bf9-9c1e-2ae38d0f0f4c'],13,,,,,,,,,,,,,,,,,,Troyes,133,00:03:13.919,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,43384968-242e-4b07-878b-f49b7929f01e,2091,,,"[89.5, 66.7]",3901198,49,,,True,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,124,Angers,145,,5,,,,,,,,,,,,,,,,,,Angers,145,00:04:05.479,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,127b2321-7ffe-49a7-86fc-467f415628d7,2123,,,"[44.1, 44.4]",3901198,49,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Mangani,3185.0,Left Center Midfield,128,Troyes,133,['c25fc98e-55f9-4ed4-954d-e715fcbeae57'],53,,,,,,,,,,,,,,,,,,Angers,145,00:04:53.569,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e982c62e-0f9b-41a3-ae6c-9dd156751993,2197,,,"[37.1, 52.1]",3901198,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,133,Troyes,133,['d541d16e-a69e-4329-b665-31a7b1e75b93'],18,,,,,,,,,,,,,,,,,,Angers,145,00:06:18.768,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bdd358c-43c8-4ccd-b63e-49a4fae84d86,2198,,,"[82.9, 30.1]",3901198,51,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Left Back,133,Troyes,133,,18,,,,,,,,,,,,,,,,,,Troyes,133,00:06:18.873,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,658b9d49-94f0-419f-a38e-d19c062d1dc1,2411,,,"[100.4, 61.1]",3901198,54,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deniz Hümmet,27014.0,Center Forward,141,Troyes,133,,27,,,,,,,,,,,,,,,,,,Troyes,133,00:09:27.831,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3802ede-fe2e-4381-9070-0dff7e33c25a,2511,,,"[34.5, 70.7]",3901198,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilles Sunu,3111.0,Right Wing,146,Troyes,133,['76c2cd9e-2d3e-48b1-8db7-223c9e8e2dd2'],3,,,,,,,,,,,,,,,,,,Angers,145,00:12:03.123,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7e2efa11-07d7-473b-9bf0-ed93c0ce3afa,2693,,,"[52.2, 24.1]",3901198,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Nivet,3002.0,Right Defensive Midfield,156,Angers,145,['a1ca8028-0b29-40b9-83b6-5a7766c430bb'],16,,,,,,,,,,,,,,,,,,Troyes,133,00:16:16.311,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d18d1f24-c04d-45de-9585-f2a360adbc5a,2829,,,"[84.3, 20.3]",3901198,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chaouki Ben Saada,3161.0,Center Attacking Midfield,162,Troyes,133,['1e5a6307-71cc-4059-a3f0-17d7a9edad0a'],8,,,,,,,,,,,,,,,,,,Troyes,133,00:19:08.961,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,080f084f-1d2e-4a84-aa03-02c3c185a8ca,2902,,,"[53.9, 51.8]",3901198,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,166,Troyes,133,['b4320067-0191-4e4c-bf5e-b85385c01b13'],24,,,,,,,,,,,,,,,,,,Angers,145,00:20:24.845,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d2face1c-fb5d-4dbe-8aa4-180da3f21838,2964,,,"[37.6, 3.5]",3901198,67,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,170,Troyes,133,['2c5f11d1-3fc5-4a9f-8def-6399f33e7583'],17,,,,,,,,,,,,,,,,,,Angers,145,00:22:17.640,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b408b421-6060-4992-891b-1a63a8cc9151,3065,,,"[58.0, 64.1]",3901198,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stéphane Darbion,2993.0,Center Forward,176,Troyes,133,['e90ea462-8f7e-4c81-8311-cb110f49389d'],45,,,,,,,,,,,,,,,,,,Troyes,133,00:24:45.007,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b569f90b-c03e-4fa2-9833-0fdf531f9df8,3127,,,"[111.5, 30.5]",3901198,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Slimane Sissoko,401481.0,Left Wing,180,Angers,145,,51,,,,,,,,,,,,,,,,,,Angers,145,00:25:51.242,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,7009263f-2498-4562-bd0a-b62a4cd1a131,3163,,,"[29.3, 45.8]",3901198,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,183,Troyes,133,,49,,,,,,,,,,,,,,,,,,Angers,145,00:27:49.024,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6189f760-c714-415f-ae97-f4ed3abd9b54,3179,,,"[24.8, 40.6]",3901198,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lossémy Karaboué,7301.0,Left Back,187,Angers,145,,11,,,,,,,,,,,,,,,,,,Troyes,133,00:29:11.254,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98c908b4-5404-4c88-b587-4592805d7764,3236,,,"[22.1, 71.4]",3901198,75,,,True,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aloïs Confais,4413.0,Right Back,188,Angers,145,['c71f9a49-3b99-48f7-97d5-a6211bfc5004'],5,,,,,,,,,,,,,,,,,,Troyes,133,00:30:05.745,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,43c0fc3c-9d33-4a89-a3e0-9e7b69114fc1,3269,,,"[13.7, 8.7]",3901198,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arnold Bouka Moutou,4906.0,Left Back,191,Troyes,133,['59452c7d-43da-46b6-a2f9-e08cb4f9e607'],18,,,,,,,,,,,,,,,,,,Angers,145,00:31:18.762,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d29226ee-d838-4906-a3df-4d9ef21287c2,3449,,,"[39.0, 4.4]",3901198,80,,,True,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,199,Troyes,133,['e426587a-ef86-4293-90d9-d7a349d26ec7'],23,,,,,,,,,,,,,,,,,,Angers,145,00:35:23.159,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b6835e2-89b4-465c-aeba-973a7bd6e8c8,3462,,,"[102.7, 9.4]",3901198,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lossémy Karaboué,7301.0,Left Back,200,Troyes,133,,44,,,,,,,,,,,,,,,,,,Troyes,133,00:35:44.039,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,619bd61a-c4fe-4a11-b411-60fb483cb91e,3466,,,"[18.8, 48.6]",3901198,80,,,True,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaël Traoré,3045.0,Right Center Back,200,Troyes,133,['c1516350-31d8-4a20-90d4-26f463524c44'],47,,,,,,,,,,,,,,,,,,Angers,145,00:35:47.562,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,45e1c04c-a318-441e-804e-d50f5e55d866,3540,,,"[9.6, 37.3]",3901198,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Romain Saïss,5219.0,Center Defensive Midfield,203,Troyes,133,['73d22a15-caae-455a-9e6a-89f6bfc92f1c'],31,,,,,,,,,,,,,,,,,,Angers,145,00:37:31.188,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,52de652c-01eb-4adf-ba70-582053fbc045,3565,,,"[25.3, 25.4]",3901198,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,205,Troyes,133,['24302066-80c2-48b2-878c-4b973222e0c3'],56,,,,,,,,,,,,,,,,,,Angers,145,00:37:56.666,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,19214a01-3232-4da8-bd8c-bd5cf49494da,3570,,,"[4.8, 14.9]",3901198,83,,,True,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Back,206,Troyes,133,['698108ec-afc4-4b74-bc30-73b9ce6b9929'],11,,,,,,,,,,,,,,,,,,Angers,145,00:38:11.937,Block,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a3e12966-4f0b-4e06-b479-b282b938f70e,3719,,,"[23.3, 30.0]",3901198,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,221,Angers,145,['5d4245b1-9b82-467f-8cfc-3de5a7546f0c'],31,,,,,,,,,,,,,,,,,,Troyes,133,00:42:31.559,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3bc16ed7-4fff-4fc3-a208-c8aa1fe434f1,3724,,,"[6.2, 44.9]",3901198,88,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,222,Angers,145,['9642156d-ad50-43b8-98aa-d82cb2ac5d47'],13,,,,,,,,,,,,,,,,,,Troyes,133,00:43:13.979,Block,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0492c233-89ba-4d6a-91a9-68669fcd9d33,3797,,,"[1.4, 43.1]",3901198,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romain Saïss,5219.0,Center Defensive Midfield,226,Troyes,133,['42f48e68-9fda-4602-a4f4-2608bc6e23e6'],58,,,,,,,,,,,,,,,,,,Angers,145,00:44:58.236,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c5259a0-5e11-4eea-9a9b-ca9f4b859b7d,3849,,,"[2.9, 34.0]",3901198,91,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlos Eduardo de Castro Lourenço,401472.0,Right Center Back,229,Angers,145,['a79b072e-25a6-460c-97e3-2b8174e5c587'],47,,,,,,,,,,,,,,,,,,Troyes,133,00:46:47.052,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,dee89321-a4d6-47cc-8933-6ac5a2ce60d7,43,,Won,"[27.2, 72.0]",3901198,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aloïs Confais,4413.0,Right Back,5,Troyes,133,['c86cf87c-b7e2-47dd-a6a3-237a09baaeea'],39,,,,,,,,,,,,,,,,,,Troyes,133,00:00:39.197,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9ee218a7-3b4e-452e-ba94-74dda3a785e4,95,,Won,"[37.1, 76.8]",3901198,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aïssa Bilal Laïdouni,44955.0,Right Back,9,Troyes,133,['9bc0b636-67b1-487c-8a3c-18a2456555d1'],27,,,,,,,,,,,,,,,,,,Angers,145,00:01:27.929,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,63cfe097-cc7b-4fb2-aba7-248d8239ef39,929,,Won,"[44.1, 20.6]",3901198,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaël Traoré,3045.0,Right Center Back,63,Angers,145,"['26419098-7611-4563-862e-f6b638c7f2db', 'dc1573a2-efc1-4725-9acd-6daab669a3b1']",7,,,,,,,,,,,,,,,,,,Angers,145,00:20:07.969,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,71d61fb8-d4ba-4fe3-bd27-20b527baa1ab,960,,Lost Out,"[40.4, 6.5]",3901198,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Left Wing,64,Troyes,133,['af24521e-869f-437c-afd4-089c776be4ea'],40,,,,,,,,,,,,,,,,,,Angers,145,00:20:40.736,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67bd356f-7d0c-4f26-bc0d-4d84f5032d56,963,,Lost In Play,"[32.1, 18.9]",3901198,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Thomas,3549.0,Left Center Back,65,Troyes,133,['1b4c1287-8be7-4d83-96b7-a0555a2a3e31'],48,,,,,,,,,,,,,,,,,,Angers,145,00:20:48.414,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,03e1653e-041f-4ede-9b4a-b6233b57de43,1229,,Won,"[71.6, 62.7]",3901198,29,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aïssa Bilal Laïdouni,44955.0,Right Back,77,Angers,145,['1ca0ff52-ea76-4a9a-9ab6-73019da4220b'],34,,,,,,,,,,,,,,,,,,Angers,145,00:29:34.765,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e960915-fdee-40f6-bf79-7eadadeec697,1564,,Won,"[97.0, 6.0]",3901198,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Lamine Yattara,7337.0,Left Wing,96,Troyes,133,['9ff2fcb3-c1bc-4813-9ea4-d0b10391c240'],31,,,,,,,,,,,,,,,,,,Angers,145,00:37:31.169,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,93ffe56b-eb07-43e2-aff9-eea3a3f46ae0,1837,,Won,"[51.2, 13.3]",3901198,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnold Bouka Moutou,4906.0,Left Back,109,Angers,145,['b2fbbdd0-18a5-4a2b-bafb-f5569d284267'],26,,,,,,,,,,,,,,,,,,Angers,145,00:43:26.093,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c604e63e-6863-40a0-b3bd-3c411e8ec3d0,1934,,Lost In Play,"[51.8, 71.6]",3901198,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aloïs Confais,4413.0,Right Back,116,Angers,145,['3b20f0b8-9678-4a51-986e-f3693a3cc602'],7,,,,,,,,,,,,,,,,,,Troyes,133,00:00:07.523,Interception,
,,,,,,,,,,,,,,,,,0.159997,,,,,,,,,,,,,33694bcb-829d-4e95-ab84-aa77d7b6eadc,2862,,Success In Play,"[50.5, 15.4]",3901198,64,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lossémy Karaboué,7301.0,Left Back,163,Angers,145,['a241b6e1-54b7-4e66-a008-da34938dc611'],41,,,,,,,,,,,,,,,,,,Troyes,133,00:19:41.203,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7154d62f-bafb-4dcc-846b-1a8f298028a7,2893,,Success In Play,"[36.0, 23.7]",3901198,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthieu Saunier,13730.0,Left Center Back,165,Angers,145,['651d3d6f-b293-4778-8f28-ec1256a0b5cc'],20,,,,,,,,,,,,,,,,,,Troyes,133,00:20:20.395,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,0047fedc-73e1-4510-9318-da2b8647b526,3189,,Success In Play,"[16.7, 42.7]",3901198,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,187,Angers,145,['468e322b-3733-4a3a-a0f1-0e972c0b95a2'],23,,,,,,,,,,,,,,,,,,Angers,145,00:29:23.902,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c8e08720-3c61-41d1-95d4-95c8ae5f044c,3221,,Success In Play,"[11.0, 46.7]",3901198,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,187,Angers,145,['2d239486-9284-41fd-a386-5aceb30ce9a1'],48,,,,,,,,,,,,,,,,,,Troyes,133,00:29:48.602,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5fdec59-7ef7-433a-aafb-d2594722ec18,3301,,Lost In Play,"[29.6, 70.9]",3901198,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aïssa Bilal Laïdouni,44955.0,Right Back,191,Troyes,133,['cce37dbd-26fd-43ac-9d84-b43faa630840'],58,,,,,,,,,,,,,,,,,,Angers,145,00:31:58.270,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,dc38e35a-24b3-423f-936d-6c48af9151e0,3356,,Won,"[77.9, 68.2]",3901198,78,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Slimane Sissoko,401481.0,Left Wing,194,Angers,145,['0a92b27c-d7a3-4670-bf16-98d50e9c84fa'],31,,,,,,,,,,,,,,,,,,Angers,145,00:33:31.370,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b87ddec3-6832-479b-82f4-573ddde09777,3431,,Won,"[71.0, 8.1]",3901198,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,199,Troyes,133,['fa607537-9c42-4886-8016-245fb87b9eee'],9,,,,,,,,,,,,,,,,,,Troyes,133,00:35:09.518,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fcbad23b-fd1f-41a1-8be7-e9a451f1a252,3487,,Lost In Play,"[64.0, 34.0]",3901198,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessy Pi,7415.0,Left Defensive Midfield,202,Angers,145,['41467775-2b54-4676-9563-42c13f987396'],47,,,,,,,,,,,,,,,,,,Troyes,133,00:36:47.069,Interception,
,,,,,,,,,,,,,,,,,1.279993,,,,,,,,,,,,,cf0c7783-d9a8-4f9a-8929-b1365c73307f,3584,,Lost In Play,"[41.5, 23.9]",3901198,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessy Pi,7415.0,Left Defensive Midfield,210,Angers,145,['db86f64d-2663-4d2a-b26b-da32922c40ec'],14,,,,,,,,,,,,,,,,,,Troyes,133,00:39:14.196,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,71ad185e-8af3-4fba-a1f3-6c1b312e2809,3592,,Won,"[21.4, 66.0]",3901198,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin Nivet,3002.0,Right Defensive Midfield,211,Troyes,133,['c7ab7271-7436-454a-9f8f-33d6ccfed3f8'],26,,,,,,,,,,,,,,,,,,Troyes,133,00:39:26.920,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7376f5b3-b4cd-42e7-a8bf-a1f2300eb5c3,3676,,Success In Play,"[40.9, 71.8]",3901198,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Ketkeophomphone,4441.0,Center Forward,215,Troyes,133,['379de30a-e76b-4b8b-b629-70181b190688'],5,,,,,,,,,,,,,,,,,,Angers,145,00:41:05.526,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,b7ee7feb-356c-4373-836a-d9c7c149728e,3831,,Won,"[68.9, 54.3]",3901198,91,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Billy Ketkeophomphone,4441.0,Center Forward,228,Angers,145,['f637b532-c0dd-4820-90ea-b57334f3824c'],3,,,,,,,,,,,,,,,,,,Angers,145,00:46:03.935,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2c8536ee-d628-4ef1-9afc-b44d4199cfd5,69,,,"[24.9, 75.1]",3901198,0,,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabien Camus,401470.0,Right Wing,6,Troyes,133,['25098e2e-d556-45ee-a273-71df903ddf74'],56,,,,,,,,,,,,,,,,,,Troyes,133,00:00:56.812,Miscontrol,True
