50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,991ccfba-23eb-4608-8257-aef9db16a30d,3391,,"[56.6, 12.7]",3900549,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gélson da Conceição Tavares Fernandes,8672.0,Center Defensive Midfield,183,Saint-Étienne,135,['a157afaa-bcbd-4e21-97a5-3a914dd4d344'],6,,,,,,,,,,,,,,,,Rennes,134,00:45:06.729,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,a0fa3c85-af2a-4fe1-99e0-d268a75d678e,3395,,"[62.5, 63.6]",3900549,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Benjamin Corgnet,2944.0,Center Attacking Midfield,183,Saint-Étienne,135,['336ab95a-c48a-4edf-9dcb-5f78e189de4f'],8,,,,,,,,,,,,,,,,Saint-Étienne,135,00:45:08.812,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,29ad6131-5ec2-4a04-b0a7-fad9ebecc829,3410,,"[84.3, 47.3]",3900549,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,184,Rennes,134,['48e6eb37-444e-4ee7-be84-bf90b57a15ea'],38,,,,,,,,,,,,,,,,Rennes,134,00:45:38.538,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c53507c9-6ba2-4f84-909a-b6fe14ebd2f0,3454,,"[95.7, 45.6]",3900549,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,187,Rennes,134,['7873fa3f-b362-40b9-a79c-7ca6b4edf26d'],31,,,,,,,,,,,,,,,,Rennes,134,00:46:31.732,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,52463b44-b981-40ef-8df7-f72822799a53,3501,,"[89.4, 3.0]",3900549,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Benjamin André,2990.0,Left Center Midfield,189,Rennes,134,['3f3ce6d3-9339-454e-872a-638855c446a3'],54,,,,,,,,,,,,,,,,Rennes,134,00:47:54.336,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c26db5e6-3cc1-444b-995f-ec9411fd3530,3514,,"[58.0, 47.2]",3900549,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neal Maupay,4766.0,Center Forward,189,Rennes,134,['8473ee45-d6e3-4a24-b5e3-f3e12c44f785'],5,,,,,,,,,,,,,,,,Saint-Étienne,135,00:48:05.886,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a6a87280-b976-46ad-81fd-a65bd865df70,3525,,"[112.8, 41.8]",3900549,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yacouba Sylla,29714.0,Right Center Midfield,190,Saint-Étienne,135,['c7ade30b-a809-4f7d-a0f4-8de22be337d9'],38,,,,,,,,,,,,,,,,Rennes,134,00:48:38.779,Duel,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,770ce0f0-5032-4aa6-a114-17877c80affe,111,,"[104.4, 53.7]",3900549,2,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Hamouma,4260.0,Right Wing,6,Saint-Étienne,135,['1ae4294c-8b87-459b-979a-513545fed8e3'],5,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:05.670,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ac5abc44-3ff4-4eeb-b464-4ce92948be85,256,,"[108.6, 33.8]",3900549,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moustapha Bayal Sall,401468.0,Right Center Back,12,Saint-Étienne,135,,47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:47.013,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3a860890-0c8c-4465-a250-0a01d3e53a2f,283,,"[110.5, 52.0]",3900549,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Renaud Cohade,3200.0,Center Attacking Midfield,16,Saint-Étienne,135,,56,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:56.323,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9d87f337-cd37-4784-b08b-f7a69142db1b,290,,"[74.3, 67.8]",3900549,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,16,Saint-Étienne,135,['9875c73a-2faa-4b26-ad82-03afd690fb93'],4,,,,,,,,,,,,,,,,Rennes,134,00:06:04.051,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8e69a0d6-57bb-4a28-97df-23836b7b7c52,325,,"[62.3, 5.3]",3900549,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,16,Saint-Étienne,135,['98486164-642f-4590-857b-8aec4418c974'],36,,,,,,,,,,,,,,,,Saint-Étienne,135,00:06:36.039,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cb547daf-4bac-4276-93c1-d4a0f89eeb47,352,,"[59.9, 17.1]",3900549,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ludovic Baal,2985.0,Left Midfield,18,Rennes,134,['21cd5514-01ef-4175-994b-7cb4305bce23'],25,,,,,,,,,,,,,,,,Rennes,134,00:07:25.193,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ce2ae648-2094-4f92-a346-460327d61896,362,,"[59.3, 75.7]",3900549,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,19,Saint-Étienne,135,,29,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:29.978,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c7631a63-4ae5-4772-a0ac-301de8ad08ff,375,,"[105.0, 57.2]",3900549,7,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Right Midfield,20,Rennes,134,,53,,,,,,,,,,,,,,,,Rennes,134,00:07:53.241,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,50f1c506-3a3e-452e-abf1-05d387e6c7b4,397,,"[101.2, 64.7]",3900549,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kévin Malcuit,4382.0,Right Back,21,Saint-Étienne,135,,47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:47.922,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0456783c-4362-4a0d-a77d-62c6cd9e2731,467,,"[106.0, 54.7]",3900549,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Center Midfield,25,Rennes,134,,11,,,,,,,,,,,,,,,,Rennes,134,00:11:11.943,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,137d3f63-b374-4a77-9ed5-ee2397639cc7,517,,"[65.9, 7.2]",3900549,13,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vincent Pajot,3414.0,Left Defensive Midfield,28,Rennes,134,,9,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:09.451,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ae943776-3022-4041-8ff8-21bbe8a38b5c,595,,"[77.5, 56.6]",3900549,15,True,,True,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,33,Rennes,134,['cf58edec-d411-4875-b6df-e8dbd45e0ea8'],11,,,,,,,,,,,,,,,,Rennes,134,00:15:11.639,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d02e5537-4ed5-4a9d-b794-187a1fa833cf,948,,"[107.1, 20.5]",3900549,23,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giovanni-Guy Yann Sio,3018.0,Center Forward,49,Rennes,134,,39,,,,,,,,,,,,,,,,Rennes,134,00:23:39.849,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,27b868e9-8cc1-41e1-bb9f-647093deb127,1190,,"[71.2, 61.3]",3900549,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kévin Monnet-Paquet,4431.0,Left Wing,56,Rennes,134,['1293040a-9b9b-40f7-bb5d-d9641afe7199'],22,,,,,,,,,,,,,,,,Saint-Étienne,135,00:28:22.491,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,98e620a9-c399-40e8-939b-9a06af21b140,1568,,"[100.8, 33.2]",3900549,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Renaud Cohade,3200.0,Center Attacking Midfield,75,Saint-Étienne,135,,35,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:35.716,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,db7e409f-2bcd-41ed-90f1-ba20cf10f868,1613,,"[115.8, 54.1]",3900549,38,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Hamouma,4260.0,Right Wing,77,Saint-Étienne,135,,17,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:17.391,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a7295f00-b4ea-4919-8783-035639d46325,1636,,"[74.1, 8.9]",3900549,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kévin Monnet-Paquet,4431.0,Left Wing,79,Saint-Étienne,135,,16,,,,,,,,,,,,,,,,Saint-Étienne,135,00:40:16.865,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a0d5ec15-1be9-4870-ad36-d544604135f6,1694,,"[13.2, 66.3]",3900549,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Henrique Konzen Medina da Silva,16503.0,Right Midfield,83,Rennes,134,['9bec415b-dfb0-4589-a657-69d526c924e0'],19,,,,,,,,,,,,,,,,Rennes,134,00:42:19.559,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0432b6b2-31c9-4670-8cbf-e1fcff436f91,1756,,"[80.0, 38.9]",3900549,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni-Guy Yann Sio,3018.0,Center Forward,85,Rennes,134,['c44c1a81-4a1a-42f2-9993-a3c485ec39aa'],2,,,,,,,,,,,,,,,,Rennes,134,00:43:02.423,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,25c48944-8bc0-4b64-8175-6a72c44a97eb,1994,,"[64.5, 3.8]",3900549,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benjamin André,2990.0,Left Center Midfield,102,Saint-Étienne,135,,38,,,,,,,,,,,,,,,,Rennes,134,00:02:38.671,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,503f8c85-cfe9-4fde-ad8a-dfbbd6b4c73c,2142,,"[74.3, 61.1]",3900549,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Henrique Konzen Medina da Silva,16503.0,Right Midfield,107,Rennes,134,,57,,,,,,,,,,,,,,,,Rennes,134,00:05:57.575,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10521715-3dc6-45cf-97f8-183ab09d48c6,2215,,"[85.3, 76.7]",3900549,52,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kévin Malcuit,4382.0,Right Back,112,Saint-Étienne,135,,55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:55.992,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0dd0c396-0545-40ef-a109-8c8874f80d59,2266,,"[38.1, 4.0]",3900549,54,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Baal,2985.0,Left Midfield,116,Rennes,134,['52791f8c-e31b-4045-a4e8-8a8ae4ea9d9e'],1,,,,,,,,,,,,,,,,Rennes,134,00:09:01.274,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,aa70496f-48e2-468d-8039-90aca8c59577,2463,,"[97.3, 20.0]",3900549,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renaud Cohade,3200.0,Center Attacking Midfield,127,Saint-Étienne,135,['cdeebc8d-1a29-49c6-8d05-7e065b335262'],24,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:24.848,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,157a4892-ea0c-43e5-9812-2382a31d3a83,2502,,"[56.6, 74.1]",3900549,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeremie Boga,4909.0,Left Midfield,130,Rennes,134,,20,,,,,,,,,,,,,,,,Rennes,134,00:15:20.606,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bf79e77d-92b7-428a-8176-f6d1f95b789c,2543,,"[91.7, 11.2]",3900549,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Renaud Cohade,3200.0,Center Attacking Midfield,132,Saint-Étienne,135,,58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:15:58.608,Miscontrol,
,,,,,,,,,,,,,,,,0.54044,,,,,,,,,,,,,,,0299f78c-bfc6-4cc4-a6fb-53d2c9b3b6b1,2630,,"[115.1, 40.3]",3900549,63,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moustapha Bayal Sall,401468.0,Right Center Back,137,Saint-Étienne,135,['ecc3bb68-a7da-43c0-94ac-11a34bd1b876'],13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:13.167,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5faedae7-6941-4909-b976-ad97385bd534,2893,,"[103.3, 11.4]",3900549,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Midfield,150,Rennes,134,,53,,,,,,,,,,,,,,,,Rennes,134,00:24:53.953,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,11b415de-4f9f-4386-bb81-4e36f9d46f21,2934,,"[101.3, 33.3]",3900549,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Pajot,3414.0,Left Defensive Midfield,152,Saint-Étienne,135,,58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:25:58.491,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,57726bf6-8c0e-4175-b6d5-4f0ddec155c7,3095,,"[79.6, 26.5]",3900549,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Eysseric,4254.0,Left Wing,162,Saint-Étienne,135,,12,,,,,,,,,,,,,,,,Saint-Étienne,135,00:30:12.011,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,902636ad-6604-4e42-8f86-cbd3c81d12c2,3168,,"[105.9, 59.0]",3900549,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni-Guy Yann Sio,3018.0,Center Forward,164,Rennes,134,['7c76d786-bd71-4be8-aea7-34206a0a01de'],20,,,,,,,,,,,,,,,,Rennes,134,00:31:20.387,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,07319ac3-b289-4b37-8151-f68ad5b9323a,3340,,"[63.9, 17.5]",3900549,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neal Maupay,4766.0,Center Forward,179,Rennes,134,['7ce67293-06bb-426a-a613-ed5a122db219'],48,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:48.928,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ba398e9f-4c3f-424d-86da-f0a086676cd7,3465,,"[51.1, 32.4]",3900549,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neal Maupay,4766.0,Center Forward,187,Rennes,134,,38,,,,,,,,,,,,,,,,Saint-Étienne,135,00:46:38.215,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,66639ac6-0667-4abf-b434-ad4cc8691a1f,3499,,"[77.8, 3.0]",3900549,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeremie Boga,4909.0,Left Midfield,189,Rennes,134,,47,,,,,,,,,,,,,,,,Rennes,134,00:47:47.854,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6e4b22d4-d000-4ea4-b11d-f566cc942b79,3521,,"[100.1, 55.0]",3900549,93,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Midfield,189,Rennes,134,,13,,,,,,,,,,,,,,,,Rennes,134,00:48:13.582,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6b9b4f96-1a11-4b32-b29b-553ed39ed5a0,3539,,"[56.2, 75.5]",3900549,93,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Midfield,190,Saint-Étienne,135,,47,,,,,,,,,,,,,,,,Rennes,134,00:48:47.552,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2b4c54a0-bcfc-4b52-9849-c614facc2469,112,,"[10.9, 27.2]",3900549,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheikh M''Bengue,3424.0,Left Back,7,Rennes,134,,6,,,,,,,,,,,,,,,,Rennes,134,00:02:06.966,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7542c138-e2d0-41cd-9e42-0ddb6e848ab9,159,,"[71.8, 54.1]",3900549,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renaud Cohade,3200.0,Center Attacking Midfield,8,Saint-Étienne,135,['1472201d-9e1e-4706-95fb-7e0e5a71e6fe'],47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:02:47.220,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,287da600-e3e9-464b-bcfd-cddce5128e28,257,,"[110.7, 39.6]",3900549,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Monnet-Paquet,4431.0,Left Wing,12,Saint-Étienne,135,,48,,,,,,,,,,,,,,,,Saint-Étienne,135,00:04:48.684,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dd8e9c4e-3992-493a-a5be-d9c84df98c5c,284,,"[6.4, 34.2]",3900549,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benoît Guy Robert Costil,3354.0,Goalkeeper,16,Saint-Étienne,135,,57,,,,,,,,,,,,,,,,Rennes,134,00:05:57.613,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9b05c9a-67fa-4c0e-9e6f-b350c07adb4d,353,,"[56.8, 71.1]",3900549,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kévin Malcuit,4382.0,Right Back,19,Saint-Étienne,135,,27,,,,,,,,,,,,,,,,Saint-Étienne,135,00:07:27.015,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5f044c75-b82c-407c-abad-cd19328a1025,381,,"[56.8, 39.1]",3900549,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ludovic Baal,2985.0,Left Midfield,21,Saint-Étienne,135,['6324b5d5-42d8-4d9e-a559-f0ac47848866'],37,,,,,,,,,,,,,,,,Rennes,134,00:08:37.690,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6ff7f1e8-5d84-4fa9-82da-fd681c609f51,385,,"[46.4, 46.3]",3900549,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kévin Malcuit,4382.0,Right Back,21,Saint-Étienne,135,['72221a5e-ae7a-4bae-a717-d76c9cb44b0d'],39,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:39.806,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3c10365c-92c9-40b1-bd66-42ae2d493cf7,400,,"[99.7, 66.6]",3900549,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Renaud Cohade,3200.0,Center Attacking Midfield,21,Saint-Étienne,135,['a3f79b4b-487d-4c2e-98c5-b4abff1e544d'],50,,,,,,,,,,,,,,,,Saint-Étienne,135,00:08:50.476,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,97c747d0-c916-4e8a-af55-cd6bcc1f9770,424,,"[19.6, 41.4]",3900549,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sylvain Armand,40699.0,Left Center Back,22,Saint-Étienne,135,,42,,,,,,,,,,,,,,,,Rennes,134,00:09:42.053,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3019d64c-184c-4328-ab67-e621bde67adf,429,,"[95.7, 9.1]",3900549,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Romain Hamouma,4260.0,Right Wing,22,Saint-Étienne,135,['d701fed1-b5a5-4352-aa6a-88f30570413a'],46,,,,,,,,,,,,,,,,Saint-Étienne,135,00:09:46.171,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c8782364-7515-4587-ab0e-2a86166178ff,453,,"[1.8, 26.7]",3900549,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Ruffier,4259.0,Goalkeeper,24,Saint-Étienne,135,,43,,,,,,,,,,,,,,,,Saint-Étienne,135,00:10:43.632,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6e6a7b0a-c7b3-494f-9ab0-a7f8d8942313,468,,"[13.9, 24.8]",3900549,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabien Lemoine,7200.0,Right Defensive Midfield,25,Rennes,134,,12,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:12.354,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b99792be-5f5f-40f9-b14c-3d49c7483c45,476,,"[37.9, 49.0]",3900549,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Henrique Konzen Medina da Silva,16503.0,Right Midfield,25,Rennes,134,,36,,,,,,,,,,,,,,,,Rennes,134,00:11:36.640,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e3b73683-6964-46ad-b608-90a54dc8f10f,536,,"[14.5, 19.4]",3900549,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Baal,2985.0,Left Midfield,30,Saint-Étienne,135,,37,,,,,,,,,,,,,,,,Rennes,134,00:13:37.911,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,be0b1736-6902-45a8-97ad-b848fcf23349,557,,"[91.0, 26.0]",3900549,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Yves Polomat,7347.0,Left Back,30,Saint-Étienne,135,['cd7fd129-0a89-431c-b136-be2453193431'],58,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:58.250,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e6e1be73-4ce8-4ee2-ae26-ea74a65eab76,584,,"[97.4, 52.4]",3900549,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabien Lemoine,7200.0,Right Defensive Midfield,32,Saint-Étienne,135,,45,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:45.374,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3e585962-ec52-44f5-a108-0ef2ddf94312,589,,"[87.4, 58.8]",3900549,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Malcuit,4382.0,Right Back,32,Saint-Étienne,135,['408a8bc5-1af2-4f5f-9d8b-097656b743f9'],47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:14:47.801,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a70b95db-d8da-4aac-802e-82ea48203f58,627,,"[34.8, 33.1]",3900549,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin André,2990.0,Left Center Midfield,36,Rennes,134,['cf3aacce-c337-4a37-9a72-79fb9928f861'],8,,,,,,,,,,,,,,,,Rennes,134,00:16:08.182,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6e5d0cfa-625e-45ba-9c2a-d6217f17e6c2,686,,"[86.6, 64.1]",3900549,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kévin Malcuit,4382.0,Right Back,38,Saint-Étienne,135,,13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:13.428,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b80e7fa9-27a0-4170-898c-a656502e6842,693,,"[63.5, 9.3]",3900549,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vincent Pajot,3414.0,Left Defensive Midfield,39,Saint-Étienne,135,,11,,,,,,,,,,,,,,,,Saint-Étienne,135,00:18:11.260,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8fba4e53-98a4-47e7-86ab-f8016f074569,764,,"[66.1, 34.1]",3900549,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Renaud Cohade,3200.0,Center Attacking Midfield,42,Saint-Étienne,135,['bacb3272-633f-4b2f-8588-14d646e4783d'],47,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:47.631,Ball Recovery,
