50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[53.0, 48.8]",,,,,,,,,,,,,5.797044,,,,,,,,,,,,,,9a3c65b7-b5d1-4691-b2f8-004163bdab13,1615,,,"[39.4, 24.4]",3829464,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,100,Bastia,2736,"['87695ebf-a7fd-46d4-ad0c-60d7f1ab074f', 'ad5100d8-9f0c-4498-a03d-f6e478c0fec4']",50,,,,,,,,,,,,,,,,Bastia,2736,00:42:50.862,Carry,
,,,,,"[53.5, 65.8]",,,,,,,,,,,,,1.108798,,,,,,,,,,,,,,816ce8c8-20ad-4c5b-b3d7-472ba46b55df,1618,,,"[56.3, 68.1]",3829464,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Wing,100,Bastia,2736,"['157381cf-7c93-4845-8895-8916b740f218', '69fc3f77-d348-4a25-aa9e-a9c7e6aa71d2']",58,,,,,,,,,,,,,,,,Bastia,2736,00:42:58.670,Carry,
,,,,,"[56.1, 53.9]",,,,,,,,,,,,,1.043534,,,,,,,,,,,,,,8b5409f8-4bf8-4417-8897-f63b73350553,1623,,,"[56.3, 57.7]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Danic,7349.0,Right Wing,100,Bastia,2736,"['21892b14-319c-4d56-88f0-d35962a2b13c', '94d9bc28-da93-46ca-9d8c-b07f00be9329']",1,,,,,,,,,,,,,,,,Bastia,2736,00:43:01.485,Carry,
,,,,,"[92.5, 6.7]",,,,,,,,,,,,,2.938461,,,,,,,,,,,,,,cc72b74f-d199-4b93-a0c8-1ffe2dacca12,1626,,,"[73.0, 19.4]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Modesto,401194.0,Left Center Back,100,Bastia,2736,"['219a2b2e-2e9b-42b7-bccf-8725a92286b7', '6bdb910e-2de0-4299-94d0-6ce33d6ba155']",5,,,,,,,,,,,,,,,,Bastia,2736,00:43:05.305,Carry,
,,,,,"[6.9, 12.6]",,,,,,,,,,,,,0.070797,,,,,,,,,,,,,,43b00653-d614-4a8d-b4a6-28cb5ade7194,1632,,,"[6.1, 12.6]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathieu Bodmer,4373.0,Left Center Back,101,OGC Nice,136,"['2ac3096e-4f07-444b-8bc3-2d34cfef2723', '46cb6c23-ccf9-4e66-a4f7-ef20a439bb05', '66e10a65-9a23-4f31-9819-78e6a3f502ed']",34,,,,,,,,,,,,,,,,OGC Nice,136,00:43:34.846,Carry,True
,,,,,"[37.1, 22.0]",,,,,,,,,,,,,2.220322,,,,,,,,,,,,,,290485f3-89e3-4dc3-a230-c4782ffc042c,1639,,,"[31.9, 19.2]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Forward,101,OGC Nice,136,"['5c7534ce-4629-4fd7-b161-7e13bcd84bde', '657de664-2464-4525-a9b8-a16ff54b9fc2']",40,,,,,,,,,,,,,,,,OGC Nice,136,00:43:40.085,Carry,
,,,,,"[53.8, 41.4]",,,,,,,,,,,,,0.064307004,,,,,,,,,,,,,,5ffa25ee-f51b-46c2-ba76-333b5a09664d,1643,,,"[52.3, 40.4]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alassane Pléa,3230.0,Right Wing,101,OGC Nice,136,"['b898df38-1cbf-4c0e-9385-6a860d89512a', 'eaafc94d-8ae9-4877-905d-99ea9fa60c1e', 'f44a14c1-8e68-4550-af21-7c726faa4a1c']",43,,,,,,,,,,,,,,,,OGC Nice,136,00:43:43.290,Carry,True
,,,,,"[76.9, 26.5]",,,,,,,,,,,,,1.273005,,,,,,,,,,,,,,7d60de7c-11f3-434c-be93-2f9f79821bfe,1647,,,"[67.6, 28.9]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hatem Ben Arfa,16462.0,Center Forward,101,OGC Nice,136,"['b62ba5be-db34-4622-87d2-fffc4dea86ac', 'ea873c83-ae81-41a9-ae4e-c06987fa729c', 'fdd52ec5-97a5-49b3-ba46-e1a700c69288']",44,,,,,,,,,,,,,,,,OGC Nice,136,00:43:44.796,Carry,True
,,,,,"[92.9, 68.3]",,,,,,,,,,,,,4.340763,,,,,,,,,,,,,,2204fab6-9e30-419f-af05-c2c1b05bd169,1654,,,"[90.4, 67.2]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alassane Pléa,3230.0,Right Wing,101,OGC Nice,136,"['08d313ba-fab6-437d-96a2-b2ebf4c27938', '610cbf0b-76b1-4741-a90c-64ca37505e28', 'cf27fa47-0388-4267-b70b-112637ea71c2']",51,,,,,,,,,,,,,,,,OGC Nice,136,00:43:51.443,Carry,True
,,,,,"[87.0, 49.6]",,,,,,,,,,,,,1.122743,,,,,,,,,,,,,,ae5280bf-566f-419e-8c01-b53cc7b4fa22,1659,,,"[85.7, 50.1]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean Michaël Seri,3359.0,Left Center Midfield,101,OGC Nice,136,"['827f3903-6826-46ae-a78a-f3f778534b2a', '94baac37-423f-4e5c-a6a1-dd55342b0a64']",57,,,,,,,,,,,,,,,,OGC Nice,136,00:43:57.029,Carry,
,,,,,"[29.3, 32.7]",,,,,,,,,,,,,2.12249,,,,,,,,,,,,,,ceab5184-2a66-444b-95a3-02fdae6007b4,1664,,,"[28.3, 29.9]",3829464,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Floyd Ayité,15689.0,Left Wing,102,Bastia,2736,"['0a8bf610-2c08-4e31-9b99-40edecf0f854', '3f28738a-192b-423b-b34f-8e90ea311e55', '976dd5a4-df2a-4dbf-b5e2-c2a46ee6b28f']",59,,,,,,,,,,,,,,,,Bastia,2736,00:43:59.219,Carry,True
,,,,,"[64.4, 43.0]",,,,,,,,,,,,,0.414605,,,,,,,,,,,,,,69b1e101-f3fd-4483-8f60-fd64d427dbb1,1675,,,"[60.8, 44.4]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,104,Bastia,2736,"['5ff64ab4-d941-47b3-9080-15d62ffc07a6', '641eefd2-6248-4a7a-b9fb-996b7a045f9f']",1,,,,,,,,,,,,,,,,Bastia,2736,00:00:01.974,Carry,
,,,,,"[93.3, 67.6]",,,,,,,,,,,,,0.32633,,,,,,,,,,,,,,5e2752e3-50b9-4fea-a08b-6a5e0dc99da9,1686,,,"[94.7, 66.7]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alassane Pléa,3230.0,Right Wing,106,OGC Nice,136,"['0f5bde3d-4066-4575-834b-79c2e7d50113', 'a956df6b-130f-45fa-a311-c2ff3538776e', 'faa112fc-e587-45ac-9c68-782f180173f0']",34,,,,,,,,,,,,,,,,OGC Nice,136,00:00:34.090,Carry,True
,,,,,"[19.1, 12.5]",,,,,,,,,,,,,0.643273,,,,,,,,,,,,,,4d79e359-fe7b-4889-9a7a-0a4a940c2be5,1690,,,"[18.1, 13.6]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Palmieri,4508.0,Left Back,106,OGC Nice,136,"['3329262d-dcb2-43ef-9a55-1584765a4bde', '380711d0-3c52-40e2-bf65-4d8b460fac52', '6de17238-2ae5-4ca3-b203-b729631002e1']",36,,,,,,,,,,,,,,,,Bastia,2736,00:00:36.128,Carry,True
,,,,,"[55.3, 75.9]",,,,,,,,,,,,,0.063771,,,,,,,,,,,,,,6e4d310a-d205-49af-b140-9216d5868122,1698,,,"[55.3, 75.9]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Pied,4270.0,Right Back,106,OGC Nice,136,"['38da5282-e985-4db9-830f-10551adeaac3', '655c3301-2a02-4869-8347-ac0b124571ed']",42,,,,,,,,,,,,,,,,OGC Nice,136,00:00:42.373,Carry,
,,,,,"[71.4, 13.4]",,,,,,,,,,,,,0.832012,,,,,,,,,,,,,,8af42991-4e3d-4dff-9876-f8ff5dd7440c,1703,,,"[72.7, 13.2]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,107,Bastia,2736,"['463f65ac-e980-42af-9eb6-76f07a4956e9', 'dc9ff1fa-246b-4308-88e1-c90919bc34fa']",50,,,,,,,,,,,,,,,,Bastia,2736,00:00:50.619,Carry,
,,,,,"[65.2, 21.7]",,,,,,,,,,,,,0.289158,,,,,,,,,,,,,,a2833ff5-1cad-4370-9fe8-13bd4558ac18,1706,,,"[67.2, 21.5]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,107,Bastia,2736,"['326fe764-8a0d-4f70-8cdd-f24d478b7f85', '3db91901-ff01-4e07-b882-97a7bef577ec']",52,,,,,,,,,,,,,,,,Bastia,2736,00:00:52.637,Carry,
,,,,,"[35.9, 41.2]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,2c1577d1-5d6e-44d1-8e9b-eb28d0d19ae8,1709,,,"[35.9, 38.7]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,107,Bastia,2736,"['56b22d61-2d21-49fb-bc9b-861c032cb1ec', 'd78a86db-0df8-4eca-8518-0cb9872e3e9b']",55,,,,,,,,,,,,,,,,Bastia,2736,00:00:55.392,Carry,
,,,,,"[58.0, 76.0]",,,,,,,,,,,,,2.803549,,,,,,,,,,,,,,6d95500d-47cf-47e2-a66d-eb95705bf507,1712,,,"[49.8, 69.1]",3829464,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilles Cioni,40517.0,Right Back,107,Bastia,2736,"['5f4702f4-6a8b-419c-b52c-5522990e9c26', 'fb03406d-a85c-400b-9b4e-0b8e03d02718']",57,,,,,,,,,,,,,,,,Bastia,2736,00:00:57.859,Carry,
,,,,,"[41.3, 58.3]",,,,,,,,,,,,,1.220837,,,,,,,,,,,,,,4444cc88-f117-49b9-bece-5c1a12fa14d7,1715,,,"[41.3, 58.3]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,107,Bastia,2736,"['5e7907b7-2d26-4390-8347-dc240bea9704', 'cc148b7a-118a-4266-9cd5-5ef45b580539']",2,,,,,,,,,,,,,,,,Bastia,2736,00:01:02.486,Carry,
,,,,,"[61.4, 20.1]",,,,,,,,,,,,,6.149314,,,,,,,,,,,,,,47ba16ed-4010-4cf8-ba41-ccd1c74eb948,1718,,,"[41.5, 21.7]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Modesto,401194.0,Left Center Back,107,Bastia,2736,"['06183e12-ebd7-4c52-83be-80531625959a', '641123f0-e1ab-4b5a-90ed-d84b7d011f6d']",5,,,,,,,,,,,,,,,,Bastia,2736,00:01:05.543,Carry,
,,,,,"[43.1, 74.8]",,,,,,,,,,,,,1.088702,,,,,,,,,,,,,,178e45c9-e3e5-493a-92a0-0da5bcee8dc4,1724,,,"[40.6, 73.5]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alassane Pléa,3230.0,Right Wing,107,Bastia,2736,"['199ca5e1-1258-4465-a9d8-2110ee562788', 'bca4626d-c9db-4259-a73d-9985f8ea71ab', 'ee7fb358-7506-4be9-a5b5-d743e5f52f5b']",15,,,,,,,,,,,,,,,,OGC Nice,136,00:01:15.828,Carry,True
,,,,,"[30.9, 13.6]",,,,,,,,,,,,,0.245739,,,,,,,,,,,,,,2400593a-622b-4279-8a37-bfaa7c7b23b1,1733,,,"[33.3, 16.3]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Palmieri,4508.0,Left Back,109,Bastia,2736,"['14bfea96-6a15-4f2b-ab03-93051c3125b1', '4572138f-afbd-4858-8fd8-704938851a6e', '4e789ac6-bc89-41f2-89d4-69722d5a1e30']",36,,,,,,,,,,,,,,,,Bastia,2736,00:01:36.359,Carry,True
,,,,,"[25.0, 16.7]",,,,,,,,,,,,,0.235657,,,,,,,,,,,,,,5a4ef3d9-cffc-40fd-a3c2-d6dbaacd4332,1736,,,"[23.2, 18.2]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François Modesto,401194.0,Left Center Back,109,Bastia,2736,"['7df84722-39ee-4c46-958a-696643c4f34e', 'b87317ba-5d9b-49a7-b258-aa936f4ad311']",37,,,,,,,,,,,,,,,,Bastia,2736,00:01:37.678,Carry,
,,,,,"[40.4, 6.7]",,,,,,,,,,,,,0.023602,,,,,,,,,,,,,,ba690031-3262-45ab-aea8-3310d011237f,1739,,,"[40.4, 6.7]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Danic,7349.0,Left Wing,109,Bastia,2736,"['b73547e2-b581-4b80-ab63-83c49be6cdec', 'd90c5996-921b-4e8c-addb-3e422e9c1757']",38,,,,,,,,,,,,,,,,Bastia,2736,00:01:38.997,Carry,
,,,,,"[41.3, 25.1]",,,,,,,,,,,,,0.357122,,,,,,,,,,,,,,45d6af21-ade1-4fd8-ba28-fd4a6da843d1,1742,,,"[41.3, 24.8]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,109,Bastia,2736,"['12f70e1b-458f-442b-8f53-44065350c1c9', '7c7e1412-2694-4468-809a-31d7a8dba9f1']",40,,,,,,,,,,,,,,,,Bastia,2736,00:01:40.412,Carry,
,,,,,"[54.6, 41.5]",,,,,,,,,,,,,2.218372,,,,,,,,,,,,,,f0fe68ca-218d-4296-bb8c-bef4f3acc5b0,1745,,,"[53.2, 46.6]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Wing,109,Bastia,2736,"['30fdda32-35d3-494e-acaf-7588dbce394c', 'e258a9db-32e6-48f8-bee5-3a0737a1a98a']",42,,,,,,,,,,,,,,,,Bastia,2736,00:01:42.416,Carry,
,,,,,"[80.7, 9.7]",,,,,,,,,,,,,3.910895,,,,,,,,,,,,,,4118e177-8637-4ff2-b8be-f9ca51cc2f90,1748,,,"[76.3, 6.2]",3829464,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Danic,7349.0,Left Wing,109,Bastia,2736,"['0f593910-a8e2-4b96-a984-4e6c9ca75b6a', '59038d6c-d284-455d-852c-d2fd4ef7d3ff']",46,,,,,,,,,,,,,,,,Bastia,2736,00:01:46.832,Carry,
,,,,,"[88.0, 59.7]",,,,,,,,,,,,,3.616347,,,,,,,,,,,,,,38aab745-001e-478e-bf2e-7a715ff556ac,1757,,,"[90.4, 68.2]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Floyd Ayité,15689.0,Right Wing,110,OGC Nice,136,"['01f08659-c672-4122-9b0f-10022f639a5b', '077b32d6-2a1c-4c5f-aa21-cd3a19815652', '3d5309cc-cf9b-46bc-b6a4-916dd8b9f40b']",2,,,,,,,,,,,,,,,,Bastia,2736,00:02:02.895,Carry,True
,,,,,"[106.5, 41.8]",,,,,,,,,,,,,0.060479,,,,,,,,,,,,,,f3620e68-e8f4-4c24-bf3b-f4a7685473eb,1761,,,"[105.9, 42.2]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,110,OGC Nice,136,"['45da749a-e016-436f-9b13-49a790caf28e', '6fcfb762-5c2b-4c02-9565-2e8adeb60a46', 'df4a6776-ad0f-4d4e-9eb4-305129c88254']",7,,,,,,,,,,,,,,,,Bastia,2736,00:02:07.409,Carry,True
,,,,,"[14.9, 28.6]",,,,,,,,,,,,,3.149972,,,,,,,,,,,,,,f5177197-a426-46f8-88e2-8d57522dd5ef,1765,,,"[14.9, 31.7]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mathieu Bodmer,4373.0,Left Center Back,110,OGC Nice,136,"['5f13dfa8-c158-464e-8957-abd0920e2e13', '67d0a569-66c9-4345-8357-f52d0d3727e3', '94b0e327-855f-4398-855c-fc6e7e39d857', 'e0311202-41a3-49c6-8903-a63ff768745f']",8,,,,,,,,,,,,,,,,OGC Nice,136,00:02:08.434,Carry,True
,,,,,"[77.3, 51.5]",,,,,,,,,,,,,2.653946,,,,,,,,,,,,,,c0709ca8-1bf9-4b9b-bce4-39b253fa39a6,1772,,,"[80.5, 52.0]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Evaeverson Lemos da Silva Brandão,401541.0,Center Forward,112,Bastia,2736,"['2412a2d3-fede-42ad-9eaa-24c744af5dd6', '25c2820f-94a9-4487-9b02-12823520246f', 'aa39a486-df4b-482a-8995-d5d79256426b']",43,,,,,,,,,,,,,,,,Bastia,2736,00:02:43.621,Carry,True
,,,,,"[69.5, 54.7]",,,,,,,,,,,,,0.079683,,,,,,,,,,,,,,53fe3edf-a66a-4a14-9a82-e94bdba63049,1776,,,"[70.4, 54.3]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Floyd Ayité,15689.0,Right Wing,112,Bastia,2736,"['04911ee5-cb0f-4643-a5b5-52baffb51782', '829bacce-9e7d-4235-a625-3f7a441659fe']",46,,,,,,,,,,,,,,,,Bastia,2736,00:02:46.831,Carry,
,,,,,"[100.4, 25.5]",,,,,,,,,,,,,5.764689,,,,,,,,,,,,,,a7c622d3-783b-4e0c-85be-8f04975160dd,1779,,,"[67.5, 40.1]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seko Fofana,7791.0,Left Defensive Midfield,112,Bastia,2736,"['1443a349-776a-4d25-9c98-a664c4d2cdaf', '8f42c71c-91b8-4ac8-b563-59794497242f', 'c8ae8902-6281-4b7d-871a-806c97442a0e']",47,,,,,,,,,,,,,,,,Bastia,2736,00:02:47.724,Carry,True
,,,,,"[9.4, 50.2]",,,,,,,,,,,,,3.005733,,,,,,,,,,,,,,5fdad222-51de-499e-865c-fcefb0479c6b,1785,,,"[2.5, 54.7]",3829464,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mouez Hassen,5653.0,Goalkeeper,113,OGC Nice,136,"['e72060ab-06e3-4fbe-aeac-b46f7b84f91b', 'f007beb2-a815-4085-b2c4-269c63d86f22']",55,,,,,,,,,,,,,,,,OGC Nice,136,00:02:55.466,Carry,
,,,,,"[35.9, 52.6]",,,,,,,,,,,,,0.064056,,,,,,,,,,,,,,f57b0667-9f77-4e80-a59a-7fa8966d9d7a,1788,,,"[35.9, 52.6]",3829464,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean Michaël Seri,3359.0,Left Center Midfield,113,OGC Nice,136,"['39b661f0-92a5-47f4-a4b3-f5a57cd8f2db', '6054f34a-4e85-477c-b224-579c6c63fc46']",0,,,,,,,,,,,,,,,,OGC Nice,136,00:03:00.237,Carry,
,,,,,"[28.8, 53.6]",,,,,,,,,,,,,1.459514,,,,,,,,,,,,,,9d06a3db-36f7-45af-a02d-bf22e07f1cc5,1791,,,"[28.8, 58.6]",3829464,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hatem Ben Arfa,16462.0,Center Forward,113,OGC Nice,136,"['ed761790-c7d1-4ce0-a11c-82ad78ab4227', 'f5a78524-645e-4a81-bdbc-4809b897bf68']",1,,,,,,,,,,,,,,,,OGC Nice,136,00:03:01.204,Carry,
,,,,,"[87.3, 4.4]",,,,,,,,,,,,,6.332726,,,,,,,,,,,,,,7e4865a9-ad9f-4bf1-b6c1-bf451761488c,1794,,,"[49.2, 10.8]",3829464,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valère Germain,3210.0,Left Wing,113,OGC Nice,136,"['68227c51-d1bc-4fba-a659-160f4f940123', '732f3f8c-781e-4890-a684-c2ff0602f28b', 'da00d4c7-fa75-4d01-87c2-341d37913969']",5,,,,,,,,,,,,,,,,OGC Nice,136,00:03:05.994,Carry,True
,,,,,"[74.9, 17.1]",,,,,,,,,,,,,1.110157,,,,,,,,,,,,,,45dc5cbe-8c18-43aa-833e-0f848c31504f,1805,,,"[72.8, 18.5]",3829464,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoulaye Sadio Diallo,31711.0,Center Attacking Midfield,115,Bastia,2736,"['601db5f0-aea9-48ec-817d-862782a05051', 'b13cd3f5-ca87-4b83-a280-0f78296b47b1', 'b78ad37f-66a5-414c-a3e8-76fa71c433a1']",55,,,,,,,,,,,,,,,,Bastia,2736,00:04:55.670,Carry,True
,,,,,"[83.9, 5.8]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,af93f6bc-de81-4d88-8166-d81836fa528d,1809,,,"[83.8, 6.4]",3829464,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaël Danic,7349.0,Left Wing,115,Bastia,2736,"['bb49617d-066d-4200-904c-8d3571d1f814', 'f409011e-0f41-4705-b751-87122e66b595']",57,,,,,,,,,,,,,,,,Bastia,2736,00:04:57.655,Carry,
,,,,,"[64.8, 4.8]",,,,,,,,,,,,,1.579271,,,,,,,,,,,,,,e7e23ae4-273c-4efd-b57c-f679abfe7d3d,1812,,,"[64.3, 9.8]",3829464,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Palmieri,4508.0,Left Back,115,Bastia,2736,"['54a40232-0fdb-47b2-a806-14153c69ac00', 'af01b50d-ff6c-4943-a6ca-aeec7082b1df', 'e49503e0-672f-438f-93c7-2b2d1f1e91fc']",58,,,,,,,,,,,,,,,,Bastia,2736,00:04:58.852,Carry,True
,,,,,"[51.8, 10.6]",,,,,,,,,,,,,1.199583,,,,,,,,,,,,,,c4e7eef9-38bd-470e-8cf4-9a5be980db46,1818,,,"[52.3, 9.8]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,François Modesto,401194.0,Left Center Back,116,Bastia,2736,"['0097c7f7-c9fc-4bc2-855e-3ae9d01b594a', '3a5549b2-1567-461b-9a0b-6957f9b11545']",11,,,,,,,,,,,,,,,,Bastia,2736,00:05:11.578,Carry,
,,,,,"[70.3, 60.9]",,,,,,,,,,,,,3.938046,,,,,,,,,,,,,,d4c5df5d-90b6-416e-bed0-0686b63095dd,1821,,,"[53.6, 43.8]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yannick Cahuzac,4350.0,Right Defensive Midfield,116,Bastia,2736,"['013d4953-7ae9-4b38-b49d-a1f63729f26c', '10c24250-be9c-420b-bb76-7cec06b84a02']",14,,,,,,,,,,,,,,,,Bastia,2736,00:05:14.700,Carry,
,,,,,"[43.2, 34.5]",,,,,,,,,,,,,1.903368,,,,,,,,,,,,,,edd8438f-6112-426b-8a89-dbf905c6b170,1829,,,"[40.3, 35.6]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Modesto,401194.0,Left Center Back,117,Bastia,2736,"['95ff83b0-7072-49f5-96e4-312ddff4e435', 'f322bc08-9f71-4874-8289-f7970100d1b3']",35,,,,,,,,,,,,,,,,Bastia,2736,00:05:35.093,Carry,
,,,,,"[48.1, 52.6]",,,,,,,,,,,,,0.291364,,,,,,,,,,,,,,0d618cfb-20fa-418b-afc5-03f0dec54e39,1832,,,"[47.1, 51.9]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,117,Bastia,2736,"['27eaeace-960a-485e-8a0d-6bd52dc1fc8a', 'ec9cb0ca-b166-41d2-8ea3-d8b331a53668']",38,,,,,,,,,,,,,,,,Bastia,2736,00:05:38.941,Carry,
,,,,,"[56.0, 55.8]",,,,,,,,,,,,,2.228449,,,,,,,,,,,,,,0daf594c-cd83-47c5-8fdc-76fd031c88c9,1835,,,"[59.2, 48.8]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Cahuzac,4350.0,Right Defensive Midfield,117,Bastia,2736,"['2893fbfb-0ef9-4fba-99f5-048ef6f22bfc', 'ce153fe1-197e-4446-96fd-0fd68f7d2149', 'f47cbfcb-a49d-4a44-997d-76aeca3edf5e']",40,,,,,,,,,,,,,,,,Bastia,2736,00:05:40.036,Carry,True
,,,,,"[41.0, 54.0]",,,,,,,,,,,,,1.341545,,,,,,,,,,,,,,840fdf64-1006-404c-a57a-d92c32f2f463,1839,,,"[38.9, 56.1]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Squillaci,26481.0,Right Center Back,117,Bastia,2736,"['62da1642-c1ad-4d87-b746-6fa903016c53', '9e611f34-000a-43c4-bf5d-63491ae5cb8c']",43,,,,,,,,,,,,,,,,Bastia,2736,00:05:43.707,Carry,
,,,,,"[62.0, 22.7]",,,,,,,,,,,,,4.298272,,,,,,,,,,,,,,83403678-9555-42af-8527-5dc4db81bf20,1842,,,"[54.6, 29.9]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seko Fofana,7791.0,Left Defensive Midfield,117,Bastia,2736,"['436b3308-6df5-416d-a228-6ac80d5700d7', '85f3fb49-cef8-4541-ab15-1046b4b85b87', 'c4f3ddd0-1500-40a5-b55e-abc7c34e9abf']",46,,,,,,,,,,,,,,,,Bastia,2736,00:05:46.910,Carry,True
,,,,,"[52.3, 38.2]",,,,,,,,,,,,,3.447366,,,,,,,,,,,,,,4189d406-2c83-40d8-8d53-530876bb1e62,1846,,,"[45.3, 32.9]",3829464,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Modesto,401194.0,Left Center Back,117,Bastia,2736,"['752e9cdb-cf1c-4839-bdfb-8a328406c2f8', 'b9694d1d-221d-4168-a074-d6407ac47e83']",52,,,,,,,,,,,,,,,,Bastia,2736,00:05:52.509,Carry,
