50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[30.5, 72.2]",,,,,,,,,,,,4.245986,,,,,,,,,,,6b6fda79-1a89-4da0-aed6-ea9efe4615c6,3100,,"[42.9, 46.8]",3900624,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxime Gonalons,6982.0,Center Defensive Midfield,131,Lyon,137,"['48fa6f6f-6eae-469a-8710-67386b1159cc', '53dcf581-ee21-426c-b11b-461e9562d9f6', 'e0e42fc3-899f-4b7b-971e-f663e0898887']",52,,,,,,,,,,,,,,,,,Lyon,137,00:27:52.338,Carry,True
,,,,,"[37.4, 55.0]",,,,,,,,,,,,1.044038,,,,,,,,,,,304af751-c640-45de-b53e-bed8723233b4,3117,,"[41.1, 60.1]",3900624,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,132,Lyon,137,"['6ed85958-d80f-4ae2-8ce1-363a71eaf26a', '90554d44-49e7-473a-b38f-fa81d6ea26b0', 'a8a52648-4faf-4f8f-9929-741f3c6be364']",15,,,,,,,,,,,,,,,,,Lyon,137,00:28:15.883,Carry,True
,,,,,"[47.3, 48.0]",,,,,,,,,,,,0.39158002,,,,,,,,,,,84ffba11-1e22-475b-8228-0361fcadce3d,3132,,"[47.3, 48.0]",3900624,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxime Gonalons,6982.0,Center Defensive Midfield,132,Lyon,137,"['1f43c53c-e678-4d85-9bda-4601b208c08f', '9c1e7d27-4e49-4c7f-b266-a8cf262ecb94']",29,,,,,,,,,,,,,,,,,Lyon,137,00:28:29.624,Carry,
,,,,,"[47.2, 70.4]",,,,,,,,,,,,0.101318,,,,,,,,,,,2fb0eed3-594e-441c-a9ec-3371cdbf752b,3135,,"[47.2, 70.4]",3900624,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christophe Jallet,4410.0,Right Back,132,Lyon,137,"['31888707-8538-40fc-a45f-3b60da20dd80', '78969123-c193-4f38-848d-1aebbcdf52d0']",31,,,,,,,,,,,,,,,,,Lyon,137,00:28:31.943,Carry,
,,,,,"[45.8, 57.0]",,,,,,,,,,,,0.954555,,,,,,,,,,,192a6ccb-5390-4e46-91c9-ebbadb663418,3138,,"[45.8, 56.9]",3900624,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Right Center Midfield,132,Lyon,137,"['78716f46-47b5-425e-b4cb-5fa47e4a7e47', '90fec873-6dff-4b3c-84fe-e21c6f43ff60']",33,,,,,,,,,,,,,,,,,Lyon,137,00:28:33.144,Carry,
,,,,,"[88.3, 14.3]",,,,,,,,,,,,1.175675,,,,,,,,,,,a5ec033d-ff4c-405c-b2b8-2dfeed5ae183,3145,,"[88.3, 14.3]",3900624,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mathieu Valbuena,18868.0,Left Wing,132,Lyon,137,"['ac5c4468-9502-4764-b797-8a053b71eda0', 'be8c83a8-2423-4fb3-bad5-c93fa213abfd']",39,,,,,,,,,,,,,,,,,Lyon,137,00:28:39.908,Carry,
,,,,,"[118.7, 3.5]",,,,,,,,,,,,1.312038,,,,,,,,,,,ef34effd-5ce6-4946-a788-80c6d7ede8f0,3154,,"[116.7, 2.9]",3900624,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rachid Ghezzal,3372.0,Right Wing,133,Lyon,137,"['54050e62-b859-41d1-93d4-cd8c7daf5a51', 'b69fe182-6efe-4cf5-bc65-451aeab22265']",55,,,,,,,,,,,,,,,,,Lyon,137,00:28:55.411,Carry,
,,,,,"[32.9, 50.0]",,,,,,,,,,,,0.56917,,,,,,,,,,,29777a9f-2de3-40ba-8898-40810a534062,3159,,"[33.8, 49.7]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mohamed Lamine Yattara,7337.0,Center Forward,133,Lyon,137,"['60186d01-661c-482c-8ce7-be5ff381b3e8', 'cce3d984-6ae1-4dbf-a1b4-e70e27a42fab']",0,,,,,,,,,,,,,,,,,Angers,145,00:29:00.717,Carry,
,,,,,"[35.6, 66.8]",,,,,,,,,,,,2.258989,,,,,,,,,,,018bdb40-7dd7-4c2a-9f68-abefb3f53d0a,3162,,"[36.0, 65.9]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mohamed Saïd Benrahma,7212.0,Right Midfield,133,Lyon,137,"['28c0c156-0674-4065-b6de-5ab4629967d8', '2d2c6770-1f06-4768-adec-6fb923f71874', 'd3d30df0-a6b8-4372-ae17-af0611310579']",4,,,,,,,,,,,,,,,,,Angers,145,00:29:04.021,Carry,True
,,,,,"[96.7, 19.1]",,,,,,,,,,,,3.421588,,,,,,,,,,,adb84521-2f88-4de4-9aae-973914a50d29,3167,,"[84.5, 13.3]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mathieu Valbuena,18868.0,Left Wing,133,Lyon,137,"['35313a9a-ef68-47cf-8062-1886e0e8cfea', '5660d16c-9deb-4f27-8c47-fa0020597605', '8001ad4e-fc18-49d2-837b-b20418965012']",6,,,,,,,,,,,,,,,,,Lyon,137,00:29:06.280,Carry,True
,,,,,"[100.9, 24.3]",,,,,,,,,,,,0.889181,,,,,,,,,,,bad91cad-2184-4986-ad88-5744d7620066,3171,,"[96.7, 19.1]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mathieu Valbuena,18868.0,Left Wing,133,Lyon,137,"['28c1a62e-ec5d-4261-9b9c-855dd4001d6e', '35313a9a-ef68-47cf-8062-1886e0e8cfea', 'e5624eff-8a14-4f65-8cf2-0449636ae9ef']",9,,,,,,,,,,,,,,,,,Lyon,137,00:29:09.701,Carry,True
,,,,,"[20.5, 56.7]",,,,,,,,,,,,1.630272,,,,,,,,,,,26f67422-919a-477a-8465-75be25c691a4,3174,,"[19.2, 55.8]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaël Traoré,3045.0,Right Center Back,134,Angers,145,"['6d130c9e-2383-492e-94ca-d85d4879ca31', '7e434bc0-2230-4725-bd4b-88ffebb60986', 'a5b59259-0930-4061-a909-ef47223beda8']",10,,,,,,,,,,,,,,,,,Angers,145,00:29:10.591,Carry,True
,,,,,"[89.6, 62.1]",,,,,,,,,,,,0.564278,,,,,,,,,,,1a22df65-3c72-4368-8d41-42409f6673cd,3183,,"[90.7, 62.2]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Lamine Yattara,7337.0,Center Forward,135,Angers,145,"['03dfbef6-16d3-482f-8f3b-2f84d078d645', '61230c83-5315-4763-a03a-5fb223686a80', 'e130932d-59d6-41f1-86d2-badaed733ae7']",37,,,,,,,,,,,,,,,,,Angers,145,00:29:37.286,Carry,True
,,,,,"[117.2, 78.0]",,,,,,,,,,,,8.446493,,,,,,,,,,,de03fd6a-20b5-47a9-85b9-ebc3aaec0392,3186,,"[87.3, 76.8]",3900624,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Saïd Benrahma,7212.0,Right Midfield,135,Angers,145,"['0235ba26-889f-42e3-926f-c08d2035b8e3', '2ce3fae8-7c7f-4e33-bff9-acbe43edbd57', 'a638aa4e-32a8-428e-8f26-fb81454d0293']",39,,,,,,,,,,,,,,,,,Angers,145,00:29:39.468,Carry,True
,,,,,"[116.0, 77.0]",,,,,,,,,,,,2.248372,,,,,,,,,,,9326b5dc-4a30-43e5-8efd-160eba1b38f8,3192,,"[114.5, 72.5]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Saïd Benrahma,7212.0,Right Midfield,136,Angers,145,"['839a106f-f339-4505-ba74-7fddaecfeee0', 'f78e41d0-5b59-4ed6-90fd-92bf567a2cd3']",0,,,,,,,,,,,,,,,,,Angers,145,00:30:00.962,Carry,
,,,,,"[5.9, 26.8]",,,,,,,,,,,,1.346427,,,,,,,,,,,b2090691-1f41-404a-9e93-eb95d839ad18,3196,,"[5.6, 29.4]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,137,Lyon,137,"['79904348-be82-4ba1-8db1-4c2fdae0d3f1', 'a99ebd5c-22d5-427c-9d4c-dd6a5344e745']",4,,,,,,,,,,,,,,,,,Lyon,137,00:30:04.554,Carry,
,,,,,"[33.2, 32.4]",,,,,,,,,,,,0.598001,,,,,,,,,,,9978f556-faa6-440b-8a58-02dd7d36ef5b,3202,,"[29.7, 33.0]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Right Center Midfield,137,Lyon,137,"['02a1c1ac-6193-4adc-b7b5-48df578cbf14', '3ddad74f-01eb-4d34-a5e7-08085ecc1692', 'cecb2562-e2f8-4a5b-81bb-aa278706c337']",9,,,,,,,,,,,,,,,,,Lyon,137,00:30:09.798,Carry,True
,,,,,"[33.4, 20.6]",,,,,,,,,,,,0.770098,,,,,,,,,,,05e66530-f8ee-426b-80d6-7a0717494011,3208,,"[34.5, 21.7]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Grenier,3361.0,Left Center Midfield,137,Lyon,137,"['0b31397d-a397-40ba-8e6f-6341e0240746', '496c6942-19f4-4020-a395-464b56c370c1', '8c6af6c1-1a65-4beb-b737-0a640d835bfa']",11,,,,,,,,,,,,,,,,,Lyon,137,00:30:11.700,Carry,True
,,,,,"[26.7, 14.7]",,,,,,,,,,,,3.853427,,,,,,,,,,,17e2624e-25b8-4749-92cf-ade683276620,3211,,"[23.4, 12.7]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,137,Lyon,137,"['383ae43b-9f63-447c-b6e9-f3116b5866fd', 'e9b42cdc-a652-4f79-8f10-97d701fc7bb1']",14,,,,,,,,,,,,,,,,,Lyon,137,00:30:14.038,Carry,
,,,,,"[39.8, 60.7]",,,,,,,,,,,,1.197312,,,,,,,,,,,cda8f88e-7aaf-4786-8965-4c701b8a3730,3214,,"[39.4, 62.1]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,137,Lyon,137,"['5cff1d40-fd26-4d2e-b488-1f40a78ee67b', 'c5e70bfa-69bd-45ed-b812-3baac35c04cb']",20,,,,,,,,,,,,,,,,,Lyon,137,00:30:20.757,Carry,
,,,,,"[30.5, 53.7]",,,,,,,,,,,,1.470938,,,,,,,,,,,028c829a-f1c8-4b09-b676-cfdfb3c1750a,3217,,"[28.6, 52.9]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,137,Lyon,137,"['0bf0fe34-d8d9-4f1f-a164-07266f57ade0', '1934a68f-beb0-44fa-8321-b0d01faf62e9']",23,,,,,,,,,,,,,,,,,Lyon,137,00:30:23.221,Carry,
,,,,,"[38.9, 36.7]",,,,,,,,,,,,1.333753,,,,,,,,,,,5ccaf11b-dc16-4ef9-8837-aebd6f2fda70,3220,,"[38.9, 36.7]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,137,Lyon,137,"['24e43b76-8357-415c-9df5-943b42246b86', 'd4d36e7f-546a-4144-a611-bc821728669f']",25,,,,,,,,,,,,,,,,,Lyon,137,00:30:25.355,Carry,
,,,,,"[56.5, 39.6]",,,,,,,,,,,,1.840835,,,,,,,,,,,61bc388f-c858-4997-83ad-613ef2d40222,3223,,"[52.3, 30.4]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Grenier,3361.0,Left Center Midfield,137,Lyon,137,"['41f0f62e-1ab6-4ccf-a344-2e27508f32df', '4ad3524d-51ac-486c-b98a-54702d68c1c8']",28,,,,,,,,,,,,,,,,,Lyon,137,00:30:28.394,Carry,
,,,,,"[70.0, 57.0]",,,,,,,,,,,,1.127803,,,,,,,,,,,56927a50-8bd3-4c7f-a708-aad93d7e2130,3226,,"[67.8, 57.9]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Right Center Midfield,137,Lyon,137,"['86e50400-2b78-402f-aa23-04a9f131735b', 'c8a13ffd-486f-4238-8bcf-72c9afa304ea']",31,,,,,,,,,,,,,,,,,Lyon,137,00:30:31.218,Carry,
,,,,,"[94.2, 62.0]",,,,,,,,,,,,1.52605,,,,,,,,,,,e9ca9746-379e-40b6-a93e-f7b2ecae8f6e,3229,,"[87.9, 69.5]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,137,Lyon,137,"['24eb7ed8-4298-4a89-af39-65c0486f10fd', '55563dd9-2d19-41a4-9161-3b485c821d18']",33,,,,,,,,,,,,,,,,,Lyon,137,00:30:33.659,Carry,
,,,,,"[16.5, 40.3]",,,,,,,,,,,,3.094733,,,,,,,,,,,05698e38-d1cd-4859-8956-2c3d1660812e,3235,,"[8.6, 40.3]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alexandre Letellier,3432.0,Goalkeeper,138,Angers,145,"['5a683964-d7e4-43a4-8d6d-ef83fb58b9ae', 'af88bf68-ce67-47ab-86f2-11df9e8a2107']",39,,,,,,,,,,,,,,,,,Angers,145,00:30:39.311,Carry,
,,,,,"[40.4, 17.9]",,,,,,,,,,,,2.183234,,,,,,,,,,,3558f3d0-c875-4d6b-927b-18a667f5b217,3240,,"[39.7, 17.4]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,139,Lyon,137,"['5c3a73b5-6a8a-4492-b9a8-f2dcf7c80b1b', 'a3b42316-008a-4166-b0a2-884699db1830']",48,,,,,,,,,,,,,,,,,Lyon,137,00:30:48.773,Carry,
,,,,,"[48.6, 25.3]",,,,,,,,,,,,1.316261,,,,,,,,,,,32583479-db18-4146-832a-e5011edb84bf,3243,,"[48.6, 25.3]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,139,Lyon,137,"['76774dfb-a8f8-4f4a-8511-e524e3dc9219', '987cb189-5474-4715-9604-31479442fa91']",52,,,,,,,,,,,,,,,,,Lyon,137,00:30:52.098,Carry,
,,,,,"[62.1, 33.4]",,,,,,,,,,,,1.222157,,,,,,,,,,,ae98fd09-15a9-4864-af91-665abb260dd8,3246,,"[62.0, 33.4]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Grenier,3361.0,Left Center Midfield,139,Lyon,137,"['4a64d359-818f-4e78-aee7-d636ce7917c4', 'a2e888e3-730b-481d-a30d-c374a0aa3f61']",54,,,,,,,,,,,,,,,,,Lyon,137,00:30:54.397,Carry,
,,,,,"[73.7, 47.3]",,,,,,,,,,,,1.115865,,,,,,,,,,,18f614c8-890f-447e-beaa-9a13eeb9afa5,3249,,"[75.7, 48.8]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachid Ghezzal,3372.0,Right Wing,139,Lyon,137,"['59080311-8d4b-49cb-8208-bf949464ad6c', '6ef06b64-0d04-47a7-8313-37476a6620ba', 'b6645566-4f51-46ab-8b60-e499620f4c7c']",56,,,,,,,,,,,,,,,,,Lyon,137,00:30:56.614,Carry,True
,,,,,"[52.7, 38.0]",,,,,,,,,,,,0.731485,,,,,,,,,,,a807996e-6d7d-4c67-853f-56d072ad56c7,3254,,"[51.5, 38.0]",3900624,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikh N''Doye,5676.0,Left Center Midfield,139,Lyon,137,"['0229827f-8f9f-45c4-b97f-b68074fc79be', '3ab1e524-04e1-4ff9-aefd-215310618a58']",59,,,,,,,,,,,,,,,,,Angers,145,00:30:59.143,Carry,
,,,,,"[61.2, 20.4]",,,,,,,,,,,,0.307362,,,,,,,,,,,933cbeeb-bdd9-43b8-b7fa-9f97742ace02,3257,,"[59.4, 21.8]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnold Bouka Moutou,4906.0,Left Midfield,139,Lyon,137,"['03f8b523-432a-4571-b065-b43fea59d900', '16c795b1-5c86-4ee5-a8ca-ba8506c8c13a', '8e553967-6613-4fd1-b710-fd4373b5e990']",1,,,,,,,,,,,,,,,,,Angers,145,00:31:01.011,Carry,True
,,,,,"[28.3, 76.2]",,,,,,,,,,,,0.789221,,,,,,,,,,,70a2c6d7-8bd1-48e2-ba2b-a6ef0b6d57df,3262,,"[31.8, 75.2]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,139,Lyon,137,"['0e018909-f65c-441d-8c2a-4b43288c363b', '8efb4dd8-8b63-43e6-8c96-7795243f9632', '9ee0b48a-92c3-4aca-9ec7-761394de8787']",4,,,,,,,,,,,,,,,,,Lyon,137,00:31:04.737,Carry,True
,,,,,"[99.8, 9.1]",,,,,,,,,,,,0.870963,,,,,,,,,,,a6a40b85-fdb7-4087-a360-c3078c65eefe,3268,,"[99.9, 9.0]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean Pierre Nsamé,16014.0,Center Forward,140,Angers,145,"['0484d319-6bba-4ece-ab31-319adfbec650', '1f2a18bb-b817-4658-bff2-529d82f5a66e', 'c727aba0-34a0-47b7-ad51-d9cff9ee00fd']",37,,,,,,,,,,,,,,,,,Angers,145,00:31:37.157,Carry,True
,,,,,"[91.0, 6.9]",,,,,,,,,,,,0.924236,,,,,,,,,,,c54008b3-38e3-441f-8790-3c69c41ef38d,3273,,"[90.6, 8.7]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Midfield,140,Angers,145,"['603c50a2-100d-4e7b-b29a-4c8b245161b3', '64b63dab-8dd2-40a8-9c68-2611aa4a5258']",39,,,,,,,,,,,,,,,,,Angers,145,00:31:39.878,Carry,
,,,,,"[88.7, 18.0]",,,,,,,,,,,,1.259987,,,,,,,,,,,0491bdbf-3399-458d-817e-374910907894,3277,,"[88.8, 18.5]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Saïss,5219.0,Right Center Midfield,140,Angers,145,"['373a5514-a1e9-426f-9088-fe284b040c9e', '95da2a81-8e91-4103-bbde-d83b3d6507b3', 'bc79e4aa-074e-42ff-8bb8-ab6996642349']",41,,,,,,,,,,,,,,,,,Angers,145,00:31:41.462,Carry,True
,,,,,"[83.7, 6.9]",,,,,,,,,,,,1.765281,,,,,,,,,,,8d112a79-f31e-4fb4-8fea-ae25cb1fefc3,3280,,"[86.7, 6.3]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arnold Bouka Moutou,4906.0,Left Midfield,140,Angers,145,"['1a240607-eb82-4fc4-8f5f-ff1bb3668648', '4cc5c66c-85cc-4df4-b1b6-61c3e478e4da', '9e60c75c-3bc4-4c54-b483-ab2796b2843e']",43,,,,,,,,,,,,,,,,,Angers,145,00:31:43.388,Carry,True
,,,,,"[57.8, 5.3]",,,,,,,,,,,,0.773222,,,,,,,,,,,b4085084-fe93-47c0-8028-b10dfe3d39a5,3284,,"[57.8, 5.3]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Thomas,3549.0,Left Center Back,140,Angers,145,"['444529f0-8f58-4dbb-9b70-32b5144aa853', '86a9ff3d-ebe5-4381-b775-cd5eeba34f6d']",47,,,,,,,,,,,,,,,,,Angers,145,00:31:47.502,Carry,
,,,,,"[16.4, 37.1]",,,,,,,,,,,,6.735177,,,,,,,,,,,033f390f-d4cd-4c54-9130-44dfc683ee22,3291,,"[8.2, 31.5]",3900624,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Lopes,2947.0,Goalkeeper,141,Lyon,137,"['087212a6-4ec3-4edd-97f2-ea0fe4d3f683', '13533c18-453d-43a8-b1ad-16aefad2491a', '51677356-f48a-472e-bda9-0f28dad13165']",57,,,,,,,,,,,,,,,,,Lyon,137,00:31:57.859,Carry,True
,,,,,"[22.1, 49.9]",,,,,,,,,,,,2.491952,,,,,,,,,,,38e4d967-54ee-48d8-b06f-233a19d6f710,3295,,"[22.1, 49.9]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,141,Lyon,137,"['2f7642fc-a068-4128-8bc3-9f8e8458b476', '94578901-eed2-440b-b8f2-422855b04f62']",6,,,,,,,,,,,,,,,,,Lyon,137,00:32:06.613,Carry,
,,,,,"[27.6, 23.1]",,,,,,,,,,,,2.49718,,,,,,,,,,,d1fd2e8a-2f19-4b2a-88d6-d139f4548df4,3298,,"[27.6, 23.1]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,141,Lyon,137,"['6cc56604-8737-49b5-aad8-3cd8f4acc45e', 'cd3511cc-abe1-439b-b9bc-b804ca386ca0']",10,,,,,,,,,,,,,,,,,Lyon,137,00:32:10.727,Carry,
,,,,,"[31.5, 50.5]",,,,,,,,,,,,0.968893,,,,,,,,,,,27db17bb-7b39-4f68-92b1-739f393d67f8,3301,,"[31.0, 52.0]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,141,Lyon,137,"['089f3c4d-1af3-4dbf-8027-eba31310dcd5', '7aba4ba2-2c77-411f-8acf-7a9af2785f80']",15,,,,,,,,,,,,,,,,,Lyon,137,00:32:15.002,Carry,
,,,,,"[51.0, 61.1]",,,,,,,,,,,,2.501104,,,,,,,,,,,75607f57-8600-4d08-9a08-bef8bba4217c,3304,,"[41.2, 66.8]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christophe Jallet,4410.0,Right Back,141,Lyon,137,"['057a6039-746d-46b9-81b5-0cdd83f82a62', '3df2af4b-c456-4ec7-ad9f-d61c5f288864', 'f6a41cad-0ea4-49eb-9a78-0d87e24704d6']",17,,,,,,,,,,,,,,,,,Lyon,137,00:32:17.350,Carry,True
,,,,,"[47.6, 45.1]",,,,,,,,,,,,1.37556,,,,,,,,,,,17f3fd75-6219-4616-a4ae-71a7af2f6336,3308,,"[48.2, 47.2]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Center Defensive Midfield,141,Lyon,137,"['6f2adbd8-4514-4859-b4d8-3eb4dfd75329', 'd6dad6ab-d8e5-4046-95cb-5d22f7f5b743']",20,,,,,,,,,,,,,,,,,Lyon,137,00:32:20.836,Carry,
,,,,,"[52.9, 6.2]",,,,,,,,,,,,3.48019,,,,,,,,,,,34ce364a-f435-4312-8d81-abd02ad5af0f,3311,,"[52.3, 3.1]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Morel,2983.0,Left Back,141,Lyon,137,"['93596798-fd08-4d7e-8baf-88d1d03b2c59', 'e65e8988-4b48-4633-880e-8ef03c3e5dbf']",24,,,,,,,,,,,,,,,,,Lyon,137,00:32:24.339,Carry,
,,,,,"[42.5, 15.0]",,,,,,,,,,,,0.812089,,,,,,,,,,,2e560eb7-2292-46c4-85da-13d791669c30,3314,,"[42.5, 15.0]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,141,Lyon,137,"['a149efac-91e4-4d21-85e6-ef17cc3e3a0d', 'a97260dd-d751-4a04-8153-8d88bc7fceac']",29,,,,,,,,,,,,,,,,,Lyon,137,00:32:29.996,Carry,
,,,,,"[62.0, 56.4]",,,,,,,,,,,,2.91977,,,,,,,,,,,b2f3ed40-3e62-4c64-a01f-44ae6d5b3191,3317,,"[42.1, 46.6]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mapou Yanga-Mbiwa,4463.0,Right Center Back,141,Lyon,137,"['267b356b-08c1-454e-a64a-13d63e452a9b', '97a212ca-0541-448c-b616-bb912610f4e6']",32,,,,,,,,,,,,,,,,,Lyon,137,00:32:32.586,Carry,
,,,,,"[24.4, 16.4]",,,,,,,,,,,,0.968631,,,,,,,,,,,075064d9-22a0-4c66-8047-c800e8579d57,3323,,"[23.8, 20.0]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,142,Angers,145,"['5818c241-90e8-40ef-be6a-c3076b803afa', '91f5ec60-c5ee-40b0-8bac-91950d794467', 'fdda5cc3-0e49-4d43-aae9-6b4038c99d67']",39,,,,,,,,,,,,,,,,,Angers,145,00:32:39.394,Carry,True
,,,,,"[12.7, 19.0]",,,,,,,,,,,,0.306881,,,,,,,,,,,45bbb549-c027-4732-8b1b-e527d47661d1,3327,,"[12.3, 20.2]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Thomas,3549.0,Left Center Back,142,Angers,145,"['05fca1a7-2b8d-4126-9c19-bfe0f7dad7eb', 'b1363391-1ec4-4280-9039-5ceafa75b68a']",41,,,,,,,,,,,,,,,,,Angers,145,00:32:41.509,Carry,
,,,,,"[20.5, 3.4]",,,,,,,,,,,,1.024072,,,,,,,,,,,383195ff-0984-4afd-93de-5fd9bcc845f8,3330,,"[20.5, 5.0]",3900624,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoann Andreu,3203.0,Left Back,142,Angers,145,"['11051532-42c6-4454-8442-22d0e8ab64b4', '48ec4ffb-cbd8-4fb1-9188-818228fd8eb5', '9c3a0d96-1b77-4f6c-b83a-6541bf9fe0d0']",43,,,,,,,,,,,,,,,,,Angers,145,00:32:43.187,Carry,True
