50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,0.911738,,,,,,,,,,,,,,,,233417e2-5428-4962-b55d-e26b0f7ea4e6,124,,"[41.7, 48.4]",3829467,3,,,,,0.08377294,,Right Foot,,,"[67.9, 50.6]",,Ground Pass,,26.292204,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,15,Montpellier,139,['1428e8d3-3970-43e7-9677-2e789657bf2a'],44,,,,,,,,,,,,,,,,Montpellier,139,00:03:44.604,Pass,
,,,,,,,,,,,,,,,,,,,,,1.546066,,,,,,,,,,,,,,,,f57815e8-f31c-42fb-9c7b-47bf1f5bd13b,129,,"[56.4, 49.8]",3829467,3,,,,,2.7219417,,Left Foot,,,"[49.9, 52.7]",,Ground Pass,,7.1175838,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,15,Montpellier,139,"['aa8d2700-9d8e-4957-bfa9-1664d51d767f', 'c9a5c335-8314-48de-8ea9-7bce36a6c9eb']",47,,,,,,,,,,,,,,,,Montpellier,139,00:03:47.442,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.843612,,,,,,,,,,,,,,,,a34b60c5-5260-47bb-be05-25f54450db85,132,,"[47.4, 50.4]",3829467,3,,,,,-1.6416832,,Left Foot,,,"[45.0, 16.6]",,Ground Pass,,33.8851,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,15,Montpellier,139,['0470b63b-b19f-4c99-b135-009518596384'],50,,,,,,,,,,,,,,,,Montpellier,139,00:03:50.510,Pass,
,,,,,,,,,,,,,,,,,,,,,1.482404,,,,,,,,,,,,,,,,410c69db-69ea-47f7-9167-2b2ad135d190,135,,"[45.0, 16.4]",3829467,3,,,,,-0.54824054,,Right Foot,,,"[71.2, 0.4]",,Ground Pass,,30.699186,,,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,15,Montpellier,139,['d397d621-1224-49da-8406-0588cd52f204'],54,,,,,,,,,,,,,,,,Montpellier,139,00:03:54.141,Pass,
,,,,,,,,,,,,,,,,,,,,,1.519269,,,,,,,,,,,,,,,,7d1aa6d7-cf6b-45dc-8a5c-df22c43c15b6,139,,"[71.8, 1.3]",3829467,3,,,,,3.0223455,,Left Foot,,,"[50.1, 3.9]",,Ground Pass,,21.855206,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,15,Montpellier,139,"['2cc4ffcd-bfb2-4940-adeb-fb8494132b06', 'ede66d10-0fb5-4234-b390-c6db2cb38287']",57,,,,,,,,,,,,,,,,Montpellier,139,00:03:57.228,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.638665,,,,,,,,,,,,,,,,227ec41a-09ca-4d64-8fc8-4c4f4a3b1bb4,142,,"[50.1, 3.9]",3829467,4,,,,,1.9484496,,Left Foot,,,"[40.5, 28.1]",,Ground Pass,,26.034592,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,15,Montpellier,139,['bf8a2c32-6656-4b60-b4ba-4d570b31a4a8'],1,,,,,,,,,,,,,,,,Montpellier,139,00:04:01.591,Pass,
,,,,,,,,,,,,,,,,,,,,,1.382429,,,,,,,,,,,,,,,,e52b9533-ab84-42ab-80e4-c0ce234654cd,145,,"[41.9, 32.0]",3829467,4,,,,,1.2613208,,Right Foot,,,"[52.1, 63.9]",,Ground Pass,,33.491043,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,15,Montpellier,139,['3ff9875d-b718-4bcc-9f21-51d0f82c39c4'],5,,,,,,,,,,,,,,,,Montpellier,139,00:04:05.889,Pass,
,,,,,,,,,,,,,,,,,,,,,1.522121,,,,,,,,,,,,,,,,a4463198-2f09-41de-aa23-6120c812b364,149,,"[51.9, 63.7]",3829467,4,,,,,-2.3164804,,Right Foot,,,"[37.4, 48.0]",,Ground Pass,,21.371477,,,,Vitorino Hilton da Silva,3674.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,15,Montpellier,139,"['1a31f327-3257-40d8-a753-37875bacdaa3', 'dcca3e43-b1d5-4d1b-921b-33fb4e091917']",8,,,,,,,,,,,,,,,,Montpellier,139,00:04:08.185,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.862339,,,,,,,,,,,,,,,,afa86962-af1f-4ba2-ac65-2a7458dbbbf4,152,,"[37.4, 48.0]",3829467,4,,,,,-1.3905094,,Right Foot,,,"[44.8, 7.4]",,Ground Pass,,41.268875,,,,Daniel Congré,3011.0,,True,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,15,Montpellier,139,['24785cc6-939d-4c8e-9f42-35a343ffb274'],11,,,,,,,,,,,,,,,,Montpellier,139,00:04:11.225,Pass,
,,,,,,,,,,,,,,,,,,,,,0.813034,,,,,,,,,,,,,,,,227a8c8a-0ce2-427c-8edf-ba03ea5655b5,155,,"[44.8, 7.4]",3829467,4,,,,,0.50617516,,Left Foot,,,"[54.0, 12.5]",,Ground Pass,,10.519031,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,15,Montpellier,139,['aa4e0794-dbae-4efc-b334-846e1ad2d2f2'],14,,,,,,,,,,,,,,,,Montpellier,139,00:04:14.878,Pass,
,,,,,,,,,,,,,,,,,,,,,0.952305,,,,,,,,,,,,,,,,62483f1c-9970-4876-afe6-38fa59b2b1ca,158,,"[54.0, 12.5]",3829467,4,,,,,-2.7233684,,Left Foot,,,"[46.8, 9.3]",,Ground Pass,,7.879086,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,15,Montpellier,139,['629a097f-439a-4380-8359-1d0871849c29'],15,,,,,,,,,,,,,,,,Montpellier,139,00:04:15.811,Pass,
,,,,,,,,,,,,,,,,,,,,,1.328883,,,,,,,,,,,,,,,,b2e2cd33-d32a-45c0-b299-4d9d3b8dd511,161,,"[46.8, 9.3]",3829467,4,,,,,1.0000831,,Right Foot,,,"[62.4, 33.6]",,Ground Pass,,28.876461,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,15,Montpellier,139,['be1b4050-8ba4-42f8-a452-602305557574'],18,,,,,,,,,,,,,,,,Montpellier,139,00:04:18.510,Pass,
,,,,,,,,,,,,,,,,,,,,,0.556693,,,,,,,,,,,,,,,,0ba2c3da-8aea-4f14-aa28-1931a8e71ef9,164,,"[62.4, 33.6]",3829467,4,,,,,-2.2954,,Left Foot,,,"[57.0, 27.5]",,Ground Pass,,8.146778,,,,Joris Marveaux,7590.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,15,Montpellier,139,['d99ef2ff-c9bd-4f7a-812d-2a947eeacf48'],19,,,,,,,,,,,,,,,,Montpellier,139,00:04:19.959,Pass,
,,,,,,,,,,,,,,,,,,,,,1.125807,,,,,,,,,,,,,,,,b183d964-0d52-4e3e-a9ba-38743f7a7f63,168,,"[57.1, 31.0]",3829467,4,,,,,1.8951309,,Right Foot,,,"[53.2, 42.6]",,Ground Pass,,12.238055,,,,Paul Lasne,3682.0,,,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,15,Montpellier,139,"['55eef0cf-ddc9-4fee-912c-fcee4a321358', 'd1ccad29-2bdf-4918-b19d-e8eb96c47bb0']",21,,,,,,,,,,,,,,,,Montpellier,139,00:04:21.363,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.302553,,,,,,,,,,,,,,,,07cf3b4e-c465-455b-bb4e-b57b1b1b511e,172,,"[53.0, 47.9]",3829467,4,,,,,1.4981968,,Right Foot,,,"[55.0, 75.4]",,Ground Pass,,27.572632,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,15,Montpellier,139,"['019f0067-99ff-4e0a-9c6e-589e99b8208d', '43ccc625-c281-470e-9029-111e05233460']",23,,,,,,,,,,,,,,,,Montpellier,139,00:04:23.555,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.147668,,,,,,,,,,,,,,,,5f4e7541-b5b1-4f9c-9bbd-2e9a3c167b95,176,,"[54.4, 74.6]",3829467,4,,,,,-0.040793683,,Right Foot,,,"[69.1, 74.0]",,Ground Pass,,14.71224,,Incomplete,,Bryan Dabo,3421.0,,,,,,1,Regular Play,Mathieu Deplagne,2975.0,Right Back,15,Montpellier,139,"['7c707ed9-ef8f-4d0f-b2a8-3c3cf7e5bb8a', 'd296cd3c-73d5-44ba-9079-2e15b64f2f58', 'dd4c6511-ce0e-4bfa-82cc-7c6fe55384dd']",25,,,,,,,,,,,,,,,,Montpellier,139,00:04:25.469,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.35095,,,,,,,,,,,,,,,,545adfa5-e659-4cea-9721-9deaf01a0382,180,,"[73.3, 4.1]",3829467,4,,,,,2.6578135,,Left Foot,,,"[67.4, 7.2]",,Ground Pass,,6.664833,,,,Emmanuel Imorou,4474.0,,,,,Recovery,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,15,Montpellier,139,"['11f3a320-6e37-41b5-a1e6-581945d2dc3c', '91a263c4-5ecd-438f-b877-e880e454e586']",28,,,,,,,,,,,,,,,,Caen,140,00:04:28.222,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.132987,,,,,,,,,,,,,,,,2dda1341-4271-4678-87d7-ffcc53fc71aa,183,,"[53.4, 67.6]",3829467,4,,,,,-1.5707964,,Right Foot,,,"[53.4, 63.7]",,Ground Pass,,3.9,,,,Paul Lasne,3682.0,,,,,Recovery,1,Regular Play,Bryan Dabo,3421.0,Right Wing,15,Montpellier,139,['654b8edb-91c3-4221-bf0e-7c82c13dc219'],30,,,,,,,,,,,,,,,,Montpellier,139,00:04:30.227,Pass,
,,,,,,,,,,,,,,,,,,,,,0.696963,,,,,,,,,,,,,,,,b598fcb8-8ebc-4962-9574-6b9a67a51402,186,,"[64.2, 35.7]",3829467,4,,,,,-1.2293439,,Left Foot,,,"[68.5, 23.6]",,Ground Pass,,12.841339,,Incomplete,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,15,Montpellier,139,"['47b1b762-4635-4c1c-8901-4591d65c08ac', '5f2a9221-c3a4-4bbb-8d77-aac352b0ea32']",34,,,,,,,,,,,,,,,,Montpellier,139,00:04:34.815,Pass,
,,,,,,,,,,,,,,,,,,,,,0.861289,,,,,,,,,,,,,,,,a43584ec-0a5d-4a2e-9acf-722270ea22b8,190,,"[70.0, 52.6]",3829467,4,,,,,-0.9340519,,Right Foot,,,"[78.8, 40.7]",,Ground Pass,,14.800338,,Incomplete,,Andy Delort,3038.0,,,,,,1,Regular Play,Ronny Rodelin,2955.0,Right Midfield,15,Montpellier,139,"['4235cb9b-c309-4940-830b-a3032b4c0e0e', '669d981a-b3b7-443b-b4e1-6cf41a60d79e']",39,,,,,,,,,,,,,,,,Caen,140,00:04:39.160,Pass,
,,,,,,,,,,,,,,,,,,,,,0.49563,,,,,,,,,,,,,,,,df3e5027-f42f-41a4-900b-4dddbd5ef136,195,,"[32.9, 27.9]",3829467,4,,,,,-1.889352,,Left Foot,,,"[29.8, 18.5]",,Ground Pass,,9.89798,,,,Daniel Congré,3011.0,,,,,,1,Regular Play,Vitorino Hilton da Silva,3674.0,Right Center Back,15,Montpellier,139,"['072c9f1a-9e04-4749-9276-b043d64757c7', 'fac506bc-7f8c-4cb5-833e-3f2e26a5e486']",42,,,,,,,,,,,,,,,,Montpellier,139,00:04:42.536,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.625918,,,,,,,,,,,,,,,,efc19d4d-0633-43a5-8bdf-18779030ef34,197,,"[29.8, 18.5]",3829467,4,,,,,-0.13381098,,Right Foot,,,"[45.4, 16.4]",,Ground Pass,,15.740711,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,15,Montpellier,139,['90085411-b4a1-40e3-bf7d-9fadc7b9e0ca'],43,,,,,,,,,,,,,,,,Montpellier,139,00:04:43.031,Pass,
,,,,,,,,,,,,,,,,,,,,,0.742074,,,,,,,,,,,,,,,,016bec15-bba4-4d50-9b4b-e23abdcec41b,200,,"[64.0, 22.4]",3829467,4,,,,,0.90569365,,Right Foot,,,"[72.0, 32.6]",,Ground Pass,,12.963024,,,,Ryad Boudebouz,6661.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,15,Montpellier,139,['ad2c8ed4-a078-4b39-976b-e413b0f9a49c'],48,,,,,,,,,,,,,,,,Montpellier,139,00:04:48.519,Pass,
,,,,,,,,,,,,,,,,,,,,,2.06454,,,,,,,,,,,,,,,,f14be412-73e3-44de-8174-d90478ea63d2,204,,"[70.6, 28.5]",3829467,4,,,,,-0.81811374,,Left Foot,,,"[97.2, 0.1]",,Low Pass,,38.911694,,Out,,Jérôme Roussillon,3676.0,,,,,,1,Regular Play,Ryad Boudebouz,6661.0,Center Attacking Midfield,15,Montpellier,139,['64c8b048-a009-4388-9111-0629044e9e82'],51,,,,,,,,,,,,,,,,Montpellier,139,00:04:51.492,Pass,
,,,,,,,,,,,,,,,,,,,,,1.577867,,,,,,,,,,,,,,,,5f5098d3-4360-4596-bb8b-485df0ad6552,206,,"[24.4, 80.0]",3829467,5,,,,,-0.22923194,,,,,"[42.4, 75.8]",,High Pass,,18.483505,,,,Ronny Rodelin,2955.0,,,,,Throw-in,1,From Throw In,Dennis Appiah,22111.0,Right Back,16,Caen,140,['68f4e3d7-d0a0-4e05-8e9c-1f6179181d3e'],8,,,,,,,,,,,,,,,,Caen,140,00:05:08.703,Pass,
,,,,,,,,,,,,,,,,,,,,,0.891629,,,,,,,,,,,,,,,,073ca74e-947a-4bea-a08f-2b0c1de7b583,209,,"[42.4, 75.8]",3829467,5,,,,True,-0.05352027,,,,,"[53.6, 75.2]",,High Pass,,11.21606,,,,Andy Delort,3038.0,,,,,,1,From Throw In,Ronny Rodelin,2955.0,Right Midfield,16,Caen,140,"['bec983fd-f3a8-4666-913c-a6d112bc5a69', 'dcd59076-6d03-4704-a715-16687dd62d6c']",10,,,,,,,,,,,,,,,,Caen,140,00:05:10.281,Pass,True
,,,,,,,,,,,,,,,,,,,,,4.715857,,,,,,,,,,,,,,,,6cf6318a-72a9-48f4-9ba9-f30d3a35c9aa,213,,"[52.8, 68.8]",3829467,5,,,,,-1.3680801,,Right Foot,,,"[66.9, 0.2]",,High Pass,,70.034065,,Out,,Hervé Bazile,2991.0,,True,,,Recovery,1,From Throw In,Julien Féret,2959.0,Right Center Midfield,16,Caen,140,['035b3ae8-b75c-4380-8538-a45c0b990c65'],12,,,,,,,,,,,,,,,,Caen,140,00:05:12.743,Pass,
,,,,,,,,,,,,,,,,,,,,,1.746439,,,,,,,,,,,,,,,,37473c95-ac70-400d-a35c-0ce982886190,215,,"[57.7, 80.0]",3829467,5,,True,,,-2.4341612,,,,,"[43.9, 68.2]",,Low Pass,,18.157093,,,,Vitorino Hilton da Silva,3674.0,,,,,Throw-in,1,From Throw In,Mathieu Deplagne,2975.0,Right Back,17,Montpellier,139,['f1647412-5a69-48d9-8d74-01a2fcd9c701'],21,,,,,,,,,,,,,,,,Montpellier,139,00:05:21.102,Pass,
,,,,,,,,,,,,,,,,,,,,,1.808634,,,,,,,,,,,,,,,,ecf4a3f1-b00e-4f8e-87ed-10c826f14a5e,217,,"[43.9, 68.2]",3829467,5,,,,,-1.6325732,,Right Foot,,,"[40.9, 19.7]",,Ground Pass,,48.592693,,,,Daniel Congré,3011.0,,True,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,17,Montpellier,139,['167bc924-d103-4388-bba0-16b81d15f548'],27,,,,,,,,,,,,,,,,Montpellier,139,00:05:27.827,Pass,
,,,,,,,,,,,,,,,,,,,,,1.29408,,,,,,,,,,,,,,,,39211b9e-5351-405b-a9f8-89e5c52b97d9,220,,"[40.9, 19.7]",3829467,5,,,,,-0.8644122,,Right Foot,,,"[56.6, 1.3]",,Ground Pass,,24.187807,,,,Jonas Martin,2950.0,,,,,,1,From Throw In,Daniel Congré,3011.0,Left Center Back,17,Montpellier,139,['36cf15a6-09f5-4b1c-bdc9-be6a7b2b38a6'],31,,,,,,,,,,,,,,,,Montpellier,139,00:05:31.266,Pass,
,,,,,,,,,,,,,,,,,,,,,1.085044,,,,,,,,,,,,,,,,97cdbc84-3e12-45c5-894a-c551cb8132e1,224,,"[56.4, 1.3]",3829467,5,,,,,1.9998257,,Right Foot,,,"[52.1, 10.7]",,Ground Pass,,10.336827,,,,Joris Marveaux,7590.0,,,,,,1,From Throw In,Jonas Martin,2950.0,Left Wing,17,Montpellier,139,"['2a55e09d-e488-4847-ae95-c9f19cef2b50', '9428ba69-e464-4e71-9ecb-4ab6b26333ed']",34,,,,,,,,,,,,,,,,Montpellier,139,00:05:34.324,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.402264,,,,,,,,,,,,,,,,3bceb7c0-6c22-47fe-8c51-a2c4ecc5f74f,227,,"[52.1, 10.9]",3829467,5,,,,,1.8293899,,Right Foot,,,"[39.8, 57.4]",,Ground Pass,,48.099274,,,,Vitorino Hilton da Silva,3674.0,,True,,,,1,From Throw In,Joris Marveaux,7590.0,Left Defensive Midfield,17,Montpellier,139,['c6f86286-9aab-4726-9012-7b64444228b2'],37,,,,,,,,,,,,,,,,Montpellier,139,00:05:37.307,Pass,
,,,,,,,,,,,,,,,,,,,,,0.883871,,,,,,,,,,,,,,,,efb60503-293b-4f8c-8dcb-4c55a468355e,230,,"[41.7, 55.5]",3829467,5,,,,,-0.061356336,,Right Foot,,,"[71.0, 53.7]",,Low Pass,,29.355238,,,,Ryad Boudebouz,6661.0,,,,,,1,From Throw In,Vitorino Hilton da Silva,3674.0,Right Center Back,17,Montpellier,139,['3aaffa1a-c4ef-4dcc-a9cb-6fa6fb16518d'],41,,,,,,,,,,,,,,,,Montpellier,139,00:05:41.742,Pass,
,,,,,,,,,,,,,,,,,,,,,0.951047,,,,,,,,,,,,,,,,78727ba3-c97e-43e7-b345-bfbaa3f8fd81,236,,"[35.4, 10.5]",3829467,5,,,,,2.7430701,,Right Foot,,,"[27.8, 13.7]",,Ground Pass,,8.246211,,,,Emmanuel Imorou,4474.0,,,,,Recovery,1,Regular Play,Hervé Bazile,2991.0,Left Midfield,18,Caen,140,['a5d1c0a3-c895-405d-beb1-52cd8db77d9c'],46,,,,,,,,,,,,,,,,Caen,140,00:05:46.300,Pass,
,,,,,,,,,,,,,,,,,,,,,0.149445,,,,,,,,,,,,,,,,b4f2acfe-7ab0-423c-8edf-dc1f85288b2f,240,,"[28.9, 13.7]",3829467,5,,,,,-0.24497867,,Left Foot,,,"[30.5, 13.3]",,Ground Pass,,1.6492423,,Incomplete,,,,,,,,,1,Regular Play,Emmanuel Imorou,4474.0,Left Back,18,Caen,140,"['77d4acbb-1eee-4373-a7ea-22d8e19f7f53', 'ed32a831-d234-432e-ac3b-b5a068366ab9']",47,,,,,,,,,,,,,,,,Caen,140,00:05:47.312,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.208243,,,,,,,,,,,,,,,,e8651bc9-e172-42b5-be34-32509e6a7489,242,,"[11.2, 0.1]",3829467,6,,,,,0.23196824,,,,,"[36.6, 6.1]",,High Pass,,26.099043,,,,Hervé Bazile,2991.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,19,Caen,140,['65399cd9-1186-4e9d-9292-6c1ee2e56680'],2,,,,,,,,,,,,,,,,Caen,140,00:06:02.122,Pass,
,,,,,,,,,,,,,,,,,,,,,0.437146,,,,,,,,,,,,,,,,4439dd35-e37b-4a1b-985b-3767c74c4407,245,,"[36.6, 6.1]",3829467,6,,,,True,-0.19204801,,,,,"[43.8, 4.7]",,High Pass,,7.3348484,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,19,Caen,140,"['227b8fe2-1ce6-4d58-8d66-39c06ab320e0', '9b3003c4-4e55-48c3-82d5-86a720a50229', 'b1c90959-743f-45f3-832b-ad83bb5bdccf']",4,,,,,,,,,,,,,,,,Caen,140,00:06:04.331,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.062636,,,,,,,,,,,,,,,,4e910682-2f72-49d6-8ef0-651c441c942a,248,,"[32.8, 0.1]",3829467,6,,True,,,0.50066775,,,,,"[54.0, 11.7]",,High Pass,,24.166092,,,,Hervé Bazile,2991.0,,,,,Throw-in,1,From Throw In,Emmanuel Imorou,4474.0,Left Back,20,Caen,140,['e50be58b-d154-480e-911c-609b3bc5e26e'],15,,,,,,,,,,,,,,,,Caen,140,00:06:15.629,Pass,
,,,,,,,,,,,,,,,,,,,,,3.389781,,,,,,,,,,,,,,,,d2402c2e-78bf-4e7b-8d69-f4857be9ef90,250,,"[54.0, 11.7]",3829467,6,,,,True,0.37787133,,,,,"[80.2, 22.1]",,High Pass,,28.18865,,Incomplete,,Andy Delort,3038.0,,,,,,1,From Throw In,Hervé Bazile,2991.0,Left Midfield,20,Caen,140,"['468674e6-9459-41b9-8161-d6257fa8dd48', '498041be-5214-40b1-a18a-bb7cb3b4167b', 'bf2a2110-7bd1-4dcf-ae4c-c7aad6da49fd']",17,,,,,,,,,,,,,,,,Caen,140,00:06:17.713,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.307805,,,,,,,,,,,,,,,,74709112-e2b8-4f52-9e4e-a79522418569,255,,"[39.9, 60.2]",3829467,6,,,,,-1.5045218,,Right Foot,,,"[42.9, 15.0]",,Ground Pass,,45.29945,,,,Jérôme Roussillon,3676.0,,True,,,,1,Regular Play,Daniel Congré,3011.0,Left Center Back,21,Montpellier,139,['acb91bf2-c10e-4291-bd97-70fffd280873'],22,,,,,,,,,,,,,,,,Montpellier,139,00:06:22.549,Pass,
,,,,,,,,,,,,,,,,,,,,,1.324422,,,,,,,,,,,,,,,,3f48ad8d-1653-4355-86bf-cf30414efad0,258,,"[46.8, 8.0]",3829467,6,,,,,1.895605,,Left Foot,,,"[43.5, 17.8]",,Ground Pass,,10.340696,,,,Joris Marveaux,7590.0,,,,,,1,Regular Play,Jérôme Roussillon,3676.0,Left Back,21,Montpellier,139,['a64e8737-6f96-41d1-a911-7043195d7e87'],26,,,,,,,,,,,,,,,,Montpellier,139,00:06:26.695,Pass,
,,,,,,,,,,,,,,,,,,,,,0.807387,,,,,,,,,,,,,,,,434e779c-d065-453a-8352-e3d50b651620,261,,"[43.5, 17.8]",3829467,6,,,,,-0.3893167,,Right Foot,,,"[51.3, 14.6]",,Ground Pass,,8.430896,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,21,Montpellier,139,['1e33b12a-748e-44ae-86af-5a8eb4413639'],28,,,,,,,,,,,,,,,,Montpellier,139,00:06:28.155,Pass,
,,,,,,,,,,,,,,,,,,,,,0.825532,,,,,,,,,,,,,,,,1126c86f-c17f-4f27-b052-3bddfa09f2db,265,,"[50.5, 14.4]",3829467,6,,,,,2.860915,,Right Foot,,,"[39.4, 17.6]",,Ground Pass,,11.552056,,,,Joris Marveaux,7590.0,,,,,,1,Regular Play,Jonas Martin,2950.0,Left Wing,21,Montpellier,139,"['5e2ec8cf-81db-438e-aa95-2be078633195', '663425fe-6a4e-4bd3-8235-da5a20caac47']",29,,,,,,,,,,,,,,,,Montpellier,139,00:06:29.723,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.845668,,,,,,,,,,,,,,,,a46b4e54-384a-4054-ac85-75b0e5582436,268,,"[40.3, 17.9]",3829467,6,,,,,0.95584154,,Right Foot,,,"[78.3, 71.7]",,High Pass,,65.86684,,,,Bryan Dabo,3421.0,,True,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,21,Montpellier,139,['e919bb62-04bc-4604-a1f2-9eacd0bc5084'],33,,,,,,,,,,,,,,,,Montpellier,139,00:06:33.221,Pass,
,,,,,,,,,,,,,,,,,,,,,1.775501,,,,,,,,,,,,,,,,49549359-a0be-4052-ab9c-5335904c004f,272,,"[70.1, 72.9]",3829467,6,,,,,-3.1274092,,Right Foot,,,"[56.0, 72.7]",,Low Pass,,14.1014185,,,,Mathieu Deplagne,2975.0,,,,,,1,Regular Play,Bryan Dabo,3421.0,Right Wing,21,Montpellier,139,"['61c06bdf-3463-4245-b3b2-9279afe99c05', 'f86f9559-6020-464f-a8ba-fdd2684c7106']",37,,,,,,,,,,,,,,,,Montpellier,139,00:06:37.100,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.175441,,,,,,,,,,,,,,,,ac1c2ed8-496f-44c8-a3b9-8d21de1f2b5d,279,,"[53.4, 60.0]",3829467,6,,,,,-2.4329665,,Right Foot,,,"[51.3, 58.2]",,Ground Pass,,2.7658634,,Incomplete,,Vitorino Hilton da Silva,3674.0,,,,,Recovery,1,Regular Play,Paul Lasne,3682.0,Right Defensive Midfield,21,Montpellier,139,"['29fd7ef6-8219-42bf-b444-a8dd30c6909b', 'b935126f-737f-4127-ad3c-ca3d9d4ed247', 'efc3e531-8c7e-4635-8853-8845524edcd9']",41,,,,,,,,,,,,,,,,Montpellier,139,00:06:41.295,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.251973,,,,,,,,,,,,,,,,37e25923-927c-420a-8428-5a30956ae03b,284,,"[39.9, 46.1]",3829467,6,,,,,-1.3095778,,Left Foot,,,"[48.0, 15.8]",,Ground Pass,,31.363993,,,,Jonas Martin,2950.0,,,,,,1,Regular Play,Joris Marveaux,7590.0,Left Defensive Midfield,21,Montpellier,139,['3368a18c-9c4f-4482-aa75-eca881c678a1'],44,,,,,,,,,,,,,,,,Montpellier,139,00:06:44.292,Pass,
