50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,0fcdbf33-f1a9-4df4-938f-9e99eb5a2d33,1436,,,"[0.9, 65.5]",3900535,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stopilla Sunzu,23203.0,Right Center Back,90,Saint-Étienne,135,['98bb3623-0271-4239-9b24-53d49a4b31a7'],48,,,,,,,,,,,,,,,,Lille,143,00:41:48.588,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,514c4728-1218-4108-82a0-d4b04e9ff583,1444,,,"[46.3, 8.8]",3900535,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Benoît Assou-Ekotto,3047.0,Left Back,92,Lille,143,['c189f72f-1e46-4b2d-82e8-2a928a4ecd42'],28,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:28.873,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,602f2041-c0d1-4462-89ba-0ea906cfb015,1447,,,"[88.4, 59.4]",3900535,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Yassine Benzia,3673.0,Right Wing,92,Lille,143,['5f21dcd7-05cd-40bd-a4a5-626730bed016'],30,,,,,,,,,,,,,,,,Lille,143,00:42:30.701,Duel,True
,,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,0a83ee7b-062b-4485-81c4-3fd01fc8117d,1451,,,"[87.0, 39.8]",3900535,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marvin Martin,7441.0,Left Center Midfield,92,Lille,143,['f1141095-ca2a-4b18-99c2-33617b770c20'],32,,,,,,,,,,,,,,,,Lille,143,00:42:32.547,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3107b53d-31ad-43f5-b5ce-66cb054b1aa6,1483,,,"[72.2, 63.3]",3900535,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,95,Lille,143,['354a7b68-208f-4bad-9120-ffd51632f0e3'],31,,,,,,,,,,,,,,,,Lille,143,00:43:31.444,Duel,True
,,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,c40a27e6-1221-48fb-ad47-85dedad61b93,1487,,,"[61.6, 55.4]",3900535,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,96,Saint-Étienne,135,['5a247af4-9172-44fa-af1c-60b6dd8ce3a9'],35,,,,,,,,,,,,,,,,Lille,143,00:43:35.177,Duel,True
,,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,19339212-5285-4a8d-b709-b91fa2d0cad6,1500,,,"[29.9, 77.5]",3900535,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sébastien Corchia,6716.0,Right Back,96,Saint-Étienne,135,['d92c09e4-c530-4e96-a2b1-32454948f832'],42,,,,,,,,,,,,,,,,Lille,143,00:43:42.757,Duel,True
,,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,21bdba9d-cc88-43b3-b4d0-e6905c869574,1569,,,"[93.2, 14.8]",3900535,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,102,Lille,143,['e5e39ea1-e5d8-40eb-ac8d-c2993c6c367e'],5,,,,,,,,,,,,,,,,Lille,143,00:00:05.808,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,97e690a0-98e6-44d0-984c-ceb94691a5fd,1594,,,"[74.0, 32.4]",3900535,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,104,Lille,143,['4f891aea-6ac8-4631-83d3-d7f347129d8e'],48,,,,,,,,,,,,,,,,Lille,143,00:00:48.958,Duel,True
,,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,e121f576-7cf9-427d-b83f-47522432ff60,1600,,,"[68.3, 12.5]",3900535,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djibril Sidibé,3446.0,Left Back,104,Lille,143,['ac5f33fe-3313-4fbc-bcd5-659251c72ef5'],51,,,,,,,,,,,,,,,,Lille,143,00:00:51.751,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8ec74a84-ee35-479b-a2f4-30dc3738e0b2,1628,,,"[94.8, 69.2]",3900535,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Benzia,3673.0,Right Wing,105,Lille,143,['44e126ba-3417-4ad1-80e9-65acd7c616d1'],26,,,,,,,,,,,,,,,,Lille,143,00:01:26.063,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,19eb4603-331d-4d75-9526-71cb64e87a6b,1731,,,"[105.9, 23.2]",3900535,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kévin Monnet-Paquet,4431.0,Left Wing,114,Saint-Étienne,135,['c4e04038-a3d8-455a-86c2-3d78d03ac170'],3,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:03.912,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,42da825c-6d0c-4eb9-be1d-8de86cfef488,1771,,,"[7.5, 37.4]",3900535,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florentin Pogba,4802.0,Left Center Back,116,Lille,143,['6f42be42-cf10-479a-86f8-7a9b8be907bf'],49,,,,,,,,,,,,,,,,Saint-Étienne,135,00:05:49.815,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,ef1d4c75-c9a3-4956-8b0d-a78c4824dc95,1807,,,"[49.5, 3.0]",3900535,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,121,Saint-Étienne,135,['c49ca2bc-70f1-40a0-839e-f93eaade6fc5'],15,,,,,,,,,,,,,,,,Lille,143,00:07:15.791,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,c48a0754-95e7-4dbb-8dff-2caaa0eec87f,1901,,,"[113.0, 41.3]",3900535,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yassine Benzia,3673.0,Right Wing,130,Lille,143,['8cc16194-ce8b-450b-9390-baf516bff299'],23,,,,,,,,,,,,,,,,Lille,143,00:11:23.694,Duel,True
,,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,74db03f0-77ba-4328-ab88-31e7b79f8bca,1922,,,"[12.0, 7.1]",3900535,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kévin Monnet-Paquet,4431.0,Left Wing,132,Saint-Étienne,135,['164243e0-cb50-471f-a2cc-b58e307a587a'],43,,,,,,,,,,,,,,,,Saint-Étienne,135,00:11:43.488,Duel,True
,,,,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,17f92108-3b9d-488f-a2ce-8965213137cb,1927,,,"[104.5, 75.5]",3900535,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,132,Saint-Étienne,135,['588ecbbc-df3c-4ade-a4b2-7eee27b31d1e'],45,,,,,,,,,,,,,,,,Lille,143,00:11:45.101,Duel,True
,,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,1f52e922-e50c-4c44-bdfa-db5d08e20c8f,1971,,,"[81.3, 76.2]",3900535,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Pajot,3414.0,Right Defensive Midfield,134,Lille,143,['c1847297-8106-4670-a62b-996588cc6206'],54,,,,,,,,,,,,,,,,Saint-Étienne,135,00:12:54.897,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1e87b4cd-50c4-4ad1-8b59-398e5a50863b,1974,,,"[63.4, 73.8]",3900535,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Clerc,7707.0,Right Back,135,Lille,143,['76e10ba2-175a-44c0-93c7-b88bef99dad7'],17,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:17.222,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,03e48b77-738b-41fa-8a81-4379183f0091,1977,,,"[56.3, 75.1]",3900535,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Loïc Perrin,4263.0,Right Center Back,135,Lille,143,['26cef9b5-f41a-43d3-a91c-e3ace2e56528'],18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:13:18.694,Duel,True
,,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,92ec4835-2e75-457b-87df-da78eb92e374,2053,,,"[73.1, 58.4]",3900535,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Benzia,3673.0,Right Wing,141,Lille,143,['13b27b54-f97e-43dd-81b7-9ebaea93efd9'],9,,,,,,,,,,,,,,,,Lille,143,00:16:09.546,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,b4dbe14d-64cb-4302-8319-7e1d019c5a2f,2106,,,"[33.5, 13.6]",3900535,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rio Antonio Zoba Mavuba,40522.0,Center Defensive Midfield,142,Saint-Étienne,135,['3ac1e157-5a1a-4a45-9005-d30dd76cc271'],59,,,,,,,,,,,,,,,,Lille,143,00:16:59.745,Duel,True
,,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,7a4e25d7-5a18-4cbe-8ab7-4692faaf13d5,2125,,,"[26.1, 29.1]",3900535,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florentin Pogba,4802.0,Left Center Back,142,Saint-Étienne,135,['b22230ce-b614-4548-82cb-bf2eb74444c8'],16,,,,,,,,,,,,,,,,Saint-Étienne,135,00:17:16.871,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,c3ed1da2-e44c-4e0b-bd34-899ee7198b24,2140,,,"[60.0, 8.8]",3900535,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gadji Celi Carmen Junior Tallo,10330.0,Center Forward,143,Lille,143,['dccc5e0b-6337-4868-8546-e0e4375f3b21'],5,,,,,,,,,,,,,,,,Lille,143,00:18:05.586,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,50682c82-43b7-4e03-aed0-09272c6b8e1e,2162,,,"[41.7, 62.0]",3900535,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loïc Perrin,4263.0,Right Center Back,145,Lille,143,['6c2dde1f-b662-404a-8012-70c8c86f01f7'],0,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:00.692,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,fb8265fd-2d5b-4e1d-ab6b-085cc01b08c7,2166,,,"[76.7, 64.3]",3900535,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nolan Roux,3179.0,Center Forward,145,Lille,143,['2e5fe69c-0cb6-486c-9bb7-d5b1aac3ae6a'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:19:04.715,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,b89ab4c0-0cdb-4d2b-ac13-4720e5e5364b,2211,,,"[96.2, 50.2]",3900535,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,149,Lille,143,['5d1c685c-5949-4fa0-84a2-95487a890db3'],28,,,,,,,,,,,,,,,,Lille,143,00:20:28.796,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,573c2806-1d47-4d0c-ac56-21dc111076c9,2213,,,"[78.4, 36.5]",3900535,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marvin Martin,7441.0,Left Center Midfield,149,Lille,143,['116b76e8-838b-431a-87b6-44f7fdbe20a2'],30,,,,,,,,,,,,,,,,Lille,143,00:20:30.491,Duel,True
,,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,25cfca3f-d034-4ce7-984e-bda61d2733c6,2220,,,"[31.2, 53.8]",3900535,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vincent Pajot,3414.0,Right Defensive Midfield,149,Lille,143,['217f7547-21e5-4662-950d-25ce404c817a'],33,,,,,,,,,,,,,,,,Saint-Étienne,135,00:20:33.164,Duel,True
,,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,c6d2504c-2465-4e55-baa0-a06907a2b9a0,2226,,,"[92.2, 21.7]",3900535,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éric Bauthéac,40486.0,Left Wing,149,Lille,143,['e6f6d185-3b4c-4b9e-89f8-45e8b669d64b'],36,,,,,,,,,,,,,,,,Lille,143,00:20:36.185,Duel,True
,,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,de47def2-a759-4a46-9082-c1510c3577be,2250,,,"[9.1, 76.0]",3900535,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François Clerc,7707.0,Right Back,150,Lille,143,['d691a71f-6162-4948-916f-afd70490b22d'],23,,,,,,,,,,,,,,,,Saint-Étienne,135,00:21:23.912,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,60d8dde4-531d-4e1f-a4e8-db927ea09fae,2332,,,"[37.5, 16.0]",3900535,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Adama Soumaoro,3677.0,Left Center Back,160,Saint-Étienne,135,['422eba93-e5ba-408d-af57-5231d70efdbf'],38,,,,,,,,,,,,,,,,Lille,143,00:25:38.505,Duel,True
,,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,e80d9ab1-0f88-48a3-9bd1-716034f652f6,2365,,,"[2.0, 73.2]",3900535,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François Clerc,7707.0,Right Back,161,Lille,143,['b8d08c0a-9984-4738-8cd9-db4dbe3935dd'],19,,,,,,,,,,,,,,,,Saint-Étienne,135,00:26:19.200,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1b14edee-6d5a-4af0-82e4-3bd72141beb6,2369,,,"[95.6, 23.4]",3900535,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Éric Bauthéac,40486.0,Left Wing,162,Lille,143,['971ff4d6-ab54-4ab9-82a9-de769ce43d3d'],54,,,,,,,,,,,,,,,,Lille,143,00:26:54.494,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,533eb9c3-33f1-4242-a4ef-2c584e534485,2384,,,"[95.1, 17.3]",3900535,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kévin Monnet-Paquet,4431.0,Left Wing,164,Saint-Étienne,135,['4441ebe2-81ed-4768-8e32-4edf947bcf77'],23,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:23.825,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,83d1d177-7225-4c4d-b9d7-edeb093291c8,2386,,,"[87.3, 8.2]",3900535,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Renaud Cohade,3200.0,Left Defensive Midfield,164,Saint-Étienne,135,['4dc632e5-364b-451c-8bb3-615e24e691fd'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:27:25.764,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,13b6aabd-daab-4bb6-8186-5d2fccc8ae99,2448,,,"[95.7, 22.6]",3900535,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neal Maupay,4766.0,Left Wing,169,Saint-Étienne,135,['f3c3a0e4-6a56-4da6-9755-cbbdd628afc8'],7,,,,,,,,,,,,,,,,Saint-Étienne,135,00:31:07.550,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,c31dca65-c74c-4b67-98fa-d6aead9b1aac,2485,,,"[40.2, 6.3]",3900535,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Djibril Sidibé,3446.0,Left Back,170,Saint-Étienne,135,['bc5e887d-8724-4b97-bb01-3fbbb2e743fc'],45,,,,,,,,,,,,,,,,Lille,143,00:31:45.148,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,856b9eab-ec6f-4f27-a189-137fcce2287f,2514,,,"[49.8, 67.3]",3900535,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,François Clerc,7707.0,Right Back,172,Lille,143,['a14fc847-dab4-40cf-8d88-deeae5c430a8'],52,,,,,,,,,,,,,,,,Saint-Étienne,135,00:32:52.596,Duel,True
,,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,7df1d27c-ae28-4513-a7fe-e77fda2f62ec,2556,,,"[61.9, 38.8]",3900535,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renaud Cohade,3200.0,Left Defensive Midfield,176,Saint-Étienne,135,['1471da20-e9b2-4d16-ad64-cbde99f320f7'],51,,,,,,,,,,,,,,,,Saint-Étienne,135,00:34:51.409,Duel,True
,,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,9f42be77-2e4a-46b3-92ae-5d16ed072b04,2566,,,"[23.5, 58.7]",3900535,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Back,177,Lille,143,['12aeaeb0-df67-4dd0-877e-718f31747ae1'],56,,,,,,,,,,,,,,,,Lille,143,00:34:56.199,Duel,True
,,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,204ce532-c4c9-40c7-b823-2a086bbbf446,2571,,,"[98.4, 25.9]",3900535,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Renaud Cohade,3200.0,Left Defensive Midfield,177,Lille,143,['99610d72-9a2b-492e-b7d5-0f53d7ae46c6'],59,,,,,,,,,,,,,,,,Saint-Étienne,135,00:34:59.491,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d0447b89-4a25-4534-b024-df9cdd918b3c,2583,,,"[63.6, 15.9]",3900535,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Renaud Cohade,3200.0,Left Defensive Midfield,179,Saint-Étienne,135,['88585081-83f0-4475-a5df-774c0f25a14f'],44,,,,,,,,,,,,,,,,Saint-Étienne,135,00:35:44.202,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,69386502-4530-4196-9d4f-8824288713a3,2599,,,"[72.5, 26.9]",3900535,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Baptiste Guillaume,3357.0,Center Forward,180,Lille,143,['2c155aee-8f75-400d-8d9d-4bbd146f304f'],20,,,,,,,,,,,,,,,,Lille,143,00:36:20.789,Duel,True
,,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,6994effe-8f80-4d37-bcf9-2e0974f12031,2609,,,"[43.4, 32.4]",3900535,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stopilla Sunzu,23203.0,Right Center Back,180,Lille,143,['2892f22e-e7fb-48b0-9f4b-7dbb5b033ff6'],25,,,,,,,,,,,,,,,,Lille,143,00:36:25.549,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,493409dc-d448-40ef-b257-66a902f7aa26,2617,,,"[31.5, 60.5]",3900535,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loïc Perrin,4263.0,Right Center Back,181,Lille,143,['ffa76405-ee19-4c11-a5e1-cc2d0047a83c'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:04.472,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,48fd1a7c-6000-4fa9-99f2-9e81033b45c8,2626,,,"[75.3, 38.6]",3900535,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neal Maupay,4766.0,Center Forward,182,Saint-Étienne,135,['159c7961-2fa4-478c-9f71-daa8c4dfb0a9'],13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:13.364,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9ccc1f4b-0400-4f36-9872-038e0770af20,2653,,,"[90.2, 58.0]",3900535,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nolan Roux,3179.0,Right Wing,184,Saint-Étienne,135,['64115e8a-e523-4086-83c9-3c9de002ddad'],55,,,,,,,,,,,,,,,,Saint-Étienne,135,00:37:55.797,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ab1dc892-5d9e-48de-b07f-294ff72baea0,2655,,,"[45.9, 32.4]",3900535,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marvin Martin,7441.0,Left Center Midfield,184,Saint-Étienne,135,['a5da31ce-a85d-4140-8285-e1cab6cddbf9'],57,,,,,,,,,,,,,,,,Lille,143,00:37:57.987,Duel,True
,,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,d769df62-9d93-449a-b765-c92848fd25af,2672,,,"[12.6, 2.4]",3900535,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Pajot,3414.0,Right Defensive Midfield,184,Saint-Étienne,135,['ec99f59c-ff83-4f94-9a54-e5c5954f7ca4'],17,,,,,,,,,,,,,,,,Saint-Étienne,135,00:38:17.699,Duel,True
,,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,83fb68b3-8dd2-4967-aff9-1fb1af9d25dc,2676,,,"[107.7, 75.0]",3900535,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Balmont,3211.0,Right Center Midfield,185,Lille,143,['183a0cc5-dbb6-41de-9a12-c881e21e7e39'],18,,,,,,,,,,,,,,,,Lille,143,00:38:18.812,Duel,True
,,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,b82ecec5-666d-4232-b6bc-85010a2b032f,2708,,,"[6.3, 19.4]",3900535,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benoît Assou-Ekotto,3047.0,Left Back,188,Lille,143,['c268d6cd-6b13-413a-86c7-a9f67c44d44a'],37,,,,,,,,,,,,,,,,Saint-Étienne,135,00:39:37.774,Duel,True
,,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,f1db06a6-e208-497a-8b71-8f6a29de3e28,2753,,,"[21.1, 23.9]",3900535,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François Clerc,7707.0,Right Back,192,Saint-Étienne,135,['0b19bcec-a542-4a8d-bdeb-0b2dd659fbed'],26,,,,,,,,,,,,,,,,Saint-Étienne,135,00:41:26.297,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,752bc3ae-f6f7-4951-8c15-c58bc28834aa,2781,,,"[53.6, 27.3]",3900535,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florentin Pogba,4802.0,Left Center Back,193,Lille,143,['9168e9fb-ae59-47ae-9e1b-99fe8931c3e3'],18,,,,,,,,,,,,,,,,Saint-Étienne,135,00:42:18.706,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9c763ab8-0b8e-4768-9f5b-c4383c7d33ae,2814,,,"[99.7, 48.1]",3900535,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nolan Roux,3179.0,Right Wing,196,Saint-Étienne,135,['991a3fb5-3721-48d3-841c-772d29e816b1'],4,,,,,,,,,,,,,,,,Saint-Étienne,135,00:43:04.628,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,da5210f4-ca45-44fe-81f1-b84a83ed549e,2847,,,"[33.8, 62.9]",3900535,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loïc Perrin,4263.0,Right Center Back,199,Lille,143,['3e388556-8443-4590-af74-fd48f749a17e'],13,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:13.893,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,5bb7db50-2b8b-4e99-aadf-e3523b5279d3,2862,,,"[63.6, 68.2]",3900535,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Pajot,3414.0,Right Defensive Midfield,199,Lille,143,['56a88cc3-76f5-458a-a39f-333ce319860d'],25,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:25.150,Duel,True
,,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,869b7abc-817a-44df-94bc-edf66e107b62,2868,,,"[55.9, 76.2]",3900535,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,François Clerc,7707.0,Right Back,199,Lille,143,['f981ce7d-b77e-400e-bff6-711d047052ff'],27,,,,,,,,,,,,,,,,Saint-Étienne,135,00:44:27.694,Duel,True
,,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d4e65969-c981-4f5b-9371-77a795cce424,2875,,,"[90.6, 8.3]",3900535,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Baptiste Guillaume,3357.0,Center Forward,200,Lille,143,['c04a064d-3f6a-4d2a-8182-424a64896443'],51,,,,,,,,,,,,,,,,Lille,143,00:44:51.162,Duel,True
