50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,d11077f0-27ab-4cfb-ac48-dcc06bd40568,1336,,,"[1.2, 39.2]",3893829,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,77,France Women's,861,['9159b67b-0d65-49cb-a663-8896906f22d7'],17,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:43:17.292,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.5, 40.0]",,Set,,Shot Faced,76e46f3d-aff7-43c3-8636-02b616970f3b,1410,,,"[1.5, 40.0]",3893829,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,80,France Women's,861,['d37a9d3b-9295-4813-9373-87fd8440ef86'],6,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:45:06.496,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Claim,,,Keeper Sweeper,04d5bbd9-022f-4282-be51-69278c5592d8,1433,,,"[12.2, 35.2]",3893829,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pauline Peyraud Magnin,15615.0,Goalkeeper,82,France Women's,861,['00808c31-353c-4186-bb63-e5d7dfa5aa34'],49,,,,,,,,,,,,,,,,,,France Women's,861,00:45:49.983,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Set,Diving,Goal Conceded,6b77cb49-e4df-436b-8530-1f84e2649d42,1591,,,"[3.0, 40.8]",3893829,49,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,90,France Women's,861,['64aba661-0615-4e8e-a25a-865b22c1b2d8'],21,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:49:21.641,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[0.9, 39.7]",,Set,,Shot Faced,476834bb-0859-4dcd-abc4-68aab413c3d1,1733,,,"[0.9, 39.7]",3893829,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,102,France Women's,861,['a7dee6d5-2110-405d-b8a8-465f81e883ce'],16,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:03:16.212,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Set,Diving,Penalty Conceded,689b75ac-341b-4fcf-be5a-8a35993d5d4c,1738,,,"[1.0, 40.0]",3893829,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,103,France Women's,861,['f4c30420-4d54-44c3-8170-d69e543f94a9'],13,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:13.763,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.3, 38.9]",,Set,,Shot Faced,a6e159d0-1bae-498a-8059-4dd3db998a2b,1853,,,"[2.3, 38.9]",3893829,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,110,France Women's,861,['09a0daaa-0cd9-4abe-a2c6-0efcc145c6f1'],11,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:09:11.992,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Set,Diving,Penalty Conceded,db3017f7-3ada-4f99-93a0-f7e422aa3a4e,2116,,,"[1.0, 40.0]",3893829,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Pauline Peyraud Magnin,15615.0,Goalkeeper,124,Panama Women's,16803,['927dd909-8838-4d60-bb02-a1418526d51e'],50,,,,,,,,,,,,,,,,,,France Women's,861,00:18:50.357,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,Right Hand,,Touched Out,Set,Standing,Shot Saved,fb709a71-ddb0-42b0-9700-07959c5d9960,2272,,,"[1.7, 40.7]",3893829,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,136,France Women's,861,['e69b0550-7250-499b-b998-23ed8857e810'],9,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:26:09.737,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,In Play Safe,,,Punch,1bcb1b8e-2c98-4950-b03b-29488b82ecd1,2278,,,"[6.5, 43.2]",3893829,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,138,France Women's,861,['41b5bb5c-6fd0-484f-8293-8cee85eff9c8'],4,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:27:04.080,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[3.5, 39.0]",,Set,,Shot Faced,7bc4eadc-3c04-400e-850c-0b6eca3089cf,2447,,,"[3.5, 39.0]",3893829,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,143,France Women's,861,['4edb675d-5765-4091-bc07-b753029997f6'],8,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:32:08.972,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,Success,,,Collected,eaeba7de-242e-4990-9c2e-239d77c4ffd2,2548,,,"[4.3, 40.8]",3893829,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pauline Peyraud Magnin,15615.0,Goalkeeper,150,France Women's,861,,3,,,,,,,,,,,,,,,,,,France Women's,861,00:36:03.968,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[2.9, 40.3]",,Set,,Shot Faced,0fdce7c5-bf1b-40b2-bae1-efaa73c852a6,2584,,,"[2.9, 40.3]",3893829,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,152,Panama Women's,16803,['7cc789e0-8b64-49bc-a0d3-6bfd7042fbed'],36,,,,,,,,,,,,,,,,,,France Women's,861,00:37:36.750,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.3, 39.8]",,Set,,Shot Faced,b6e0aa71-f321-460a-ae99-518d35002e58,2645,,,"[1.3, 39.8]",3893829,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,155,Panama Women's,16803,['8bedfbca-9fc1-42f5-94ec-2d5f65cd7c3a'],6,,,,,,,,,,,,,,,,,,France Women's,861,00:39:06.105,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,No Touch,Prone,Standing,Goal Conceded,dffe366e-8098-4aeb-a52a-6fb9542e2fbd,2693,,,"[1.7, 38.9]",3893829,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pauline Peyraud Magnin,15615.0,Goalkeeper,160,Panama Women's,16803,['b993145d-4c02-4c11-86be-a81aab41117a'],10,,,,,,,,,,,,,,,,,,France Women's,861,00:41:10.335,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.8, 40.4]",,Set,,Shot Faced,37a04f2a-f98b-43a3-bf35-efbd4219d299,2796,,,"[1.8, 40.4]",3893829,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,165,France Women's,861,['52413aa6-1b2e-4fa4-97e6-7e64c7161979'],18,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:47:18.321,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,Right Hand,,Touched In,Set,Standing,Goal Conceded,b9431d4f-1934-4cbe-bc25-812a0ae0e504,3105,,,"[1.6, 37.0]",3893829,99,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yenith Elizabett Bailey de la Cruz,402781.0,Goalkeeper,180,France Women's,861,['691c7fcf-afb8-405d-bbd9-310c5c9c1daf'],9,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:54:09.527,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50957601-f1f9-4da5-b8b7-6b2b6362d5f0,54,,,"[49.9, 69.0]",3893829,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carina Alicia Baltrip-Reyes,402784.0,Left Back,7,France Women's,861,['66814d49-41ab-4b8a-82f9-797734d76750'],0,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:03:00.281,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,525c2a65-f9c7-46d8-beb9-100f41746f38,123,,,"[12.7, 14.1]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hilary Stacy Jaén Rodríguez,402794.0,Right Back,11,France Women's,861,['3b1a551f-b585-461e-a4ca-9c1a5559399b'],6,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:05:06.389,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,84f48e5a-0dd9-40db-932c-a732f0507463,126,,,"[106.8, 34.8]",3893829,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Center Forward,11,France Women's,861,,8,,,,,,,,,,,,,,,,,,France Women's,861,00:05:08.857,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,64d0ee55-d866-4e51-8cc1-4cd9c0512138,194,,,"[10.3, 23.5]",3893829,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hilary Stacy Jaén Rodríguez,402794.0,Right Back,13,France Women's,861,['7c9b52ed-f8a6-42da-95bb-76a64ef11765'],22,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:22.006,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b947a9b4-5025-4e2f-8f7f-cbe41bd118e0,195,,,"[9.3, 30.5]",3893829,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,13,France Women's,861,,22,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:06:22.311,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0a083d65-e3b7-4364-81f6-1e633bce58f5,271,,,"[18.4, 39.9]",3893829,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,16,France Women's,861,['03b6d6c4-5918-4cbe-8caf-4848337e3ec4'],55,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:08:55.665,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d83530ad-32d3-41fb-88e7-ea293201a4c9,287,,,"[5.6, 55.3]",3893829,9,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wendy Yisbel Natis Bárcenas,402792.0,Right Center Back,16,France Women's,861,['cf76904c-d00a-49d2-b823-a3e650e0a94d'],14,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:09:14.630,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4440a7ca-1af5-40d3-adc9-2489b7c3e0aa,347,,,"[2.8, 35.2]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carmen Milagros Montenegro Martínez,402790.0,Left Center Midfield,21,France Women's,861,['864f9694-033a-41b4-b78e-7a02a8effd9f'],38,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:11:38.982,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3f3c586c-ff38-44af-8772-b85553a50866,359,,,"[5.8, 23.5]",3893829,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,21,France Women's,861,['d53cd960-350f-4687-956f-04bc5647ab6e'],45,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:11:45.261,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0776ac6f-16d4-4d40-a252-72b9d30e6388,383,,,"[13.7, 9.6]",3893829,12,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aldrith Ivana Quintero Humphries,359388.0,Right Center Midfield,21,France Women's,861,['ebbe191f-c6eb-433f-9f79-8a0c25f04162'],4,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:12:04.832,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,de321140-cf9d-456b-b59c-a76c478c8925,404,,,"[79.2, 55.8]",3893829,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kadidiatou Diani,10137.0,Center Forward,24,France Women's,861,['f85033be-c294-4649-a84d-fffc265af101'],24,,,,,,,,,,,,,,,,,,France Women's,861,00:13:24.747,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dc6aca78-538d-42ef-821b-5de92ec4c188,465,,,"[43.3, 2.5]",3893829,14,,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carmen Milagros Montenegro Martínez,402790.0,Left Center Midfield,29,France Women's,861,['38dcc2c3-e403-4405-822a-eb50d77a8c33'],53,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:14:53.641,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c2b635ec-de61-474c-96bc-31c344e7f3f8,605,,,"[97.8, 3.6]",3893829,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carina Alicia Baltrip-Reyes,402784.0,Left Back,35,France Women's,861,,46,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:18:46.015,Block,
,,,True,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,fd770f6e-8836-4088-ab6c-a55fbdb44aca,650,,,"[2.7, 38.3]",3893829,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deysiré Mayte Salazar Biscaino,402798.0,Center Defensive Midfield,38,Panama Women's,16803,['ef2cccd9-c9c8-4dbf-b32f-3c00484fc024'],2,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:20:02.734,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,7d585d19-2eb1-462e-bb9f-e2e0fc0bfc48,660,,,"[104.0, 68.6]",3893829,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emily Masiel Cedeño Coba,402788.0,Right Midfield,39,Panama Women's,16803,['f5d73295-d729-42d0-b9f4-60a6e9dd8ca8'],2,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:21:02.470,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,275c0e0f-e7d1-45cf-95ff-f238bc3f49f0,707,,,"[108.3, 70.8]",3893829,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vicki Becho,49233.0,Right Midfield,42,France Women's,861,['c5e4042e-fd70-4dcc-bf9c-cf1c3a463574'],6,,,,,,,,,,,,,,,,,,France Women's,861,00:22:06.788,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8c59c1c5-ff24-4ab3-905f-32284f8c8faf,812,,,"[3.9, 24.7]",3893829,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,52,France Women's,861,,11,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:27:11.167,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,59e0de3f-9909-4650-acb4-a5c6598ed055,814,,,"[3.9, 36.8]",3893829,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wendy Yisbel Natis Bárcenas,402792.0,Right Center Back,52,France Women's,861,['30ab2849-c9a8-47f5-8672-5b7f3b358d0b'],12,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:27:12.033,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7e81fda9-f192-4326-8d6b-62ad134a140b,954,,,"[24.4, 49.6]",3893829,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wendy Yisbel Natis Bárcenas,402792.0,Right Center Back,59,France Women's,861,,15,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:31:15.296,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ad3e3e08-ba2f-45af-b1eb-171f9f4f3894,1013,,,"[1.5, 40.8]",3893829,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hilary Stacy Jaén Rodríguez,402794.0,Right Back,62,France Women's,861,['9ccadc15-2075-491d-a6c7-2833bed272ca'],45,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:33:45.995,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5445c0c6-36df-418d-b6b8-86f4c12a3cdb,1053,,,"[7.9, 34.6]",3893829,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,63,France Women's,861,['6dde9293-8743-46fd-b502-e3444bfd3aa0'],33,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:35:33.803,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1f1e6c05-0bfe-45b0-8b10-d655a0907909,1450,,,"[13.7, 24.7]",3893829,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carina Alicia Baltrip-Reyes,402784.0,Left Back,82,France Women's,861,['312a7534-e4ae-4047-b939-d7dc27731f06'],6,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:46:06.605,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7b35dc9c-3b8c-4ad9-be7b-af201d273c30,1553,,,"[85.0, 32.0]",3893829,47,,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Clara Mateo,31636.0,Center Attacking Midfield,87,France Women's,861,,54,,,,,,,,,,,,,,,,,,France Women's,861,00:47:54.922,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a0468aaf-30c6-41ec-ae18-e0e4a8fcc8ae,1634,,,"[71.1, 72.0]",3893829,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hilary Stacy Jaén Rodríguez,402794.0,Right Back,95,France Women's,861,['a15223d8-c61c-4cb9-9dd2-4e036689bed5'],22,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:00:22.903,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,991ec5a7-c3d7-4a57-ba41-7a3e0c8d8915,1729,,,"[9.9, 12.4]",3893829,47,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carina Alicia Baltrip-Reyes,402784.0,Left Back,101,France Women's,861,['5dfb577b-284d-49bc-8096-ad4786257633'],39,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:02:39.663,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,495d4405-e6c2-43c1-b0fc-0fb460d90e1f,1734,,,"[13.3, 43.2]",3893829,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wendy Yisbel Natis Bárcenas,402792.0,Left Center Back,102,France Women's,861,,16,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:03:16.278,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7fa59c54-0d65-4e2f-82a6-e2025bbd2a4e,1745,,,"[84.6, 55.5]",3893829,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vicki Becho,49233.0,Center Attacking Midfield,104,Panama Women's,16803,['4d44e462-e806-4f07-bc62-4fd136064c87'],52,,,,,,,,,,,,,,,,,,France Women's,861,00:06:52.749,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b3cac03e-2f43-43e8-83f3-f7b4c8ffb1b0,1832,,,"[108.7, 54.9]",3893829,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clara Mateo,31636.0,Right Midfield,109,France Women's,861,,21,,,,,,,,,,,,,,,,,,France Women's,861,00:08:21.656,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aecdad0c-9023-454a-a286-b01d2f70734a,1848,,,"[3.7, 57.3]",3893829,53,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carmen Milagros Montenegro Martínez,402790.0,Left Center Midfield,109,France Women's,861,['c1004ea0-31b7-4f4d-bd5d-aab83ddd7f83'],39,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:08:39.914,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c22b90d6-4da3-48fb-a80d-49738e1bf9dd,2008,,,"[75.6, 59.8]",3893829,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Right Defensive Midfield,116,Panama Women's,16803,['ba480e54-fd91-4c05-95f9-85fb1cac2a31'],30,,,,,,,,,,,,,,,,,,France Women's,861,00:13:30.480,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d2fb4160-7c93-4140-ba91-839bb8d84437,2020,,,"[12.9, 30.3]",3893829,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wendy Yisbel Natis Bárcenas,402792.0,Left Center Back,117,France Women's,861,['2f579d86-a686-418d-a6f2-5db35dfe0755'],39,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:13:39.893,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,0fdb5508-337a-4a61-aa23-001ce224d4d0,2031,,,"[78.1, 56.4]",3893829,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Léa Le Garrec,31529.0,Right Defensive Midfield,118,Panama Women's,16803,['c7d97901-f085-4875-959c-b9ed08d9c174'],45,,,,,,,,,,,,,,,,,,France Women's,861,00:13:45.709,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,a32b88c1-1220-44cf-a6f5-ea497000de61,2162,,,"[110.4, 68.8]",3893829,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clara Mateo,31636.0,Right Midfield,128,France Women's,861,['82f91cf8-d78a-4067-a133-9dc98f550679'],40,,,,,,,,,,,,,,,,,,France Women's,861,00:21:40.312,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d40fe97b-93ae-421c-9fb8-b32acfe8836d,2171,,,"[19.1, 14.5]",3893829,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aldrith Ivana Quintero Humphries,359388.0,Right Defensive Midfield,128,France Women's,861,['8d53d7f8-da59-475c-9c51-51842216b8bc'],44,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:21:44.900,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,09d0d5a3-1358-4138-af8a-3a87779ce132,2437,,,"[12.4, 59.6]",3893829,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hilary Stacy Jaén Rodríguez,402794.0,Right Back,143,France Women's,861,['83436275-b032-42e2-bf84-5deb417a6cfd'],1,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:32:01.653,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,26b35aab-118d-4e52-93bc-063e7f1465ec,2748,,,"[108.3, 21.3]",3893829,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amel Majri,15249.0,Left Defensive Midfield,162,Panama Women's,16803,,19,,,,,,,,,,,,,,,,,,France Women's,861,00:45:19.535,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,c9bd6dcc-8b8b-4f00-8549-d7389c51e9bd,2892,,,"[110.4, 21.8]",3893829,94,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viviane Asseyi,25834.0,Left Midfield,169,France Women's,861,,1,,,,,,,,,,,,,,,,,,France Women's,861,00:49:01.780,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1c0ef5c0-350d-4ce9-aabe-41f2dcda75b0,2908,,,"[59.3, 74.0]",3893829,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erika Janeth Hernández Díaz,402787.0,Right Wing,171,France Women's,861,['b3fd6580-ecba-432d-8280-9fe1bb9ff227'],5,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:50:05.585,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,978ef104-1fad-44c9-9336-f54b19a4abdd,2962,,,"[68.3, 52.6]",3893829,96,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Amel Majri,15249.0,Left Defensive Midfield,173,Panama Women's,16803,['bd8a407d-c904-47c9-a336-56f4023d6558'],21,,,,,,,,,,,,,,,,,,France Women's,861,00:51:21.764,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7ace5b4a-9d67-42af-8975-e943e7521694,3152,,,"[22.3, 11.5]",3893829,101,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laurina Fazer,45157.0,Center Attacking Midfield,183,Panama Women's,16803,['b5db72ac-e322-45e2-9668-30ab0fad8457'],4,,,,,,,,,,,,,,,,,,France Women's,861,00:56:04.207,Block,
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,2cdccae9-86b4-434b-97cc-56165f841aeb,80,,,"[17.0, 10.9]",3893829,4,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,8,Panama Women's,16803,['f0302f93-892f-4523-ae64-98ae7412fa8c'],0,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:04:00.738,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,473b8c60-de65-48d1-963f-f9b008348272,86,,,"[10.1, 23.2]",3893829,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yomira Tibisay Pinzón Ríos,402786.0,Left Center Back,9,France Women's,861,['43089f3d-501e-478b-bb5a-3960a5bbc923'],12,,,,,,,,,,,,,,,,,,Panama Women's,16803,00:04:12.346,Clearance,True
