bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[65.8, 60.3]",,,,,,,,,,,,3.605494,,,,,,,,,,006890e0-fb3d-42ee-b2ce-b1c8cc78d196,337,,,"[69.7, 55.0]",3893810,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Left Defensive Midfield,22,Portugal Women's,864,"['4f0dbf3b-a524-47d8-8b0d-f73068cb1cc6', '5d9d90d2-ae18-4da6-8735-6bc3cf41840f', 'b8c3606c-c790-42be-a386-099a8ec47850']",39,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:39.772,Carry,True
,,,,,,"[17.0, 45.5]",,,,,,,,,,,,2.720309,,,,,,,,,,c20239a9-0b61-4bf4-b3ea-09504d2ecff4,344,,,"[15.6, 46.6]",3893810,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,22,Portugal Women's,864,"['30e8ff67-6462-4e5b-964a-de368b5edb65', '34b20d2d-0964-4c2c-bbd7-5e2777aa4463']",49,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:49.258,Carry,
,,,,,,"[25.3, 40.4]",,,,,,,,,,,,2.085073,,,,,,,,,,9a4edd11-8bc5-4a28-896b-b86fd20dc9d4,347,,,"[19.9, 41.8]",3893810,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,22,Portugal Women's,864,"['3547fbc1-6d0a-4637-93c7-c53a57a918a0', 'ee8667cf-204f-4a39-ba04-40be7178c1b0']",53,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:53.024,Carry,
,,,,,,"[49.9, 34.1]",,,,,,,,,,,,4.152947,,,,,,,,,,594b4fc8-f4ac-47b0-8744-23772c614e2e,350,,,"[39.8, 37.8]",3893810,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreia de Jesus Jacinto,327442.0,Right Defensive Midfield,22,Portugal Women's,864,"['25673e28-dc18-4d1a-b444-65a37e2ab9b2', '64898280-def6-4573-83d3-bcc88635e27a']",56,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:56.272,Carry,
,,,,,,"[111.0, 14.6]",,,,,,,,,,,,0.248486,,,,,,,,,,612e16c5-5f6b-4213-b1b2-22a52757ec02,354,,,"[110.1, 14.7]",3893810,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,22,Portugal Women's,864,"['21f07e86-8d76-448e-8b24-57d62cea3a6d', '4a4ff3f9-8625-40b2-b702-f80dbf5e728d', '952ba180-2096-40cd-989d-dbd07aefaab5', 'e3d66629-8b66-4d4f-a076-7c8082721b4f']",5,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:05.269,Carry,True
,,,,,,"[110.7, 22.1]",,,,,,,,,,,,1.508589,,,,,,,,,,802feff5-29a5-4d78-be86-8738e6dad124,357,,,"[111.0, 14.6]",3893810,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,22,Portugal Women's,864,"['21f07e86-8d76-448e-8b24-57d62cea3a6d', '7f270734-8336-45d9-b184-ad1cca53c936', '952ba180-2096-40cd-989d-dbd07aefaab5']",5,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:05.517,Carry,True
,,,,,,"[13.3, 65.8]",,,,,,,,,,,,2.328289,,,,,,,,,,74848185-d333-4545-8b43-c67b4a164c05,367,,,"[10.8, 63.2]",3893810,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thị Diễm My Lê,401872.0,Center Back,23,Vietnam Women's,16769,"['0cfe22e9-324d-4c0f-b064-acc9cc9e537c', '632194ee-a4a5-4592-bea5-de3803e08da4']",37,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:11:37.483,Carry,
,,,,,,"[85.1, 27.8]",,,,,,,,,,,,1.795303,,,,,,,,,,e4df281f-693d-4ab8-b8fd-29f9144bf417,372,,,"[79.1, 15.0]",3893810,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,24,Portugal Women's,864,"['36f2dbf1-0fb2-45a5-8b36-baa611849c5c', '7cf265f6-a34c-49c4-aee7-3f75927f1c66', 'b418df1f-c630-4570-947f-d2d74c84c378', 'f9922a52-97a1-41ed-bfa9-627f69733ea5']",55,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:55.582,Carry,True
,,,,,,"[19.2, 37.1]",,,,,,,,,,,,2.691108,,,,,,,,,,f679fd02-69fe-4909-8810-c9d92d8d8a02,382,,,"[19.2, 35.7]",3893810,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,26,Portugal Women's,864,"['8d25177e-4bd4-4d96-845b-2032ff900ab9', '9852bb5b-b52c-4e7b-b0e9-9e9967785a89']",28,,,,,,,,,,,,,,,,,Portugal Women's,864,00:12:28.468,Carry,
,,,,,,"[19.4, 51.3]",,,,,,,,,,,,0.04,,,,,,,,,,e11749b8-7f55-4bdd-a083-b4e6b4d7d64a,385,,,"[19.4, 51.3]",3893810,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ana Borges,10141.0,Right Center Back,26,Portugal Women's,864,"['204d4433-1771-4707-9070-d8889fb4aa37', '93a55018-1d31-4017-9275-cba55db2acbd']",32,,,,,,,,,,,,,,,,,Portugal Women's,864,00:12:32.502,Carry,
,,,,,,"[16.0, 45.1]",,,,,,,,,,,,0.08,,,,,,,,,,299ea0a3-8020-4347-8caf-0396e2faef8c,389,,,"[13.6, 43.9]",3893810,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,26,Portugal Women's,864,"['68a9b1a0-83c9-4a5e-a21a-04890e70a93d', '6af400a4-04a2-4ee9-af6a-3f740e991b87', '9ca82de4-89b3-4085-b684-419002bc49a5']",33,,,,,,,,,,,,,,,,,Portugal Women's,864,00:12:33.650,Carry,True
,,,,,,"[113.8, 50.0]",,,,,,,,,,,,2.43833,,,,,,,,,,6b5f04cc-799b-4a92-97f9-9550397cdff3,395,,,"[95.3, 53.5]",3893810,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,26,Portugal Women's,864,"['1cd15ef4-50e3-4eca-8ce0-c3c2ce89e97d', 'c557fa61-5821-4f4a-9e12-4d51fb9f6bf1', 'f86f8bd3-a2e0-4b8e-ad6f-5dc9afea284d']",40,,,,,,,,,,,,,,,,,Portugal Women's,864,00:12:40.715,Carry,True
,,,,,,"[102.3, 73.0]",,,,,,,,,,,,2.349763,,,,,,,,,,0be6bea1-365c-4dfc-8094-5de37afe9b38,411,,,"[93.3, 72.2]",3893810,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,28,Portugal Women's,864,"['02b5c108-18d0-4e76-b85b-8314152e2e42', 'a84f0670-0a16-4a21-8529-91fd394e4245', 'bc869f3f-b90d-480c-99d8-a8d5d9b01327']",23,,,,,,,,,,,,,,,,,Portugal Women's,864,00:13:23.309,Carry,True
,,,,,,"[4.4, 6.7]",,,,,,,,,,,,3.655716,,,,,,,,,,27780102-1120-4da3-9dcf-bd800e7c12b0,414,,,"[17.8, 7.1]",3893810,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thu Trần Thị,401874.0,Left Center Back,29,Vietnam Women's,16769,"['1b642127-07ed-4129-bf7d-82f091b66a22', 'a8cfdf64-3d39-46ba-8936-272495f297e7']",25,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:13:25.659,Carry,
,,,,,,"[41.0, 4.4]",,,,,,,,,,,,0.103718,,,,,,,,,,24a0e111-64ed-410d-8dba-20e6a1eb248f,417,,,"[41.0, 4.4]",3893810,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Như Huỳnh,401889.0,Center Forward,29,Vietnam Women's,16769,"['3660dc7f-f5d8-4cad-ad98-d2b0ac72a6d7', 'a898eedc-18e2-4257-a19a-a6e8d35afd7c']",32,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:13:32.722,Carry,
,,,,,,"[64.1, 2.6]",,,,,,,,,,,,1.491413,,,,,,,,,,baf94317-cf38-4ceb-bc40-91521a3120dd,421,,,"[49.7, 4.6]",3893810,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thị Thanh Nhã Nguyễn,401885.0,Left Wing,29,Vietnam Women's,16769,"['181b4bec-e50e-4434-9578-dfdd42a8253a', '2673edd6-8b2a-4291-88d1-8dddc92bc378', '6c959187-451f-4953-af2d-63bf3ecdba79']",34,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:13:34.802,Carry,True
,,,,,,"[18.9, 53.5]",,,,,,,,,,,,1.553986,,,,,,,,,,6592df4d-3dba-4286-85dc-a972407649fb,425,,,"[19.4, 53.5]",3893810,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,30,Portugal Women's,864,"['13abaf4f-31ef-4e53-8c6a-a963c6f670c9', 'ae4c976b-fb33-4940-8bcb-5c5804b01931']",40,,,,,,,,,,,,,,,,,Portugal Women's,864,00:13:40.843,Carry,
,,,,,,"[47.6, 21.0]",,,,,,,,,,,,3.126437,,,,,,,,,,630ca3e0-0637-4a76-bce3-daab9268f530,436,,,"[39.8, 27.7]",3893810,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,31,Portugal Women's,864,"['3dbbb539-f670-4c16-8c65-d2d1f399a3d4', '3f752856-61e1-4ac9-93d9-a29bcf1c1d63']",57,,,,,,,,,,,,,,,,,Portugal Women's,864,00:13:57.896,Carry,
,,,,,,"[112.4, 2.6]",,,,,,,,,,,,5.05293,,,,,,,,,,f034120b-875b-4b65-93a0-7e5874346473,439,,,"[113.8, 15.0]",3893810,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Telma Raquel Velosa Encarnação,276577.0,Left Center Forward,31,Portugal Women's,864,"['36af6db9-b4f5-4697-b59d-c8cbb16574e7', '3f50d724-bdc1-4952-8633-e6caf5076346', 'd4349631-18ae-4c19-8bf2-6dd269a9daf0']",5,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:05.393,Carry,True
,,,,,,"[77.4, 14.3]",,,,,,,,,,,,1.532037,,,,,,,,,,37c4b935-89c5-4843-aa50-b6efc2df5121,443,,,"[78.1, 12.2]",3893810,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ana Rita Silva Seiça,62910.0,Left Center Back,31,Portugal Women's,864,"['6ffbdca6-1095-4765-b41a-f1ae4bfd2818', '97ae572f-8555-459a-ba82-7b88c5b96da2']",12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:12.127,Carry,
,,,,,,"[71.4, 31.8]",,,,,,,,,,,,1.306176,,,,,,,,,,978a53f5-6170-46f4-9d78-a580af292c9a,446,,,"[73.7, 19.4]",3893810,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Left Defensive Midfield,31,Portugal Women's,864,"['7a170c8f-1e6f-4a6e-9a3c-867b1d8396d6', 'df7d0509-b0e4-4ca0-8c31-f5532d26d3eb']",14,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:14.313,Carry,
,,,,,,"[78.9, 75.2]",,,,,,,,,,,,1.779092,,,,,,,,,,462b233f-3f29-47a1-8095-e4de54c51dfe,449,,,"[73.3, 55.7]",3893810,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ana Borges,10141.0,Right Center Back,31,Portugal Women's,864,"['20016fae-eaec-456f-84d0-e694646b3395', '9c5fed00-152b-4299-94c8-8ab4409b91e8']",19,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:19.026,Carry,
,,,,,,"[99.3, 54.7]",,,,,,,,,,,,1.085756,,,,,,,,,,f757c3db-8e54-493b-9800-5ef51f56c32b,452,,,"[98.6, 54.7]",3893810,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,31,Portugal Women's,864,"['39c40eef-c879-4484-84c3-f887ba52825d', '45d71819-7ccc-4366-abf0-dcb2d13677aa', 'e32dba50-5be6-429c-8150-9bfae09bb378']",22,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:22.454,Carry,True
,,,,,,"[107.8, 76.5]",,,,,,,,,,,,6.577273,,,,,,,,,,0750fd8e-ef70-4a73-b778-cd8de6ab4ba8,456,,,"[99.3, 54.7]",3893810,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,31,Portugal Women's,864,"['39c40eef-c879-4484-84c3-f887ba52825d', '54c90015-f2a6-4562-93dc-3209f64a7688', '7bddf0f1-bd09-420e-845c-b67cfd34c35b', 'e58ea12d-923e-444e-9ae6-7ed4b28cb98c']",23,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:23.540,Carry,True
,,,,,,"[44.9, 38.6]",,,,,,,,,,,,1.770165,,,,,,,,,,c2ed09c7-1695-40b9-b80d-96191b491674,465,,,"[53.3, 35.8]",3893810,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Như Huỳnh,401889.0,Center Forward,32,Vietnam Women's,16769,"['1039ff43-bfef-49c8-9355-106dfc889d59', '584fa1ea-1e2a-4cd9-998d-793add05af1e', '7390034e-2198-46fc-90c6-554c1f235233']",16,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:15:16.241,Carry,True
,,,,,,"[79.0, 75.8]",,,,,,,,,,,,2.734075,,,,,,,,,,8d3b0c09-0a59-4035-b083-c1d243a57372,468,,,"[66.8, 72.9]",3893810,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bích Thùy Nguyễn Thị,401878.0,Right Wing,32,Vietnam Women's,16769,"['e2781838-a673-479e-9ea0-8c76e1033a2b', 'e28de848-5eb5-455f-bf35-a92ba164ec88', 'fb8e9d6d-1238-4f3d-ae06-072fd8eb35ca']",21,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:15:21.579,Carry,True
,,,,,,"[111.2, 76.0]",,,,,,,,,,,,2.126964,,,,,,,,,,e27382b2-0432-4a41-9d50-292627c113f7,475,,,"[104.5, 75.8]",3893810,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bích Thùy Nguyễn Thị,401878.0,Right Wing,33,Vietnam Women's,16769,"['183a9926-6260-44af-9d6a-547d40dc776a', '34c68222-51e6-4f73-86ea-62b1b44d6870', '53eec69a-3f80-4391-beb0-b32dd39e8979']",38,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:15:38.840,Carry,True
,,,,,,"[20.7, 2.9]",,,,,,,,,,,,3.519063,,,,,,,,,,d15fea8e-4087-41a1-803b-0f71f3b76b0a,481,,,"[12.3, 7.3]",3893810,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joana Filipa Gaspar Silva Marchão,45144.0,Left Wing Back,34,Portugal Women's,864,"['1dff9c66-da99-43c4-84e0-6c0653bda31a', '2a5e3332-abe1-4cd4-8500-5cc80635c19f', 'b7821aa9-3b92-45ee-98b1-cd5f570ff719']",46,,,,,,,,,,,,,,,,,Portugal Women's,864,00:15:46.226,Carry,True
,,,,,,"[48.7, 69.6]",,,,,,,,,,,,1.036494,,,,,,,,,,fc67e3c4-56dd-458d-a1d7-be594d58b29d,487,,,"[50.1, 69.2]",3893810,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thị Vân Dương,401884.0,Right Defensive Midfield,35,Vietnam Women's,16769,"['1b4f4730-70f0-4699-be47-6ee3a4a88d06', '3e08a730-7565-423a-984f-cf8859c1b89c', 'aa4b986e-5bb8-47e2-924d-d6957e8ba682']",56,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:15:56.379,Carry,True
,,,,,,"[53.7, 75.8]",,,,,,,,,,,,3.110931,,,,,,,,,,0ac46e46-12cd-4244-9da7-a22515ade7d9,491,,,"[56.1, 79.0]",3893810,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thu Thảo Trần Thị,401877.0,Right Wing Back,35,Vietnam Women's,16769,"['8b663b9b-9ffd-4b2a-abed-dc76e9f1d4a8', 'ecba24f7-4c38-4cc4-967c-0cdd0cb12697']",59,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:15:59.176,Carry,
,,,,,,"[30.9, 73.5]",,,,,,,,,,,,0.282774,,,,,,,,,,a4c2decd-7666-4d49-b8f7-f5880df4f8db,494,,,"[31.5, 73.5]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thu Thương Lương Thị,401875.0,Right Center Back,35,Vietnam Women's,16769,"['5276b38e-3131-44ff-b1b3-ededa66d706c', '7470e009-7b88-4356-b67c-016163d73f11']",4,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:16:04.004,Carry,
,,,,,,"[53.3, 13.6]",,,,,,,,,,,,1.369789,,,,,,,,,,dd9b6869-a9ae-4a47-a03b-2e343c79928e,505,,,"[56.5, 11.9]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreia de Jesus Jacinto,327442.0,Right Defensive Midfield,36,Portugal Women's,864,"['5ab9e80c-45dd-4398-8d1f-518478b5f709', 'a9220af5-f83b-48ff-93a2-d77621ea9aef']",10,,,,,,,,,,,,,,,,,Portugal Women's,864,00:16:10.739,Carry,
,,,,,,"[36.4, 30.0]",,,,,,,,,,,,5.465983,,,,,,,,,,eb1d83ad-f385-45b0-9dd4-d1ba8f6f4f2f,508,,,"[39.8, 11.5]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,36,Portugal Women's,864,"['1fecb233-9d9d-40a4-82fa-2d2326611767', 'c6dc21f6-a72d-433f-864a-34407f01448e']",13,,,,,,,,,,,,,,,,,Portugal Women's,864,00:16:13.135,Carry,
,,,,,,"[58.3, 47.2]",,,,,,,,,,,,4.0687,,,,,,,,,,52dc1b9f-2aa6-45c4-a5d0-e99c2b33e48e,511,,,"[43.9, 38.8]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Left Defensive Midfield,36,Portugal Women's,864,"['0114c1fe-f814-429d-89d9-42fe405090aa', '1c00904b-2e1b-4196-8b95-7f4b5e3ae71d', '3796f286-1bf2-46db-a3ef-351f302a034e']",19,,,,,,,,,,,,,,,,,Portugal Women's,864,00:16:19.483,Carry,True
,,,,,,"[53.0, 12.8]",,,,,,,,,,,,0.132856,,,,,,,,,,23690cfe-370c-4a9c-874f-2e4e02ed594e,518,,,"[53.0, 12.8]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Như Huỳnh,401889.0,Center Forward,37,Vietnam Women's,16769,"['00aa5b4d-9da3-40c2-bd75-c659a134ffaf', '31a26aa3-66ad-4ca7-adcf-f4d7030ae3ae']",46,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:16:46.651,Carry,
,,,,,,"[49.6, 3.4]",,,,,,,,,,,,0.207179,,,,,,,,,,1e8c10a6-9c41-4510-8936-27df1c6005e4,522,,,"[49.6, 3.4]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loan Hoàng Thị,401883.0,Left Wing Back,37,Vietnam Women's,16769,"['12670308-640e-4d0f-89b1-9ece382c000b', 'ad7ba2f3-24b7-455f-b8ba-d433fd412e41', 'cec754af-2235-4192-b265-fac8e938be5e']",47,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:16:47.812,Carry,True
,,,,,,"[56.9, 66.0]",,,,,,,,,,,,1.940034,,,,,,,,,,2fdba767-77aa-4cd8-abff-8f8ccb93daf4,526,,,"[56.6, 63.4]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreia de Jesus Jacinto,327442.0,Right Defensive Midfield,38,Portugal Women's,864,"['4c0d683c-f5aa-4ca1-8e07-80933ffc9b1d', 'f228fd50-066c-4f49-8d43-9fbc103ece61']",50,,,,,,,,,,,,,,,,,Portugal Women's,864,00:16:50.401,Carry,
,,,,,,"[59.4, 42.2]",,,,,,,,,,,,4.296635,,,,,,,,,,f36fb08f-2fc3-4ed3-9b91-6bd3f899b2eb,529,,,"[43.5, 59.9]",3893810,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,38,Portugal Women's,864,"['0710f30b-7386-442e-8e12-00d10a0ac0b9', 'a00d1bf9-fbcc-489b-aec9-5cbf948a6c58']",53,,,,,,,,,,,,,,,,,Portugal Women's,864,00:16:53.763,Carry,
,,,,,,"[50.9, 46.9]",,,,,,,,,,,,3.066311,,,,,,,,,,625840a9-f3e4-4a1e-9280-435cc584dfe7,538,,,"[55.3, 39.6]",3893810,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,38,Portugal Women's,864,"['64a03223-4005-46dd-b809-2e0a8b2ed633', '9fa4ff6d-a1d4-4acf-89cd-19966e6c2c02']",4,,,,,,,,,,,,,,,,,Portugal Women's,864,00:17:04.119,Carry,
,,,,,,"[49.5, 49.6]",,,,,,,,,,,,0.469144,,,,,,,,,,98679476-1030-43bd-a507-2dc74300efb8,543,,,"[48.6, 44.9]",3893810,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,38,Portugal Women's,864,"['9e1e9cdd-3b38-4984-97dd-ce4fb4abd5c5', 'd49c1ebb-5060-4d4f-9953-d3386f6465d9']",10,,,,,,,,,,,,,,,,,Portugal Women's,864,00:17:10.736,Carry,
,,,,,,"[67.7, 48.3]",,,,,,,,,,,,0.04,,,,,,,,,,e3e67700-e459-437a-a47d-fb0486ac2129,547,,,"[67.7, 48.3]",3893810,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,38,Portugal Women's,864,"['094ae125-c17b-44ab-a6e4-8ca0349716f0', 'c718eb2f-fcd4-4995-9c09-5e2d1ad1cc6a']",12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:17:12.281,Carry,
,,,,,,"[52.8, 67.3]",,,,,,,,,,,,1.259861,,,,,,,,,,0a45d9d5-ca17-4878-9eee-2d0892782403,552,,,"[52.8, 67.3]",3893810,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ana Borges,10141.0,Right Center Back,38,Portugal Women's,864,"['1308f344-09de-4f29-88c1-f9f114c4b44a', 'fce4ea2b-5f77-4021-bd71-acb302f1abd4']",14,,,,,,,,,,,,,,,,,Portugal Women's,864,00:17:14.722,Carry,
,,,,,,"[105.9, 76.2]",,,,,,,,,,,,4.499278,,,,,,,,,,cbd98fb6-f7a3-4226-8130-6be50d4d39b1,556,,,"[106.6, 69.5]",3893810,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,38,Portugal Women's,864,"['5efcdca2-40e0-4c6c-95b0-b5fe14e27cc4', 'd5686f47-d19c-433e-a15f-3f97e12d0a2c', 'e23ac68e-c3e2-4cbc-8eb8-b38c58080e00']",18,,,,,,,,,,,,,,,,,Portugal Women's,864,00:17:18.999,Carry,True
,,,,,,"[22.2, 4.6]",,,,,,,,,,,,0.574323,,,,,,,,,,a36b8a95-7846-44f1-8371-54e0d5f3d2b5,560,,,"[22.5, 4.0]",3893810,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thị Diễm My Lê,401872.0,Center Back,38,Portugal Women's,864,"['54e99968-5a40-494c-b3b4-1d0d23318d48', '5b8cabdb-3ba0-4a3f-b11b-cc4d1deeae35', 'c307ad97-e499-4d2f-b209-a74ba865354d', 'f5b5415b-b6e2-4d7e-b9c3-509d679ce19a']",24,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:17:24.955,Carry,True
,,,,,,"[53.9, 45.3]",,,,,,,,,,,,1.579033,,,,,,,,,,a1ee6a4b-3cb2-47e7-b2a2-a0c8098945dd,575,,,"[54.3, 44.8]",3893810,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,40,Portugal Women's,864,"['0dbd30c6-87e5-42ae-9794-a179494b973d', 'abddc4e4-3a62-419f-a98b-86a15ba58a86', 'c6cf0537-7a05-4c62-b75b-3e17de60bfcb']",24,,,,,,,,,,,,,,,,,Portugal Women's,864,00:18:24.835,Carry,True
,,,,,,"[39.2, 62.1]",,,,,,,,,,,,0.22259,,,,,,,,,,b79d782d-d7cf-4867-b489-53ea5575579c,579,,,"[38.5, 62.1]",3893810,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ana Borges,10141.0,Right Center Back,40,Portugal Women's,864,"['46abcc9f-e3c6-4da7-bebc-9437d8113d57', '8a7fe102-1c8c-4956-a21a-f70784de1b95']",28,,,,,,,,,,,,,,,,,Portugal Women's,864,00:18:28.005,Carry,
,,,,,,"[42.6, 46.3]",,,,,,,,,,,,1.672736,,,,,,,,,,0af9634c-f47a-4350-a8f3-ae7b1921fc68,582,,,"[38.1, 47.2]",3893810,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Center Back,40,Portugal Women's,864,"['069a42bb-cd9b-4e50-a520-aeb7c8ad9007', '2fd484f2-5414-4e09-88e6-3086c403a692']",30,,,,,,,,,,,,,,,,,Portugal Women's,864,00:18:30.012,Carry,
