50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.605014,,,,,,,,,,,,,,,d2fee405-e4bb-4c9e-aa76-b8e7b75fb2a4,134,,,"[27.8, 3.1]",3893830,3,,,,,0.28693876,,Left Foot,,,"[33.9, 4.9]",,Ground Pass,,6.3600316,Incomplete,Madelen Fatimma Maria Janogy,25696.0,,,,,,1,Regular Play,Anna Sandberg,225182.0,Left Back,13,Sweden Women's,858,"['a34f60ae-01ed-4f81-8448-ee748f6d1549', 'c90661af-edc4-4658-87d3-e75268757a8a', 'e864f139-76de-4f9c-83aa-f6f72086b301']",33,,,,,,,,,,,,,,,Sweden Women's,858,00:03:33.281,Pass,True
,,,,,,,,,,,,,,,,,,0.712104,,,,,,,,,,,,,,,4910a5d7-4a4a-4da3-bcfd-a7de1d399841,137,,,"[37.7, 0.1]",3893830,3,,True,,,1.7940192,,,,,"[26.1, 51.2]",,High Pass,,52.400097,,Amanda Ilestedt,26092.0,,True,,,Throw-in,1,From Throw In,Anna Sandberg,225182.0,Left Back,14,Sweden Women's,858,['5a8b6869-7bf5-4070-b2e6-21ae04a97a09'],56,,,,,,,,,,,,,,,Sweden Women's,858,00:03:56.069,Pass,
,,,,,,,,,,,,,,,,,,1.645254,,,,,,,,,,,,,,,0d6d0a10-228c-460d-9876-9de3b2096414,139,,,"[26.5, 51.2]",3893830,4,,,,,-1.1574112,,Right Foot,,,"[38.3, 24.3]",,Ground Pass,,29.374308,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,14,Sweden Women's,858,['a77aaa01-f82a-43e4-8cb3-2bd32de5e520'],0,,,,,,,,,,,,,,,Sweden Women's,858,00:04:00.565,Pass,
,,,,,,,,,,,,,,,,,,1.402576,,,,,,,,,,,,,,,0b480d43-19de-4e2d-a312-5006fcf4eca8,142,,,"[45.2, 22.1]",3893830,4,,,,,-0.59451413,,Right Foot,,,"[69.9, 5.4]",,Ground Pass,,29.815767,,Anna Sandberg,225182.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,14,Sweden Women's,858,['3be1cf4a-a1a4-4523-9e22-2ae0752f32f7'],4,,,,,,,,,,,,,,,Sweden Women's,858,00:04:04.141,Pass,
,,,,,,,,,,,,,,,,,,0.689989,,,,,,,,,,,,,,,880e45ae-2eb9-4f27-bcc1-2e56e56600d6,145,,,"[69.1, 12.7]",3893830,4,,,,,1.7067938,,Left Foot,,,"[67.8, 22.2]",,Ground Pass,,9.588534,,Sara Caroline Seger,10224.0,,,,,,1,From Throw In,Anna Sandberg,225182.0,Left Back,14,Sweden Women's,858,['a3243743-48b6-4f8d-a6e9-f94b19ddfd10'],7,,,,,,,,,,,,,,,Sweden Women's,858,00:04:07.673,Pass,
,,,,,,,,,,,,,,,,,,2.536397,,,,,,,,,,,,,,,d272357b-16be-4e6e-a30d-6f6a3ebc7157,148,,,"[67.8, 22.2]",3893830,4,,,,,-2.8806882,,Right Foot,,,"[47.2, 16.7]",,Ground Pass,,21.321585,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Sara Caroline Seger,10224.0,Left Defensive Midfield,14,Sweden Women's,858,['4d13b8a0-cc0d-4ed3-8969-8934861bf3f6'],8,,,,,,,,,,,,,,,Sweden Women's,858,00:04:08.413,Pass,
,,,,,,,,,,,,,,,,,,1.699145,,,,,,,,,,,,,,,a2682b0b-0928-4681-b37c-4a81a9956aaf,151,,,"[51.2, 17.3]",3893830,4,,,,,1.381665,,Left Foot,,,"[57.0, 47.6]",,Ground Pass,,30.850122,,Hanna Ulrika Bennison,34499.0,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,14,Sweden Women's,858,['d39163a4-1dd6-424a-8181-c4497b9b8f78'],13,,,,,,,,,,,,,,,Sweden Women's,858,00:04:13.435,Pass,
,,,,,,,,,,,,,,,,,,1.93192,,,,,,,,,,,,,,,980c4efc-09c6-40a9-96e1-3666db576f5a,154,,,"[62.1, 45.8]",3893830,4,,,,,-2.0852478,,Right Foot,,,"[53.0, 29.7]",,Ground Pass,,18.493782,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Throw In,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,14,Sweden Women's,858,['5b194755-35cc-4fd1-9064-99e0e6e66349'],22,,,,,,,,,,,,,,,Sweden Women's,858,00:04:22.571,Pass,
,,,,,,,,,,,,,,,,,,2.68515,,,,,,,,,,,,,,,ca297d32-f105-475b-a004-b50e3afe7fc0,157,,,"[57.0, 29.7]",3893830,4,,,,,0.96937174,,Left Foot,,,"[87.4, 74.0]",,High Pass,,53.727554,,Stina Olivia Lennartsson,224842.0,,True,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,14,Sweden Women's,858,['8e34c696-b669-4ced-b642-9e6bc0233cec'],25,,,,,,,,,,,,,,,Sweden Women's,858,00:04:25.948,Pass,
,,,,,,,,,,,,,,,,,,2.371973,,,,,,,,,,,,,,,e694b08b-5744-43c3-b26e-5d6643407e6b,161,,,"[88.3, 74.5]",3893830,4,,,,,-0.030478364,,Right Foot,,,"[104.7, 74.0]",,Ground Pass,,16.40762,,Madelen Fatimma Maria Janogy,25696.0,,,,,,1,From Throw In,Stina Olivia Lennartsson,224842.0,Right Back,14,Sweden Women's,858,"['54f4d638-59bf-4d49-a59b-583c86c9cf70', '7d90a1cc-9107-4443-9b9c-2d49023641fd']",29,,,,,,,,,,,,,,,Sweden Women's,858,00:04:29.969,Pass,True
,,,,,,,,,,,,,,,,,,1.540543,,,,,,,,,,,,,,,0dc24f12-41ab-46a5-8f1f-a3ae50d10b89,166,,,"[6.0, 36.0]",3893830,4,,,,,-1.633776,,Right Foot,,,"[5.3, 24.9]",,Ground Pass,,11.12205,,Aldana Cometti,25634.0,,,,,Goal Kick,1,From Goal Kick,Vanina Noemí Correa,25611.0,Goalkeeper,15,Argentina Women's,1204,['215e9726-e276-49a6-a5bf-fc3960f66f92'],52,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:52.986,Pass,
,,,,,,,,,,,,,,,,,,2.75501,,,,,,,,,,,,,,,b9161b90-86fb-4961-aea4-7aa9bff88a0c,169,,,"[11.9, 23.9]",3893830,4,,,,,-0.2952826,,Right Foot,,,"[62.2, 8.6]",,High Pass,,52.57547,Incomplete,María Florencia Bonsegundo,25640.0,,,,,,1,From Goal Kick,Aldana Cometti,25634.0,Left Center Back,15,Argentina Women's,1204,"['5d72bbbf-d1d8-4533-9029-4c3493d9ddff', '9d1dd061-69f6-46ac-bd3a-2977a9935db7']",56,,,,,,,,,,,,,,,Argentina Women's,1204,00:04:56.656,Pass,
,,,,,,,,,,,,,,,,,,0.636348,,,,,,,,,,,,,,,20f53592-a8d6-47b5-b9c5-c47e293c5845,173,,,"[61.4, 8.3]",3893830,5,,,,True,-0.7303358,,,,,"[68.1, 2.3]",,Low Pass,,8.993887,,María Florencia Bonsegundo,25640.0,,,,,Recovery,1,From Goal Kick,Mariana Valeria Larroquette,25602.0,Center Forward,15,Argentina Women's,1204,"['0749cdba-b9ea-4aba-b67e-68f3a0a46d5a', 'b9507b15-c41a-474a-a3ad-58e1b29203e8']",1,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:01.164,Pass,True
,,,,,,,,,,,,,,,,,,1.106058,,,,,,,,,,,,,,,f6a7f245-9ec1-4c01-81ea-e9036049113b,179,,,"[64.1, 4.0]",3893830,5,,,,,-0.24497867,,Right Foot,,,"[71.7, 2.1]",,Ground Pass,,7.8339005,,Estefanía Romina Banini Ruiz,4944.0,,,,,Free Kick,1,From Free Kick,Eliana Noemí Stábile,25633.0,Left Back,16,Argentina Women's,1204,['324a532d-ef12-4e3d-a5de-2cfc81fc90ad'],38,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:38.797,Pass,
,,,,,,,,,,,,,,,,,,1.133397,,,,,,,,,,,,,,,6fe4a32a-74ab-4289-8b76-a10f095c5abe,182,,,"[73.5, 1.8]",3893830,5,,,,,-0.12345652,,Right Foot,,,"[87.2, 0.1]",,Low Pass,,13.805072,Out,María Florencia Bonsegundo,25640.0,,,,,,1,From Free Kick,Estefanía Romina Banini Ruiz,4944.0,Left Center Midfield,16,Argentina Women's,1204,['eb86abf6-9888-4406-840f-b6b01dcc1451'],40,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:40.526,Pass,
,,,,,,,,,,,,,,,,,,1.721117,,,,,,,,,,,,,,,498f52b0-7cb8-481e-8d17-85cb3893ad87,184,,,"[28.1, 80.0]",3893830,5,,,,,-0.40347937,,,,,"[45.2, 72.7]",,High Pass,,18.59301,,Madelen Fatimma Maria Janogy,25696.0,,,,,Throw-in,1,From Throw In,Stina Olivia Lennartsson,224842.0,Right Back,17,Sweden Women's,858,['88d4f9ff-d223-466c-bf06-cbf563e46f2e'],53,,,,,,,,,,,,,,,Sweden Women's,858,00:05:53.452,Pass,
,,,,,,,,,,,,,,,,,,0.55754,,,,,,,,,,,,,,,4351bc08-18d2-4579-980a-b515a66e661f,188,,,"[74.6, 7.5]",3893830,5,,,,,-0.6489956,,Other,,,"[77.5, 5.3]",,Low Pass,,3.640055,,María Florencia Bonsegundo,25640.0,,,,,Recovery,1,Regular Play,Sophie Wais Braun,370851.0,Center Defensive Midfield,18,Argentina Women's,1204,['dda4652b-6170-4740-9265-8a7088283360'],55,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:55.373,Pass,
,,,,,,,,,,,,,,,,,,1.168168,,,,,,,,,,,,,,,92b2003c-9a19-4113-838d-819659756576,190,,,"[77.5, 5.3]",3893830,5,,,,,3.056691,,Left Foot,,,"[68.1, 6.1]",,High Pass,,9.433981,,Eliana Noemí Stábile,25633.0,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Midfield,18,Argentina Women's,1204,['e3d78505-fe64-467f-ad90-ef163d75093f'],55,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:55.930,Pass,
,,,,,,,,,,,,,,,,,,1.101466,,,,,,,,,,,,,,,b86f8bd2-9b2e-4bbe-8b8a-55f408bcf4bd,192,,,"[68.1, 6.1]",3893830,5,,,,,1.1328665,,Left Foot,,,"[74.0, 18.7]",,Ground Pass,,13.912944,,Camila Gómez Ares,402466.0,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,18,Argentina Women's,1204,['8136bf98-32b9-457c-b8ac-7a7b9c44f23a'],57,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:57.099,Pass,
,,,,,,,,,,,,,,,,,,1.207391,,,,,,,,,,,,,,,e8a20f8c-429d-4f54-be5a-a9cb1e454bd9,195,,,"[74.0, 18.4]",3893830,5,,,,,-1.4814824,,Right Foot,,,"[74.6, 11.7]",,Low Pass,,6.726812,Incomplete,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Camila Gómez Ares,402466.0,Right Center Midfield,18,Argentina Women's,1204,"['42df4fce-a15c-4c3a-83b3-b800b31fbad1', '4c46eb8b-0113-498d-8f94-e61dd85a28f4']",58,,,,,,,,,,,,,,,Argentina Women's,1204,00:05:58.442,Pass,
,,,,,,,,,,,,,,,,,,0.400601,,,,,,,,,,,,,,,47c77789-f79b-4bb1-8cec-315fdc77873b,200,,,"[44.9, 66.2]",3893830,6,,,,,-1.7894653,,Right Foot,,,"[43.9, 61.7]",,Ground Pass,,4.609772,Incomplete,Rebecka Blomqvist,32405.0,,,,,,1,Regular Play,Madelen Fatimma Maria Janogy,25696.0,Center Attacking Midfield,18,Argentina Women's,1204,"['94f70b7c-6c7f-45a6-ac16-afff0b2d1834', '9a1c15d3-36ee-4668-b43f-5788bd81de11', 'aee18646-cc01-4912-9816-4566b4b511f0']",0,,,,,,,,,,,,,,,Sweden Women's,858,00:06:00.553,Pass,True
,,,,,,,,,,,,,,,,,,1.505161,,,,,,,,,,,,,,,025b8549-feac-4027-bf05-edd367e1c259,205,,,"[64.4, 17.6]",3893830,6,,,,,3.007143,,Right Foot,,,"[43.7, 20.4]",,Ground Pass,,20.888514,,Aldana Cometti,25634.0,,,,,,1,Regular Play,Sophie Wais Braun,370851.0,Center Defensive Midfield,18,Argentina Women's,1204,['9a3a41f9-6708-451d-9e1d-720bce0638fb'],2,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:02.867,Pass,
,,,,,,,,,,,,,,,,,,0.606636,,,,,,,,,,,,,,,2a19621b-6701-4e4a-989e-e3357495adff,208,,,"[46.7, 21.2]",3893830,6,,,,,1.0464756,,Right Foot,,,"[51.5, 29.5]",,Ground Pass,,9.588014,,Sophie Wais Braun,370851.0,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,18,Argentina Women's,1204,['7a1824cc-fe9b-4f45-a292-0e527506c4bc'],5,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:05.153,Pass,
,,,,,,,,,,,,,,,,,,1.168421,,,,,,,,,,,,,,,e7f066b7-4b4e-4413-a211-127071327a75,213,,,"[57.4, 26.0]",3893830,6,,,,,-0.45155838,,Left Foot,,,"[80.7, 14.7]",,High Pass,,25.89556,Incomplete,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Sophie Wais Braun,370851.0,Center Defensive Midfield,18,Argentina Women's,1204,"['43a66729-3a2c-49a7-ab63-c9fe3f14a6cb', '61e82f85-82e7-4ec9-8dc7-e6254061f553', 'c70efd8a-8a8d-49f8-a629-62c541713649']",8,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:08.289,Pass,True
,,,,,,,,,,,,,,,,,,3.028729,,,,,,,,,,,,,,,6ffcd731-2825-4167-9a82-f1e0d174dd1c,217,,,"[40.4, 65.7]",3893830,6,,,,,-0.8344155,,Right Foot,,,"[65.6, 37.9]",,High Pass,,37.52173,,Rebecka Blomqvist,32405.0,,,,,,1,Regular Play,Stina Olivia Lennartsson,224842.0,Right Back,19,Sweden Women's,858,['8d765119-78f4-46bb-9c2a-3db0109ed641'],11,,,,,,,,,,,,,,,Sweden Women's,858,00:06:11.236,Pass,
,,,,,,,,,,,,,,,,,,0.989146,,,,,,,,,,,,,,,940faa3b-76a6-4c33-9c73-c7978455d388,220,,,"[67.5, 31.5]",3893830,6,,,,,-2.6665819,,Right Foot,,,"[53.5, 24.3]",,Ground Pass,,15.742935,,Anna Sandberg,225182.0,,,,,,1,Regular Play,Rebecka Blomqvist,32405.0,Center Forward,19,Sweden Women's,858,['73edc692-fe4b-41d3-a4e0-39cdd60f8dd4'],15,,,,,,,,,,,,,,,Sweden Women's,858,00:06:15.330,Pass,
,,,,,,,,,,,,,,,,,,0.490972,,,,,,,,,,,,,,,96e3e521-7285-455e-9345-aaf9308fa181,223,,,"[62.2, 21.0]",3893830,6,,,,,2.2759078,,Right Foot,,,"[58.2, 25.7]",,Ground Pass,,6.1717095,,Sara Caroline Seger,10224.0,,,,,,1,Regular Play,Anna Sandberg,225182.0,Left Back,19,Sweden Women's,858,['ab34c3cc-db6d-4371-99eb-9d3dfd44702b'],19,,,,,,,,,,,,,,,Sweden Women's,858,00:06:19.249,Pass,
,,,,,,,,,,,,,,,,,,0.69297,,,,,,,,,,,,,,,b990f526-eb5c-4968-8a03-77bdbc5a971f,227,,,"[62.2, 20.5]",3893830,6,,,,,-1.4570043,,Right Foot,,,"[63.0, 13.5]",,Ground Pass,,7.045566,,Anna Sandberg,225182.0,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,19,Sweden Women's,858,"['beb4fdd0-5462-4c37-b80f-1fc0dccd5873', 'd732b6ed-888a-4eca-9a32-f29de267c9dc']",21,,,,,,,,,,,,,,,Sweden Women's,858,00:06:21.141,Pass,True
,,,,,,,,,,,,,,,,,,0.846021,,,,,,,,,,,,,,,ab3c06ab-9f32-44f1-a5c7-94b00448e794,231,,,"[67.8, 10.8]",3893830,6,,,,,-0.40674707,,Left Foot,,,"[80.8, 5.2]",,Ground Pass,,14.154858,,Olivia Alma Charlotta Schough,10205.0,,,,,,1,Regular Play,Anna Sandberg,225182.0,Left Back,19,Sweden Women's,858,"['bfc6f39a-880b-400d-95ab-06cf1ad72b77', 'fcb420cd-4bfd-461c-bce2-36e8152558de']",23,,,,,,,,,,,,,,,Sweden Women's,858,00:06:23.557,Pass,True
,,,,,,,,,,,,,,,,,,0.845476,,,,,,,,,,,,,,,3fcecdfa-047d-40de-a8ab-fbf7d7310f0a,238,,,"[48.0, 69.6]",3893830,6,,,,,3.0648208,,Right Foot,,,"[42.8, 70.0]",,Ground Pass,,5.215362,,Julieta Micaela Cruz Navarrete,402465.0,,,,,Recovery,1,Regular Play,Mariana Valeria Larroquette,25602.0,Center Forward,20,Argentina Women's,1204,['74ba05ea-9cd2-4c51-806a-ce7fffa915f3'],28,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:28.463,Pass,
,,,,,,,,,,,,,,,,,,0.689024,,,,,,,,,,,,,,,3e37b0f1-3ca8-41f4-aebc-6d6f8037ca9f,241,,,"[42.8, 70.0]",3893830,6,,,,,-1.4312141,,Right Foot,,,"[44.5, 57.9]",,Ground Pass,,12.218838,,Estefanía Romina Banini Ruiz,4944.0,,,,,,1,Regular Play,Julieta Micaela Cruz Navarrete,402465.0,Right Back,20,Argentina Women's,1204,['52045ee6-730f-4422-8100-e488e18e9cfe'],29,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:29.809,Pass,
,,,,,,,,,,,,,,,,,,0.842975,,,,,,,,,,,,,,,62f0aaeb-7872-4aec-ab70-0e27ef7a09dd,246,,,"[46.7, 62.8]",3893830,6,,,,,2.2333593,,Right Foot,,,"[39.6, 71.9]",,Ground Pass,,11.542097,,Julieta Micaela Cruz Navarrete,402465.0,,,,,,1,Regular Play,Estefanía Romina Banini Ruiz,4944.0,Left Center Midfield,20,Argentina Women's,1204,"['0b85e55e-af48-43e0-85e4-e3b3818600b4', 'ca6ffe74-ac85-48dd-80fb-f7f2a2988e09']",32,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:32.195,Pass,True
,,,,,,,,,,,,,,,,,,0.727319,,,,,,,,,,,,,,,3c345c31-0f93-4b2b-98f9-5c4a1e57e5e2,248,,,"[39.1, 71.9]",3893830,6,,,,,0.32635882,,Right Foot,,,"[45.6, 74.1]",,Ground Pass,,6.8622155,,Camila Gómez Ares,402466.0,,,,,,1,Regular Play,Julieta Micaela Cruz Navarrete,402465.0,Right Back,20,Argentina Women's,1204,['70bb4b73-8a24-45c8-b3c1-d3e00c3b9ad6'],33,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:33.038,Pass,
,,,,,,,,,,,,,,,,,,0.584163,,,,,,,,,,,,,,,d1f061fe-2db5-4f0d-9dc1-3c30b11066e8,250,,,"[45.6, 74.1]",3893830,6,,,,,-2.863293,,Right Foot,,,"[39.3, 72.3]",,Ground Pass,,6.5520988,,Julieta Micaela Cruz Navarrete,402465.0,,,,,,1,Regular Play,Camila Gómez Ares,402466.0,Right Center Midfield,20,Argentina Women's,1204,['e822639f-3b3d-4dcb-8915-bca84959226e'],33,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:33.765,Pass,
,,,,,,,,,,,,,,,,,,3.199997,,,,,,,,,,,,,,,bb4fa865-76b5-498a-9f63-4ada6f577604,254,,,"[38.5, 68.2]",3893830,6,,,,,-2.385475,,Right Foot,,,"[13.9, 45.0]",,Ground Pass,,33.814198,,Vanina Noemí Correa,25611.0,,,,,,1,Regular Play,Julieta Micaela Cruz Navarrete,402465.0,Right Back,20,Argentina Women's,1204,['8ca87978-55c5-44a1-bd17-645bef3a1df8'],35,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:35.784,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,0404999b-5923-4ae4-a580-40fd1aa9127c,257,,,"[13.9, 45.0]",3893830,6,,,,,-1.5618279,,Right Foot,,,"[14.1, 22.7]",,Ground Pass,,22.300898,,Aldana Cometti,25634.0,,,,,,1,Regular Play,Vanina Noemí Correa,25611.0,Goalkeeper,20,Argentina Women's,1204,['5451e08f-8014-4551-8303-5a699752d298'],40,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:40.184,Pass,
,,,,,,,,,,,,,,,,,,1.385111,,,,,,,,,,,,,,,e008de17-d2fd-46eb-8e90-dffd96bf6734,260,,,"[14.1, 22.7]",3893830,6,,,,,-0.98870385,,Right Foot,,,"[27.0, 3.1]",,Ground Pass,,23.464228,,Eliana Noemí Stábile,25633.0,,,,,,1,Regular Play,Aldana Cometti,25634.0,Left Center Back,20,Argentina Women's,1204,['a6cadf47-89d6-4fa5-9aed-539acebd59a6'],42,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:42.584,Pass,
,,,,,,,,,,,,,,,,,,1.808996,,,,,,,,,,,,,,,d50e5847-bf95-4cef-9c1c-fc18e2027922,263,,,"[27.0, 3.1]",3893830,6,,,,,-0.1024967,,Left Foot,,,"[44.5, 1.3]",,Ground Pass,,17.592327,,María Florencia Bonsegundo,25640.0,,,,,,1,Regular Play,Eliana Noemí Stábile,25633.0,Left Back,20,Argentina Women's,1204,['492cdc0e-ed98-41ba-a05a-8d24ad114d81'],45,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:45.283,Pass,
,,,,,,,,,,,,,,,,,,1.018169,,,,,,,,,,,,,,,629609d1-4b11-4aa0-9393-d92a38aa5b37,266,,,"[47.1, 2.1]",3893830,6,,,,,1.9445231,,Right Foot,,,"[43.1, 12.3]",,Ground Pass,,10.956277,Incomplete,Sophie Wais Braun,370851.0,,,,,,1,Regular Play,María Florencia Bonsegundo,25640.0,Left Midfield,20,Argentina Women's,1204,"['0cf4e9fe-bc40-4158-b22f-de6e7c33a1d1', 'e6d5840b-a8b0-4acc-a2d2-fc685b1535b5']",49,,,,,,,,,,,,,,,Argentina Women's,1204,00:06:49.013,Pass,
,,,,,,,,,,,,,,,,,,0.619156,,,,,,,,,,,,,,,cb380d71-3db1-4142-bdf1-f7a4f46f9b7e,270,,,"[74.3, 67.8]",3893830,6,,,,,3.1415927,,Right Foot,,,"[67.9, 67.8]",,Ground Pass,,6.4,,Sara Caroline Seger,10224.0,,,,,,1,Regular Play,Madelen Fatimma Maria Janogy,25696.0,Center Attacking Midfield,21,Sweden Women's,858,['60b11f7d-3d6a-4420-ab84-15df7f03eeb3'],51,,,,,,,,,,,,,,,Sweden Women's,858,00:06:51.069,Pass,
,,,,,,,,,,,,,,,,,,1.942569,,,,,,,,,,,,,,,8e933db1-2dac-4867-b51c-080ba7891aa5,273,,,"[67.9, 67.8]",3893830,6,,,,,0.318217,,Right Foot,,,"[93.4, 76.2]",,High Pass,,26.847904,,Eva Sofia Jakobsson,13881.0,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,21,Sweden Women's,858,['6a41f88b-59a4-4b74-b32c-67bad99af432'],52,,,,,,,,,,,,,,,Sweden Women's,858,00:06:52.688,Pass,
,,,,,,,,,,,,,,,,,,6.45743,,,,,,,,,,,,,,,00d5257f-6a8a-4c49-ad1b-6b66e598cf26,279,,,"[96.0, 75.3]",3893830,7,,,,,-1.5207666,,Right Foot,,,"[99.5, 5.4]",,High Pass,,69.98757,,Madelen Fatimma Maria Janogy,25696.0,,True,,,Free Kick,1,From Free Kick,Olivia Alma Charlotta Schough,10205.0,Left Wing,22,Sweden Women's,858,['91b5012f-6a63-4220-bb2b-2acda83a25b6'],55,,,,,,,,,,,,,,,Sweden Women's,858,00:07:55.168,Pass,
,,,,,,,,,,,,,,,,,,1.253409,,,,,,,,,,,,,,,7a2f0068-1b5d-452b-98de-4bd029670a3a,284,,,"[13.6, 80.0]",3893830,8,,,,,-0.42395726,,,,,"[24.9, 74.9]",,High Pass,,12.39758,,Romina Stefania Núñez,402467.0,,,,,Throw-in,1,From Throw In,Julieta Micaela Cruz Navarrete,402465.0,Right Back,23,Argentina Women's,1204,['7b5fd4a6-0b7c-4bd8-8393-af79434f513f'],16,,,,,,,,,,,,,,,Argentina Women's,1204,00:08:16.237,Pass,
,,,,,,,,,,,,,,,,,,1.877388,,,,,,,,,,,,,,,a2ad3aec-4442-4239-b6cc-812a83ced760,287,,,"[24.9, 74.9]",3893830,8,,,,True,-0.05488986,,,,,"[34.0, 74.4]",,High Pass,,9.113726,,Mariana Valeria Larroquette,25602.0,,,,,,1,From Throw In,Romina Stefania Núñez,402467.0,Right Midfield,23,Argentina Women's,1204,"['be497102-7477-4783-9f94-21b8c7e785d3', 'c9c64b6f-cd03-4538-ab2c-a64cb279f8cb']",17,,,,,,,,,,,,,,,Argentina Women's,1204,00:08:17.491,Pass,True
,,,,,,,,,,,,,,,,,,0.909742,,,,,,,,,,,,,,,5147f41b-4e2a-4f81-9991-6892bd0857bf,295,,,"[85.3, 10.1]",3893830,8,,,,,2.3961732,,Right Foot,,,"[77.5, 17.3]",,Ground Pass,,10.615084,,Hanna Ulrika Bennison,34499.0,,,,,,1,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,24,Sweden Women's,858,"['045fd625-3cf6-422f-96dd-0c66e664029e', 'e06e926a-e2a4-4026-bbfc-6c162af73134']",21,,,,,,,,,,,,,,,Sweden Women's,858,00:08:21.424,Pass,True
,,,,,,,,,,,,,,,,,,1.976958,,,,,,,,,,,,,,,231a2bb9-5d12-45a2-80e8-a481a32b903a,299,,,"[72.1, 26.9]",3893830,8,,,,,1.6545693,,Right Foot,,,"[69.9, 53.1]",,Ground Pass,,26.292204,,Stina Olivia Lennartsson,224842.0,,,,,,1,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,24,Sweden Women's,858,['7191d435-1496-440a-8732-4402bef1243e'],24,,,,,,,,,,,,,,,Sweden Women's,858,00:08:24.605,Pass,
,,,,,,,,,,,,,,,,,,1.653328,,,,,,,,,,,,,,,12e920d8-c882-46d5-ad97-1f155dfda803,302,,,"[70.8, 60.0]",3893830,8,,,,,0.9652517,,Right Foot,,,"[81.6, 75.6]",,Ground Pass,,18.973665,,Eva Sofia Jakobsson,13881.0,,,,,,1,Regular Play,Stina Olivia Lennartsson,224842.0,Right Back,24,Sweden Women's,858,['b3e27660-d1be-48bd-8870-4c0edc1df6f5'],27,,,,,,,,,,,,,,,Sweden Women's,858,00:08:27.464,Pass,
