50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,89c691d0-40ca-4f3a-ad64-76d117944b50,898,,"[50.8, 5.9]",3893796,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermaine Seoposenwe,25511.0,Right Midfield,46,South Africa Women's,1216,['b33e9f07-9dcc-4cb0-9740-2c9d1a3e0cf3'],29,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:23:29.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79388596-0353-4537-b363-a85380a031cd,901,,"[79.4, 68.1]",3893796,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,47,Sweden Women's,858,['d5b354e3-cf07-4c26-8134-8ca776e0804f'],31,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:31.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,17e49481-d8dd-4ea1-b27f-366f738e8b6a,907,,"[108.7, 71.1]",3893796,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,48,Sweden Women's,858,"['2ec6bf0f-2b01-4234-a52e-e6a8e35b59ec', 'c369e27e-8323-4fdb-b34c-b751d8e3d4ab']",48,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:48.121,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,95c5951b-cc87-4c37-9c26-43fa287bcbc6,913,,"[110.1, 69.5]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,49,Sweden Women's,858,"['3d3a7844-f98b-4048-984b-a1b61e51f242', '9d561d47-2f48-43bf-bee7-0acc7cc27bec']",0,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:00.131,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,60c233d5-d562-4dfd-8073-19341aa42066,916,,"[113.2, 76.8]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,49,Sweden Women's,858,['a9c6c234-b2eb-4101-b2a1-bcc355838eba'],1,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:01.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,364d46ee-4a6f-49d3-a067-9c3417dc8c2d,919,,"[103.3, 69.0]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['2334256c-8cbf-4613-b169-6de62d14c8f8'],14,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:14.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4fb85bb-6803-4e99-85dc-f41b5bde8fe7,922,,"[109.4, 74.4]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,['4e6cf7c9-e217-47ea-8250-baf9cf5b9236'],15,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:15.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25f77889-b0e6-48d4-8052-252c16f12d1b,925,,"[99.0, 72.1]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['45109b4f-d3f5-4b7c-92af-ae89f418400c'],19,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:19.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f167e1fb-a4ef-4192-be91-6291768a5944,929,,"[69.3, 66.6]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,50,Sweden Women's,858,['949eb415-c614-4a12-8967-359541e92373'],23,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:23.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9e9623-5aa3-4ebf-b13c-bffb9423cbe1,932,,"[79.4, 72.1]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['449db1b8-fd51-4824-8e9a-85d52dff8c32'],24,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:24.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3dbcd032-5fd7-4e45-aae1-28e617f71853,936,,"[91.0, 66.4]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,50,Sweden Women's,858,['485007e1-a157-4b07-ba65-bce71bcd749a'],26,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:26.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f482f920-6a50-4f23-a92f-630bd31cb988,939,,"[105.4, 73.7]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,['85ff2a45-53b0-4458-8f11-999159ef20f2'],28,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:28.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6169d945-0a55-499e-8a80-51b77e2a785c,944,,"[62.9, 37.4]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,50,Sweden Women's,858,['a989549f-0446-4498-b78d-bab4d72c0659'],34,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:34.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,72c600a8-c73f-4cec-ac72-c6e654a0efaf,947,,"[68.6, 54.4]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,50,Sweden Women's,858,['cd67a663-1ebf-4b12-885a-8ca9fda77c67'],36,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:36.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,11979dea-c7f2-468b-9b27-9788e0575c97,950,,"[79.4, 68.8]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,50,Sweden Women's,858,['1d67c64c-74cd-49fd-bb2a-46c248dcc4e5'],39,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:39.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3094e060-506b-4c20-a6b6-c156d4c2bdf6,954,,"[100.2, 57.2]",3893796,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,50,Sweden Women's,858,['b26c1d97-cc9a-4bac-8b47-8b46c14f8722'],42,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:42.405,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1d128abf-606c-4226-8167-840870ef25e5,957,,"[106.8, 67.4]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,51,Sweden Women's,858,['5ef2cfa3-9e7b-4833-ae2f-0a871246132f'],1,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:01.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8009b3b1-bd91-48c1-a6fa-4cb154ed3483,977,,"[67.9, 74.4]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,51,Sweden Women's,858,['cba5894b-37e6-4216-91db-726d9980f630'],16,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:16.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5efd591f-f6ea-44dd-b277-c5a9d8755172,981,,"[73.5, 66.6]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,51,Sweden Women's,858,['15343c5f-8d19-4ccc-bb44-8e0cd53f7c0d'],17,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:17.758,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5e84e115-778b-4e86-960f-53be7ea0107b,984,,"[89.3, 73.7]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,51,Sweden Women's,858,['f2f31086-67e2-4fd2-9bc2-78fb4a504042'],19,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:19.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33271c58-ba98-4e67-9dc2-a0ae0d7e8dcf,988,,"[74.7, 70.7]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,52,Sweden Women's,858,"['73274bbe-6c1e-4b69-ad3d-775bf8e47be6', 'e976fd67-d7fa-4bec-bcd6-e57d37208e9c']",29,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:29.068,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d056a4c-015b-4d9e-8d3d-c66a36817789,991,,"[69.3, 73.7]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,52,Sweden Women's,858,['9859cedc-6d5e-4115-bfcb-962ba709a522'],30,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:30.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95800741-f57b-4133-95e4-6932ff868ce0,994,,"[46.8, 61.2]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,52,Sweden Women's,858,['2aca133d-712b-4db4-abb6-ca684765bbd8'],33,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:33.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,69ad8f66-8cd7-4619-8daa-771c27f91074,997,,"[55.1, 33.1]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,52,Sweden Women's,858,['34364616-fbd1-42d4-a6d1-0802ba346f14'],36,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:36.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,156eea7b-19e8-47a6-a471-f12bffdf669e,1000,,"[87.4, 8.3]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Wing Back,52,Sweden Women's,858,['6cd4cd0d-63f1-4880-ac6f-93466bdbb482'],39,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:39.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7afc3299-66dd-47b8-8344-63a35dec7d31,1003,,"[60.1, 19.7]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,52,Sweden Women's,858,['7aa6a910-1fbf-4a8e-9829-918c61d5ec8c'],43,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:43.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62fcf3f4-410c-4823-832d-c0d5562fc4b3,1006,,"[57.0, 44.0]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Center Back,52,Sweden Women's,858,['eabc378b-c8e6-4317-8b62-ad146f5fa62d'],46,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:46.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f00f10a3-46ab-4cbe-9f59-574693a4fea8,1009,,"[70.5, 57.4]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,52,Sweden Women's,858,['b0bf4127-7954-41a4-ad8a-0e96fa44e038'],49,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:49.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,06bda4bb-e71c-4ecd-9d0c-dce843b3438a,1012,,"[86.0, 61.2]",3893796,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,52,Sweden Women's,858,['098a301c-2e6b-4787-b587-9eb2a9efedf7'],50,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:50.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c8f15abe-4335-435b-88da-d6a513be3221,1018,,"[109.9, 71.8]",3893796,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,53,Sweden Women's,858,['795d02d8-ada5-4d7d-a0d0-44579caf6476'],17,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:17.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b66d0ede-8a69-4c46-b522-2f680837cd43,1021,,"[104.9, 72.8]",3893796,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,53,Sweden Women's,858,['2f1475bb-70da-4c99-a213-f32aa80894da'],18,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:18.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5eba71e6-1ec6-4679-bcb2-af7e7847352c,1024,,"[103.7, 65.7]",3893796,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Right Attacking Midfield,53,Sweden Women's,858,['cc8c31b5-19ab-44f9-a1ea-a99e4de56600'],19,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:19.436,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4a02db36-03c4-43d1-b3ba-db2e573f124b,1026,,"[110.8, 73.5]",3893796,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,53,Sweden Women's,858,['b514c3f6-8405-4233-a5f5-bab6c601b9d4'],21,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:21.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c613d1d-e3ba-412e-8312-a62b081b397f,1028,,"[63.6, 34.2]",3893796,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermaine Seoposenwe,25511.0,Right Midfield,54,South Africa Women's,1216,['e9ab4d3a-b32e-4ad7-88c0-37a5e3e19977'],56,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:26:56.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b98764ef-942f-45b7-a7be-2342487c61fa,1030,,"[96.4, 13.5]",3893796,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thembi Kgatlana,5052.0,Left Center Forward,54,South Africa Women's,1216,['9b5e2086-3632-480b-9b6d-49cc800ab480'],59,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:26:59.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a26c826-332e-498b-8702-de5da5e8a800,1036,,"[48.3, 71.4]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gun Nathalie Björn,26093.0,Right Center Back,55,Sweden Women's,858,['4c3b7a8b-f1bc-446d-b95f-10e91b76aa2b'],29,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:29.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,69e11637-bd54-41cc-a3af-624c8f9b10b8,1038,,"[37.6, 54.1]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amanda Ilestedt,26092.0,Center Back,55,Sweden Women's,858,['0d0e4ccf-b0b2-43d0-8e5a-59b32fef4003'],31,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:31.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f5becfe-b405-44c8-b951-a1e068d43ca6,1041,,"[51.3, 19.4]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,55,Sweden Women's,858,['6d436fd0-46a4-43ff-8ec6-e162656b2c61'],34,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:34.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b29734a7-f360-4a7b-a315-002874e9e18b,1044,,"[100.7, 3.1]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Wing Back,55,Sweden Women's,858,['3f641f52-215b-4d34-b2cd-11ddcb4bb2c4'],38,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:38.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6033e961-4bf4-4fa9-b305-cec55a5e91e3,1047,,"[95.9, 7.9]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fridolina Rolfö,10215.0,Left Attacking Midfield,55,Sweden Women's,858,['54b65701-adda-4656-a355-4b7b7a0d83b7'],41,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:41.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67e1e6ca-740a-4010-90b7-5f4774ab6139,1050,,"[80.6, 18.7]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,55,Sweden Women's,858,['e90f84e8-01e7-409f-8009-f814238e73d8'],44,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:44.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c2d4efe-ce65-424f-b4de-2038a81bfd06,1054,,"[76.8, 42.3]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gun Nathalie Björn,26093.0,Right Center Back,55,Sweden Women's,858,['57711934-9a59-4e5b-95fd-ce4487d7d06d'],46,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:46.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e4a7ffb-5f11-49f7-af20-872c2e4153eb,1059,,"[92.4, 41.6]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kosovare Asllani,10220.0,Right Attacking Midfield,55,Sweden Women's,858,"['a7ba2bf1-25aa-443f-88a6-8d40afa891d7', 'b01898ad-b82b-415a-82d1-2e5198674d26']",48,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:48.449,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,513a2412-d8d4-4da7-9ed9-82028a0b7643,1063,,"[92.2, 48.0]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,55,Sweden Women's,858,"['6ad24ebd-c25f-45eb-834a-0007ce3c78f1', 'caaf07ff-d8d1-4aea-8f2d-c7eebc4f3b97']",49,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:49.307,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,70eabd98-08a3-42a4-bc02-8b7f617c4f76,1066,,"[111.8, 60.5]",3893796,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,55,Sweden Women's,858,['e58d217b-a1f4-481d-b503-005140afe2c1'],52,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:52.273,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a98d4613-33fc-4093-a38a-088f01f72bf8,1070,,"[57.7, 59.0]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kholosa Biyana,25521.0,Left Defensive Midfield,57,South Africa Women's,1216,['d71e3c84-5e27-495c-ad0a-24f82f053458'],13,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:29:13.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7c3de236-9995-4426-ba52-487b56e642b4,1076,,"[86.5, 26.9]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermaine Seoposenwe,25511.0,Right Midfield,57,South Africa Women's,1216,['d02d51b7-375f-4052-9280-881add17dd8d'],17,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:29:17.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e9ff24e7-4f52-41c5-a7ed-0909ba12ad1a,1082,,"[21.4, 27.0]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Magdalena Lilly Eriksson,4633.0,Left Center Back,59,Sweden Women's,858,['53837764-133e-48d3-a13f-80a42a896046'],38,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:29:38.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,75f60637-eaae-4425-91a3-093f902a72ee,1084,,"[44.5, 52.7]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,59,Sweden Women's,858,['3ae543cb-5cf0-4f2e-99ff-a1a4e15538f0'],40,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:29:40.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0c7ffc5-2b74-486e-b76a-1aad08e9965f,1087,,"[85.6, 59.8]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Emma Stina Blackstenius,10229.0,Center Forward,59,Sweden Women's,858,['f43f470d-a39c-4b1b-be65-14f98b611e10'],47,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:29:47.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a86b192-be87-4885-94b2-d032623643d0,1091,,"[84.9, 65.0]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kosovare Asllani,10220.0,Right Attacking Midfield,59,Sweden Women's,858,['1fcf478e-5257-4b4d-85c7-88cc7d369375'],48,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:29:48.079,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7cd6c677-b8d9-42f0-8502-728cc795d670,1096,,"[114.6, 61.0]",3893796,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,59,Sweden Women's,858,['898946fa-d3e2-4197-aa02-ae37d0a0a12e'],52,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:29:52.031,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0f2807d3-de6a-4757-a659-a27e1b98cf90,1098,,"[61.7, 9.9]",3893796,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermaine Seoposenwe,25511.0,Right Midfield,60,South Africa Women's,1216,['e3a80590-eb00-46c2-a2d3-867707784940'],19,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:30:19.847,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,358186c2-c7ee-4b93-a6f9-5d2ba14f1940,1100,,"[75.4, 64.0]",3893796,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kosovare Asllani,10220.0,Right Attacking Midfield,60,South Africa Women's,1216,['4c35dbce-42ac-4146-8514-0eba7bc45272'],20,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:20.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b395d36e-5b43-4e42-b63c-9509968ecf1f,1105,,"[51.5, 22.2]",3893796,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kholosa Biyana,25521.0,Left Defensive Midfield,60,South Africa Women's,1216,['a53a4325-ec6a-4a2e-8091-74901fb29292'],22,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:30:22.580,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7e74a4ef-67a7-4bbb-b37e-3e8ddb0e307e,1109,,"[63.1, 44.4]",3893796,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hildah Tholakele Magaia,402126.0,Left Midfield,60,South Africa Women's,1216,['c30cb3ef-038f-4806-8552-e971d4c389d7'],26,,,,,,,,,,,,,,,,,,,South Africa Women's,1216,00:30:26.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb0dc3a1-b65c-4658-9b5e-710aeda310a7,1113,,"[67.6, 62.2]",3893796,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing Back,61,Sweden Women's,858,['7d8a23bc-3569-4d92-a901-b4c5d8b5cb51'],28,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:28.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,15ec235f-8158-4fdb-b56b-87f8855a59e1,1116,,"[75.2, 59.6]",3893796,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,61,Sweden Women's,858,['221b5165-784d-4521-870e-0787b04c2c3a'],29,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:29.132,Ball Receipt*,
