50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[53.1, 33.3]",,,,,,,,,,,0.892906,,,,,,,,,,,,,3dc27d37-3df7-4a4d-a5f7-d71cb5d12d09,2144,,,"[54.0, 35.0]",3893819,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,147,Korea Republic Women's,1211,"['974e32b0-25fc-4f8f-b876-28bd4d22fc27', 'a6eaebf4-41d3-4e23-b9ee-3ee302023fbc']",47,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:47.567,Carry,
,,,,"[66.8, 23.9]",,,,,,,,,,,0.947034,,,,,,,,,,,,,528778e5-93fb-4e81-8aa1-64f3fa36de1f,2147,,,"[68.7, 28.0]",3893819,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,147,Korea Republic Women's,1211,"['abd1e671-0bf7-477f-b33c-fb43a8cceb16', 'd40c1f4f-a7d1-4e91-885b-67ea537ec836']",49,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:49.595,Carry,
,,,,"[75.4, 1.4]",,,,,,,,,,,0.827036,,,,,,,,,,,,,5095354a-da77-4dab-80bd-f780bb3ce8b8,2150,,,"[75.6, 1.6]",3893819,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sel-Gi Jang,25447.0,Left Back,147,Korea Republic Women's,1211,"['224383fa-a44f-4683-8d12-098260f390b9', '33168b84-a47c-401b-af26-0b863142577c']",52,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:52.437,Carry,
,,,,"[66.8, 7.0]",,,,,,,,,,,1.371521,,,,,,,,,,,,,e79472a7-ce2b-4b12-a11c-4bc4131ba560,2153,,,"[69.4, 6.8]",3893819,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,147,Korea Republic Women's,1211,"['e8ed8f2c-713b-4549-8625-bf831e1d63f3', 'ffc482d1-c5eb-4424-8a23-1f51ed5156ac']",54,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:54.390,Carry,
,,,,"[51.0, 13.0]",,,,,,,,,,,0.987018,,,,,,,,,,,,,5c604094-6ff1-4256-8b41-9b507ef60417,2156,,,"[51.0, 13.4]",3893819,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,147,Korea Republic Women's,1211,"['87e05e82-15af-42c6-a0af-25a75402a77d', 'df8b5955-1506-4c9e-a3e9-ca708f1c9130']",57,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:57.291,Carry,
,,,,"[58.0, 9.1]",,,,,,,,,,,1.362752,,,,,,,,,,,,,c2f11b78-3dbe-4cc8-8998-1d2b7761a3c4,2159,,,"[60.4, 5.3]",3893819,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,147,Korea Republic Women's,1211,"['8abca57e-cbe2-4471-b52a-a7693612861d', 'a44f894d-09ac-4394-9fdd-dc422da4b128', 'e100339f-651f-4626-aaab-3d1bbbe65a46']",59,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:15:59.559,Carry,True
,,,,"[50.8, 39.1]",,,,,,,,,,,2.410962,,,,,,,,,,,,,4611ef13-1647-4e7e-8314-5acbf7f28161,2163,,,"[44.1, 38.4]",3893819,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hye-Ji Hong,34550.0,Right Center Back,147,Korea Republic Women's,1211,"['34589380-b2a9-459a-8614-587dac13a938', 'a7fd5c4f-54fe-4fe0-8c9b-6fc1002031e6']",2,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:02.587,Carry,
,,,,"[99.6, 56.8]",,,,,,,,,,,1.189793,,,,,,,,,,,,,e8e2fe1f-d234-4b66-be69-29b97d0c8745,2169,,,"[92.5, 51.9]",3893819,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geum-Min Lee,25453.0,Right Center Midfield,147,Korea Republic Women's,1211,"['2362f131-6089-4ba9-85b9-1a83e3e3c350', '4fe051a7-a9dc-4e26-ab21-abc69f48c2f0', '5e9f63d4-8543-479a-9969-01fcdbde8141']",9,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:09.622,Carry,True
,,,,"[56.5, 1.0]",,,,,,,,,,,0.055474002,,,,,,,,,,,,,9391529c-a00b-4913-aaf9-c395e0f69d31,2178,,,"[56.5, 1.0]",3893819,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,149,Korea Republic Women's,1211,"['af48ddae-1d02-4c52-9518-ec018190fecd', 'ea691fd9-97a8-4194-8889-505f6b7f6f1d']",50,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:50.220,Carry,
,,,,"[44.3, 42.1]",,,,,,,,,,,0.096814,,,,,,,,,,,,,47d37c0f-8db9-4331-a8a4-8546c134be6c,2186,,,"[44.1, 42.3]",3893819,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ghizlane Chebbak,402663.0,Left Defensive Midfield,150,Morocco Women's,2391,"['5967222e-cd5c-457f-9ffa-80364de0639a', '6c0e27ed-8eb1-40da-a253-7beef59edd41', 'f4d8b968-c3ab-4930-8164-609bdc400d6e']",56,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:16:56.111,Carry,True
,,,,"[86.9, 33.3]",,,,,,,,,,,1.390223,,,,,,,,,,,,,539d01dd-94ad-4229-9366-5f7258423ebc,2193,,,"[81.6, 34.8]",3893819,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Left Midfield,151,Korea Republic Women's,1211,"['015f0a35-b17a-4efe-834e-60690b46753a', '30af094a-60a1-4c2b-8691-29b379e530f6']",57,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:16:57.323,Carry,
,,,,"[114.9, 57.9]",,,,,,,,,,,3.224077,,,,,,,,,,,,,64230088-3f59-43fc-9cda-85a4ba3fb84e,2197,,,"[100.4, 61.8]",3893819,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yu-Ri Choe,403290.0,Right Midfield,151,Korea Republic Women's,1211,"['42165fa9-3e2b-4a1d-a0e7-7c0316f3f869', '91c22737-80d9-483c-ac8b-ce94517303c6']",1,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:17:01.039,Carry,
,,,,"[55.2, 5.9]",,,,,,,,,,,0.079999,,,,,,,,,,,,,0abc17be-633e-44fe-ad5b-debfbe2717d0,2216,,,"[55.2, 6.4]",3893819,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fatima Zahra Tagnaout,402666.0,Left Midfield,154,Morocco Women's,2391,"['293d4d26-b440-4887-917c-fe736e1fb2ed', '7681d732-42e2-464a-aea2-1ddceaa12ae1', 'f63733d8-c44b-4624-8f4f-e6af9f408224']",34,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:18:34.826,Carry,True
,,,,"[39.0, 5.1]",,,,,,,,,,,0.446234,,,,,,,,,,,,,de5fc144-70ad-4a2c-aebf-323339d50b74,2219,,,"[40.0, 4.0]",3893819,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zineb Redouani,402665.0,Left Back,154,Morocco Women's,2391,"['22ef6261-9363-41d4-bd05-02803c9e267b', '9f47fff1-b400-4267-b3c0-b3ab02390e3e']",36,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:18:36.837,Carry,
,,,,"[91.4, 77.4]",,,,,,,,,,,0.656467,,,,,,,,,,,,,2a4501fd-bf70-412c-9bcb-14d90c34fa94,2226,,,"[91.4, 76.9]",3893819,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geum-Min Lee,25453.0,Right Center Midfield,155,Korea Republic Women's,1211,"['0e503944-4fb5-4902-bc29-e597a4ffe558', '63347b40-5b13-41a0-8320-b5fd51ff267b', '654d76f4-9695-43f2-a096-56565d949bbf']",50,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:50.537,Carry,True
,,,,"[82.8, 77.4]",,,,,,,,,,,1.043853,,,,,,,,,,,,,c89c4b1d-a499-484d-bcc3-7c82ab97df41,2229,,,"[82.8, 77.4]",3893819,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hye-Ri Kim,25451.0,Right Back,155,Korea Republic Women's,1211,"['0005a642-1fd2-41e6-989e-b19d72e1e830', '48f0f319-95ee-4d03-9e55-872946f434d6']",52,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:52.061,Carry,
,,,,"[92.7, 66.7]",,,,,,,,,,,1.918219,,,,,,,,,,,,,83599ff6-1a7d-4b3d-9e6d-afe32c262001,2235,,,"[84.1, 72.0]",3893819,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hye-Ri Kim,25451.0,Right Back,155,Korea Republic Women's,1211,"['6ed9a3ec-666a-4aa3-90aa-fc453fda1393', '7bfff1bb-feaa-4098-a703-2aedb76a74c9', 'f5b58216-c8e1-4693-823e-09a61c51a79d']",54,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:18:54.129,Carry,True
,,,,"[25.9, 78.0]",,,,,,,,,,,2.521052,,,,,,,,,,,,,d7abe2b0-1308-4f79-9621-e321e3e722af,2242,,,"[17.6, 79.7]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salma Amani,46564.0,Center Attacking Midfield,156,Korea Republic Women's,1211,"['8bdf5f20-b10f-4c16-82dd-0dee03edd6d5', 'e443736a-805a-4eba-9c4a-33451500cbba']",9,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:20:09.152,Carry,
,,,,"[27.4, 62.6]",,,,,,,,,,,0.033898,,,,,,,,,,,,,8322c17c-53ae-4822-97cc-6e3c95b7be1d,2246,,,"[28.7, 62.8]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elodie Nakkach,31641.0,Right Defensive Midfield,156,Korea Republic Women's,1211,"['283ee37c-993a-4c3d-bc94-c0d3a33cd46c', 'f086464d-8522-4d3a-afe6-d1aa9a58e0ef']",12,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:20:12.750,Carry,
,,,,"[87.8, 0.4]",,,,,,,,,,,1.244891,,,,,,,,,,,,,0cf70a10-7995-4ca2-a4e6-aa07703e3b01,2252,,,"[86.7, 1.2]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,So-Hyun Cho,22798.0,Center Defensive Midfield,156,Korea Republic Women's,1211,"['8dcfbd39-732a-40ba-8be8-2d5c5ab6ed7a', 'be596454-1d93-40c8-8b7d-866212d627ae', 'e130f612-82ce-45cd-ac9f-0b0770a1f90e']",17,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:20:17.769,Carry,True
,,,,"[87.3, 1.4]",,,,,,,,,,,1.566707,,,,,,,,,,,,,5fb2abc5-578e-4ee3-844d-7f6fe4da514d,2260,,,"[91.2, 1.2]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,157,Korea Republic Women's,1211,"['00bbe0b4-cd82-4523-8a04-5a2d624185a1', '2cc7a52c-1472-4284-8046-aa4e85286b27', '3e0f64a2-bb57-40bf-8d6a-e10cdc1642aa']",35,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:20:35.890,Carry,True
,,,,"[77.7, 0.8]",,,,,,,,,,,1.207344,,,,,,,,,,,,,228c9e93-cb7d-40ef-8b59-411063f16e16,2264,,,"[79.0, 0.1]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,157,Korea Republic Women's,1211,"['422cda5d-10c4-43a1-812d-43fc550dc733', '61459a98-460a-426c-8a15-5082c47b8f33']",38,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:20:38.287,Carry,
,,,,"[57.6, 12.8]",,,,,,,,,,,1.682917,,,,,,,,,,,,,25496922-0885-424c-85ff-e795c14be059,2268,,,"[66.4, 7.8]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seo-Yeon Shim,403287.0,Left Center Back,157,Korea Republic Women's,1211,"['84422544-471d-47cb-8643-2e4f386b8873', 'e1ca8f3d-4682-4c3e-b701-2591cf9f5172']",41,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:20:41.110,Carry,
,,,,"[52.9, 37.6]",,,,,,,,,,,1.195823,,,,,,,,,,,,,d8da02ab-8399-4395-a010-e4a8f671b67c,2271,,,"[52.7, 38.2]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hye-Ji Hong,34550.0,Right Center Back,157,Korea Republic Women's,1211,"['8b792614-5d91-402f-a893-517bf60d2faf', '98f114d2-7361-4f3c-9a0f-c73feeeaa111']",44,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:20:44.720,Carry,
,,,,"[16.5, 50.6]",,,,,,,,,,,12.373233,,,,,,,,,,,,,a3d86dc1-e779-4b54-becf-e3b6ec10e5aa,2278,,,"[9.5, 44.7]",3893819,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Khadija Er-Rmichi,402656.0,Goalkeeper,158,Morocco Women's,2391,"['69b48634-1699-4057-81f7-0201bd9d9520', 'ab88823c-74c3-438c-92c6-a1fa2cb77b2e', 'bbc7ca68-e949-4cae-aafd-275f24da9e29']",50,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:20:50.477,Carry,True
,,,,"[43.7, 35.2]",,,,,,,,,,,1.353139,,,,,,,,,,,,,461cd273-33be-4772-b9cd-e62508ded597,2286,,,"[39.2, 30.9]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,159,Korea Republic Women's,1211,"['1ef2a23a-3d6b-4c52-9bf7-9d0229893400', '57ceee21-3de0-45ba-862b-f8ba7dea9207', 'ce0c3d99-abc2-4e7b-9da0-bc731e6a3f1e']",6,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:06.945,Carry,True
,,,,"[50.8, 47.2]",,,,,,,,,,,0.735908,,,,,,,,,,,,,feb22e79-bcb4-401e-a0b1-c31a8014f10f,2290,,,"[51.2, 44.9]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geum-Min Lee,25453.0,Right Center Midfield,159,Korea Republic Women's,1211,"['151d0ccf-6ebe-461c-b752-9d1b55eb2df9', '7f0eb384-5111-4225-ab4a-1c5db9ec5a81', 'eab7765d-60d9-4c5b-9e74-c2c6b478d227']",9,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:09.718,Carry,True
,,,,"[57.4, 65.0]",,,,,,,,,,,0.717369,,,,,,,,,,,,,22f6f017-ffe6-4935-a9f1-39feeff33439,2294,,,"[61.4, 63.2]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yu-Ri Choe,403290.0,Right Midfield,159,Korea Republic Women's,1211,"['7345f0f3-8523-4345-af94-94aa8cace8db', '91d1d456-b26c-4d15-8784-b5487c3f8d51']",11,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:11.927,Carry,
,,,,"[58.0, 77.6]",,,,,,,,,,,1.76708,,,,,,,,,,,,,71812c45-b657-450e-9410-5f47ae904283,2297,,,"[55.5, 75.0]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hye-Ri Kim,25451.0,Right Back,159,Korea Republic Women's,1211,"['54cc0b1c-b032-4f79-a2c7-8d4566e1fe03', 'dd6a374d-2903-4147-832e-ded1035040a3']",14,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:14.151,Carry,
,,,,"[57.4, 66.9]",,,,,,,,,,,0.718022,,,,,,,,,,,,,3670d8e1-9bc2-489b-817a-74f71f4e5be2,2300,,,"[57.8, 67.5]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yu-Ri Choe,403290.0,Right Midfield,159,Korea Republic Women's,1211,"['0a27e44f-bd70-48d1-8588-e6a01065b62c', 'df1b630b-62d5-42e3-9cb9-3623d26bcd80']",16,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:16.710,Carry,
,,,,"[68.3, 74.6]",,,,,,,,,,,0.257052,,,,,,,,,,,,,dd89b190-3709-4758-9420-1d30a9cce399,2309,,,"[68.3, 74.6]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yu-Ri Choe,403290.0,Right Midfield,161,Korea Republic Women's,1211,"['26a3333e-ccf1-40d6-b349-e07d3edab03f', '3b876cb5-78cc-4fbf-9548-c1e4bc04cef9', 'b7daf4ea-a028-4c5b-a72b-3c4b0f104512']",35,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:35.000,Carry,True
,,,,"[92.3, 21.5]",,,,,,,,,,,6.33275,,,,,,,,,,,,,a94788b0-d5fe-4d24-b920-56fb3c0fcd67,2315,,,"[73.9, 48.3]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,161,Korea Republic Women's,1211,"['110c274a-b299-40d2-88a8-fd1297c1ea04', '7fa0c4f0-9897-49f1-a8b1-00fa887a03a6', '91828882-2b90-4dce-91cc-9342cdbbbe97']",37,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:37.926,Carry,True
,,,,"[93.1, 5.3]",,,,,,,,,,,0.179393,,,,,,,,,,,,,fd3c64c5-3132-4d81-a9ec-ca5fba6f5851,2323,,,"[93.1, 5.5]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,162,Korea Republic Women's,1211,"['2fabbadc-330d-4823-9483-21247e288c1d', 'bfeaf01e-011d-41a9-ad7b-ad39acb4493c']",52,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:52.412,Carry,
,,,,"[97.4, 2.7]",,,,,,,,,,,1.076211,,,,,,,,,,,,,1ff4321b-f6e5-4a19-b577-a39adccfd7e3,2327,,,"[100.0, 4.0]",3893819,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sel-Gi Jang,25447.0,Left Back,162,Korea Republic Women's,1211,"['2f3e1c05-858f-4d9b-b946-bbac93ebe80a', '303e9e3f-b188-41ee-8b3a-7d4988f16055', '58b24b70-5643-4ede-98bf-28223f6a1000', 'c93e9507-8759-4548-b9fb-5f10e39a734f']",53,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:21:53.526,Carry,True
,,,,"[93.1, 5.9]",,,,,,,,,,,0.108839,,,,,,,,,,,,,29e967c8-6db3-45ae-b800-5bfec06d5659,2333,,,"[92.7, 6.4]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Left Center Midfield,163,Korea Republic Women's,1211,"['94835f91-e213-4f24-be51-b9bd438eae95', 'ae5a18f0-a807-41e1-9718-0951bb077e76']",6,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:06.958,Carry,
,,,,"[25.7, 77.6]",,,,,,,,,,,0.52462703,,,,,,,,,,,,,8d2c903f-fb18-4b10-81f5-9ee455daedee,2339,,,"[25.7, 77.6]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Ouzraoui Diki,402655.0,Right Midfield,164,Morocco Women's,2391,"['9901da91-f27d-4695-a449-ab77d50409ae', 'def155d4-df31-41f2-b0e5-64811467d848']",8,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:22:08.334,Carry,
,,,,"[19.5, 71.6]",,,,,,,,,,,0.051876,,,,,,,,,,,,,fc42a417-b080-427e-9cfc-e69bf15add7b,2342,,,"[19.3, 71.4]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hanane Aït El Haj,402658.0,Right Back,164,Morocco Women's,2391,"['2e4a76f4-9c02-479c-9bb5-d7c317d9a225', '69cabe7e-dd35-4b63-baef-b741b191664b']",9,,,,,,,,,,,,,,,,,,Morocco Women's,2391,00:22:09.720,Carry,
,,,,"[50.1, 24.7]",,,,,,,,,,,2.132701,,,,,,,,,,,,,e86ad0d2-2b52-4322-8379-fe9c3a130309,2351,,,"[50.5, 22.0]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hye-Ji Hong,34550.0,Right Center Back,165,Korea Republic Women's,1211,"['0381a76b-45a4-4144-994b-b2e13e6de282', 'bcd3968b-7044-440f-a042-2a2e64b8fd1e']",15,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:15.895,Carry,
,,,,"[67.9, 0.4]",,,,,,,,,,,3.302797,,,,,,,,,,,,,a8c67563-225a-44e3-a7c0-03fab3f21fe0,2354,,,"[55.0, 1.0]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seo-Yeon Shim,403287.0,Left Center Back,165,Korea Republic Women's,1211,"['61267aab-4f99-4106-b597-ce9208db9803', 'a9679c91-20af-4817-8d5d-d5ee90d5c072']",19,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:19.762,Carry,
,,,,"[86.7, 1.6]",,,,,,,,,,,1.075821,,,,,,,,,,,,,f25671e5-19a7-485d-b7c3-d9a4986a8a0c,2360,,,"[83.7, 0.1]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mi-Ra Moon,25717.0,Left Midfield,165,Korea Republic Women's,1211,"['1126cdd9-fead-4236-9164-1b81725e4eaa', '57a8a1c5-6a6e-46cc-b0d1-48d77e377586']",25,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:25.297,Carry,
,,,,"[109.6, 8.7]",,,,,,,,,,,3.883382,,,,,,,,,,,,,26151cb3-3cf3-48e1-a7a4-b7f192149c28,2364,,,"[110.9, 9.3]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Hyun Cho,22798.0,Center Defensive Midfield,165,Korea Republic Women's,1211,"['76432945-f07f-4a25-8431-aa9bcb9226bd', '7fa2955c-0e9e-44d3-97d1-3988a23f1775', 'a36e39cd-9067-44b3-8695-cb25fc2e5c6d']",28,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:28.604,Carry,True
,,,,"[95.9, 7.8]",,,,,,,,,,,1.136701,,,,,,,,,,,,,812ff844-729d-4e4d-86bb-0390918b4113,2369,,,"[96.3, 1.9]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sel-Gi Jang,25447.0,Left Back,165,Korea Republic Women's,1211,"['5b973bd3-89a6-4e00-8606-7dbeca2b755c', '8de50ec8-5fac-4631-af75-e921bc0954a7']",34,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:34.985,Carry,
,,,,"[112.4, 20.7]",,,,,,,,,,,2.745442,,,,,,,,,,,,,8da9f5e5-0dc6-431e-a067-908a3c6f20ad,2372,,,"[107.9, 32.9]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eun-Sun Park,403289.0,Center Forward,165,Korea Republic Women's,1211,"['21f1d310-a472-4cd6-b487-d7a0bb653f64', 'c946762b-ba60-42e5-b3c3-21adcdd63fc9']",37,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:37.525,Carry,
,,,,"[109.1, 6.8]",,,,,,,,,,,2.478364,,,,,,,,,,,,,841b8e20-423d-4815-9dfd-1452548f851e,2375,,,"[105.3, 11.1]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Hyun Cho,22798.0,Center Defensive Midfield,165,Korea Republic Women's,1211,"['14d22ed1-02f9-4ada-9477-b085a07864f6', 'a24ca7dd-ee0d-450e-b17b-4b1e5517b94d', 'cbda14ab-d42d-4ac9-ba60-952968638e44']",41,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:41.571,Carry,True
,,,,"[98.5, 3.4]",,,,,,,,,,,0.585528,,,,,,,,,,,,,91813a6e-39de-495b-805d-0785d834a746,2379,,,"[98.5, 3.4]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sel-Gi Jang,25447.0,Left Back,165,Korea Republic Women's,1211,"['402c6b16-9fe0-411c-bdde-c5783852f3c4', '6d175924-5317-4211-9a5d-5694dc83fcea']",45,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:45.540,Carry,
,,,,"[81.6, 12.1]",,,,,,,,,,,1.239878,,,,,,,,,,,,,c32df2dc-31fa-4eb4-b21b-f998f3e3b11f,2382,,,"[81.1, 5.7]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,165,Korea Republic Women's,1211,"['e33b0918-87ff-4144-9d17-83052fda0b4e', 'f175c2a2-7a5b-431a-9fb1-4f3da25f7d47']",47,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:47.825,Carry,
,,,,"[86.9, 73.3]",,,,,,,,,,,0.448094,,,,,,,,,,,,,869671ed-6d37-410a-83db-6599c763f986,2387,,,"[86.9, 73.1]",3893819,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yu-Ri Choe,403290.0,Right Midfield,165,Korea Republic Women's,1211,"['6f61edb7-3814-479a-bd21-d9bcd95bb26d', '96282e28-5b19-4ce0-8f16-1f23d6d7b870', 'f5ffae4c-296d-42ec-8ea0-918ffe0c8dd1']",54,,,,,,,,,,,,,,,,,,Korea Republic Women's,1211,00:22:54.427,Carry,True
