50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.670831,,,,,,,,,,,,,,e29771e2-3176-4cc0-8e7d-8389ab62a194,133,,"[45.0, 28.2]",3893828,2,,,,,1.8252727,,Left Foot,,"[40.5, 45.5]",,Ground Pass,,17.87568,,,Millie Bright,4642.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,9,England Women's,865,['cc291395-4f8d-488b-a3ae-ed244b5c74c5'],36,,,,,,,,,,,,,,,,,England Women's,865,00:02:36.252,Pass,
,,,,,,,,,,,,,,,,,,0.931765,,,,,,,,,,,,,,4ffdef92-bdaf-4743-84c5-413ec9e2ef97,136,,"[40.5, 47.4]",3893828,2,,,,,1.3443555,,Right Foot,,"[45.2, 67.8]",,Ground Pass,,20.934422,,,Jessica Carter,19422.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Center Back,9,England Women's,865,['ef032ba2-7f9c-449e-97a6-72ccd7cc6c38'],39,,,,,,,,,,,,,,,,,England Women's,865,00:02:39.517,Pass,
,,,,,,,,,,,,,,,,,,1.863765,,,,,,,,,,,,,,16352a8a-7781-4877-8259-91fd1e87ec26,139,,"[49.0, 67.3]",3893828,2,,,,,-2.1331635,,Right Foot,,"[41.5, 55.4]",,Ground Pass,,14.066272,,,Millie Bright,4642.0,,,,,,,1,From Throw In,Jessica Carter,19422.0,Right Center Back,9,England Women's,865,['65a3e21f-cdd5-487e-a1a5-55f2e347a2c6'],42,,,,,,,,,,,,,,,,,England Women's,865,00:02:42.168,Pass,
,,,,,,,,,,,,,,,,,,1.773419,,,,,,,,,,,,,,93f0f873-408b-4940-a5e7-e1743b0c3289,142,,"[39.4, 53.4]",3893828,2,,,,,-2.710454,,Left Foot,,"[14.4, 41.9]",,Ground Pass,,27.518175,,,Mary Alexandra Earps,31538.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Center Back,9,England Women's,865,['39c3a918-4605-4d18-9fa8-c733c0f0302c'],45,,,,,,,,,,,,,,,,,England Women's,865,00:02:45.300,Pass,
,,,,,,,,,,,,,,,,,,0.987472,,,,,,,,,,,,,,da0138de-88e9-42df-bf5b-ff5d5c3cb523,145,,"[19.7, 40.0]",3893828,2,,,,,-1.0962499,,Right Foot,,"[27.2, 25.4]",,Ground Pass,,16.413713,,,Alex Greenwood,10252.0,,,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,9,England Women's,865,['459910c9-1d7a-487f-8008-5b58d40906ca'],48,,,,,,,,,,,,,,,,,England Women's,865,00:02:48.260,Pass,
,,,,,,,,,,,,,,,,,,0.960676,,,,,,,,,,,,,,12224afc-b7ab-4111-9149-36005a7c45df,148,,"[26.8, 26.0]",3893828,2,,,,,1.6137147,,Left Foot,,"[26.1, 42.3]",,Ground Pass,,16.315023,,,Millie Bright,4642.0,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,9,England Women's,865,['58496603-ba26-4a24-8e9c-902bbf3aa346'],50,,,,,,,,,,,,,,,,,England Women's,865,00:02:50.304,Pass,
,,,,,,,,,,,,,,,,,,2.758526,,,,,,,,,,,,,,5bf451e8-d8be-4f5c-ad6b-bc2a520c9259,151,,"[25.7, 42.3]",3893828,2,,,,,-0.45877752,,Left Foot,,"[75.1, 17.9]",,High Pass,,55.09737,,Incomplete,Alessia Russo,47521.0,,,,,,,1,From Throw In,Millie Bright,4642.0,Center Back,9,England Women's,865,"['19d7c7e6-1308-4cdf-8677-8e2da7423012', '69181277-3e01-46d4-87d2-d7f9b0ba0527']",52,,,,,,,,,,,,,,,,,England Women's,865,00:02:52.622,Pass,
,,,,,,,,,,,,,,,,,,1.966811,,,,,,,,,,,,,,56854c5d-1b3e-478e-87e2-43ca6d97b396,157,,"[75.1, 38.9]",3893828,3,,,,,1.0395229,,Right Foot,,"[92.2, 68.0]",,Ground Pass,,33.752335,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Alessia Russo,47521.0,Right Center Forward,9,England Women's,865,"['1b80ffec-2d9f-4e4e-a889-9336d980f882', '99852d7c-b17b-4f51-88a7-8a0f853b5cc5']",0,,,,,,,,,,,,,,,,,England Women's,865,00:03:00.162,Pass,True
,,,,,,,,,,,,,,,,,,0.952959,,,,,,,,,,,,,,1982baae-e458-47fb-b062-f4fe0e31f98f,160,,"[92.2, 66.3]",3893828,3,,,,,-2.3282688,,Right Foot,,"[83.5, 57.1]",,Ground Pass,,12.662148,,,Georgia Stanway,4643.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,9,England Women's,865,['1e1b1cda-e22f-48fb-b5a2-3aa17ef4ed00'],3,,,,,,,,,,,,,,,,,England Women's,865,00:03:03.165,Pass,
,,,,,,,,,,,,,,,,,,1.635811,,,,,,,,,,,,,,476f8713-3b32-43fb-8107-29f9d717206e,163,,"[83.0, 55.1]",3893828,3,,,,,0.89675665,,Right Foot,,"[96.9, 72.5]",,Ground Pass,,22.270384,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,9,England Women's,865,['1dd0e7f8-f90d-4bc9-9b5b-652c83dbb352'],5,,,,,,,,,,,,,,,,,England Women's,865,00:03:05.063,Pass,
,,,,,,,,,,,,,,,,,,0.901941,,,,,,,,,,,,,,3c3e0db2-533a-4d70-854b-b96e54b258d3,166,,"[98.0, 71.8]",3893828,3,,,,,-1.9111782,,Right Foot,,"[94.6, 62.2]",,Ground Pass,,10.184301,,,Lauren Hemp,15555.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,9,England Women's,865,['41aecee5-e586-4b37-ab65-539c256c6d68'],8,,,,,,,,,,,,,,,,,England Women's,865,00:03:08.041,Pass,
,,,,,,,,,,,,,,,,,,0.905505,,,,,,,,,,,,,,c32800b8-ba5e-4dde-8aaf-03aeea5140a7,170,,"[95.4, 64.3]",3893828,3,,,,,1.3777423,,Left Foot,,"[98.0, 77.6]",,Ground Pass,,13.551753,,,Lucy Bronze,10178.0,,,,,,,1,From Throw In,Lauren Hemp,15555.0,Left Center Forward,9,England Women's,865,"['289470fb-7150-42b5-a96d-421fdff20881', '4397e37a-cef2-4d42-9f95-93bebe30f8c3']",9,,,,,,,,,,,,,,,,,England Women's,865,00:03:09.372,Pass,True
,,,,,,,,,,,,,,,,,,1.017373,,,,,,,,,,,,,,b320468d-a646-466e-8c77-41474d762a02,172,,"[97.8, 72.9]",3893828,3,,,,,-2.487306,,Right Foot,,"[87.5, 65.0]",,Ground Pass,,12.980755,,,Georgia Stanway,4643.0,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Wing Back,9,England Women's,865,['490a37bb-3adb-4a9e-8497-e839be8c5af9'],10,,,,,,,,,,,,,,,,,England Women's,865,00:03:10.278,Pass,
,,,,,,,,,,,,,,,,,,1.367342,,,,,,,,,,,,,,1ad0242d-0f74-4fae-a72f-dc2aa116799b,178,,"[28.7, 20.5]",3893828,3,,,,,-2.1692152,,Left Foot,,"[27.2, 18.3]",,Ground Pass,,2.6627054,,,Qiaozhu Chen,131583.0,,,,,,Recovery,1,Regular Play,Lina Yang,131579.0,Left Defensive Midfield,10,China PR Women's,1207,['3477888d-d36f-4427-b756-21038e2bc2e3'],12,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:12.210,Pass,
,,,,,,,,,,,,,,,,,,0.648576,,,,,,,,,,,,,,790d3e9a-63b5-40dc-bd46-9e2787be2077,185,,"[46.0, 4.4]",3893828,3,,,,,1.6951513,,Left Foot,,"[45.2, 10.8]",,Ground Pass,,6.449806,,,Linyan Zhang,402025.0,,,,,,,1,Regular Play,Qiaozhu Chen,131583.0,Left Back,10,China PR Women's,1207,['08ec2904-e1c0-4598-9880-87fe9ea979d4'],18,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:18.165,Pass,
,,,,,,,,,,,,,,,,,,2.18827,,,,,,,,,,,,,,63460b88-2721-4e2d-a67e-8d931a44cd7c,189,,"[45.6, 16.2]",3893828,3,,,,,0.43258104,,Right Foot,,"[82.2, 33.1]",,High Pass,,40.313396,,,Jiahui Lou,25482.0,,,,,,,1,Regular Play,Linyan Zhang,402025.0,Left Midfield,10,China PR Women's,1207,['34daac70-1194-4d04-a17f-20b7ca32eac0'],20,,,,,,,,,,,,,,,,,China PR Women's,1207,00:03:20.575,Pass,
,,,,,,,,,,,,,,,,,,0.779642,,,,,,,,,,,,,,e1752068-717d-470d-88ff-a7161b3363b3,198,,"[52.2, 38.9]",3893828,3,,,,,-1.929567,,Right Foot,,"[50.1, 33.3]",,Ground Pass,,5.9808025,,,Katie Zelem,31540.0,,,,,,,1,Regular Play,Lauren James,31531.0,Center Attacking Midfield,11,England Women's,865,"['49b5b693-de68-469e-b3e6-b4b232619ed3', '6b164897-580c-4248-8a48-f04df149727b']",26,,,,,,,,,,,,,,,,,England Women's,865,00:03:26.411,Pass,True
,,,,,,,,,,,,,,,,,,0.855017,,,,,,,,,,,,,,99a8e18a-56de-472b-8423-9b8372dcc428,202,,"[45.2, 24.6]",3893828,3,,,,,-1.9958365,,Right Foot,,"[40.9, 15.1]",,Ground Pass,,10.427847,,,Rachel Daly,5058.0,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,11,England Women's,865,['2fb937fa-84be-40c4-b241-83893e7a4524'],28,,,,,,,,,,,,,,,,,England Women's,865,00:03:28.087,Pass,
,,,,,,,,,,,,,,,,,,1.041217,,,,,,,,,,,,,,3fa75fa7-af5c-431d-b98c-41578b74d6bd,206,,"[39.4, 17.9]",3893828,3,,,,,2.029368,,Right Foot,,"[35.5, 25.8]",,Ground Pass,,8.810222,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Wing Back,11,England Women's,865,"['14dbc38e-b5c8-45f2-be80-b25f2bae3619', '5ee4ad54-26f3-4c2d-85e5-1cf57e157c59']",30,,,,,,,,,,,,,,,,,England Women's,865,00:03:30.550,Pass,True
,,,,,,,,,,,,,,,,,,1.34108,,,,,,,,,,,,,,a012593f-428b-4e87-917c-e501e0dbd290,209,,"[33.8, 26.5]",3893828,3,,,,,0.5558029,,Left Foot,,"[49.9, 36.5]",,Ground Pass,,18.952837,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,11,England Women's,865,['7012f7cd-118c-4f23-97f6-aa5456abd010'],33,,,,,,,,,,,,,,,,,England Women's,865,00:03:33.062,Pass,
,,,,,,,,,,,,,,,,,,1.272334,,,,,,,,,,,,,,078dab84-274e-4840-8991-3b37bc7fab7d,212,,"[52.7, 40.4]",3893828,3,,,,,-0.80515844,,Right Foot,,"[65.1, 27.5]",,Ground Pass,,17.893295,,,Lauren James,31531.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,11,England Women's,865,['7f1b5421-7c07-4a5e-bbaf-43885a49f250'],35,,,,,,,,,,,,,,,,,England Women's,865,00:03:35.238,Pass,
,,,,,,,,,,,,,,,,,,2.267509,,,,,,,,,,,,,,4dbfe244-bd6d-445a-bde4-9aad088d5448,223,,"[86.2, 2.7]",3893828,3,,,,,0.60686827,,Right Foot,,"[101.9, 13.6]",,Ground Pass,,19.112823,,,Lauren Hemp,15555.0,,,,,,,1,Regular Play,Alessia Russo,47521.0,Right Center Forward,11,England Women's,865,"['6f2e6a16-d77a-4e1b-93b9-bb2118f6ba16', 'bac84af7-29f1-41af-b3f6-48bde044e102']",46,,,,,,,,,,,,,,,,,England Women's,865,00:03:46.577,Pass,True
,,,,,,,,,,,,,,,,,,1.450573,,,,,,,,,,,,,,580bc470-9ce9-4875-9d28-c2efe33186b9,227,,"[117.3, 22.0]",3893828,3,,,,,1.9279304,,Left Foot,True,"[109.8, 42.1]",,High Pass,,21.45367,,Incomplete,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Center Forward,11,England Women's,865,"['2c345bfc-2567-4f0f-90cf-d34de58da413', 'f43d73c0-fd48-4e3b-a4a7-7fce7bc1c08e']",49,,,,,,,,,,,,,,,,,England Women's,865,00:03:49.961,Pass,True
,,,,,,,,,,,,,,,,,,0.698626,,,,,,,,,,,,,,2cb8fca6-d47f-4172-ae94-8e517495f455,229,,"[98.2, 38.9]",3893828,3,,,,,-0.53614604,86aa755e-99df-4758-974d-7d24a47e5525,Head,,"[105.1, 34.8]",True,Low Pass,,8.026207,,,Alessia Russo,47521.0,,,,,,Recovery,1,Regular Play,Lauren James,31531.0,Center Attacking Midfield,11,England Women's,865,['abdc0acd-6978-4786-874a-fec9a8c715c3'],53,,,,,,,,,,,,,,,,,England Women's,865,00:03:53.219,Pass,
,,,,,,,,,,,,,,,,,,1.983926,,,,,,,,,,,,,,448fe6fe-13e2-47a0-ba3c-5efaa928cb26,235,,"[60.0, 40.0]",3893828,4,,True,,,-2.718282,,Right Foot,,"[41.8, 31.8]",,Ground Pass,,19.961964,,,Linyan Zhang,402025.0,,,,,,Kick Off,1,From Kick Off,Shuang Wang,24461.0,Left Center Forward,12,China PR Women's,1207,['8235b906-9cfb-4add-9149-25a94c5cfcee'],53,,,,,,,,,,,,,,,,,China PR Women's,1207,00:04:53.418,Pass,
,,,,,,,,,,,,,,,,,,1.047003,,,,,,,,,,,,,,6d4f2905-f0bf-42ec-9506-18845eb0ba22,238,,"[43.2, 25.4]",3893828,4,,True,,,1.5902114,,Right Foot,,"[43.0, 35.7]",,Ground Pass,,10.301942,,,Jessica Carter,19422.0,,,,,,Recovery,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,13,England Women's,865,['78d5ed73-4bec-4a9e-937b-43959ae62daf'],56,,,,,,,,,,,,,,,,,England Women's,865,00:04:56.552,Pass,
,,,,,,,,,,,,,,,,,,1.601401,,,,,,,,,,,,,,9d9ccca1-1a27-4e86-8f6a-b7bfd2b83e4a,240,,"[40.3, 39.7]",3893828,4,,,,,1.7345704,,Right Foot,,"[36.4, 63.3]",,Ground Pass,,23.920074,,,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,13,England Women's,865,['f2311c61-68e8-4214-8241-26022789fd32'],58,,,,,,,,,,,,,,,,,England Women's,865,00:04:58.214,Pass,
,,,,,,,,,,,,,,,,,,0.839441,,,,,,,,,,,,,,41c766f2-9605-4b3e-8815-7f6406d63ea1,243,,"[41.1, 67.8]",3893828,5,,,,,-2.124749,,Right Foot,,"[35.1, 58.1]",,Ground Pass,,11.405701,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Wing Back,13,England Women's,865,['7ad44267-2520-46de-b488-05655aff7991'],1,,,,,,,,,,,,,,,,,England Women's,865,00:05:01.984,Pass,
,,,,,,,,,,,,,,,,,,0.985768,,,,,,,,,,,,,,f948fb14-47d5-4127-8f90-62d9380ae540,246,,"[33.0, 57.7]",3893828,5,,,,,-0.8365164,,Right Foot,,"[43.2, 46.4]",,Ground Pass,,15.22268,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,13,England Women's,865,['c2d28503-c5f8-48af-be09-8c0c4bfeb4e5'],3,,,,,,,,,,,,,,,,,England Women's,865,00:05:03.770,Pass,
,,,,,,,,,,,,,,,,,,1.869374,,,,,,,,,,,,,,eb7994fc-a557-40f4-83f4-25d006d36689,248,,"[43.5, 44.7]",3893828,5,,,,,-2.777185,,Right Foot,,"[33.8, 41.0]",,Ground Pass,,10.381715,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,13,England Women's,865,['05108823-292e-4253-9cac-1a0beedbf123'],4,,,,,,,,,,,,,,,,,England Women's,865,00:05:04.756,Pass,
,,,,,,,,,,,,,,,,,,1.214141,,,,,,,,,,,,,,264df6ec-6147-4358-9d70-bdf00fa6c795,250,,"[33.4, 38.9]",3893828,5,,,,,-1.3809907,,Right Foot,,"[37.3, 18.6]",,Ground Pass,,20.671236,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,13,England Women's,865,['1dae19e8-6cbd-4179-819e-427eb12ef2c3'],6,,,,,,,,,,,,,,,,,England Women's,865,00:05:06.626,Pass,
,,,,,,,,,,,,,,,,,,1.097357,,,,,,,,,,,,,,92ea90ea-a2f4-42bd-875e-a77c55758d7f,253,,"[39.0, 16.0]",3893828,5,,,,,0.5667292,,Left Foot,,"[46.7, 20.9]",,Ground Pass,,9.1268835,,,Katie Zelem,31540.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,13,England Women's,865,['9c49af72-149d-4c86-aeb3-6444c047ed34'],8,,,,,,,,,,,,,,,,,England Women's,865,00:05:08.355,Pass,
,,,,,,,,,,,,,,,,,,1.566091,,,,,,,,,,,,,,872675a2-f54e-487c-86c2-a9a1e82775c9,257,,"[46.0, 21.3]",3893828,5,,,,,2.2407677,,Right Foot,,"[33.8, 36.7]",,Ground Pass,,19.646883,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Katie Zelem,31540.0,Left Defensive Midfield,13,England Women's,865,"['21e37528-03a9-41d1-a5d4-6f2e44467631', 'c3c66f1d-b202-407e-a697-d4cc76307f8d']",9,,,,,,,,,,,,,,,,,England Women's,865,00:05:09.538,Pass,True
,,,,,,,,,,,,,,,,,,0.875895,,,,,,,,,,,,,,6f94ff7d-4feb-46cb-8d59-09a72e9e0015,260,,"[39.0, 41.0]",3893828,5,,,,,0.20232163,,Right Foot,,"[54.6, 44.2]",,Ground Pass,,15.924824,,,Georgia Stanway,4643.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,13,England Women's,865,['ae5e1c03-021e-4148-8ab1-04b6beafc33b'],16,,,,,,,,,,,,,,,,,England Women's,865,00:05:16.127,Pass,
,,,,,,,,,,,,,,,,,,0.876613,,,,,,,,,,,,,,6f72e7e9-7714-48f2-9e3f-06ef198973a5,263,,"[49.2, 45.1]",3893828,5,,,,,2.0403962,,Right Foot,,"[39.0, 65.2]",,Ground Pass,,22.539965,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,13,England Women's,865,['37e8ec7c-6765-4351-95a0-da492e063542'],17,,,,,,,,,,,,,,,,,England Women's,865,00:05:17.845,Pass,
,,,,,,,,,,,,,,,,,,1.403608,,,,,,,,,,,,,,4906162f-78bc-446b-997a-6cbe885a9231,266,,"[41.5, 66.0]",3893828,5,,,,,-1.810028,,Right Foot,,"[37.5, 49.6]",,Ground Pass,,16.880758,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,13,England Women's,865,['72933afe-50dd-48e1-b1f0-2980a605f3f2'],19,,,,,,,,,,,,,,,,,England Women's,865,00:05:19.729,Pass,
,,,,,,,,,,,,,,,,,,0.91435,,,,,,,,,,,,,,dc23443e-3fc6-4ccc-8986-8563a7a1320e,269,,"[37.7, 47.9]",3893828,5,,,,,-1.8374211,,Right Foot,,"[31.5, 25.2]",,Ground Pass,,23.531467,,,Alex Greenwood,10252.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,13,England Women's,865,['8fbd8952-ffdd-48c9-aaf9-44d007742b28'],22,,,,,,,,,,,,,,,,,England Women's,865,00:05:22.071,Pass,
,,,,,,,,,,,,,,,,,,2.642017,,,,,,,,,,,,,,9a64d08d-762f-4d0a-a540-0bb0a6d9b744,273,,"[30.4, 24.8]",3893828,5,,,,,2.6146495,,Left Foot,,"[8.4, 37.6]",,Ground Pass,,25.452702,,,Mary Alexandra Earps,31538.0,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,13,England Women's,865,"['21611714-da55-48a9-ac7b-5ad6c586cff0', 'af1eda1e-48fd-4abc-9149-2783b95a9950']",25,,,,,,,,,,,,,,,,,England Women's,865,00:05:25.213,Pass,True
,,,,,,,,,,,,,,,,,,1.59615,,,,,,,,,,,,,,c11b7d8f-bc23-4097-ad86-8bd2ee7756e2,276,,"[12.4, 47.9]",3893828,5,,,,,1.1042333,,Right Foot,,"[19.3, 61.6]",,Ground Pass,,15.339492,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,13,England Women's,865,['8a68c771-1bc7-4d32-a509-975a084e106e'],29,,,,,,,,,,,,,,,,,England Women's,865,00:05:29.266,Pass,
,,,,,,,,,,,,,,,,,,1.889084,,,,,,,,,,,,,,ea15934b-da7a-44c7-afdf-49e78c9e0e63,279,,"[40.0, 68.0]",3893828,5,,,,,-2.3733356,,Right Foot,,"[31.1, 59.4]",,Ground Pass,,12.376186,,,Millie Bright,4642.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,13,England Women's,865,['40241190-4530-4cf9-8ec8-47e2918e044f'],35,,,,,,,,,,,,,,,,,England Women's,865,00:05:35.522,Pass,
,,,,,,,,,,,,,,,,,,1.396053,,,,,,,,,,,,,,da073637-cc58-463e-9917-150782281f1c,282,,"[39.0, 58.6]",3893828,5,,,,,1.1458199,,Right Foot,,"[45.2, 72.3]",,Ground Pass,,15.03762,,,Jessica Carter,19422.0,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,13,England Women's,865,['ebbfdcdd-852f-4889-90c7-c0f6bc5eca83'],40,,,,,,,,,,,,,,,,,England Women's,865,00:05:40.286,Pass,
,,,,,,,,,,,,,,,,,,1.525281,,,,,,,,,,,,,,df3a712d-afc6-4492-9b13-aa76ffc83742,285,,"[57.6, 62.8]",3893828,5,,,,,0.27110267,,Right Foot,,"[90.7, 72.0]",,Low Pass,,34.354767,,,Alessia Russo,47521.0,,,,,,,1,Regular Play,Jessica Carter,19422.0,Right Center Back,13,England Women's,865,['654c5fbb-cbb9-499d-9180-b6aaadd43533'],43,,,,,,,,,,,,,,,,,England Women's,865,00:05:43.281,Pass,
,,,,,,,,,,,,,,,,,,0.564663,,,,,,,,,,,,,,ab764d72-e588-4eaf-873f-beecd3dba4d1,289,,"[94.4, 77.0]",3893828,5,,,,,-0.7690062,,Right Foot,,"[100.6, 71.0]",,Ground Pass,,8.627862,,Incomplete,Lucy Bronze,10178.0,,,,,,,1,Regular Play,Alessia Russo,47521.0,Right Center Forward,13,England Women's,865,"['2342e3c3-78b8-45ea-a6ef-52122c06be4c', 'a7d2846b-38f8-4654-935e-9839b6126e76', 'c0d35594-3eac-439c-a63a-d366dcbe2f6c']",46,,,,,,,,,,,,,,,,,England Women's,865,00:05:46.743,Pass,True
,,,,,,,,,,,,,,,,,,0.730794,,,,,,,,,,,,,,85ed4c26-6ef4-480f-8c7e-1e72284f81c5,295,,"[27.9, 11.3]",3893828,5,,,,,1.6767807,,Left Foot,,"[27.4, 16.0]",,Ground Pass,,4.726521,,,Lina Yang,131579.0,,,,,,,1,Regular Play,Yao Wei,25484.0,Left Center Back,14,China PR Women's,1207,['6a57b7c6-be61-4853-bdfe-4dd964894d25'],49,,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:49.048,Pass,
,,,,,,,,,,,,,,,,,,0.747207,,,,,,,,,,,,,,f412457e-d9d0-4db7-8afc-ddb3738879a9,299,,"[27.0, 8.7]",3893828,5,,,,,-2.9335365,,Right Foot,,"[18.0, 6.8]",,Ground Pass,,9.198369,,,Yao Wei,25484.0,,,,,,,1,Regular Play,Lina Yang,131579.0,Left Defensive Midfield,14,China PR Women's,1207,"['bc439e3d-4701-4b41-9b3f-c5c922a1c277', 'fdbc84f4-b823-4828-ba82-99618bcc16fb']",50,,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:50.410,Pass,True
,,,,,,,,,,,,,,,,,,1.082408,,,,,,,,,,,,,,dba46ed8-a61d-499b-ab22-ed07c84b5d21,302,,"[20.0, 5.1]",3893828,5,,,,,1.7723994,,Left Foot,,"[17.2, 18.8]",,Ground Pass,,13.983204,,,Shanshan Wang,25485.0,,,,,,,1,Regular Play,Yao Wei,25484.0,Left Center Back,14,China PR Women's,1207,['d5e21a87-e5e1-4470-a229-5c663ad5c9b9'],51,,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:51.652,Pass,
,,,,,,,,,,,,,,,,,,1.368214,,,,,,,,,,,,,,bb8cfc43-ce76-4bcf-9a4f-bddb6c1545df,306,,"[13.5, 23.2]",3893828,5,,,,,-1.554269,,Right Foot,,"[13.7, 11.1]",,Ground Pass,,12.101653,,,Yao Wei,25484.0,,,,,,,1,Regular Play,Shanshan Wang,25485.0,Right Center Back,14,China PR Women's,1207,['7df34264-b9c0-4b7f-9f72-66289c31a685'],53,,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:53.276,Pass,
,,,,,,,,,,,,,,,,,,0.697754,,,,,,,,,,,,,,a33c1749-d7e4-4002-9eb8-25c88df1392f,309,,"[15.9, 5.3]",3893828,5,,,,,0.5800028,,Left Foot,,"[21.7, 9.1]",,Ground Pass,,6.9339743,,,Lina Yang,131579.0,,,,,,,1,Regular Play,Yao Wei,25484.0,Left Center Back,14,China PR Women's,1207,['2b7ad142-9ba3-4f05-8451-7627f254b422'],56,,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:56.717,Pass,
,,,,,,,,,,,,,,,,,,0.786372,,,,,,,,,,,,,,9bb44bb8-a5f1-4a37-a3cf-3a7b3ff7b092,312,,"[25.3, 8.9]",3893828,5,,,,,0.60916346,,Left Foot,,"[33.9, 14.9]",,Ground Pass,,10.486181,,,Shuang Wang,24461.0,,,,,,,1,Regular Play,Lina Yang,131579.0,Left Defensive Midfield,14,China PR Women's,1207,['366ee949-22c5-488c-a719-5543e77afefa'],58,,,,,,,,,,,,,,,,,China PR Women's,1207,00:05:58.728,Pass,
,,,,,,,,,,,,,,,,,,1.361702,,,,,,,,,,,,,,5ed7f804-63fe-423f-867c-ca9f083e519b,318,,"[80.7, 69.0]",3893828,6,,,,,-0.6561787,,Right Foot,,"[90.7, 61.3]",,Low Pass,,12.621015,,,Alessia Russo,47521.0,,,,,,Recovery,1,From Counter,Lucy Bronze,10178.0,Right Wing Back,15,England Women's,865,"['5d0908ee-d275-4868-a28e-e8d659868ad6', 'fe5b787f-8ef7-4c53-a7d5-c589d28e2acd']",1,,,,,,,,,,,,,,,,,England Women's,865,00:06:01.371,Pass,True
