50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30b7994-3f1b-48a1-aaee-b69ebdf538a1,2071,,"[87.2, 16.4]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,82,Switzerland Women's,860,['22f34a71-6185-4d9e-b3dc-215ee376b1df'],29,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:29.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c88487-5325-4153-af2d-ef3b8fc14b81,2075,,"[98.4, 22.5]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Left Wing,82,Switzerland Women's,860,"['2cbe0a52-7456-41ec-a59f-706bba1125a8', '986ef964-d659-445d-82bb-ee60f7361dfd']",32,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:32.398,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788a6189-10f8-4271-bde1-5993a5a04505,2078,,"[88.8, 31.7]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Géraldine Reuteler,10419.0,Left Center Midfield,82,Switzerland Women's,860,['a89fb4c8-637f-46f1-825f-d141ca5233e9'],34,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:34.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636100c4-b3cd-4ce1-9d53-ee10005ecf3b,2081,,"[86.6, 53.9]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eseosa Aigbogun,10407.0,Right Back,82,Switzerland Women's,860,['8e1e7f97-6c50-405c-b4a4-fe9af49ac7a2'],36,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:36.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafd24f3-d0b3-4a6e-8c77-37651f447b7f,2084,,"[81.9, 32.2]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,82,Switzerland Women's,860,['7d4fb587-6dfb-4a2e-80d2-d8017a0aeeb0'],40,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:40.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4e3d8d-d2eb-4b32-bc88-fe0dc4dd32af,2087,,"[84.4, 48.1]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Géraldine Reuteler,10419.0,Left Center Midfield,82,Switzerland Women's,860,['3b3e228a-42d1-4166-8b7b-fba697cdae56'],41,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:41.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bca1e2e-28f4-44ac-ba22-b9b3a64e7500,2090,,"[69.0, 21.9]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julia Stierli,32101.0,Left Center Back,82,Switzerland Women's,860,['67c481a6-cb92-4112-b83c-14047a3cf34b'],44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:44.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79f2a75-633a-4f31-9b68-a0829a63eac3,2093,,"[99.7, 6.1]",3893789,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noelle Maritz,10404.0,Left Back,82,Switzerland Women's,860,['8d514055-375c-4303-a6de-f416b8348abe'],48,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:02:48.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ddd2c2e-6e06-4160-9823-1ad1941aa2c5,2101,,"[51.9, 76.3]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katrina Jacqueline Rivera Guillou,225115.0,Right Center Forward,83,Philippines Women's,1106,"['7cd257ea-b036-4fbf-9e12-e0f5987df914', 'e4d48f6c-da6c-4ba9-921a-71e285379131']",16,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:03:16.617,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74aad874-e0ca-4520-aca1-a080ae9fcdec,2104,,"[56.7, 69.1]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sarina Isabel Calpo Bolden,401733.0,Left Center Forward,83,Philippines Women's,1106,['28b152f0-a1e3-4755-bd3b-2a6def2426dc'],20,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:03:20.008,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7b40ea-eddf-4d45-a6b3-3bc8d4ca14ec,2107,,"[75.0, 75.8]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alicia Balicoco Barker,401741.0,Right Back,83,Philippines Women's,1106,['c631d466-5da1-4cab-843a-042b17fddac4'],22,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:03:22.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38bf3141-166f-4436-a880-26adffe1d58c,2109,,"[29.4, 6.6]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Stierli,32101.0,Left Center Back,84,Switzerland Women's,860,['6035c84e-acc3-4b17-88b8-0977d6233404'],32,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:32.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88cf6008-a979-42e0-b119-48666f9c0ce3,2111,,"[24.6, 47.0]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luana Bühler,46972.0,Right Center Back,84,Switzerland Women's,860,['a464e065-9991-44f4-a887-f846e30dec6b'],36,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:36.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4069ca48-cf2f-490f-8cd9-7748106797a7,2113,,"[35.4, 63.9]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eseosa Aigbogun,10407.0,Right Back,84,Switzerland Women's,860,['803a8f4e-99c6-49ff-8117-f113114eae35'],39,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:39.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a340e8-d2eb-4f66-91ba-d567c8466226,2116,,"[26.7, 47.0]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luana Bühler,46972.0,Right Center Back,84,Switzerland Women's,860,['da67d383-9546-4e7f-af95-78b5264c8f67'],42,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:42.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07052ee5-0f43-4725-8b05-0d8d70e11c7a,2119,,"[28.0, 18.0]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Stierli,32101.0,Left Center Back,84,Switzerland Women's,860,['abed292e-c800-45e7-af19-5743ab86d8f5'],45,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:45.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b577a87d-c812-43fa-b2ce-1acb7851daf2,2122,,"[32.1, 50.9]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luana Bühler,46972.0,Right Center Back,84,Switzerland Women's,860,['c5b343c0-70f6-486a-b600-7660e27bd663'],49,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:49.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a8979df-8822-4d4d-9106-4e8f6ce3c668,2125,,"[87.2, 74.6]",3893789,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seraina Piubel,32105.0,Right Wing,84,Switzerland Women's,860,['dd756300-a8ea-4a43-bb33-da4d2a1fb241'],54,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:03:54.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcebe0e-a2f2-4a5b-bad3-76ef2708cb82,2130,,"[111.1, 66.1]",3893789,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Géraldine Reuteler,10419.0,Left Center Midfield,84,Switzerland Women's,860,['906a0360-86ad-4ed0-8dd0-5dd63b876fed'],1,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:01.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1021889-5f96-408e-a76d-86252fa76ba2,2133,,"[97.2, 67.2]",3893789,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eseosa Aigbogun,10407.0,Right Back,84,Switzerland Women's,860,['72f04118-6fef-491d-9fbb-31fad8405c1e'],3,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:03.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c52273-34c2-4c14-b6fa-452f2d7d3b01,2136,,"[114.2, 74.7]",3893789,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Géraldine Reuteler,10419.0,Left Center Midfield,84,Switzerland Women's,860,['397bbe7f-c98d-4337-bc46-21dcb93e3cfb'],6,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:06.730,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d57a7a-1ad4-43ec-a2dc-e08c2a58af96,2139,,"[115.0, 42.3]",3893789,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ana-Maria Crnogorčević,10408.0,Center Forward,84,Switzerland Women's,860,['f585f5ca-ea78-446c-a8a5-f62eb7f689c5'],9,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:09.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b36b22b-2394-42bf-9bd6-ac075a49c7e7,2142,,"[112.6, 44.3]",3893789,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ana-Maria Crnogorčević,10408.0,Center Forward,85,Switzerland Women's,860,['e11b19e2-5c0d-4ae5-abec-42d4082935e2'],49,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:04:49.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ae04fe-78bc-442f-8355-bdf1da2dd2ba,2149,,"[19.6, 28.5]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Angela Beard,401731.0,Left Center Back,85,Switzerland Women's,860,['e7f4112b-45a8-42b4-883c-74b32fbf09f3'],4,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:05:04.143,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7efdb418-e261-45cd-a0f7-43aea5df9487,2152,,"[94.2, 18.3]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alicia Balicoco Barker,401741.0,Right Back,85,Switzerland Women's,860,['a8791284-8042-4268-a8cb-ef46f2dcadf8'],12,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:05:12.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abfe66df-9073-4e62-9f8a-d9ce67125c1f,2155,,"[45.1, 64.8]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Géraldine Reuteler,10419.0,Left Center Midfield,85,Switzerland Women's,860,"['02b0a1b4-59c2-4e1c-a355-d508bcb10ee6', 'dbd2200b-a784-4b57-9025-240e97aea545']",13,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:13.444,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cab1a25-a1bc-42cc-affe-668120080e72,2159,,"[39.3, 55.3]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lia Wälti,10405.0,Center Defensive Midfield,85,Switzerland Women's,860,"['0ef65853-29e4-4a80-80c9-19b18a81f184', '66622396-3b09-4349-b8d9-a3100964ea7e']",15,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:15.943,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed14b6cd-09d2-4d62-87fb-f9f89dc7bf82,2162,,"[24.5, 38.9]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julia Stierli,32101.0,Left Center Back,85,Switzerland Women's,860,['f3f00931-81b6-4573-8fdb-4e06e6bdc303'],18,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:18.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7973e4-d9e0-4371-8015-82305c0701bc,2165,,"[37.3, 34.5]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lia Wälti,10405.0,Center Defensive Midfield,85,Switzerland Women's,860,['b313cb54-835c-4984-945b-a0a77b3b04f1'],20,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:20.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82523376-54d2-4ec1-ab01-493acb82e67b,2168,,"[25.4, 25.2]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julia Stierli,32101.0,Left Center Back,85,Switzerland Women's,860,['6bb888cc-ac4c-4514-b859-52c4a5714f63'],22,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:22.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a28e45b-c5f3-4c00-b1c9-c59d63770d10,2171,,"[39.6, 3.5]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Noelle Maritz,10404.0,Left Back,85,Switzerland Women's,860,['dd142832-3e0d-4bb1-8e78-bd109af7d449'],24,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:24.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be444450-2366-486f-9d97-15c0a55ae1d0,2174,,"[27.2, 17.3]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julia Stierli,32101.0,Left Center Back,85,Switzerland Women's,860,['01589f3e-bbbf-47ce-bab9-bcbe37dfafcc'],28,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:28.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7495b343-6fa4-4b06-9fe9-20b4de54ad8d,2177,,"[19.6, 39.4]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gaëlle Thalmann,10400.0,Goalkeeper,85,Switzerland Women's,860,['d8d00757-c735-4099-a600-a46303c212c9'],35,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:35.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560d4798-facf-4b45-b70b-a06b91b056c8,2180,,"[25.8, 20.3]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julia Stierli,32101.0,Left Center Back,85,Switzerland Women's,860,['6a79f2d3-6b9b-410d-9473-9d0288d6fd1d'],40,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:40.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad297776-490b-4992-96ca-cd5656771881,2183,,"[47.7, 2.7]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Noelle Maritz,10404.0,Left Back,85,Switzerland Women's,860,['380cd9ef-9dd1-450a-ba3e-28e48b0d199d'],44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:44.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46876e4e-c84a-495a-a6f5-1b2bd5d7f5db,2186,,"[71.3, 4.7]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Coumba Sow,31630.0,Right Center Midfield,85,Switzerland Women's,860,['67ca6dd5-4644-4f45-99ee-5ddf487ada24'],46,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:46.839,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4f8357d-27d7-4ef4-a05d-0efdb875d14c,2190,,"[81.9, 7.6]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ramona Bachmann,4659.0,Left Wing,85,Switzerland Women's,860,['ce8c8661-8ecb-443e-bf75-cfab22e8266f'],48,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:48.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363491c3-1934-447a-8ffe-4ce674816193,2193,,"[75.4, 2.7]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noelle Maritz,10404.0,Left Back,86,Switzerland Women's,860,['c997361b-994a-4f86-b21c-15f518eae195'],55,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:55.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a10320c-bedf-4866-a063-789dd3a7d98b,2196,,"[55.9, 6.5]",3893789,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Stierli,32101.0,Left Center Back,86,Switzerland Women's,860,['c70458ad-0e40-491c-b515-c516cdb28016'],59,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:05:59.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9154da02-d37e-410a-a268-e0992edd3956,2200,,"[86.8, 16.6]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Coumba Sow,31630.0,Right Center Midfield,86,Switzerland Women's,860,"['7282fdf7-1383-4fb6-9e26-2bf098599f7b', 'a72dfa21-f0c3-40d8-aea1-f60e5507b785']",2,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:02.961,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17b5d90b-039e-4c86-b859-916b5b585562,2208,,"[86.6, 73.6]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seraina Piubel,32105.0,Right Wing,86,Switzerland Women's,860,['904818f3-0edb-489d-b16c-ba36002e5266'],10,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:10.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74d5689-0359-4b6c-9434-2fa9bdd00d15,2211,,"[87.1, 62.8]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eseosa Aigbogun,10407.0,Right Back,86,Switzerland Women's,860,['b1f07c36-ae19-4700-b4a1-00d650b43eb3'],11,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:11.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90355394-9da8-460d-94de-c6bdaf35d393,2220,,"[104.9, 66.7]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Géraldine Reuteler,10419.0,Left Center Midfield,86,Switzerland Women's,860,['e498ba6f-ee48-4705-a2f8-9de833a950a4'],16,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:16.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6b8638-eee3-44b6-90de-febd422d2355,2226,,"[24.8, 31.9]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angela Beard,401731.0,Left Center Back,87,Philippines Women's,1106,['9c5a018d-bd49-449c-9744-273d91985e2e'],29,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:29.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fac30824-f927-4649-b097-3d234a38e357,2229,,"[44.1, 30.6]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessika Rebecca Macayan Cowart,389446.0,Left Defensive Midfield,87,Philippines Women's,1106,['046c2778-1401-43d2-b11f-bf28a80605ff'],31,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:31.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16180e87-158c-4cdc-96ec-8984e47abdab,2232,,"[34.3, 25.2]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angela Beard,401731.0,Left Center Back,87,Philippines Women's,1106,['7f844d71-35c6-40c2-a274-9b19f639f9a0'],33,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:33.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017862c1-1f5f-4226-a062-57ba8d7020b2,2234,,"[34.0, 47.9]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hali Moriah Candido Long,401737.0,Right Center Back,87,Philippines Women's,1106,['a0fe8225-5af9-4e7e-adcf-27a970c5b8f8'],35,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:35.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695c2516-47df-4992-85d0-3c9a1b36e013,2237,,"[40.6, 26.8]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angela Beard,401731.0,Left Center Back,87,Philippines Women's,1106,['3ff4f3f4-6c8b-4f03-bdad-ebf744b907fa'],40,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:40.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d97bb8-8c8f-4216-9505-4df403bf03d0,2240,,"[43.3, 44.9]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hali Moriah Candido Long,401737.0,Right Center Back,87,Philippines Women's,1106,['35a0e389-d6dc-42d2-aa1f-751959a6124e'],44,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:44.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d40b4adb-ab9d-4a87-b803-2d155e725d28,2243,,"[52.6, 31.2]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angela Beard,401731.0,Left Center Back,87,Philippines Women's,1106,['db56d528-1d59-4251-a5de-91a8553a24fb'],51,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:51.309,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9a3e9d4-4cd8-4f9a-9d03-b8a24ea7bd58,2247,,"[75.4, 5.5]",3893789,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessika Rebecca Macayan Cowart,389446.0,Left Defensive Midfield,87,Philippines Women's,1106,['d8e810c9-52f0-4ee4-a5ee-88a9bbd78f8b'],57,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:06:57.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67d264c5-cb93-4d17-8035-ebff33d2dad9,2249,,"[25.4, 71.7]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luana Bühler,46972.0,Right Center Back,88,Switzerland Women's,860,['91ccbec1-cc11-4089-8cb6-bdc871d64897'],6,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:06.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf23faa-145c-4e48-8a30-ac07dc867b1d,2251,,"[27.8, 24.6]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Stierli,32101.0,Left Center Back,88,Switzerland Women's,860,['a78ba5f8-f319-4d92-88d1-5ea0d1056d26'],10,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:10.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f939cdb1-488d-4894-a265-06d1896894c2,2254,,"[52.6, 2.8]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noelle Maritz,10404.0,Left Back,88,Switzerland Women's,860,['da2b9ee5-4d0e-494a-a5ea-89f45793701f'],13,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:13.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d11f476d-097a-4725-a85b-c865cd32c322,2257,,"[37.9, 17.2]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julia Stierli,32101.0,Left Center Back,88,Switzerland Women's,860,['8a04a6c2-7c3f-4bbb-a215-5f12c2c84a83'],16,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:16.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93b5b936-e8e4-4c33-ac7b-ddc985107447,2260,,"[39.6, 55.7]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luana Bühler,46972.0,Right Center Back,88,Switzerland Women's,860,['c57afbfe-c47a-43ba-a203-6d1a459a6ae3'],19,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:19.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ccfa56-b0fb-4cc8-87bc-db7638d79b29,2263,,"[54.4, 72.5]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eseosa Aigbogun,10407.0,Right Back,88,Switzerland Women's,860,['f8f4fa4a-be34-4ec8-9044-5363520066b7'],22,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:22.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6acdc5-5729-4213-9b77-0a5900ce3d3c,2266,,"[70.4, 75.7]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seraina Piubel,32105.0,Right Wing,88,Switzerland Women's,860,['e325104c-a002-49d9-8bfa-8bc6f5af38a7'],24,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:24.334,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28d71c1-0d9b-4265-9a57-3dbcd01c0f8c,2273,,"[63.3, 7.1]",3893789,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alicia Balicoco Barker,401741.0,Right Back,88,Switzerland Women's,860,['889c5714-509a-40fd-ae8c-85a3b89e6785'],28,,,,,,,,,,,,,,,,,Philippines Women's,1106,00:07:28.299,Ball Receipt*,
