50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.06815,,,,,,,,,,,,e58d81e2-2cf5-4429-9827-4614793f7dc7,2891,,"[66.2, 10.0]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Roman Haug,24706.0,Center Forward,116,Japan Women's,1210,,11,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:11.711,Pressure,
,,,,,,,,,,,,,,1.246345,,,,,,,,,,,,07263c06-adde-4268-8d51-1d83f33d1d5c,2902,,"[67.1, 65.6]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Right Midfield,116,Japan Women's,1210,"['9228ecda-be7a-4cf7-8abf-102f1e45cd89', 'ab24578c-9f01-430e-9229-cf97802c6471']",18,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:18.905,Pressure,
,,,,,,,,,,,,,,0.945942,,,,,,,,,,,,4133d468-55ce-4179-bf16-65151a51a5fe,2912,,"[50.1, 1.5]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tuva Hansen,276288.0,Left Back,116,Japan Women's,1210,"['1b5d95f8-dd3b-4224-8883-687b113a30e4', 'ecd24d1b-87c8-49e0-b2a2-710b0e06e7ec']",32,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:32.345,Pressure,
,,,,,,,,,,,,,,0.365309,,,,,,,,,,,,a635b982-f1cb-4dca-a85f-794de969871a,2925,,"[33.5, 67.1]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Right Midfield,116,Japan Women's,1210,"['b140cd26-5f4f-42b2-8e5f-abfb376aa665', 'd10962d0-24b4-4816-a9bd-803e4527e080']",47,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:47.018,Pressure,
,,,,,,,,,,,,,,0.555968,,,,,,,,,,,,4b690ba9-4eb7-4a1b-962f-d775c73a35f0,2930,,"[26.7, 47.0]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,116,Japan Women's,1210,"['a7b173db-9de4-4547-a007-4d964fa70fec', 'dd1b7789-1892-4859-a92e-f5c45e97a4b1']",49,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:49.798,Pressure,
,,,,,,,,,,,,,,0.187166,,,,,,,,,,,,9f06222a-6b20-4222-9a3e-408f70fd1dd9,2935,,"[30.0, 50.9]",3901734,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frida Maanum,10516.0,Right Center Midfield,116,Japan Women's,1210,['8d14fa7b-4882-4027-a24c-3c6dded0cadd'],51,,,,,,,,,,,,,,,,,,Norway Women's,852,00:25:51.067,Pressure,
,,,,,,,,,,,,,,0.447978,,,,,,,,,,,,62688b07-90e8-44dd-a5c2-58c3e812d3ae,2942,,"[108.9, 74.6]",3901734,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoba Fujino,401925.0,Right Attacking Midfield,116,Japan Women's,1210,"['935ea5c6-8b9c-4d30-870e-904d1375ef5f', 'a0ca3572-5131-4591-9d7c-5c7a0705e85c']",6,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:26:06.778,Pressure,
,,,,,,,,,,True,,,,0.708101,,,,,,,,,,,,62896088-c698-49dc-9ff7-1a33feff3849,2951,,"[89.6, 75.0]",3901734,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hana Takahashi,401926.0,Right Center Back,117,Norway Women's,852,['bf168180-d6d7-4f91-8f32-e26fb69c518e'],10,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:26:10.885,Pressure,
,,,,,,,,,,True,,,,2.011952,,,,,,,,,,,,e3e5dac5-75bc-4904-be4a-23b7c3bbafdf,2975,,"[22.3, 19.9]",3901734,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ingrid Syrstad Engen,24374.0,Center Defensive Midfield,118,Norway Women's,852,"['52d28167-e07d-477a-8d51-f3ef257b23a5', '7d4c80d2-1f73-401c-9449-942ab71a1c70']",21,,,,,,,,,,,,,,,,,,Norway Women's,852,00:27:21.052,Pressure,
,,,,,,,,,,,,,,0.716384,,,,,,,,,,,,c66064c0-715c-441b-9a55-7e3afde80aec,3001,,"[7.2, 54.9]",3901734,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Risa Shimizu,25624.0,Right Wing Back,118,Norway Women's,852,"['5ff19371-23c7-4ae3-8918-984d11afe375', 'a1f66786-e0b2-4a3d-94b4-fa1dad96ecf3']",9,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:28:09.421,Pressure,
,,,,,,,,,,True,,,,2.994238,,,,,,,,,,,,4dd4c939-4d95-4dff-860e-fe02eac746f0,3069,,"[69.7, 30.6]",3901734,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riko Ueki,401930.0,Center Forward,122,Norway Women's,852,"['370bba40-bdfc-4cb0-9908-8b8705943616', '8460440e-aeb4-45af-98f1-9debf2d234fe', 'ee647a16-94b9-4b2f-b4ea-4090a504b74a']",23,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:30:23.731,Pressure,
,,,,,,,,,,,,,,0.503768,,,,,,,,,,,,5f7fe245-f7b2-4d40-86ea-7b3d75d85509,3092,,"[17.9, 8.5]",3901734,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,124,Norway Women's,852,['234eddb1-ff0a-4c5d-b30a-df30bd01e821'],21,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:31:21.051,Pressure,
,,,,,,,,,,,,,,0.589854,,,,,,,,,,,,6080c17b-117d-49d9-80f5-4ef2cbf7a13a,3097,,"[14.1, 27.1]",3901734,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jun Endo,25608.0,Left Wing Back,124,Norway Women's,852,"['4b2d25d1-4219-4eff-86d0-3b4e240d8200', 'f026d233-01c2-43d1-9a94-a0f9d78d609f']",24,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:31:24.356,Pressure,
,,,,,,,,,,True,,,,0.509502,,,,,,,,,,,,bd25feab-0bc9-4e53-a3f7-d1609639388c,3120,,"[78.0, 40.9]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Roman Haug,24706.0,Right Center Forward,126,Norway Women's,852,['738cfab5-538c-4ec1-99de-f7c07c2f4fe3'],27,,,,,,,,,,,,,,,,,,Norway Women's,852,00:32:27.899,Pressure,
,,,,,,,,,,,,,,1.610925,,,,,,,,,,,,673478e7-99a2-46f6-bc7f-044abb906826,3126,,"[53.7, 12.4]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yui Hasegawa,25632.0,Right Defensive Midfield,126,Norway Women's,852,['e97cf888-442f-4eaa-a101-8f9d0bb31bbb'],33,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:33.767,Pressure,
,,,,,,,,,,,,,,0.737121,,,,,,,,,,,,730651a1-f89a-4e15-b0c2-945eaf308655,3127,,"[44.6, 11.0]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hinata Miyazawa,401932.0,Left Attacking Midfield,126,Norway Women's,852,['3eb7fd23-5c91-4b44-8ddc-d6cf51d03a6f'],35,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:35.676,Pressure,
,,,,,,,,,,True,,,,0.695777,,,,,,,,,,,,dd3ac944-214e-4496-a605-3c7681aaf0a7,3131,,"[80.2, 64.5]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Center Attacking Midfield,127,Japan Women's,1210,"['0b0ed66a-3b7c-47a2-8ead-883484e74389', 'a2fcd730-f4cc-42f0-9c5d-2d0f309ba15d']",37,,,,,,,,,,,,,,,,,,Norway Women's,852,00:32:37.391,Pressure,
,,,,,,,,,,True,,,,0.041064,,,,,,,,,,,,2183e405-e9ff-453d-b863-587a251c4149,3135,,"[73.6, 71.6]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thea Bjelde,276303.0,Right Back,127,Japan Women's,1210,,39,,,,,,,,,,,,,,,,,,Norway Women's,852,00:32:39.926,Pressure,
,,,,,,,,,,True,,,,0.406347,,,,,,,,,,,,95bea599-927e-44d5-86d6-81009b1a06bc,3138,,"[86.3, 71.7]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Graham Hansen,10386.0,Right Center Midfield,127,Japan Women's,1210,"['4df78a5a-1a05-44c3-a761-908a0fce7686', '90c0870b-c585-412a-b553-847d2bff0538']",40,,,,,,,,,,,,,,,,,,Norway Women's,852,00:32:40.966,Pressure,
,,,,,,,,,,True,,,,0.334192,,,,,,,,,,,,aff0614d-5921-4c88-9ab2-065284932f23,3146,,"[30.0, 10.6]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Attacking Midfield,128,Norway Women's,852,"['988c616b-52e9-4baa-8b4d-81ace1a68149', 'cf3eea01-8b61-4d4c-8856-1163ee615efd']",44,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:44.506,Pressure,
,,,,,,,,,,True,,,,0.188914,,,,,,,,,,,,cb0ed7c0-7eff-4562-bd4d-c2c50df02429,3148,,"[20.9, 19.8]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,128,Norway Women's,852,"['68ade756-bd7a-4da8-b611-2e8bec9ef5c8', 'b9b25003-3dc9-479d-9fd1-debfbd546ebd']",45,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:45.912,Pressure,
,,,,,,,,,,True,,,,0.324944,,,,,,,,,,,,d6968133-ab4c-4b67-a232-0a9c0f8d3436,3153,,"[24.0, 20.2]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,128,Norway Women's,852,['f0a5e85e-daf1-45c2-833c-0eaaec6a384d'],46,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:46.875,Pressure,
,,,,,,,,,,,,,,0.335753,,,,,,,,,,,,b7b90fbb-f9a7-4dc2-ba9a-3df7212b5cf7,3157,,"[17.2, 38.0]",3901734,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saki Kumagai,15257.0,Center Back,128,Norway Women's,852,"['6b94c234-0a94-4bd1-b8d6-6fafffc0b5ab', 'edc9bba4-e147-49f6-8e0f-b1900a336609']",48,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:48.890,Pressure,
,,,,,,,,,,,,,,0.439543,,,,,,,,,,,,a0527f6f-3d6d-4043-bc58-d502df2bdae8,3169,,"[91.7, 64.2]",3901734,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoba Fujino,401925.0,Right Attacking Midfield,131,Japan Women's,1210,,38,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:33:38.721,Pressure,
,,,,,,,,,,,,,,0.39523,,,,,,,,,,,,72029dff-f08e-4bac-bfc6-5ecff27c6baa,3192,,"[86.8, 11.4]",3901734,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ada Stolsmo Hegerberg,10385.0,Left Center Forward,133,Japan Women's,1210,"['27087187-efcb-491c-a095-1d0f6e21cf75', '803b1aa6-b6ab-4dc8-9725-cda43eb4ca14']",2,,,,,,,,,,,,,,,,,,Norway Women's,852,00:34:02.332,Pressure,
,,,,,,,,,,,,,,1.174809,,,,,,,,,,,,40640f3c-2477-444f-881e-9d8791c581c2,3204,,"[39.2, 26.2]",3901734,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,133,Japan Women's,1210,"['079961b3-ef6a-4c6c-a056-9ee743e5e74c', '0a2c28f5-ba78-46a9-8e19-b37bc8eb64b1']",13,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:34:13.571,Pressure,
,,,,,,,,,,True,,,,1.597745,,,,,,,,,,,,650180ef-c562-4137-bce6-e7083f43ef3c,3246,,"[64.2, 10.2]",3901734,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sophie Roman Haug,24706.0,Right Center Forward,135,Japan Women's,1210,['46c62f76-b13a-4c7f-a9a9-52db3a7b6ae4'],0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:35:00.990,Pressure,
,,,,,,,,,,,,,,0.755072,,,,,,,,,,,,75c67053-2ba1-4bc1-aa55-982ee5abda3b,3248,,"[25.0, 33.3]",3901734,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Thea Bjelde,276303.0,Right Back,135,Japan Women's,1210,['55cc137d-aad7-4bee-96e8-3d93f0192bc3'],5,,,,,,,,,,,,,,,,,,Norway Women's,852,00:35:05.707,Pressure,
,,,,,,,,,,True,,,,0.455006,,,,,,,,,,,,0386253d-cbea-4acf-979c-15a2e4ba907e,3268,,"[72.8, 30.3]",3901734,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Back,137,Japan Women's,1210,['2c57c599-4f1a-496a-9cfb-a67f39262915'],26,,,,,,,,,,,,,,,,,,Norway Women's,852,00:36:26.063,Pressure,
,,,,,,,,,,,,,,0.547514,,,,,,,,,,,,7d257b0e-ec4e-459f-94bf-2f942cea468b,3275,,"[19.3, 5.5]",3901734,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathilde Hauge Harviken,401645.0,Left Center Back,137,Japan Women's,1210,"['2460d9ee-db49-40fd-ab29-2dc3a40934f2', 'd5c1f431-2a64-4550-aafd-e5cc7f069acf']",38,,,,,,,,,,,,,,,,,,Norway Women's,852,00:36:38.558,Pressure,
,,,,,,,,,,,,,,1.17656,,,,,,,,,,,,451eb8ae-fb66-4870-a46c-d9ff6539392f,3279,,"[36.7, 7.5]",3901734,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ada Stolsmo Hegerberg,10385.0,Left Center Forward,137,Japan Women's,1210,"['0494b1b8-2c3c-458c-8d8d-18b117f831f2', '46b33679-323a-4faa-8453-701d5053e55a']",41,,,,,,,,,,,,,,,,,,Norway Women's,852,00:36:41.828,Pressure,
,,,,,,,,,,,,,,0.57932,,,,,,,,,,,,c4a98cd6-4834-460e-b9c6-0bfc74d05fba,3305,,"[68.9, 24.8]",3901734,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riko Ueki,401930.0,Center Forward,138,Norway Women's,852,['f34a257b-f5a6-49cd-88df-d1a95152f649'],28,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:28.621,Pressure,
,,,,,,,,,,,,,,0.359997,,,,,,,,,,,,4d9ec2d1-89d6-404c-88c0-dae44c2638cc,3309,,"[92.9, 54.5]",3901734,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Roman Haug,24706.0,Right Center Forward,138,Norway Women's,852,['270051dc-f107-4ca6-baea-df744e79bf0d'],31,,,,,,,,,,,,,,,,,,Norway Women's,852,00:37:31.801,Pressure,
,,,,,,,,,,,,,,1.77405,,,,,,,,,,,,9017888c-9a30-4fd8-b7be-bfd4cd37d41a,3319,,"[39.2, 70.7]",3901734,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aoba Fujino,401925.0,Right Attacking Midfield,138,Norway Women's,852,['903f151b-7a44-4556-b76a-9b2c9294fb78'],41,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:41.683,Pressure,
,,,,,,,,,,,,,,0.192566,,,,,,,,,,,,df7741f1-c5c8-4561-9163-a55851748e9c,3327,,"[15.3, 70.7]",3901734,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Risa Shimizu,25624.0,Right Wing Back,139,Norway Women's,852,"['93e20e5b-9bbf-4cc1-9d04-40e7ab71c4c4', 'ad2f96f0-e3c3-4ee1-bb69-03d486bb9621']",53,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:53.371,Pressure,
,,,,,,,,,,,,,,0.234866,,,,,,,,,,,,f54530ce-38f8-4fbf-8d0d-072c620ebed4,3330,,"[16.1, 77.1]",3901734,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoba Fujino,401925.0,Right Attacking Midfield,139,Norway Women's,852,"['27126ec5-60e6-4db0-baf4-c15a20a37ecb', 'b568e0f0-c201-42b8-81b7-6f7242cf51eb', 'e77399c5-fed0-48f7-afbe-b70a58d663a7']",54,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:54.531,Pressure,
,,,,,,,,,,,,,,0.12,,,,,,,,,,,,ff8a8003-616d-428d-be98-14b5f436fae7,3334,,"[9.4, 47.1]",3901734,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saki Kumagai,15257.0,Center Back,139,Norway Women's,852,"['04496f5d-bbde-4b26-9a66-645bcaf0e45b', '4bb41ed5-4997-45cb-a7b6-aea9c13948c5']",56,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:56.052,Pressure,
,,,,,,,,,,True,,,,0.331114,,,,,,,,,,,,58952d2d-6e1c-4088-ac56-8ac73219fde6,3352,,"[81.6, 9.1]",3901734,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Attacking Midfield,142,Norway Women's,852,['176c410b-21cf-42a2-9575-7f34d6436a1f'],56,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:38:56.158,Pressure,
,,,,,,,,,,True,,,,0.591921,,,,,,,,,,,,b97ad969-78d1-4d35-8cf2-4a45f1117b1b,3359,,"[73.5, 49.2]",3901734,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Roman Haug,24706.0,Right Center Forward,143,Japan Women's,1210,['9d81c06f-28f1-474f-b9a4-5a627cb52921'],0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:00.817,Pressure,
,,,,,,,,,,True,,,,0.25024,,,,,,,,,,,,cbfda066-ca61-435e-a78b-34486392238a,3361,,"[80.6, 31.7]",3901734,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frida Maanum,10516.0,Left Center Midfield,143,Japan Women's,1210,"['265553b2-7fb9-40a3-8f2f-ae79714cace8', 'ec6f9626-99cb-4af8-b2a4-e610309f3baa']",2,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:02.804,Pressure,
,,,,,,,,,,,,,,0.207992,,,,,,,,,,,,8078ca9f-1ba7-4b84-b9ff-10e8d936b636,3396,,"[95.9, 33.2]",3901734,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hinata Miyazawa,401932.0,Left Attacking Midfield,148,Norway Women's,852,"['1762a19e-50e0-4c62-89c7-c08e0c381986', 'e9c329cd-a6f2-4531-a38d-7431bf7d836a']",15,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:15.824,Pressure,
,,,,,,,,,,,,,,0.538794,,,,,,,,,,,,a2f14052-c645-4c6e-889c-efe4c058d951,3401,,"[58.6, 36.3]",3901734,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moeka Minami,25638.0,Left Center Back,148,Norway Women's,852,"['a70cfd79-5db5-458c-bc99-6043c013d97b', 'ad8600df-1efa-4cea-970e-d673ee08f180']",20,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:20.706,Pressure,
,,,,,,,,,,,,,,0.281198,,,,,,,,,,,,4d33a466-3bfa-4acb-92c4-3074301ba650,3404,,"[70.1, 34.8]",3901734,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,148,Norway Women's,852,['ad8600df-1efa-4cea-970e-d673ee08f180'],21,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:21.640,Pressure,
,,,,,,,,,,,,,,0.32511,,,,,,,,,,,,41307f78-e1e7-4d04-8635-1309354f98cd,3416,,"[90.4, 55.2]",3901734,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Riko Ueki,401930.0,Center Forward,149,Norway Women's,852,"['12076b28-c6e8-4e6b-9f7b-459983c8080d', 'b46bc075-ad37-458f-b9fb-22d8eaef1dd5']",47,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:47.358,Pressure,
,,,,,,,,,,,,,,0.208215,,,,,,,,,,,,56303e46-15a6-436e-ba8a-071b0a8cc0c5,3427,,"[69.8, 77.1]",3901734,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoba Fujino,401925.0,Right Attacking Midfield,150,Norway Women's,852,"['a1ae45fd-a688-418f-be1d-620227b42dbc', 'ad279149-37c1-40a6-8cf5-a2a15079b5d8', 'dc182fba-bb7c-475a-88d9-0bbb7c8f0724']",29,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:42:29.629,Pressure,
,,,,,,,,,,,,,,0.58558,,,,,,,,,,,,64499498-67b4-4327-a15d-03e04c213eb5,3435,,"[70.8, 45.6]",3901734,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riko Ueki,401930.0,Center Forward,150,Norway Women's,852,"['2d07e976-98aa-4b78-8c6b-c4292ce0c29d', 'ce882834-4efe-4416-9a80-e7ffaa2d3985']",34,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:42:34.289,Pressure,
,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,af588695-0f9c-4c73-b6df-5b20c1ba523e,3443,,"[12.8, 38.9]",3901734,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathilde Hauge Harviken,401645.0,Left Center Back,151,Japan Women's,1210,['e42d9393-d602-425d-b1e5-5c83e2740600'],44,,,,,,,,,,,,,,,,,,Norway Women's,852,00:42:44.119,Pressure,
,,,,,,,,,,,,,,2.166029,,,,,,,,,,,,0b18e937-167d-4000-8dcd-e1a097b232d1,3452,,"[65.4, 31.1]",3901734,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Center Defensive Midfield,151,Japan Women's,1210,"['98785876-b70e-4fc2-8a1b-d75192819f0f', '9cbb0ccf-4e3a-4f8a-b219-32053431fab0', 'c9e5deba-b9b0-4720-b1b3-5557fcda4f7f']",2,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:02.263,Pressure,
,,,,,,,,,,,,,,2.31261,,,,,,,,,,,,db9b2091-5566-4eca-bc9c-db513bc552af,3459,,"[11.8, 21.1]",3901734,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Center Defensive Midfield,151,Japan Women's,1210,"['c2b3b7a3-72de-48f0-ab80-12ee25ec071f', 'e13bff7c-8bb4-43d0-a004-94753f9f1447']",14,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:14.578,Pressure,
,,,,,,,,,,,,,,5.270391,,,,,,,,,,,,74cdc29f-e612-40da-bf8f-f456136dbdd0,3461,,"[28.9, 21.9]",3901734,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Iren Lindbak Hørte,401646.0,Center Attacking Midfield,151,Japan Women's,1210,"['4100b195-3a8a-41a4-b3a7-bd4f897bfb5e', '653f4112-7b27-4d2c-a846-477f06190fa6', 'b23aec8b-c04d-42d4-9050-6f894305dd6f']",18,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:18.540,Pressure,
,,,,,,,,,,,,,,1.521989,,,,,,,,,,,,c38d4eb8-4e1e-43ae-a768-74f84648f66f,3469,,"[2.6, 7.8]",3901734,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Caroline Graham Hansen,10386.0,Right Center Midfield,152,Japan Women's,1210,"['7ed87a2c-bed0-4ac1-8337-e0cd0ab5d5d5', '804fe050-67ca-4bbe-a04b-f5cad5beed34']",0,,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:00.622,Pressure,
,,,,,,,,,,,,,,0.447032,,,,,,,,,,,,2fc88c6a-3e38-4ca6-93f3-38703b77f6dd,3486,,"[109.7, 45.9]",3901734,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riko Ueki,401930.0,Center Forward,153,Norway Women's,852,['2fa8cda8-507a-4ef1-8212-9b9a4ce8e8ae'],32,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:44:32.350,Pressure,
,,,,,,,,,,True,,,,0.834335,,,,,,,,,,,,ddd516ef-0869-4e1f-8349-8e322cbd1b32,3494,,"[31.5, 71.0]",3901734,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ingrid Syrstad Engen,24374.0,Right Back,154,Japan Women's,1210,['75111f43-e1a3-4a63-aae8-48cf2e71eb0a'],40,,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:40.339,Pressure,
,,,,,,,,,,True,,,,0.825228,,,,,,,,,,,,47a5f2e9-cd80-48be-9969-cbb9cffdaa87,3495,,"[36.2, 71.6]",3901734,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Center Defensive Midfield,154,Japan Women's,1210,,40,,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:40.725,Pressure,
,,,,,,,,,,,,,,2.612012,,,,,,,,,,,,6eef5cde-bb3c-4ae1-8408-f93a99c0a11d,3499,,"[31.1, 53.3]",3901734,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karina Sævik,25728.0,Center Defensive Midfield,154,Japan Women's,1210,['f2ca144b-5ebc-49fc-9f9c-ffc9f856a591'],43,,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:43.112,Pressure,
,,,,,,,,,,,,,,0.393535,,,,,,,,,,,,231169ca-18be-4d55-a2ed-49470054333e,3503,,"[32.9, 29.7]",3901734,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frida Maanum,10516.0,Left Center Midfield,154,Japan Women's,1210,"['17d43da9-d88e-49bb-bfc2-f9e35c6254eb', '8b56a87d-078d-4d16-9552-b57db1aeb0aa']",47,,,,,,,,,,,,,,,,,,Norway Women's,852,00:44:47.712,Pressure,
