ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.21883,,,,,,,,,,,,,,36c29c0f-8c84-4517-976f-a383339fd182,1475,,"[52.4, 68.2]",3902239,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gun Nathalie Björn,26093.0,Right Back,55,Japan Women's,1210,['c94a1439-6aac-4a23-8353-edf3655bdc8b'],15,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:32:15.666,Pressure,
,,,,,,,,,,,,,,,,0.511843,,,,,,,,,,,,,,4579f17f-2080-42ce-89a5-b05c547ad485,1480,,"[102.7, 42.1]",3902239,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Emma Stina Blackstenius,10229.0,Center Forward,55,Japan Women's,1210,"['61976332-88b2-424f-ac0b-2f4239ebcb55', 'ad1b6105-9f5a-49c8-84fb-8fc6beb99982']",22,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:32:22.354,Pressure,
,,,,,,,,,,,,,,,,0.965326,,,,,,,,,,,,,,a91fcec7-a4fd-489f-9530-7e72bdfcca4b,1488,,"[86.9, 8.5]",3902239,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonna Ann-Charlotte Andersson,10222.0,Left Back,55,Japan Women's,1210,"['613ca983-1cb0-4d98-b52a-264ffeaf115b', 'c4e2e6f0-63dc-4966-ae7e-1f66e99adb7c']",30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:32:30.198,Pressure,
,,,,,,,,,,True,,,,,,0.851049,,,,,,,,,,,,,,978990b3-3995-43c0-8445-103884be1510,1496,,"[44.6, 73.5]",3902239,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aoba Fujino,401925.0,Right Wing,56,Japan Women's,1210,['c922754b-b2c9-4a4e-9b55-8f4661434e86'],43,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:32:43.803,Pressure,
,,,,,,,,,,,,,,,,1.412846,,,,,,,,,,,,,,1ce12c4a-9681-4769-bc16-e9bfb407aaee,1501,,"[76.2, 12.8]",3902239,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,57,Japan Women's,1210,['9ce55609-840a-40a8-a8cb-42f5e44764ac'],50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:32:50.790,Pressure,
,,,,,,,,,,,,,,,,0.16255,,,,,,,,,,,,,,b50e1881-6701-41c9-b6ed-8d4ea290be21,1517,,"[70.0, 77.2]",3902239,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,58,Japan Women's,1210,"['59c63cc7-7730-4e07-a020-3f881c5c7caf', '60c343eb-6582-493a-98b6-eb271ceaaac2']",18,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:33:18.769,Pressure,
,,,,,,,,,,,,,,,,1.081516,,,,,,,,,,,,,,f2d549f5-9b7b-4808-8e5a-e9e2cbb42d09,1527,,"[81.8, 8.7]",3902239,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fridolina Rolfö,10215.0,Left Wing,58,Japan Women's,1210,['ba77de5e-fab0-4dbf-bbce-cd4a4f7f89eb'],29,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:33:29.569,Pressure,
,,,,,,,,,,True,,,,,,0.75338,,,,,,,,,,,,,,8aaed45e-cf86-48bd-bfd6-9d2d9c673fb1,1534,,"[87.1, 12.6]",3902239,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,60,Japan Women's,1210,['45042401-816b-46ae-b991-487e760cc8cb'],47,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:33:47.381,Pressure,
,,,,,,,,,,,,,,,,0.643312,,,,,,,,,,,,,,af34bdf1-308f-41aa-983b-2257bde3ceaf,1541,,"[110.4, 40.8]",3902239,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,60,Japan Women's,1210,"['685809dc-fbc8-40c1-a982-78d3d6a6e811', '917aa9ea-10b3-4557-91dd-bd795626e2ad']",52,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:33:52.745,Pressure,
,,,,,,,,,,,,,,,,0.600803,,,,,,,,,,,,,,eb011db2-f70e-4370-bc21-804ebffec4e5,1607,,"[80.7, 59.2]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mina Tanaka,85500.0,Center Forward,62,Sweden Women's,858,"['10e10029-b91c-4258-965f-0a4d1f893e53', '4416c5d9-c1d2-4154-a2d3-58a645d0c514']",21,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:21.223,Pressure,
,,,,,,,,,,True,,,,,,0.335819,,,,,,,,,,,,,,4d232fdd-5700-41e2-b24a-c4f6244843fe,1611,,"[72.8, 39.5]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,63,Japan Women's,1210,"['6c0facd2-2534-48ba-81ba-45f9c8f70129', '9dff723e-6e30-4bde-9414-f48777890776', 'f398914e-21ff-473c-b6b2-5fbe95e3fa7e']",25,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:25.306,Pressure,
,,,,,,,,,,True,,,,,,1.350935,,,,,,,,,,,,,,5fc0815f-cb74-43a9-a398-265456373ab7,1617,,"[54.0, 52.1]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Back,63,Japan Women's,1210,['e81a3908-58ca-43ef-801e-4c03080f23d1'],27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:27.829,Pressure,
,,,,,,,,,,,,,,,,1.092639,,,,,,,,,,,,,,a7faeaef-c7d9-4186-9a66-690e160d1555,1619,,"[56.1, 52.3]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,63,Japan Women's,1210,"['19ec38d7-23bd-4f8d-84df-7d182d84318f', 'bbfba606-0a83-41b4-80e6-6d56f3e45109']",31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:31.712,Pressure,
,,,,,,,,,,True,,,,,,0.257973,,,,,,,,,,,,,,649a74bc-ecd1-49b5-b0bf-d8d558f5d71e,1625,,"[62.6, 30.5]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,63,Japan Women's,1210,['6c8da2ad-511e-4e3d-9995-3db2307eb9e4'],33,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:33.480,Pressure,
,,,,,,,,,,,,,,,,0.401809,,,,,,,,,,,,,,32f1e446-2e20-419b-b03c-46d70464b23e,1629,,"[64.2, 47.0]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,63,Japan Women's,1210,['1dd4eb68-44f7-40e0-9076-f1b49ffee315'],34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:34.868,Pressure,
,,,,,,,,,,,,,,,,0.444019,,,,,,,,,,,,,,a3ac78e6-d6fa-466d-b617-2e15f6c0079e,1630,,"[63.1, 46.2]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,63,Japan Women's,1210,['8d4db8b1-95b5-447e-9c00-0ca2f3c46256'],35,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:35.859,Pressure,
,,,,,,,,,,True,,,,,,0.44325,,,,,,,,,,,,,,ca1f8455-1f73-4295-afa3-630152327b00,1636,,"[55.6, 33.8]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,64,Sweden Women's,858,['5bf469e1-8277-4508-bc67-00d4ea44994a'],37,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:37.265,Pressure,
,,,,,,,,,,True,,,,,,0.590088,,,,,,,,,,,,,,6df4bf51-4cf1-472d-aae2-50a81ae4057b,1639,,"[65.3, 31.7]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,64,Sweden Women's,858,['b419e681-05d0-4369-a2ce-3e18e97c0006'],38,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:38.451,Pressure,
,,,,,,,,,,True,,,,,,0.587709,,,,,,,,,,,,,,9fdbfeb8-e6a2-4747-9421-abeeec546123,1640,,"[60.3, 32.7]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hinata Miyazawa,401932.0,Left Wing,64,Sweden Women's,858,['b419e681-05d0-4369-a2ce-3e18e97c0006'],38,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:38.562,Pressure,
,,,,,,,,,,True,,,,,,0.324408,,,,,,,,,,,,,,ec36868d-2119-4323-abb8-bb024625fd95,1645,,"[59.1, 42.7]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aoba Fujino,401925.0,Right Wing,64,Sweden Women's,858,,40,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:40.133,Pressure,
,,,,,,,,,,,,,,,,0.908044,,,,,,,,,,,,,,4435cb47-b45e-4e9c-8cc5-7676449192d3,1661,,"[46.0, 20.0]",3902239,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,64,Sweden Women's,858,"['40e62cbf-1cc7-4e33-8189-8104f1e5ed10', '633970c0-a3cb-4ec7-9598-1d67d528a960']",54,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:35:54.292,Pressure,
,,,,,,,,,,,,,,,,1.216944,,,,,,,,,,,,,,c9db79c1-1d07-44dd-9593-0e78a16e96f8,1674,,"[35.8, 17.5]",3902239,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,64,Sweden Women's,858,"['ef1ca57f-8c16-40ba-bb42-f2071c5d7017', 'fa7deebb-356d-4b25-a542-21fa0ca67cc9']",0,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:00.413,Pressure,
,,,,,,,,,,,,,,,,0.573851,,,,,,,,,,,,,,e99bcf6a-d88a-47bc-bc55-8ecb48c92c3c,1716,,"[51.4, 4.4]",3902239,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hinata Miyazawa,401932.0,Left Wing,64,Sweden Women's,858,"['2014725c-9346-440a-ab85-478b81173fcb', '6767429c-2d66-48d8-9d00-4d27d736e11d']",41,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:36:41.142,Pressure,
,,,,,,,,,,,,,,,,0.884444,,,,,,,,,,,,,,ef4311d8-dce6-45bd-816a-fa8c52827b9c,1738,,"[69.6, 10.0]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fridolina Rolfö,10215.0,Left Wing,66,Japan Women's,1210,"['c4003c06-4f68-4aff-a8b1-e4b87c509c20', 'c936cd57-a1ea-4c1f-b061-18df5c8ec3ae']",25,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:37:25.194,Pressure,
,,,,,,,,,,,,,,,,0.664985,,,,,,,,,,,,,,9af2fb5b-4614-4add-9063-8e5ee574cc28,1742,,"[60.4, 19.2]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,66,Japan Women's,1210,"['b6721ff1-6254-47f8-ab42-bd13f2b6ba0b', 'c5501204-572b-414b-a006-17d1b4c31da8']",27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:37:27.283,Pressure,
,,,,,,,,,,True,,,,,,0.560235,,,,,,,,,,,,,,3e2cdcf7-c8c7-4854-9041-ca4217576dec,1754,,"[74.9, 48.9]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,68,Japan Women's,1210,['de446088-a903-4086-8ac4-2f327c597ac8'],34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:37:34.026,Pressure,
,,,,,,,,,,,,,,,,2.058833,,,,,,,,,,,,,,8348973b-20dc-495e-b039-174356c8587c,1760,,"[74.9, 35.7]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,68,Japan Women's,1210,"['a183dad5-ec30-47e5-9fda-18dbf13fff3e', 'eaa05e90-6acc-4fa7-afd5-c1bc57d3b26a']",38,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:37:38.990,Pressure,
,,,,,,,,,,True,,,,,,1.972848,,,,,,,,,,,,,,3ee710f5-a058-41d3-ab4f-cf43e98104ad,1764,,"[42.8, 45.9]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,69,Sweden Women's,858,"['3108e84f-fd6a-4cd0-b1cc-a93ae422f1cf', '71e5952b-066c-4366-aeb1-529645d789e7', '781c36fe-56fe-49cd-bee5-2365e5b60811']",41,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:41.924,Pressure,
,,,,,,,,,,True,,,,,,0.443062,,,,,,,,,,,,,,0a3d6ede-00ff-4d35-a7c3-b9499603199b,1768,,"[39.2, 49.3]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,69,Sweden Women's,858,"['113fef7a-a67d-4d07-8fd3-6c6253b73592', '9036580d-6446-4866-9ecc-4fd1c012b0c1']",44,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:44.021,Pressure,
,,,,,,,,,,,,,,,,0.695556,,,,,,,,,,,,,,46f438d0-b71a-4d8e-8563-a0dbcd8386df,1777,,"[34.3, 34.4]",3902239,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yui Hasegawa,25632.0,Right Defensive Midfield,69,Sweden Women's,858,"['496d60c0-6427-4e0c-9c5b-e7763bf251db', '7c96c5df-1c9b-45c9-a0eb-5a6cf97575d8']",47,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:37:47.539,Pressure,
,,,,,,,,,,,,,,,,0.582029,,,,,,,,,,,,,,16a7df42-7a65-4794-a00b-feb6a179ba10,1806,,"[53.3, 7.0]",3902239,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,71,Sweden Women's,858,"['85b7cb7d-b4dc-4b90-ae16-94332e543536', 'cdbeb577-4998-4c78-a2ae-d806424ca7c2', 'd27e541a-7b36-45e4-9807-45ae2b9ada1a']",45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:38:45.132,Pressure,
,,,,,,,,,,,,,,,,0.578354,,,,,,,,,,,,,,df5f2fea-4855-49e1-ac92-3666583b7c06,1814,,"[85.4, 47.8]",3902239,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hinata Miyazawa,401932.0,Left Wing,71,Sweden Women's,858,"['219fb473-f102-4c91-a619-9d36deea904c', '51293ebb-ede0-4b1c-bb9b-9ef7713ddd02']",50,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:38:50.839,Pressure,
,,,,,,,,,,,,,,,,0.443386,,,,,,,,,,,,,,11343a7f-3f34-4942-b539-5f5b44cddf76,1823,,"[67.4, 13.4]",3902239,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fuka Nagano,299860.0,Left Defensive Midfield,71,Sweden Women's,858,"['21be882a-2d19-4006-b150-e505bc28887f', '2f69f184-2ced-4488-9ac1-b52cdb070692', 'fe4087a2-164d-4483-9391-a53a350856b5']",0,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:39:00.471,Pressure,
,,,,,,,,,,,,,,,,0.189582,,,,,,,,,,,,,,15fd13ad-188a-4ffa-a228-5892c01a5869,1834,,"[64.4, 14.5]",3902239,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,72,Japan Women's,1210,"['40cf5fa4-fbbb-4edd-aa0c-1fd053c6ce3a', '437bfa69-461f-417f-9746-12516d90812b', '99260774-e185-4494-8877-6384252fac38']",24,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:24.036,Pressure,
,,,,,,,,,,,,,,,,1.372387,,,,,,,,,,,,,,9a2c0099-341e-491a-a666-ccfc203f74b5,1841,,"[63.8, 14.5]",3902239,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,72,Japan Women's,1210,"['a5b5a8ff-0a31-495c-8e34-c0a6603ac60e', 'bdb5c333-cc02-4fda-93f3-1310559796fc']",26,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:26.772,Pressure,
,,,,,,,,,,,,,,,,0.83336,,,,,,,,,,,,,,4a4f3336-af3e-4d76-b2f0-7cbee6465b26,1850,,"[84.7, 60.1]",3902239,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,72,Japan Women's,1210,"['6c0754e8-42c2-4bdf-886a-5dfde82bebe0', 'f0bd8e7d-a9e6-4fab-bb04-158db605b62a']",37,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:37.315,Pressure,
,,,,,,,,,,,,,,,,1.097952,,,,,,,,,,,,,,d29cafe3-a781-4150-994b-01b93a83bd8e,1854,,"[93.1, 50.0]",3902239,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,72,Japan Women's,1210,['604bcbf2-f142-49d6-9897-23572586441e'],39,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:39.633,Pressure,
,,,,,,,,,,,,,,,,0.858823,,,,,,,,,,,,,,425e0b3a-b789-4bd7-8d6b-32745b27dcb2,1871,,"[89.0, 75.0]",3902239,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,73,Japan Women's,1210,"['8484917c-5d0f-4255-8246-0c0e21e3e6fa', '8809a5bc-dda0-4285-9a1e-7e0d0e5552a0']",24,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:24.353,Pressure,
,,,,,,,,,,,,,,,,0.305899,,,,,,,,,,,,,,4312eb58-86e4-4f8e-ab6d-18d2cb92e9e8,1885,,"[87.7, 74.8]",3902239,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,73,Japan Women's,1210,"['3ac7fce2-62bd-41a9-b9dc-5a96cd12a8dd', '83ac0563-75f2-42ce-ba3c-5985576f2216']",40,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:40.469,Pressure,
,,,,,,,,,,,,,,,,0.71056,,,,,,,,,,,,,,bf8765b2-d73c-4c9a-b541-b6cbf5834ed8,1897,,"[84.1, 11.7]",3902239,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mina Tanaka,85500.0,Center Forward,74,Sweden Women's,858,"['105bd262-e069-4c5d-97b0-abb332ea4533', '61392b54-8dce-4da7-9b9e-aba9f01ed465']",59,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:40:59.600,Pressure,
,,,,,,,,,,,,,,,,1.002557,,,,,,,,,,,,,,0f83a4b4-a427-4f71-a98f-035424c6ab40,1899,,"[15.5, 22.8]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saki Kumagai,15257.0,Center Back,74,Sweden Women's,858,"['0ed0454b-f797-4081-82af-0b756235a17b', '675b1fa2-6959-4eae-9c31-793cd4a94766']",4,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:04.507,Pressure,
,,,,,,,,,,,,,,,,0.939942,,,,,,,,,,,,,,8cc29fc9-0f63-43db-959e-1e3e968330b0,1905,,"[101.6, 5.9]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fridolina Rolfö,10215.0,Left Wing,75,Japan Women's,1210,['c703d2af-5114-4560-9a3a-5c5aa94496ed'],29,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:29.921,Pressure,
,,,,,,,,,,,,,,,,1.079985,,,,,,,,,,,,,,da7e74db-5ddc-4d83-82a6-ae31ee137826,1920,,"[76.6, 43.4]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,75,Japan Women's,1210,['7fa40916-b275-4c87-84a1-895d5750c0fd'],39,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:39.003,Pressure,
,,,,,,,,,,True,,,,,,2.391804,,,,,,,,,,,,,,3c89e54b-45f0-471c-8971-f474f518a1e6,1924,,"[39.8, 44.0]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hinata Miyazawa,401932.0,Left Wing,76,Sweden Women's,858,['e1f57c69-ad0f-4629-b50d-3a1325bc55a0'],40,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:40.883,Pressure,
,,,,,,,,,,True,,,,,,0.443613,,,,,,,,,,,,,,d63f2083-0c97-4aea-bb86-8f0081adcf70,1925,,"[35.8, 43.1]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fuka Nagano,299860.0,Left Defensive Midfield,76,Sweden Women's,858,,41,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:41.251,Pressure,
,,,,,,,,,,,,,,,,0.684898,,,,,,,,,,,,,,079726fa-f716-487f-be71-96c950c0a592,1931,,"[14.6, 31.2]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moeka Minami,25638.0,Left Center Back,76,Sweden Women's,858,"['591c4e57-7f1c-4670-be23-dcb9b213ce92', 'a60aa7af-8a2d-45eb-8694-8da080aeac97']",46,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:41:46.108,Pressure,
,,,,,,,,,,,,,,,,0.43588,,,,,,,,,,,,,,4d1a5b4b-612f-40eb-9837-25b186f2375f,1934,,"[115.1, 28.4]",3902239,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,76,Sweden Women's,858,,50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:50.054,Pressure,
,,,,,,,,,,,,,,,,0.885763,,,,,,,,,,,,,,3fbde1ae-3ff9-4621-bafa-aaa1bad579a0,1947,,"[9.0, 68.0]",3902239,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saki Kumagai,15257.0,Center Back,77,Sweden Women's,858,"['02e6acc4-e4d0-4712-b12b-b0d9f8b300c8', '05b619be-8df9-481c-8472-39001c7043d8']",26,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:42:26.581,Pressure,
,,,,,,,,,,,,,,,,0.605208,,,,,,,,,,,,,,8f5c5e2d-8168-479d-8f63-26066a487b8f,1948,,"[9.9, 69.7]",3902239,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Risa Shimizu,25624.0,Right Wing Back,77,Sweden Women's,858,['05b619be-8df9-481c-8472-39001c7043d8'],27,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:42:27.062,Pressure,
,,,,,,,,,,,,,,,,0.278556,,,,,,,,,,,,,,1d61e314-6f3a-45c6-99bf-94e54181ba99,1952,,"[14.2, 65.0]",3902239,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saki Kumagai,15257.0,Center Back,77,Sweden Women's,858,['b133c4f3-679a-44f6-9a7f-34721e29db39'],28,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:42:28.961,Pressure,
,,,,,,,,,,,,,,,,0.398362,,,,,,,,,,,,,,e68734a4-a3ac-4198-8ec2-f0a3ca57a1c7,1957,,"[116.0, 18.6]",3902239,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,77,Sweden Women's,858,['14926abf-3cc4-4f63-adbe-945791e3e212'],32,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:32.649,Pressure,
,,,,,,,,,,,,,,,,1.235257,,,,,,,,,,,,,,98af3198-0fdc-457f-acda-9dd54868e78f,1991,,"[32.6, 49.1]",3902239,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saki Kumagai,15257.0,Center Back,78,Sweden Women's,858,['28d8b66f-6fc8-43eb-8354-0c9253f0cb04'],11,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:43:11.233,Pressure,
,,,,,,,,,,,,,,,,0.72992,,,,,,,,,,,,,,54ee5db6-c908-4854-91b9-7741710dab51,2006,,"[66.2, 27.3]",3902239,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mina Tanaka,85500.0,Center Forward,78,Sweden Women's,858,"['56886d01-52ba-4689-9c2f-3dcbe9b97551', '8f9c4b1a-bf7b-4d6f-a267-887a1c39d17b']",22,,,,,,,,,,,,,,,,,,Japan Women's,1210,00:43:22.823,Pressure,
,,,,,,,,,,True,,,,,,0.503269,,,,,,,,,,,,,,36803889-3a31-4568-a2e1-54c914edfeb2,2019,,"[65.3, 73.1]",3902239,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,79,Japan Women's,1210,"['55bc61b7-b586-44f5-a2ce-7eb1535fa891', 'bf3b019f-c0da-44e1-8c04-2da906869a38']",31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:31.721,Pressure,
,,,,,,,,,,True,,,,,,0.551158,,,,,,,,,,,,,,1242386a-fd1e-4630-a477-4300a07e0175,2024,,"[65.1, 76.7]",3902239,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,79,Japan Women's,1210,"['339d20d8-93cb-4b98-8497-8675b1f1f9ee', '755ca3a6-897a-4d38-8d4a-2a228ff8afa6', 'ea553980-a3ba-49ff-b1f0-31b722e0b6d9']",34,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:43:34.165,Pressure,
