bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa8dfdd3-694b-4f04-8780-e730c427f963,3209,,"[50.3, 75.2]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Right Wing,146,Napoli,227,['7a6097bb-6a09-46ad-9936-cdc41a84c737'],18,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:18.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2bf0bb4-ffc6-4e98-8f6d-39c461c568d8,3212,,"[44.2, 72.3]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,146,Napoli,227,['2996cb5a-a0c8-42a4-b447-bc0c399d351b'],19,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:19.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41a88d9c-9391-4e33-b250-7b1ae4adca56,3215,,"[53.0, 51.0]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,146,Napoli,227,['dc2f4955-b5c1-451c-8ad9-9226304d6695'],22,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:22.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a281448-a29c-4ee6-ae34-f559f45e37f6,3218,,"[33.4, 38.8]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,146,Napoli,227,['0ddc1110-f79a-47aa-9069-70c0a8d9f62e'],23,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:23.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330e7117-9bb5-4c92-a38f-7e79fd3423a7,3221,,"[54.7, 38.6]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,146,Napoli,227,['e99976e5-d4b6-42b5-a4dc-7fc40fcd688c'],26,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:26.205,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,12367c64-becb-4922-a398-56d24f981f4f,3224,,"[70.5, 38.0]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manolo Gabbiadini,3949.0,Center Forward,146,Napoli,227,['263adc5c-4eab-4df6-afaf-4a752c0b4a32'],27,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:27.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232af094-675a-49c8-bae6-9f1879c1eb28,3232,,"[53.1, 18.9]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,147,Empoli,290,['a9d2d420-21dd-4695-ab1f-e131d74f945a'],34,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:34.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37785fb-92aa-49c2-b18d-a32a90c59157,3235,,"[56.9, 28.5]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,147,Empoli,290,['c9bc6252-d99a-44d2-91ff-0a33ea864b29'],35,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:35.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe66eb82-ce41-4ebf-a8e6-54cb92df2965,3239,,"[58.1, 41.3]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,147,Empoli,290,['bd14547c-ff0f-43bc-99af-a147c2e871be'],37,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:37.838,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8cef6fd-8ce6-4967-b77f-ddec69d79243,3242,,"[66.1, 31.4]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,147,Empoli,290,['ae129b8a-5444-4504-9ac1-2f33861ee43c'],39,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:39.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e24e0f-65a3-47be-b559-800a466ae460,3246,,"[58.2, 57.0]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,147,Empoli,290,['9e288df3-32d7-4154-84f4-b369ce7084fc'],42,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:42.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bfd306b-b716-4504-8258-9db0ced9fc88,3253,,"[52.1, 16.8]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,147,Empoli,290,['96b6e26a-cf99-4544-932e-a8e3055a1261'],47,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:47.215,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c038295-7bb1-4e2b-bae6-076f322b17a0,3256,,"[95.7, 38.9]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,147,Empoli,290,['bff47644-d4f6-426d-b772-6bad6df93c86'],51,,,,,,,,,,,,,,,,,,,Empoli,290,00:30:51.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a3a5c7a-94cf-41bb-aded-5f9c8affe564,3260,,"[35.0, 18.0]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Faouzi Ghoulam,8876.0,Left Back,148,Napoli,227,['b8f422ad-5b08-4f0c-9efd-6beb9c006ff1'],54,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:54.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364cfd99-c5d6-4aab-b8c0-bcabd2f64912,3263,,"[51.8, 4.2]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dries Mertens,5630.0,Left Wing,148,Napoli,227,['74e6f53f-0238-4f35-aacd-c3701792421e'],57,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:57.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99af8166-51eb-42e3-bb72-8d3446712a5c,3266,,"[51.1, 18.5]",3879714,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marek Hamšík,7025.0,Left Center Midfield,148,Napoli,227,['25858153-db3a-4b61-8aa3-2f6c8f371c3a'],58,,,,,,,,,,,,,,,,,,,Napoli,227,00:30:58.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f7f8018-3825-4f6f-8c8b-a26d893b8a84,3269,,"[56.2, 4.8]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Faouzi Ghoulam,8876.0,Left Back,148,Napoli,227,['d15024f0-2b56-41ac-9acc-cc0eb3f0554a'],1,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:01.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94be577-a401-40e1-b0f6-cc513b17f604,3272,,"[67.6, 3.6]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dries Mertens,5630.0,Left Wing,148,Napoli,227,['1af4543f-0bfb-4246-a26c-7c17d7c16eba'],3,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:03.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2ad330-6051-4f33-8d2b-79bc72c29568,3275,,"[58.2, 4.0]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Faouzi Ghoulam,8876.0,Left Back,148,Napoli,227,['855802f2-381f-4a3f-b91e-b18b291e401e'],4,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:04.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04155994-1cf9-4f9c-8425-c8dea7653c1f,3278,,"[61.3, 8.3]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marek Hamšík,7025.0,Left Center Midfield,148,Napoli,227,['2279935e-b1a4-4696-a193-b6a1aace5946'],5,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:05.664,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,271d1cba-2757-4642-b9de-a1672dd5999d,3281,,"[96.1, 41.1]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manolo Gabbiadini,3949.0,Center Forward,148,Napoli,227,['299b5d84-92b1-4677-b24a-6c94654a0160'],9,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:09.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c23b27b6-cb31-453b-adc4-03782030eba0,3285,,"[35.6, 38.7]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,149,Empoli,290,['111d6f17-71c1-47aa-a61b-6922f29bf42a'],12,,,,,,,,,,,,,,,,,,,Empoli,290,00:31:12.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d88a9838-5bc1-450e-bfc9-560d81a85769,3288,,"[36.1, 55.2]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,149,Empoli,290,['477c3fff-b6e9-4e08-abe1-058433043418'],17,,,,,,,,,,,,,,,,,,,Empoli,290,00:31:17.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb018429-6f1b-489d-a65c-bc72920fcc56,3290,,"[43.4, 51.3]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,149,Empoli,290,['ea1c19a2-3c12-4b1d-8d3f-4eddda5bc52b'],18,,,,,,,,,,,,,,,,,,,Empoli,290,00:31:18.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec247c5b-d987-451d-892c-fddc6f9a2f12,3293,,"[66.5, 52.7]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levan Mchedlidze,18028.0,Left Center Forward,149,Empoli,290,['56a452da-d744-45d9-a6fd-015a1cde45bf'],21,,,,,,,,,,,,,,,,,,,Empoli,290,00:31:21.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba2c24c-2c0f-4388-8ee8-3454f94feeb1,3300,,"[65.5, 17.3]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Left Wing,149,Empoli,290,['652729ec-4cef-4ecf-8714-9be731e39ac8'],26,,,,,,,,,,,,,,,,,,,Napoli,227,00:31:26.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086a929e-53ab-4263-aa86-50d23d8f8cd8,3306,,"[60.3, 59.0]",3879714,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Croce,40251.0,Center Attacking Midfield,149,Empoli,290,['33a3527d-6c46-4456-b160-5843e2762808'],37,,,,,,,,,,,,,,,,,,,Empoli,290,00:31:37.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c726fa-df37-4627-9871-d58e8af180b7,3315,,"[78.9, 63.7]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,150,Empoli,290,['f81b4d0a-3950-4eea-89b1-6cc6bfc2a105'],14,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:14.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04bb08c0-0365-437f-9339-1d732d183af7,3318,,"[113.4, 33.5]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,150,Empoli,290,['d14c0a41-00a7-4366-94ce-30de4b7ff13f'],16,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:16.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121f4b43-2a38-47bd-b1d9-811a46295aa7,3322,,"[20.1, 46.6]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,151,Napoli,227,['03811599-ac01-4182-8f2a-ac498937f772'],30,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:30.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e22f4da9-e6e1-42ed-9023-9d758f5299a1,3324,,"[36.3, 47.8]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,151,Napoli,227,['aa436bcd-f727-460c-bf8f-3d3a7aba8bed'],33,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:33.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d184a01-0905-44eb-8753-5106e5ea0127,3327,,"[40.1, 73.6]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Elseid Hysaj,7031.0,Right Back,151,Napoli,227,['c1e4380b-e6c9-4773-9c62-801299eaf56b'],36,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:36.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01231ffa-3a15-4eea-80b2-892a9f3d6607,3331,,"[32.8, 66.3]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,151,Napoli,227,['e59d0c52-d195-48dd-9cd3-c86dc88595ce'],41,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:41.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e076bc7f-9701-46bb-9652-6f395c440a2c,3334,,"[41.9, 72.3]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Elseid Hysaj,7031.0,Right Back,151,Napoli,227,['469e6d41-aa29-4127-b89d-0759038168c5'],42,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:42.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326ac4e1-05b8-40d5-8cf1-c14a6ba34c76,3337,,"[51.8, 52.6]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Callejón Bueno,7029.0,Right Wing,151,Napoli,227,['ba83b87a-27ee-4f33-bf06-97aca6326791'],44,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:44.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b1c7af-1e30-433d-a632-8e04c207e92e,3340,,"[45.1, 55.7]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,151,Napoli,227,['21ede6ce-cd04-4928-907d-d50a0fb163c9'],45,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:45.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6cc571e-7723-413d-82c3-dfb28c7573ba,3343,,"[66.5, 33.8]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,151,Napoli,227,['5f997fb3-7850-496b-99e6-efbd82107d04'],48,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:48.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d95427-3f8a-423f-aaf7-549e0cc40879,3346,,"[91.9, 11.5]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dries Mertens,5630.0,Left Wing,151,Napoli,227,['21239676-cbc7-4dbd-8849-55ca32a9accf'],51,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:51.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3343fb23-be98-406b-b635-fb66d18d73a2,3349,,"[104.8, 27.2]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,151,Napoli,227,['aeea1fbb-fa52-468c-8bde-ea5bdf97152f'],55,,,,,,,,,,,,,,,,,,,Napoli,227,00:32:55.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997aea84-981a-42d1-b1d9-b486c0f4f045,3357,,"[27.5, 35.9]",3879714,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,151,Napoli,227,['6159791c-4f0a-4ba1-8cb6-a221daad46b9'],59,,,,,,,,,,,,,,,,,,,Empoli,290,00:32:59.095,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,231ff283-3e6e-4ee1-8b5f-4baaaa9c14b2,3360,,"[35.3, 37.5]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Piotr Zieliński,5660.0,Right Center Midfield,151,Napoli,227,['0daa1b8f-2631-4d01-9c36-5c7a11a7a0b7'],1,,,,,,,,,,,,,,,,,,,Empoli,290,00:33:01.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412809a-f2ef-4185-ab44-e114b0511fba,3362,,"[73.7, 43.7]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,151,Napoli,227,['eff247ef-2779-4d30-8102-1f987b365905'],2,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:02.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db503c4-98b3-4c4b-8025-dc75c40abc14,3365,,"[81.1, 63.0]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dries Mertens,5630.0,Left Wing,151,Napoli,227,['ff84ee6f-496a-45a7-a085-b22a2a133229'],4,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:04.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4041baf4-4990-40a3-9a8a-e200678d67ce,3368,,"[64.1, 32.8]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,151,Napoli,227,['b5bb712c-e6ca-42a6-bbfe-41bac7d046d9'],8,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:08.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ddea46a-6638-4919-80dc-0fbf48837d0d,3371,,"[81.6, 5.4]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,151,Napoli,227,['ceb77b99-1c73-4399-bef4-94ce4216eaef'],10,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:10.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dc6146b-255e-4255-95a7-d6f0e45aa37b,3374,,"[79.2, 8.7]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,151,Napoli,227,['0ac445c4-3838-47b6-91a6-5d041083b6fe'],13,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:13.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e7325d-7d56-4767-bdee-589723d01d59,3377,,"[90.6, 2.0]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,151,Napoli,227,['f022d211-f315-4f4b-98aa-48674a46846a'],17,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:17.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123dd62c-c1c7-4dc5-a16b-1404652251f6,3380,,"[80.5, 3.6]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,151,Napoli,227,['f5b6c437-7e69-4946-9f0b-0b3b0ce1c031'],18,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:18.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150f195c-19a4-4a9b-aac5-6ba5cd2f9938,3383,,"[85.2, 12.5]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José María Callejón Bueno,7029.0,Right Wing,151,Napoli,227,['e17a33a7-6079-4cfd-a4fd-ad214b6625aa'],20,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:20.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f54e760-c2bf-459c-b6a0-940b01aec25a,3387,,"[68.7, 12.5]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,151,Napoli,227,['e7fecb0f-872d-4798-b60e-2a48266ad2f0'],22,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:22.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b2aec0-7ecf-4680-b506-5fe4561bd734,3390,,"[75.3, 5.6]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,151,Napoli,227,['2819d92d-ffb7-4d94-ae5f-63df83920a64'],23,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:23.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64cea1ba-bdff-4f8c-8058-d97e8b4dbc8c,3393,,"[70.0, 12.9]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,151,Napoli,227,['38c727f1-93f7-4df9-bd97-82a2064f62e0'],24,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:24.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53aa5511-b719-44eb-8d8e-0848c294121a,3396,,"[83.3, 3.3]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,151,Napoli,227,['8ba15b23-fef4-4926-b70f-a34f52b32d29'],26,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:26.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742ef91-df17-4b6f-ad8c-a346672f2971,3399,,"[73.1, 2.9]",3879714,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Left Center Midfield,151,Napoli,227,['bac2ddd8-db94-4a06-8b69-a92517caf918'],28,,,,,,,,,,,,,,,,,,,Napoli,227,00:33:28.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c5e5bb-ea01-4105-9c8e-551ccc0894e3,3405,,"[67.4, 8.9]",3879714,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,152,Napoli,227,['915313ea-8b96-4969-9fb7-425e0511e6e1'],40,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:40.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ade19a-25d4-45ba-9748-5b75325848f9,3407,,"[70.8, 5.4]",3879714,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,152,Napoli,227,['83d79a24-cbd9-4bf0-a031-47b71c0bec96'],40,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:40.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04320845-d10b-41d4-aa27-1f8d966c4b35,3410,,"[64.5, 7.8]",3879714,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,152,Napoli,227,['32958bca-40f2-4348-850a-743331b0bf69'],41,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:41.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a59cfc-8302-4fac-8dd3-b9b35b20c858,3414,,"[67.1, 14.0]",3879714,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,152,Napoli,227,['f42d3baa-c3bf-4e2d-8408-4376460deee2'],42,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:42.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f8bca2-e7ad-449e-b513-e23d52e7360a,3417,,"[52.2, 14.3]",3879714,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kalidou Koulibaly,5675.0,Left Center Back,152,Napoli,227,['93fab32f-7e79-48c9-bc1b-c82beca385dc'],43,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:43.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682ff290-5e21-414a-abcb-666a934a3bed,3421,,"[11.0, 29.4]",3879714,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Reina Páez,7028.0,Goalkeeper,152,Napoli,227,['38b76bde-2738-4a88-bbe5-f342446a469a'],48,,,,,,,,,,,,,,,,,,,Napoli,227,00:34:48.723,Ball Receipt*,
