50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9dd5c93e-7f38-4bc9-af1f-e5d4305db2a4,1143,,"[77.9, 43.1]",3879808,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Center Forward,70,Frosinone,291,['4d6049b4-fe08-4220-b28f-e7079d4dd686'],50,,,,,,,,,,,,,,,,,Frosinone,291,00:30:50.391,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,219d06e9-7dd5-47d7-9b41-0e9b87be6d0b,1164,,"[36.2, 6.0]",3879808,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,73,Frosinone,291,['26e63c5c-2d93-4360-bbf9-557ffcf25794'],10,,,,,,,,,,,,,,,,,Frosinone,291,00:32:10.307,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3da2b510-5ef7-42e0-abcc-45db76241c7f,1181,,"[108.0, 24.0]",3879808,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Midfield,74,Inter Milan,238,['ee2ad5ff-a053-4e7c-aa18-3b2048fc02c1'],38,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:38.676,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,f7b15c8e-f21e-47d6-a729-3de9c764dc29,1217,,"[73.8, 12.6]",3879808,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oliver Kragl,8793.0,Left Wing,76,Inter Milan,238,['06f793cc-98e1-4646-a7f4-3d18dc311551'],37,,,,,,,,,,,,,,,,,Frosinone,291,00:33:37.608,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,8739f7b7-ca41-4ecc-99c3-c5ede33d3f2c,1231,,"[65.2, 70.3]",3879808,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Paganini,23470.0,Right Wing,79,Frosinone,291,['7c504dbc-b308-4e50-8ffb-088ee06bb15f'],12,,,,,,,,,,,,,,,,,Frosinone,291,00:35:12.747,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e896765e-e47d-4ee8-943c-80078480ed7f,1247,,"[70.1, 22.9]",3879808,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Center Forward,81,Frosinone,291,['88b23f8a-f9a6-4749-bcd5-4b729dd13ce7'],49,,,,,,,,,,,,,,,,,Frosinone,291,00:35:49.766,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,089cb5c7-77db-47a7-8648-c72ace63f2a0,1259,,"[75.6, 49.7]",3879808,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,82,Inter Milan,238,['262c8596-1db9-4196-9a40-541d4de0c3cb'],58,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:58.439,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9c97f7d3-dcad-4b46-a304-5f7dc9aa331f,1359,,"[87.0, 49.5]",3879808,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Center Forward,86,Frosinone,291,['ae58e896-cca1-473e-ba3d-9b684e173bf6'],36,,,,,,,,,,,,,,,,,Frosinone,291,00:38:36.115,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,0a3204df-c771-4d4a-a2e1-d5ebfabd53e5,1392,,"[74.9, 54.6]",3879808,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oliver Kragl,8793.0,Left Wing,88,Frosinone,291,['0cda1cd5-5928-42c7-a121-12502dd49761'],32,,,,,,,,,,,,,,,,,Frosinone,291,00:39:32.026,Duel,True
,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,f38214b7-8220-4226-9869-e22ef69ecb11,1409,,"[19.8, 4.6]",3879808,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,88,Frosinone,291,['e030f885-c694-4b9c-952f-2dfa4b84cbfc'],46,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:46.788,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,e3f6609c-72d9-4abe-91a2-3e2c0d236123,1415,,"[79.0, 72.7]",3879808,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,90,Frosinone,291,['0b1cc2f7-a17f-49af-bbe8-e47d9ea8f8e6'],55,,,,,,,,,,,,,,,,,Frosinone,291,00:39:55.833,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,af11c537-cfa5-4c8b-a8aa-e18950e773fc,1520,,"[52.2, 21.6]",3879808,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,97,Frosinone,291,['e8ec179a-9042-426f-a54b-f1c5744694fc'],46,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:46.145,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7ce8a02a-5e8b-4301-aa11-f55cccd73923,1529,,"[46.9, 38.5]",3879808,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,98,Inter Milan,238,['1f05dfbe-4b56-4329-8e07-7b94fe026680'],49,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:49.599,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,709e211a-b054-4fc2-97c5-6d577fcc91af,1627,,"[20.5, 57.5]",3879808,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Blanchard,387847.0,Left Center Back,102,Inter Milan,238,['44014559-8c56-4813-a143-e7de1c404d7b'],57,,,,,,,,,,,,,,,,,Frosinone,291,00:44:57.529,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,b8cdf2d5-1a4a-4cb9-a145-a5590a98a40d,1651,,"[80.8, 58.1]",3879808,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,103,Inter Milan,238,['06fe801c-216f-4bbb-ba27-e79963680357'],8,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:08.706,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,504e921e-0c0b-41af-aaa5-b97864ebb7dc,1658,,"[87.1, 69.9]",3879808,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,103,Inter Milan,238,['e4a4a1da-827c-44d6-9fc3-8f21d7b8664a'],16,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:16.798,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5d34d87a-d157-4adf-bf90-2704567021d7,1682,,"[24.4, 27.8]",3879808,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,105,Frosinone,291,['4c793c01-1005-4853-a062-b39a8d045ffa'],54,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:54.981,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3f440e63-2098-4962-9263-1086073a487c,1722,,"[78.4, 67.7]",3879808,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,107,Inter Milan,238,['d8445ec9-5c50-4854-8a6b-e5d9c6765162'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:00.058,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,30a381d4-1109-428e-8027-e276b158ca8a,1795,,"[61.4, 5.8]",3879808,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ciofani,13613.0,Center Forward,109,Inter Milan,238,['db9dfb2d-639d-4565-bb6d-d6372d0bb3e2'],13,,,,,,,,,,,,,,,,,Frosinone,291,00:03:13.018,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,78dc8144-4641-4378-b182-e1a2fca2df1d,1841,,"[101.2, 36.3]",3879808,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ciofani,13613.0,Center Forward,111,Frosinone,291,['c8322614-b204-437f-b03c-fa19ee1319de'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:04:05.096,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,db42d8b6-afb2-410a-9bba-cbbc1cbfa343,1859,,"[5.7, 36.4]",3879808,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Paganini,23470.0,Right Wing,113,Inter Milan,238,['88fa167d-f6aa-4bd4-81c9-257bbf0ee7ad'],23,,,,,,,,,,,,,,,,,Frosinone,291,00:05:23.088,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4961e269-aaad-4795-96d7-6d6b40418b03,1966,,"[109.4, 27.2]",3879808,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,117,Inter Milan,238,['62b714ca-97e3-476f-a9e5-04a08525ac81'],8,,,,,,,,,,,,,,,,,Inter Milan,238,00:08:08.147,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,880b38f5-c7b8-4828-a625-84a56d7bfec8,1972,,"[113.0, 36.9]",3879808,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,117,Inter Milan,238,['06f686f4-5ab4-48d6-ae94-37e75fe97699'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:08:11.349,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a1e12c7f-80bb-40cd-9db4-c893eafeb34c,1983,,"[33.8, 64.5]",3879808,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mirko Gori,20636.0,Right Center Midfield,119,Frosinone,291,['38ee2ad4-a21b-4a01-9c70-6b0bd181831b'],30,,,,,,,,,,,,,,,,,Frosinone,291,00:08:30.196,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,14786308-9466-4859-bf18-2e63675249fc,2029,,"[98.3, 57.8]",3879808,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Wing,119,Frosinone,291,['c0f40126-dcbf-4c3e-b15e-e5dee57bb261'],8,,,,,,,,,,,,,,,,,Frosinone,291,00:09:08.660,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,22d357b5-4385-49b7-91a8-481d4657e422,2036,,"[5.5, 40.7]",3879808,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo D''Ambrosio,6984.0,Right Back,120,Frosinone,291,['3b5bf684-414d-4f71-915d-bdba322a8d22'],12,,,,,,,,,,,,,,,,,Inter Milan,238,00:10:12.820,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,5ed585a4-36d0-430b-a5ea-6162ea59d7d9,2073,,"[58.5, 58.4]",3879808,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Wing,124,Frosinone,291,['dfbc114b-3697-4f3d-acef-8941f9931562'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:11:45.927,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ed5e5d89-08e0-48f5-bc1c-99d4fe503ad6,2089,,"[34.2, 36.4]",3879808,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,125,Inter Milan,238,['b6a037a4-c8e1-42de-9e13-64921e21b67c'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:12:40.963,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,62667ed5-9ef6-4f35-95d9-f173c8a11630,2095,,"[37.0, 52.9]",3879808,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirko Gori,20636.0,Right Center Midfield,125,Inter Milan,238,['b560a754-98a3-47ec-ba31-fa2ad2841c6d'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:12:45.769,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,9fb023be-0f8d-4fd6-a1ca-9fcb26c8b08e,2136,,"[51.8, 36.6]",3879808,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Frara,386512.0,Left Center Midfield,127,Frosinone,291,['ee67104e-6851-4420-8713-417be3ad17ba'],30,,,,,,,,,,,,,,,,,Frosinone,291,00:13:30.848,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,a7d8c704-67f9-4ffa-a73d-9fcc84a40846,2173,,"[59.9, 23.9]",3879808,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,129,Frosinone,291,['c929b638-ccbf-42fa-8930-888995663660'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:14:16.475,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,3d88af63-e0cb-463a-a0b6-d5720d7b1000,2193,,"[28.2, 11.1]",3879808,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mirko Gori,20636.0,Right Center Midfield,130,Inter Milan,238,['b24046ae-66b2-4ae8-97d2-a74ac8cd6013'],41,,,,,,,,,,,,,,,,,Frosinone,291,00:14:41.327,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,5af5dade-b500-43ff-adb1-3d149a29f62c,2241,,"[33.9, 50.0]",3879808,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,134,Frosinone,291,['bf97eb8c-a7c1-49cd-a2ce-131bc405560b'],46,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:46.551,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,87c65733-92e2-4a63-ade7-5796c934f273,2252,,"[34.1, 41.1]",3879808,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,135,Inter Milan,238,['66482464-7a99-40f1-a841-adc9116a0e3d'],53,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:53.778,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,95b4daff-f08e-4c53-a005-f8d6844fe9e7,2283,,"[38.3, 78.1]",3879808,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danilo D''Ambrosio,6984.0,Right Back,137,Frosinone,291,['6d262746-4ff7-4122-bf6f-6a3b27b63e00'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:16:43.340,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,de6723f3-dc51-4934-a201-28a3ccb6d964,2290,,"[100.1, 33.2]",3879808,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Ciofani,13613.0,Center Forward,138,Frosinone,291,['5f92dd3f-03ce-4200-a5f9-a99829b84d30'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:17:02.778,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,7aac284c-9dac-4103-9638-7de4347eb0f8,2306,,"[18.4, 43.7]",3879808,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,138,Frosinone,291,['4691adc5-6c88-4e6d-a896-c6ee319f7095'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:17:13.083,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,18bf8590-a9d1-4da6-9c1a-a2779eadcd36,2339,,"[9.9, 45.6]",3879808,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,140,Frosinone,291,['0b069a45-cf05-4c8b-8fc1-2ae28541f3d4'],5,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:05.348,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,aee21e5d-5398-4afe-b3e4-2bba1701183b,2352,,"[107.2, 33.4]",3879808,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Kragl,8793.0,Left Wing,140,Frosinone,291,['1a4667b5-25a6-446f-b828-4d2ea160cd17'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:18:26.445,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,7e55e55f-e49c-45aa-9201-ad84870683fa,2412,,"[14.6, 46.7]",3879808,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Pavlovic,8661.0,Left Back,145,Inter Milan,238,['6cd703fb-8202-44dd-88cb-7b982adce09e'],41,,,,,,,,,,,,,,,,,Frosinone,291,00:20:41.382,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e5994afe-89bc-493e-aa88-341e44323240,2415,,"[5.8, 39.3]",3879808,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Arlind Afrim Ajeti,8291.0,Right Center Back,145,Inter Milan,238,['3d749f5d-d6ca-4a1f-bc93-427fbf3b8242'],42,,,,,,,,,,,,,,,,,Frosinone,291,00:20:42.877,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1a229641-526e-443b-b5e5-63a91206df3a,2431,,"[99.5, 59.5]",3879808,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,147,Inter Milan,238,['0a6fd0f9-0d4d-4dd5-b10c-c1ce657b140c'],7,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:07.816,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9dd7c3a6-56f7-4d8b-93e6-c81b74af7560,2473,,"[73.1, 62.1]",3879808,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Paganini,23470.0,Right Wing,150,Frosinone,291,['571ef54a-3edb-4c7a-9b6d-dd7ac46889cf'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:22:19.395,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,af7657e5-7ffe-4ef9-8cf4-28d0d32ebc95,2476,,"[61.4, 48.5]",3879808,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,151,Inter Milan,238,['4871f10a-6017-4a98-ac3e-71a596a7c1a5'],21,,,,,,,,,,,,,,,,,Frosinone,291,00:22:21.231,Duel,True
,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,21b5359a-fdf9-4ab9-a25f-2cb0a178b15b,2496,,"[15.5, 11.0]",3879808,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,152,Frosinone,291,['df0d83be-f16b-43be-ac87-a26ccc321086'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:31.847,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c7e6e363-df23-4f60-b8e6-d3893b67d675,2557,,"[67.6, 22.6]",3879808,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Ciofani,13613.0,Center Forward,155,Frosinone,291,['ea8cb1e9-d7ae-4db6-bc39-3ae124457186'],3,,,,,,,,,,,,,,,,,Frosinone,291,00:24:03.778,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a708a322-5052-489d-98b4-6cc6304ab755,2595,,"[47.0, 10.1]",3879808,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alex Nicolao Telles,11183.0,Left Back,158,Frosinone,291,['90fdb44a-9988-4af6-ad56-511ff2aca7f0'],6,,,,,,,,,,,,,,,,,Inter Milan,238,00:25:06.941,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,07a82cdf-dafe-47e3-a87d-2773ec382483,2609,,"[20.0, 46.0]",3879808,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danilo D''Ambrosio,6984.0,Right Back,159,Frosinone,291,['3710cf16-cc32-4bd1-ab86-b638dbb94727'],36,,,,,,,,,,,,,,,,,Inter Milan,238,00:26:36.037,Duel,True
,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,e1727762-5796-4258-a22e-b8e522f713ca,2623,,"[11.8, 62.7]",3879808,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Right Center Midfield,160,Inter Milan,238,['cd90e749-34c3-4f7b-bf13-bb4446675cd1'],50,,,,,,,,,,,,,,,,,Frosinone,291,00:26:50.642,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,14c0f9ce-a17f-4a1e-b9bc-d391bb02658a,2694,,"[8.4, 40.7]",3879808,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,165,Inter Milan,238,['6ca1b70e-44ff-4dca-9edf-dee187c8f029'],18,,,,,,,,,,,,,,,,,Frosinone,291,00:28:18.367,Duel,True
,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,d8d1ac4c-6959-4400-9630-da384c996275,2801,,"[82.5, 52.0]",3879808,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,168,Frosinone,291,['c65baed8-78e7-4f81-a8a3-1c7920dfbe64'],48,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:48.812,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,12d461d8-503c-478b-ad66-b4bfc7344d76,2806,,"[40.7, 77.0]",3879808,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,168,Frosinone,291,['0c97729a-fea1-42fa-8482-77edae843ce5'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:31:00.248,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,2cf0d98c-4dda-455b-8d21-076c5ded1b2a,2894,,"[32.0, 48.4]",3879808,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Frara,386512.0,Left Center Midfield,171,Inter Milan,238,['01687439-6ef2-4d1d-8785-6551729bd045'],47,,,,,,,,,,,,,,,,,Frosinone,291,00:32:47.685,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e624119a-3ab4-4f3b-ae7f-a292e37269b8,2900,,"[46.3, 40.4]",3879808,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,171,Inter Milan,238,['fbaefb7f-0952-44f3-8f22-b8790ae85155'],53,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:53.014,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e70b4d8c-a8d6-4813-b455-4685e4e29410,2959,,"[67.2, 37.7]",3879808,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Ciofani,13613.0,Right Center Forward,174,Frosinone,291,['fe65bcc9-c94d-42b3-9fc5-c6a07c63a4bb'],28,,,,,,,,,,,,,,,,,Frosinone,291,00:34:28.779,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,c3f6e139-8655-4af8-acc0-c6310320f064,2995,,"[26.5, 4.1]",3879808,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Frara,386512.0,Left Back,177,Inter Milan,238,['b5a0b42c-958b-4060-ab62-3339bffab678'],14,,,,,,,,,,,,,,,,,Frosinone,291,00:36:14.176,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,abf57a76-b805-412a-974b-da169cbd052c,3000,,"[1.0, 1.4]",3879808,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Frara,386512.0,Left Back,178,Frosinone,291,['a5eb7239-99be-49ea-b7a3-3b6d6c1332b3'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:36:19.321,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,ee021cd6-9985-4f61-b96f-3d587f011fc2,3045,,"[74.4, 23.6]",3879808,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimiliano Carlini,30927.0,Left Center Midfield,181,Frosinone,291,['97f2f4ab-94dd-4ce6-835a-b685653858d5'],22,,,,,,,,,,,,,,,,,Frosinone,291,00:37:22.709,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,cef6efbd-bc98-4ddb-abd0-658a7d7a7526,3106,,"[22.7, 52.6]",3879808,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yussif Raman Chibsah,9903.0,Center Defensive Midfield,183,Inter Milan,238,['e0b0c7c0-b52b-4816-b557-ac8b4d9ddc72'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:38:45.414,Duel,True
