50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.587385,,,,,,,,,,,,,,,ffd779ee-0db8-4a62-957c-a64ec176c727,3286,,"[79.0, 33.0]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alessandro Frara,386512.0,Left Defensive Midfield,133,Fiorentina,239,"['0c5a3fd4-dc27-4cbb-9517-70cd3ce7b30f', '17bb0016-21f1-4e22-9a97-5f8c0ccb9185', '5c6f9dd7-cd69-42e6-97b3-39417f50b4ee']",0,,,,,,,,,,,,,,,,,Frosinone,291,00:27:00.069,Pressure,
,,,,,,,,,,,,,True,,,,,,1.273534,,,,,,,,,,,,,,,0f67c422-a841-489f-bea8-7d8109541c21,3295,,"[32.4, 34.5]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,133,Fiorentina,239,"['555ff0a9-b62d-4cf5-9a89-3055b7b193c6', 'e430a499-4896-4100-bacc-6d36cf549735']",1,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:01.873,Pressure,
,,,,,,,,,,,,,,,,,,,1.232534,,,,,,,,,,,,,,,22b8d99a-4848-4050-bf96-4063ef4185d5,3297,,"[106.3, 61.2]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Paganini,23470.0,Right Midfield,133,Fiorentina,239,"['2fc036db-68cd-45f9-a150-bb23e3254263', '813aac81-3ae4-42bd-80c4-32b2d1eb2cfb', 'b41f9da5-a4f6-45da-97cf-b0076ee06faf']",5,,,,,,,,,,,,,,,,,Frosinone,291,00:27:05.588,Pressure,
,,,,,,,,,,,,,,,,,,,0.339174,,,,,,,,,,,,,,,70d1a3ef-a5d7-4e40-a9e8-1fcff97214e5,3304,,"[106.3, 73.3]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Paganini,23470.0,Right Midfield,133,Fiorentina,239,"['9f9f6105-7ccb-4368-a94c-d60a034adce7', 'b140d07d-5c52-45f5-b941-72598576a5dd']",7,,,,,,,,,,,,,,,,,Frosinone,291,00:27:07.704,Pressure,
,,,,,,,,,,,,,,,,,,,0.477766,,,,,,,,,,,,,,,61b69dd8-232f-4547-b55f-ba25903f6ee5,3314,,"[93.5, 54.8]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paolo Sammarco,23349.0,Right Defensive Midfield,133,Fiorentina,239,"['1cb475d5-f2ec-4f32-85f1-1a0e85a98748', '2deb0c9f-bb69-4317-8dba-b61a62d3ed4e']",12,,,,,,,,,,,,,,,,,Frosinone,291,00:27:12.717,Pressure,
,,,,,,,,,,,,,,,,,,,0.592177,,,,,,,,,,,,,,,d98c9879-345c-4a85-9902-499fabae8f7d,3325,,"[69.7, 68.3]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Paganini,23470.0,Right Midfield,133,Fiorentina,239,"['114c70c4-6e2a-4e0e-b1b8-801bd02fd722', 'bc57e3d1-15ac-4675-b4d5-696bff84679c']",18,,,,,,,,,,,,,,,,,Frosinone,291,00:27:18.132,Pressure,
,,,,,,,,,,,,,,,,,,,0.353283,,,,,,,,,,,,,,,428a0391-6d77-48da-994d-dae086b2bb55,3332,,"[57.3, 32.6]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Massimiliano Carlini,30927.0,Left Midfield,133,Fiorentina,239,['7c2b4ec5-f9a7-4af5-9199-f6deaed93d63'],22,,,,,,,,,,,,,,,,,Frosinone,291,00:27:22.836,Pressure,
,,,,,,,,,,,,,,,,,,,0.955174,,,,,,,,,,,,,,,a69d9545-d511-40df-aa33-d4fc1d188327,3336,,"[20.9, 12.7]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Crivello,296873.0,Left Back,133,Fiorentina,239,['a77970e5-0cf5-44a6-9a83-ab0177669df5'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:27:26.128,Pressure,
,,,,,,,,,,,,,True,,,,,,0.712927,,,,,,,,,,,,,,,f3954c84-4fc0-47ec-b982-6b39ea2753a7,3343,,"[83.8, 60.6]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Right Wing Back,134,Frosinone,291,['38077e75-6943-4db5-ae3d-d248138ff875'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:32.286,Pressure,
,,,,,,,,,,,,,,,,,,,0.517068,,,,,,,,,,,,,,,d985a21a-0299-4476-a24a-e236710991d9,3358,,"[69.6, 15.5]",3879602,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,134,Frosinone,291,['ec9c9452-29f6-44f2-acfe-7fc7c04c9123'],47,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:47.333,Pressure,
,,,,,,,,,,,,,,,,,,,0.477743,,,,,,,,,,,,,,,18268120-bfff-46be-934a-d92b4c730b54,3382,,"[29.2, 20.7]",3879602,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Right Defensive Midfield,135,Fiorentina,239,"['008b1ab4-a92c-48c0-89c1-7ea415f2b8c5', '9aae26b1-a08f-4730-bbf7-3cea21211e5c']",18,,,,,,,,,,,,,,,,,Frosinone,291,00:28:18.671,Pressure,
,,,,,,,,,,,,,,,,,,,1.958112,,,,,,,,,,,,,,,52f5c52a-2e7c-4955-be37-0206723f6556,3392,,"[9.1, 24.5]",3879602,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Right Defensive Midfield,135,Fiorentina,239,['23008cb9-f0e5-49fa-b66a-33a7cadb0389'],23,,,,,,,,,,,,,,,,,Frosinone,291,00:28:23.180,Pressure,
,,,,,,,,,,,,,,,,,,,0.434053,,,,,,,,,,,,,,,ab494789-c431-48cb-8bb2-f3da614392f1,3399,,"[16.4, 44.4]",3879602,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Frara,386512.0,Left Defensive Midfield,135,Fiorentina,239,"['a3be0955-49ca-4a65-b754-9a21dc15d562', 'ed30ba70-ba0b-46a2-b57e-76a1791cc587']",35,,,,,,,,,,,,,,,,,Frosinone,291,00:28:35.371,Pressure,
,,,,,,,,,,,,,,,,,,,0.641061,,,,,,,,,,,,,,,5384ac37-e055-4dbc-9db3-3f8a7edc1594,3415,,"[104.9, 56.8]",3879602,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuele Longo,11672.0,Center Forward,136,Frosinone,291,['39af37ce-3fc5-4d2d-b2e8-0445fca4fff9'],27,,,,,,,,,,,,,,,,,Frosinone,291,00:29:27.917,Pressure,
,,,,,,,,,,,,,,,,,,,0.602276,,,,,,,,,,,,,,,5cf5f9b3-0365-44d1-8ed8-09f2918b2dc3,3422,,"[104.7, 43.3]",3879602,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniele Verde,7699.0,Center Attacking Midfield,137,Fiorentina,239,['54ad7c1c-694d-41a8-b463-ffab26d6815f'],38,,,,,,,,,,,,,,,,,Frosinone,291,00:29:38.264,Pressure,
,,,,,,,,,,,,,,,,,,,0.483434,,,,,,,,,,,,,,,b49f97fb-e867-4c94-844f-30ffc373ba27,3430,,"[19.6, 23.4]",3879602,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Roberto Crivello,296873.0,Left Back,137,Fiorentina,239,"['7c1c7a26-702e-44c3-b451-09c7a9b881b4', '86d78227-53a0-4ff4-9bdd-bafbfde6d830', 'd5893057-b6a3-436d-8369-51b2d2431053']",50,,,,,,,,,,,,,,,,,Frosinone,291,00:29:50.868,Pressure,
,,,,,,,,,,,,,,,,,,,1.294592,,,,,,,,,,,,,,,565676c9-77b4-4825-9d66-e98a6c8852ba,3499,,"[39.0, 25.2]",3879602,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Massimiliano Carlini,30927.0,Left Midfield,137,Fiorentina,239,['dd772178-0071-4817-bc9b-8f49c8ad4471'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:30:45.522,Pressure,
,,,,,,,,,,,,,,,,,,,1.433484,,,,,,,,,,,,,,,d0af9cff-0162-46c9-86fd-9cd17d66270d,3512,,"[37.0, 11.1]",3879602,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Massimiliano Carlini,30927.0,Left Midfield,137,Fiorentina,239,"['4339d081-09ee-4096-aa3b-6123612824e0', 'eef0eb77-4da6-4480-bdd5-bdd5f6a1b28c']",54,,,,,,,,,,,,,,,,,Frosinone,291,00:30:54.730,Pressure,
,,,,,,,,,,,,,,,,,,,0.724299,,,,,,,,,,,,,,,07e6a9b8-9aa1-429b-906f-d551f7ceceb7,3516,,"[32.2, 21.3]",3879602,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Massimiliano Carlini,30927.0,Left Midfield,137,Fiorentina,239,['8388603e-6c1c-4a69-a59c-1968952a52c5'],57,,,,,,,,,,,,,,,,,Frosinone,291,00:30:57.068,Pressure,
,,,,,,,,,,,,,,,,,,,0.336354,,,,,,,,,,,,,,,f48d0751-8fe0-4079-a292-fd0b0c0555b5,3532,,"[61.4, 53.4]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luca Paganini,23470.0,Right Midfield,138,Fiorentina,239,"['10a51573-c38f-4ab6-8dcd-7e66577cf68a', '88e12bdd-3e5e-4e6f-a480-3a730e5d0017', 'c15467b6-32af-4c5c-91a8-3cfe31927d76']",13,,,,,,,,,,,,,,,,,Frosinone,291,00:31:13.051,Pressure,
,,,,,,,,,,,,,,,,,,,0.551055,,,,,,,,,,,,,,,c6b1518d-e638-4590-9183-2f712228db2f,3538,,"[77.4, 59.5]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Samuele Longo,11672.0,Center Forward,138,Fiorentina,239,['52be1c74-2234-400a-9ac1-0c21df67b1bc'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:31:16.105,Pressure,
,,,,,,,,,,,,,,,,,,,0.731913,,,,,,,,,,,,,,,8fb015e8-bd81-4c0c-b888-a297b3d29f22,3544,,"[70.6, 49.9]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniele Verde,7699.0,Center Attacking Midfield,139,Fiorentina,239,['01bfe3d6-89d3-454c-8db2-a428688f22ba'],21,,,,,,,,,,,,,,,,,Frosinone,291,00:31:21.628,Pressure,
,,,,,,,,,,,,,,,,,,,2.578945,,,,,,,,,,,,,,,5de36f6d-dd45-40a8-8dee-b097384a5cbd,3556,,"[26.9, 10.2]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Left Center Back,140,Frosinone,291,['9cf71146-5374-4886-949b-b982dcbbc6e4'],31,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:31.307,Pressure,
,,,,,,,,,,,,,,,,,,,1.16242,,,,,,,,,,,,,,,8e7606f9-90c9-4bd5-9115-92b09143efe2,3563,,"[36.3, 15.1]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Badelj,6305.0,Left Defensive Midfield,140,Frosinone,291,"['695a7b37-c996-46e0-8bb6-f3ac602c23b8', '70e0d003-67f1-4fcb-815e-5fe963b44e46']",43,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:43.354,Pressure,
,,,,,,,,,,,,,,,,,,,0.47294,,,,,,,,,,,,,,,96112f29-5108-4505-891b-8469b44c753e,3567,,"[29.4, 5.4]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,140,Frosinone,291,['49369818-8371-47f4-bcfb-59480040e4ce'],46,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:46.455,Pressure,
,,,,,,,,,,,,,,,,,,,1.751422,,,,,,,,,,,,,,,cd7ddfe1-bafb-4951-95a0-4dbff2c5bdb1,3572,,"[13.8, 15.8]",3879602,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,140,Frosinone,291,"['9344c38b-9cca-475b-b096-0c390242ffd7', 'fec87918-c280-4ba0-86f7-ab02a2e356d7']",50,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:50.069,Pressure,
,,,,,,,,,,,,,True,,,,,,0.237124,,,,,,,,,,,,,,,610e08d7-74f2-4fef-9b84-8d57b4db4b2e,3589,,"[14.8, 35.0]",3879602,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,142,Frosinone,291,"['5c57cfd7-de23-47b2-93cc-be9a563062ad', 'a1b09f3b-3677-4d48-8cf7-352e72aa5019', 'be8e509a-53a6-42ea-8679-8de4e0441331']",20,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:20.727,Pressure,
,,,,,,,,,,,,,,,,,,,0.582598,,,,,,,,,,,,,,,b9e8e511-f392-4784-b6ec-875f4c732f4d,3599,,"[110.4, 68.5]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuele Longo,11672.0,Center Forward,143,Fiorentina,239,['07d7cd14-6cc2-46ea-8646-8cf366668baa'],7,,,,,,,,,,,,,,,,,Frosinone,291,00:33:07.655,Pressure,
,,,,,,,,,,,,,,,,,,,0.481075,,,,,,,,,,,,,,,e4c5a3bb-df58-42ce-bcc5-fe03d398f19b,3603,,"[116.3, 58.0]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuele Longo,11672.0,Center Forward,143,Fiorentina,239,"['32ce7299-88a9-4625-ab6b-672bd5c7f3b5', 'd15458f4-239c-4352-8669-de464ebd482a']",9,,,,,,,,,,,,,,,,,Frosinone,291,00:33:09.533,Pressure,
,,,,,,,,,,,,,,,,,,,0.462769,,,,,,,,,,,,,,,8b1b538b-62f8-4b78-8e9a-637b729a31b3,3605,,"[103.1, 58.4]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Gucher,30911.0,Right Defensive Midfield,143,Fiorentina,239,"['a617ebc2-5a25-4a29-8f1c-1fe03ae7c7a9', 'cb489f72-7d06-426e-a70d-6130f1cef51e', 'feec6ae5-136f-47a2-b4f4-60da6bf048ff']",10,,,,,,,,,,,,,,,,,Frosinone,291,00:33:10.381,Pressure,
,,,,,,,,,,,,,,,,,,,0.473321,,,,,,,,,,,,,,,11862bc6-ccca-46ad-8692-572e00eedc8a,3611,,"[109.2, 70.7]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Gucher,30911.0,Right Defensive Midfield,143,Fiorentina,239,"['244152b0-4a53-41ba-bf6c-0063e389f6a5', 'b6fe20f4-ab9e-4c70-a180-3e83b26eb1eb']",12,,,,,,,,,,,,,,,,,Frosinone,291,00:33:12.802,Pressure,
,,,,,,,,,,,,,,,,,,,0.882964,,,,,,,,,,,,,,,75bf81e2-cb40-468a-92e5-aa158caa343c,3634,,"[26.2, 51.5]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robert Gucher,30911.0,Right Defensive Midfield,143,Fiorentina,239,"['7f8c3112-ea72-49d6-8f5b-dc7852cc03c7', '93df18f3-2538-4470-83ab-869f40e0d643', 'dee6bb8a-790a-4896-bd39-ca1eb546e35f']",39,,,,,,,,,,,,,,,,,Frosinone,291,00:33:39.189,Pressure,
,,,,,,,,,,,,,,,,,,,0.209304,,,,,,,,,,,,,,,20cf0329-7792-40e7-af5d-758d90828793,3640,,"[34.7, 55.9]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniele Verde,7699.0,Center Attacking Midfield,143,Fiorentina,239,"['1b627239-39a2-485a-b620-e6f20202d041', 'b03f7194-04a5-49f0-87dc-b9befe0a8cdd']",41,,,,,,,,,,,,,,,,,Frosinone,291,00:33:41.421,Pressure,
,,,,,,,,,,,,,True,,,,,,0.604939,,,,,,,,,,,,,,,5ba68b60-0a1c-4d54-9462-94f6258faae0,3657,,"[59.8, 35.3]",3879602,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuele Longo,11672.0,Center Forward,145,Fiorentina,239,"['5e12f4a4-049c-47a1-8a10-d606c61efae0', '920cdd1c-d654-4351-bf05-cefccee5ce41']",52,,,,,,,,,,,,,,,,,Frosinone,291,00:33:52.019,Pressure,
,,,,,,,,,,,,,,,,,,,0.807633,,,,,,,,,,,,,,,57cf2f5c-5e4e-484a-8174-0200608cb3cf,3667,,"[33.8, 22.0]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Frara,386512.0,Left Defensive Midfield,145,Fiorentina,239,"['6b62f3e5-cfbb-4135-91d3-ebe0f2fd8f08', 'f6149b03-b52c-4ba3-a4d5-3d4b738c665e']",1,,,,,,,,,,,,,,,,,Frosinone,291,00:34:01.645,Pressure,
,,,,,,,,,,,,,,,,,,,0.337413,,,,,,,,,,,,,,,e55fe929-0f15-44f1-8a9f-458f4b566c26,3677,,"[37.4, 30.3]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimiliano Carlini,30927.0,Left Midfield,145,Fiorentina,239,"['845304ea-150f-425a-b0f6-cec49bb9ddbe', 'ceb41203-a4f9-47c5-938e-e326cedc783b']",10,,,,,,,,,,,,,,,,,Frosinone,291,00:34:10.438,Pressure,
,,,,,,,,,,,,,,,,,,,0.329467,,,,,,,,,,,,,,,5cfe61f6-fa92-4618-b981-df2f92169796,3679,,"[51.3, 30.0]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuele Longo,11672.0,Center Forward,145,Fiorentina,239,"['0b9009b2-0846-489e-8354-3fd595a8b743', '48f598ba-48d1-4e86-a034-25004f06aa1c']",12,,,,,,,,,,,,,,,,,Frosinone,291,00:34:12.260,Pressure,
,,,,,,,,,,,,,,,,,,,0.918727,,,,,,,,,,,,,,,bf55b0fd-29e5-43bc-93a4-3f1ad2867d04,3694,,"[104.6, 51.2]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giuseppe Rossi,7141.0,Center Forward,146,Frosinone,291,['8e98bbd8-677a-4b1e-969c-3791a94e50aa'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:34:38.719,Pressure,
,,,,,,,,,,,,,,,,,,,0.836667,,,,,,,,,,,,,,,354f8b5e-3544-455c-9c19-1c037c2907e8,3698,,"[64.2, 14.6]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joan Verdú Fernández,26211.0,Left Wing,146,Frosinone,291,['fe816d88-49ee-4fd6-b8f2-3b01f85ed6a6'],43,,,,,,,,,,,,,,,,,Fiorentina,239,00:34:43.394,Pressure,
,,,,,,,,,,,,,True,,,,,,0.336714,,,,,,,,,,,,,,,a5fca3a2-d462-4021-b3cb-1e2ee22e9f3e,3711,,"[78.8, 27.5]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuele Longo,11672.0,Center Forward,147,Fiorentina,239,"['2e198554-6f5b-4682-b38c-1a997f23de95', '3ea96833-2a35-43b5-a68f-630221bc745f']",57,,,,,,,,,,,,,,,,,Frosinone,291,00:34:57.379,Pressure,
,,,,,,,,,,,,,,,,,,,2.079685,,,,,,,,,,,,,,,41d146f6-1280-4173-9f70-1de1f8e53648,3713,,"[70.8, 43.8]",3879602,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Gucher,30911.0,Right Defensive Midfield,147,Fiorentina,239,"['142df30f-11af-4627-bea0-77be4c361da5', '3969b833-7989-4391-ad69-81838d317810', 'aa66bd40-23af-4113-bee1-7b13075dd055']",58,,,,,,,,,,,,,,,,,Frosinone,291,00:34:58.604,Pressure,
,,,,,,,,,,,,,,,,,,,0.725457,,,,,,,,,,,,,,,587ab678-b65b-4a3e-a70a-c043a21092c0,3717,,"[65.8, 32.8]",3879602,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Frara,386512.0,Left Defensive Midfield,147,Fiorentina,239,"['9bfdd28b-de14-4b67-b1b7-58165e823fd1', 'f974f26e-691c-42f2-be4f-78d1b5979d6c']",1,,,,,,,,,,,,,,,,,Frosinone,291,00:35:01.275,Pressure,
,,,,,,,,,,,,,,,,,,,1.20024,,,,,,,,,,,,,,,e4898f5d-d5a6-44c6-ab32-2e066e5d0867,3727,,"[13.1, 51.6]",3879602,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Modibo Diakité,174418.0,Right Center Back,148,Fiorentina,239,['01405619-99a2-4fd1-948f-ba09a0211f70'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:35:16.058,Pressure,
,,,,,,,,,,,,,,,,,,,0.401374,,,,,,,,,,,,,,,1d03e7f6-06df-4e46-8311-ddf668771f44,3734,,"[80.0, 23.1]",3879602,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Left Center Back,148,Fiorentina,239,['a88b394e-d80d-4391-90d7-93173082dd2a'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:35:23.003,Pressure,
,,,,,,,,,,,,,True,,,,,,0.514353,,,,,,,,,,,,,,,7d087949-dddb-4072-a089-551bb496147b,3738,,"[54.3, 44.3]",3879602,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,149,Frosinone,291,"['2083e291-a872-4e61-bf4f-be56f7b29021', '6e069a92-27be-414b-919f-32b47cf433bb']",27,,,,,,,,,,,,,,,,,Fiorentina,239,00:35:27.668,Pressure,
,,,,,,,,,,,,,,,,,,,0.733432,,,,,,,,,,,,,,,32f21a8a-7193-40cd-87d6-2829146c28fd,3752,,"[25.1, 6.4]",3879602,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,149,Frosinone,291,"['60e032f5-1bc1-4627-b032-c08850ea56d6', 'a6bf33af-fa91-4b07-acdc-6c227f937908']",44,,,,,,,,,,,,,,,,,Fiorentina,239,00:35:44.643,Pressure,
,,,,,,,,,,,,,,,,,,,0.62542,,,,,,,,,,,,,,,0c462c90-a814-4c6f-a71b-f7bcd976c1a4,3758,,"[26.9, 10.5]",3879602,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Badelj,6305.0,Left Defensive Midfield,149,Frosinone,291,['32a5ac5f-f1d9-4e60-8d60-d6ac0bd984ea'],46,,,,,,,,,,,,,,,,,Fiorentina,239,00:35:46.218,Pressure,
,,,,,,,,,,,,,,,,,,,0.857771,,,,,,,,,,,,,,,c3599c6f-1c9e-4d0d-9dd5-d4014a78d304,3784,,"[70.1, 11.8]",3879602,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniele Verde,7699.0,Center Attacking Midfield,151,Fiorentina,239,"['531445ad-a4ea-4a7e-ab51-5c9d1b2a5ad5', '5732bdaf-9e01-4ab7-80a2-d1afeab6bb44']",50,,,,,,,,,,,,,,,,,Frosinone,291,00:36:50.397,Pressure,
,,,,,,,,,,,,,,,,,,,0.910118,,,,,,,,,,,,,,,c6628aca-5580-4b15-8967-558828afca21,3809,,"[42.7, 74.4]",3879602,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Paganini,23470.0,Right Midfield,151,Fiorentina,239,['4625fff3-d181-4bda-b02a-f8a9526db6d2'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:37:16.552,Pressure,
,,,,,,,,,,,,,,,,,,,1.223284,,,,,,,,,,,,,,,4fa9216b-727f-4f2c-b9c4-614b1d5adcc9,3816,,"[56.1, 60.2]",3879602,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Robert Gucher,30911.0,Right Defensive Midfield,151,Fiorentina,239,"['c942a601-e4ca-44b8-b119-5a616434bf35', 'ee70263b-f6a3-4a51-a327-e25bc9c94e28']",22,,,,,,,,,,,,,,,,,Frosinone,291,00:37:22.869,Pressure,
,,,,,,,,,,,,,,,,,,,0.346141,,,,,,,,,,,,,,,8aecafcd-6dc6-4c8d-8cb2-15ae9ce78e92,3818,,"[41.1, 15.0]",3879602,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Crivello,296873.0,Left Back,151,Fiorentina,239,,26,,,,,,,,,,,,,,,,,Frosinone,291,00:37:26.374,Pressure,
,,,,,,,,,,,,,,,,,,,0.57215,,,,,,,,,,,,,,,c1cd1863-97fe-4cb8-a91b-7d0ae50bb11e,3823,,"[42.5, 24.3]",3879602,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Massimiliano Carlini,30927.0,Left Midfield,151,Fiorentina,239,['4c32bce2-735e-4805-ab2f-5ae17e6f61b6'],29,,,,,,,,,,,,,,,,,Frosinone,291,00:37:29.572,Pressure,
,,,,,,,,,,,,,,,,,,,0.597868,,,,,,,,,,,,,,,7bc9c60f-077f-49d2-9353-74a64988337b,3824,,"[28.2, 24.1]",3879602,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Crivello,296873.0,Left Back,151,Fiorentina,239,['8bbf8ec1-5512-4cf0-9d9c-055df39eabc4'],31,,,,,,,,,,,,,,,,,Frosinone,291,00:37:31.903,Pressure,
,,,,,,,,,,,,,,,,,,,0.330657,,,,,,,,,,,,,,,49f2ba6e-6397-49c1-9bf3-4721f263a200,3842,,"[2.6, 25.5]",3879602,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Davide Bertoncini,49440.0,Left Center Back,151,Fiorentina,239,"['04c597f4-bcf1-4ebf-a106-b40508bac6fb', '96369b94-8827-40a5-9b6b-97c5e3d71683']",47,,,,,,,,,,,,,,,,,Frosinone,291,00:37:47.186,Pressure,
