50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a2612150-cb48-467c-8dbc-a9961ee94ab3,795,,,"[40.6, 75.8]",3879550,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Santon,6999.0,Right Center Back,47,Fiorentina,239,['c9ad6bb8-2c03-4672-af83-d224453836a9'],13,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:13.697,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,283e43ae-9f76-45fd-8a32-1e5380fd3a6e,809,,,"[54.7, 25.8]",3879550,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Center Midfield,47,Fiorentina,239,,27,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:27.187,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,11b38a45-6269-4902-a52d-05f516e4c278,871,,,"[114.1, 70.1]",3879550,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jakub Błaszczykowski,5663.0,Right Wing Back,48,Fiorentina,239,,35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:20:35.174,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1716de79-4c53-4210-8c66-18fe341c85bd,875,,,"[3.5, 26.6]",3879550,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,49,Inter Milan,238,['c6170403-f874-4ff8-9c5d-97ded4069380'],41,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:41.213,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7ac3b8bd-8f4c-4fe0-9432-4baa8b0b831e,903,,,"[7.8, 23.6]",3879550,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,50,Fiorentina,239,['11714880-5c6c-41fb-8b8d-8888bdf59ef1'],16,,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:16.538,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dd902111-d768-4c9f-a9d8-b4f456d0b13d,941,,,"[4.1, 25.0]",3879550,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,52,Fiorentina,239,['de67493a-4c91-4ccd-8bb1-396eac353d9f'],56,,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:56.328,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8661eb81-131a-4b59-9868-ca1ac00547dc,1008,,,"[59.3, 25.4]",3879550,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Center Midfield,53,Inter Milan,238,,43,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:43.707,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9d4456f5-3df6-4885-ab73-ffe3f2d7522a,1107,,,"[36.0, 57.9]",3879550,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakub Błaszczykowski,5663.0,Right Wing Back,57,Inter Milan,238,,46,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:46.469,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7a0e503a-d3fe-4c23-8fab-4e53e54b7f2f,1140,,,"[46.6, 25.0]",3879550,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Left Center Back,59,Inter Milan,238,['fd4cd09f-e0eb-4eb0-ab91-627a9bbb1f61'],38,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:38.439,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,19af015b-253f-47a9-8d5f-dd80257ed6bb,1159,,,"[34.4, 9.4]",3879550,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,61,Fiorentina,239,['9455f6ca-3a98-48e5-a908-5a4687f7f414'],1,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:01.997,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eac80e21-533e-4318-b4e8-dbe13cbc8037,1214,,,"[9.2, 35.7]",3879550,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,63,Inter Milan,238,,36,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:36.699,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,93dedfab-b681-404a-b05d-0312859fc8c9,1238,,,"[29.3, 44.7]",3879550,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,64,Inter Milan,238,['55f1cd7f-0fb9-4e50-9a01-fb1770a6e82f'],7,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:07.876,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a9ae5e85-42a2-4847-8da1-1454bfb2deae,1255,,,"[61.7, 67.2]",3879550,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Center Back,64,Inter Milan,238,,28,,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:28.083,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,845600a4-6efc-4a77-9fd7-321e4839338b,1325,,,"[53.3, 12.7]",3879550,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,68,Inter Milan,238,['b201f044-356f-4321-b5e3-b4c7ba6c7fc8'],45,,,,,,,,,,,,,,,,,,Inter Milan,238,00:33:45.151,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,22feb0e3-2dcd-4398-8832-db1278ffb12a,1336,,,"[7.0, 39.2]",3879550,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,69,Fiorentina,239,['812acc7d-1393-417e-b419-b82be24d2202'],55,,,,,,,,,,,,,,,,,,Fiorentina,239,00:33:55.580,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6c5f2435-01ed-461b-97e4-60acdc0f4015,1386,,,"[54.2, 26.2]",3879550,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,71,Inter Milan,238,['36b93624-91c4-444f-9aa0-1adb4d7f897b'],1,,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:01.351,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2593ac2e-a45b-444f-9c5f-28911502c358,1408,,,"[101.9, 48.1]",3879550,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,73,Inter Milan,238,['9e24c0da-7445-426b-b572-f865a9fa03e2'],48,,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:48.964,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,76b85672-68b3-48c8-914f-2001b792df2b,1420,,,"[58.8, 42.9]",3879550,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Right Center Back,75,Inter Milan,238,['8bad5b72-0ad7-4670-9ae2-2ab369468cb4'],12,,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:12.797,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d28cd051-a97c-488e-aae5-28dac620fc13,1441,,,"[81.7, 35.0]",3879550,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,75,Inter Milan,238,,40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:40.308,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c3f4147d-11f0-4a3c-bf6b-03acda981549,1446,,,"[13.6, 17.0]",3879550,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Left Center Back,75,Inter Milan,238,['12959f53-fd76-450a-99ef-451b35dc6180'],46,,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:46.776,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ac68a9bc-f688-4f74-a9d5-95189309a63b,1459,,,"[65.4, 7.4]",3879550,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Sebastián Palacio,7165.0,Left Midfield,75,Inter Milan,238,,56,,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:56.112,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,20bec92c-af4e-4d8a-a142-3248a3d8368b,1480,,,"[2.9, 35.0]",3879550,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,76,Fiorentina,239,['f237743a-033a-4fdc-8c24-6614c8cda43e'],13,,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:13.807,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5bd099f5-cfa3-48c7-a593-65214b32ff2f,1569,,,"[75.3, 66.4]",3879550,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,79,Inter Milan,238,,32,,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:32.283,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d5b17933-07e3-4c0d-9add-e9f9eb846a88,1589,,,"[81.3, 36.2]",3879550,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Left Center Back,80,Inter Milan,238,,23,,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:23.837,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8b351b38-66c2-4147-97da-b4ba700771e1,1639,,,"[41.9, 43.4]",3879550,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Davide Astori,8275.0,Left Center Back,83,Inter Milan,238,['8cf1daf1-7815-4ef3-b4fc-c7cf7aaf6766'],41,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:41.643,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d88496a7-32b6-4590-a939-8a2205cea1d1,1671,,,"[32.8, 23.0]",3879550,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,84,Fiorentina,239,['552984a9-5d22-4972-9dd1-3238e0aa749d'],18,,,,,,,,,,,,,,,,,,Fiorentina,239,00:42:18.038,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c4d13e42-d069-4bd5-a8ae-91ec1beab25f,1682,,,"[54.9, 21.3]",3879550,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,84,Fiorentina,239,,27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:42:27.234,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7cf83118-dc3d-4dc3-8108-dd1178a7df98,1900,,,"[76.7, 3.0]",3879550,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Sebastián Palacio,7165.0,Left Midfield,88,Fiorentina,239,['734b7c76-0a11-4d6b-afe8-c88ddd7c8a54'],40,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:40.498,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b6e37dbe-ad1c-4955-aeb8-6046f7c1bd83,2028,,,"[39.1, 76.3]",3879550,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Facundo Sebastián Roncaglia,6830.0,Right Center Back,88,Fiorentina,239,['7dbff15e-120f-4374-8c11-79e98d73b098'],39,,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:39.056,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,06386c4d-c1c5-49d7-a105-f9d3b2b464c5,2114,,,"[72.0, 45.9]",3879550,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,90,Fiorentina,239,,49,,,,,,,,,,,,,,,,,,Fiorentina,239,00:03:49.609,Ball Recovery,
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,23722ca5-a1a9-4ebb-a0d9-7f8cff6028c9,2153,,,"[55.1, 66.0]",3879550,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Astori,8275.0,Left Center Back,97,Inter Milan,238,,44,,,,,,,,,,,,,,,,,,Fiorentina,239,00:04:44.284,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,aa0766c3-2a49-4afd-991e-5186357c6a9f,2189,,,"[60.5, 46.8]",3879550,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,98,Fiorentina,239,,17,,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:17.332,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,213edaa4-bd45-4ce5-9eef-3d2beffa7abf,2210,,,"[100.3, 23.6]",3879550,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,98,Fiorentina,239,,42,,,,,,,,,,,,,,,,,,Fiorentina,239,00:05:42.612,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3ffcd013-085b-49dc-9f08-c6b95d8d4504,2279,,,"[53.2, 41.7]",3879550,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,102,Fiorentina,239,['15b039c1-a9e8-46c4-ab05-50f5ddef7735'],5,,,,,,,,,,,,,,,,,,Fiorentina,239,00:07:05.024,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e917c0db-82a6-48b8-b754-ea8be6ceb0ae,2536,,,"[44.2, 57.6]",3879550,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Iličić,7139.0,Right Attacking Midfield,108,Fiorentina,239,,20,,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:20.989,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e09a2fe3-dc1b-4541-88d5-03463d0ec3e7,2663,,,"[28.5, 48.9]",3879550,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Back,109,Inter Milan,238,['a33d36fc-ee0f-41b7-9acf-fd2cff81d242'],21,,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:21.487,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9756eea7-eaeb-4825-9d0f-128d363d22e2,2686,,,"[118.0, 37.4]",3879550,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,110,Inter Milan,238,['2c4eb0df-75ca-47f8-953d-81d6eaff2315'],46,,,,,,,,,,,,,,,,,,Inter Milan,238,00:14:46.129,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,76e8c1e6-f0f7-4a46-9d5f-98a152fdb085,2768,,,"[59.7, 63.3]",3879550,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,112,Inter Milan,238,['0c359104-5d87-4ddd-b838-851141517fa8'],22,,,,,,,,,,,,,,,,,,Inter Milan,238,00:16:22.655,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,af5c08f1-f07d-4fcf-ac3c-e789a277acf0,2781,,,"[35.1, 68.3]",3879550,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Iličić,7139.0,Right Attacking Midfield,113,Fiorentina,239,,33,,,,,,,,,,,,,,,,,,Fiorentina,239,00:16:33.411,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9ad67808-b613-4067-b35a-0f312f603a97,2802,,,"[28.1, 7.2]",3879550,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Santon,6999.0,Left Center Back,115,Inter Milan,238,['fc567da3-e057-43ef-989f-4f78f50689e9'],16,,,,,,,,,,,,,,,,,,Inter Milan,238,00:17:16.627,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,786d6da4-c735-495b-8acb-700926b82a5d,3022,,,"[16.5, 16.7]",3879550,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Nicolao Telles,11183.0,Left Wing Back,119,Inter Milan,238,['027ce7cc-a7ca-465a-81f4-a233ae65cb2d'],47,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:47.438,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4a5b7cdd-523b-485b-8838-e9ef6ee85bc5,3061,,,"[33.3, 71.5]",3879550,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Sebastián Palacio,7165.0,Left Center Forward,121,Inter Milan,238,['5f1f0542-0fd2-408d-9c13-de699d059ce3'],19,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:19.223,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,daa22ff0-0930-4a82-9d0d-4046964a14fa,3154,,,"[39.9, 30.2]",3879550,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,124,Fiorentina,239,,58,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:58.503,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1216694d-c4cf-4ba7-b05c-69397838b331,3382,,,"[64.1, 40.6]",3879550,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,131,Fiorentina,239,,38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:38.917,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d3e0e3bf-9d10-4fdd-a42b-1300ae842ab5,3398,,,"[40.6, 43.1]",3879550,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,132,Inter Milan,238,,55,,,,,,,,,,,,,,,,,,Inter Milan,238,00:27:55.255,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,003b10fa-c418-4d61-a187-f8d00908f5cd,3587,,,"[46.8, 4.7]",3879550,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Nicolao Telles,11183.0,Left Back,143,Fiorentina,239,,8,,,,,,,,,,,,,,,,,,Inter Milan,238,00:34:08.886,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0b46d1bf-4aed-4eae-b395-5956782b84a4,3718,,,"[49.8, 36.3]",3879550,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,144,Fiorentina,239,,3,,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:03.481,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8245cfac-0412-4c0e-b740-9837fd821548,3791,,,"[111.6, 59.0]",3879550,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Kalinić,7033.0,Center Forward,145,Fiorentina,239,,20,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:20.285,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,42eb98f2-194f-4a0b-8f96-e3f72c169cd3,3871,,,"[57.0, 75.7]",3879550,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Tomović,7056.0,Right Center Back,148,Fiorentina,239,['0dea965f-b558-4254-8c9e-926af7f94f1c'],17,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:17.013,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,44f2dd46-440b-43dc-9d6a-6cac70e5b722,4016,,,"[3.6, 39.9]",3879550,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samir Handanovič,7001.0,Goalkeeper,149,Fiorentina,239,['4cff8112-1332-49ec-813e-895b2c37df95'],51,,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:51.286,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9ab226bb-9b8b-4552-9832-8d56507871bd,4115,,,"[17.5, 8.1]",3879550,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Center Midfield,150,Inter Milan,238,,30,,,,,,,,,,,,,,,,,,Inter Milan,238,00:44:30.696,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8d2fece7-85c7-4d5c-b514-e09b049c48b7,4195,,,"[19.2, 49.1]",3879550,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Center Midfield,155,Inter Milan,238,['87da164a-2210-4474-87f8-a1e7732154b6'],20,,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:20.835,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,673217f5-74d9-4e9f-a974-4628b5fb6221,4201,,,"[12.1, 48.6]",3879550,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,155,Inter Milan,238,,23,,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:23.391,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,757153fc-5224-42ea-8d47-1b90f3aafb43,4219,,,"[12.1, 42.2]",3879550,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Santon,6999.0,Left Center Back,156,Fiorentina,239,['0d837969-694d-4549-800f-d39fd72cdd8b'],53,,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:53.684,Ball Recovery,
,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,edd656f4-db01-44e5-86ac-ca4e7824e975,188,,,"[70.3, 72.5]",3879550,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davide Santon,6999.0,Right Center Back,13,Inter Milan,238,"['08f5ce1e-a34c-4757-84a1-ee026fb6da85', '9fb14d37-df78-483e-b60e-6b6671475858', 'a9a49170-8518-4f2c-bc53-b39e854f1d43']",51,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:51.440,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f93f7591-4253-417c-9085-9e0dc844137f,212,,,"[66.2, 26.4]",3879550,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,14,Fiorentina,239,"['a501fcdd-ca8c-44a9-b435-a6b5eb44db40', 'bceb9ee5-bf6c-4234-9d9a-23ffc615d2f2']",10,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:10.092,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7ec8cce3-e748-47c4-9507-2d98291823e1,230,,,"[43.7, 68.8]",3879550,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,15,Inter Milan,238,"['1d8f76d0-b201-4860-9a86-6b877f9577f6', '41dc44f7-c828-4eb6-bace-3c08fc8c0630', 'ce67b353-7314-4b5a-80f5-5c2cbb682857']",23,,,,,,,,,,,,,,,,,,Fiorentina,239,00:06:23.218,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7efd5550-03ec-453c-94d0-25f03291e11c,752,,,"[27.9, 28.9]",3879550,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Geoffrey Kondogbia,6589.0,Left Center Midfield,44,Fiorentina,239,"['80a42630-2052-44c3-9a10-bd4d4a95e8ce', 'e6d565e9-80f9-4822-a553-834bc26f8042']",31,,,,,,,,,,,,,,,,,,Inter Milan,238,00:17:31.239,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c627b285-fb75-49f4-a1bb-9fe3655318c9,978,,,"[20.1, 71.7]",3879550,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Right Wing Back,52,Fiorentina,239,"['589b6871-2442-43df-8a18-a9a951d2e239', '66be16ff-8954-4dce-b385-18572463f521', '7dbf208c-f03b-48fa-a890-8ceb35a3cea5']",29,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:29.744,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ad0ffd0b-e42e-459b-ac5b-691fb6a86e2b,1096,,,"[60.3, 33.4]",3879550,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Attacking Midfield,57,Inter Milan,238,"['164e6aa5-57b0-4ff0-a979-91c6f9255aa0', 'e99df845-2e23-4125-99f5-f77d966ef084']",42,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:42.425,Dribbled Past,
