50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[108.9, 5.9]",,,,,,,,,,,,1.295059,,,,,,,,,,,,f0e2056a-c16b-4389-9cdd-6041e9310f69,1674,,"[102.8, 6.1]",3879742,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,107,AC Milan,243,"['04d0d612-c411-4079-9c28-cb97d5a84b43', 'd34cb869-a941-4fe9-8197-dd0f9841066a']",48,,,,,,,,,,,,,,,,,AC Milan,243,00:42:48.121,Carry,
,,,,,"[19.5, 51.5]",,,,,,,,,,,,1.716584,,,,,,,,,,,,a5e9896d-8589-4c3f-b933-d5a66c63bcb8,1679,,"[22.5, 60.4]",3879742,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Fiamozzi,34355.0,Right Wing Back,107,AC Milan,243,"['28eda7e1-dbd2-4fcf-9d08-661acd54526a', '8c01b680-95b2-49aa-985d-8061035e90d7']",53,,,,,,,,,,,,,,,,,Genoa,233,00:42:53.597,Carry,
,,,,,"[89.0, 42.0]",,,,,,,,,,,,0.849852,,,,,,,,,,,,a16f59c5-72c1-4fe1-a9ef-2f971fb8cf0f,1686,,"[88.8, 45.0]",3879742,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,107,AC Milan,243,"['07827abd-4cb0-4c82-859b-9eb0e0f428ce', 'a6b1114e-cd8e-4e47-bcbc-be8cb900234f', 'bd31b364-7696-4396-814d-6cb163cf9772']",59,,,,,,,,,,,,,,,,,AC Milan,243,00:42:59.471,Carry,True
,,,,,"[37.9, 23.6]",,,,,,,,,,,,1.743824,,,,,,,,,,,,d00bc4b1-df74-4a36-8b64-cbbd96cf0926,1694,,"[48.4, 17.8]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,108,Genoa,233,"['2db8de02-4005-4380-b0fa-e43925c2caf6', 'b40b821b-9074-45b7-a8d3-9f0f3831f095']",35,,,,,,,,,,,,,,,,,Genoa,233,00:43:35.778,Carry,
,,,,,"[32.9, 55.0]",,,,,,,,,,,,0.939582,,,,,,,,,,,,5f9c5565-36ef-4a07-bc4c-b2afb6346dbd,1697,,"[30.9, 54.4]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Armando Izzo,9940.0,Right Center Back,108,Genoa,233,"['092b7b62-9f12-411d-91eb-76a8cd5f6e54', '1ff4e827-18cc-4890-b23d-16ad62f46e35']",39,,,,,,,,,,,,,,,,,Genoa,233,00:43:39.121,Carry,
,,,,,"[45.0, 74.8]",,,,,,,,,,,,1.22022,,,,,,,,,,,,82d21f82-e1d2-4b58-a537-8e6729246597,1700,,"[45.0, 74.8]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,108,Genoa,233,"['7a431e3f-deb9-4786-80a5-95aac8199a53', 'd426e3bb-5560-4167-820c-b49367deba99']",41,,,,,,,,,,,,,,,,,Genoa,233,00:43:41.358,Carry,
,,,,,"[62.3, 74.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,9dad91aa-2d0e-4add-9765-5f6b8149d347,1704,,"[61.9, 73.0]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,108,Genoa,233,"['792278b4-3a5c-4816-bd1c-f443a54f81e3', '869b46f6-2a61-4112-b5e5-f53f2599a956', 'c16a3fb7-a894-411e-9ef6-3ca6373fcfab']",43,,,,,,,,,,,,,,,,,Genoa,233,00:43:43.821,Carry,True
,,,,,"[76.1, 29.4]",,,,,,,,,,,,5.833407,,,,,,,,,,,,6a02cdd7-bb40-48e4-8546-644e8d47735b,1708,,"[64.7, 7.3]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,108,Genoa,233,"['1b3cca08-654e-4c8d-a4aa-3a56a4ccfa79', 'a42de5e9-ef88-4c4a-afe6-145a8d6830cc', 'b6249ea7-9028-40f0-86f2-c0651948cf0c']",44,,,,,,,,,,,,,,,,,AC Milan,243,00:43:44.675,Carry,True
,,,,,"[81.1, 49.0]",,,,,,,,,,,,0.097864,,,,,,,,,,,,c5acd687-b359-45ae-89c6-3e2e27e73205,1712,,"[79.9, 49.7]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Keisuke Honda,5683.0,Right Midfield,108,Genoa,233,"['af7358e9-c4a1-497a-8fb6-6bdbc06689da', 'feb0fd62-1f35-421a-998b-078fadb757c4']",51,,,,,,,,,,,,,,,,,AC Milan,243,00:43:51.491,Carry,
,,,,,"[41.0, 34.5]",,,,,,,,,,,,1.8784,,,,,,,,,,,,1a5895ed-e5ff-430d-bdbf-cbc9c5efa320,1716,,"[36.1, 38.3]",3879742,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,108,Genoa,233,"['89268048-b7ee-4a49-9d9d-e67f9a3d574d', 'b05f7452-3aaa-4499-a3ce-f94181323fb8', 'e63ae9ed-b12b-4bdf-8dab-74d9113a0635']",52,,,,,,,,,,,,,,,,,Genoa,233,00:43:52.044,Carry,True
,,,,,"[66.9, 13.0]",,,,,,,,,,,,1.504288,,,,,,,,,,,,06e8f7de-5af7-4377-a3b1-e91ea70ea498,1724,,"[58.8, 9.8]",3879742,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,109,Genoa,233,"['4d43408f-ed1b-42b4-b5c0-587038c44477', '54545c7b-6e63-465c-bb91-8156593fc326']",7,,,,,,,,,,,,,,,,,Genoa,233,00:44:07.777,Carry,
,,,,,"[61.7, 22.6]",,,,,,,,,,,,2.326055,,,,,,,,,,,,66f87366-ce6d-4a7e-9334-e23dd0fde30c,1727,,"[63.9, 20.6]",3879742,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Blerim Džemaili,5554.0,Left Defensive Midfield,109,Genoa,233,"['752ed8b7-8c40-449b-b209-bc5365496646', '79c8324c-5091-4512-9362-02f0cc51b41c']",10,,,,,,,,,,,,,,,,,Genoa,233,00:44:10.892,Carry,
,,,,,"[55.8, 38.5]",,,,,,,,,,,,3.168291,,,,,,,,,,,,845257eb-e961-45da-a018-5fe11a7ed66b,1730,,"[50.6, 36.3]",3879742,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Andrés Burdisso,7467.0,Center Back,109,Genoa,233,"['560c906b-0428-4e8c-876c-24fa10000174', '6b563d05-96da-4625-8938-aac4f68becf8', 'e645b26a-0414-428e-b604-a5919b1676f8']",14,,,,,,,,,,,,,,,,,Genoa,233,00:44:14.826,Carry,True
,,,,,"[63.1, 74.8]",,,,,,,,,,,,2.041259,,,,,,,,,,,,5c78eda2-3f65-436a-91e4-84e52e085060,1734,,"[57.8, 68.6]",3879742,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Armando Izzo,9940.0,Right Center Back,109,Genoa,233,"['525de3bd-299b-44f4-a078-7c7df7e4cbeb', '5b60f524-cc6a-4011-9abc-b96cf36cda36', 'f80e2cf7-ad22-4bba-bb9f-1d196dbda6d2']",19,,,,,,,,,,,,,,,,,Genoa,233,00:44:19.595,Carry,True
,,,,,"[5.6, 4.5]",,,,,,,,,,,,0.608261,,,,,,,,,,,,a5c00b22-3ecc-4939-ba85-390f4b5faa1e,1740,,"[9.4, 9.7]",3879742,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,110,AC Milan,243,"['11398878-9544-4f24-96f4-dc62a8e32772', '17f8b697-4234-4a94-969d-7bace5ba247f', '3f70af8d-3acc-4c3b-8e06-ca0978368cf8']",25,,,,,,,,,,,,,,,,,AC Milan,243,00:44:25.794,Carry,True
,,,,,"[5.8, 5.1]",,,,,,,,,,,,1.185649,,,,,,,,,,,,1e38f87b-7823-43f7-b4c3-49ff6a3e6665,1743,,"[5.6, 4.5]",3879742,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,110,AC Milan,243,"['17f8b697-4234-4a94-969d-7bace5ba247f', '3f70af8d-3acc-4c3b-8e06-ca0978368cf8', '7a50e943-e5e3-47af-a806-cdc622070954', 'f6cf9208-d32f-409f-bf02-0de046de1c86']",26,,,,,,,,,,,,,,,,,AC Milan,243,00:44:26.403,Carry,True
,,,,,"[49.8, 49.6]",,,,,,,,,,,,0.950984,,,,,,,,,,,,2869e7c2-17e8-4113-962b-62c50cff361c,1753,,"[47.2, 54.1]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,112,AC Milan,243,"['6357d21a-e30b-45e6-b83d-2e01127b9f4a', 'fe3223fd-5550-4a33-8fad-31e57cca0cd1']",25,,,,,,,,,,,,,,,,,AC Milan,243,00:45:25.730,Carry,
,,,,,"[53.4, 14.3]",,,,,,,,,,,,2.27817,,,,,,,,,,,,8e3b5d4b-6ec6-41fb-8842-ad0ecb89711b,1756,,"[48.4, 21.9]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,112,AC Milan,243,"['0dd40452-86a8-4da2-a83f-baea915df033', 'a425175a-ec5f-4836-94f3-bfdb2e547e48', 'd867f2ce-bcec-483c-aaf2-fcd7653f017f']",28,,,,,,,,,,,,,,,,,AC Milan,243,00:45:28.499,Carry,True
,,,,,"[84.6, 23.1]",,,,,,,,,,,,1.259226,,,,,,,,,,,,1f4743d8-9575-45ab-8bf8-a1b3be37ec6f,1760,,"[86.6, 24.1]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,M''Baye Babacar Niang,5661.0,Right Center Forward,112,AC Milan,243,"['21785aec-e2e4-4f33-ba52-8bea6e28d9bc', '7140ebd2-970d-45a2-8cd7-673334ea2cea', '96e676b8-683a-4230-83e6-5a80da67e9a2']",32,,,,,,,,,,,,,,,,,AC Milan,243,00:45:32.356,Carry,True
,,,,,"[78.1, 26.3]",,,,,,,,,,,,0.54306,,,,,,,,,,,,147731a5-d293-452e-aa8f-f82aded58d5f,1764,,"[78.5, 25.7]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,112,AC Milan,243,"['32f66f3b-4119-43c4-9f80-ae420b08272c', 'aecddf40-4ec5-475c-9766-76f8deab04f6', 'ec79fc39-e618-4f6f-8eb1-a2772e8b1e13']",34,,,,,,,,,,,,,,,,,AC Milan,243,00:45:34.824,Carry,True
,,,,,"[69.7, 34.4]",,,,,,,,,,,,0.078051,,,,,,,,,,,,28ad32df-0ea9-4179-8b62-4e2dacd90998,1768,,"[69.7, 34.4]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,112,AC Milan,243,"['983a5b45-4a82-4585-ab9c-6e3756955c26', 'b0aaa345-6deb-474b-9ed5-d5acf876fd3e']",36,,,,,,,,,,,,,,,,,AC Milan,243,00:45:36.828,Carry,
,,,,,"[68.3, 60.3]",,,,,,,,,,,,1.126223,,,,,,,,,,,,08b9bc7f-760f-4646-a063-1383ee52e9d8,1783,,"[64.7, 59.7]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,M''Baye Babacar Niang,5661.0,Right Center Forward,114,AC Milan,243,"['219a85b3-ea87-4408-bfa7-6a4ad428b861', '44269acb-37dc-423a-aeb5-63c488c5e612']",3,,,,,,,,,,,,,,,,,AC Milan,243,00:00:03.032,Carry,
,,,,,"[63.9, 72.0]",,,,,,,,,,,,0.336476,,,,,,,,,,,,80f44508-b21f-4db9-819e-a0a9f38acdbe,1786,,"[63.7, 72.2]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mattia De Sciglio,6944.0,Right Back,114,AC Milan,243,"['0249a988-a378-46f9-9b74-187aa2a8e18f', '40b36da8-f606-4060-9304-f2d3ef39ae3c']",5,,,,,,,,,,,,,,,,,AC Milan,243,00:00:05.863,Carry,
,,,,,"[31.4, 46.2]",,,,,,,,,,,,1.217805,,,,,,,,,,,,f48a85f4-505f-49cc-a1f0-2aff6a917b14,1789,,"[37.4, 55.5]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,114,AC Milan,243,"['4bbc38a7-1404-4c41-8f79-a84753d13e3b', 'bdf7e2d6-7606-4490-9134-b3351a3b0370', 'd6635a6b-cc2d-4de0-a386-ca59ee0049dc']",8,,,,,,,,,,,,,,,,,AC Milan,243,00:00:08.607,Carry,True
,,,,,"[27.2, 20.5]",,,,,,,,,,,,1.734576,,,,,,,,,,,,1c38feff-1a4d-4d9d-bc60-a6279bed1697,1793,,"[28.1, 19.3]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,114,AC Milan,243,"['02d5703d-efef-4e4f-864b-fbcede2f14e9', 'b1f53c0e-79c7-4dd6-ba56-14723fbe0255']",11,,,,,,,,,,,,,,,,,AC Milan,243,00:00:11.498,Carry,
,,,,,"[37.2, 56.1]",,,,,,,,,,,,3.644996,,,,,,,,,,,,54b12f0c-5f31-49f0-a22d-011fe9f1c81e,1796,,"[27.2, 49.5]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,114,AC Milan,243,"['79a7a781-7286-48b9-a32d-7b77b62ccbb8', '86daa5f4-44dc-4a66-9edf-bebdee625d6f']",14,,,,,,,,,,,,,,,,,AC Milan,243,00:00:14.575,Carry,
,,,,,"[11.6, 42.6]",,,,,,,,,,,,0.067058,,,,,,,,,,,,40afbfb6-cb1a-404e-a5e1-095e4e93e78d,1803,,"[13.9, 46.6]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gianluigi Donnarumma,7036.0,Goalkeeper,114,AC Milan,243,"['aff25299-db54-4663-9c71-cc6a39070dd0', 'fd89833c-86a3-410b-863f-2de7e31ae413']",24,,,,,,,,,,,,,,,,,AC Milan,243,00:00:24.437,Carry,
,,,,,"[17.5, 26.2]",,,,,,,,,,,,1.109823,,,,,,,,,,,,7c039b68-259a-4f30-90f4-4f51daa9225b,1806,,"[15.8, 30.3]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,114,AC Milan,243,"['265eb63c-67ac-4542-bef9-397e65c31b52', '75e30d7e-3386-4a2d-8b00-e59d4b3cea6e']",25,,,,,,,,,,,,,,,,,AC Milan,243,00:00:25.983,Carry,
,,,,,"[27.6, 34.3]",,,,,,,,,,,,0.083992,,,,,,,,,,,,ec6a44c6-2410-4835-9b0e-4c7e9053257a,1809,,"[27.6, 34.3]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Riccardo Montolivo,7166.0,Right Defensive Midfield,114,AC Milan,243,"['405db8e8-ddf3-4eab-a1cd-6ff2fcf1f254', '58b061e1-9669-4cd3-92dd-591f3988d13b']",28,,,,,,,,,,,,,,,,,AC Milan,243,00:00:28.423,Carry,
,,,,,"[32.6, 3.5]",,,,,,,,,,,,1.278957,,,,,,,,,,,,445cd5f5-9838-4d20-a1e6-80cf691782b3,1812,,"[32.6, 4.7]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luca Antonelli,8874.0,Left Back,114,AC Milan,243,"['2d96a31c-b07a-49f1-be11-1ca94fc47804', '5dcef593-20c3-4cf9-8095-4445d748b817']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:00:30.360,Carry,
,,,,,"[36.2, 10.2]",,,,,,,,,,,,0.33421,,,,,,,,,,,,29695dfa-1528-4b02-bd94-d38a2bd502b2,1816,,"[38.1, 10.1]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Bertolacci,7147.0,Left Defensive Midfield,114,AC Milan,243,"['811dc81d-9558-4260-8181-00ac95e84687', '9fb1edfd-f383-4223-a201-92563cfe89f9', 'baf4dce8-f281-4e6d-9c0a-d91519bb70aa']",32,,,,,,,,,,,,,,,,,AC Milan,243,00:00:32.373,Carry,True
,,,,,"[28.6, 2.8]",,,,,,,,,,,,0.194781,,,,,,,,,,,,1385c4a0-0759-480e-9788-687544bb00c1,1819,,"[28.6, 4.1]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luca Antonelli,8874.0,Left Back,114,AC Milan,243,"['178a674c-3922-4db1-8a30-f85d954d5f16', '60a3a327-9f16-48c4-8ef8-30919ea459d1']",33,,,,,,,,,,,,,,,,,AC Milan,243,00:00:33.296,Carry,
,,,,,"[21.5, 18.0]",,,,,,,,,,,,0.014143,,,,,,,,,,,,47356190-e1e5-4295-a08f-b8b37f7daad0,1822,,"[21.5, 18.0]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,114,AC Milan,243,"['cdf127a8-338f-4eb5-b3ca-155c68a1fcf5', 'cfa48122-da68-48c0-ae50-21f4ad3ccd47']",34,,,,,,,,,,,,,,,,,AC Milan,243,00:00:34.754,Carry,
,,,,,"[67.3, 71.9]",,,,,,,,,,,,1.655351,,,,,,,,,,,,58aa2ddf-d46f-4602-a2f3-d15a27f4a057,1826,,"[61.9, 72.5]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Armando Izzo,9940.0,Right Center Back,114,AC Milan,243,"['46669707-0975-489c-af6e-4d1179d920bf', 'ac681256-3d08-4250-98e9-32d18cfa9803', 'd7485c9c-076c-45f6-8ef6-c52619699220']",37,,,,,,,,,,,,,,,,,Genoa,233,00:00:37.093,Carry,True
,,,,,"[34.1, 13.5]",,,,,,,,,,,,2.319212,,,,,,,,,,,,6e4a7da3-00c2-4a80-a8ce-a322a89011bb,1834,,"[41.0, 9.8]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Bertolacci,7147.0,Left Defensive Midfield,114,AC Milan,243,"['5fc20273-888f-4818-9f9e-35bb6e9aea4d', '7a88410c-38e1-496a-9309-83b9f6b309c2', 'b9f4e0bb-84ad-4c67-9d2e-236d9a74a0be', 'ce4761ec-776e-41eb-b20e-38363f4ebebe']",42,,,,,,,,,,,,,,,,,AC Milan,243,00:00:42.617,Carry,True
,,,,,"[28.1, 43.9]",,,,,,,,,,,,1.347717,,,,,,,,,,,,a7184521-5e0c-4cb9-b4ea-1676509c4564,1839,,"[28.3, 40.3]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,115,AC Milan,243,"['7a55816f-6b3b-4b82-8c3b-21eed6ea44d2', '8f8f85ac-564f-49ec-bf52-ee2b6bed8c95']",57,,,,,,,,,,,,,,,,,AC Milan,243,00:00:57.533,Carry,
,,,,,"[29.9, 34.1]",,,,,,,,,,,,1.055079,,,,,,,,,,,,6419be4d-512a-4fd4-8447-ff7fb60b33a8,1842,,"[29.3, 35.9]",3879742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Right Defensive Midfield,115,AC Milan,243,"['067d2ebc-8af3-4a88-ab93-4a8881cd9307', '5ed7a2dd-28dd-450c-9fc5-f4a3f26025a9']",59,,,,,,,,,,,,,,,,,AC Milan,243,00:00:59.691,Carry,
,,,,,"[38.9, 61.1]",,,,,,,,,,,,2.533784,,,,,,,,,,,,3bafcb53-7185-40a1-816b-a398c3ab0be0,1845,,"[28.5, 49.9]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,115,AC Milan,243,"['544e22f6-5fde-41df-979c-8d48ae703f74', '5ebe05a7-84a6-4309-aba1-d04b7aec1602', 'e0af191d-f543-4a04-b3b2-9791a06b86e3']",1,,,,,,,,,,,,,,,,,AC Milan,243,00:01:01.898,Carry,True
,,,,,"[15.4, 37.1]",,,,,,,,,,,,3.545025,,,,,,,,,,,,f6756bc3-d4be-4341-9ee9-489d06b17b88,1850,,"[9.6, 34.8]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Perin,7148.0,Goalkeeper,116,Genoa,233,"['04de86b0-420e-4ac5-8518-7f6e09f3f65f', '3f6430af-a114-423f-b74f-517bd52622da']",9,,,,,,,,,,,,,,,,,Genoa,233,00:01:09.690,Carry,
,,,,,"[22.0, 75.8]",,,,,,,,,,,,2.372076,,,,,,,,,,,,e61d9145-4d33-42a5-a6f6-7ae2fc165cd7,1853,,"[19.5, 61.9]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Armando Izzo,9940.0,Right Center Back,116,Genoa,233,"['772d7d9e-fc60-4671-8964-1c7ed2556b7d', 'd6ec2baf-7d28-4d0e-afaa-09da93e38092']",14,,,,,,,,,,,,,,,,,Genoa,233,00:01:14.524,Carry,
,,,,,"[46.2, 63.9]",,,,,,,,,,,,4.588158,,,,,,,,,,,,74d8403c-f615-4a83-81c5-aba8a8145b1b,1856,,"[53.5, 66.2]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Wing,116,Genoa,233,"['4b22f2f8-742e-41d6-bd63-6ed77d3fe3eb', '5a562a41-0d8d-4057-b4fb-e4d39cd1b55b', 'e99b4edf-e857-444c-8504-cb23b997b6d6']",18,,,,,,,,,,,,,,,,,Genoa,233,00:01:18.698,Carry,True
,,,,,"[47.3, 76.4]",,,,,,,,,,,,0.844239,,,,,,,,,,,,7dda94e6-1351-4e59-bfec-341a46d6a8fd,1860,,"[46.8, 76.4]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Fiamozzi,34355.0,Right Wing Back,116,Genoa,233,"['55cc741c-8242-413d-a52c-11104c4903c7', '63845c98-dfe8-4168-9394-6a8c27976c32']",24,,,,,,,,,,,,,,,,,Genoa,233,00:01:24.609,Carry,
,,,,,"[50.4, 62.9]",,,,,,,,,,,,0.522281,,,,,,,,,,,,bfca1dec-e429-4211-8b13-43f3e03dddd8,1863,,"[50.4, 63.9]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,116,Genoa,233,"['7654b872-ebe4-4541-a048-220d1352a6af', '8975f7f3-3cb2-4e94-b726-9efc704c332c']",26,,,,,,,,,,,,,,,,,Genoa,233,00:01:26.192,Carry,
,,,,,"[37.7, 13.4]",,,,,,,,,,,,0.766261,,,,,,,,,,,,d66ff0ab-c4f9-4499-8b00-872edaf6c46a,1867,,"[37.7, 17.2]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,117,AC Milan,243,"['25c3ad0c-951e-4181-8a4b-dbaa016f44bf', '66da1f2d-927b-4390-9974-5a38df444c26', '76aee1af-bf04-46ed-a11e-0b2dbc256f78']",28,,,,,,,,,,,,,,,,,AC Milan,243,00:01:28.652,Carry,True
,,,,,"[53.3, 15.5]",,,,,,,,,,,,0.636308,,,,,,,,,,,,63d6daf6-1dad-40b4-8dc1-c33c2cf84947,1871,,"[52.0, 15.3]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,117,AC Milan,243,"['253416dd-54cd-42ea-bbb3-5567b09d0526', 'b8fc0b18-3971-4e7a-8954-bb589676343b', 'e5eacfdf-d2ba-4247-af1a-e0ba252097e6']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:01:30.542,Carry,True
,,,,,"[42.7, 25.3]",,,,,,,,,,,,0.812334,,,,,,,,,,,,d062a64c-b8df-471b-9d31-d9a5ecc93f89,1875,,"[46.0, 18.9]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,117,AC Milan,243,"['20979f7e-59a3-4347-87dd-81ff74c0a2e0', '26a49523-da1b-48c3-9548-36d37dd65f7e', 'cf1cb7ab-da01-4885-8aaa-d533e3515ecc']",32,,,,,,,,,,,,,,,,,AC Milan,243,00:01:32.238,Carry,True
,,,,,"[50.8, 51.6]",,,,,,,,,,,,2.529534,,,,,,,,,,,,c1656fde-c68b-4217-9bc1-aa01186f3a18,1879,,"[37.0, 39.7]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,117,AC Milan,243,"['1d06279a-420c-40d6-a42b-8109df35811b', 'f56b617e-2632-4f7f-ae8e-f218fea5d874']",34,,,,,,,,,,,,,,,,,AC Milan,243,00:01:34.627,Carry,
,,,,,"[90.1, 69.1]",,,,,,,,,,,,1.700817,,,,,,,,,,,,2cb92786-7978-4bac-9de7-4e076d4c025e,1883,,"[90.1, 66.3]",3879742,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,M''Baye Babacar Niang,5661.0,Right Center Forward,117,AC Milan,243,"['6a012559-1b74-4003-997b-d734615f4bf2', '8b39f115-de59-4c8e-a6ee-e40954a31fd3', 'c5acdebd-f63b-49d6-a3d6-ee7a014e2f11']",39,,,,,,,,,,,,,,,,,AC Milan,243,00:01:39.604,Carry,True
