50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0a85f88-b3b3-44cb-9fe4-0c0f73f036ef,3538,,Won,"[20.0, 68.8]",3879863,90,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,170,Atalanta,228,['32c162c5-2abc-4aac-8e9b-079f572fc7ec'],26,,,,,,,,,,,,,,,,Udinese,230,00:45:26.035,Interception,
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d9343710-67ca-4d86-855b-b91454c16bc8,106,,,"[19.3, 41.3]",3879863,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Berat Djimsiti,7108.0,Left Center Back,7,Udinese,230,['568be3fb-f1bb-4620-bcaf-d7e899e5b37d'],24,,,,,,,,,,,,,,,,Atalanta,228,00:02:24.075,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,8ec5b35a-f1fe-444c-92cc-5c32dda2a15c,117,,,"[26.3, 52.2]",3879863,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,8,Atalanta,228,['39929414-a25a-49a9-b9a4-796b581e6ffa'],37,,,,,,,,,,,,,,,,Udinese,230,00:02:37.140,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c26bb8c2-5d58-478b-91f0-ce47136434e1,302,,,"[54.9, 74.0]",3879863,6,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,16,Atalanta,228,"['520b6e6f-b5bd-4197-8d34-04a5a1e8b685', 'b9f07816-f10e-473d-9556-17680032c483']",34,,,,,,,,,,,,,,,,Udinese,230,00:06:34.755,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,3a5491ed-4350-4a03-9042-2144647e02c1,399,,,"[4.9, 44.7]",3879863,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,18,Atalanta,228,"['16b67831-0998-4e0e-af19-fdf76a95b97d', '6bfa20b1-2034-442e-a3eb-366a175c67e6']",0,,,,,,,,,,,,,,,,Udinese,230,00:08:00.126,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5b30e1ad-e2c0-4924-a2d9-8129392a4a5e,403,,,"[11.4, 44.5]",3879863,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molla Wagué,3577.0,Right Center Back,18,Atalanta,228,['47ebb2d3-1f96-4920-9f62-42b1643fd58b'],6,,,,,,,,,,,,,,,,Udinese,230,00:08:06.219,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,da46de28-93d7-411a-bd90-932212ad92f9,420,,,"[26.9, 11.0]",3879863,8,,True,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Berat Djimsiti,7108.0,Left Center Back,19,Udinese,230,"['1cc19ffc-9cb4-4a3a-a18b-e2d40e95c18e', '45b22349-b0a1-41a6-b8d7-4c0b52c74a9e']",49,,,,,,,,,,,,,,,,Atalanta,228,00:08:49.982,Clearance,True
,,,,,Other,,,True,,,,,,,0.0,,,,,,,,,,,,,17379ee5-9533-4fc3-9e68-dec34aab1d29,470,,,"[15.3, 43.5]",3879863,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,22,Atalanta,228,['c647a679-830c-418f-bb93-ecc23b7fa807'],7,,,,,,,,,,,,,,,,Udinese,230,00:11:07.667,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,243dec4b-7994-4de2-8098-35da068b31bb,480,,,"[8.3, 45.6]",3879863,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,22,Atalanta,228,"['82c9a644-1f42-4455-a99c-b74e5faf373b', 'fa6bed1e-6556-44a3-9cb3-758f1f24f3f8']",16,,,,,,,,,,,,,,,,Udinese,230,00:11:16.346,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,fbe5c032-0acb-41be-935f-b6c334142dd0,481,,,"[14.6, 30.7]",3879863,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,22,Atalanta,228,,18,,,,,,,,,,,,,,,,Udinese,230,00:11:18.100,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,f07c41e7-a758-4c65-b83c-7bca7fb95df6,542,,,"[12.7, 46.3]",3879863,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,22,Atalanta,228,,19,,,,,,,,,,,,,,,,Udinese,230,00:12:19.079,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,7152b798-8801-4ede-8fd2-dfbee398dc0a,864,,,"[10.6, 55.3]",3879863,22,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,39,Udinese,230,['9994ff2f-6d62-42ef-90df-02c78ab4db1e'],43,,,,,,,,,,,,,,,,Atalanta,228,00:22:43.944,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,b280b2ce-0328-4551-b70e-b09cc41ed647,977,,,"[34.2, 33.3]",3879863,24,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Right Center Back,42,Udinese,230,['7bf92ca4-f572-4331-9a0d-146c17dd1a9e'],55,,,,,,,,,,,,,,,,Atalanta,228,00:24:55.770,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,343054df-2d4d-44b8-be40-6eb218440dca,981,,,"[2.6, 20.8]",3879863,25,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Berat Djimsiti,7108.0,Left Center Back,43,Udinese,230,,14,,,,,,,,,,,,,,,,Atalanta,228,00:25:14.363,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,e8c51ddb-07aa-4944-9dbb-72a5a2427785,1109,,,"[48.5, 56.0]",3879863,27,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,47,Atalanta,228,"['296ed91d-d5ef-48ea-8319-adc37f6fb817', 'c2c1e6ad-c8c0-4e55-a949-8d1c4d6ecfe5']",35,,,,,,,,,,,,,,,,Udinese,230,00:27:35.497,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,6565811b-2ae0-4b51-849b-1329bc963607,1292,,,"[5.0, 27.3]",3879863,33,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Berat Djimsiti,7108.0,Left Center Back,56,Udinese,230,"['12b1df95-f9e7-4cfe-98ed-4b98c7f6cbf5', 'ea202172-c0c6-4af9-9035-0a2c3e6ba67a']",57,,,,,,,,,,,,,,,,Atalanta,228,00:33:57.678,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,cc519280-3f8f-4391-9847-a4a9ba83b282,1296,,,"[6.1, 27.6]",3879863,34,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Berat Djimsiti,7108.0,Left Center Back,57,Udinese,230,"['1d03eb41-c698-4717-b175-c1d76be424f1', 'a51952c0-7522-4d36-b425-6f92710b0a58']",15,,,,,,,,,,,,,,,,Atalanta,228,00:34:15.139,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,5ce0793b-b39e-4ec9-a785-737ef94823ab,1346,,,"[22.7, 14.6]",3879863,35,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maurizio Domizzi,386654.0,Left Center Back,59,Atalanta,228,['05ca2574-9a7d-49d4-991f-6bf4d9775f85'],8,,,,,,,,,,,,,,,,Udinese,230,00:35:08.559,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9367b848-df87-45b5-9061-271a0e29eb3d,1460,,,"[9.0, 49.1]",3879863,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Berat Djimsiti,7108.0,Left Center Back,64,Udinese,230,['bb4abff8-99b1-4638-adf4-d6c96bc31d6f'],53,,,,,,,,,,,,,,,,Atalanta,228,00:37:53.499,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,8b0cc57c-c30f-4106-9b7f-af1c8120ff77,1470,,,"[9.0, 46.8]",3879863,38,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marten de Roon,6994.0,Left Defensive Midfield,65,Udinese,230,['42d9125f-2c4e-45ee-a1db-b96e62746a32'],26,,,,,,,,,,,,,,,,Atalanta,228,00:38:26.543,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,877d72da-9d93-4358-834b-c1eff0b3b6e3,1514,,,"[36.2, 53.4]",3879863,39,True,True,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thomas Heurtaux,8852.0,Right Center Back,69,Atalanta,228,['d778b7e6-829e-4890-a043-0b378f316168'],27,,,,,,,,,,,,,,,,Udinese,230,00:39:27.577,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,ba372111-206d-4acb-a14c-7cb6bae6f390,1557,,,"[18.0, 37.8]",3879863,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,70,Atalanta,228,['ca7b4eac-863f-4f7b-a95b-b1f7086a560e'],9,,,,,,,,,,,,,,,,Udinese,230,00:40:09.795,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c3eb0ef0-e5e0-49eb-894b-81d6b91dd694,1584,,,"[7.8, 40.2]",3879863,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Berat Djimsiti,7108.0,Left Center Back,71,Udinese,230,['c2956bd5-90d5-4298-a5d1-96b9081653b0'],44,,,,,,,,,,,,,,,,Atalanta,228,00:40:44.663,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,a359ffff-3802-45a5-814b-9d4bc3cc404b,1787,,,"[11.6, 33.1]",3879863,47,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Left Center Forward,87,Atalanta,228,['9f602631-778c-4340-94dd-06089a2ba531'],52,,,,,,,,,,,,,,,,Udinese,230,00:47:52.673,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,0aff3067-1698-4957-ae9d-15a01604d58d,1836,,,"[9.7, 54.1]",3879863,48,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,88,Atalanta,228,['e76efa0c-a3f5-48ff-a28d-dc4498028990'],47,,,,,,,,,,,,,,,,Udinese,230,00:48:47.824,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,8da2ade6-1793-42be-8f5f-605ae7e988aa,2231,,,"[10.7, 33.0]",3879863,55,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Brivio,31231.0,Left Back,103,Atalanta,228,['f89cbe3a-5a74-4e4e-95d3-a82b921a0e7d'],9,,,,,,,,,,,,,,,,Atalanta,228,00:10:09.793,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,3222707f-02ba-4b1c-b46e-22b949a12464,2268,,,"[9.5, 39.5]",3879863,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Tolói,7002.0,Right Center Back,105,Udinese,230,"['91d6abec-bd7d-4254-88f1-36d2f694d623', 'c49b103a-769e-4473-81c5-dc00e587e5f3']",26,,,,,,,,,,,,,,,,Atalanta,228,00:11:26.548,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,586c238e-0786-449d-900b-d5d9a0a5e7d7,2364,,,"[8.6, 46.3]",3879863,58,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Tolói,7002.0,Right Center Back,108,Udinese,230,['a594096f-7365-41af-9402-1c2052b18b39'],28,,,,,,,,,,,,,,,,Atalanta,228,00:13:28.351,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,0660e50a-d5c3-4a76-9858-9365c4c8d8d8,2420,,,"[8.7, 35.5]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Tolói,7002.0,Right Center Back,110,Udinese,230,['2074c659-4d11-4d28-89be-9641ec1e967e'],40,,,,,,,,,,,,,,,,Atalanta,228,00:14:40.509,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,5016284b-9467-4f8b-b922-d85ad0803673,2421,,,"[10.7, 47.7]",3879863,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Masiello,6992.0,Right Back,110,Udinese,230,,42,,,,,,,,,,,,,,,,Atalanta,228,00:14:42.336,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,27d879fb-8966-4d6c-a791-74b9fa055aee,2463,,,"[16.7, 42.0]",3879863,60,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,113,Atalanta,228,['ddc5619c-520f-44d7-8b28-b1eedce8e98d'],35,,,,,,,,,,,,,,,,Udinese,230,00:15:35.889,Clearance,True
,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,b4fb143a-935e-4830-bd1e-1dedb631ca48,2480,,,"[14.0, 45.6]",3879863,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,114,Atalanta,228,['05da4889-ebb0-4deb-a38c-1e2f1389e0c6'],54,,,,,,,,,,,,,,,,Udinese,230,00:15:54.622,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,d07f398e-3e7f-49f4-9744-55dada2dd494,2505,,,"[12.3, 30.5]",3879863,61,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Brivio,31231.0,Left Back,115,Udinese,230,['43b471e7-e6fb-4284-b98a-ba867db1d43e'],51,,,,,,,,,,,,,,,,Atalanta,228,00:16:51.568,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,7fb48665-736e-40b0-b105-6cd6d5c0479d,2586,,,"[6.8, 42.3]",3879863,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,119,Atalanta,228,['f5b57e3a-2fbf-481a-ab78-d52e9f21457d'],50,,,,,,,,,,,,,,,,Udinese,230,00:18:50.789,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,48263e27-b4a3-40f8-81b4-c289b4d35580,2682,,,"[8.9, 10.1]",3879863,66,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maurizio Domizzi,386654.0,Left Center Back,127,Atalanta,228,"['2ec325cd-0882-4718-a476-4d77e869687d', '37de1a9d-46f4-453d-b4b0-615d36cc812e']",42,,,,,,,,,,,,,,,,Udinese,230,00:21:42.065,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,b11f5fcb-a1e9-40c9-8351-1e6ad0f8ec3d,2690,,,"[8.9, 42.8]",3879863,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,128,Atalanta,228,['25e46b30-0a98-405c-b37d-21c5cd6a355d'],56,,,,,,,,,,,,,,,,Udinese,230,00:21:56.685,Clearance,True
,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,fccbe4e8-63e2-4ea9-8257-ebeaa4cbc180,2698,,,"[55.1, 64.8]",3879863,67,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrea Masiello,6992.0,Right Back,129,Udinese,230,"['6e43f738-e37e-4310-b0f5-ca0578f94a6f', '992724b6-e5ea-43ae-978a-6b5f7bd475c5']",26,,,,,,,,,,,,,,,,Atalanta,228,00:22:26.897,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,4f05ac82-6968-4959-8933-85a123b39bd5,2851,,,"[22.5, 69.3]",3879863,72,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,140,Atalanta,228,['1a862ccc-c48c-4f78-9b5e-30c4600fde41'],53,,,,,,,,,,,,,,,,Udinese,230,00:27:53.170,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,352e95f8-4913-497f-b8b0-f4d178de6c24,2857,,,"[15.5, 55.3]",3879863,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,141,Atalanta,228,['11c5f743-3a37-4aa2-8740-84abffe3b953'],12,,,,,,,,,,,,,,,,Udinese,230,00:28:12.903,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,6e15b1ac-8767-4ef8-ae44-7cdf78cbd2ec,2988,,,"[19.8, 42.4]",3879863,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Larangeira,7799.0,Center Back,148,Atalanta,228,['efecaeb0-782b-4d4d-bdd5-b293ea616a35'],28,,,,,,,,,,,,,,,,Udinese,230,00:31:28.623,Clearance,True
,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,c8ae1450-25f0-466c-940e-3a74dbbb8865,3136,,,"[27.4, 62.1]",3879863,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Tolói,7002.0,Right Center Back,154,Udinese,230,['d3dcaf0c-2f3c-4b8c-996b-7c45f37a0938'],51,,,,,,,,,,,,,,,,Atalanta,228,00:34:51.572,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,f087e23f-39a6-4928-9813-ac4e4b03d0bd,3464,,,"[9.4, 58.5]",3879863,89,,True,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danilo Larangeira,7799.0,Center Back,166,Atalanta,228,['8355f6d3-c5c1-4d78-bccc-b3c91812cde3'],0,,,,,,,,,,,,,,,,Udinese,230,00:44:00.160,Clearance,True
,,,,,Right Foot,,,,True,,,,,,0.0,,,,,,,,,,,,,736f819a-8da4-4bc2-9542-4d0512893f25,3492,,,"[9.1, 45.8]",3879863,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Larangeira,7799.0,Center Back,167,Atalanta,228,['0dab4e37-13bd-4d1a-9316-86b9d24068a2'],40,,,,,,,,,,,,,,,,Udinese,230,00:44:40.042,Clearance,True
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,d460c1a4-44ca-4ccc-b8bd-aeab28e2d34f,149,,,"[28.8, 16.1]",3879863,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,10,Atalanta,228,"['c4cc4051-e54d-4b00-aea7-20984ad414a7', 'fe09ff15-5b8f-4736-bd99-13379b708f55']",19,,,,,,,,,,,,,,,,Udinese,230,00:03:19.828,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,95c179dc-a8fd-4c4d-bce2-b398fa7ff64f,229,,,"[92.4, 22.2]",3879863,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,14,Atalanta,228,"['1d22946a-0bb2-4ba7-90f3-c5dcbf0bad00', '45be58af-31de-4984-9993-d5323e0d43a6', 'fa8c1265-0510-4d46-b606-e4b0c11645ca']",7,,,,,,,,,,,,,,,,Udinese,230,00:05:07.678,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40c855ec-d971-4973-80cf-e848012c93af,393,,,"[8.5, 13.3]",3879863,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,18,Atalanta,228,"['87ad32e4-36c7-48ed-b81c-202504f9d2b9', '8d851721-fdb7-4404-bfc2-9d14878383ba', 'b2e2cc28-6427-41ea-b2d2-ef87f2c7102e']",58,,,,,,,,,,,,,,,,Udinese,230,00:07:58.195,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,05a54bd9-38c5-4665-bcb6-28ca5747f4ef,746,,,"[56.0, 6.4]",3879863,20,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,34,Atalanta,228,"['a77fa820-694e-439a-8ad7-f26724669edd', 'f1283a67-48d9-4c02-8358-219210898430']",16,,,,,,,,,,,,,,,,Udinese,230,00:20:16.387,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,49cc7266-2b50-4d5d-baee-c5727057413e,968,,,"[114.2, 7.0]",3879863,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Diamanti,19847.0,Center Attacking Midfield,41,Udinese,230,"['776ea4bd-17c6-4f19-87d4-1faba7917ce5', '8afeeeca-fefe-446e-8179-03d4ad00aeeb']",22,,,,,,,,,,,,,,,,Atalanta,228,00:24:22.982,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,4b978500-2f8d-47e3-997c-9a3fbfc398d0,1206,,,"[75.2, 17.5]",3879863,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,53,Atalanta,228,"['2100a6cf-b7ac-4970-80a8-86cd13e1a29c', '2694a7ec-0c00-4346-9c61-5f75b292a9df']",49,,,,,,,,,,,,,,,,Udinese,230,00:30:49.324,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,b56cd14e-f3dd-490f-9294-bbeac732a982,1715,,,"[89.1, 53.2]",3879863,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Right Defensive Midfield,80,Atalanta,228,"['bb5e47f6-97d7-4a97-be9d-b607df0dc40e', 'd1d65d2b-e3cb-494e-a751-e70784ea99d2']",51,,,,,,,,,,,,,,,,Atalanta,228,00:44:51.547,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28d46f5f-8d43-465d-bd9b-5daf033b756c,2357,,,"[21.2, 59.9]",3879863,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,108,Udinese,230,"['36100cff-5c82-4434-a338-f7a0c15f61bb', '692da833-fc02-44d2-ae55-30c8a7d75ed9', '90e99197-7264-4856-849d-9c978f8bce2f']",24,,,,,,,,,,,,,,,,Atalanta,228,00:13:24.467,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,83f97df0-0fcd-41c8-879e-0843b81f75d7,2529,,,"[99.5, 52.5]",3879863,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,116,Atalanta,228,"['267bd523-8e08-40f1-a4a4-0e3fa0cdb589', '6dda009f-1560-47ad-99ce-58073787a1ec']",13,,,,,,,,,,,,,,,,Udinese,230,00:17:13.659,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,82ca99c5-c27d-4378-a70a-c10e139ea670,3233,,,"[35.7, 39.6]",3879863,83,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,159,Udinese,230,"['e8f846b9-a16f-4f31-a5a0-d30b287124c6', 'ed42732d-2d2c-4c2c-b720-be2aad75c06b']",25,,,,,,,,,,,,,,,,Atalanta,228,00:38:25.779,Dribbled Past,
,,,,,,,,,,,,,,,0.952091,,,,,,,,,,,,,2a3e2865-60e6-4cb2-a06b-f9f0ef12cf1a,442,,,"[112.0, 35.7]",3879863,9,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,20,Udinese,230,"['abda966a-5242-4553-9e04-96fc173a6a69', 'b5320be6-6096-43d0-81d2-4f32eb87387b']",30,True,Head,"[120.0, 36.7, 0.5]",,"[{'location': [111.5, 8.3], 'player': {'id': 8184, 'name': ""Marco D''Alessandro""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.3, 17.6], 'player': {'id': 386607, 'name': 'Gianpaolo Bellini'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.9, 32.3], 'player': {'id': 8420, 'name': 'Luca Cigarini'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 30.5], 'player': {'id': 6992, 'name': 'Andrea Masiello'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 36.2], 'player': {'id': 7108, 'name': 'Berat Djimsiti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.2, 42.8], 'player': {'id': 31231, 'name': 'Davide Brivio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 38.6], 'player': {'id': 7157, 'name': 'Marco Sportiello'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.3, 40.7], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 56.7], 'player': {'id': 6941, 'name': 'Jasmin Kurtič'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.2, 3.7], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [114.5, 24.9], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.9, 44.2], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.1, 54.0], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",3ce9036e-584a-488c-a4d7-351e4eaed792,Goal,0.07445436,Normal,Open Play,,,,,,Udinese,230,00:09:30.897,Shot,True
